plotID,subplot,genus,species,speciesID,soilCanopy,resprouter,RegenType,Chng
MAT07,2d,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
MAT07,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.166666667
MAT07,2d,Persoonia,acicularis,persacic,soil,Yes,r,0.238095238
MAT07,2d,Pileanthus,filifolius,pilefili,soil,Yes,r,0.238095238
MAT07,2d,Scholtzia,laxiflora,scholaxi,soil,Yes,r,0.071428571
MAX07,1a,Banksia,attenuata,bankatte,canopy,Yes,r,1
MAX07,1a,Conospermum,boreale,conobore,soil,Yes,r,0
MAX07,1a,Daviesia,divaricata,davidiva,soil,Yes,r,0
MAX07,1a,Eremaea,beaufortioides,erembeau,canopy,Yes,r,0
MAX07,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0
MAX07,1a,Pileanthus,filifolius,pilefili,soil,Yes,r,0.12195122
MAX07,1a,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.2
MAX07,1a,Synaphea,spinulosa,synaspin,soil,Yes,r,0.333333333
MAX07,1a,Verticordia,grandis,vertgran,soil,Yes,r,0
MAX07,1b,Banksia,attenuata,bankatte,canopy,Yes,r,0.142857143
MAX07,1b,Conospermum,boreale,conobore,soil,Yes,r,0.333333333
MAX07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.333333333
MAX07,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.052631579
MAX07,1b,Persoonia,acicularis,persacic,soil,Yes,r,1
MAX07,1b,Pileanthus,filifolius,pilefili,soil,Yes,r,0.368421053
MAX07,1b,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.333333333
MAX07,1c,Acacia,cavealis,acaccave,soil,Yes,r,-1
MAX07,1c,Banksia,attenuata,bankatte,canopy,Yes,r,0
MAX07,1c,Banksia,menziesii,bankmenz,canopy,Yes,r,-1
MAX07,1c,Conospermum,boreale,conobore,soil,Yes,r,0
MAX07,1c,Daviesia,divaricata,davidiva,soil,Yes,r,0
MAX07,1c,Eremaea,beaufortioides,erembeau,canopy,Yes,r,-0.333333333
MAX07,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.25
MAX07,1c,Pileanthus,filifolius,pilefili,soil,Yes,r,0.318181818
MAX07,1c,Scholtzia,laxiflora,scholaxi,soil,Yes,r,0
MAX07,1c,Verticordia,grandis,vertgran,soil,Yes,r,-1
MAX07,1d,Acacia,cavealis,acaccave,soil,Yes,r,-1
MAX07,1d,Banksia,attenuata,bankatte,canopy,Yes,r,0.333333333
MAX07,1d,Conospermum,boreale,conobore,soil,Yes,r,0.333333333
MAX07,1d,Daviesia,divaricata,davidiva,soil,Yes,r,-0.111111111
MAX07,1d,Eremaea,beaufortioides,erembeau,canopy,Yes,r,-0.5
MAX07,1d,Leptospermum,spinescens,leptspin,canopy,Yes,r,-1
MAX07,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.176470588
MAX07,1d,Persoonia,acicularis,persacic,soil,Yes,r,-0.333333333
MAX07,1d,Pileanthus,filifolius,pilefili,soil,Yes,r,0.2
MAX07,1d,Scholtzia,laxiflora,scholaxi,soil,Yes,r,0.096774194
MAX07,2a,Banksia,attenuata,bankatte,canopy,Yes,r,0.2
MAX07,2a,Conospermum,boreale,conobore,soil,Yes,r,0
MAX07,2a,Daviesia,divaricata,davidiva,soil,Yes,r,-1
MAX07,2a,Daviesia,triflora,davitrif,soil,Yes,r,-1
MAX07,2a,Eremaea,beaufortioides,erembeau,canopy,Yes,r,-0.090909091
MAX07,2a,Leptospermum,spinescens,leptspin,canopy,Yes,r,-1
MAX07,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.2
MAX07,2a,Pileanthus,filifolius,pilefili,soil,Yes,r,0.083333333
MAX07,2a,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.2
MAX07,2a,Verticordia,grandis,vertgran,soil,Yes,r,-1
MAX07,2b,Acacia,cavealis,acaccave,soil,Yes,r,-1
MAX07,2b,Banksia,attenuata,bankatte,canopy,Yes,r,0.058823529
MAX07,2b,Banksia,elegans,bankeleg,canopy,Yes,r,0
MAX07,2b,Conospermum,boreale,conobore,soil,Yes,r,0.142857143
MAX07,2b,Eremaea,beaufortioides,erembeau,canopy,Yes,r,-1
MAX07,2b,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
MAX07,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.111111111
MAX07,2b,Pileanthus,filifolius,pilefili,soil,Yes,r,0.230769231
MAX07,2b,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.076923077
MAX07,2b,Synaphea,spinulosa,synaspin,soil,Yes,r,0
MAX07,2c,Acacia,cavealis,acaccave,soil,Yes,r,-1
MAX07,2c,Banksia,attenuata,bankatte,canopy,Yes,r,0
MAX07,2c,Conospermum,boreale,conobore,soil,Yes,r,0.333333333
MAX07,2c,Daviesia,divaricata,davidiva,soil,Yes,r,0
MAX07,2c,Eremaea,beaufortioides,erembeau,canopy,Yes,r,-0.6
MAX07,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.076923077
MAX07,2c,Pileanthus,filifolius,pilefili,soil,Yes,r,0.103448276
MAX07,2c,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.111111111
MAX07,2d,Banksia,attenuata,bankatte,canopy,Yes,r,0.230769231
MAX07,2d,Conospermum,boreale,conobore,soil,Yes,r,0
MAX07,2d,Daviesia,triflora,davitrif,soil,Yes,r,1
MAX07,2d,Eremaea,beaufortioides,erembeau,canopy,Yes,r,0
MAX07,2d,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
MAX07,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.5
MAX07,2d,Pileanthus,filifolius,pilefili,soil,Yes,r,0.24137931
MAX07,2d,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.285714286
MAX07,2d,Verticordia,grandis,vertgran,soil,Yes,r,0
MP08,1a,Calothamnus,hirsutus,calohirs,canopy,Yes,r,-1
MP08,1a,Calytrix,superba,calysupe,soil,Yes,r,0
MP08,1a,Conospermum,wycherleyi,conowych,soil,Yes,r,-0.777777778
MP08,1a,Eremea,violacea,eremviol,canopy,Yes,r,-0.333333333
MP08,1a,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-1
MP08,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.5
MP08,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.454545455
MP08,1a,Petrophile,brevifolia,petrbrev,canopy,Yes,r,-1
MP08,1a,Pileanthus,filifolius,pilefili,soil,Yes,r,0.2
MP08,1a,Verticordia,densiflora,vertdens,soil,Yes,r,-1
MP08,1a,Verticordia,grandis,vertgran,soil,Yes,r,-1
MP08,1b,Banksia,dallanneyi,bankdall,canopy,Yes,r,-1
MP08,1b,Conospermum,wycherleyi,conowych,soil,Yes,r,-1
MP08,1b,Darwinia,speciosa,darwspec,soil,Yes,r,0
MP08,1b,Daviesia,divaricata,davidiva,soil,Yes,r,-1
MP08,1b,Daviesia,nudiflora,davinudi,soil,Yes,r,-1
MP08,1b,Eremaea,ectadioclada,eremecta,canopy,Yes,r,-1
MP08,1b,Eremea,violacea,eremviol,canopy,Yes,r,-1
MP08,1b,Hakea,candolleana,hakecand,canopy,Yes,r,-1
MP08,1b,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-0.333333333
MP08,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,1
MP08,1b,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0
MP08,1b,Leptospermum ,oligandrum,leptolig,soil,Yes,r,0
MP08,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.111111111
MP08,1b,Pileanthus,filifolius,pilefili,soil,Yes,r,0.333333333
MP08,1b,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.142857143
MP08,1b,Synaphea,spinulosa,synaspin,soil,Yes,r,-1
MP08,1b,Verticordia,densiflora,vertdens,soil,Yes,r,-1
MP08,1c,Conospermum,wycherleyi,conowych,soil,Yes,r,-1
MP08,1c,Daviesia,divaricata,davidiva,soil,Yes,r,-1
MP08,1c,Daviesia,nudiflora,davinudi,soil,Yes,r,-1
MP08,1c,Eremea,violacea,eremviol,canopy,Yes,r,0
MP08,1c,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-1
MP08,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
MP08,1c,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
MP08,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.142857143
MP08,1c,Pileanthus,filifolius,pilefili,soil,Yes,r,0.333333333
MP08,1c,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.555555556
MP08,1c,Verticordia,densiflora,vertdens,soil,Yes,r,-1
MP08,1d,Acacia,latipes,acaclati,soil,Yes,r,-1
MP08,1d,Banksia,attenuata,bankatte,canopy,Yes,r,0.333333333
MP08,1d,Conospermum,wycherleyi,conowych,soil,Yes,r,-1
MP08,1d,Daviesia,nudiflora,davinudi,soil,Yes,r,-1
MP08,1d,Daviesia,triflora,davitrif,soil,Yes,r,-1
MP08,1d,Eremea,violacea,eremviol,canopy,Yes,r,-1
MP08,1d,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-1
MP08,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
MP08,1d,Leptospermum,spinescens,leptspin,canopy,Yes,r,1
MP08,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0
MP08,1d,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
MP08,1d,Pileanthus,filifolius,pilefili,soil,Yes,r,0.545454545
MP08,1d,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.166666667
MP08,1d,Verticordia,densiflora,vertdens,soil,Yes,r,-1
MP08,2a,Banksia,shuttleworthiana,bankshut,canopy,Yes,r,-1
MP08,2a,Conospermum,wycherleyi,conowych,soil,Yes,r,0
MP08,2a,Darwinia,speciosa,darwspec,soil,Yes,r,0
MP08,2a,Eremea,violacea,eremviol,canopy,Yes,r,0
MP08,2a,Hakea,candolleana,hakecand,canopy,Yes,r,0
MP08,2a,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-1
MP08,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
MP08,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.111111111
MP08,2a,Petrophile,brevifolia,petrbrev,canopy,Yes,r,-0.142857143
MP08,2a,Pileanthus,filifolius,pilefili,soil,Yes,r,0.384615385
MP08,2a,Scholtzia,laxiflora,scholaxi,soil,Yes,r,0
MP08,2a,Verticordia,densiflora,vertdens,soil,Yes,r,-1
MP08,2b,Astroloma,microdonta,astrmicr,soil,Yes,r,-1
MP08,2b,Banksia,attenuata,bankatte,canopy,Yes,r,0.333333333
MP08,2b,Conospermum,wycherleyi,conowych,soil,Yes,r,-1
MP08,2b,Daviesia,divaricata,davidiva,soil,Yes,r,-1
MP08,2b,Eremea,violacea,eremviol,canopy,Yes,r,0
MP08,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
MP08,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.454545455
MP08,2b,Petrophile,brevifolia,petrbrev,canopy,Yes,r,-1
MP08,2b,Pileanthus,filifolius,pilefili,soil,Yes,r,0
MP08,2b,Scholtzia,laxiflora,scholaxi,soil,Yes,r,0
MP08,2b,Verticordia,densiflora,vertdens,soil,Yes,r,-1
MP08,2c,Banksia,attenuata,bankatte,canopy,Yes,r,0.142857143
MP08,2c,Banksia,dallanneyi,bankdall,canopy,Yes,r,-0.333333333
MP08,2c,Calytrix,superba,calysupe,soil,Yes,r,1
MP08,2c,Conostephium,preissii,conoprei,soil,Yes,r,0
MP08,2c,Conospermum,wycherleyi,conowych,soil,Yes,r,-0.333333333
MP08,2c,Daviesia,nudiflora,davinudi,soil,Yes,r,0
MP08,2c,Eremea,violacea,eremviol,canopy,Yes,r,-1
MP08,2c,Hakea,eneabba,hakeenea,canopy,Yes,r,0
MP08,2c,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-1
MP08,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.714285714
MP08,2c,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
MP08,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.142857143
MP08,2c,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0.6
MP08,2c,Petrophile,macrostachya,petrmacr,canopy,Yes,r,-1
MP08,2c,Pileanthus,filifolius,pilefili,soil,Yes,r,0.391304348
MP08,2c,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-0.076923077
MP08,2c,Verticordia,densiflora,vertdens,soil,Yes,r,-1
MP08,2d,Banksia,shuttleworthiana,bankshut,canopy,Yes,r,-1
MP08,2d,Conospermum,wycherleyi,conowych,soil,Yes,r,-1
MP08,2d,Daviesia,divaricata,davidiva,soil,Yes,r,-1
MP08,2d,Eremea,violacea,eremviol,canopy,Yes,r,0
MP08,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
MP08,2d,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0.333333333
MP08,2d,Leptospermum,spinescens,leptspin,canopy,Yes,r,1
MP08,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.333333333
MP08,2d,Petrophile,brevifolia,petrbrev,canopy,Yes,r,-0.5
MP08,2d,Pileanthus,filifolius,pilefili,soil,Yes,r,-0.090909091
MP08,2d,Pimelea,sp.,pimeleaSP,soil,Yes,r,-1
MP08,2d,Scholtzia,laxiflora,scholaxi,soil,Yes,r,0
MP08,2d,Verticordia,densiflora,vertdens,soil,Yes,r,-1
OC07,1a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,1
OC07,1a,Eremaea,beaufortioides,erembeau,canopy,Yes,r,0
OC07,1a,Eucalyptus,todtiana,eucatodt,canopy,Yes,r,-1
OC07,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
OC07,1a,Jacksonia,hakeoides,jackhake,soil,Yes,r,-1
OC07,1a,unkGen,sp.,SP-woodyRS,soil,Yes,r,-1
OC07,1a,Verticordia,grandis,vertgran,soil,Yes,r,-0.333333333
OC07,1b,Banksia,shuttleworthiana,bankshut,canopy,Yes,r,0.333333333
OC07,1b,Conospermum,wycherleyi,conowych,soil,Yes,r,0.368421053
OC07,1b,Daviesia,pedunculata,davipedu,soil,Yes,r,-0.142857143
OC07,1b,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-1
OC07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
OC07,1b,Jacksonia,hakeoides,jackhake,soil,Yes,r,0
OC07,1b,Leptospermum ,oligandrum,leptolig,soil,Yes,r,-1
OC07,1b,Logania,sp.,loganiaSP,soil,Yes,r,1
OC07,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.36
OC07,1b,Pileanthus,filifolius,pilefili,soil,Yes,r,-0.066666667
OC07,1b,Pimelea,angustifolia,pimeangu,soil,Yes,r,1
OC07,1c,Astroloma,microdonta,astrmicr,soil,Yes,r,-1
OC07,1c,Banksia,shuttleworthiana,bankshut,canopy,Yes,r,0
OC07,1c,Conospermum,wycherleyi,conowych,soil,Yes,r,1
OC07,1c,Daviesia,nudiflora,davinudi,soil,Yes,r,-1
OC07,1c,Daviesia,pedunculata,davipedu,soil,Yes,r,-0.666666667
OC07,1c,Eremaea,beaufortioides,erembeau,canopy,Yes,r,0
OC07,1c,Hakea,candolleana,hakecand,canopy,Yes,r,0
OC07,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
OC07,1c,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0
OC07,1c,Jacksonia,hakeoides,jackhake,soil,Yes,r,-1
OC07,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.071428571
OC07,1c,Pileanthus,filifolius,pilefili,soil,Yes,r,-0.066666667
OC07,1c,Verticordia,densiflora,vertdens,soil,Yes,r,1
OC07,1d,Astroloma,microdonta,astrmicr,soil,Yes,r,0
OC07,1d,Banksia,shuttleworthiana,bankshut,canopy,Yes,r,0
OC07,1d,Conospermum,wycherleyi,conowych,soil,Yes,r,0.6
OC07,1d,Daviesia,pedunculata,davipedu,soil,Yes,r,-0.363636364
OC07,1d,Hakea,candolleana,hakecand,canopy,Yes,r,0.333333333
OC07,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
OC07,1d,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,0.333333333
OC07,1d,Leptospermum ,oligandrum,leptolig,soil,Yes,r,-1
OC07,1d,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
OC07,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.230769231
OC07,1d,Pileanthus,filifolius,pilefili,soil,Yes,r,0.333333333
OC07,1d,Pimelea,angustifolia,pimeangu,soil,Yes,r,1
OC07,2a,Acacia,fagonioides,acacfago,soil,Yes,r,-0.6
OC07,2a,Astroloma,microdonta,astrmicr,soil,Yes,r,1
OC07,2a,Banksia,attenuata,bankatte,canopy,Yes,r,1
OC07,2a,Banksia,candolleana,bankcand,canopy,Yes,r,0
OC07,2a,Banksia,dallanneyi,bankdall,canopy,Yes,r,1
OC07,2a,Conospermum,wycherleyi,conowych,soil,Yes,r,0
OC07,2a,Daviesia,divaricata,davidiva,soil,Yes,r,-0.333333333
OC07,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
OC07,2a,Leptospermum,spinescens,leptspin,canopy,Yes,r,-0.333333333
OC07,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.5
OC07,2a,Pileanthus,filifolius,pilefili,soil,Yes,r,0
OC07,2a,Verticordia,grandis,vertgran,soil,Yes,r,0
OC07,2b,Banksia,shuttleworthiana,bankshut,canopy,Yes,r,-1
OC07,2b,Conospermum,wycherleyi,conowych,soil,Yes,r,1
OC07,2b,Daviesia,nudiflora,davinudi,soil,Yes,r,-1
OC07,2b,Daviesia,pedunculata,davipedu,soil,Yes,r,0.379310345
OC07,2b,Eremaea,beaufortioides,erembeau,canopy,Yes,r,0
OC07,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
OC07,2b,Jacksonia,hakeoides,jackhake,soil,Yes,r,-1
OC07,2b,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
OC07,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.756097561
OC07,2b,Pileanthus,filifolius,pilefili,soil,Yes,r,0
OC07,2b,Verticordia,densiflora,vertdens,soil,Yes,r,1
OC07,2c,Conospermum,wycherleyi,conowych,soil,Yes,r,0.333333333
OC07,2c,Daviesia,divaricata,davidiva,soil,Yes,r,0
OC07,2c,Daviesia,nudiflora,davinudi,soil,Yes,r,-1
OC07,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-1
OC07,2c,Jacksonia,hakeoides,jackhake,soil,Yes,r,-1
OC07,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.466666667
OC07,2c,Pileanthus,filifolius,pilefili,soil,Yes,r,-0.2
OC07,2d,Banksia,shuttleworthiana,bankshut,canopy,Yes,r,0.5
OC07,2d,Conospermum,wycherleyi,conowych,soil,Yes,r,0
OC07,2d,Daviesia,divaricata,davidiva,soil,Yes,r,0
OC07,2d,Daviesia,pedunculata,davipedu,soil,Yes,r,0.333333333
OC07,2d,Hakea,eneabba,hakeenea,canopy,Yes,r,1
OC07,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
OC07,2d,Hypocalymma,angustifolium,hypoangu,soil,Yes,r,1
OC07,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.230769231
OC07,2d,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0.157894737
OC07,2d,Petrophile,macrostachya,petrmacr,canopy,Yes,r,0
OC07,2d,Pileanthus,filifolius,pilefili,soil,Yes,r,0.2
PT07,1a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,0.333333333
PT07,1a,Daviesia,triflora,davitrif,soil,Yes,r,-1
PT07,1a,Hakea,prostrata,hakepros,canopy,Yes,r,1
PT07,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.111111111
PT07,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.222222222
PT07,1a,Petrophile,macrostachya,petrmacr,canopy,Yes,r,0
PT07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.142857143
PT07,1b,Labichea,cassioides,labicass,soil,Yes,r,0
PT07,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.260273973
PT07,1c,Daviesia,triflora,davitrif,soil,Yes,r,-1
PT07,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.173913043
PT07,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.066666667
PT07,1c,Petrophile,macrostachya,petrmacr,canopy,Yes,r,-1
PT07,1d,Conospermum,stoechadis,conostoe,soil,Yes,r,-0.103448276
PT07,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.1
PT07,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.172413793
PT07,2a,Allocasuarina,humilis,allohumi,canopy,Yes,r,1
PT07,2a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-1
PT07,2a,Daviesia,quadrilatera,daviquad,soil,Yes,r,1
PT07,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.304347826
PT07,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.384615385
PT07,2b,Allocasuarina,humilis,allohumi,canopy,Yes,r,-1
PT07,2b,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,1
PT07,2b,Daviesia,triflora,davitrif,soil,Yes,r,-1
PT07,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.142857143
PT07,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.47826087
PT07,2b,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
PT07,2c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.25
PT07,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
PT07,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.25
PT07,2d,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.285714286
PT07,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.090909091
PT07,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.866666667
PT07,2d,Petrophile,macrostachya,petrmacr,canopy,Yes,r,-1
PT08,1a,Banksia,dallanneyi,bankdall,canopy,Yes,r,-1
PT08,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.2
PT08,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.164179104
PT08,1a,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0.333333333
PT08,1b,Allocasuarina,humilis,allohumi,canopy,Yes,r,1
PT08,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
PT08,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.111111111
PT08,1b,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
PT08,1c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.75
PT08,1c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.076923077
PT08,1c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0
PT08,1c,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
PT08,1d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.03030303
PT08,1d,Labichea,cassioides,labicass,soil,Yes,r,0.111111111
PT08,1d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.25
PT08,2a,Allocasuarina,humilis,allohumi,canopy,Yes,r,-0.333333333
PT08,2a,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-1
PT08,2a,Hibbertia,huegelii,hibbhueg,soil,Yes,r,-1
PT08,2a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.272727273
PT08,2a,Labichea,cassioides,labicass,soil,Yes,r,0
PT08,2a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.076923077
PT08,2b,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,-0.333333333
PT08,2b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0
PT08,2b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.454545455
PT08,2b,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
PT08,2c,Calothamnus,quadrifidus,caloquad,canopy,Yes,r,1
PT08,2c,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.12195122
PT08,2c,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.405405405
PT08,2c,Petrophile,axillaris,petraxil,canopy,Yes,r,-1
PT08,2c,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0.5
PT08,2d,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.076923077
PT08,2d,Labichea,cassioides,labicass,soil,Yes,r,0.636363636
PT08,2d,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0
RRX07,1a,Astroloma,pallidum,astrpall,soil,Yes,r,-1
RRX07,1a,Conospermum,wycherleyi,conowych,soil,Yes,r,-0.333333333
RRX07,1a,Daviesia,nudiflora,davinudi,soil,Yes,r,-1
RRX07,1a,Eremaea,beaufortioides,erembeau,canopy,Yes,r,0
RRX07,1a,Eremaea,ectadioclada,eremecta,canopy,Yes,r,0
RRX07,1a,Eremea,violacea,eremviol,canopy,Yes,r,-0.333333333
RRX07,1a,Hakea,candolleana,hakecand,canopy,Yes,r,0
RRX07,1a,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-0.428571429
RRX07,1a,Hibbertia,hypericoides,hibbhype,soil,Yes,r,-0.2
RRX07,1a,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,1
RRX07,1a,Isopogon,tridens,isoptrid,canopy,Yes,r,-1
RRX07,1a,Jacksonia,floribunda,jackflor,soil,Yes,r,-0.5
RRX07,1a,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
RRX07,1a,Melaleuca,leuropoma,melaleur,canopy,Yes,r,0.142857143
RRX07,1a,Pileanthus,filifolius,pilefili,soil,Yes,r,0.133333333
RRX07,1a,Scholtzia,laxiflora,scholaxi,soil,Yes,r,-1
RRX07,1b,Baeckea,grandiflora,baecgran,soil,Yes,r,-1
RRX07,1b,Banksia,dallanneyi,bankdall,canopy,Yes,r,-1
RRX07,1b,Banksia,shuttleworthiana,bankshut,canopy,Yes,r,0
RRX07,1b,Calothamnus,hirsutus,calohirs,canopy,Yes,r,0
RRX07,1b,Conospermum,wycherleyi,conowych,soil,Yes,r,-0.25
RRX07,1b,Daviesia,pedunculata,davipedu,soil,Yes,r,-1
RRX07,1b,Daviesia,triflora,davitrif,soil,Yes,r,-0.333333333
RRX07,1b,Eremea,violacea,eremviol,canopy,Yes,r,-0.052631579
RRX07,1b,Hakea,eneabba,hakeenea,canopy,Yes,r,-1
RRX07,1b,Hibbertia,crassifolia,hibbcras,soil,Yes,r,-1
RRX07,1b,Hibbertia,hypericoides,hibbhype,soil,Yes,r,0.090909091
RRX07,1b,Hypocalymma,xanthopetalum,hypoxant,soil,Yes,r,1
RRX07,1b,Isopogon,tridens,isoptrid,canopy,Yes,r,-0.428571429
RRX07,1b,Leptospermum,spinescens,leptspin,canopy,Yes,r,0
RRX07,1b,Melaleuca,leuropoma,melaleur,canopy,Yes,r,-0.2
RRX07,1b,Petrophile,brevifolia,petrbrev,canopy,Yes,r,0
RRX07,1b,Petrophile,macrostachya,petrmacr,canopy,Yes,r,-1
