taxon,subspecies,latitude (deg),longitude (deg),elevation.avg,elevation.rep,site.rep,aspect,aspect.cardinal,satwc.leaf.dm,c.leaf.dm,gmin.leaf,gmin.stem,c.stem.dm,satwc.stem.dm,wd.branch,lma,leaf.size,hv,rbt.branch,dbh.cm,tree.height.m,rbt.bole,wd.bole,bark.dens.bole,vessel.dens.branch,Lumen.area.branch,Fibre.area.branch,vessel.diam.branch,kv.branch,ks.branch,fibre.dens.branch,Depth to bedrock.cm,Percent Clay,pH (0-140),Percent Sand,Percent Silt,Soil organic content (t.h),BIO1_clip,BIO2_clip,BIO3_clip,BIO4_clip,BIO5_clip,BIO6_clip,BIO7_clip,BIO8_clip,BIO9_clip,BIO10_clip,BIO11,BIO12_clip,BIO13_clip,BIO14_clip,BIO15_clip,BIO16_clip,BIO17_clip,Summer_Pre,BIO19_clip,object.id,transect,site.no,site.id,Method,tree.no,db.damage,bt,db.s1,db.s2,db.s3,db.s4,db.s5,db.s6,db.s7,db.s8,db.s9,db.s10,db.s11,db.s12,db.s13,db.s14,db.s15,stem.no,db.max,rbt,wd
Eucalyptus pauciflora,Transition,-36.5193034,148.2764268,1540,1549.3,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,AW,6,AW-6,Chisel,10,Absent,0.7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5.46875,0.529350348
Eucalyptus pauciflora,Transition,-36.5190393,148.2766494,1540,1541.6,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,AW,6,AW-6,Chisel,11,Absent,0.97,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4.258443465,0.599678218
Eucalyptus pauciflora,Transition,-36.5192141,148.2764688,1540,1545.6,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,AW,6,AW-6,Chisel,12,Absent,0.63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.5781544260000002,0.618396694
Eucalyptus pauciflora,Transition,-36.519209,148.2764351,1540,1544.5,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847,AW,6,AW-6,Chisel,13,Absent,1.17,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2.598366741,0.527586521
Eucalyptus pauciflora,Transition,-36.5191876,148.2763484,1540,1541.4,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,848,AW,6,AW-6,Chisel,14,Present,0.63,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1.021505376,0.512848837
Eucalyptus pauciflora,Transition,-36.5190954,148.2763934,1540,1537.8,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,849,AW,6,AW-6,Chisel,15,Absent,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.351955307,0.522534381
Eucalyptus pauciflora,Transition,-36.5175922,148.2766067,1500,1495.1,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,AW,7,AW-7,Chisel,1,Absent,0.4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,4.166666667,0.517943925
Eucalyptus pauciflora,Transition,-36.5174989,148.2762434,1500,1500.6,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,AW,7,AW-7,Chisel,2,Absent,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.06185567,0.495005807
Eucalyptus pauciflora,Transition,-36.5176059,148.2763528,1500,1497.8,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,AW,7,AW-7,Chisel,3,Absent,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.128205128,0.500295858
Eucalyptus pauciflora,Transition,-36.5175866,148.2764097,1500,1497.5,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,AW,7,AW-7,Chisel,4,Absent,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4.651162791,0.485409556
Eucalyptus pauciflora,Transition,-36.5175767,148.2764301,1500,1497.4,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,AW,7,AW-7,Chisel,5,Absent,0.4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5.555555556,0.508655914
Eucalyptus pauciflora,Transition,-36.5175652,148.2764159,1500,1497.7,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,AW,7,AW-7,Chisel,6,Absent,0.4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,1,5.263157895,0.526445783
Eucalyptus pauciflora,Transition,-36.5176074,148.2764798,1500,1496.4,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,AW,7,AW-7,Chisel,7,Absent,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4.545454545,0.51800578
Eucalyptus pauciflora,Transition,-36.5176452,148.2765772,1500,1494.9,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,AW,7,AW-7,Chisel,8,Absent,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.633802817,0.491066351
Eucalyptus pauciflora,Transition,-36.5176383,148.2766325,1500,1494.4,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,AW,7,AW-7,Chisel,9,Absent,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.845410628,0.552344214
Eucalyptus pauciflora,Transition,-36.5176551,148.2767058,1500,1494.1,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,AW,7,AW-7,Chisel,10,Present,0.77,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2.222222222,0.510267717
Eucalyptus pauciflora,Transition,-36.5176267,148.2767891,1500,1494.4,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,AW,7,AW-7,Chisel,11,Present,0.53,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2.339181287,0.552268786
Eucalyptus pauciflora,Transition,-36.5176111,148.2768113,1500,1494.4,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,AW,7,AW-7,Chisel,12,Absent,0.4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,5.333333333,0.546810345
Eucalyptus pauciflora,Transition,-36.5175095,148.2768968,1500,1493.4,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,AW,7,AW-7,Chisel,13,Absent,0.43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.490421456,0.538177827
Eucalyptus pauciflora,Transition,-36.5174734,148.2769661,1500,1493.4,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,AW,7,AW-7,Chisel,14,Present,0.57,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1.83982684,0.473130081
Eucalyptus pauciflora,Transition,-36.517476,148.2769786,1500,1493.3,NA,NA,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,AW,7,AW-7,Chisel,15,Absent,0.43,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2.256944444,0.478097448
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5119731,148.2952785,1460,1450.3,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,AW,8,AW-8,Chisel,1,Absent,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.952380952,0.501124402
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5119929,148.2954308,1460,1455.3,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,AW,8,AW-8,Chisel,2,Absent,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.18556701,0.49400314
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5115857,148.2959162,1460,1452.4,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,AW,8,AW-8,Chisel,3,Absent,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.225806452,0.465079826
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5119655,148.294398,1460,1434.4,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,AW,8,AW-8,Chisel,4,Absent,1.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.935185185,0.438261589
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.512023,148.2942548,1460,1432.5,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866,AW,8,AW-8,Chisel,5,Absent,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4.303797468,0.528213689
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5115939,148.2964422,1460,1468.1,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,AW,8,AW-8,Chisel,6,Absent,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.805054152,0.492075472
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.511624,148.296412,1460,1468.3,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,AW,8,AW-8,Chisel,7,Absent,0.53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.280528053,0.453733906
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.511695,148.296305,1460,1467.6,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,AW,8,AW-8,Chisel,8,Absent,2.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.593883082,0.510105541
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5116843,148.2964645,1460,1471.3,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,AW,8,AW-8,Chisel,9,Absent,1.03,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7.711442786,0.409497207
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5118053,148.2965196,1460,1475.8,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,AW,8,AW-8,Chisel,10,Absent,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8.035714286,0.437346939
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5121066,148.296159,1460,1475.7,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,AW,8,AW-8,Chisel,11,Absent,0.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.388888889,0.529903148
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5120808,148.2960017,1460,1471.8,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,AW,8,AW-8,Chisel,12,Absent,0.87,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,7.738095238,0.436119874
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5120532,148.2957941,1460,1466.6,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,AW,8,AW-8,Chisel,13,Absent,0.87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8.253968254,0.507709497
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5121316,148.2955944,1460,1464.6,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,AW,8,AW-8,Chisel,14,Absent,0.87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9.523809524,0.497126623
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.5119506,148.2951235,1460,1446.5,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,AW,8,AW-8,Chisel,15,Absent,0.73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.853582555,0.478322684
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3453798,148.4360874,1380,1365.6,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,GS,8,GS-8,Chisel,1,Absent,0.93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4.620462046,0.541315789
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3454134,148.4361036,1380,1366.4,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,GS,8,GS-8,Chisel,2,Absent,0.97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.034722222,0.522655087
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3454186,148.4360817,1380,1366.5,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,GS,8,GS-8,Chisel,3,Absent,1.53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.721393035,0.4403861
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3454601,148.4360313,1380,1367.6,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,GS,8,GS-8,Chisel,4,Absent,1.47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.866666667,0.489916107
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3455032,148.4360693,1380,1368.7,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,GS,8,GS-8,Chisel,5,Absent,0.7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,7,0.513838748
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3456271,148.4361284,1380,1373.3,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,GS,8,GS-8,Chisel,6,Absent,0.87,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2.286719437,0.483962517
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3456176,148.4362059,1380,1373.6,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,GS,8,GS-8,Chisel,7,Absent,1.4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3.036876356,0.567643805
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.345915,148.4361628,1380,1386.5,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,GS,8,GS-8,Chisel,8,Absent,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.2,0.535591398
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3459294,148.4361878,1380,1387.5,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,GS,8,GS-8,Chisel,9,Absent,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4.411764706,0.547495854
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3459609,148.4362268,1380,1389.6,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,GS,8,GS-8,Chisel,10,Absent,1.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.363984674,0.577411765
Eucalyptus pauciflora subsp. pauciflora,subsp._pauciflora,-36.3459602,148.4362382,1380,1389.8,NA,NA,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,GS,8,GS-8,Chisel,11,Absent,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.882352941,0.530592255
