sample_date,spp,age,Rep,date,context,WD kg/m3,leaf_area_mm2,SLAmm2mg,C%,N%,P%,notes,leaf_mass_mg,LM/SM80,LMF80,duplicate,d13C_bark,C%_bark,d15N_bark,N%_bark,d13C_wood,C%_wood,d15N_wood,N%_wood,Al,B,calcium,Cu,Fe,K,Mg,Mn,Na,S,Zn,Asat_area (micromol/m2/s),gsw (mol/m2/s),Ci,Ca,CiCa ratio,Tleaf,DBH,CBH,SLA_photosynthesis_mm2mg,Amass,date_WD,Bark thickness (mm),Bark area (cm2),Pith diam (mm),N(%)_leaf,LMA_leaf_isotope_gm2,gas_d15N_leaf,gas_ d13C_leaf,Species
2011-05,GreDec,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,561.224,980.28,11.2,45.4,1.28,0.058,NA,87.6,NA,NA,1,-30.2,45.979,2.25,0.283,-28.65,45.776,2.07,0.13,16.65,10.07,7628,8.013,21.96,3366,2889,291.53,2884,768,4.38,8.64,308.085,326.539,384.567,0.849,27.032,1.3,4,14.28,123.34,3-May-11,1.27,0.3593,na,NA,NA,NA,NA,Grevillea decurrens
2011-05,GreDec,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,582.329,1229.74,10.7,44.9,0.849,0.0649,NA,114.8,NA,NA,1,-29.04,49.473,0.71,0.245,-27.6,43.627,-0.16,0.084,12.929,14.28,1220,3.601,22.57,3990,1956,26.72,2275,632,7.22,14.239,328.139,291.508,376.043,0.775,27.056,1.9,6,10.27,146.27,3-May-11,1.02,0.2315,na,NA,NA,NA,NA,Grevillea decurrens
2011-05,GreDec,sapling,2A,wet season (May 2011),wet_season_measurement_on_sapling,NA,1122.74,10.3,44.5,0.613,0.0405,NA,108.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,28.98,8.31,9239,2.369,25.46,2636,2142,157.72,1141,634,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
2011-05,GreDec,sapling,2B,wet season (May 2011),wet_season_measurement_on_sapling,NA,794.3,8.7,43.8,0.933,0.0503,NA,91,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,38.936,9.53,12064,4.91,116.95,2838,3731,341.9,1070,824,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
2011-05,GreDec,sapling,3A,wet season (May 2011),wet_season_measurement_on_sapling,NA,931.7,8.2,43.6,0.623,0.0388,NA,113.4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,55.96,7.21,8659,4.966,77.31,1583,3839,114.24,2228,598,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
2011-05,GreDec,sapling,3B,wet season (May 2011),wet_season_measurement_on_sapling,NA,1359.14,10,44.6,0.913,0.057,NA,135.6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,26.973,14.83,7939,5.391,33.64,1745,3411,76.93,2123,750,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea decurrens
2011-05,GrePte,adult,1,wet season (May 2011),wet_season_measurement_on_adult,596.106,751.28,5,43.8,0.68,0.0407,NA,150.8,NA,NA,1,-30.65,45.9,1.44,0.378,-29.23,46.267,0.96,0.242,82.591,21.07,8344,3.107,154.82,2664,1666,46.29,2259,673,4.14,14.877,219.082,255.319,383.46,0.666,26.965,9.5,30,7.39,109.9,2-May-11,1.12,0.2805,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,adult,3,wet season (May 2011),wet_season_measurement_on_adult,650.581,663.2,5.5,42.9,0.641,0.0362,NA,120,NA,NA,1,-29.88,46.039,2.22,0.426,-29.04,46.258,1.57,0.116,45.102,13.75,5913,1.394,180.49,1879,1774,116.67,3480,681,6.26,12.832,901.847,346.965,385.52,0.9,27.005,4.3,13.4,6.78,87.07,2-May-11,1.28,0.3615,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,adult,4,wet season (May 2011),wet_season_measurement_on_adult,501.038,386.8,5.7,44.2,0.725,0.0381,NA,67.8,NA,NA,1,-30.39,44.027,1.16,0.289,-29.01,45.715,1.69,0.177,16.293,15.66,2660,1.663,34.58,1438,2079,17.01,3552,661,4.35,14.457,1044.6,342.02,381.222,0.897,27.125,4.5,14,7.11,102.83,2-May-11,1.05,0.3039,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,adult,5,wet season (May 2011),wet_season_measurement_on_adult,615.578,1197.26,7.8,42.5,0.55,0.0642,NA,152.8,NA,NA,1,-30.96,49.173,1.26,0.329,-29.07,42.097,0.11,0.146,22.05,17.38,3417,3.213,35.52,2758,1610,17.31,3486,837,5.18,22.985,762.068,309.418,380.381,0.813,27.293,4.3,13.4,6.44,148.04,2-May-11,1.3,0.304,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,adult,6,wet season (May 2011),wet_season_measurement_on_adult,569.389,841.54,4,43.6,0.645,0.0455,NA,208.2,NA,NA,1,-30.48,46.038,1.35,0.408,NA,NA,NA,NA,66.991,16.72,5159,4.679,81.26,2964,2021,11.61,2871,694,4.15,21.999,1104.476,323.339,376.861,0.858,27.371,3.6,11.2,6.65,146.23,2-May-11,1.63,0.5215,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,580.869,1198.98,5.7,43.9,0.582,0.0476,NA,209,NA,NA,1,-31.67,42.419,2.63,0.322,-29.12,45.697,2.63,0.205,9.673,15.52,2537,2.85,24.84,3169,1380,52.32,2258,599,4.12,24.094,1069.006,309.288,369.496,0.837,26.958,0.8,2.5,6.05,145.82,2-May-11,1.42,0.4299,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,608.099,1661.22,7.6,42.6,0.418,0.0447,NA,219.6,NA,NA,1,-31.28,47.407,2.72,0.341,-29.77,43.259,2.21,0.137,120.25,9.1,5023,2.804,47.29,1179,2844,54.31,2670,485,5.44,16.99,654.145,320.226,381.181,0.84,27.243,1.2,3.9,6.84,116.16,2-May-11,1.47,0.4553,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,507.44,1683.42,6.4,43.2,0.876,0.0479,NA,263.4,NA,NA,1,-31.84,43.078,2.29,0.478,-29.46,44.07,0.71,0.189,4.361,8.3,3081,1.726,18.35,2578,1392,31.4,1583,668,9.63,18.345,942.59,330.118,380.912,0.867,27.372,2.3,7.1,8.29,152.1,2-May-11,1.32,0.2495,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,sapling,7,wet season (May 2011),wet_season_measurement_on_sapling,503.478,1826.76,6.7,43.2,0.645,0.0433,NA,273,NA,NA,1,NA,NA,NA,NA,-28.71,45.631,1.9,0.14,36.829,9.51,9029,4.696,49.49,2130,1989,39.5,2249,688,4.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-May-11,1.43,0.3417,na,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,sapling,10,wet season (May 2011),wet_season_measurement_on_sapling,NA,2315.68,6.2,44.3,0.913,0.039,NA,371.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,32.099,8.78,2696,2.098,21.36,2257,2199,41.11,3196,486,5.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,GrePte,sapling,11,wet season (May 2011),wet_season_measurement_on_sapling,NA,1691.66,7.9,43,0.76,0.044,NA,214,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,41.897,13.29,2848,0.545,61.63,1393,1782,88.18,3191,650,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grevillea pteridifolia
2011-05,LopLac,adult,1,wet season (May 2011),wet_season_measurement_on_adult,607.863,2345.28,10.1,47.7,0.901,0.0643,NA,231.4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,20.228,36.32,5838,3.142,27.8,3900,3560,31.24,4304,973,19.48,16.922,600.003,312.478,372.485,0.839,27.131,17.2,54,6.94,117.36,3-May-11,1.78,0.5769,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,adult,2,wet season (May 2011),wet_season_measurement_on_adult,626.204,2186.94,9.1,48.6,0.866,0.0644,NA,239.6,NA,NA,1,-29.9,45.982,-0.37,0.457,-29.11,46.494,-0.64,0.337,55.499,29.73,5898,6.152,55.75,3491,2647,63.98,4572,1130,15.7,9.13,417.693,337.635,384.432,0.878,27.356,19.1,60,8.7,79.42,3-May-11,1.4,0.3086,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,adult,3,wet season (May 2011),wet_season_measurement_on_adult,583.236,3526.84,7,48.1,0.867,0.0604,NA,500.8,NA,NA,1,-28.24,48.081,-0.71,0.383,-28.03,44.691,-1.17,0.554,89.997,30.29,4938,8.514,58.57,2845,3417,101.52,2585,1099,16.92,16.361,520.932,305.582,371.387,0.823,27.294,11.1,35,7.79,127.41,3-May-11,1.16,0.251,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,adult,4,wet season (May 2011),wet_season_measurement_on_adult,NA,2006.54,7.8,49.1,0.904,0.0623,NA,258,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,74.937,33.54,6679,3.392,45.54,3438,3390,87.83,2982,1036,15.4,20.663,537.414,288.391,366.369,0.787,27.231,11.8,37,8.37,172.86,NA,NA,NA,NA,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,adult,5,wet season (May 2011),wet_season_measurement_on_adult,530.42,1395.16,11.1,47.6,0.955,0.0737,NA,126,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,35.663,29.47,6482,6.902,30.32,4176,2746,56.76,4666,878,24.7,20.045,551.753,298.728,373.892,0.799,26.78,10.8,34,6.56,131.43,3-May-11,1.59,0.5054,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,582.982,2061,7.5,49,0.958,0.082,NA,274.4,NA,NA,1,-30.36,51.035,-1.93,0.888,-29.32,47.012,-0.61,0.512,39.299,27.19,6993,8.535,31.52,3833,3213,55.51,2996,1054,22.42,19.256,541.364,296.157,369.23,0.802,27.134,4,12.5,8.88,170.96,3-May-11,1.29,0.3165,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,561.134,3272.34,7.4,48.3,0.902,0.0551,NA,444.6,NA,NA,1,-28.04,47.711,0.64,0.319,-27.82,44.279,1.34,0.276,53.474,47.07,5765,7.46,26.03,2375,3268,160.4,2313,1092,11.09,22.422,822.645,300.978,362.179,0.831,27.466,0.5,1.6,6.82,153.02,3-May-11,1.15,0.2977,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,561.371,2742.72,6.5,48.5,0.74,0.0523,NA,420.6,NA,NA,1,-28.03,45.622,-1.02,0.29,-27.75,44.933,-0.2,0.295,47.426,56.22,5840,3.957,23,2255,3152,150.53,1696,1324,8.78,18.852,602.8,303.653,369.041,0.823,27.055,4.8,15,6.16,116.17,3-May-11,1.35,0.3906,2.36,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,443.355,3397.56,9.9,47,0.919,0.058,NA,342,NA,NA,1,-29.11,45.521,1.17,0.494,-28.67,47.532,-0.03,0.177,78.928,24.63,6561,12.43,164.44,3634,4127,124.8,3430,1167,28.54,20.293,939.379,321.813,372.741,0.863,27.428,4,12.6,7.79,158,3-May-11,1.03,0.3049,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,LopLac,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,637.771,5148,5.4,48.2,0.883,0.0594,NA,953.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,55.176,36.15,10036,9.336,19.98,3833,3333,272.46,910,1198,12.15,19.75,495.501,291.583,373.877,0.78,27.028,0.5,1.5,8.66,171.11,3-May-11,1.02,0.2434,na,NA,NA,NA,NA,Lophostemon lactifluus
2011-05,PerFal,adult,1,wet season (May 2011),wet_season_measurement_on_adult,610.376,3761.36,9.2,39.6,0.14,0.0421,NA,407.2,NA,NA,1,-31.66,48.55,2.98,0.331,-30.37,47.523,2.5,0.153,117.054,13.02,3836,5.011,14.68,4437,2710,298.34,4164,672,12.18,18.166,590.07,305.896,370.708,0.825,27.095,6.2,19.5,7.96,144.6,2-May-11,1.43,0.4085,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,adult,2,wet season (May 2011),wet_season_measurement_on_adult,520.954,2887.72,5,39.9,0.365,0.0523,NA,582.4,NA,NA,1,-31.6,44.716,2.44,0.304,-30.16,44.092,2.43,0.456,187.039,11.89,8515,3.39,17.73,5765,4569,361.29,1406,859,13.85,17.048,814.898,322.592,369.493,0.873,26.87,4.8,15,6.19,105.52,2-May-11,1.54,0.4053,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,adult,4,wet season (May 2011),wet_season_measurement_on_adult,619.154,1718.88,6.3,39.4,0.585,0.0609,NA,274.4,NA,NA,1,-31.55,44.311,3.35,0.421,-29.91,45.898,3.22,0.322,231.976,10.01,4025,3.284,22.76,3203,6022,379.69,3295,879,14.98,17.142,868.573,323.458,369.698,0.875,27.316,6.7,21,6.69,114.63,2-May-11,1.37,0.3736,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,adult,5,wet season (May 2011),wet_season_measurement_on_adult,637.07,3088.74,5.2,40.3,0.218,0.0488,NA,592,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,176.75,13.34,4469,3.647,52.66,2918,4334,161.29,3419,830,26.66,23.62,955.253,305.377,361.607,0.844,27.107,4,12.5,5.54,130.92,2-May-11,1.13,0.2184,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,adult,6,wet season (May 2011),wet_season_measurement_on_adult,595.756,1405.96,5,39.5,0.545,0.0486,NA,279,NA,NA,1,-32.52,47.354,3.07,0.488,-29.73,46.487,2.36,0.492,225.301,12.96,8328,5.077,19.23,3295,5440,398.56,1733,925,11.07,20.576,611.47,300.353,372.724,0.806,27.523,3.5,11,5.85,120.34,2-May-11,1.16,0.307,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,NA,2148.64,6.6,39.7,0.572,0.0602,NA,327.8,NA,NA,1,-32.2,47.041,4.86,0.467,-30.52,46.746,4.69,0.391,51.285,19.5,2057,2.23,16.01,7132,2108,92,1868,873,11.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,576.531,1830.92,6,38.9,0.247,0.0558,NA,306.6,NA,NA,1,-30.99,44.282,3.83,0.349,-29.91,43.941,4.55,0.284,404.805,12.09,4556,4.03,124.7,4577,3396,336.4,3347,850,15.76,20.795,706.917,302.494,366.252,0.826,27.33,1.4,4.5,7.01,145.85,2-May-11,0.63,0.1809,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,557.309,2777.62,5.7,46.2,1.079,0.0578,NA,484.4,NA,NA,1,-31.46,45.105,3.58,0.469,-29.9,44.317,4.61,0.572,13.595,14.32,4911,5.635,71.46,2506,3228,78.38,1624,1255,6.73,21.902,1184.295,319.437,364.113,0.877,27.186,1.9,6,6.95,152.32,2-May-11,1.31,0.3581,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,606.518,2777.62,5.7,46.2,1.079,0.0578,NA,484.4,NA,NA,1,-31.46,45.105,3.58,0.469,-29.9,44.317,4.61,0.572,13.595,14.32,4911,5.635,71.46,2506,3228,78.38,1624,1255,6.73,21.902,1184.295,319.437,364.113,0.877,27.186,1.9,6,6.95,152.32,2-May-11,1.32,0.3042,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,sapling,6,wet season (May 2011),wet_season_measurement_on_sapling,593.031,3083.84,5.9,40.2,1.061,0.0648,NA,519.2,NA,NA,1,-30.76,46.533,3.2,0.492,-29.44,44.926,2.82,0.396,227.457,18.07,5443,0.586,112.76,5909,3654,173.97,2856,1104,21.89,16.783,381.182,290.935,378.357,0.769,27.618,1.3,4,7.01,117.61,2-May-11,0.46,0.1434,na,NA,NA,NA,NA,Persoonia falcata
2011-05,PerFal,sapling,10,wet season (May 2011),wet_season_measurement_on_sapling,634.783,2955.44,6.8,39.3,0.597,0.058,NA,435.8,NA,NA,1,-32.14,46.371,5.33,0.33,-30.46,46.493,5.72,0.279,156.835,13.13,3401,3.729,36.26,4957,4347,252.57,2441,1047,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-May-11,2.32,0.9481,NA,NA,NA,NA,NA,Persoonia falcata
2011-05,PetPub,adult,1,wet season (May 2011),wet_season_measurement_on_adult,663.871,451.26,7.8,44.4,1.098,0.0579,NA,58.2,NA,NA,1,-29.21,48.175,1.69,0.394,-27.56,46.815,0.98,0.159,4.097,13.89,7880,5.233,37.1,2227,4429,108.34,2069,1181,9.02,14.114,335.505,296.717,377.524,0.786,27.396,9.9,31,6.8,95.96,2-May-11,1.68,0.4399,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,adult,2,wet season (May 2011),wet_season_measurement_on_adult,724.19,1010.84,9,44.8,1.031,0.0589,NA,111.8,NA,NA,1,-30.11,42.381,0.99,0.63,-28.65,45.549,0.35,0.325,3.503,14.57,5026,3.719,63.73,4184,3166,56.15,1339,1195,6.6,8.642,372.11,334.625,383.576,0.872,27.235,8,25,9.08,78.47,2-May-11,1.67,0.4575,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,adult,3,wet season (May 2011),wet_season_measurement_on_adult,632.502,708.54,9.2,45.3,0.918,0.0623,NA,77.2,NA,NA,1,-29.63,46.26,-0.37,0.662,-28.39,46.683,-0.67,0.336,15.884,14.1,4732,6.52,65.08,2386,2975,60.68,2004,1225,8.9,15.165,436.978,312.065,381.356,0.818,27.005,8,25,8.59,130.33,2-May-11,1.41,0.31,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,adult,4,wet season (May 2011),wet_season_measurement_on_adult,663.303,306.76,8.4,43.4,1.052,0.059,NA,36.6,NA,NA,1,-30.06,45.568,0.84,0.429,-29.15,45.18,-0.37,0.174,13.965,14.88,8370,3.996,31.73,2755,4226,230.07,997,1191,7.48,15.328,390.045,308.979,385.753,0.801,26.84,11.1,35,7.6,116.55,2-May-11,1.96,0.5603,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,adult,5,wet season (May 2011),wet_season_measurement_on_adult,653.955,772.28,8.9,46.1,1.083,0.0617,NA,86.4,NA,NA,1,-30.49,42.711,1.31,0.463,-29.22,43.977,0.23,0.157,6.57,13.28,4391,7.419,61.87,2540,2780,52.79,1810,1217,6.93,5.233,70.498,260.148,393.581,0.661,27.571,9.5,30,7.53,39.38,2-May-11,1.55,0.3861,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,663.421,303.96,7.5,43.2,0.961,0.0694,NA,40.6,NA,NA,1,-29.26,47.803,1.05,0.399,-27.62,47.104,0.28,0.187,6.255,32.07,7961,4.201,19.22,4481,5069,87.61,235,2049,11.98,18.589,433.847,290.122,374.32,0.775,27.321,1,3,8.88,165.15,2-May-11,1.61,0.4851,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,611.08,433.88,8.1,45.4,0.906,0.0594,NA,53.8,NA,NA,1,-31.83,44.306,4.81,0.344,-28.23,43.341,-0.12,0.297,5.856,13.85,4437,4.757,64.66,2437,2887,56.16,1665,1230,6.74,19.034,495.49,293.036,371.053,0.79,27.012,0.6,2,8.83,168.13,2-May-11,1.12,0.2884,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,662.442,334.88,8.4,44.3,1.348,0.0597,NA,39.8,NA,NA,1,-29.55,48.083,0.31,0.468,-27.89,44.103,0,0.168,5.226,14.2,4828,6.165,62.45,2783,3033,89.24,1686,1284,7.65,14.117,532.624,322.676,378.243,0.853,27.505,1,3,7.71,108.8,2-May-11,1.21,0.3171,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,610.775,1460.3,3.8,46,1.062,0.0591,NA,386.2,NA,NA,1,-29.69,43.6,1.32,0.502,-27.92,44.146,0.23,0.148,1.099,12.9,4793,5.56,65.87,2329,3014,65.29,1733,1259,6.76,21.579,549.397,296.694,376.472,0.788,27.142,1.1,3.4,8.3,179.14,2-May-11,0.82,0.2024,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PetPub,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,650.811,389.32,9.5,44.5,1.145,0.0616,NA,41,NA,NA,1,-30.01,45.802,-0.33,0.528,-28.53,46.642,-0.61,0.173,1.721,13.86,6548,4.972,39.63,2859,3805,258.65,1262,1218,6.47,15.284,355.757,294.967,379.647,0.777,27.429,0.8,2.5,7.78,118.88,2-May-11,0.99,0.1968,na,NA,NA,NA,NA,Petalostigma pubescens
2011-05,PlaCar,adult,1,wet season (May 2011),wet_season_measurement_on_adult,NA,5446,8.4,42.4,0.831,0.07,NA,646.6,NA,NA,1,-29.38,44.918,-2.87,0.456,-26.62,47.322,-3.38,0.186,9.992,20.88,5070,4.427,23.14,5520,4091,75.6,283,1769,10.8,12.857,258.453,285.498,378.894,0.754,27.186,3.5,11,9.44,121.43,NA,NA,NA,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,adult,2,wet season (May 2011),wet_season_measurement_on_adult,NA,4193.26,7,40.7,0.404,0.0517,NA,598,NA,NA,1,NA,NA,NA,NA,-28.37,44.124,-1.34,0.343,21.337,15.16,8553,4.293,18.23,2978,4888,43,249,1798,11.44,17.011,517.092,308.451,376.932,0.818,26.944,4.8,15,7.49,127.47,NA,NA,NA,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,adult,3,wet season (May 2011),wet_season_measurement_on_adult,539.596,4441.94,8,42,1.37,0.0905,NA,555.6,NA,NA,1,-29.48,43.566,-2.22,0.485,-27.99,43.832,-0.77,0.399,11.709,35.67,13400,6.363,83.21,3895,7516,43.92,288,1726,38.71,20.991,1709.79,338.452,372.249,0.909,27.068,4.1,13,7.49,157.17,4-May-11,2.63,0.8481,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,adult,20,wet season (May 2011),wet_season_measurement_on_adult,511.07,3133.48,7.6,41.5,0.76,0.0748,NA,414.4,NA,NA,1,-29.15,48.029,-1.55,0.455,-27.19,44.334,-0.63,0.29,7.397,21.76,7690,7.927,29.49,3900,5182,41.72,450,1195,19.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-May-11,1.94,0.5496,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,adult,22,wet season (May 2011),wet_season_measurement_on_adult,NA,5160.78,7.2,42.5,1.357,0.0928,NA,721.6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9.531,40.65,10844,4.831,95.28,4948,6395,44.48,128,1678,32.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,sapling,1,wet season (May 2011),wet_season_measurement_on_sapling,499.515,5668.36,10.7,46.4,0.44,0.0398,NA,531,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23.853,23.7,3338,6.885,16.89,2315,2752,103.04,2387,683,11.66,20.191,718.457,303.538,365.173,0.831,27.163,2.8,8.9,8.69,175.47,3-May-11,2.18,0.5571,na,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,sapling,2,wet season (May 2011),wet_season_measurement_on_sapling,557.522,5325.82,7.8,40.5,0.824,0.065,NA,683.2,NA,NA,1,-29.28,46.555,-1.51,0.498,NA,NA,NA,NA,12.415,22.75,7829,4.438,31.87,3739,5407,31.61,157,1659,21.28,13.727,283.654,284.68,377.267,0.755,27.019,1,3,8.69,119.3,4-May-11,3.05,1.0604,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,sapling,3,wet season (May 2011),wet_season_measurement_on_sapling,475.317,2614.58,4.3,40.6,0.506,0.0519,NA,607.8,NA,NA,1,-31.1,40.835,-2.12,0.501,-28.2,46.352,-1.61,0.199,5.168,14.04,7518,4.538,22.04,3824,5216,44.95,133,1141,18.19,15.73,635.675,323.877,378.263,0.856,27.133,0.8,2.5,10.04,157.92,4-May-11,1.51,0.3147,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,sapling,4,wet season (May 2011),wet_season_measurement_on_sapling,514.505,3638.54,8.1,41.5,1.888,0.1192,NA,449.8,NA,NA,1,-30.24,42.631,-2.39,0.468,-28.55,47.499,-2.18,0.217,1.086,14.4,6396,7.419,76,8041,4524,36.66,171,2137,36.01,10.378,228.63,298.919,385.943,0.775,27.439,0.8,2.5,8.3,86.14,4-May-11,2.34,0.7313,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,sapling,5,wet season (May 2011),wet_season_measurement_on_sapling,479.056,4851.8,7.3,42.7,0.953,0.0805,NA,669.2,NA,NA,1,-29.01,43.748,-1.81,0.484,-28.05,43.262,-1.16,0.329,10.891,28.07,5194,3.775,26.99,5580,2892,81.37,368,2030,15.82,10.1,236.464,302.472,385.783,0.784,26.37,0.5,1.5,8.2,82.78,4-May-11,1.79,0.4488,NA,NA,NA,NA,NA,Planchonia careya
2011-05,PlaCar,sapling,10,wet season (May 2011),wet_season_measurement_on_sapling,606.695,4102,8.6,39.6,0.894,0.0812,NA,478.4,NA,NA,1,-28.92,44.121,-1.61,0.285,-26.9,47.593,-2.49,0.263,15.471,17.45,8696,4.388,24.03,4930,7614,52.57,208,1957,16.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-May-11,2.22,0.5401,NA,NA,NA,NA,NA,Planchonia careya
2011-05,XanPar,adult,1,wet season (May 2011),wet_season_measurement_on_adult,558.357,6648.98,7.7,39.3,0.744,0.0646,NA,859.2,NA,NA,1,-28.66,47.894,-1.63,0.289,-27.53,46.961,-1.47,0.258,5987.85,48.21,12131,6.903,22.1,4338,3856,247.27,1513,1436,27.31,10.223,97.967,207.219,384.898,0.538,26.833,18.6,58.5,10.41,106.43,3-May-11,2.35,0.5728,1.48,NA,NA,NA,NA,Xanthostemon paradoxus
