Country,Locality,Latitude ,Longitude,State,Altitude (m),Plant Family,Plant species,Growth type,Herbivores,Growth type,Tree number,Leaf number,Leaf Damage Class - Dirzo method,Total leaf area (cm2)- Image J,Leaf area removed (cm2) - Image J,Herbivory (%) ,Miner damage class - Dirzo method,Gall damage class - Dirzo method,Collector
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,18,1,2.353,0.021,0.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,19,0,2.445,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,20,0,3.27,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,21,0,2.446,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,22,3,2.047,0.333,16.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,23,0,1.761,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,24,4,2.567,1.295,50.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,25,0,2.185,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,26,0,2.035,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,27,0,2.988,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,28,4,0.643,0.801,80.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,29,0,1.994,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,30,0,1.472,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,31,1,2.406,0.087,3.6,1,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,32,0,2.191,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,33,0,1.043,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,34,0,1.739,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,35,1,1.28,0.059,4.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,36,0,1.567,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,37,0,1.81,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,38,0,2.01,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,39,1,1.532,0.048,3.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,40,0,2.088,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,41,0,1.899,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,42,0,1.579,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,43,0,1.282,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,44,0,sample missing,,sample missing,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,45,0,1.33,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,46,2,1.733,0.037,2.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,47,0,1.643,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,48,0,1.955,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,49,0,1.606,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,1,50,5,1.247,0.647,51.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,1,0,2.052,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,2,0,2.897,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,3,0,2.84,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,4,0,2.426,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,5,0,3.148,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,6,0,1.313,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,7,1,3.064,0.006,0.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,8,0,3.093,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,9,0,1.886,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,10,0,1.983,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,11,0,2.119,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,12,2,2.121,0.113,5.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,13,0,2.545,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,14,0,1.856,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,15,0,0.97,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,16,1,3.409,0.022,0.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,17,0,3.143,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,18,1,2.062,0.07,3.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,19,0,2.888,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,20,1,2.051,0.012,0.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,21,0,1.335,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,22,0,1.644,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,23,0,2.237,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,24,0,2.083,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,25,2,3.379,0.051,1.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,26,2,0.978,0.08,8.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,27,1,2.698,0.098,3.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,28,0,2.443,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,29,0,1.92,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,30,3,2.842,0.207,7.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,31,1,1.867,0.043,2.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,32,0,2.335,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,33,0,1.42,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,34,0,3.342,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,35,3,1.847,0.139,7.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,36,0,2.602,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,37,0,2.003,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,38,0,2.411,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,39,0,1.135,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,40,0,2.58,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,41,0,1.822,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,42,0,1.222,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,43,0,1.735,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,44,0,2.859,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,45,0,1.197,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,46,0,1.721,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,47,4,1.493,0.708,47.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,48,0,1.233,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,49,0,1.324,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,2,50,0,0.932,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,1,0,2.227,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,2,0,1.638,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,3,0,2.235,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,4,0,1.048,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,5,0,1.051,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,6,1,1.133,0.022,1.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,7,0,1.257,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,8,0,1.009,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,9,0,0.84,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,10,0,0.865,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,11,0,1.139,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,12,0,1.073,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,13,0,1.21,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,14,0,1.136,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,15,0,1.224,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,16,0,1.266,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,17,0,1.098,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,18,0,1.268,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,19,0,1.352,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,20,0,1.372,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,21,0,1.243,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,22,0,1.838,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,23,3,1.067,0.144,13.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,24,0,1.734,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,25,0,0.927,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,26,0,1.194,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,27,0,1.454,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,28,0,1.69,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,29,0,1.816,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,30,0,1.46,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,31,0,1.213,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,32,0,1.68,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,33,0,1.515,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,34,2,1.064,0.091,8.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,35,0,1.824,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,36,0,1.646,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,37,0,1.664,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,38,0,1.625,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,39,0,2.48,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,40,0,2.213,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,41,0,1.103,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,42,0,2.085,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,43,0,0.733,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,44,0,1.46,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,45,0,1.438,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,46,0,1.664,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,47,0,1.337,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,48,0,1.036,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,49,0,1.259,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,3,50,0,1.657,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,1,3,1.869,0.298,15.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,2,0,2.123,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,3,0,2.222,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,4,0,1.436,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,5,4,1.386,0.22,15.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,6,3,1.665,0.143,8.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,7,0,1.09,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,8,0,1.935,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,9,0,2.048,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,10,2,2.193,0.111,5.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,11,0,2.822,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,12,1,1.441,0.226,15.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,13,0,2.103,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,14,0,1.579,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,15,0,2.027,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,16,0,2.186,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,17,0,1.195,0,0,0,0,Mark Ooi
