source,site,date,plotid,plotid2,habitat,vegfamily,veggenus,vegspecies,fp,gf,po,fppo,gfpo,vrep,bugcode,buggroup,order,suborder,superfamily,family,subfamily,tribe,genus,species,size,bugnat,pol,her,hexu.a,hfol.a,hgram.a,hnec.a,hpal.a,hgran.a,hxyl.a,hfun.a,hexu.is,hfol.is,hgram.is,hnec.is,hpal.is,hgran.is,hxyl.is,hfun.is,pre,pre.a,pre.is,par,det,det.a,det.is,ela,collby,idby
sn,Carlton Gardens South,5/2/15,car.m1,Midstorey03,Midstorey,Lamiaceae,Plectranthus ,Plectranthus argentatus,Midstorey,Forb,Native,MidNat,ForNat,5,col023,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Rhyzobius,Rhyzobius sp. 1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.t1,Tree04,Tree,Fagaceae,Quercus,Quercus robur,Tree canopy,Tree,Nonnative,CanNon,TreNon,2,col023,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Rhyzobius,Rhyzobius sp. 1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,24/2/15,car.t1,Tree04,Tree,Fagaceae,Quercus,Quercus robur,Tree canopy,Tree,Nonnative,CanNon,TreNon,3,col023,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Rhyzobius,Rhyzobius sp. 1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,University Square,5/3/15,uni.t1,Tree34,Tree,Ulmaceae,Ulmus,Ulmus procera,Tree canopy,Tree,Nonnative,CanNon,TreNon,15,col023,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Rhyzobius,Rhyzobius sp. 1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.m1,Midstorey03,Midstorey,Alliaceae,Agapanthus,Agapanthus praecox,Midstorey,Lilioid,Nonnative,MidNon,LilNon,2,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Royal Park,21/1/15,roy.g1,Grass05,Grass,Poaceae,Avena,Avena barbata,Midstorey,Graminoid,Nonnative,MidNon,GraNon,1,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,17/2/15,wes.m4,Midstorey28,Midstorey,Pittosporaceae,Bursaria ,Bursaria spinosa,Midstorey,Shrub,Indigenous,MidInd,ShuInd,17,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Royal Park,2/3/15,roy.m7,Midstorey21,Midstorey,Rutaceae,Correa,Correa reflexa,Midstorey,Shrub,Indigenous,MidInd,ShuInd,3,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,24/1/15,wes.m5,Midstorey29,Midstorey,Goodeniaceae,Goodenia,Goodenia ovata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,10,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,7/3/15,wes.m3,Midstorey27,Midstorey,Myrtaceae,Kunzea,Kunzea leptospermoides,Midstorey,Shrub,Indigenous,MidInd,ShuInd,6,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,25/1/15,wes.t1,Tree35,Tree,Myrtaceae,Melaleuca,Melaleuca lanceolata,Tree canopy,Tree,Indigenous,CanInd,TreInd,1,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,24/1/15,wes.g3,Grass16,Grass,Poaceae,Poa,Poa labillardierei,Midstorey,Graminoid,Indigenous,MidInd,GraInd,19,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,17/2/15,wes.g3,Grass16,Grass,Poaceae,Poa,Poa labillardierei,Midstorey,Graminoid,Indigenous,MidInd,GraInd,20,col024,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Diomus,Diomus sp. 2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
obs,Royal Park,21/1/15,roy.t1,Tree24,Tree,Myrtaceae,Eucalpytus,Eucalyptus camaldulensis,Tree canopy,Tree,Indigenous,CanInd,TreInd,1,col025,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,,,Ecnolagria,Ecnolagria sp. 1,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,21/1/15,roy.t1,Tree24,Tree,Myrtaceae,Eucalpytus,Eucalyptus camaldulensis,Tree canopy,Tree,Indigenous,CanInd,TreInd,1,col025,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,,,Ecnolagria,Ecnolagria sp. 1,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Princes Park,1/3/15,pri.g4,Grass04,Grass,Poaceae,Poa,Poa labillardierei,Midstorey,Graminoid,Indigenous,MidInd,GraInd,9,col025,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,,,Ecnolagria,Ecnolagria sp. 1,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Princes Park,7/1/15,pri.m2,Midstorey14,Midstorey,Amaranthaceae,Rhagodia,Rhagodia parabolica,Midstorey,Shrub,Indigenous,MidInd,ShuInd,1,col025,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,,,Ecnolagria,Ecnolagria sp. 1,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Westgate Park,7/3/15,wes.t3,Tree37,Tree,Fabaceae,Acacia,Acacia melanoxylon,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m4,Midstorey09,Midstorey,Asparagaceae,Asparagus ,Asparagus aethiopicus,Midstorey,Lilioid,Nonnative,MidNon,LilNon,2,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m4,Midstorey09,Midstorey,Asparagaceae,Asparagus ,Asparagus aethiopicus,Midstorey,Lilioid,Nonnative,MidNon,LilNon,3,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Carlton Gardens South,5/2/15,car.m1,Midstorey03,Midstorey,Garryaceae,Aucuba,Aucuba japonica,Midstorey,Shrub,Nonnative,MidNon,ShuNon,2,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m4,Midstorey09,Midstorey,Ranunculaceae,Helleborus,Helleborus sp.,Midstorey,Shrub,Nonnative,MidNon,ShuNon,6,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Princes Park,26/2/15,pri.g1,Grass02,Grass,Xanthorrhoeaceae,Lomandra,Lomandra longifolia,Midstorey,Lilioid,Indigenous,MidInd,LilInd,3,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m5,Midstorey10,Midstorey,Lamiaceae,Plectranthus ,Plectranthus argentatus,Midstorey,Forb,Native,MidNat,ForNat,12,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Fitzroy-Treasury Gardens,15/2/15,fit.t4,Tree10,Tree,Fagaceae,Quercus,Quercus bicolor,Tree canopy,Tree,Nonnative,CanNon,TreNon,2,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Argyle Square,6/2/15,arg.m2,Midstorey02,Midstorey,Lamiaceae,Rosmarinus,Rosmarinus officinalis,Midstorey,Shrub,Nonnative,MidNon,ShuNon,5,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Argyle Square,6/2/15,arg.m2,Midstorey02,Midstorey,Lamiaceae,Rosmarinus,Rosmarinus officinalis,Midstorey,Shrub,Nonnative,MidNon,ShuNon,5,col026,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,Naupactini,,Naupactus cervinus ,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Rolf Oberprieler
sn,Princes Park,3/2/15,pri.l2,Lawn19,Lawn,Poaceae,Cynodon,Cynodon dactylon19,Lawn,mGraminoid,Nonnative,LawNon,mGraNon,2,col027,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Cyclominae,Listroderini,Listronotus,Listronotus sp. 1 (bonariensis group),3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Nick Porch
sn,Princes Park,3/2/15,pri.l6,Lawn23,Lawn,Poaceae,Cynodon,Cynodon dactylon23,Lawn,mGraminoid,Nonnative,LawNon,mGraNon,2,col027,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Cyclominae,Listroderini,Listronotus,Listronotus sp. 1 (bonariensis group),3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Nick Porch
sn,Royal Park,20/1/15,roy.l9,Lawn32,Lawn,Poaceae,Cynodon,Cynodon dactylon32,Lawn,mGraminoid,Nonnative,LawNon,mGraNon,1,col027,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Cyclominae,Listroderini,Listronotus,Listronotus sp. 1 (bonariensis group),3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.m3,Midstorey05,Midstorey,Lamiaceae,Stachys,Stachys byzantina,Midstorey,Forb,Nonnative,MidNon,ForNon,5,col027,Beetles,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Cyclominae,Listroderini,Listronotus,Listronotus sp. 1 (bonariensis group),3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Luis Mata,Nick Porch
sn,Royal Park,14/1/15,roy.m6,Midstorey20,Midstorey,Fabaceae,Acacia,Acacia verniciflua,Midstorey,Shrub,Indigenous,MidInd,ShuInd,1,col028,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Mordellidae,,,Mordelistena,Mordellistena sp. 1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/1/15,roy.m4,Midstorey18,Midstorey,Asteraceae,Cassinia,Cassinia arcuata,Midstorey,Shrub,Native,MidNat,ShuNat,4,col028,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Mordellidae,,,Mordelistena,Mordellistena sp. 1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Luis Mata,Nick Porch
sn,Royal Park,21/1/15,roy.t2,Tree25,Tree,Myrtaceae,Corymbia,Corymbia maculata,Tree canopy,Tree,Indigenous,CanInd,TreInd,1,col028,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Mordellidae,,,Mordelistena,Mordellistena sp. 1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/2/15,roy.t2,Tree25,Tree,Myrtaceae,Corymbia,Corymbia maculata,Tree canopy,Tree,Indigenous,CanInd,TreInd,2,col028,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Mordellidae,,,Mordelistena,Mordellistena sp. 1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Luis Mata,Nick Porch
sn,Westgate Park,24/1/15,wes.m5,Midstorey29,Midstorey,Goodeniaceae,Goodenia,Goodenia ovata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,10,col028,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Mordellidae,,,Mordelistena,Mordellistena sp. 1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Luis Mata,Nick Porch
sn,Westgate Park,17/2/15,wes.g2,Grass15,Grass,Poaceae,Themeda,Themeda triandra,Midstorey,Graminoid,Indigenous,MidInd,GraInd,11,col028,Beetles,Coleoptera,Polyphaga,Tenebrionoidea,Mordellidae,,,Mordelistena,Mordellistena sp. 1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m1,Midstorey06,Midstorey,Fabaceae,Acacia,Acacia cognata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,3,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,7/3/15,wes.t3,Tree37,Tree,Fabaceae,Acacia,Acacia melanoxylon,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,17/1/15,fit.m2,Midstorey07,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,7,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Argyle Square,6/1/15,arg.m1,Midstorey01,Midstorey,Buxaceae,Buxus,Buxus sp.,Midstorey,Shrub,Nonnative,MidNon,ShuNon,1,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Argyle Square,5/3/15,arg.m1,Midstorey01,Midstorey,Buxaceae,Buxus,Buxus sp.,Midstorey,Shrub,Nonnative,MidNon,ShuNon,3,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Royal Park,10/2/15,roy.t3,Tree26,Tree,Rutaceae,Calodendrum,Calodendrum capense ,Tree canopy,Tree,Nonnative,CanNon,TreNon,2,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m1,Midstorey06,Midstorey,Theaceae,Camellia,Camellia sp.,Midstorey,Shrub,Nonnative,MidNon,ShuNon,3,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,18/1/15,fit.m5,Midstorey10,Midstorey,Cannaceae,Canna,Canna generalis,Midstorey,Lilioid,Nonnative,MidNon,LilNon,10,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,17/2/15,wes.m4,Midstorey28,Midstorey,Rutaceae,Correa,Correa glabra,Midstorey,Shrub,Indigenous,MidInd,ShuInd,5,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,7/3/15,wes.m4,Midstorey28,Midstorey,Rutaceae,Correa,Correa glabra,Midstorey,Shrub,Indigenous,MidInd,ShuInd,6,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Royal Park,3/3/15,roy.t2,Tree25,Tree,Myrtaceae,Corymbia,Corymbia maculata,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Royal Park,2/3/15,roy.m3,Midstorey17,Midstorey,Fabaceae,Dillwynia,Dillwynia sp.,Midstorey,Shrub,Indigenous,MidInd,ShuInd,3,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.t1,Tree07,Tree,Moraceae,Ficus,Ficus macrophylla,Tree canopy,Tree,Native,CanNat,TreNat,5,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.t1,Tree07,Tree,Moraceae,Ficus,Ficus macrophylla,Tree canopy,Tree,Native,CanNat,TreNat,5,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.t1,Tree07,Tree,Moraceae,Ficus,Ficus macrophylla,Tree canopy,Tree,Native,CanNat,TreNat,6,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,24/1/15,wes.m5,Midstorey29,Midstorey,Goodeniaceae,Goodenia,Goodenia ovata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,10,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,17/2/15,wes.m5,Midstorey29,Midstorey,Goodeniaceae,Goodenia,Goodenia ovata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,11,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,7/3/15,wes.m5,Midstorey29,Midstorey,Goodeniaceae,Goodenia,Goodenia ovata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,12,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Westgate Park,7/3/15,wes.m5,Midstorey29,Midstorey,Goodeniaceae,Goodenia,Goodenia ovata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,12,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m3,Midstorey08,Midstorey,Hydrangeaceae,Hydrangea,Hydrangea sp.,Midstorey,Shrub,Nonnative,MidNon,ShuNon,5,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,17/1/15,fit.m2,Midstorey07,Midstorey,Berberidaceae,Nandina ,Nandina domestica,Midstorey,Shrub,Nonnative,MidNon,ShuNon,4,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m2,Midstorey07,Midstorey,Berberidaceae,Nandina ,Nandina domestica,Midstorey,Shrub,Nonnative,MidNon,ShuNon,5,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m2,Midstorey07,Midstorey,Berberidaceae,Nandina ,Nandina domestica,Midstorey,Shrub,Nonnative,MidNon,ShuNon,6,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m5,Midstorey10,Midstorey,Apocynaceae,Nerium,Nerium oleander,Midstorey,Shrub,Nonnative,MidNon,ShuNon,2,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m5,Midstorey10,Midstorey,Apocynaceae,Nerium,Nerium oleander,Midstorey,Shrub,Nonnative,MidNon,ShuNon,3,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
sn,Princes Park,26/2/15,pri.m1,Midstorey13,Midstorey,Apocynaceae,Nerium,Nerium oleander,Midstorey,Shrub,Nonnative,MidNon,ShuNon,6,col040,Beetles,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,,,Serangium,Serangium maculigenum,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Luis Mata,Nick Porch
