taxon_name,genus,family,taxon_distribution,taxon_rank,plant_trait,notes,reference,units,name,value,value_type
Macrozamia pauli-guilielmi,Macrozamia,Zamiaceae,Qld,species,fruit_width,female cones ,WildNet_2025,cm,value_1,5,minimum
Macrozamia pauli-guilielmi,Macrozamia,Zamiaceae,Qld,species,fruit_width,female cones ,WildNet_2025,cm,value_2,6.5,maximum
Macrozamia pauli-guilielmi,Macrozamia,Zamiaceae,Qld,species,fruit_fleshiness,NA,SPRAT_2025_2,NA,value_1,fleshy,mode
Macrozamia pauli-guilielmi,Macrozamia,Zamiaceae,Qld,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Nov,mode
Macrozamia pauli-guilielmi,Macrozamia,Zamiaceae,Qld,species,fruiting_time,NA,SPRAT_2025_2,NA,value_1,Mar-Apr,mode
Macrozamia pauli-guilielmi,Macrozamia,Zamiaceae,Qld,species,pollination_syndrome,NA,WildNet_2025,NA,value_1,Tranes weevil,mode
Macrozamia pauli-guilielmi,Macrozamia,Zamiaceae,Qld,species,flowering_cues,NA,SPRAT_2025_2,NA,value_1,fire,mode
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,plant_height,NA,SPRAT_2025_2,cm,value_1,45,minimum
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,plant_height,NA,SPRAT_2025_2,cm,value_2,80,maximum
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,resprouts,mode
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,basal_stem_buds,mode
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,basal_stem_buds,mode
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,fruit_length,female cones ,WildNet_2025,cm,value_1,10,minimum
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,fruit_length,female cones ,WildNet_2025,cm,value_2,23,maximum
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,fruit_width,female cones ,WildNet_2025,cm,value_1,2.7,minimum
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,fruit_width,female cones ,WildNet_2025,cm,value_2,4.5,maximum
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,fruit_fleshiness,NA,SPRAT_2025_2,NA,value_1,fleshy,mode
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,fruiting_time,NA,SPRAT_2025_2,NA,value_1,Mar-Apr,mode
Macrozamia platyrhachis,Macrozamia,Zamiaceae,Qld,species,pollination_syndrome,NA,WildNet_2025,NA,value_1,Cycadothrips thrips,mode
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,plant_width,NA,DBCA_2025,cm,value_1,50,mean
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,stem_growth_habit,NA,DBCA_2025,NA,value_1,prostrate scandent,mode
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,leaf_length,NA,Crayzer_2004,mm,value_1,30,minimum
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,leaf_length,NA,Crayzer_2004,mm,value_2,35,maximum
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,leaf_width,NA,Crayzer_2004,mm,value_1,24,minimum
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,leaf_width,NA,Crayzer_2004,mm,value_2,28,maximum
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,fruit_length,NA,Crayzer_2004,mm,value_1,8,mean
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,fruit_width,NA,Crayzer_2004,mm,value_1,4,mean
Marianthus paralius,Marianthus,Pittosporaceae,WA,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Sep-Nov,mode
Melaleuca kunzeoides,Melaleuca,Myrtaceae,Qld,species,plant_height,NA,SPRAT_2025_2,m,value_1,2,mean
Melaleuca kunzeoides,Melaleuca,Myrtaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,4,minimum
Melaleuca kunzeoides,Melaleuca,Myrtaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,8,maximum
Melaleuca kunzeoides,Melaleuca,Myrtaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,1,minimum
Melaleuca kunzeoides,Melaleuca,Myrtaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,2,maximum
Melaleuca kunzeoides,Melaleuca,Myrtaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,2,mean
Melaleuca kunzeoides,Melaleuca,Myrtaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,2,mean
Melaleuca sciotostyla,Melaleuca,Myrtaceae,WA,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,5,minimum
Melaleuca sciotostyla,Melaleuca,Myrtaceae,WA,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,8,maximum
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,plant_growth_form,NA,SPRAT_2025_2,NA,value_1,shrub,mode
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,plant_height,NA,SPRAT_2025_2,m,value_1,2.5,mean
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed,mode
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,none,mode
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ,mode
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,15,minimum
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,20,maximum
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Nov-Dec,mode
Melaleuca sp. Wanneroo (G.J.Keighery 16705),Melaleuca,Myrtaceae,WA,species,pollination_syndrome,NA,SPRAT_2025_2,NA,value_1,honeyeaters moths,mode
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,plant_height,NA,SPRAT_2025_2,m,value_1,0.3,minimum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,plant_height,NA,SPRAT_2025_2,m,value_2,1.2,maximum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,rhizome,mode
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,rhizome,mode
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,12.5,minimum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,19.1,maximum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,1.1,minimum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,2.0,maximum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,4.8,minimum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,fruit_length,NA,SPRAT_2025_2,mm,value_2,5.1,maximum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,3.4,minimum
Melichrus gibberagee,Melichrus,Ericaceae,NSW,species,fruit_width,NA,SPRAT_2025_2,mm,value_2,4.1,maximum
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,plant_height,NA,SPRAT_2025_2,cm,value_1,5,mean
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_annual,mode
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,none,mode
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,5,minimum
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,9,maximum
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,0.3,minimum
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,0.5,maximum
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,1.0,mean
Microcarpaea agonis,Microcarpaea,Linderniaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,1.0,mean
Microlepidium alatum,Microlepidium,Brassicaceae,"WA, SA",species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_annual,mode
Microlepidium alatum,Microlepidium,Brassicaceae,"WA, SA",species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Microtis angusii,Microtis,Orchidaceae,NSW,species,inflorescence_stalk,NA,SPRAT_2025_2,cm,value_1,25,minimum
Microtis angusii,Microtis,Orchidaceae,NSW,species,inflorescence_stalk,NA,SPRAT_2025_2,cm,value_2,60,maximum
Microtis angusii,Microtis,Orchidaceae,NSW,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,resprouts,mode
Microtis angusii,Microtis,Orchidaceae,NSW,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,tuber,mode
Microtis angusii,Microtis,Orchidaceae,NSW,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,5,minimum
Microtis angusii,Microtis,Orchidaceae,NSW,species,fruit_length,NA,SPRAT_2025_2,mm,value_2,6,maximum
Microtis angusii,Microtis,Orchidaceae,NSW,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,3.5,minimum
Microtis angusii,Microtis,Orchidaceae,NSW,species,fruit_width,NA,SPRAT_2025_2,mm,value_2,4,maximum
Microtis angusii,Microtis,Orchidaceae,NSW,species,foliage_time,NA,SPRAT_2025_2,NA,value_1,summer_dormant,mode
Mitrella tiwiensis,Mitrella,Annonaceae,NT,species,plant_height_climbing_plant,NA,SPRAT_2025_2,m,value_1,10,mean
Mitrella tiwiensis,Mitrella,Annonaceae,NT,species,climbing_height,vine,SPRAT_2025_2,m,value_1,10,mean
Mitrella tiwiensis,Mitrella,Annonaceae,NT,species,fruit_fleshiness,NA,SPRAT_2025_2,NA,value_1,fleshy,mode
Mitrella tiwiensis,Mitrella,Annonaceae,NT,species,fruit_type,NA,SPRAT_2025_2,NA,value_1,berry,mode
Mitrella tiwiensis,Mitrella,Annonaceae,NT,species,fruit_colour,NA,SPRAT_2025_2,NA,value_1,pink green,mode
Mitrella tiwiensis,Mitrella,Annonaceae,NT,species,flower_colour,NA,SPRAT_2025_2,NA,value_1,pink orange,mode
Mitrella tiwiensis,Mitrella,Annonaceae,NT,species,leaf_glaucousness,lower leaf surface ,SPRAT_2025_2,NA,value_1,glaucous,mode
Mitrella tiwiensis,Mitrella,Annonaceae,NT,species,leaf_glaucousness,upper leaf surface ,SPRAT_2025_2,NA,value_1,shiny,mode
Myriocephalus nudus,Myriocephalus,Asteraceae,WA,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_annual,mode
Myriocephalus nudus,Myriocephalus,Asteraceae,WA,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Myriophyllum coronatum,Myriophyllum,Haloragaceae,Qld,species,plant_height,NA,SPRAT_2025_2,cm,value_1,5,mean
Myriophyllum coronatum,Myriophyllum,Haloragaceae,Qld,species,stem_growth_habit,NA,SPRAT_2025_2,NA,value_1,mat-forming,mode
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,stem_length,NA,SPRAT_2025_2,cm,value_1,25,minimum
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,stem_length,NA,SPRAT_2025_2,cm,value_2,30,maximum
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,plant_growth_substrate,NA,SPRAT_2025_2,NA,value_1,aquatic,mode
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_annual,mode
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,none,mode
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,7,minimum
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,10,maximum
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,4,minimum
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,7,maximum
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,3.3,mean
Myriophyllum lapidicola,Myriophyllum,Haloragaceae,WA,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,1.6,mean
Myriophyllum porcatum,Myriophyllum,Haloragaceae,Vic,species,stem_length,NA,SPRAT_2025_2,cm,value_1,40,mean
Myriophyllum porcatum,Myriophyllum,Haloragaceae,Vic,species,plant_growth_substrate,NA,SPRAT_2025_2,NA,value_1,aquatic,mode
Myriophyllum porcatum,Myriophyllum,Haloragaceae,Vic,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,none,mode
Myriophyllum porcatum,Myriophyllum,Haloragaceae,Vic,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,stem_length,NA,SPRAT_2025_2,cm,value_1,15,mean
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,tuber,mode
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,tuber,mode
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,cm,value_1,1,minimum
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,cm,value_2,9,maximum
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,cm,value_1,1.4,minimum
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,cm,value_2,4.5,maximum
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,13,mean
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,5,mean
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,storage_organ_length,NA,SPRAT_2025_2,cm,value_1,30,mean
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,storage_organ_diameter,NA,SPRAT_2025_2,cm,value_1,21,mean
Myrmecodia beccarii,Myrmecodia,Rubiaceae,Qld,species,plant_growth_substrate,NA,SPRAT_2025_2,NA,value_1,epiphyte,mode
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,plant_height,NA,SPRAT_2025_2,m,value_1,1,minimum
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,plant_height,NA,SPRAT_2025_2,m,value_2,4,maximum
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,leaf_length,NA,SPRAT_2025_2,mm,value_1,18,minimum
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,leaf_length,NA,SPRAT_2025_2,mm,value_2,30,maximum
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,leaf_width,NA,SPRAT_2025_2,mm,value_1,6,minimum
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,leaf_width,NA,SPRAT_2025_2,mm,value_2,10,maximum
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,fruit_length,NA,SPRAT_2025_2,mm,value_1,3,mean
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,fruit_width,NA,SPRAT_2025_2,mm,value_1,3,mean
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,post_fire_recruitment,NA,SPRAT_2025_2,NA,value_1,post_fire_recruitment,mode
Nematolepis squamea subsp. coriacea,Nematolepis,Rutaceae,Vic,subspecies,germination_cues,NA,SPRAT_2025_2,NA,value_1,fire,mode
Neoastelia spectabilis,Neoastelia,Asteliaceae,NSW,species,plant_height,NA,SPRAT_2025_2,cm,value_1,60,minimum
Neoastelia spectabilis,Neoastelia,Asteliaceae,NSW,species,plant_height,NA,SPRAT_2025_2,cm,value_2,165,maximum
Newcastelia velutina,Newcastelia,Lamiaceae,Qld,species,plant_height,NA,SPRAT_2025_2,m,value_1,1.5,mean
Newcastelia velutina,Newcastelia,Lamiaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,16,minimum
Newcastelia velutina,Newcastelia,Lamiaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,45,maximum
Newcastelia velutina,Newcastelia,Lamiaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,5,minimum
Newcastelia velutina,Newcastelia,Lamiaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,12,maximum
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,plant_height,NA,SPRAT_2025_2,m,value_1,1,minimum
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,plant_height,NA,SPRAT_2025_2,m,value_2,2,maximum
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,resprouts,mode
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,lignotuber,mode
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,lignotuber,mode
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,leaf_length,NA,Harris_2004,cm,value_1,4,minimum
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,leaf_length,NA,Harris_2004,cm,value_2,8,maximum
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,leaf_width,NA,Harris_2004,cm,value_1,0.8,minimum
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,leaf_width,NA,Harris_2004,cm,value_2,1.2,maximum
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,10,mean
Notelaea ipsviciensis,Notelaea,Oleaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,10,mean
Oberonia attenuata,Oberonia,Orchidaceae,Qld,species,inflorescence_stalk,NA,SPRAT_2025_2,mm,value_1,100,minimum
Oberonia attenuata,Oberonia,Orchidaceae,Qld,species,inflorescence_stalk,NA,SPRAT_2025_2,mm,value_2,150,maximum
Oberonia attenuata,Oberonia,Orchidaceae,Qld,species,plant_growth_substrate,NA,SPRAT_2025_2,NA,value_1,epiphyte,mode
Oberonia attenuata,Oberonia,Orchidaceae,Qld,species,stem_growth_habit,NA,SPRAT_2025_2,NA,value_1,pendulous,mode
Oberonia attenuata,Oberonia,Orchidaceae,Qld,species,leaf_pendulousness,NA,SPRAT_2025_2,NA,value_1,pendulous,mode
Olearia arckaringensis,Olearia,Asteraceae,SA,species,plant_height,NA,SPRAT_2025_2,cm,value_1,30,mean
Olearia arckaringensis,Olearia,Asteraceae,SA,species,leaf_length,NA,SAPlants_2025,mm,value_1,27,mean
Olearia arckaringensis,Olearia,Asteraceae,SA,species,leaf_width,NA,SAPlants_2025,mm,value_1,16,mean
Olearia arckaringensis,Olearia,Asteraceae,SA,species,flowering_time,NA,SAPlants_2025,NA,value_1,Sep-Nov,mode
Olearia arckaringensis,Olearia,Asteraceae,SA,species,seed_length,NA,SAPlants_2025,mm,value_1,2.5,mean
Olearia arckaringensis,Olearia,Asteraceae,SA,species,seed_width,NA,SPRAT_2025_2,mm,value_1,0.6,mean
Olearia arckaringensis,Olearia,Asteraceae,SA,species,resprouting_capacity_non_fire_disturbance,NA,SPRAT_2025_2,NA,value_1,resprouts_after_drought,mode
Olearia hygrophila,Olearia,Asteraceae,Qld,species,plant_height,NA,SPRAT_2025_2,m,value_1,2,mean
Olearia hygrophila,Olearia,Asteraceae,Qld,species,leaf_length,NA,SPRAT_2025_2,cm,value_1,2.5,minimum
Olearia hygrophila,Olearia,Asteraceae,Qld,species,leaf_length,NA,SPRAT_2025_2,cm,value_2,7,maximum
Olearia hygrophila,Olearia,Asteraceae,Qld,species,leaf_width,NA,SPRAT_2025_2,cm,value_1,0.5,minimum
Olearia hygrophila,Olearia,Asteraceae,Qld,species,leaf_width,NA,SPRAT_2025_2,cm,value_2,2.5,maximum
Olearia hygrophila,Olearia,Asteraceae,Qld,species,fruit_length,NA,Wikipedia_2025,mm,value_1,6,minimum
Olearia hygrophila,Olearia,Asteraceae,Qld,species,fruit_length,NA,Wikipedia_2025,mm,value_2,10,maximum
Olearia hygrophila,Olearia,Asteraceae,Qld,species,fruit_width,NA,Wikipedia_2025,mm,value_1,6,minimum
Olearia hygrophila,Olearia,Asteraceae,Qld,species,fruit_width,NA,Wikipedia_2025,mm,value_2,10,maximum
Olearia hygrophila,Olearia,Asteraceae,Qld,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,"Jul - Sep, Oct, Nov",mode
Olearia oliganthema,Olearia,Asteraceae,NSW,species,plant_height,NA,SPRAT_2025_2,NA,value_1,not_given_in_taxon_description,mode
Olearia pannosa subsp. pannosa,Olearia,Asteraceae,SA,subspecies,plant_height,NA,SPRAT_2025_2,m,value_1,1.5,mean
Olearia pannosa subsp. pannosa,Olearia,Asteraceae,SA,subspecies,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,suckering_stems,mode
Olearia rugosa subsp. distalilobata,Olearia,Asteraceae,"NSW, Vic",subspecies,plant_height,NA,SPRAT_2025_2,m,value_1,2.5,mean
Olearia rugosa subsp. distalilobata,Olearia,Asteraceae,"NSW, Vic",subspecies,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,resprouts,mode
Olearia rugosa subsp. distalilobata,Olearia,Asteraceae,"NSW, Vic",subspecies,fruit_length,NA,SPRAT_2025_2,mm,value_1,2,minimum
Olearia rugosa subsp. distalilobata,Olearia,Asteraceae,"NSW, Vic",subspecies,fruit_length,NA,SPRAT_2025_2,mm,value_2,3,maximum
Olearia rugosa subsp. distalilobata,Olearia,Asteraceae,"NSW, Vic",subspecies,fruit_width,NA,SPRAT_2025_2,mm,value_1,2,minimum
Olearia rugosa subsp. distalilobata,Olearia,Asteraceae,"NSW, Vic",subspecies,fruit_width,NA,SPRAT_2025_2,mm,value_2,3,maximum
Olearia rugosa subsp. distalilobata,Olearia,Asteraceae,"NSW, Vic",subspecies,fruit_fleshiness,NA,SPRAT_2025_2,NA,value_1,dry,mode
Olearia rugosa subsp. distalilobata,Olearia,Asteraceae,"NSW, Vic",subspecies,reproductive_maturity,NA,SPRAT_2025_2,a,value_1,2,mean
Oreogrammitis reinwardtii,Oreogrammitis,Grammitidaceae,Qld,species,plant_height,short-creeping rhizome,SPRAT_2025_2,NA,value_1,not_given,mode
Oreogrammitis reinwardtii,Oreogrammitis,Grammitidaceae,Qld,species,stem_growth_habit,NA,SPRAT_2025_2,NA,value_1,short_creeping,mode
Oreogrammitis reinwardtii,Oreogrammitis,Grammitidaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,NA,value_1,not_applicable,mode
Oreogrammitis reinwardtii,Oreogrammitis,Grammitidaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,NA,value_1,not_applicable,mode
Oreogrammitis reinwardtii,Oreogrammitis,Grammitidaceae,Qld,species,fruit_fleshiness,NA,SPRAT_2025_2,NA,value_1,not_applicable,mode
Ozothamnus eriocephalus,Ozothamnus,Asteraceae,Qld,species,plant_height,NA,WildNet_2025,m,value_1,1,mean
Ozothamnus eriocephalus,Ozothamnus,Asteraceae,Qld,species,flowering_time,NA,WildNet_2025,NA,value_1,Mar May Jul Aug Sep,mode
Ozothamnus eriocephalus,Ozothamnus,Asteraceae,Qld,species,fruiting_time,NA,WildNet_2025,NA,value_1,Mar Jul,mode
Paragoodia crenulata,Paragoodia,Fabaceae,WA,species,stem_length,NA,Thompson_2011,cm,value_1,20,mean
Paragoodia crenulata,Paragoodia,Fabaceae,WA,species,stem_growth_habit,NA,Thompson_2011,NA,value_1,prostrate,mode
Paragoodia crenulata,Paragoodia,Fabaceae,WA,species,bud_bank_location,NA,Thompson_2011,NA,value_1,root_buds,mode
Paragoodia crenulata,Paragoodia,Fabaceae,WA,species,storage_organ,NA,Thompson_2011,NA,value_1,root_buds,mode
