BloomfieldID,Country,Biome,Site,Latitude,Longitude,AbsLatitude,AbsLongitude,Altitude,Calc_Atm_Press,Responsible,Species_1,Family,Genus,Sp,PFTLPJ,PFTSheffield,PFTJULES,PFTWright,PFTJULES-2,PFTExeter,Date,Aa_sat,gs_sat,Ci_sat,LfT_sat,Rdarka,LfT_Rdark,Am_sat,Rdarkm,AN_sat,RdarkN,AP_sat,RdarkP,FixedQ10,varQ10,Rdarka_25C_FixedQ10,Rdarkm_25C_FixedQ10,RdarkN_25C_FixedQ10,RdarkP_25C_FixedQ10,Rdarka_MeasMonth-T_fixedQ10,Rdarkm_MeasMonth-T_fixedQ10,RdarkN_MeasMonth-T_fixedQ10,RdarkP_MeasMonth-T_fixedQ10,Rdarka_TWQ-T_FixedQ10,Rdarkm_TWQ-T_FixedQ10,RdarkN_TWQ-T_FixedQ10,RdarkP_TWQ-T_FixedQ10,Rdarka_MaxT-WM_FixedQ10,Rdarkm_MaxT-WM_FixedQ10,RdarkN_MaxT-WM_FixedQ10,RdarkP_MaxT-WM_FixedQ10,Rdarka_25C_varQ10,Rdarkm_25C_varQ10,RdarkN_25C_varQ10,RdarkP_25C_varQ10,Rdarka_MeasMonth-T_varQ10,Rdarkm_MeasMonth-T_varQ10,RdarkN_MeasMonth-T_varQ10,RdarkP_MeasMonth-T_varQ10,Rdarka_TWQ-T_varQ10,Rdarkm_TWQ-T_varQ10,RdarkN_TWQ-T_varQ10,RdarkP_TWQ-T_varQ10,Rdarka_MaxT-WM_varQ10,Rdarkm_MaxT-WM_varQ10,RdarkN_MaxT-WM_varQ10,RdarkP_MaxT-WM_varQ10,LeafNm,LeafPm,N:P,LeafNa,LeafPa,LMA,SLA,Glucose_a,Fructose_a,Sucrose_a,Totalsugars_a,Starch_a,TNC_a,Glucose_m,Fructose_m,Sucrose_m,Totalsugars_m,Starch_m,TNC_m,G*_25,G*_LfT,G*_TWQ,G*_MaxT-WM,G_25,G_LfT,G_TWQ,G_MaxT-WM,Kc_25,Kc_Ea,Kc_LfT,Kc_TWQ,Kc_MaxT-WM,Ko_25,Ko_Ea,Ko_LfT,KoTWQ,KoMaxT-WM,Vcmax_a_LfT,Vcmax_a_25,Vcmax_a_TWQ-T,Vcmax_a_MaxT-WM,Vcmax_m_LfT,Vcmax_m_25,Vcmax_m_TWQ-T,Vcmax_m_MaxT-WM,Aa_sat_LfT_Ci250,Aa_sat_Ci250_25oC_Fixed Q10,Aa_sat_Ci250_TWQ-T_Fixed Q10,Aa_sat_Ci250_MaxT-WM_Fixed Q10,Aa_sat_Ci250_25oC_varQ10,Aa_sat_Ci250_TWQ-T_varQ10,Aa_sat_Ci250_MaxT-WM_varQ10,Am_sat_LfT_Ci250,Am_sat_Ci250_25oC_Fixed Q10,Am_sat_Ci250_TWQ-T_Fixed Q10,Am_sat_Ci250_MaxT-WM_Fixed Q10,Am_sat_Ci250_25oC_varQ10,Am_sat_Ci250_TWQ-T_varQ10,Am_sat_Ci250_MaxT-WM_varQ10,Rdarka/Aa_sat_LfT,Rdarka/Aa_sat_LfT_Ci250,Rdarka/Aa_sat_25oC_Ci250_fixedQ10,Rdarka/Aa_sat_TWQ-T_Ci250_fixedQ10,Rdarka/Aa_sat_25oC_Ci250_varQ10,Rdarka/Aa_sat_TWQ_Ci250_varQ10,Rdarka/Vcmax_LfT,Rdarka/Vcmax_25oC_fixedQ10,Rdarka/Vcmax_TWQ_fixedQ10,Rdarka/Vcmax_MaxT-WM_fixedQ10,Rdarka/Vcmax_25oC_varQ10,Rdarka/Vcmax_TWQ_varQ10,Rdarka/Vcmax_MaxT-WM_varQ10,MAT,MeanDiurnalRange,Isothermality(BIO2/BIO7)(*100),TemperatureSeasonality,MaxTWarmestMonth,MinTofColdestMonth,T-AnnualRange(BIO5-BIO6),MeanTWettestQuarter,MeanTDriestQuarter,MeanTWarmestQuarter,MeanTColdestQuarter,AnnualPrecip,PrecipWettestMonth,PrecipDriestMonth,PrecipSeasonality,PrecipWettestQuarter,PrecipDriestQuarter,PrecipWarmestQuarter,PrecipColdestQuarter,MeasuringmonthmeanT,MeasuringMonthmaxT,MeasuringMonthminT,Monthlyrange,Measuringmonthprec.,ai_yr,pet_yr,pet_1,pet_2,pet_3,pet_4,pet_5,pet_6,pet_7,pet_8,pet_9,pet_10,pet_11,pet_12,dup
397,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Griselinia littoralis,Griseliniaceae,Griselinia,littoralis,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,7.52,0.0805,233,18.214375,0.934,18.214375,29.55562599,3.670871632,2.859973034,0.355214736,40.82887359,50.7103297,2.23,2.160890938,1.609509316,6.325805237,0.612121442,87.38623991,0.704594885,2.769247724,0.2679684,38.25507377,0.769578668,3.0246515,0.292682744,41.78328477,1.255217505,4.933342969,0.477378752,68.15042134,1.575491913,6.192107676,0.599184094,85.53930871,0.71243352,2.800055672,0.270949555,38.68066239,0.775450281,3.047728523,0.29491581,42.10207648,1.240737748,4.876433621,0.471871875,67.36426153,10.3342324,0.723890311,14.27596453,2.629395421,0.184183381,254.4354839,3.930269414,14.36083362,6.198812736,0.981849285,21.54149564,30.25732498,51.79882062,56.44194511,24.3630041,3.858932214,84.66388143,118.9194389,203.5833203,36.9,25.80063444,22.65104,31.41796,60.29142778,42.7412568,37.90023789,51.50842838,404,59400,231.2123914,188.3771644,314.0784293,248,36000,176.8319005,156.1822281,212.9036179,29.86173834,54.89325769,23.88047084,41.70954521,117.3646768,215.7452917,93.85668411,163.9297498,8.951130044,11.86532237,7.931378866,10.54201322,11.86491297,7.931446899,10.54183671,35.18035263,46.63391357,31.17245576,41.4329521,46.63230454,31.17272315,41.4322584,0.124202128,0.104344367,0.135648174,0.097029619,0.132785796,0.097769082,0.031277483,0.02932071,0.032226277,0.030094251,0.02870101,0.032472152,0.029747094,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
398,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Griselinia littoralis,Griseliniaceae,Griselinia,littoralis,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,6.74,0.0828,253,17.730625,1.05,17.730625,27.59593664,4.299070248,2.61570898,0.407491755,37.00935694,57.65552639,2.23,2.171291563,1.880984278,7.701412899,0.729986271,103.284894,0.823438477,3.371447483,0.319566086,45.21502747,0.899383035,3.682391285,0.349039211,49.38514508,1.466934281,6.006146214,0.56929869,80.54939826,1.844855458,7.553488772,0.715965132,101.3010596,0.8301234,3.398817917,0.32216042,45.58209677,0.904027522,3.701407451,0.350841678,49.64017396,1.450707046,5.939706192,0.563001105,79.65836038,10.5500791,0.745647558,14.14888171,2.576739252,0.182116107,244.2388562,4.094352617,11.38135645,4.55371755,0.609859419,16.54493342,9.487279885,26.03221331,46.59928659,18.64452537,2.496979508,67.74079146,38.84426922,106.5850607,36.9,25.13595226,22.65104,31.41796,68.13577746,47.29278389,43.03460165,58.25297367,404,59400,221.9732394,188.3771644,314.0784293,248,36000,172.5150494,156.1822281,212.9036179,25.24294879,48.51371532,21.10514866,36.86217739,103.3535334,198.6322573,86.41192065,150.9267525,7.729836996,10.48925583,7.010945453,9.319131055,10.48887134,7.010993031,9.318956154,31.64867833,42.94671204,28.70528286,38.15580862,42.94513782,28.70547767,38.15509252,0.15578635,0.135837276,0.179324855,0.128282703,0.175886937,0.12894429,0.041595774,0.038772217,0.04261439,0.039795107,0.038027503,0.042834454,0.039354893,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
399,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Griselinia littoralis,Griseliniaceae,Griselinia,littoralis,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,10.6,0.142,257,19.075,1.29,19.075,46.70338316,5.683713611,4.04321751,0.492051942,56.70225207,69.00557092,2.23,2.1423875,2.074724052,9.141191731,0.791373643,110.9825719,0.908251937,4.001739455,0.346439635,48.58483988,0.99201872,4.370814187,0.37839127,53.0657505,1.61802726,7.128995007,0.617173222,86.55263164,2.026034286,8.926665619,0.772801632,108.3780253,0.92431888,4.072530078,0.35256814,49.44430391,1.005126231,4.428565611,0.383390941,53.76690651,1.599809983,7.04873006,0.610224504,85.57814051,11.55104395,0.82366011,14.02404197,2.621674439,0.186941428,226.9642857,4.405979544,11.6061249,4.13196248,1.604786023,17.3428734,14.13096045,31.47383385,51.13634887,18.20534216,7.070654388,76.41234542,62.26072267,138.6730681,36.9,27.0248025,22.65104,31.41796,61.05231692,45.20896666,38.39780998,52.16248028,404,59400,248.5274377,188.3771644,314.0784293,248,36000,184.7432744,156.1822281,212.9036179,40.37460816,68.59584334,29.84157081,52.12118117,177.8896976,302.2318825,131.4813506,229.644858,11.65178279,14.83417231,9.914450308,13.17906453,14.83343938,9.914640219,13.17878681,51.33751662,65.35905975,43.68286524,58.06668872,65.35583048,43.68370199,58.06546507,0.121698113,0.110712671,0.139861127,0.100057864,0.136585605,0.101377983,0.031950774,0.030245624,0.033242845,0.031043565,0.029535817,0.033682082,0.030694047,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
400,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Hebe sp,Plantaginaceae,Hebe,sp,TmpEvBl,EvBl,S,AnEvBlS,EvS,SEv,39783,15.4966821,0.214581942,257.1955854,18.70130014,0.600542582,18.70130014,116.3502235,4.508917664,7.22403152,0.279952735,342.3975895,132.6892629,2.23,2.150422047,0.995246333,7.472382315,0.463950337,219.8986487,0.435688982,3.271184765,0.203103536,96.26503027,0.475871956,3.572881479,0.221835486,105.143417,0.776168616,5.827530784,0.36182368,171.4936537,0.972725962,7.303297726,0.453452098,214.9227962,0.44207005,3.319094292,0.206078176,97.67492067,0.480915417,3.610748153,0.224186578,106.2577645,0.767199232,5.760187988,0.357642455,169.5118775,16.1059961,0.339810288,47.3970232,2.145157043,0.04525932,133.1899642,7.508073197,5.507867221,0.528875195,1.934957246,7.971699663,4.346902931,12.31860259,41.35347026,3.970833678,14.52780064,59.85210457,32.63686539,92.48896996,36.9,26.48669459,22.65104,31.41796,45.14600816,32.58333875,28.01629798,38.49664983,404,59400,240.8676888,188.3771644,314.0784293,248,36000,181.2711792,156.1822281,212.9036179,53.73084624,94.45934686,41.09309181,71.77304763,403.4151265,709.2076904,308.5299412,538.8772952,15.75466441,20.40492331,13.64232297,18.1304669,20.4044575,13.64242344,18.13027896,118.2871736,153.2016578,102.4275594,136.1248726,153.1981605,102.4283138,136.1234615,0.038752978,0.038118399,0.048774814,0.034882033,0.047672229000000003,0.035251465,0.011176868,0.01053624,0.01158034,0.010814207,0.010297826,0.011703072,0.010689239,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
401,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Hebe sp,Plantaginaceae,Hebe,sp,TmpEvBl,EvBl,S,AnEvBlS,EvS,SEv,39783,15.4,0.235,268,18.5475,1.34,18.5475,164.4491115,14.3092084,7.043353476,0.612863225,78.45173296,68.26319621,2.23,2.15372875,2.248270237,24.0081846,1.028270259,114.5329196,0.984225249,10.51006284,0.450145866,50.13907561,1.074998943,11.47939097,0.491662178,54.76333118,1.753371745,18.72340425,0.80192318,89.32146227,2.198347251,23.47508131,1.005437451,111.9897087,0.997492316,10.6517354,0.4562137,50.8149356,1.085326906,11.58967827,0.496385782,55.28946533,1.733033999,18.50622736,0.792621496,88.28540294,23.348127,2.096182012,11.13840633,2.186458489,0.196299042,93.64599092,10.67851373,3.935641597,0.48805073,0.673687959,5.097380286,8.229987426,13.32736771,42.02680283,5.211656425,7.193986122,54.43244538,87.88403375,142.3164791,36.9,26.26815123,22.65104,31.41796,55.49772077,39.93433588,34.76769834,47.38859103,404,59400,237.7786911,188.3771644,314.0784293,248,36000,179.8586869,156.1822281,212.9036179,53.76715885,95.86356168,41.70397395,72.8400122,574.1533441,1023.68036,445.3364585,777.8230705,15.88928529,20.73459576,13.85725051,18.42079401,20.73354517,13.85745968,18.42036057,169.6739511,221.4146655,147.9748399,196.7067018,221.4034468,147.9770735,196.7020733,0.087012987,0.08433356,0.108430869,0.077576641,0.106028527,0.07832077,0.024922277,0.023452814,0.025776895,0.024071547,0.022932042,0.026024544,0.023792335,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
402,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Hebe sp,Plantaginaceae,Hebe,sp,TmpEvBl,EvBl,S,AnEvBlS,EvS,SEv,39783,16.44246082,0.183465305,224.3558935,16.98796093,1.348610412,16.98796093,131.6905349,10.80125587,6.210844952,0.509413418,109.4621642,89.7808521,2.23,2.18725884,2.564187185,20.53702213,0.968575763,170.7052743,1.12252421,8.990492066,0.424013406,74.72964702,1.22605302,9.81967235,0.463119559,81.62185597,1.999747754,16.01632834,0.755368882,133.1289272,2.524735349,20.22104551,0.953673539,168.0788528,1.127505515,9.030388209,0.425895005,75.06126676,1.228874959,9.842273757,0.464185496,81.80972057,1.980828175,15.86479814,0.74822235,131.8693967,21.2033203,1.203068986,17.62435949,2.647379052,0.150211363,124.8568156,8.009174312,4.83343896,0.588250496,1.736275721,7.157965177,11.47066972,18.6286349,38.71185516,4.711400758,13.9061349,57.32939082,91.87059329,149.1999841,36.9,24.14830628,22.65104,31.41796,52.96543115,35.16190289,33.11447976,45.21281849,404,59400,208.447239,188.3771644,314.0784293,248,36000,166.0652721,156.1822281,212.9036179,61.29455341,126.1632977,54.88540994,95.86266129,490.9187627,1010.463843,439.5868154,767.7807643,19.38701903,27.29696251,18.24115902,24.24999377,27.29586915,18.24123427,24.24946281,155.2740148,218.6261309,146.0966222,194.2224272,218.6173741,146.0972249,194.2181746,0.082019986,0.069562546,0.093936722,0.067213548,0.092495144,0.067367972,0.022002125,0.020324351,0.022338414,0.020860549,0.020011647,0.022389829,0.020663188,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
403,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Olearia avicenniifolia,Asteraceae,Olearia,avicenniifolia,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,21.3434787,0.201935732,191.1269111,18.44674933,1.070924135,18.44674933,104.5427994,5.245508878,8.126855608,0.40777072599999997,208.5229786,104.6278789,2.23,2.155894889,1.811388532,8.872388171,0.689713858,176.9702762,0.792971548,3.884065321,0.301936032,77.47227686,0.866106185,4.242287136,0.329783162,84.61743466,1.412658238,6.919361592,0.537891207,138.0148511,1.771712398,8.678049931,0.674606564,173.0939702,0.803076308,3.933559593,0.305783574,78.45949865,0.873888145,4.280404069,0.332746263,85.37772196,1.396267642,6.839078582,0.531650237,136.4135115,12.8638682,0.50134906,25.65850665,2.626289888,0.102355524,204.1601987,4.898114355,2.55929112,3.245838274,0.735054716,6.540184111,8.355050678,14.89523479,12.53570058,15.89848705,3.600382056,32.03456968,40.92399367,72.95856334,36.9,26.12591214,22.65104,31.41796,45.22566386,32.21103377,28.06818116,38.56504874,404,59400,235.7749318,188.3771644,314.0784293,248,36000,178.9385696,156.1822281,212.9036179,94.63442741,170.2923167,74.08306366,129.3932148,463.5302474,834.1112412,362.8673176,633.782763,28.0819263,36.8166722,24.60854807,32.70985927,36.81519029,24.60882787,32.70923923,137.5484863,180.3322706,120.5354826,160.2166312,180.325012,120.5368531,160.2135942,0.050175707,0.038135708,0.049200224,0.035195339,0.048124494,0.035511165,0.011316433,0.010636936,0.011691015,0.01091756,0.010403948,0.011796058,0.010790888,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
404,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Olearia avicenniifolia,Asteraceae,Olearia,avicenniifolia,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,19,0.272,252,18.666875,1.19,18.666875,95.33015832,5.970678337,7.298461998,0.457114199,117.5286283,73.61003565,2.23,2.151162188,1.977574188,9.922234762,0.75964474,122.3271483,0.865722642,4.343656658,0.332549674,53.55115506,0.945567009,4.744265928,0.363220257,58.49010185,1.542262424,7.738111634,0.592428615,95.39999327,1.93300523,9.698615507,0.742524485,119.5702386,0.878172189,4.406120725,0.337331913,54.32124883,0.955374678,4.7934747,0.366987673,59.09677655,1.524418993,7.648584416,0.585574426,94.29624906,13.0616777,0.81112287,16.10320481,2.6032882,0.161662739,199.3073371,5.017376754,2.565647352,2.586419377,1.334070627,6.486137356,8.616918597,15.10305595,12.87281938,12.97704046,6.693534952,32.54339479,43.23432706,75.77772185,36.9,26.43763,22.65104,31.41796,49.81179349,35.97253586,31.0571114,42.50370163,404,59400,240.1730936,188.3771644,314.0784293,248,36000,180.9541896,156.1822281,212.9036179,68.37483373,120.5829076,52.45774673,91.62251339,343.0623013,605.0098776,263.200279,459.7046688,20.09489776,26.07404779,17.42717982,23.16511576,26.07286867,17.42742958,23.16463765,100.8236729,130.8233213,87.43872693,116.2281133,130.8174052,87.43998008,116.2257145,0.062631579,0.059219012,0.075844541,0.054258177,0.074138571,0.054820171,0.017404064,0.01640012,0.018025307,0.016832789,0.016030508,0.018212271,0.016638039,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
405,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Olearia avicenniifolia,Asteraceae,Olearia,avicenniifolia,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,16.41055953,0.160279133,203.7128876,17.16579998,1.272263006,17.16579998,175.3242607,13.59238061,9.336822337,0.723856712,84.42652044,65.45342866,2.23,2.183435301,2.384766685,25.4779525,1.356818018,122.6878054,1.043979299,11.15348313,0.593974217,53.70903989,1.140264023,12.182153,0.648755613,58.66254817,1.859822033,19.8696408,1.058149655,95.681261,2.34566623,25.06021791,1.334571732,120.6762254,1.049425658,11.21166999,0.597072934,53.98923578,1.14355515,12.21731417,0.650628107,58.83186502,1.8413346,19.672128,1.047631191,94.73014801,18.7777227,2.076649136,9.042318403,1.757617199,0.194376831,93.60119048,10.6836248,1.400506804,0.742012571,0.512355907,2.654875282,12.2343132,14.88918848,14.96248923,7.927383909,5.473818276,28.36369141,130.7068119,159.0705033,36.9,24.38119279,22.65104,31.41796,50.87554283,34.0348388,31.75089367,43.41744516,404,59400,211.6153771,188.3771644,314.0784293,248,36000,167.5904126,156.1822281,212.9036179,66.44137714,134.5250445,58.52305981,102.2161676,709.8347446,1437.215102,625.2384133,1092.039183,20.85377195,29.10082684,19.44769255,25.85302828,29.09967182,19.4477861,25.85247524,222.7938753,310.9023153,207.7718504,276.2040541,310.8899756,207.7728499,276.1981456,0.077527095,0.061008771,0.081948417,0.058632356,0.080607996,0.058801302,0.019148655,0.017727306,0.019484012,0.018194989,0.017436651,0.019540249,0.018014123,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
406,New Zealand,TeRF,FJG-1,-43.42,170.17,43.42,170.17,215,98.77486157,Atkin_Griffin,Olearia avicenniifolia,Asteraceae,Olearia,avicenniifolia,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,11.2,0.114,218,17.56375,1.76,17.56375,95.55366137,15.01557536,5.984214727,0.9403766,77.95814264,122.5056527,2.23,2.174879375,3.195367926,27.26152721,1.707300697,222.4151326,1.3988362,11.93427862,0.747405017,97.36667141,1.527848871,13.03496015,0.816337117,106.3466609,2.491990395,21.26060771,1.331482645,173.4561988,3.136446613,26.7588355,1.675818751,218.3138861,1.40889838,12.02012488,0.752781289,98.06705432,1.534608286,13.09262862,0.819948706,106.8171533,2.465091223,21.03111536,1.317110286,171.5838689,15.9676191,1.225704694,13.02729701,1.871590595,0.14366684,117.2116258,8.531576908,1.88275817,0.841138941,0.43141934,3.155316452,12.29676201,15.45207846,16.06289613,7.176241567,3.680687278,26.91982498,104.9107708,131.8305958,36.9,24.91057131,22.65104,31.41796,64.90910684,44.62698291,40.92139582,55.47825635,404,59400,218.8656044,188.3771644,314.0784293,248,36000,171.0472178,156.1822281,212.9036179,46.90360008,91.53988815,39.82302602,69.55475525,400.1616713,780.9795959,339.7532092,593.4117438,14.48116237,19.81846766,13.24101931,17.6050172,19.81728137,13.24115021,17.60446885,123.5471505,169.082781,112.9667746,150.1985582,169.0726601,112.9678914,150.1938799,0.157142857,0.121537205,0.161231836,0.115387557,0.158268259,0.115896902,0.037523772,0.034906837,0.038365966,0.03582775,0.034263169,0.038535703,0.035441016,11.2,9.6,45,38.18,21.9,0.9,21,12.9,6,15.8,6,3883,386,251,14,1095,815,976,815,14.7,19.6,9.9,9.7,361,4.343400447,894,136,110,88,53,32,21,24,38,60,89,112,131,N
407,New Zealand,TeRF,FJG-2,-43.41,170.17,43.41,170.17,271,98.12124121,Atkin_Griffin,Aristotelia serrata,Elaeocarpaceae,Aristotelia,serrata,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,13.30122974,0.121832223,197.55364,20.30340862,1.33313579,20.30340862,159.9759134,16.03382694,6.799925056,0.681532733,60.13301994,60.26922519,2.23,2.115976715,1.942938033,23.36801127,0.993279063,87.83754114,0.850559972,10.22981417,0.43482777,38.45263991,0.914223495,10.99550504,0.467374173,41.33077974,1.491139741,17.93416448,0.762308349,67.41236524,1.895629895,22.7990291,0.969093946,85.69880567,0.875946009,10.5351359,0.447805754,39.60030755,0.93707277,11.27031674,0.4790553,42.36376384,1.480249617,17.80318731,0.756741042,66.92003782,23.5261289,2.660367192,8.843188629,1.956084755,0.221196769,83.14520267,12.02715211,6.493615443,2.464155954,0.671815416,9.629586812,9.016622926,18.64620974,78.0997007,29.63677849,8.080026198,115.8165054,108.4442955,224.2608009,36.9,28.86449515,22.40896,31.08804,52.21895389,41.05749793,32.29359048,44.11304662,404,59400,275.309891,185.1784433,308.9617761,248,36000,196.5651394,154.5695137,210.7947522,65.7322616,99.88031489,42.64712809,74.54431149,790.571909,1201.27574,512.9234967,896.5557734,17.97189766,21.64516412,14.3180036,19.07418543,21.64412283,14.31848622,19.07394264,216.1507469,260.3296814,172.2048072,229.4081297,260.3171576,172.2106118,229.4052096,0.100226507,0.074178911,0.089763146,0.063851325,0.087581738,0.065444961,0.020281301,0.019452662,0.02143693,0.020003401,0.018979014,0.021972705,0.019857312,10.9,9.6,45,38.43,21.7,0.6,21.1,12.7,5.6,15.6,5.6,3920,387,250,14,1106,827,980,827,14.7,19.6,9.9,9.7,361,4.409448819,889,136,110,87,53,32,21,24,37,59,88,111,131,N
408,New Zealand,TeRF,FJG-2,-43.41,170.17,43.41,170.17,271,98.12124121,Atkin_Griffin,Aristotelia serrata,Elaeocarpaceae,Aristotelia,serrata,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,10.8,0.216,297,19.925,2.12,19.925,139.2782956,27.33981358,6.197369216,1.216520624,56.03372178,109.9921205,2.23,2.1241125,3.18493504,41.07336334,1.827612812,165.2442259,1.394268995,17.98068605,0.800074051,72.33896386,1.49862857,19.32652157,0.859958756,77.75345955,2.444330766,31.52242805,1.402631504,126.8193982,3.107266119,40.07173417,1.783044018,161.2145233,1.430163235,18.44358313,0.82067126,74.20126741,1.530493839,19.7374605,0.878244019,79.40672776,2.4233149960000002,31.25140577,1.390572014,125.7290354,22.4737773,2.485615647,9.041533564,1.742674936,0.192741079,77.54259164,12.89613848,6.166828999,3.417374832,0.317469577,9.901673409,8.67990239,18.5815758,79.52828077,44.07093908,4.094131632,127.6933515,111.9372232,239.6305747,36.9,28.2862025,22.40896,31.08804,77.40824236,60.0141996,48.63454564,65.56220453,404,59400,266.7900185,185.1784433,308.9617761,248,36000,192.8556716,154.5695137,210.7947522,40.63371709,63.89711211,27.28293686,47.6887386,524.0180426,824.0260063,351.8445319,615.000577,11.31803023,13.86471956,9.167656996,12.21606865,13.86362316,9.168088324,12.21576825,145.9588852,178.8013435,118.2273742,157.5401131,178.7872041,118.2329366,157.536239,0.196296296,0.187311746,0.229715071,0.163469093,0.224130884,0.166937074,0.05217342,0.049844742,0.054929151,0.051255932,0.048629211,0.056097107,0.050815246,10.9,9.6,45,38.43,21.7,0.6,21.1,12.7,5.6,15.6,5.6,3920,387,250,14,1106,827,980,827,14.7,19.6,9.9,9.7,361,4.409448819,889,136,110,87,53,32,21,24,37,59,88,111,131,N
409,New Zealand,TeRF,FJG-2,-43.41,170.17,43.41,170.17,271,98.12124121,Atkin_Griffin,Aristotelia serrata,Elaeocarpaceae,Aristotelia,serrata,TmpEvBl,EvBl,BlT,AnEvBlT,EvBlT,BlEvTmp,39783,8.510596081,NaN,NaN,20.42922139,1.746461486,20.42922139,92.11076274,18.90207196,4.071731366,0.835560981,34.47834331,70.75309193,2.23,2.11327174,2.519773212,27.27167759,1.205537135,102.0816932,1.103081105,11.93872215,0.527747985,44.6883023,1.185645571,12.832323,0.567249369,48.03317493,1.933841383,20.93009739,0.925209297,78.34427399,2.458605829,26.60965883,1.176272775,99.60366469,1.137587735,12.31218977,0.54425702,46.08624368,1.216832729,13.16986374,0.582170266,49.296637,1.920673936,20.78758521,0.918909585,77.81083102,22.6220137,2.671554196,8.467735273,2.090166398,0.246838893,92.39524056,10.82306831,7.894775909,4.248385593,0.721898243,12.86505975,6.175774233,19.04083398,85.44569895,45.98056748,7.813153995,139.2394204,66.84082639,206.0802468,36.9,29.05904883,22.40896,31.08804,NaN,NaN,NaN,NaN,404,59400,278.1974183,185.1784433,308.9617761,248,36000,197.8120435,154.5695137,210.7947522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.205210243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.9,9.6,45,38.43,21.7,0.6,21.1,12.7,5.6,15.6,5.6,3920,387,250,14,1106,827,980,827,14.7,19.6,9.9,9.7,361,4.409448819,889,136,110,87,53,32,21,24,37,59,88,111,131,N
