CODE,plant,coll,yr,treat,observation,bud_depth_mm,SPECIES,Family,MAXHT_cm,GFORM,STEMCATS,specific_leaf_area_mm2/mg
enctom,clip1,2000,0,c,24,-3,Enchylaena tomentosa,Chenopodiaceae,NA,NA,NA,NA
eutmic,burn4,2000,0,b,24,14,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
eutmic,burn3,2000,0,b,24,8,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
minlep,clip3,2000,0,c,24,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip2,2000,0,c,24,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,2000,0,c,24,-4,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,burn1,2000,0,b,24,9,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
paneff,clip3,2000,0,c,24,11,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
paneff,clip2,2000,0,c,24,10,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
scldia,clip3,2000,0,c,24,0,Sclerolaena diacantha,Chenopodiaceae,NA,NA,NA,NA
sidcun,burn1,2000,0,b,24,9,Sida cunninghamii,Malvaceae,NA,NA,NA,NA
thetri,clip3,2000,0,c,24,9,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn3,2000,0,b,24,11,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn2,2000,0,b,24,17,Themeda triandra,Poaceae,NA,NA,NA,NA
thymit,clip4,2000,0,c,24,8,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,clip3,2000,0,c,24,6,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,burn2,2000,0,b,24,6,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,burn1,2000,0,b,24,10,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
chepro,clip6,43678,1,c,24,-1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip4,43678,1,c,24,-3,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip1,43678,1,c,24,-1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
eregla,clip2,43678,1,c,24,-7,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
eregla,burn9,43678,1,b,24,7,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
minlep,clip4,43678,1,c,24,-8,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip2,43678,1,c,24,-3,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,43678,1,c,24,-2,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
olepim,clip5,43678,1,c,24,1,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,clip2,43678,1,c,24,3,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,c2 4,43678,1,c2,24,-16,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn5,43678,1,b,24,7,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn3,43678,1,b,24,13,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn2,43678,1,b,24,7,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
senart,clip5,43678,1,c,24,-8,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,c2 5,43678,1,c2,24,-11,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn6,43678,1,b,24,9,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn2,43678,1,b,24,16,Senna artemisioides,Fabaceae,NA,NA,NA,NA
eregla,clip 11,43770,1,c,24,-1,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
eregla,burn 35,43770,1,b,24,9,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
senart,clip59,43770,1,c,24,2,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,clip5,43770,1,c,24,2,Senna artemisioides,Fabaceae,NA,NA,NA,NA
arijer,clip2,2000,0,c,25,5,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
arijer,clip1,2000,0,c,25,4,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
arijer,burn3,2000,0,b,25,13,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
calcun,clip1,2000,0,c,25,-5,Calotis cuneifolia,Asteraceae,NA,NA,NA,NA
callap,clip3,2000,0,c,25,-1,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
callap,clip2,2000,0,c,25,2,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
chepro,clip4,2000,0,c,25,1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip2,2000,0,c,25,-3,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip1,2000,0,c,25,-2,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn3,2000,0,b,25,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn2,2000,0,b,25,-1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn1,2000,0,b,25,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
dancae,clip3,2000,0,c,25,6,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,clip2,2000,0,c,25,9,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,clip1,2000,0,c,25,7,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn3,2000,0,b,25,9,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn1,2000,0,b,25,8,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
digdiv,clip3,2000,0,c,25,5,Digitaria divaricatissima,Poaceae,NA,NA,NA,NA
digdiv,burn1,2000,0,b,25,8,Digitaria divaricatissima,Poaceae,NA,NA,NA,NA
einnut,clip3,2000,0,c,25,-5,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
einnut,clip1,2000,0,c,25,-4,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
enctom,clip1,2000,0,c,25,-3,Enchylaena tomentosa,Chenopodiaceae,NA,NA,NA,NA
eutmic,burn4,2000,0,b,25,14,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
eutmic,burn3,2000,0,b,25,8,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
minlep,clip3,2000,0,c,25,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip2,2000,0,c,25,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,2000,0,c,25,-4,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,burn1,2000,0,b,25,9,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
paneff,clip3,2000,0,c,25,10,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
paneff,clip2,2000,0,c,25,10,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
scldia,clip3,2000,0,c,25,-1,Sclerolaena diacantha,Chenopodiaceae,NA,NA,NA,NA
sidcun,burn1,2000,0,b,25,8,Sida cunninghamii,Malvaceae,NA,NA,NA,NA
thetri,clip3,2000,0,c,25,8,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn3,2000,0,b,25,10,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn2,2000,0,b,25,17,Themeda triandra,Poaceae,NA,NA,NA,NA
thymit,clip4,2000,0,c,25,8,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,clip3,2000,0,c,25,6,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,burn2,2000,0,b,25,6,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,burn1,2000,0,b,25,10,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
chepro,clip6,43678,1,c,25,-2,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip1,43678,1,c,25,-1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
eregla,clip2,43678,1,c,25,-8,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
minlep,clip2,43678,1,c,25,-3,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,43678,1,c,25,-2,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
olepim,clip5,43678,1,c,25,1,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,clip2,43678,1,c,25,3,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,c2 4,43678,1,c2,25,-19,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn5,43678,1,b,25,7,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn3,43678,1,b,25,12,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn2,43678,1,b,25,7,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
senart,clip5,43678,1,c,25,-8,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,c2 5,43678,1,c2,25,-11,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn6,43678,1,b,25,9,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn2,43678,1,b,25,16,Senna artemisioides,Fabaceae,NA,NA,NA,NA
eregla,clip 11,43770,1,c,25,-1,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
eregla,burn 35,43770,1,b,25,9,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
senart,clip59,43770,1,c,25,2,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,clip5,43770,1,c,25,2,Senna artemisioides,Fabaceae,NA,NA,NA,NA
arijer,clip1,2000,0,c,26,4,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
arijer,burn3,2000,0,b,26,13,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
calcun,clip1,2000,0,c,26,-5,Calotis cuneifolia,Asteraceae,NA,NA,NA,NA
callap,clip3,2000,0,c,26,-1,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
callap,clip2,2000,0,c,26,1,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
chepro,clip4,2000,0,c,26,1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip2,2000,0,c,26,-3,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip1,2000,0,c,26,-2,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn3,2000,0,b,26,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn2,2000,0,b,26,-2,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn1,2000,0,b,26,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
dancae,clip3,2000,0,c,26,5,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,clip2,2000,0,c,26,8,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,clip1,2000,0,c,26,7,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn3,2000,0,b,26,9,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn1,2000,0,b,26,8,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
digdiv,clip3,2000,0,c,26,5,Digitaria divaricatissima,Poaceae,NA,NA,NA,NA
digdiv,burn1,2000,0,b,26,8,Digitaria divaricatissima,Poaceae,NA,NA,NA,NA
einnut,clip3,2000,0,c,26,-5,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
einnut,clip1,2000,0,c,26,-4,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
enctom,clip1,2000,0,c,26,-3,Enchylaena tomentosa,Chenopodiaceae,NA,NA,NA,NA
eutmic,burn4,2000,0,b,26,13,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
eutmic,burn3,2000,0,b,26,8,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
minlep,clip3,2000,0,c,26,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip2,2000,0,c,26,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,2000,0,c,26,-4,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,burn1,2000,0,b,26,8,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
paneff,clip3,2000,0,c,26,10,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
paneff,clip2,2000,0,c,26,9,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
scldia,clip3,2000,0,c,26,1,Sclerolaena diacantha,Chenopodiaceae,NA,NA,NA,NA
thetri,clip3,2000,0,c,26,8,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn3,2000,0,b,26,10,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn2,2000,0,b,26,17,Themeda triandra,Poaceae,NA,NA,NA,NA
thymit,clip4,2000,0,c,26,7,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,clip3,2000,0,c,26,6,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,burn2,2000,0,b,26,5,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,burn1,2000,0,b,26,10,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
chepro,clip6,43678,1,c,26,-2,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip1,43678,1,c,26,-1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
minlep,clip2,43678,1,c,26,-3,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,43678,1,c,26,-3,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
olepim,clip5,43678,1,c,26,1,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,clip2,43678,1,c,26,3,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,c2 4,43678,1,c2,26,-23,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn5,43678,1,b,26,7,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn3,43678,1,b,26,11,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn2,43678,1,b,26,6,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
senart,c2 5,43678,1,c2,26,-11,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn6,43678,1,b,26,9,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn2,43678,1,b,26,16,Senna artemisioides,Fabaceae,NA,NA,NA,NA
eregla,clip 11,43770,1,c,26,-2,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
eregla,burn 35,43770,1,b,26,8,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
senart,clip59,43770,1,c,26,0,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,clip5,43770,1,c,26,1,Senna artemisioides,Fabaceae,NA,NA,NA,NA
arijer,clip1,2000,0,c,27,4,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
arijer,burn3,2000,0,b,27,13,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
calcun,clip1,2000,0,c,27,-6,Calotis cuneifolia,Asteraceae,NA,NA,NA,NA
callap,clip3,2000,0,c,27,-1,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
callap,clip2,2000,0,c,27,0,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
chepro,clip4,2000,0,c,27,1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip2,2000,0,c,27,-4,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip1,2000,0,c,27,-3,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn3,2000,0,b,27,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn2,2000,0,b,27,-2,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn1,2000,0,b,27,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
dancae,clip3,2000,0,c,27,5,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,clip1,2000,0,c,27,7,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn3,2000,0,b,27,8,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn1,2000,0,b,27,8,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
digdiv,clip3,2000,0,c,27,4,Digitaria divaricatissima,Poaceae,NA,NA,NA,NA
einnut,clip3,2000,0,c,27,-6,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
einnut,clip1,2000,0,c,27,-4,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
enctom,clip1,2000,0,c,27,-3,Enchylaena tomentosa,Chenopodiaceae,NA,NA,NA,NA
eutmic,burn4,2000,0,b,27,13,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
eutmic,burn3,2000,0,b,27,7,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
minlep,clip3,2000,0,c,27,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip2,2000,0,c,27,-1,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,2000,0,c,27,-5,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,burn1,2000,0,b,27,8,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
paneff,clip3,2000,0,c,27,9,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
paneff,clip2,2000,0,c,27,9,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
scldia,clip3,2000,0,c,27,1,Sclerolaena diacantha,Chenopodiaceae,NA,NA,NA,NA
thetri,clip3,2000,0,c,27,7,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn3,2000,0,b,27,8,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn2,2000,0,b,27,16,Themeda triandra,Poaceae,NA,NA,NA,NA
thymit,clip4,2000,0,c,27,7,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,clip3,2000,0,c,27,5,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,burn1,2000,0,b,27,10,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
chepro,clip1,43678,1,c,27,-1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
minlep,clip2,43678,1,c,27,-4,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,43678,1,c,27,-3,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
olepim,clip5,43678,1,c,27,0,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,clip2,43678,1,c,27,2,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn5,43678,1,b,27,7,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn3,43678,1,b,27,10,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn2,43678,1,b,27,6,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
senart,c2 5,43678,1,c2,27,-12,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn6,43678,1,b,27,9,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn2,43678,1,b,27,15,Senna artemisioides,Fabaceae,NA,NA,NA,NA
eregla,clip 11,43770,1,c,27,-2,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
eregla,burn 35,43770,1,b,27,8,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
senart,clip59,43770,1,c,27,-1,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,clip5,43770,1,c,27,1,Senna artemisioides,Fabaceae,NA,NA,NA,NA
arijer,clip1,2000,0,c,28,3,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
arijer,burn3,2000,0,b,28,13,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
callap,clip3,2000,0,c,28,-1,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
callap,clip2,2000,0,c,28,0,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
chepro,clip4,2000,0,c,28,1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip1,2000,0,c,28,-3,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn3,2000,0,b,28,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn2,2000,0,b,28,2,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn1,2000,0,b,28,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
dancae,clip3,2000,0,c,28,5,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,clip1,2000,0,c,28,7,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn3,2000,0,b,28,8,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn1,2000,0,b,28,7,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
digdiv,clip3,2000,0,c,28,4,Digitaria divaricatissima,Poaceae,NA,NA,NA,NA
einnut,clip3,2000,0,c,28,-7,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
einnut,clip1,2000,0,c,28,-4,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
enctom,clip1,2000,0,c,28,-4,Enchylaena tomentosa,Chenopodiaceae,NA,NA,NA,NA
eutmic,burn4,2000,0,b,28,13,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
eutmic,burn3,2000,0,b,28,7,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
minlep,clip3,2000,0,c,28,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip2,2000,0,c,28,-2,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,2000,0,c,28,-5,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,burn1,2000,0,b,28,8,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
paneff,clip2,2000,0,c,28,9,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
scldia,clip3,2000,0,c,28,0,Sclerolaena diacantha,Chenopodiaceae,NA,NA,NA,NA
thetri,clip3,2000,0,c,28,7,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn3,2000,0,b,28,8,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn2,2000,0,b,28,16,Themeda triandra,Poaceae,NA,NA,NA,NA
thymit,clip4,2000,0,c,28,7,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,clip3,2000,0,c,28,5,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,burn1,2000,0,b,28,10,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
chepro,clip1,43678,1,c,28,-1,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
minlep,clip1,43678,1,c,28,-3,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
olepim,clip5,43678,1,c,28,0,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,clip2,43678,1,c,28,2,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn5,43678,1,b,28,7,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
olepim,burn2,43678,1,b,28,6,Olearia pimeleoides,Asteraceae,NA,NA,NA,NA
senart,c2 5,43678,1,c2,28,-12,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn6,43678,1,b,28,9,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,burn2,43678,1,b,28,15,Senna artemisioides,Fabaceae,NA,NA,NA,NA
eregla,clip 11,43770,1,c,28,-2,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
eregla,burn 35,43770,1,b,28,7,Eremophila glabra,Myoporaceae,NA,NA,NA,NA
senart,clip59,43770,1,c,28,-2,Senna artemisioides,Fabaceae,NA,NA,NA,NA
senart,clip5,43770,1,c,28,1,Senna artemisioides,Fabaceae,NA,NA,NA,NA
arijer,clip1,2000,0,c,29,3,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
arijer,burn3,2000,0,b,29,13,Aristida jerichoensis var. subspinulifera,Poaceae,NA,NA,NA,NA
callap,clip3,2000,0,c,29,-1,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
callap,clip2,2000,0,c,29,0,Calotis lappulacea,Asteraceae,NA,NA,NA,NA
chepro,clip4,2000,0,c,29,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,clip1,2000,0,c,29,-3,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn3,2000,0,b,29,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn2,2000,0,b,29,-2,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
chepro,burn1,2000,0,b,29,0,Chenopodium desertorum subsp. microphyllum,Chenopodiaceae,NA,NA,NA,NA
dancae,clip3,2000,0,c,29,5,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,clip1,2000,0,c,29,7,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn3,2000,0,b,29,7,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
dancae,burn1,2000,0,b,29,7,Danthonia caespitosa,Poaceae,NA,NA,NA,NA
einnut,clip1,2000,0,c,29,-4,Einadia nutans,Chenopodiaceae,NA,NA,NA,NA
enctom,clip1,2000,0,c,29,-4,Enchylaena tomentosa,Chenopodiaceae,NA,NA,NA,NA
eutmic,burn4,2000,0,b,29,12,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
eutmic,burn3,2000,0,b,29,7,Eutaxia microphylla,Proteaceae,NA,NA,NA,NA
minlep,clip3,2000,0,c,29,0,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip2,2000,0,c,29,-2,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,clip1,2000,0,c,29,-5,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
minlep,burn1,2000,0,b,29,8,Minuria leptophylla,Asteraceae,NA,NA,NA,NA
paneff,clip2,2000,0,c,29,9,Panicum queenslandicum var. queenslandicum,Poaceae,NA,NA,NA,NA
scldia,clip3,2000,0,c,29,0,Sclerolaena diacantha,Chenopodiaceae,NA,NA,NA,NA
thetri,clip3,2000,0,c,29,7,Themeda triandra,Poaceae,NA,NA,NA,NA
thetri,burn2,2000,0,b,29,16,Themeda triandra,Poaceae,NA,NA,NA,NA
thymit,clip4,2000,0,c,29,6,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
thymit,clip3,2000,0,c,29,5,Thyridolepis mitchelliana,Poaceae,NA,NA,NA,NA
