Species,Modern/Historic,Date Collected,latitude (deg),longitude (deg),site,Replicate,Seed Length (mm),Seed Width (mm),Seed Depth (mm),Length transformed,Width transformed,Depth transformed,Sum,Variance,Mass (g),Number of seeds weighed per replicate,Plant label number,Count_of_leaves_scanned,Leaf_or_leaflet,Leaf area (cm2),Leaf area (m2),Leaf mass (g),LMA (g/m2),Volume of Stem (mL),Mass of dried stem (g),Stem Density (g/mL),Germination %,Viability %,n,Dormant,Notes,Plant ID,HHMMSS,Photo (Asat; umol CO2 m-2 s-1),Conductance (gs; mmol H2O m-2 s-1),Ci,Area,Root (g),Totalshoot (g),Totalplant,Roottoshoot
Acacia hakeoides,Historic,12/2/1984,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,0.0632,0.0207,0.327531646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,12/2/1984,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,0.0241,0.0092,0.381742739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,12/2/1984,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,0.0245,0.0086,0.351020408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,12/2/1984,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,0.0839,0.0254,0.302741359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,12/2/1984,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,0.0765,0.0246,0.321568627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,12/2/1984,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,0.094,0.0302,0.321276596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,12/2/1984,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,0.1044,0.038,0.363984674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,12/2/1984,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,0.081,0.0305,0.37654321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,0.0969,0.0405,0.417956656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,0.0492,0.0223,0.453252033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,0.0553,0.0212,0.383363472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,0.1756,0.0675,0.384396355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,0.0519,0.021,0.404624277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,0.0504,0.0207,0.410714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,0.1239,0.0444,0.358353511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,0.0955,0.0343,0.359162304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,0.0696,0.027,0.387931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,0.0784,0.0313,0.399234694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.0979,0.0326,0.33299285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,0.0355,0.0128,0.36056338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0.0645,0.0186,0.288372093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,0.0225,0.0103,0.457777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0.0448,0.0201,0.448660714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,0.0403,0.017,0.421836228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,0.0762,0.028,0.367454068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,0.0988,0.0447,0.45242915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,0.1251,0.0467,0.373301359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/5/2017,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,0.0227,0.0126,0.555066079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,11/27/1984,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.0215,0.012,0.558139535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,11/27/1984,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0.0453,0.0199,0.439293598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,11/27/1984,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,0.0627,0.0277,0.441786284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,11/27/1984,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0.0086,0.0055,0.639534884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,11/27/1984,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,0.1604,0.0637,0.39713217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,11/27/1984,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0.1985,0.0822,0.414105793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,11/27/1984,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.1431,0.0524,0.366177498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Historic,11/27/1984,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0.1243,0.0485,0.390185036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,0.0666,0.0259,0.388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,0.1736,0.0844,0.486175115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0.1569,0.061,0.388782664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.235,0.101,0.429787234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,0.1659,0.0839,0.505726341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,0.0325,0.0307,0.944615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,0.1188,0.0657,0.553030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0.0694,0.0332,0.478386167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,0.1936,0.0897,0.463326446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,0.0431,0.0189,0.438515081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.0897,0.0392,0.437012263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0.094,0.0394,0.419148936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,0.1001,0.0446,0.445554446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,0.1167,0.0654,0.560411311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,0.1591,0.0772,0.485229415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,0.1758,0.0759,0.431740614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,0.1295,0.0521,0.402316602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0.0652,0.0377,0.578220859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,0.0552,0.0214,0.387681159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia hakeoides,Modern,11/23/2017,-34.2619,146.1689,site_at_34.2619_S_and_146.1689_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,0.1129,0.0511,0.452612932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0.0256,0.0119,0.46484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,0.1436,0.0824,0.573816156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.0483,0.0282,0.583850932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,0.0573,0.0298,0.520069808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,0.0927,0.0417,0.449838188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,0.028,0.015,0.535714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,0.0182,0.0064,0.351648352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,0.1511,0.0851,0.563203177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0.0679,0.0249,0.366715758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,0.0639,0.0246,0.384976526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,0.0944,0.0392,0.415254237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,0.0835,0.049,0.586826347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0.0306,0.0125,0.408496732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,0.0766,0.0334,0.436031332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.1101,0.0443,0.40236149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,0.0644,0.0271,0.420807453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,0.052,0.0211,0.405769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,0.0736,0.0303,0.411684783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,0.0622,0.0279,0.448553055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Historic,12/2/1984,-30.5667,149.4667,site_at_30.5667_S_and_149.4667_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,0.0794,0.0387,0.487405542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Modern,10/4/2017,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0.191,0.0805,0.421465969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Modern,10/4/2017,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.0804,0.0364,0.452736318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Modern,10/4/2017,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,0.1214,0.0527,0.434102142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Modern,10/4/2017,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,0.1299,0.0558,0.429561201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Modern,10/4/2017,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0.2113,0.0912,0.431613819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acacia mariae,Modern,10/4/2017,-30.5767,149.4478,site_at_30.5767_S_and_149.4478_E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,0.1193,0.0492,0.4124057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
