spectrum.label,cell.type,P,Ca,species,sample,biological.rep,site.id,GPS coords,latitude (deg),longitude (deg)
col 3,IP,3.228931224,4.99001996,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 4,IP,0,0,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 5,IP,3.228931224,0,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 6,IP,3.228931224,4.99001996,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 7,IP,3.228931224,0,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 8,IP,6.457862448,2.49500998,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 9,IP,0,4.99001996,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 10,IP,0,14.97005988,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 11,IP,0,4.99001996,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 12,IP,0,2.49500998,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 1,IP.Ca,0,192.1157685,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 2,IP.Ca,0,187.1257485,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 3,IP.Ca,3.228931224,204.5908184,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 4,IP.Ca,6.457862448,279.4411178,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 5,IP.Ca,0,219.5608782,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 6,IP.Ca,0,74.8502994,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 7,IP.Ca,0,229.5409182,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 8,IP.Ca,3.228931224,202.0958084,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 1,SC,3.228931224,12.4750499,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 2,SC,0,9.98003992,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 3,SC,0,17.46506986,Persoonia comata,PC1_01_LM,1,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 1,EP,0,12.4750499,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 2,EP,3.228931224,12.4750499,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 3,EP,0,14.97005988,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 4,EP,0,2.49500998,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 1,PM,9.686793671,2.49500998,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 2,PM,12.9157249,12.4750499,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 3,PM,9.686793671,7.48502994,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 4,PM,12.9157249,4.99001996,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 5,PM,6.457862448,9.98003992,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 6,PM,6.457862448,14.97005988,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 7,PM,6.457862448,17.46506986,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 8,PM,25.83144979,2.49500998,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 9,PM,19.37358734,4.99001996,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 10,PM,12.9157249,19.96007984,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 11,PM,6.457862448,4.99001996,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 12,PM,29.06038101,14.97005988,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 1,IP.Ca,0,484.0319361,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 2,IP.Ca,3.228931224,523.9520958,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 3,IP.Ca,3.228931224,426.6467066,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 4,IP.Ca,0,411.6766467,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 5,IP.Ca,3.228931224,266.9660679,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 6,IP.Ca,0,361.7764471,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 7,IP.Ca,3.228931224,429.1417166,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 1,IP,3.228931224,4.99001996,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 2,IP,0,4.99001996,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 3,IP,6.457862448,7.48502994,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 4,IP,3.228931224,4.99001996,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 5,IP,6.457862448,9.98003992,Persoonia comata,PC2_01_HM1,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 1,EP,3.228931224,7.48502994,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 2,EP,6.457862448,14.97005988,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 3,EP,0,9.98003992,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 4,EP,6.457862448,17.46506986,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 5,EP,0,0,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 6,EP,3.228931224,9.98003992,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 7,EP,0,12.4750499,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 8,EP,0,0,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 1,PM,9.686793671,9.98003992,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 2,PM,9.686793671,9.98003992,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 3,PM,0,7.48502994,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 4,PM,3.228931224,0,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 5,PM,6.457862448,0,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 6,PM,3.228931224,0,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 7,PM,12.9157249,7.48502994,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 8,PM,16.14465612,4.99001996,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 9,PM,9.686793671,2.49500998,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 10,PM,9.686793671,4.99001996,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 11,PM,9.686793671,4.99001996,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 12,PM,6.457862448,2.49500998,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 13,PM,3.228931224,2.49500998,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 1,SC,0,27.44510978,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
sc 2,SC,0,29.94011976,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 1,IP.Ca,3.228931224,254.491018,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 2,IP.Ca,3.228931224,426.6467066,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 3,IP.Ca,3.228931224,381.7365269,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 4,IP.Ca,6.457862448,329.3413174,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 5,IP.Ca,0,648.7025948,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 6,IP.Ca,0,266.9660679,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 7,IP.Ca,0,132.2355289,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 8,IP.Ca,3.228931224,304.3912176,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 1,IP,3.228931224,4.99001996,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 2,IP,0,4.99001996,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 3,IP,0,7.48502994,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 4,IP,0,4.99001996,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 5,IP,3.228931224,12.4750499,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col 6,IP,6.457862448,12.4750499,Persoonia comata,PC2_01_HM2,2,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 1,EP,0,2.49500998,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 2,EP,0,4.99001996,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 1,EP,0,2.49500998,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 2,EP,0,4.99001996,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 1,PM,0,0,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 2,PM,6.457862448,0,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 3,PM,6.457862448,2.49500998,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 4,PM,6.457862448,4.99001996,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 5,PM,0,7.48502994,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 6,PM,0,27.44510978,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 7,PM,9.686793671,2.49500998,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 8,PM,3.228931224,0,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 9,PM,9.686793671,7.48502994,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 10,PM,3.228931224,4.99001996,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 11,PM,6.457862448,7.48502994,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 12,PM,6.457862448,2.49500998,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
pm 13,PM,12.9157249,2.49500998,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 1,IP.Ca,3.228931224,24.9500998,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 2,IP.Ca,6.457862448,52.39520958,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 3,IP.Ca,0,34.93013972,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 4,IP.Ca,3.228931224,29.94011976,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
col_ca 5,IP.Ca,3.228931224,39.92015968,Persoonia comata,PC3_02_HM,3,M.Lesueur,S30¡ 09.986' E115¡ 12.060',-30.1664333,115.201
ep 1,EP,3.228931224,32.43512974,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 2,EP,3.228931224,39.92015968,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 3,EP,12.9157249,32.43512974,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 4,EP,9.686793671,47.40518962,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 5,EP,6.457862448,7.48502994,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 6,EP,0,39.92015968,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 7,EP,0,42.41516966,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 8,EP,6.457862448,22.45508982,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 9,EP,3.228931224,37.4251497,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 10,EP,0,9.98003992,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 11,EP,0,52.39520958,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 1,IP.Ca,0,132.2355289,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 2,IP.Ca,0,99.8003992,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 3,IP.Ca,3.228931224,87.3253493,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 4,IP.Ca,0,359.2814371,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 5,IP.Ca,0,339.3213573,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 6,IP.Ca,3.228931224,543.9121756,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 7,IP.Ca,0,202.0958084,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 8,IP.Ca,0,319.3612774,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 9,IP.Ca,6.457862448,616.2674651,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 10,IP.Ca,0,444.1117764,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 11,IP.Ca,0,291.9161677,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 12,IP.Ca,6.457862448,346.8063872,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 13,IP.Ca,6.457862448,286.9261477,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 1,IP,3.228931224,4.99001996,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 2,IP,3.228931224,12.4750499,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 3,IP,9.686793671,9.98003992,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 4,IP,0,17.46506986,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 5,IP,3.228931224,19.96007984,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 6,IP,3.228931224,19.96007984,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 7,IP,6.457862448,14.97005988,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 8,IP,0,4.99001996,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 9,IP,0,12.4750499,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 10,IP,3.228931224,19.96007984,Petrophile macrostachya,PM1_01_LM,1,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 1,EP,3.228931224,4.99001996,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 2,EP,3.228931224,4.99001996,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 3,EP,3.228931224,9.98003992,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 4,EP,0,12.4750499,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 5,EP,3.228931224,7.48502994,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 6,EP,0,9.98003992,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 7,EP,0,17.46506986,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 8,EP,9.686793671,12.4750499,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 1,PM,19.37358734,19.96007984,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 2,PM,12.9157249,19.96007984,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 3,PM,3.228931224,4.99001996,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 4,PM,0,7.48502994,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 5,PM,9.686793671,27.44510978,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 6,PM,9.686793671,12.4750499,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 7,PM,32.28931224,29.94011976,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 8,PM,29.06038101,22.45508982,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 9,PM,19.37358734,32.43512974,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 1,IP,0,9.98003992,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 2,IP,19.37358734,12.4750499,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 3,IP,3.228931224,12.4750499,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 4,IP,9.686793671,9.98003992,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 5,IP,0,17.46506986,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 6,IP,0,22.45508982,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 7,IP,0,14.97005988,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 8,IP,0,14.97005988,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 9,IP,0,9.98003992,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 10,IP,3.228931224,14.97005988,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 11,IP,0,12.4750499,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 1,IP.Ca,3.228931224,306.8862275,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 2,IP.Ca,0,573.8522954,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 3,IP.Ca,9.686793671,232.0359281,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 4,IP.Ca,3.228931224,508.9820359,Petrophile macrostachya,PM2_01_HM1,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 1,EP,3.228931224,9.98003992,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 2,EP,9.686793671,14.97005988,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 3,EP,6.457862448,4.99001996,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
