sort,noOfSpp,Intro,Nat,End,Status,aSpecies,SFCode,SFamily,FCode,Family,Taxon,habit,lifespan,sex type,fruit,habit_conserved,lifespan_conserved,sex_type_conserved,fruit_conserved,category
3777,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca fulgens R. Br.  ,2,2,1,3,,,,,complete_species_name
3778,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca gibbosa Labill.,2,2,1,3,,,,,complete_species_name
3779,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca glaberrima F. Muell.  ,2,2,1,3,,,,,complete_species_name
3780,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca glena Craven  ,2,2,1,3,,,,,complete_species_name
3781,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca globifera R. Br.  ,3,2,1,3,,,,,complete_species_name
3782,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca glomerata F. Muell.  ,2,2,1,3,,,,,complete_species_name
3783,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca grieveana Craven  ,2,2,1,3,,,,,complete_species_name
3784,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca groveana,3,2,1,3,,,,,complete_species_name
3785,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca halmaturorum Miq.  ,3,2,1,3,,,,,complete_species_name
3786,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca halophila Craven  ,2,2,1,3,,,,,complete_species_name
3787,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca hamulosa Turcz.  ,3,2,1,3,,,,,complete_species_name
3788,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca haplantha Barlow  ,2,2,1,3,,,,,complete_species_name
3789,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca hnatiukii Craven  ,2,2,1,3,,,,,complete_species_name
3790,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca hollidayi Craven  ,2,2,1,3,,,,,complete_species_name
3791,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca holosericea Schauer  ,2,2,1,3,,,,,complete_species_name
3792,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca howeana,3,2,1,3,,,,,complete_species_name
3793,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca huegelii Endl.  ,3,2,1,3,,,,,complete_species_name
3794,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca huttensis Craven  ,2,2,1,3,,,,,complete_species_name
3795,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca hypericifolia,3,2,1,3,,,,,complete_species_name
3796,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca idana Craven  ,2,2,1,3,,,,,complete_species_name
3797,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca incana R. Br.  ,3,2,1,3,,,,,complete_species_name
3798,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca irbyana,3,2,1,3,,,,,complete_species_name
3799,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca johnsonii Craven  ,2,2,1,3,,,,,complete_species_name
3800,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca keigheryi Craven  ,2,2,1,3,,,,,complete_species_name
3801,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca kunzeoides Byrnes,8,2,1,3,,,,,complete_species_name
3802,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca laetifica Craven  ,2,2,1,3,,,,,complete_species_name
3803,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca lanceolata Otto  ,3,2,1,3,,,,,complete_species_name
3804,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca lara Craven  ,2,2,1,3,,,,,complete_species_name
3805,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca lasiandra F. Muell.  ,3,2,1,3,,,,,complete_species_name
3806,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca lateralis Turcz.  ,2,2,1,3,,,,,complete_species_name
3807,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca lateriflora Benth.  ,3,2,1,3,,,,,complete_species_name
3808,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca lateritia A. Dietr.  ,2,2,1,3,,,,,complete_species_name
3809,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca laxiflora Turcz.  ,2,2,1,3,,,,,complete_species_name
3810,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca lecanantha Barlow  ,2,2,1,3,,,,,complete_species_name
3811,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca leiocarpa F. Muell.  ,2,2,1,3,,,,,complete_species_name
3812,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca leiopyxis F. Muell. ex Benth.  ,2,2,1,3,,,,,complete_species_name
3813,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca leptospermoides Schauer  ,2,2,1,3,,,,,complete_species_name
3814,1,0,1,0,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca leucadendra ,3,2,1,3,,,,,complete_species_name
3815,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca leuropoma Craven  ,2,2,1,3,,,,,complete_species_name
3816,1,1,0,0,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca linariifolia Sm.  ,3,2,1,3,,,,,introduced
3817,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca linguiformis Craven  ,2,2,1,3,,,,,complete_species_name
3818,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca linophylla F. Muell.  ,2,2,1,3,,,,,complete_species_name
3819,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca longistaminea (F. Muell.) Barlow ex Craven  ,2,2,1,3,,,,,complete_species_name
3820,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca macronychia Turcz.  ,3,2,1,3,,,,,complete_species_name
3821,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca manglesii Schauer  ,2,2,1,3,,,,,complete_species_name
3822,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca megacephala F. Muell.  ,2,2,1,3,,,,,complete_species_name
3823,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca micromera Schauer  ,3,2,1,3,,,,,complete_species_name
3824,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca microphylla Sm.  ,3,2,1,3,,,,,complete_species_name
3825,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca minutifolia F. Muell.  ,3,2,1,3,,,,,complete_species_name
3826,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca monantha Craven,8,2,1,3,,,,,complete_species_name
3827,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca nanophylla Carrick  ,3,2,1,3,,,,,complete_species_name
3828,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca nematophylla F. Muell. ex Craven  ,3,2,1,3,,,,,complete_species_name
3829,1,0,1,0,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca nervosa (Lindl.) Cheel  ,3,2,1,3,,,,,complete_species_name
3830,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca nesophila F. Muell.  ,2,2,1,3,,,,,complete_species_name
3831,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca nodosa,3,2,1,3,,,,,complete_species_name
3832,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca oldfieldii F. Muell. ex Benth.  ,2,2,1,3,,,,,complete_species_name
3833,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca orbicularis Craven  ,2,2,1,3,,,,,complete_species_name
3834,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca ordinifolia Barlow  ,2,2,1,3,,,,,complete_species_name
3835,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca oxyphylla Carrick - E P,2,2,1,3,,,,,complete_species_name
3836,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca pallescens,2,2,1,3,,,,,complete_species_name
3837,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca papillosa Turcz. ex Craven,2,2,1,3,,,,,complete_species_name
3838,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca parviceps Lindl.  ,2,2,1,3,,,,,complete_species_name
3839,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca parvistaminea,3,2,1,3,,,,,complete_species_name
3840,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca pauciflora Turcz.  ,2,2,1,3,,,,,complete_species_name
3841,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca pauperiflora F. Muell.  ,3,2,1,3,,,,,complete_species_name
3842,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca penicula (K. J. Cowley) Craven  ,2,2,1,3,,,,,complete_species_name
3843,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca pentagona Labill.  ,2,2,1,3,,,,,complete_species_name
3844,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca phoidophylla Barlow ex Craven  ,3,2,1,3,,,,,complete_species_name
3845,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca platycalyx Diels  ,2,2,1,3,,,,,complete_species_name
3846,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca plumea Craven,2,2,1,3,,,,,complete_species_name
3847,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca podiocarpa Barlow ex Craven  ,2,2,1,3,,,,,complete_species_name
3848,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca polycephala Benth.  ,2,2,1,3,,,,,complete_species_name
3849,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca pomphostoma Barlow  ,2,2,1,3,,,,,complete_species_name
3850,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca preissiana Schauer  ,3,2,1,3,,,,,complete_species_name
3851,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca pritzelii (Domin) Barlow  ,2,2,1,3,,,,,complete_species_name
3852,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca procera Craven  ,2,2,1,3,,,,,complete_species_name
3853,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca psammophila Diels  ,2,2,1,3,,,,,complete_species_name
3854,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca pulchella R. Br.  ,2,2,1,3,,,,,complete_species_name
3855,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca pustulata Hook.f.,2,2,1,3,,,,,complete_species_name
3856,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca quadrifaria F. Muell.  ,3,2,1,3,,,,,complete_species_name
3857,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca quinquenervia,3,2,1,3,,,,,complete_species_name
3858,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca radula Lindl.  ,2,2,1,3,,,,,complete_species_name
3859,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca rhaphiophylla Schauer  ,3,2,1,3,,,,,complete_species_name
3860,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca rigidifolia Turcz.  ,2,2,1,3,,,,,complete_species_name
3861,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca ringens Barlow  ,2,2,1,3,,,,,complete_species_name
3862,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca ryeae Craven  ,2,2,1,3,,,,,complete_species_name
3863,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca saligna Schauer,8,2,1,3,,,,,complete_species_name
3864,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca sapientes Craven  ,2,2,1,3,,,,,complete_species_name
3865,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca scabra R. Br.  ,2,2,1,3,,,,,complete_species_name
3866,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca sciotostyla ,2,2,1,3,,,,,complete_species_name
3867,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca sclerophylla Diels  ,2,2,1,3,,,,,complete_species_name
3868,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca sculponeata Barlow  ,2,2,1,3,,,,,complete_species_name
3869,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca seriata Lindl.  ,2,2,1,3,,,,,complete_species_name
3870,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca sericea Byrnes  ,3,2,1,3,,,,,complete_species_name
3871,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca sheathiana W. Fitzg,3,2,1,3,,,,,complete_species_name
3872,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca sieberi,3,2,1,3,,,,,complete_species_name
3873,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca similis Craven  ,2,2,1,3,,,,,complete_species_name
3874,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca societatis Craven  ,2,2,1,3,,,,,complete_species_name
3875,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca sparsiflora Turcz.  ,2,2,1,3,,,,,complete_species_name
3876,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca spathulata Schauer  ,2,2,1,3,,,,,complete_species_name
3877,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca spicigera S. Moore  ,2,2,1,3,,,,,complete_species_name
3878,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca squamea,3,2,1,3,,,,,complete_species_name
3879,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca squamophloia (Byrnes) Craven,8,2,1,3,,,,,complete_species_name
3880,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca squarrosa,3,2,1,3,,,,,complete_species_name
3881,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca stenostachya S. T. Blake,8,2,1,3,,,,,complete_species_name
3882,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca stereophloia Craven  ,3,2,1,3,,,,,complete_species_name
3883,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca stipitata Craven,8,2,1,3,,,,,complete_species_name
3884,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca stramentosa Craven  ,2,2,1,3,,,,,complete_species_name
3885,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca strobophylla Barlow  ,3,2,1,3,,,,,complete_species_name
3886,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca styphelioides,3,2,1,3,,,,,complete_species_name
3887,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca subalaris Barlow  ,3,2,1,3,,,,,complete_species_name
3888,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca suberosa (Schauer) C. A. Gardner  ,2,2,1,3,,,,,complete_species_name
3889,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca subfalcata Turcz.  ,2,2,1,3,,,,,complete_species_name
3890,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca subtrigona Schauer  ,2,2,1,3,,,,,complete_species_name
3891,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca systena Craven  ,2,2,1,3,,,,,complete_species_name
3892,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca tamariscina Hook.  ,3,2,1,3,,,,,complete_species_name
3893,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca teretifolia Endl.  ,3,2,1,3,,,,,complete_species_name
3894,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca teuthidoides Barlow  ,2,2,1,3,,,,,complete_species_name
3895,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca thapsina Craven  ,3,2,1,3,,,,,complete_species_name
3896,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca thymifolia,2,2,1,3,,,,,complete_species_name
3897,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca thyoides Turcz.  ,3,2,1,3,,,,,complete_species_name
3898,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca tinkeri Craven  ,2,2,1,3,,,,,complete_species_name
3899,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca torquata Barlow  ,2,2,1,3,,,,,complete_species_name
3900,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca tortifolia,2,2,1,3,,,,,complete_species_name
3901,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca trichophylla Lindl.  ,2,2,1,3,,,,,complete_species_name
3902,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca trichostachya,3,2,1,3,,,,,complete_species_name
3903,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca triumphalis Craven,8,2,1,3,,,,,complete_species_name
3904,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca tuberculata Schauer  ,2,2,1,3,,,,,complete_species_name
3905,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca uncinata R. Br.  ,2,2,1,3,,,,,complete_species_name
3906,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca undulata Benth.  ,2,2,1,3,,,,,complete_species_name
3907,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca urceolaris F. Muell. ex Benth.  ,2,2,1,3,,,,,complete_species_name
3908,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca venusta Craven  ,2,2,1,3,,,,,complete_species_name
3909,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca villosisepala Craven  ,2,2,1,3,,,,,complete_species_name
3910,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca viminea Lindl.  ,3,2,1,3,,,,,complete_species_name
3911,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca violacea Schauer  ,2,2,1,3,,,,,complete_species_name
3912,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca virgata,8,2,1,3,,,,,complete_species_name
3913,1,0,1,0,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca viridiflora ,3,2,1,3,,,,,complete_species_name
3914,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca wilsonii F. Muell. more,2,2,1,3,,,,,complete_species_name
3915,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca wonganensis Craven  ,2,2,1,3,,,,,complete_species_name
3916,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca xerophila Barlow  ,3,2,1,3,,,,,complete_species_name
3917,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Melaleuca zonalis Craven  ,2,2,1,3,,,,,complete_species_name
3918,2,0,2,9999,1,1,142,Myrtaceae,154,Myrtaceae,Metrosideros,3,2,1,3,,,,,all_traits_conserved
3919,21,0,21,9999,1,1,142,Myrtaceae,154,Myrtaceae,Micromyrtus,2,2,1,16,,,,,all_traits_conserved
3920,1,0,1,1,22,1,142,Myrtaceae,154,Myrtaceae,Micromyrtus grandis ,2,2,1,16,,,,,complete_species_name
3921,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Mitrantia bilocularis ,3,2,7,3,,,,,complete_species_name
3922,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Myrtaceae Gen. Nov. sp. (Boonjee B H 6589) ,3,2,1,29,,,,,complete_species_name
3923,5,0,5,9999,1,1,142,Myrtaceae,154,Myrtaceae,Myrtella,2,2,1,2,,,,,all_traits_conserved
3924,1,1,0,0,1,1,142,Myrtaceae,154,Myrtaceae,Myrtus communis L.,2,2,13,29,,,,,introduced
3925,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Neofabricia mjoebergii,3,2,1,3,,,,,complete_species_name
3926,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Neofabricia myrtifolia ,3,2,1,3,,,,,complete_species_name
3927,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Neofabricia sericisepala,3,2,1,3,,,,,complete_species_name
3928,3,0,3,9999,1,1,142,Myrtaceae,154,Myrtaceae,Ochrosperma,2,2,1,3,,,,,all_traits_conserved
3929,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Osbornia,2,2,1,9,,,,,all_traits_conserved
3930,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Pericalymma,2,2,1,3,,,,,all_traits_conserved
3931,2,0,2,9999,1,1,142,Myrtaceae,154,Myrtaceae,Phymatocarpus,2,2,1,3,,,,,all_traits_conserved
3932,3,0,3,9999,1,1,142,Myrtaceae,154,Myrtaceae,Pileanthus,2,2,1,10,,,,,all_traits_conserved
3933,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Pilidiostigma,3,2,1,2,,yes,yes,yes,genus_not_conserved
3934,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Pilidiostigma,2,2,1,2,,yes,yes,yes,genus_not_conserved
3935,1,0,1,0,1,1,142,Myrtaceae,154,Myrtaceae,Pilidiostigma recurvum,2,2,1,2,,,,,complete_species_name
3936,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Pilidiostigma tetramurum,2,2,1,2,,,,,complete_species_name
3937,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Pilidiostigma tropicum ,3,2,1,2,,,,,complete_species_name
3938,3,3,0,0,1,1,142,Myrtaceae,154,Myrtaceae,Psydium,3,2,1,2,,,,,introduced
3939,6,0,6,9999,1,1,142,Myrtaceae,154,Myrtaceae,Regelia,2,2,2,3,,,,,all_traits_conserved
3940,4,0,4,9999,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia,3,2,1,2,,,,,all_traits_conserved
3941,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia australis ,3,2,1,2,,,,,complete_species_name
3942,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia blairiana ,3,2,1,2,,,,,complete_species_name
3943,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia costata ,3,2,1,2,,,,,complete_species_name
3944,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia sessiliflora ,3,2,1,2,,,,,complete_species_name
3945,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia sp. (Cape York L S S 12538) ,3,2,1,2,,,,,complete_species_name
3946,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia sp. (Mc Ilwraith Range L J W 9527) ,3,2,1,2,,,,,complete_species_name
3947,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia sp. (Silver Plains B H 2866 R F K) ,3,2,1,2,,,,,complete_species_name
3948,1,0,1,0,1,1,142,Myrtaceae,154,Myrtaceae,Rhodamnia spongiosa ,3,2,1,2,,,,,complete_species_name
3949,3,0,3,9999,1,1,142,Myrtaceae,154,Myrtaceae,Rhodomyrtus,3,2,1,2,,,,,all_traits_conserved
3950,1,0,1,0,1,1,142,Myrtaceae,154,Myrtaceae,Rhodomyrtus macrocarpa ,3,2,1,2,,,,,complete_species_name
3951,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodomyrtus pervagata ,3,2,1,2,,,,,complete_species_name
3952,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodomyrtus sericea ,3,2,1,2,,,,,complete_species_name
3953,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Rhodomyrtus trineura ssp. capensis ,3,2,1,2,,,,,complete_species_name
3954,12,0,12,9999,1,1,142,Myrtaceae,154,Myrtaceae,Rinzia,2,2,1,3,,,,,all_traits_conserved
3955,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Ristantia,3,2,2,3,,,,,all_traits_conserved
3956,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Ristantia gouldii ,3,2,1,3,,,,,complete_species_name
3957,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Ristantia pachysperma ,3,2,1,3,,,,,complete_species_name
3958,15,0,15,9999,1,1,142,Myrtaceae,154,Myrtaceae,Scholtzia,2,2,1,3,,,,,all_traits_conserved
3959,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Sinoga,2,2,1,3,,,,,all_traits_conserved
3960,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Sphaerantia chartacea ,3,2,7,3,,,,,complete_species_name
3961,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Sphaerantia discolor ,3,2,7,3,,,,,complete_species_name
3962,1,0,1,9999,1,1,142,Myrtaceae,154,Myrtaceae,Stockwellia quadrifida (D. J. Carr) S. G. M. Carr & B. Hyland ,3,2,1,3,,,,,complete_species_name
3963,2,0,2,9999,1,1,142,Myrtaceae,154,Myrtaceae,Syncarpia,3,2,1,3,,,,,all_traits_conserved
3964,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Syncarpia glomulifera ssp. glomulifera ,3,2,1,3,,,,,complete_species_name
3965,4,0,4,9999,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium,3,2,1,6,,,,,all_traits_conserved
3966,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium alatoramulum ,3,2,1,6,,,,,complete_species_name
3967,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium alliiligneum ,3,2,1,6,,,,,complete_species_name
3968,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium angophoroides ,3,2,1,6,,,,,complete_species_name
3969,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium apodophyllum ,3,2,1,6,,,,,complete_species_name
3970,1,0,1,0,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium aqueum ,3,2,1,6,,,,,complete_species_name
3971,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium argyropedicum,3,2,1,6,,,,,complete_species_name
3972,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium armstrongii ,3,2,1,6,,,,,complete_species_name
3973,1,0,1,1,1,1,142,Myrtaceae,154,Myrtaceae,Syzygium australe ,3,2,1,6,,,,,complete_species_name
