Species,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Modern/Historic,Replicate,Root (g),Totalshoot (g),Totalplant,Roottoshoot
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,18,1.76,6.6414,8.4014,0.265004367
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,5,5.42,13.2753,18.6953,0.408277026
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,23,3.22,13.2625,16.4825,0.242789821
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,20,1.26,4.4078,5.6678,0.28585689
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,21,1.65,11.6073,13.2573,0.142151922
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,37,1.1,6.6558,7.7558,0.165269389
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,17,4.75,13.685,18.435,0.34709536
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,10,0.23,0.6297,0.8597,0.365253295
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,1,1.35,3.4183,4.7683,0.394933154
Corymbia eximia,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,7,2.47,11.4216,13.8916,0.216256917
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic ,1,3.18,23.1696,26.3496,0.137248809
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,18,2.62,6.5674,9.1874,0.39894022
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,5,3.85,15.9071,19.7571,0.242030288
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,20,1.94,10.6726,12.6126,0.181773888
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,8,2.9,11.8741,14.7741,0.244229036
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,39,3.63,17.8921,21.5221,0.202882837
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,17,2.64,13.0714,15.7114,0.201967655
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,35,2.41,13.7346,16.1446,0.175469253
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,23,3.28,17.7047,20.9847,0.185261541
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,4,2.56,15.0778,17.6378,0.169786043
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,36,3.03,12.6724,15.7024,0.239102301
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,28,1.9,9.4675,11.3675,0.200686559
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,24,4.49,19.5778,24.0678,0.229341397
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,25,2.48,10.0258,12.5058,0.247361807
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,19,1.73,16.0094,17.7394,0.108061514
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,29,4,15.4259,19.4259,0.259304157
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,7,1.86,6.5454,8.4054,0.284169035
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,30,1.9,9.1104,11.0104,0.208552863
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,16,6.58,26.2411,32.8211,0.250751683
Corymbia gummifera,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,Historic,9,1.13,5.2305,6.3605,0.216040531
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,24,2.01,6.3428,8.3528,0.316894747
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,9,3.81,16.4348,20.2448,0.231825152
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,15,3.76,13.1309,16.8909,0.28634747
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,10,2.58,1.9661,4.5461,1.312242511
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,7,0.72,3.4381,4.1581,0.209417992
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,5,3.41,22.1925,25.6025,0.153655514
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,3,3.55,14.5725,18.1225,0.243609539
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,11,2.74,15.4586,18.1986,0.177247616
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,2,3.19,10.5481,13.7381,0.302424133
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,13,2.02,9.2991,11.3191,0.217225323
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,16,1.05,5.0459,6.0959,0.208089736
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,18,2.49,15.945,18.435,0.156161806
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,14,2.95,16.5262,19.4762,0.178504435
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,19,2.79,15.9494,18.7394,0.17492821
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,17,1.45,8.1268,9.5768,0.178422011
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,12,1.07,8.0542,9.1242,0.132849942
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,1,2.58,9.2085,11.7885,0.280175924
Corymbia gummifera,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,Modern,8,0.44,3.3384,3.7784,0.131799665
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,14,6.94,5.6871,12.6271,1.220305604
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,34,2.44,9.7985,12.2385,0.249017707
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,6,2.25,3.3622,5.6122,0.669204687
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,21,3.68,6.376,10.056,0.577164366
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,8,2.43,6.3456,8.7756,0.382942511
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,5,2.26,5.5938,7.8538,0.404018735
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,29,2.86,4.8168,7.6768,0.59375519
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,19,3.54,7.7891,11.3291,0.454481262
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,16,2.79,4.8107,7.6007,0.579957179
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,10,1.62,5.2743,6.8943,0.307149764
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,3,1.97,7.2557,9.2257,0.271510674
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,7,1.37,4.6564,6.0264,0.29421871
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,18,2.22,8.3058,10.5258,0.267283103
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,28,2.04,6.0432,8.0832,0.3375695
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,12,1.08,2.7218,3.8018,0.396796238
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,11,2.5,6.5284,9.0284,0.382942222
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,13,1.17,3.8549,5.0249,0.303509819
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,20,2.19,2.6572,4.8472,0.824175824
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,17,3,3.6242,6.6242,0.827768887
Eucalyptus calcareana,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,Historic,31,2.18,3.7506,5.9306,0.581240335
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,23,6.69,6.339,13.029,1.05537151
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,4,2.52,5.5012,8.0212,0.458081873
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,29,3.52,7.2023,10.7223,0.488732766
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,15,2.26,7.4809,9.7409,0.302102688
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,16,2.23,4.9646,7.1946,0.449180196
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,10,1.06,4.4061,5.4661,0.240575566
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,9,1.27,4.2483,5.5183,0.298943107
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,30,1.27,2.4054,3.6754,0.527978715
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,13,5.86,1.0237,6.8837,5.724333301
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,25,2.15,6.498,8.648,0.330871037
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,2,4.75,9.1745,13.9245,0.517739386
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,8,2.79,7.9394,10.7294,0.351411945
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,33,5.26,4.0157,9.2757,1.309858804
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,12,4.62,13.3601,17.9801,0.345805795
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,7,3.11,5.7406,8.8506,0.541755217
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,21,2.72,7.0773,9.7973,0.384327356
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,34,5.07,5.0127,10.0827,1.011430965
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,35,2.1,3.6543,5.7543,0.574665463
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,20,2,6.4503,8.4503,0.310063098
Eucalyptus calcareana,11/13/17,31 57 28 S,132 23 04 E,-31.9578,132.3844,site_at_31.9578_S_and_132.3844_E,Modern,27,1.89,7.4881,9.3781,0.252400475
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,14,2.38,8.7582,11.1382,0.271745336
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,3,2.89,13.2047,16.0947,0.218861466
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,22,0.78,2.3001,3.0801,0.339115691
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,6,2.69,7.8561,10.5461,0.342409083
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,4,3.31,9.5918,12.9018,0.345086428
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,10,4.52,13.3721,17.8921,0.338017215
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,21,1.99,7.4802,9.4702,0.266035667
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,12,1.94,10.0947,12.0347,0.192180055
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,1,3.01,6.7081,9.7181,0.44871126
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,15,3.58,13.4504,17.0304,0.266163088
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,2,1.72,8.8548,10.5748,0.194244929
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,13,2.45,7.3959,9.8459,0.33126462
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,5,3.19,7.4791,10.6691,0.426521908
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,7,3.3,7.5988,10.8988,0.434279097
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,11,10.03,14.1046,24.1346,0.711115523
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,19,3.07,13.2893,16.3593,0.23101292
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,9,3.94,9.2932,13.2332,0.423965911
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,17,2.08,7.5884,9.6684,0.274102578
Eucalyptus crebra,11/02/83,29 23 00 S,151 02 00 E,-29.3833,151.0333,site_at_29.3833_S_and_151.0333_E,Historic,8,1.64,6.38,8.02,0.257053292
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,24,0.46,2.956,3.416,0.155615697
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,15,2.34,12.2496,14.5896,0.191026646
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,20,0.75,3.9918,4.7418,0.187885165
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,18,1.93,4.6895,6.6195,0.411557735
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,23,1.77,7.0831,8.8531,0.249890585
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,4,0.63,3.1444,3.7744,0.200356189
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,14,3.27,3.3166,6.5866,0.985949466
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,5,10.32,27.8675,38.1875,0.370323854
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,8,1.2,4.7268,5.9268,0.253871541
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,11,1.71,7.8389,9.5489,0.218142852
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,16,0.1,0.397,0.497,0.251889169
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,19,0.87,11.6009,12.4709,0.074994181
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,12,0.25,0.9654,1.2154,0.258960017
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,6,1.5,3.6147,5.1147,0.414972197
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,13,0.21,2.4135,2.6235,0.087010566
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,2,9.27,22.0302,31.3002,0.420786012
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,17,1.06,6.8586,7.9186,0.154550491
Eucalyptus crebra,11/06/17,29 05 36 S,151 46 51 E,-29.0933,151.7808,site_at_29.0933_S_and_151.7808_E,Modern,10,2.75,6.6502,9.4002,0.413521398
Eucalyptus globoidea,10/26/77,37 16 00 S,149 14 00 E,-37.2667,149.2333,site_at_37.2667_S_and_149.2333_E,Historic,2,2.5,7.5791,10.0791,0.329854468
Eucalyptus globoidea,10/26/77,37 16 00 S,149 14 00 E,-37.2667,149.2333,site_at_37.2667_S_and_149.2333_E,Historic,3,3.37,10.7922,14.1622,0.31226256
Eucalyptus globoidea,10/26/77,37 16 00 S,149 14 00 E,-37.2667,149.2333,site_at_37.2667_S_and_149.2333_E,Historic,1,5.35,19.3795,24.7295,0.276064914
Eucalyptus globoidea,12/13/17,37 25 20 S,149 11 53 E,-37.4222,149.1981,site_at_37.4222_S_and_149.1981_E,Modern,3,0.41,1.4791,1.8891,0.277195592
Eucalyptus globoidea,12/13/17,37 25 20 S,149 11 53 E,-37.4222,149.1981,site_at_37.4222_S_and_149.1981_E,Modern,2,0.96,1.9124,2.8724,0.501987032
Eucalyptus globoidea,12/13/17,37 25 20 S,149 11 53 E,-37.4222,149.1981,site_at_37.4222_S_and_149.1981_E,Modern,5,0.33,1.0573,1.3873,0.312115767
Eucalyptus globoidea,12/13/17,37 25 20 S,149 11 53 E,-37.4222,149.1981,site_at_37.4222_S_and_149.1981_E,Modern,4,5.45,18.6058,24.0558,0.292919412
Eucalyptus globoidea,12/13/17,37 25 20 S,149 11 53 E,-37.4222,149.1981,site_at_37.4222_S_and_149.1981_E,Modern,7,0.04,0.25,0.29,0.16
Eucalyptus globoidea,12/13/17,37 25 20 S,149 11 53 E,-37.4222,149.1981,site_at_37.4222_S_and_149.1981_E,Modern,6,0.08,0.4606,0.5406,0.173686496
Eucalyptus globoidea,12/13/17,37 25 20 S,149 11 53 E,-37.4222,149.1981,site_at_37.4222_S_and_149.1981_E,Modern,9,0.78,2.043,2.823,0.381791483
Eucalyptus globoidea,12/13/17,37 25 20 S,149 11 53 E,-37.4222,149.1981,site_at_37.4222_S_and_149.1981_E,Modern,10,0.97,2.79,3.76,0.347670251
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,47,4.39,30.7744,35.1644,0.142651035
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,75,3.52,22.403,25.923,0.157121814
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,58,2.9,25.7598,28.6598,0.112578514
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,65,1.75,14.0916,15.8416,0.124187459
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,64,2.62,22.4963,25.1163,0.116463596
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,51,2.53,14.2681,16.7981,0.177318634
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,61,4.18,25.3932,29.5732,0.164610998
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,72,12.06,25.7045,37.7645,0.469178549
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,63,2.52,13.7028,16.2228,0.18390402
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,60,3.36,22.7927,26.1527,0.14741562
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,74,3.68,16.9009,20.5809,0.217739884
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,44,4.09,27.7759,31.8659,0.147249954
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,53,2.02,35.2873,37.3073,0.057244391
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,52,4.7,15.0838,19.7838,0.31159257
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,49,1.1,10.6307,11.7307,0.103473901
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,43,3.6,17.732,21.332,0.203022784
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,48,8.06,27.8239,35.8839,0.289679017
Eucalyptus nicholii,04/22/86,30 32 00 S,151 49 00 E,-30.5333,151.8167,site_at_30.5333_S_and_151.8167_E,Historic,70,3.33,23.3798,26.7098,0.142430645
