Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Plant ID,HHMMSS,Photo (Asat; umol CO2 m-2 s-1),Conductance (gs; mmol H2O m-2 s-1),Ci,Area
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,6,13:18:08,21.469885,0.570933717,312.0874922,4
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,6,13:18:09,21.47787671,0.571423886,312.1101159,4
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,6,13:18:10,21.48413234,0.571963709,312.1444042,4
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,6,13:18:11,21.49225794,0.572510552,312.1729038,4
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,6,13:18:12,21.49531709,0.573273023,312.2415979,4
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,7,13:37:23,15.80481824,0.458247318,319.5937096,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,7,13:37:24,15.8088411,0.458417005,319.5912046,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,7,13:37:25,15.81791835,0.45873039,319.5830273,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,7,13:37:27,15.83091548,0.458897093,319.5423857,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,7,13:37:28,15.84655993,0.459020703,319.4883282,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,20,13:41:15,17.19338715,0.696444331,333.8241872,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,20,13:41:16,17.20039277,0.697205226,333.8387382,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,20,13:41:17,17.20352435,0.698453251,333.8862889,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,20,13:41:18,17.20773884,0.699349399,333.9129531,5
Acacia baileyana,Historic,11/24/84,34 33 30 S,147 44 00 E,-34.5583,147.7333,site_at_34.5583_S_and_147.7333_E,20,13:41:19,17.2139248,0.700287104,333.9371625,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,1,12:14:29,11.38637559,0.108885014,215.5638269,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,1,12:14:31,11.42866558,0.109494912,215.8377711,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,1,12:14:32,11.45987635,0.110066598,216.2199187,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,1,12:14:34,11.48373214,0.110605644,216.6612351,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,1,12:14:36,11.50599472,0.11119291,217.1962029,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,13,12:24:03,9.863363551,0.150994809,280.4151595,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,13,12:24:05,9.880916561,0.150787086,280.0656659,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,13,12:24:07,9.911947309,0.150700188,279.6570314,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,13,12:24:09,9.943637171,0.150579964,279.2206748,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,13,12:24:12,9.979550363,0.150414197,278.7060305,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,37,12:41:00,15.53025683,0.144965686,207.5955397,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,37,12:41:01,15.54439954,0.14566537,208.242159,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,37,12:41:03,15.56984922,0.146880693,209.3428736,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,37,12:41:04,15.60722455,0.14811433,210.3077563,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,37,12:41:06,15.66023255,0.14927318,210.9967285,3.5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,2,12:44:27,6.419772822,0.295647695,352.434286,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,2,12:44:28,6.42012774,0.298593744,352.7715695,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,2,12:44:29,6.423382532,0.303056629,353.2556192,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,2,12:44:31,6.430342724,0.306013481,353.541067,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,2,12:44:32,6.436928416,0.310351299,353.972715,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,14,12:48:24,11.22442498,0.117345644,231.642497,3
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,14,12:48:25,11.22449806,0.117129469,231.3553098,3
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,14,12:48:27,11.23765087,0.116810376,230.7444586,3
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,14,12:48:28,11.26567342,0.116563958,230.0187047,3
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,14,12:48:30,11.30528838,0.116314956,229.1260782,3
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,35,13:28:53,13.74637348,0.451972756,329.1662195,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,35,13:28:54,13.75160495,0.452332836,329.1799645,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,35,13:28:55,13.75973123,0.452751013,329.1856211,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,35,13:28:56,13.76787828,0.453318065,329.2089827,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,35,13:28:57,13.77872749,0.453874853,329.2217823,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,12,13:32:30,12.95564343,0.233594383,289.9722124,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,12,13:32:32,12.95929509,0.23417064,290.1536003,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,12,13:32:33,12.9639414,0.234623412,290.2858833,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,12,13:32:35,12.9761253,0.235180012,290.3965773,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,12,13:32:36,12.98803133,0.235454067,290.4056424,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,36,13:46:17,12.15829946,0.572617455,346.22129,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,36,13:46:18,12.16075302,0.57326349,346.2568591,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,36,13:46:19,12.15432773,0.573707351,346.3087986,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,36,13:46:20,12.14490032,0.574316949,346.3781061,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,36,13:46:21,12.1381805,0.575038112,346.4424428,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,16,13:56:36,16.5044617,0.474176376,313.997545,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,16,13:56:38,16.52145199,0.47376626,313.8805261,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,16,13:56:39,16.53279301,0.47351631,313.8054756,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,16,13:56:40,16.53437231,0.473297946,313.7744649,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,16,13:56:41,16.53278699,0.473079217,313.7592699,5
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,5,14:01:10,11.90188038,0.182712415,275.064663,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,5,14:01:11,11.89661477,0.182795845,275.1560155,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,5,14:01:12,11.89377539,0.182893549,275.2289693,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,5,14:01:13,11.89310725,0.182939092,275.2530685,4
Acacia baileyana,Modern,11/24/17,34 33 22 S,147 43 49 E,-34.5561,147.7303,site_at_34.5561_S_and_147.7303_E,5,14:01:14,11.89797764,0.183001034,275.2361718,4
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,40,12:15:59,11.36507556,0.385626008,329.0092706,5.949999809
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,40,12:16:01,11.36543484,0.386558589,329.1191751,5.949999809
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,40,12:16:02,11.37328672,0.387763697,329.2240133,5.949999809
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,40,12:16:04,11.38423943,0.388288607,329.2305885,5.949999809
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,40,12:16:06,11.39297566,0.388814522,329.2534263,5.949999809
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,25,12:27:13,5.273185128,0.246291202,353.3580714,5.5
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,25,12:27:14,5.262145925,0.249788318,353.9081579,5.5
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,25,12:27:16,5.263743065,0.253151933,354.3390773,5.5
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,25,12:27:17,5.27365272,0.256381609,354.6851679,5.5
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,25,12:27:19,5.277334083,0.259476818,355.0502626,5.5
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,36,12:37:13,11.99997827,0.446046547,333.0604155,5.849999905
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,36,12:37:14,11.99801623,0.448169111,333.2607247,5.849999905
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,36,12:37:16,12.00490683,0.451541245,333.532481,5.849999905
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,36,12:37:17,12.02197581,0.454945781,333.7610873,5.849999905
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,36,12:37:18,12.03267438,0.457278214,333.923003,5.849999905
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,13,12:41:23,9.068746226,0.347341089,338.8462324,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,13,12:41:24,9.056696809,0.349501665,339.1714424,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,13,12:41:26,9.051558816,0.351709041,339.4582435,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,13,12:41:28,9.049075654,0.354490511,339.7932954,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,13,12:41:29,9.042362751,0.356469548,340.0545837,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,39,12:51:55,5.889858705,0.172368912,330.8386098,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,39,12:51:56,5.899069794,0.17141078,330.4405502,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,39,12:51:57,5.928753104,0.170070353,329.7042601,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,39,12:51:59,5.956103966,0.168747483,328.9909399,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,39,12:52:00,5.975636693,0.167908889,328.512395,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,28,12:58:06,9.820528693,0.276167417,322.6316567,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,28,12:58:07,9.830763604,0.277624947,322.8539763,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,28,12:58:08,9.838141956,0.279377861,323.1549138,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,28,12:58:09,9.850184741,0.28136219,323.4666966,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,28,12:58:10,9.86314002,0.284914521,324.0699924,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,29,13:02:45,11.77907083,0.288010686,310.5070234,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,29,13:02:46,11.77832376,0.290359037,311.0373431,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,29,13:02:48,11.77222281,0.293946272,311.8604909,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,29,13:02:49,11.76829379,0.297608197,312.6602176,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,29,13:02:50,11.77095417,0.299956793,313.1297381,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,10,13:20:17,12.44231916,0.345199148,317.570857,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,10,13:20:19,12.45631854,0.344647249,317.4051555,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,10,13:20:20,12.46432764,0.344103272,317.2772068,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,10,13:20:22,12.46617274,0.343267758,317.1352465,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,10,13:20:23,12.46565225,0.342804313,317.0619026,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,14,13:33:24,10.02591636,0.28156647,322.4832583,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,14,13:33:25,10.03237047,0.283030193,322.7274735,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,14,13:33:26,10.03767563,0.284432954,322.963035,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,14,13:33:27,10.04505789,0.28584535,323.1833107,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,14,13:33:28,10.05964813,0.288045808,323.5044266,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,7,13:43:10,10.75716484,0.244627601,306.7808669,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,7,13:43:11,10.76023838,0.243168921,306.3302388,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,7,13:43:13,10.76424063,0.241231881,305.7270886,5.900000095
Acacia brachybotrya,Historic,11/27/85,32 53 00 S,134 22 00 E,-32.8833,134.3667,site_at_32.8833_S_and_134.3667_E,7,13:43:14,10.76293889,0.240325936,305.4680947,5.900000095
