Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Replicate,Mass (g),Number of seeds weighed per replicate
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,39,0.0096,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,40,0.0077,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,41,0.0101,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,42,0.0091,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,43,0.0098,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,44,0.0082,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,45,0.0068,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,46,0.0082,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,47,0.0093,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,48,0.0104,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,49,0.0065,1
Acacia georgensis,Historic,12/14/1984,36 39 00 S,149 54 00 E,-36.65,149.9,site_at_36.6500_S_and_149.9000_E,50,0.0078,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,1,0.0035,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,2,0.0066,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,3,0.005,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,4,0.0041,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,5,0.0073,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,6,0.0059,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,7,0.0079,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,8,0.0066,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,9,0.0054,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,10,0.0071,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,11,0.0093,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,12,0.0094,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,13,0.0089,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,14,0.0074,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,15,0.0096,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,16,0.0057,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,17,0.0087,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,18,0.0096,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,19,0.0079,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,20,0.0065,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,21,0.0066,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,22,0.0057,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,23,0.0056,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,24,0.008,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,25,0.0071,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,26,0.0091,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,27,0.007,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,28,0.0058,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,29,0.0092,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,30,0.0087,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,31,0.0085,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,32,0.0096,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,33,0.0075,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,34,0.0107,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,35,0.0092,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,36,0.0078,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,37,0.0098,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,38,0.006,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,39,0.0056,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,40,0.0085,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,41,0.0076,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,42,0.0085,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,43,0.0072,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,44,0.0086,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,45,0.008,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,46,0.0082,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,47,0.0069,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,48,0.0056,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,49,0.0066,1
Acacia georgensis,Modern,12/20/2016,36 39 34 S,149 54 20 E,-36.6594,149.9056,site_at_36.6594_S_and_149.9056_E,50,0.0065,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,1,0.0302,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,2,0.0275,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,3,0.0279,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,4,0.0309,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,5,0.0264,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,6,0.0326,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,7,0.0317,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,8,0.0295,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,9,0.0264,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,10,0.033,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,11,0.0293,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,12,0.0292,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,13,0.0284,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,14,0.0271,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,15,0.0277,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,16,0.0293,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,17,0.0342,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,18,0.0303,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,19,0.03,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,20,0.0261,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,21,0.0328,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,22,0.0267,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,23,0.0293,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,24,0.0298,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,25,0.0282,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,26,0.0301,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,27,0.0338,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,28,0.0316,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,29,0.0282,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,30,0.0293,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,31,0.0261,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,32,0.0282,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,33,0.0319,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,34,0.0274,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,35,0.0283,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,36,0.0329,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,37,0.0287,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,38,0.0316,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,39,0.0309,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,40,0.0239,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,41,0.0219,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,42,0.0192,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,43,0.0256,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,44,0.0292,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,45,0.0306,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,46,0.0307,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,47,0.0307,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,48,0.0321,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,49,0.0317,1
Acacia hakeoides,Historic,12/2/1984,30 37 00 S,149 17 00 E,-30.6167,149.2833,site_at_30.6167_S_and_149.2833_E,50,0.0272,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,1,0.0161,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,2,0.0151,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,3,0.0158,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,4,0.017,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,5,0.014,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,6,0.0183,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,7,0.0034,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,8,0.0159,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,9,0.0184,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,10,0.0148,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,11,0.0138,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,12,0.0178,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,13,0.0143,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,14,0.0184,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,15,0.0171,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,16,0.017,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,17,0.017,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,18,0.0142,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,19,0.015,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,20,0.0163,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,21,0.0084,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,22,0.0171,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,23,0.0126,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,24,0.0142,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,25,0.0089,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,26,0.018,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,27,0.0123,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,28,0.015,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,29,0.0168,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,30,0.015,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,31,0.0098,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,32,0.0101,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,33,0.011,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,34,0.0145,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,35,0.0147,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,36,0.0128,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,37,0.0155,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,38,0.0157,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,39,0.0071,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,40,0.0147,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,41,0.0075,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,42,0.0153,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,43,0.0138,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,44,0.0126,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,45,0.0175,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,46,0.0151,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,47,0.0132,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,48,0.0068,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,49,0.0164,1
Acacia hakeoides,Modern,11/5/2017,30 28 54 S,149 36 19 E,-30.4817,149.6053,site_at_30.4817_S_and_149.6053_E,50,0.0214,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,1,0.0371,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,2,0.0395,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,3,0.0352,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,4,0.0312,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,5,0.034,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,6,0.0369,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,7,0.0228,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,8,0.0138,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,9,0.0299,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,10,0.0294,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,11,0.0246,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,12,0.0188,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,13,0.0151,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,14,0.016,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,15,0.0304,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,16,0.0286,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,17,0.0289,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,18,0.0339,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,19,0.0165,1
Acacia hakeoides,Historic,11/27/1984,34 15 30 S,146 27 00 E,-34.2583,146.45,site_at_34.2583_S_and_146.4500_E,20,0.0336,1
