Species,Date,Day,Temp,CO2,Water,Potnum,Photo (umol m-2 s-1),Cond (mol m-2 s-1),Ci (umol mol-1),Trmmol (mmol m-2 s-1),VpdL (kPa),CiCa,Rdark (umol m-2 s-1),date_carbo,leaf_soluble_sugar_mg_per_g,leaf_soluble_starch_mg_per_g,stem_soluble_sugar_mg_per_g,stem_soluble_starch_mg_per_g,root_soluble_sugar_mg_per_g,root_soluble_starch_mg_per_g,date_biomass,Height (cm),BasalDia1 (mm),BasalDia2 (mm),LA (cm-2),leafDW (g),stemDW (g),rootDW (g),root_shoot_ratio,leaf_area_ratio_cm2_g,specific_leaf_area_cm2_g,sample_day,context
Callitris rhomboidea,24/04/2012,30,Amb,400,Wet,544,8.554265662,0.089924652,219.8567363,1.650268694,1.858561012,0.569394092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,640,Wet,649,12.49611717,0.118480888,429.451326,2.081893405,1.803500415,0.691860194,0.940213438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,640,Wet,647,17.92356614,0.170854886,418.5473327,2.86459766,1.749264188,0.684708709,0.884677307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,24/04/2012,30,Amb,640,Wet,646,15.18150189,0.136349173,412.6030444,2.486387065,1.87854495,0.670750345,0.976576003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_30,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_30
Callitris rhomboidea,10/04/2012,16,Elv,400,Wet,441,5.836995888,0.065910702,231.9817677,1.846189868,2.837948325,NA,0.965844753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,17/04/2012,23,Amb,400,Dry,542,12.82036609,0.201329533,263.1617249,2.750917154,1.46823466,0.69271877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,400,Dry,543,12.51573933,0.205602562,269.8129141,2.597185886,1.352149463,0.70739818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,400,Dry,549,9.292468614,0.146073574,271.4535504,2.101830312,1.50953292,0.702321998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,400,Dry,541,9.072996114,0.129509142,261.0199489,1.782343896,1.4345432,0.676676485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,640,Dry,660,12.48087887,0.1060904,413.2523019,1.689817016,1.65004969,0.664072709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,640,Dry,652,18.23741304,0.191360816,436.3704282,2.794231806,1.55561547,0.712616014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,640,Dry,654,15.63861017,0.165855358,442.4772321,2.406622577,1.534845882,0.719158136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,640,Dry,658,19.41385566,0.258066047,464.5067089,3.615163387,1.532575607,0.762625311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,640,Dry,351,9.581837529,0.074186387,399.005184,1.264787196,1.728493621,0.637927062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,640,Dry,347,10.15037062,0.081118332,404.0283597,1.426739322,1.786567953,0.646522375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,640,Dry,342,11.31156242,0.082726585,382.3085585,1.527937606,1.873965773,0.613826134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,640,Dry,348,12.62690713,0.11908426,433.1205549,1.630794884,1.409356581,0.696301462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,400,Dry,455,7.629548932,0.124890085,275.9102753,2.292315666,1.893884188,0.710753467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,400,Dry,458,7.284306657,0.083116322,234.5381347,1.505026989,1.836514561,0.604157126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,400,Dry,452,5.376546265,0.08015467,270.8928351,1.360098922,1.720416383,0.693673218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,400,Dry,442,5.575431362,0.066851016,245.2960177,1.080100011,1.626408225,0.628431555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,400,Wet,546,9.013743915,0.1038999,233.4269278,1.657029971,1.648386163,0.605411066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,400,Wet,545,13.50768652,0.208349556,261.3424798,2.552472442,1.311598415,0.688596703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,400,Wet,559,13.70867125,0.221327189,265.9311241,2.865585648,1.398571208,0.699681363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,400,Wet,544,10.40939351,0.137488639,249.6251104,1.871332457,1.423419084,0.650166971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,640,Wet,649,13.93534118,0.159988103,457.2151272,2.295483583,1.516915439,0.740343932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,640,Wet,647,16.35269541,0.176844635,445.0436877,2.624379645,1.573691874,0.722809945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,640,Wet,646,17.72150446,0.193591754,443.5528011,2.604410512,1.439458016,0.724430031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Amb,640,Wet,626,13.08733343,0.133158164,442.4942107,1.988242847,1.559886829,0.71310454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,640,Wet,343,8.111663647,0.090729716,465.099594,1.535140072,1.726891736,0.740541691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,17/04/2012,23,Elv,640,Wet,355,9.122215286,0.085045005,433.4727582,1.543973225,1.844936137,0.692275753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_23,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_23
Callitris rhomboidea,10/04/2012,16,Elv,640,Dry,351,9.111619293,0.05368887,328.3393882,1.451001251,2.7282357,NA,1.068011793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,640,Dry,347,10.63370281,0.080792385,380.1568181,2.433115988,3.066715348,NA,1.448367046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,640,Dry,342,10.51824037,0.066939001,341.8245829,1.945969987,2.951317695,NA,1.024783777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,640,Dry,348,12.33329556,0.101896122,397.2139894,2.732155689,2.763308277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,400,Dry,455,7.850028591,0.110161199,257.6722708,2.624125458,2.464588299,NA,1.251476809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,400,Dry,458,7.340350672,0.078284025,219.3502453,2.272444998,2.962212538,NA,1.38562068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,400,Dry,452,5.41471859,0.073060397,253.9452575,2.1412848,2.978090874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,400,Dry,442,6.227563555,0.065826828,222.3457791,1.879197885,2.890333174,NA,1.185331541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,400,Wet,546,6.802489399,0.070031539,218.2515393,1.680975778,2.45736268,NA,0.297329814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,400,Wet,545,9.162820231,0.103780582,228.490901,2.26320765,2.264511447,NA,0.700540645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,400,Wet,559,11.05402238,0.13413285,233.9911798,2.852852453,2.232690243,NA,0.348967047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,400,Wet,544,7.134374443,0.064867794,198.2287312,1.410687161,2.225428072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Wet,649,15.39771841,0.142513533,419.3340964,2.64194449,1.949190596,NA,1.017340239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Wet,647,12.98501367,0.108644264,406.0165295,2.120451964,2.025496214,NA,0.852337726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Wet,646,16.47237349,0.154734052,420.7822064,2.491116934,1.702857666,NA,1.058549846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Wet,656,13.07823652,0.113216244,413.0442529,1.859214669,1.711080034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Wet,656,13.07823652,0.113216244,413.0442529,1.859214669,1.711080034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,640,Wet,343,8.511048577,0.059157055,368.2574201,1.725486551,2.948565007,NA,0.961782722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,640,Wet,355,10.89723221,0.072066888,351.9800961,2.083917446,2.940022282,NA,1.026156959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,640,Wet,346,12.82879657,0.102386928,385.9309724,2.836511714,2.848930041,NA,1.705040297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,640,Wet,356,9.973391951,0.067512965,359.5525675,1.911365943,2.876042881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,400,Wet,446,7.11284324,0.102371507,259.1523787,2.768362209,2.782058078,NA,1.157552416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,400,Wet,454,6.652173941,0.083156498,245.7047885,2.159220902,2.661196409,NA,0.957241184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Elv,400,Wet,457,8.519385291,0.127492182,263.0670871,3.01375812,2.460764387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_16
Callitris rhomboidea,3/04/2012,9,Amb,640,Wet,646,12.29514981,0.116764683,432.9931858,1.660456465,1.46288362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Amb,640,Wet,656,12.13801173,0.149440225,466.93253,2.209141517,1.536748031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Amb,640,Wet,656,12.13801173,0.149440225,466.93253,2.209141517,1.536748031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Amb_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Elv,640,Wet,343,6.797053356,0.043705035,357.234866,1.104259825,2.508221274,NA,0.818347659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Elv,640,Wet,355,6.215379657,0.037146634,337.3649485,1.029461842,2.739770913,NA,0.897257342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Elv,640,Wet,346,10.9325839,0.076108189,364.4774844,2.102635049,2.772243573,NA,1.283853103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Elv,640,Wet,356,8.716324508,0.065527693,388.2277461,1.651908141,2.529208144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Elv_temp_and_640_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Elv,400,Wet,446,6.770157525,0.094939793,258.6368872,2.348538175,2.509005946,NA,1.278923695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Elv,400,Wet,454,3.866667166,0.042844227,232.7389343,1.266545464,2.932364243,NA,0.726204012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Elv,400,Wet,457,5.308031593,0.06762546,246.0350101,2.099788396,3.107584346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Elv,400,Wet,441,5.648604473,0.061056529,224.2509019,1.862499677,3.044033069,NA,0.976422686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Elv_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,10/04/2012,16,Amb,400,Dry,542,13.64168776,0.226095296,265.2685245,3.743679254,1.801879295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,400,Dry,543,10.43794307,0.119447709,227.4181304,2.545024579,2.225737304,NA,0.12648204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,400,Dry,549,9.388009897,0.109254022,230.6782087,2.557866472,2.431179564,NA,0.910659545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,400,Dry,541,7.27170917,0.084765981,235.0793332,1.975031816,2.399870022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_400_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Dry,660,14.50669477,0.123720394,407.4357569,2.088816756,1.765210055,NA,0.847600743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Dry,652,14.51012777,0.129404322,414.7512864,2.391040536,1.934089708,NA,1.169997604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Dry,654,16.77005181,0.160215485,423.9255855,2.466599324,1.631898973,NA,1.11156409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,10/04/2012,16,Amb,640,Dry,658,16.2425093,0.15431164,421.1380489,2.761299869,1.889548851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_16,grown_at_Amb_temp_and_640_ppm_CO2_with_Dry_treatment_and_measured_at_day_16
Callitris rhomboidea,3/04/2012,9,Amb,400,Wet,546,9.340670864,0.107849366,233.1550862,1.865135398,1.78018494,NA,0.841501879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
Callitris rhomboidea,3/04/2012,9,Amb,400,Wet,545,8.703793263,0.123384386,260.8289995,2.0174832,1.692960812,NA,0.653305359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,measured_at_day_9,grown_at_Amb_temp_and_400_ppm_CO2_with_Wet_treatment_and_measured_at_day_9
