Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Column1
Acacia,curvata,Acacia curvata,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,7,WA,West River,-33.4711076,119.6923124,14/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,28,WA,West River,-33.4711076,119.6923124,14/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Daviesia,Daviesia incrassata subsp reversifolia,Daviesia incrassata subsp reversifolia,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,13,WA,West River,-33.4711076,119.6923124,14/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Hakea,cygnus,Hakea cygnus,Proteaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,39,WA,West River,-33.4711076,119.6923124,14/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Acacia,curvata,Acacia curvata,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,7,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,1,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Daviesia,Daviesia incrassata subsp reversifolia,Daviesia incrassata subsp reversifolia,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,7,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Daviesia,sarissa,Daviesia sarissa,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,12,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,24,WA,West River,-33.6225234,119.5669327,16/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Eucalyptus,scyphata,Eucalyptus scyphyta,Myrtaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,15,WA,West River,-33.6225234,119.5669327,16/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,1,WA,Scaddan,-33.45269,121.7366,23/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Grevillea,sparsiflora,Grevillea sparsiflora,Proteaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,51,WA,Scaddan,-33.45269,121.7366,23/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,3,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Daviesia,teretifolia,Daviesia teretifolia,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,11,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Daviesia,teretifolia,Daviesia teretifolia,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,13,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Hakea,nitida,Hakea nitida,Proteaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,3,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Isopogon,spathulatus elongatus,Isopogon spathulatus elongatus,Proteaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,1,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Rinizia,communis,Rinzia communis,Myrtaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,NA,Insecta,Hymenoptera,11,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,0,0,1,1,1,NA,NA
Leucopogon,denticulataus,Leucopogon denticulatus,Ericaceae,Argogorytes rubrosignatus,Argogorytes,NA,rubrosignatus,Crabronidae,Bembicinae,NA,Insecta,Hymenoptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,8/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Leucopogon,denticulataus,Leucopogon denticulatus,Ericaceae,Australiphthiria? sp.1,Australiphthiria,NA,sp.1,Bombyliidae,Phthiriinae,NA,Insecta,Diptera,1,WA,Ravensthorpe,-33.47153,120.0187191,6/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Calliphora albifrontalis,Calliphora,NA,albifrontalis,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,WA,West River,-33.4711076,119.6923124,14/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Grevillea,sparsiflora,Grevillea sparsiflora,Proteaceae,Calliphora albifrontalis,Calliphora,NA,albifrontalis,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,9,WA,Scaddan,-33.45269,121.7366,23/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Chamelaucium,ciliatum,Chamelaucium ciliatum,Myrtaceae,Calliphora dubia,Calliphora,NA,dubia,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,5,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Eucalyptus,incrassata,Eucalyptus incrassata,Myrtaceae,Calliphora dubia,Calliphora,NA,dubia,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,nitida,Hakea nitida,Proteaceae,Calliphora dubia,Calliphora,NA,dubia,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,WA,Mount Burdett NR,-33.46171,122.1208,12/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Calliphora varifrons,Calliphora,NA,varifrons,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,WA,Jerdacuttup,-33.746834,120.357739,2/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Calliphora varifrons,Calliphora,NA,varifrons,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,8,WA,Jerdacuttup,-33.7785556,120.3492778,3/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Grevillea,oligantha,Grevillea oligantha,Proteaceae,Calliphora varifrons,Calliphora,NA,varifrons,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,WA,Scaddan,-33.45269,121.7366,5/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Calliphora varifrons,Calliphora,NA,varifrons,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,8/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Calliphorinae albifrontalis,NA,NA,NA,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,3/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Babingtonia,sp.,Babingtonia sp.,Myrtaceae,Calliphorinae sp.1,NA,NA,sp.1,Calliphorinae,Calliphorinae,NA,Insecta,Diptera,1,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Leucopogon,denticulataus,Leucopogon denticulataus,Ericaceae,Calliphorinae sp.1,NA,NA,sp.1,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,1,WA,West River,-33.4711076,119.6923124,30/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Lissanthe,rubicunda,Lissanthe rubicunda,Ericaceae,Calliphorinae sp.1,NA,NA,sp.1,Calliphoridae,Calliphorinae,NA,Insecta,Diptera,4,WA,West River,-33.4711076,119.6923124,30/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
