Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,source_id,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Column1
Acacia,longifolia,Acacia longifolia,Fabaceae,Melobasis purpurescens,Melobasis,NA,purpurescens,Buprestidae,Buprestinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,29 Nov - 31 Dec,Nov - Dec,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,longifolia,Acacia longifolia,Fabaceae,Nascioides carissima,Nascioides,NA,carissima,Buprestidae,Buprestinae,NA,Insecta,Coleoptera,NA,NSW,Cooks River,NA,NA,NA,Oct,1913 - 1914,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,obtusifolia,Acacia obtusifolia,Fabaceae,Diphucrania (= syn. Cisseis) acuducta,Diphucrania,NA,acuducta,Buprestidae,Agrilinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,30 Sept -8 Dec,Sept - Dec,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,obtusifolia,Acacia obtusifolia,Fabaceae,Diphucrania (=syn. Cesseis) cupripennis,Diphucrania,NA,cupripennis,Buprestidae,Agrilinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,13 Nov-10 Jan,Nov - Jan,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,obtusifolia,Acacia obtusifolia,Fabaceae,Diphucrania (=syn. Cesseis) leucosticta,Diphucrania,NA,leucosticta,Buprestidae,Agrilinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,26 Dec-28 Jan,Dec - Jan,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,obtusifolia,Acacia obtusifolia,Fabaceae,Diphucrania (=syn. Cesseis) scabrosula,Diphucrania,NA,scabrosula,Buprestidae,Agrilinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,6 Oct-5 Jan,Oct - Jan,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,obtusifolia,Acacia obtusifolia,Fabaceae,Melobasis fulgurans,Melobasis,NA,fulgurans,Buprestidae,Buprestinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,15-Dec,Dec,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,parramattensis,Acacia parramattensis,Fabaceae,Agrilus australasiae,Agrilus,NA,australasiae,Buprestidae,Buprestinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,22 Oct - 31 Dec,Oct - Dec,1970 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,parramattensis,Acacia parramattensis,Fabaceae,Diphucrania (=syn. Cesseis) sp. No. 3,Diphucrania,NA,NA,Buprestidae,Agrilinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,25 Nov - 7 Dec,Nov - Dec,1970 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Agrilus australasiae,Agrilus,NA,australasiae,Buprestidae,Buprestinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,22 Oct.-31 Dec,Oct - Dec,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Diphucrania (=syn. Cesseis) leucosticta,Diphucrania,NA,leucosticta,Buprestidae,Agrilinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,26 Dec-28 Jan,Dec - Jan,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Diphucrania (=syn. Cesseis) scabrosula,Diphucrania,NA,scabrosula,Buprestidae,Agrilinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,6 Oct-5 Jan,Oct - Jan,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Melobasis gloriosa,Melobasis,NA,gloriosa,Buprestidae,Buprestinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,15-Dec,Dec,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Melobasis nitidiventris,Melobasis,NA,nitidiventris,Buprestidae,Buprestinae,NA,Insecta,Coleoptera,NA,NSW,Sydney Basin,NA,NA,6-14 Oct,Oct,1976 - 1982,"Williams, G. A., & Williams, T. (1983). List of the buprestidae (Coleoptera) of the Sydney basin, New South Wales, with adult food plant records and biological notes on food plant associations. TheAustralian Entomologist, 9(6), 81-93.",S132,Williams_1983,S,1,1,0,1,1,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Ceylalictus perditellus,Ceylalictus,NA,perditellus,Halictidae,Nomiodinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Yeates, D. K., & Exley, E. M. (1986). The genus Nomioides Schenck (Hymenoptera: Halictidae) in Australia. Australian Journal of Entomology, 25(2), 115-122.",S135,Yeates_1986,S,1,1,0,0,0,0,1.6% of flower records (total # not provided),NA
Acacia,sp.,Acacia sp.,Fabaceae,Aspidothynnus spp.,Aspidothynnus,NA,NA,NA,NA,robberfly,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Brown, G. R., & Phillips, R. D. (2014). A review of the diet of flower wasps (Hymenoptera: Thynnidae: Thynninae). Northern Territory Naturalist, 25, 50-63.",S15,Brown_2014,S,1,1,0,0,0,0,Museum specimen label,NA
Acacia,sp.,Acacia sp.,Fabaceae,Doratithynnus spp.,Doratithynnus,NA,NA,Tiphiidae,Thynninae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Brown, G. R., & Phillips, R. D. (2014). A review of the diet of flower wasps (Hymenoptera: Thynnidae: Thynninae). Northern Territory Naturalist, 25, 50-63.",S15,Brown_2014,S,1,1,0,0,0,0,Museum specimen label,NA
Acacia,sp.,Acacia sp.,Fabaceae,Encopothynnus spp.,Encopothynnus,NA,NA,Tiphiidae,Thynninae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Brown, G. R., & Phillips, R. D. (2014). A review of the diet of flower wasps (Hymenoptera: Thynnidae: Thynninae). Northern Territory Naturalist, 25, 50-63.",S15,Brown_2014,S,1,1,0,0,0,0,Museum specimen label,NA
Acacia,sp.,Acacia sp.,Fabaceae,Iswaroides spp.,Iswaroides,NA,NA,Tiphiidae,Thynninae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Brown, G. R., & Phillips, R. D. (2014). A review of the diet of flower wasps (Hymenoptera: Thynnidae: Thynninae). Northern Territory Naturalist, 25, 50-63.",S15,Brown_2014,S,1,1,0,0,0,0,Museum specimen label,NA
Acacia,sp.,Acacia sp.,Fabaceae,Rhagigaster (=syn. Rhytidothynnus spp.),Rhytidothynnus,NA,NA,Tiphiidae,Rhagigasterinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Brown, G. R., & Phillips, R. D. (2014). A review of the diet of flower wasps (Hymenoptera: Thynnidae: Thynninae). Northern Territory Naturalist, 25, 50-63.",S15,Brown_2014,S,1,1,0,0,0,0,Museum specimen label,NA
Acacia,sp.,Acacia sp.,Fabaceae,Lasioglossum (Parasphecodes) sp.,Lasioglossum,Parasphecodes,NA,Halictidae,Halictinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,Sept,2017,"Brown, J., Barton, P. S., & Cunningham, S. A. (2020). Flower visitation and land cover associations of above ground-and below ground-nesting native bees in an agricultural region of south-east Australia. Agriculture, Ecosystems & Environment, 295, 106895.",S16,Brown_2020,S,0,0,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Exoneura spp.,Exoneura,NA,NA,Apidae,Xylocopinae,NA,Insecta,Hymenoptera,NA,VIC,Yarra Valley,NA,NA,NA,Aug,NA,"Brown, J., Burke, H., Stevenson, J., & Cunningham, S. A. (2024). Variation in pollen load composition carried by wild bee species in native and nearby agricultural environments in south‐eastern Australia. Insect Conservation and Diversity, 17(3), 543-550.",S17,Brown_2024,S,0,1,0,1,0,1,NA,NA
Acacia,pulchella,Acacia pulchella,Fabaceae,Diphucephala edwardsii,Diphucephala,NA,edwardsii,Scarabaeidae,Melolonthinae,NA,Insecta,Coleoptera,NA,WA,Anketell Road and Forrestdale Lake,-32.1657103,115.8650025,NA,NA,2016,"Brundrett, M., Longman, V., Wisolith, A., Jackson, K., Collins, M., & Clarke, K. (2015). Banksia Woodland Restoration Project Annual Report 3, January-December 2014. Department of Parks and Wildlife, Crawley, Western Australia.",S18,Brundrett_2015,O,1,0,1,1,0,0,NA,NA
Acacia,brachybotrya,Acacia brachybotrya,Fabaceae,"""Insect"" spp.",NA,NA,NA,NA,NA,NA,Insecta,NA,"""few""",NSW,Central NSW,NA,NA,1997-1998,NA,1997-1998,"Cunningham, S. A. (2000). Depressed pollination in habitat fragments causes low fruit set. Proceedings of the Royal Society of London. Series B: Biological Sciences, 267(1448), 1149-1152.",S21,Cunningham_2000,S,0,0,0,0,0,0,NA,NA
Acacia,paradoxa,Acacia paradoxa,Fabaceae,Exoneurella tridentata,Exoneurella,NA,tridentata,Apidae,Xylocopinae,NA,Insecta,Hymenoptera,NA,SA,"between Iron Knob and Kimba, approximately 50–100 km west of Port Augusta",NA,NA,NA,NA,NA,"Dew, Rebecca & Schwarz, Michael. (2013). Distribution of the native South Australian bee Exoneurella tridentata in Western Myall (Acacia papyrocarpa) woodlands. The South Australian Naturalist. 87. 70-74.",S23,Dew_2013,S,1,0,0,1,1,0,NA,NA
Acacia,aneura,Acacia aneura,Fabaceae,Lasioglossum (Chilalictus) ebeneum,Lasioglossum,Chilalictus,ebeneum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,levata,Acacia levata,Fabaceae,Megachile canifrons,Megachile,NA,canifrons,Megachilidae,Megachilinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,ligulata,Acacia ligulata,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,European honey bee,Insecta,Hymenoptera,NA,?,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,O,1,?,0,0,0,0,NA,NA
Acacia,sericata,Acacia sericata,Fabaceae,Megachile nigrovittata,Megachile,NA,nigrovittata,Megachilidae,Megachilinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Lipotriches (Austronomia) flavoviridis,Lipotriches,Austronomia,flavoviridis,Halictidae,Nomiinae,NA,Insecta,Hymenoptera,1,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Megachile (Hackeriapis) tosticauda,Megachile,Hackeriapis,tosticauda,Megachilidae,Megachilinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Megachile (Schizomegachile) monstrosa,Megachile,Schizomegachile,monstrosa,Megachilidae,Megachilinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Megachile nigrovittata,Megachile,NA,nigrovittata,Megachilidae,Megachilinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Megachile semiluctuosa,Megachile,NA,semiluctuosa,Megachilidae,Megachilinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Meroglossa sculptissima,Meroglossa,NA,sculptissima,Colletidae,Hylaeinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,"Dorey, J. B., Rebola, C. M., Davies, O. K., Prendergast, K. S., Parslow, B. A., Hogendoorn, K., . . . Caddy-Retalic, S. (2021). Continental risk assessment for understudied taxa post-catastrophic wildfire indicates severe impacts on the Australian bee fauna. Global Change Biology, 27(24), 6551-6567. doi:https://doi.org/10.1111/gcb.15879: SuppInfo",S24,JamesBDorey_2021,S,1,?,0,0,0,0,NA,NA
Acacia,estrophiolata,Acacia estrophiolata,Fabaceae,Euhesma sybilae,Euhesma,NA,sybilae,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,1,NT,10 km ESE Angas Downs HS,-25.08361111,132.3502778,4/5/1978,May,1978,"Exley, E. M. (2001). The walkeriana species‐group of Euhesma Michener (Hymenoptera: Colletidae: Euryglossinae). Australian Journal of Entomology, 40(2), 102-112.",S26,Exley_2001,S,1,1,0,1,1,1,NA,NA
Acacia,ixodes,Acacia ixodes,Fabaceae,Euhesma sybilae,Euhesma,NA,sybilae,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,2,QLD,22 km W. Morven,-26.41694444,146.5502778,10/9/1989,Sept,1989,"Exley, E. M. (2001). The walkeriana species‐group of Euhesma Michener (Hymenoptera: Colletidae: Euryglossinae). Australian Journal of Entomology, 40(2), 102-112.",S26,Exley_2001,S,1,1,0,1,1,1,NA,NA
Acacia,microsperma,Acacia microsperma,Fabaceae,Euhesma sybilae,Euhesma,NA,sybilae,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,2,QLD,50 km E Quilpie,-26.61694444,144.7336111,9/9/1989,Sept,1989,"Exley, E. M. (2001). The walkeriana species‐group of Euhesma Michener (Hymenoptera: Colletidae: Euryglossinae). Australian Journal of Entomology, 40(2), 102-112.",S26,Exley_2001,S,1,1,0,1,1,1,NA,NA
Acacia,papyrocarpa,Acacia papyrocarpa,Fabaceae,Euhesma bronzus,Euhesma,NA,bronzus,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,2,SA,Lake Gillies National Park,-32.9405478,136.734658,7/10/1974,Oct,1974,"Exley, E. M. (2001). The walkeriana species‐group of Euhesma Michener (Hymenoptera: Colletidae: Euryglossinae). Australian Journal of Entomology, 40(2), 102-112.",S26,Exley_2001,S,1,1,0,1,1,1,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Euhesma sybilae,Euhesma,NA,sybilae,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,4,WA,"2 km WSW Muggan RH, 158 km SW Warburton",-27.00027778,125.3169444,13-14/09/1982,Sept,1982,"Exley, E. M. (2001). The walkeriana species‐group of Euhesma Michener (Hymenoptera: Colletidae: Euryglossinae). Australian Journal of Entomology, 40(2), 102-112.",S26,Exley_2001,S,1,1,0,1,1,1,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Euhesma sybilae,Euhesma,NA,sybilae,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,7,WA,"8 km WSW Manunda RH, 130 km SW Warburton",-26.88361111,125.5836111,14-15/09/1982,Sept,1982,"Exley, E. M. (2001). The walkeriana species‐group of Euhesma Michener (Hymenoptera: Colletidae: Euryglossinae). Australian Journal of Entomology, 40(2), 102-112.",S26,Exley_2001,S,1,1,0,1,1,1,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Euhesma sybilae,Euhesma,NA,sybilae,Colletidae,Euryglossinae,NA,Insecta,Hymenoptera,5,WA,85 km NNE of Neale Junction,-28.78361111,126.1169444,17-18/09/1982,Sept,1982,"Exley, E. M. (2001). The walkeriana species‐group of Euhesma Michener (Hymenoptera: Colletidae: Euryglossinae). Australian Journal of Entomology, 40(2), 102-112.",S26,Exley_2001,S,1,1,0,1,1,1,NA,NA
Acacia,fimbriata,Acacia fimbriata,Fabaceae,Lasioglossum (Parasphecodes) hiltacum,Lasioglossum,Parasphecodes,hiltacum,Halictidae,Halictinae,NA,Insecta,Hymenoptera,NA,QLD,"Sunnybank, Brisbane",NA,NA,30/7/2016,July,2016,flickr.com/photos/58356728@N07/28579379821/in/photolist-KuHJJD-VYgp6J-VPjekf-KxsMVX-WYPAkY-vUtT2H-Wde8E1-fdKnwj-frpdh4-Vb2ckc-Wde8Ew-JJCBGW-5uCL1N/,S27d,GreyLit_flickr,O,1,0,1,1,1,0,NA,NA
Acacia,auripila,Acacia auripila,Fabaceae,Buprestidae sp.,NA,NA,NA,Buprestidae,NA,NA,Insecta,Coleoptera,NA,WA,Eneabba,NA,NA,NA,NA,NA,https://apps.lucidcentral.org/wattle/text/entities/acacia_auronitens.htm,S27h,GreyLit_factsheet,O,1,0,1,1,0,0,NA,NA
Acacia,ligulata,Acacia ligulata,Fabaceae,Apis mellifera,Apis,NA,mellifera,Apidae,Apinae,European honey bee,Insecta,Hymenoptera,>1,NT,Alice Springs,NA,NA,NA,NA,NA,https://ausemade.com.au/flora-fauna/fauna/insects/bees/european-honey-bee-apis-mellifera/apis-mellifera-captured-flora-moments/apis-mellifera-on-acacia-ligulata/,S27f,GreyLit_blog,O,1,0,1,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Braunsapis simillima,Braunsapis,NA,simillima,Apidae,Xylocopinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,https://biodiversity.org.au/afd/taxa/Allodape_simillima,S27h,GreyLit_factsheet,S,1,?,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Braunsapis unicolor,Braunsapis,NA,unicolor,Apidae,Xylocopinae,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,https://biodiversity.org.au/afd/taxa/Braunsapis_unicolor,S27h,GreyLit_factsheet,S,1,?,0,0,0,0,NA,NA
Acacia,sp.,Acacia sp.,Fabaceae,Ctenocolletes tigris,Ctenocolletes,NA,tigris,Stenotritidae,NA,NA,Insecta,Hymenoptera,NA,NA,NA,NA,NA,NA,NA,NA,https://biodiversity.org.au/afd/taxa/Ctenocolletes_tigris,S27h,GreyLit_factsheet,?,?,?,?,?,?,?,NA,NA
