Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Pollinator match column,Pollinator match value,location_name,Pollinator taxon name
Banksia,coccinea,Banksia coccinea ,Proteaceae,Acanthorhynchus superciliosus,Acanthorhynchus,,superciliosus,Meliphagidae,Meliphaginae,Western spinebill,Aves,Passeriformes,,WA,Fitzgerald River National Park,33.5,120,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):187,Animal family,Meliphagidae,Fitzgerald River National Park_1,Acanthorhynchus superciliosus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Acanthorhynchus superciliosus,Acanthorhynchus,,superciliosus,Meliphagidae,Meliphaginae,Western spinebill,Aves,Passeriformes,,WA,Millbrook Nature Reserve,35,117.55,23/11/1990,Nov,1990,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):37,Animal family,Meliphagidae,Millbrook Nature Reserve_2,Acanthorhynchus superciliosus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Acanthorhynchus superciliosus,Acanthorhynchus,,superciliosus,Meliphagidae,Meliphaginae,Western spinebill,Aves,Passeriformes,,WA,Stirling Range Scenic Dv,34.22,117.57,20/8/1979,Aug,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Stirling Range Scenic Dv,Acanthorhynchus superciliosus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Anthochaera chrysoptera,Anthochaera,,chrysoptera,Meliphagidae,Meliphaginae,Little wattlebird,Aves ,Passeriformes,,WA,Cheyne Beach,34.54,118.23,21/11/1979,Nov,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):108,Animal family,Meliphagidae,Cheyne Beach,Anthochaera chrysoptera
Banksia,coccinea,Banksia coccinea ,Proteaceae,Anthochaera chrysoptera,Anthochaera,,chrysoptera,Meliphagidae,Meliphaginae,Little wattlebird,Aves ,Passeriformes,,WA,Fitzgerald River National Park,33.5,120,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):187,Animal family,Meliphagidae,Fitzgerald River National Park_1,Anthochaera chrysoptera
Banksia,coccinea,Banksia coccinea ,Proteaceae,Lichmera indistincta,Lichmera,,indistincta,Meliphagidae,Meliphaginae,Brown honeyeater,Aves,Passeriformes,,WA,Fitzgerald River National Park,33.5,120,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):187,Animal family,Meliphagidae,Fitzgerald River National Park_1,Lichmera indistincta
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris melanops,Phylidonyris,,melanops,Meliphagidae,Meliphaginae,Tawny-crowned Honeyeater,Aves,Passeriformes,,WA,Fitzgerald River National Park,33.5,120,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):187,Animal family,Meliphagidae,Fitzgerald River National Park_1,Phylidonyris melanops
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris melanops,Phylidonyris,,melanops,Meliphagidae,Meliphaginae,Tawny-crowned Honeyeater,Aves,Passeriformes,,WA,,,,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,0,0,0,Reference in Brown et al. (1997):167,Animal family,Meliphagidae,unknown,Phylidonyris melanops
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris nigra,Phylidonyris,,nigra,Meliphagidae,Meliphaginae,White-cheeked Honeyeater,Aves,Passeriformes,,WA,Cheyne Beach,34.54,118.23,21/11/1979,Nov,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):108,Animal family,Meliphagidae,Cheyne Beach,Phylidonyris nigra
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris nigra,Phylidonyris,,nigra,Meliphagidae,Meliphaginae,White-cheeked Honeyeater,Aves,Passeriformes,,WA,Fitzgerald River National Park,33.5,120,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):187,Animal family,Meliphagidae,Fitzgerald River National Park_1,Phylidonyris nigra
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris nigra,Phylidonyris,,nigra,Meliphagidae,Meliphaginae,White-cheeked Honeyeater,Aves,Passeriformes,,WA,Mount Gardner,35,118.11,12/8/1979,Aug,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):79,Animal family,Meliphagidae,Mount Gardner,Phylidonyris nigra
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Cheyne Beach,34.54,118.23,22/11/1979,Nov,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):108,Animal family,Meliphagidae,Cheyne Beach,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Fitzgerald River National Park,33.5,120,,,,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,0,0,Reference in Brown et al. (1997):187,Animal family,Meliphagidae,Fitzgerald River National Park_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Hassell National Park,34.48,118.15,28/9/1987,Sep,1987,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):10(5,Animal family,Meliphagidae,Hassell National Park,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Millbrook Nature Reserve,34.5,117.48,12/1/1981,Jan,1981,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):106,Animal family,Meliphagidae,Millbrook Nature Reserve_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Millbrook Nature Reserve,35,117.55,21/11/1990,Nov,1990,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):37,Animal family,Meliphagidae,Millbrook Nature Reserve_2,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/5/1979,May,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/6/1979,Jun,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/7/1979,Jul,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/8/1979,Aug,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/9/1979,Sep,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/10/1979,Oct,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/11/1979,Nov,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/12/1979,Dec,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Near Waychinicup River,34.28,118.2,15/1/1980,Jan,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):248,Animal family,Meliphagidae,Near Waychinicup River_1,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Phylidonyris novaehollandiae,Phylidonyris,,novaehollandiae,Meliphagidae,Meliphaginae,New-holland honeyeater,Aves,Passeriformes,,WA,Qualup,34.15,119.25,17/8/1977,Aug,1977,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):21,Animal family,Meliphagidae,Qualup,Phylidonyris novaehollandiae
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,Mt Manypeaks,34.5,118.16,15/8/1979,Aug,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):59,Animal order,Marsupialia,Mt Manypeaks_1,Tarsipes rostratus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,Mt Manypeaks,34.5,118.16,15/9/1979,Sep,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):59,Animal order,Marsupialia,Mt Manypeaks_1,Tarsipes rostratus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,near Waychinicup River,34.48,118.2,15/7/1979,Jul,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):247,Animal order,Marsupialia,Near Waychinicup River_2,Tarsipes rostratus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,near Waychinicup River,34.48,118.2,15/8/1979,Aug,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):247,Animal order,Marsupialia,Near Waychinicup River_2,Tarsipes rostratus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,near Waychinicup River,34.48,118.2,15/9/1979,Sep,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):247,Animal order,Marsupialia,Near Waychinicup River_2,Tarsipes rostratus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,near Waychinicup River,34.48,118.2,15/10/1979,Oct,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):247,Animal order,Marsupialia,Near Waychinicup River_2,Tarsipes rostratus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,near Waychinicup River,34.48,118.2,15/11/1979,Nov,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):247,Animal order,Marsupialia,Near Waychinicup River_2,Tarsipes rostratus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,near Waychinicup River,34.48,118.2,15/12/1979,Dec,1979,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):247,Animal order,Marsupialia,Near Waychinicup River_2,Tarsipes rostratus
Banksia,coccinea,Banksia coccinea ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,near Waychinicup River,34.48,118.2,15/1/1980,Jan,1980,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):247,Animal order,Marsupialia,Near Waychinicup River_2,Tarsipes rostratus
Banksia,epica,Banksia epica ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,Toolinna Cove,32.44,125.01,15/9/1985,Sep,1985,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):146,Animal order,Marsupialia,Toolinna Cove,Tarsipes rostratus
Banksia,gardneri,Banksia gardneri ,Proteaceae,Tarsipes rostratus,Tarsipes,,rostratus,Tarsipedidae,,Honey possum,Mammalia ,Marsupialia,,WA,"Fitzgerald River National Park ,",34,119.3,15/7/1984,Jul,1984,"Brown, E., Burbidge, A., Dell, J., Edinger, D., Hopper, S., & Wills, R. (1997). Pollination in Western Australia – A Database of Animals Visiting Flowers (Vol. 15). Perth: WA Naturalist's Club.",S14,O,1,0,0,1,1,0,Reference in Brown et al. (1997):33,Animal order,Marsupialia,Fitzgerald River National Park_2,Tarsipes rostratus
