abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
melimicr,1,2,1,24.295,18.938,1.788,1.755,1.685
melimicr,1,3,1,28.186,23.586,1.562,2.111,1.627
melimicr,1,1,2,21.924,21.415,1.564,2.042,1.784
melimicr,1,2,2,22.501,14.802,1.929,1.562,1.191
melimicr,1,3,2,15.365,13.776,1.489,1.482,1.327
melimicr,1,1,3,21.409,19.794,1.597,2.172,1.759
melimicr,1,2,3,23.667,21.803,1.795,2.488,1.808
melimicr,1,3,3,26.069,22.636,1.681,1.801,2.05
melimicr,1,1,4,14.499,8.619,1.662,1.662,1.685
melimicr,1,2,4,18.831,18.584,2.019,1.622,1.637
melimicr,1,3,4,24.028,22.38,1.875,1.543,1.586
melimicr,1,1,5,20.431,18.18,1.898,1.855,1.978
melimicr,1,2,5,22.629,21.294,1.833,1.84,1.906
melimicr,1,3,5,25.809,24.136,2.012,2.397,2.051
melimicr,2,1,1,,,,,
melimicr,2,2,1,,,,,
melimicr,2,3,1,,,,,
melimicr,2,1,2,,,,,
melimicr,2,2,2,,,,,
melimicr,2,3,2,,,,,
melimicr,2,1,3,,,,,
melimicr,2,2,3,,,,,
melimicr,2,3,3,,,,,
melimicr,2,1,4,,,,,
melimicr,2,2,4,,,,,
melimicr,2,3,4,,,,,
melimicr,2,1,5,,,,,
melimicr,2,2,5,,,,,
melimicr,2,3,5,,,,,
melimicr,3,1,1,16.769,14.257,1.12,1.386,1.389
melimicr,3,2,1,20.417,17.966,1.341,1.567,1.334
melimicr,3,3,1,26.355,16.45,1.482,1.976,1.582
melimicr,3,1,2,28.685,15.558,1.529,1.342,1.562
melimicr,3,2,2,26.607,21.079,1.52,1.337,1.795
melimicr,3,3,2,15.746,16.548,1.191,1.435,1.337
melimicr,3,1,3,20.614,15.977,1.635,1.571,1.602
melimicr,3,2,3,19.803,15.173,1.204,1.516,1.22
melimicr,3,3,3,19.514,18.227,1.435,1.605,1.622
melimicr,3,1,4,19.498,18.655,1.553,1.597,1.586
melimicr,3,2,4,19.479,16.873,1.175,1.562,1.44
melimicr,3,3,4,23.611,18.775,1.529,1.423,1.456
melimicr,3,1,5,23.901,16.14,1.211,1.364,1.536
melimicr,3,2,5,22.306,18.039,1.659,1.846,1.381
melimicr,3,3,5,16.836,16.996,1.205,1.192,1.256
neolaust,1,1,1,19.992,20.31,2.704,3.088,3.501
neolaust,1,2,1,27.066,18.599,3.121,3.299,2.289
neolaust,1,3,1,17.22,23.534,2.022,2.092,2.999
neolaust,1,1,2,25.089,19.416,3.627,2.683,3.313
neolaust,1,2,2,26.627,20.166,3.153,2.704,2.765
neolaust,1,3,2,16.377,21.195,2.619,2.418,2.371
neolaust,1,1,3,21.879,25.35,3.22,3.299,2.79
neolaust,1,2,3,24.547,20.401,2.441,2.404,4.024
neolaust,1,3,3,20.059,21.805,2.333,3.014,2.563
neolaust,1,1,4,27.005,19.816,3.289,2.753,1.622
neolaust,1,2,4,24.931,18.128,3.749,2.683,3.181
neolaust,1,3,4,21.547,22.719,2.795,3.209,2.1
neolaust,1,1,5,20.968,16.468,1.171,1.622,2.131
neolaust,1,2,5,27.058,20.876,3.501,3.33,2.482
neolaust,1,3,5,27.886,24.951,3.797,2.619,3.823
neolaust,2,1,1,15.466,12.586,3.078,3.578,3.257
neolaust,2,2,1,19.337,14.922,2.366,2.992,2.4
neolaust,2,3,1,13.526,12.384,2.872,3.415,2.219
neolaust,2,1,2,21.283,18.218,3.698,3.528,3.791
neolaust,2,2,2,14.342,15.543,1.757,1.572,2.92
neolaust,2,3,2,14.423,9.605,2.814,3.049,2.633
neolaust,2,1,3,17.821,13.765,2.806,2.118,2.076
neolaust,2,2,3,14.922,15.796,4.393,4.852,2.374
neolaust,2,3,3,20.625,15.418,3.2,2.872,3.106
neolaust,2,1,4,25.477,18.915,4.35,4.398,3.247
neolaust,2,2,4,22.123,10.313,2.778,2.366,2.672
neolaust,2,3,4,12.425,11.546,2.102,3.035,2.367
neolaust,2,1,5,28.825,18.668,3.653,3.254,3.788
neolaust,2,2,5,21.563,14.586,3.106,2.023,3.174
neolaust,2,3,5,13.35,11.198,2.408,2.408,2.553
neolaust,3,1,1,17.81,11.485,3.514,1.959,3.11
neolaust,3,2,1,17.704,12.091,3.135,2.747,2.835
neolaust,3,3,1,17.567,11.059,3.18,2.338,2.369
neolaust,3,1,2,13.98,15.602,2.696,2.707,2.63
neolaust,3,2,2,18.54,12.444,2.782,2.484,2.443
neolaust,3,3,2,12.802,11.882,2.699,2.558,2.295
neolaust,3,1,3,13.616,10.849,2.611,3.361,3.047
neolaust,3,2,3,10.442,8.64,2.109,2.745,2.343
neolaust,3,3,3,16.607,10.664,2.558,2.24,3.141
neolaust,3,1,4,19.272,14.047,1.721,2.366,2.399
neolaust,3,2,4,9.634,6.969,2.158,1.753,2.718
neolaust,3,3,4,15.531,10.187,3.065,2.464,2.376
neolaust,3,1,5,10.657,12.626,3.564,1.962,1.918
neolaust,3,2,5,10.274,8.554,1.742,2.52,1.213
neolaust,3,3,5,15.675,14.193,2.598,2.886,2.653
notemicr,1,1,1,9.437,7.353,2.564,1.582,1.445
notemicr,1,2,1,8.078,7.234,1.988,1.902,1.878
notemicr,1,3,1,8.566,8.673,2.128,1.251,2.141
notemicr,1,1,2,8.776,7.075,1.918,1.853,1.703
notemicr,1,2,2,8.048,9.061,2.194,2.401,2.533
notemicr,1,3,2,7.774,8.619,2.19,1.7,1.723
notemicr,1,1,3,7.403,7.446,2.998,1.745,1.519
notemicr,1,2,3,5.748,7.224,1.562,1.62,1.451
notemicr,1,3,3,6.85,6.104,1.616,0.996,1.477
notemicr,1,1,4,6.334,6.787,1.643,1.575,2.245
notemicr,1,2,4,9.057,9.075,1.558,1.939,2.126
notemicr,1,3,4,9.212,7.415,1.84,1.76,1.781
notemicr,1,1,5,8.367,9.17,2.41,1.982,2.17
notemicr,1,2,5,7.604,6.918,2.21,1.127,2.476
notemicr,1,3,5,5.753,6.948,1.398,1.345,1.091
notemicr,3,1,1,12.471,8.937,2.471,2.037,2.269
notemicr,3,2,1,10.855,10.447,2.346,1.901,1.92
notemicr,3,3,1,16.986,15.813,2.729,2.613,2.669
notemicr,3,1,2,9.372,8.963,1.836,1.665,1.713
notemicr,3,2,2,11.643,7.328,1.901,1.911,2.526
notemicr,3,3,2,16.532,16.084,3.286,2.191,3
notemicr,3,1,3,7.151,7.484,2.192,1.933,2.062
notemicr,3,2,3,12.588,13.709,1.511,2.039,2.249
notemicr,3,3,3,11.299,15.232,4.062,2.833,3.443
notemicr,3,1,4,8.137,7.878,2.308,2.224,1.989
notemicr,3,2,4,9.102,7.974,2.485,2.038,2.154
notemicr,3,3,4,11.461,13.771,4.346,3.382,3.438
notemicr,3,1,5,11.853,11.198,2.195,1.563,2.009
notemicr,3,2,5,8.286,7.021,1.615,1.062,1.663
notemicr,3,3,5,15.357,13.427,2.096,2.597,1.433
oleapani,1,1,1,11.125,9.445,2.183,2.147,1.959
oleapani,1,2,1,8.575,8.193,2.283,2.198,2.375
oleapani,1,3,1,11.335,7.872,1.466,1.466,2.24
oleapani,1,1,2,13.751,9.196,1.662,1.662,1.988
oleapani,1,2,2,7.369,7.501,2.131,1.98,1.841
oleapani,1,3,2,10.07,9.749,1.866,1.829,1.756
oleapani,1,1,3,11.386,10.24,1.914,1.952,2.067
oleapani,1,2,3,12.208,12.048,2.19,2.283,2.211
oleapani,1,3,3,11.022,10.501,1.759,1.625,1.656
oleapani,1,1,4,12.281,10.512,2.022,1.604,1.574
oleapani,1,2,4,14.523,10.059,1.943,1.53,1.444
oleapani,1,3,4,13.823,10.503,1.675,2.009,1.554
oleapani,1,1,5,8.93,7.551,1.791,1.957,2.036
oleapani,1,2,5,12.735,8.882,1.749,1.904,1.836
oleapani,1,3,5,10.032,7.712,2.036,1.766,2.059
oleapani,2,1,1,11.518,10.31,1.956,2.123,2.295
oleapani,2,2,1,11.805,10.691,2.243,2.215,1.881
oleapani,2,3,1,10.268,9.189,2.172,2.274,2.057
oleapani,2,1,2,14.375,8.248,1.678,1.644,1.779
oleapani,2,2,2,13.184,9.371,2.139,2.157,2.461
oleapani,2,3,2,11.543,10.995,2.188,2.214,2.477
oleapani,2,1,3,11.392,11.198,2.233,2.405,2.541
oleapani,2,2,3,12.541,9.632,2.012,1.941,2.001
oleapani,2,3,3,12.796,10.309,2.233,2.52,2.624
oleapani,2,1,4,11.19,7.477,1.777,1.994,1.914
oleapani,2,2,4,9.988,7.245,2.276,2.165,1.979
oleapani,2,3,4,11.895,9.226,2.055,1.77,2.549
oleapani,2,1,5,10.719,10.466,1.819,1.763,2.258
oleapani,2,2,5,8.02,5.792,1.62,2.404,1.764
oleapani,2,3,5,13.12,10.423,2.028,1.844,1.937
oleapani,3,1,1,14.922,14.185,1.784,2.289,2.009
oleapani,3,2,1,14.642,11.355,2.292,2.003,1.809
oleapani,3,3,1,12.269,9.916,1.783,2.227,1.878
oleapani,3,1,2,11.529,10.721,2.265,2.699,2.441
oleapani,3,2,2,12.38,9.874,2.276,2.301,2.403
oleapani,3,3,2,12.862,10.598,2.099,2.29,2.187
oleapani,3,1,3,15.033,11.955,2.459,2.364,2.304
oleapani,3,2,3,12.276,12.215,2.589,2.19,2.435
oleapani,3,3,3,15.379,9.696,2.366,2.197,2.028
oleapani,3,1,4,13.231,7.91,1.682,2.119,1.759
oleapani,3,2,4,12.621,11.059,2.35,2.229,2.006
oleapani,3,3,4,12.111,11.308,2.495,2.102,2.202
oleapani,3,1,5,11.663,10.46,2.324,2.221,2.036
oleapani,3,2,5,14.516,13.512,2.358,2.641,2.495
oleapani,3,3,5,11.672,11.219,2.333,2.291,2.49
pittundu,1,1,1,17.05,13.823,2.366,2.49,2.112
pittundu,1,2,1,16.675,15.577,2.668,2.513,2.409
pittundu,1,3,1,17.445,11.731,2.227,2.271,1.572
pittundu,1,1,2,14.554,14.874,2.306,2.326,2.14
pittundu,1,2,2,14.511,13.033,2.951,1.584,2.415
pittundu,1,3,2,17.957,24.087,2.546,2.866,2.674
pittundu,1,1,3,16.354,16.032,2.829,2.311,2.546
pittundu,1,2,3,13.23,10.686,2.348,1.672,2.142
pittundu,1,3,3,16.554,16.886,2.526,1.9,2.401
pittundu,1,1,4,18.338,15.565,2.638,2.577,2.418
pittundu,1,2,4,12.839,10.539,2.781,1.897,2.382
pittundu,1,3,4,16.753,12.791,1.987,2.591,3.081
pittundu,1,1,5,15.883,15.414,2.195,2.674,2.15
pittundu,1,2,5,10.446,8.952,1.639,0.667,1.573
pittundu,1,3,5,18.367,13.752,1.698,2.666,1.746
pittvisc,1,1,1,6.625,6.089,1.869,2.276,1.182
pittvisc,1,2,1,5.375,4.394,2.104,1.537,1.556
pittvisc,1,3,1,4.502,2.79,1.48,1.573,1.219
pittvisc,1,1,2,2.953,4.141,1.463,1.588,1.56
pittvisc,1,2,2,4.533,4.114,1.957,1.833,1.656
pittvisc,1,3,2,4.896,3.153,1.727,1.167,1.539
pittvisc,1,1,3,5.578,5.317,1.263,1.861,1.455
pittvisc,1,2,3,4.239,3.666,1.219,1.491,1.312
pittvisc,1,3,3,5.525,3.876,1.711,1.936,1.146
pittvisc,1,1,4,3.192,4.332,1.72,1.361,1.786
pittvisc,1,2,4,4.452,5.348,1.362,1.304,1.543
pittvisc,1,3,4,5.59,3.518,1.746,1.225,1.435
pittvisc,1,1,5,7.948,5.591,2.05,1.685,1.836
pittvisc,1,2,5,5.685,5.489,1.498,1.588,1.668
pittvisc,1,3,5,4.822,4.399,1.652,1.678,1.886
pittvisc,2,1,1,5.004,4.517,2.115,1.965,1.454
pittvisc,2,2,1,5.895,5.665,1.903,1.718,1.276
pittvisc,2,3,1,5.793,5.416,1.345,2.247,1.586
pittvisc,2,1,2,6.321,6.247,1.859,1.415,1.802
pittvisc,2,2,2,6.291,4.985,1.263,1.694,1.443
pittvisc,2,3,2,6.106,4.683,1.625,1.283,1.498
pittvisc,2,1,3,5.561,5.543,1.685,1.756,1.893
pittvisc,2,2,3,4.458,3.178,1.652,1.818,1.254
pittvisc,2,3,3,6.694,6.647,1.115,1.853,1.589
pittvisc,2,1,4,5.739,5.291,1.635,1.815,1.491
pittvisc,2,2,4,5.307,5.392,1.965,1.965,2.201
pittvisc,2,3,4,5.975,5.811,1.608,1.817,1.589
pittvisc,2,1,5,4.162,4.286,1.664,1.656,1.533
pittvisc,2,2,5,6.131,6.925,1.944,1.543,1.46
pittvisc,2,3,5,5.922,5.483,1.445,1.656,1.784
pittvisc,3,1,1,5.485,3.784,2.381,1.562,1.498
pittvisc,3,2,1,4.822,2.847,1.578,1.441,1.219
pittvisc,3,3,1,4.039,3.017,1.296,1.254,1.541
pittvisc,3,1,2,2.562,2.274,1.569,1.115,1.539
pittvisc,3,2,2,4.853,3.359,0.953,1.834,1.345
pittvisc,3,3,2,4.806,4.318,1.26,1.979,0.887
pittvisc,3,1,3,4.271,4.019,1.516,1.771,1.301
pittvisc,3,2,3,5.439,4.254,1.558,1.507,1.314
pittvisc,3,3,3,3.658,3.305,1.126,1.497,0.994
pittvisc,3,1,4,5.365,2.994,1.104,1.271,1.31
pittvisc,3,2,4,3.796,2.881,0.951,1.186,1.067
pittvisc,3,3,4,5.378,4.1,0.473,1.711,1.296
pittvisc,3,1,5,4.206,4.466,1.361,1.164,1.504
pittvisc,3,2,5,5.157,3.437,1.137,1.234,1.656
pittvisc,3,3,5,4.9,3.224,1.639,1.109,1.586
plancoti,1,1,1,7.225,6.154,1.681,1.747,1.524
plancoti,1,2,1,7.178,6.143,1.952,1.725,1.5
plancoti,1,3,1,6.677,5.19,1.572,1.459,1.941
plancoti,1,1,2,7.789,5.788,1.704,1.589,1.682
plancoti,1,2,2,8.213,7.404,1.719,1.675,1.866
plancoti,1,3,2,6.547,6.092,1.5,2.117,1.795
plancoti,1,1,3,6.941,6.685,1.929,1.501,1.286
plancoti,1,2,3,8.333,7.615,1.95,1.424,1.642
plancoti,1,3,3,8.143,7.83,1.649,1.553,1.607
plancoti,1,1,4,7.449,7.138,1.551,1.288,1.18
plancoti,1,2,4,8.93,5.5,2.142,1.782,2.18
plancoti,1,3,4,6.484,5.243,1.694,1.776,1.984
plancoti,1,1,5,4.195,3.822,1.716,1.423,1.576
plancoti,1,2,5,7.612,7.245,1.367,1.518,1.531
plancoti,1,3,5,5.972,4.415,2.048,1.604,1.858
plancoti,2,1,1,7.136,5.811,1.649,1.697,1.856
plancoti,2,2,1,6.758,5.236,1.384,1.708,1.579
plancoti,2,3,1,4.701,4.377,1.848,1.937,1.662
plancoti,2,1,2,4.099,4.58,1.662,1.285,1.38
plancoti,2,2,2,5.528,5.536,1.555,1.729,1.858
plancoti,2,3,2,4.115,3.487,1.527,1.601,1.419
plancoti,2,1,3,5.724,5.674,1.723,1.669,1.534
plancoti,2,2,3,5.03,4.692,1.679,1.311,1.599
plancoti,2,3,3,6.661,6.583,1.947,1.82,2.073
plancoti,2,1,4,5.027,5.109,1.562,1.7,1.685
plancoti,2,2,4,4.951,4.568,2.311,1.987,2.114
plancoti,2,3,4,5.091,4.02,1.816,1.415,1.484
plancoti,2,1,5,8.015,5.72,1.961,1.496,1.683
plancoti,2,2,5,5.015,4.883,1.489,1.484,1.484
plancoti,2,3,5,6.168,5.802,1.864,1.919,1.719
plancoti,3,1,1,4.134,4.032,1.744,1.516,1.79
plancoti,3,2,1,6.276,4.923,2.357,1.94,1.419
plancoti,3,3,1,6.651,5.002,2.33,2.241,1.513
plancoti,3,1,2,4.218,4.069,1.468,2.177,1.62
plancoti,3,2,2,5.432,5.09,2.257,1.866,2.008
plancoti,3,3,2,4.782,4.159,1.354,1.367,1.562
plancoti,3,1,3,5.048,4.303,1.71,1.936,1.936
plancoti,3,2,3,5.617,4.924,2.04,1.653,1.725
plancoti,3,3,3,7.281,4.985,1.405,1.377,1.337
plancoti,3,1,4,5.624,5.188,1.819,1.516,1.301
plancoti,3,2,4,6.111,5.716,1.633,2.07,1.598
plancoti,3,3,4,6.145,5.664,1.924,1.734,1.651
plancoti,3,1,5,6.121,4.814,1.419,1.528,1.466
plancoti,3,2,5,4.9,4.983,1.898,1.855,1.601
plancoti,3,3,5,6.395,6.09,1.647,1.714,1.669
planmyrs,1,1,1,6.585,5.976,1.485,1.925,1.872
planmyrs,1,2,1,5.484,6.474,1.449,1.72,1.706
planmyrs,1,3,1,7.323,5.993,1.569,2.057,1.677
planmyrs,1,1,2,6.433,6.394,2.263,1.485,1.592
planmyrs,1,2,2,6.833,6.516,2.014,1.953,1.283
planmyrs,1,3,2,6.867,5.816,1.947,2.298,1.851
planmyrs,1,1,3,8.403,8.306,2.446,1.965,2.53
planmyrs,1,2,3,8.574,7.483,2.953,2.165,2.403
planmyrs,1,3,3,7.866,6.418,2.219,2.644,2.525
planmyrs,1,1,4,7.306,7.037,2.644,1.881,2.512
planmyrs,1,2,4,6.411,7.112,2.571,2.018,2.313
planmyrs,1,3,4,9.436,7.787,3.104,2.063,3.373
planmyrs,1,1,5,5.95,4.553,1.984,2.299,2.066
planmyrs,1,2,5,7.477,7.413,2.962,1.953,2.945
planmyrs,1,3,5,5.478,4.723,2.381,2.474,2.543
planmyrs,2,1,1,7.173,6.661,1.516,1.84,1.695
planmyrs,2,2,1,5.95,5.857,1.746,1.549,1.491
planmyrs,2,3,1,5.552,5.189,1.455,1.124,1.191
planmyrs,2,1,2,9.429,8.207,2.224,2.557,2.326
planmyrs,2,2,2,8.553,8.961,1.495,1.51,1.632
planmyrs,2,3,2,8.604,7.377,1.87,1.577,1.795
planmyrs,2,1,3,11.132,9.7,2.537,2.991,2.074
planmyrs,2,2,3,7.982,8.099,1.852,1.935,1.652
planmyrs,2,3,3,7.945,6.704,2.337,1.668,1.72
planmyrs,2,1,4,7.883,6.786,2.816,2.745,2.574
planmyrs,2,2,4,9.907,7.255,3.402,1.784,1.93
planmyrs,2,3,4,8.788,7.212,2.801,2.251,2
planmyrs,2,1,5,8.321,6.983,2.616,2.842,2.293
planmyrs,2,2,5,5.559,5.518,2.328,1.903,1.685
planmyrs,2,3,5,4.835,5.113,2.468,2.058,2.022
planmyrs,3,1,1,7.552,6.209,1.435,2.18,1.262
planmyrs,3,2,1,7.35,6.433,1.186,1.104,1.224
planmyrs,3,3,1,5.957,6.367,1.026,1.495,1.141
planmyrs,3,1,2,10.145,7.229,1.625,1.541,2.58
planmyrs,3,2,2,8.327,8.954,2.306,1.988,1.817
planmyrs,3,3,2,8.49,6.889,2.247,2.217,1.599
planmyrs,3,1,3,11.942,9.859,2.686,3.353,2.973
planmyrs,3,2,3,10.418,7.721,1.782,1.84,2.891
planmyrs,3,3,3,8.088,6.251,2.279,1.984,2.222
planmyrs,3,1,4,11.839,9.172,3.164,2.838,2.05
planmyrs,3,2,4,4.707,4.364,2.313,1.639,2.437
planmyrs,3,3,4,5.816,4.098,1.861,1.413,1.851
planmyrs,3,1,5,10.46,9.4,2.929,2.494,2.313
planmyrs,3,2,5,9.145,7.503,3.208,2.537,2.566
planmyrs,3,3,5,4.032,5.234,1.658,1.131,1.841
polyeleg,1,1,1,35.424,26.699,3.167,2.704,3.315
polyeleg,1,2,1,20.679,14.658,3.485,2.687,3.023
polyeleg,1,3,1,39.332,25.624,2.944,2.883,2.538
polyeleg,1,1,2,27.573,20.35,2.153,2.36,2.611
polyeleg,1,2,2,31.604,20.098,2.337,3.139,2.852
polyeleg,1,3,2,30.491,19.156,3.078,2.448,1.946
polyeleg,1,1,3,26.978,27.425,2.868,3.019,3.023
polyeleg,1,2,3,23.029,13.755,2.407,2.607,2.274
polyeleg,1,3,3,31.099,20.35,3.919,2.986,3.135
polyeleg,1,1,4,26.222,18.481,2.122,3.023,2.538
polyeleg,1,2,4,28.308,21.64,3.411,2.836,2.36
polyeleg,1,3,4,32.994,23.455,3.106,3.66,2.568
polyeleg,1,1,5,35.2,30.218,3.195,2.393,1.941
polyeleg,1,2,5,18.703,17.676,2.274,2.503,1.941
polyeleg,1,3,5,30.24,26.649,3.463,3.149,2.817
polyeleg,2,1,1,21.798,17.431,3.447,2.503,3.074
polyeleg,2,2,1,16.008,14.935,3.074,2.389,3.583
polyeleg,2,3,1,22.885,29.55,3.026,3.078,3.252
polyeleg,2,1,2,21.34,20.635,3.216,2.753,1.408
polyeleg,2,2,2,34.704,18.241,2.279,2.555,1.608
polyeleg,2,3,2,46.577,26.661,2.762,3.026,2.379
polyeleg,2,1,3,40.197,27.697,3.023,3.315,3.645
polyeleg,2,2,3,17.556,12.597,2.284,2.322,2.933
polyeleg,2,3,3,49.643,47.982,2.754,2.578,3.197
polyeleg,2,1,4,25.116,12.605,3.174,2.724,3.001
polyeleg,2,2,4,36.142,25.688,3.149,5.745,3.288
polyeleg,2,3,4,21.458,19.63,2.697,2.508,3.394
polyeleg,2,1,5,22.901,21.877,2.555,1.888,2.899
polyeleg,2,2,5,27.42,33.652,2.503,2.872,3.672
polyeleg,2,3,5,35.734,28.568,2.974,3.569,3.985
polyeleg,3,1,1,25.209,19.601,3.097,3.376,2.484
polyeleg,3,2,1,22.722,14.476,1.608,3.139,2.941
polyeleg,3,3,1,24.036,20.181,2.741,2.607,3.437
polyeleg,3,1,2,32.143,25.435,3.468,3.704,2.697
polyeleg,3,2,2,24.401,14.834,2.941,2.753,3.495
polyeleg,3,3,2,30.516,22.065,3.195,2.753,2.538
polyeleg,3,1,3,46.153,30.292,2.135,3.574,2.783
polyeleg,3,2,3,37.311,28.175,3.26,2.753,3.338
polyeleg,3,3,3,31.649,26.391,2.407,2.963,3.078
polyeleg,3,1,4,25.461,18.52,3.376,2.19,2.321
polyeleg,3,2,4,26.521,16.793,3.876,3.274,2.122
polyeleg,3,3,4,22.21,17.721,2.872,3.135,3.149
polyeleg,3,1,5,48.596,36.344,1.694,2.578,3.656
polyeleg,3,2,5,13.347,11.437,2.074,2.551,2.741
polyeleg,3,3,5,58.779,53.769,3.944,3.744,3.463
santlanc,1,1,1,6.945,7.678,2.745,2.852,3.523
santlanc,1,2,1,10.349,9.554,3.473,3.428,4.798
santlanc,1,3,1,12.059,10.02,4.02,2.899,3.191
santlanc,1,1,2,8.365,6.599,3.205,3.464,2.606
santlanc,1,2,2,16.218,6.287,3.123,2.029,3.427
santlanc,1,3,2,11.464,8.52,3.645,3.001,2.899
santlanc,1,1,3,10.604,11.483,3.815,3.191,3.216
santlanc,1,2,3,11.029,8.013,3.129,2.982,2.907
santlanc,1,3,3,11.907,10.166,4.077,3.693,3.983
santlanc,1,1,4,12.362,11.418,4.78,3.167,3.23
santlanc,1,2,4,11.343,12.063,4.42,2.909,3.116
santlanc,1,3,4,11.734,9.1,2.279,2.691,2.975
santlanc,1,1,5,11.781,11.448,4.107,4.159,3.595
santlanc,1,2,5,8.467,7.851,2.877,3.629,3.099
santlanc,1,3,5,10.069,8.695,2.868,2.577,2.551
santlanc,2,1,1,16.465,14.482,3.355,2.741,4.332
santlanc,2,2,1,14.624,15.011,3.645,4.257,5.872
santlanc,2,3,1,13.155,13.293,2.836,3.732,2.204
santlanc,2,1,2,14.875,12.151,2.691,3.288,2.989
santlanc,2,2,2,14.348,13.808,2.667,2.379,4.495
santlanc,2,3,2,11.679,11.18,2.805,2.975,2.84
santlanc,2,1,3,10.95,11.812,3.482,3.975,3.485
santlanc,2,2,3,14.506,13.658,3.365,3.423,4.433
santlanc,2,3,3,11.679,11.228,3.135,3.305,2.899
santlanc,2,1,4,10.34,10.581,4.481,5.428,4.489
santlanc,2,2,4,11.098,9.422,2.754,3.814,3.197
santlanc,2,3,4,14.422,15.296,3.944,4.963,4.518
santlanc,2,1,5,14.81,12.674,4.945,4.275,4.533
santlanc,2,2,5,15.872,15.307,3.135,4.083,2.776
santlanc,2,3,5,11.752,10.152,2.805,3.223,2.691
santlanc,3,1,1,16.151,17.629,5.018,4.63,3.741
santlanc,3,2,1,16.25,15.901,4.148,2.84,4.439
santlanc,3,3,1,16.297,15.098,3.944,3.284,4.34
santlanc,3,1,2,14.211,10.809,4.391,4.006,5.016
santlanc,3,2,2,16.811,14.502,3.074,2.691,4.02
santlanc,3,3,2,15.469,13.057,3.614,4.077,3.139
santlanc,3,1,3,14.214,13.333,4.548,2.538,3.485
santlanc,3,2,3,10.716,10.625,2.691,3.135,2.671
santlanc,3,3,3,18.77,15.319,4.814,2.836,3.975
santlanc,3,1,4,15.048,13.246,3.163,3.019,3.117
santlanc,3,2,4,15.11,13.8,3.8,5.428,3.019
santlanc,3,3,4,11.899,10.508,3.274,3.583,4.031
santlanc,3,1,5,14.185,11.169,3.447,3.368,3.163
santlanc,3,2,5,15.448,12.941,3.884,4.989,4.309
santlanc,3,3,5,13.703,11.618,3.338,2.941,3.305
strebrun,1,1,1,7.739,6.614,1.393,1.376,1.301
strebrun,1,2,1,9.165,10.469,1.608,1.348,1.711
strebrun,1,3,1,8.301,6.435,1.684,1.639,1.646
strebrun,1,1,2,9.997,7.086,2.057,2.16,2.203
strebrun,1,2,2,9.663,10.38,1.851,1.618,2.368
strebrun,1,3,2,9.016,7.041,2.102,1.738,2.715
strebrun,1,1,3,9.537,6.057,2.176,1.072,1.851
strebrun,1,2,3,9.46,7.382,2.569,2.089,2.407
strebrun,1,3,3,9.359,6.318,1.957,1.521,1.445
strebrun,1,1,4,6.967,5.035,1.322,1.498,1.817
strebrun,1,2,4,7.017,4.839,2.131,2.151,1.853
strebrun,1,3,4,7.086,4.745,1.09,1.413,1.695
strebrun,1,1,5,7.168,6.943,1.459,1.596,1.576
strebrun,1,2,5,7.884,7.33,1.379,1.859,1.368
strebrun,1,3,5,7.895,7.149,1.262,1.656,1.379
trifcame,1,1,1,16.017,13.349,2.866,2.674,2.756
trifcame,1,2,1,16.382,16.722,2.737,2.631,3.108
trifcame,1,3,1,16.278,12.752,4.156,1.895,4.496
trifcame,1,1,2,18.955,14.22,2.326,4.536,4.347
trifcame,1,2,2,18.262,16.274,3.288,2.332,2.44
trifcame,1,3,2,12.108,7.68,3.371,2.533,3.278
trifcame,1,1,3,16.963,12.392,3.235,2.44,3.476
trifcame,1,2,3,16.592,14.244,2.79,2.943,2.756
trifcame,1,3,3,17.428,12.576,2.423,5.527,4.14
trifcame,1,1,4,11.942,7.402,3.018,2.738,4.201
trifcame,1,2,4,15.315,12.667,2.767,2.249,2.527
trifcame,1,3,4,16.129,12.728,2.529,3.132,2.734
trifcame,1,1,5,16.32,12.385,2.222,3.945,3.434
trifcame,1,2,5,17.163,12.314,2.76,2.865,3.036
trifcame,1,3,5,18.458,13.027,3.548,4.133,3.799
trifcame,2,1,1,10.648,14.475,3.795,3.376,3.711
trifcame,2,2,1,11.846,9.076,2.725,2.265,3.401
trifcame,2,3,1,17.217,13.633,2.667,3.151,2.883
trifcame,2,1,2,13.847,14.431,3.338,2.576,2.91
trifcame,2,2,2,14.225,11.806,3.022,3.371,2.822
trifcame,2,3,2,12.558,10.934,2.894,2.706,2.76
trifcame,2,1,3,14.987,14.884,3.484,3.383,3.021
trifcame,2,2,3,10.68,10.033,2.662,1.75,3.12
trifcame,2,3,3,12.944,15.395,3.697,2.392,3.833
trifcame,2,1,4,16.295,14.463,2.79,2.91,2.689
trifcame,2,2,4,10.542,8.99,2.809,2.893,2.427
trifcame,2,3,4,13.193,12.152,2.514,3.647,3.155
trifcame,2,1,5,15.473,13.36,3.175,2.435,2.91
trifcame,2,2,5,13.206,11.456,3.08,2.475,3.121
trifcame,2,3,5,10.075,9.193,2.639,3.242,2.828
trifcame,3,1,1,14.013,11.55,2.207,2.391,2.844
trifcame,3,2,1,14.638,14.291,3.749,2.091,3.12
trifcame,3,3,1,10.756,8.155,1.446,1.574,2.4
