abbrev,individual_id,sample_id,leaflet_id,leaf_area_mm2,leaf_fresh_mass_g,leaf_dry_mass_g,notes
litsreti,1,1,,1617.5,0.5407,0.2376,
litsreti,1,2,,1892.3,0.6071,0.2398,
litsreti,1,3,,1112.8,0.3457,0.1443,
litsreti,1,4,,1247.3,0.4351,0.1906,
litsreti,2,1,,1517.2,0.6082,0.2573,
litsreti,2,2,,2150,0.8006,0.377,
litsreti,2,3,,2394.8,0.9034,0.3301,
litsreti,2,4,,2493.6,0.8297,0.3493,
litsreti,3,1,,1954.8,0.6698,0.2575,
litsreti,3,2,,1540.4,0.5198,0.1947,
litsreti,3,3,,2515.6,0.8905,0.3866,
litsreti,3,4,,2078.4,0.7191,0.2831,
litsreti,4,1,,2223,0.7677,0.3434,
litsreti,4,2,,1793.4,0.6108,0.2612,
litsreti,4,3,,1616.4,0.4697,0.1987,
litsreti,4,4,,754.6,0.2617,0.1073,
macainte,1,1,,2382.1,0.8454,0.4718,
macainte,1,2,,3671.6,1.3229,0.7324,
macainte,1,3,,2292,0.8189,0.458,
macainte,1,4,,3084,1.2011,0.6597,
macainte,2,1,,3205.5,0.9785,0.506,
macainte,2,2,,2606.1,0.7174,0.4019,
macainte,2,3,,2941.7,0.9157,0.5098,
macainte,2,4,,2740.7,0.8552,0.474,
macainte,3,1,,3149.6,1.0945,0.6226,
macainte,3,2,,2728.7,0.9249,0.5204,
macainte,3,3,,5540.4,1.8081,1.0167,
macainte,3,4,,6355.7,2.0939,1.1833,
macatern,1,1,,2458.5,0.4259,0.2026,
macatern,1,2,,2657.2,0.4478,0.209,
macatern,1,3,,2209.4,0.3717,0.1761,
macatern,1,4,,3309.7,0.6606,0.3233,
macatern,2,1,,1877.8,0.3902,0.1954,
macatern,2,2,,1638.4,0.3236,0.1647,
macatern,2,3,,1133.7,0.2397,0.1221,
macatern,2,4,,1058.6,0.2189,0.1106,
mallclao,1,1,NA,7202.3,1.9675,0.7266,
mallclao,1,2,NA,5195.3,1.5201,0.6352,
mallclao,1,3,NA,5776.1,1.4508,0.4911,
mallclao,1,4,NA,3316.7,0.9917,0.4094,
mallclao,2,1,NA,4402.7,1.1639,0.4604,
mallclao,2,2,NA,5321.5,1.4616,0.5753,
mallclao,2,3,NA,3673,0.8442,0.2785,
mallclao,2,4,NA,3145,0.8463,0.2905,
mallclao,3,1,NA,6002.4,1.3124,0.4185,
mallclao,3,2,NA,3416.3,0.9632,0.3342,
mallclao,3,3,NA,2686.3,0.7206,0.2425,
mallclao,3,4,NA,3176.2,0.8631,0.3005,
mallclao,4,1,NA,1604.9,0.4033,0.157,
mallclao,4,2,NA,592.6,0.1366,0.0542,
mallclao,4,3,NA,1785.2,0.3335,0.1156,
mallclao,4,4,NA,1636.3,0.3629,0.1392,
malldisc,1,1,NA,2254.8,0.293,0.1216,
malldisc,1,2,NA,2712.5,0.3738,0.1511,
malldisc,1,3,NA,1030.9,0.1443,0.0563,
malldisc,1,4,NA,2395.7,0.3414,0.1432,
malldisc,2,1,NA,1502.3,0.3886,0.1628,
malldisc,2,2,NA,1844.2,0.4301,0.1775,
malldisc,2,3,NA,1475.3,0.37,0.1548,
malldisc,2,4,NA,1141.5,0.2974,0.1277,
malldisc,3,1,,3235,0.5999,0.2224,
malldisc,3,2,,1379.4,0.2562,0.1032,
malldisc,3,3,,1382.1,0.2648,0.1017,
malldisc,3,4,,1715.1,0.3576,0.1363,
malldisc,4,1,,2340.6,0.3592,0.1332,
malldisc,4,2,,2627.6,0.4082,0.1551,
malldisc,4,3,,2995.3,0.4533,0.1652,
malldisc,4,4,,1561,0.1781,0.0623,
mallphil,1,1,NA,1947.846,0.3482,0.1841,
mallphil,1,2,NA,2309.645,0.4402,0.2164,
mallphil,1,3,NA,2093.863,0.395,0.2063,
mallphil,1,4,NA,2802.586,0.7437,0.361,
mallphil,2,1,NA,2355.74,0.4532,0.2239,
mallphil,2,2,NA,2571.014,0.4832,0.2365,
mallphil,2,3,NA,1359.65,0.2429,0.1188,
mallphil,2,4,NA,2214.901,0.4342,0.2103,
mallphil,3,1,NA,5658.949,1.0344,0.4712,
mallphil,3,2,NA,5861.965,1.0354,0.468,
mallphil,3,3,NA,2595.096,0.4507,0.2031,
mallphil,3,4,NA,1561.564,0.2492,0.1136,
mallphil,4,1,NA,2248.275,0.4947,0.2226,
mallphil,4,2,NA,2184.153,0.4544,0.1985,
mallphil,4,3,NA,2544.901,0.5447,0.2415,
mallphil,4,4,NA,2128.95,0.4115,0.1859,
medicunn,1,1,,3173.6,0.8984,0.2437,
medicunn,1,2,,4027.1,1.169,0.3623,
medicunn,1,3,,3103.4,0.8389,0.2469,
medicunn,1,4,,2971.1,0.8873,0.3052,
medicunn,2,1,,2122,0.6211,0.1982,
medicunn,2,2,,2548.7,0.7667,0.2631,
medicunn,2,3,,5166.3,1.7335,0.5167,
medicunn,2,4,,1777.6,0.5661,0.1926,
meiosten,1,1,,1460,0.2257,0.0857,
meiosten,1,2,,1325,0.2358,0.0935,
meiosten,1,3,,1401.8,0.2504,0.0956,
meiosten,1,4,,1123.1,0.1942,0.0793,
meiosten,2,1,,956.3,0.1698,0.064,
meiosten,2,2,,1776.4,0.3169,0.1288,
meiosten,2,3,,1551,0.3265,0.1345,
meiosten,2,4,,1913.4,0.3352,0.1291,
meiosten,3,1,,953.4,0.1753,0.0731,
meiosten,3,2,,2303.2,0.4405,0.1711,
meiosten,3,3,,1726.8,0.3054,0.1357,
meiosten,3,4,,1777.5,0.3186,0.1374,
meiosten,4,1,,1172.6,0.2323,0.0939,
meiosten,4,2,,1110.9,0.2264,0.0911,
meiosten,4,3,,808.7,0.1623,0.0684,
meiosten,4,4,,2954.5,0.6074,0.2458,
meiosten,5,1,,1927.5,0.3702,0.146,
meiosten,5,2,,2158.7,0.3766,0.1604,
meiosten,5,3,,1674.1,0.2813,0.1184,
meiosten,5,4,,1273.1,0.2611,0.1068,
melihaye,1,1,a,935.13,0.1996,0.051,
melihaye,1,1,b,1100.002,0.2444,0.0643,
melihaye,1,1,c,949.479,0.2018,0.0535,
melihaye,1,2,a,1412.245,0.2798,0.0735,
melihaye,1,2,b,1060.383,0.2123,0.0569,
melihaye,1,2,c,1286.521,0.2582,0.0712,
melihaye,1,3,a,1747.907,0.3532,0.101,
melihaye,1,3,b,2078.456,0.4265,0.1193,
melihaye,1,3,c,2060.519,0.4277,0.1198,
melihaye,1,4,a,1660.611,0.3263,0.0766,
melihaye,1,4,b,1710.23,0.3336,0.0778,
melihaye,1,4,c,1695.387,0.3373,0.0789,
melihaye,2,1,a,1653.573,0.3514,0.1108,
melihaye,2,1,b,1505.765,0.3138,0.096,
melihaye,2,1,c,1738.472,0.3771,0.1207,
melihaye,2,2,a,1317.695,0.2816,0.0909,
melihaye,2,2,b,1483.369,0.3216,0.1029,
melihaye,2,2,c,1084.735,0.2189,0.0702,
melihaye,2,3,a,1203.152,0.2548,0.0816,
melihaye,2,3,b,924.423,0.193,0.06,
melihaye,2,3,c,1073.98,0.2113,0.0676,
melihaye,2,4,a,1421.552,0.2941,0.0938,
melihaye,2,4,b,1092.814,0.2205,0.07,
melihaye,2,4,c,1456.739,0.295,0.0912,
melihaye,3,1,a,782.8,0.1596,0.0435,
melihaye,3,1,b,753.2,0.1553,0.042,
melihaye,3,1,c,876.3,0.1718,0.0457,
melihaye,3,2,a,781.3,0.1625,0.0453,
melihaye,3,2,b,678.2,0.1445,0.039,
melihaye,3,2,c,711.9,0.1451,0.0397,
melihaye,3,3,a,977.6,0.2035,0.057,
melihaye,3,3,b,851.3,0.1772,0.0502,
melihaye,3,3,c,942.4,0.1987,0.056,
melihaye,3,4,a,777.7,0.1655,0.0476,
melihaye,3,4,b,988.3,0.2135,0.0609,
melihaye,3,4,c,864.5,0.186,0.0531,
melihaye,4,1,a,1113.6,0.2706,0.0742,
melihaye,4,1,b,1021.8,0.2473,0.0696,
melihaye,4,1,c,854.2,0.1998,0.0543,
melihaye,4,2,a,854,0.2087,0.0565,
melihaye,4,2,b,1424.1,0.4034,0.0892,
melihaye,4,2,c,903.1,0.2216,0.0621,
melihaye,4,3,a,708.1,0.1748,0.0411,
melihaye,4,3,b,404.5,0.1009,0.0233,
melihaye,4,3,c,910.7,0.2339,0.0538,
melihaye,4,4,a,1120.2,0.3107,0.1011,
melihaye,4,4,b,1464,0.4122,0.1101,
melihaye,4,4,c,1255.4,0.3481,0.0933,
miscaila,1,1,a,779.8,0.198,0.0978,
miscaila,1,1,b,825.9,0.2055,0.103,
miscaila,1,2,a,623.9,0.1574,0.0803,
miscaila,1,2,b,614.3,0.1557,0.0793,
miscaila,1,3,a,982.3,0.2913,0.1445,
miscaila,1,3,b,891.4,0.2665,0.136,
miscaila,1,4,a,727.1,0.2131,0.1082,
miscaila,1,4,b,727.6,0.1934,0.0999,
miscanod,1,1,a,1754.414,0.4435,0.2055,
miscanod,1,1,b,1814.907,0.4724,0.2209,
miscanod,1,2,a,2245.606,0.5407,0.2351,
miscanod,1,2,b,2416.649,0.6434,0.3034,
miscanod,1,3,a,1822.652,0.5163,0.2479,
miscanod,1,3,b,1990.796,0.5156,0.2487,
miscanod,1,4,a,1216.488,0.3067,0.1347,
miscanod,1,4,b,1286.661,0.3312,0.1481,
miscanod,2,1,a,546.3,0.1645,0.0832,
miscanod,2,1,b,360.8,0.1119,0.0558,
miscanod,2,2,a,760.9,0.2433,0.1256,
miscanod,2,2,b,919.6,0.271,0.1393,
miscanod,2,3,a,517.8,0.1516,0.0772,
miscanod,2,3,b,566,0.1599,0.085,
miscanod,2,4,a,605.7,0.1715,0.0911,
miscanod,2,4,b,552.1,0.1482,0.075,
miscanod,3,1,a,1057.2,0.2438,0.1025,
miscanod,3,1,b,910.5,0.2095,0.0935,
miscanod,3,2,a,2043.7,0.5434,0.233,
miscanod,3,2,b,2373.3,0.6226,0.2764,
miscanod,3,3,a,1653.8,0.4469,0.2119,
miscanod,3,3,b,1640.7,0.4406,0.2036,
miscanod,3,3,c,1661,0.4322,0.1983,
miscanod,3,4,a,1701.3,0.435,0.2039,
miscanod,3,4,b,1500.2,0.3525,0.1544,
miscanod,3,4,c,1412,0.3164,0.1415,
miscanod,4,1,a,3147.9,0.7845,0.4118,
miscanod,4,1,b,2392.8,0.609,0.33,
miscanod,4,1,c,2791.2,0.6806,0.3554,
miscanod,4,2,a,1897.1,0.4545,0.2429,
miscanod,4,2,b,1651.5,0.4149,0.2206,
miscanod,4,2,c,1621.4,0.3888,0.2055,
miscanod,4,3,a,1040,0.2328,0.1084,
miscanod,4,3,b,1471.8,0.3345,0.147,
miscanod,4,4,a,530.1,0.1194,0.0533,
miscanod,4,4,b,549.4,0.1297,0.0611,
miscaust,1,1,a,2994.7,0.5775,0.3279,
miscaust,1,2,a,1199.6,0.2279,0.1148,
miscaust,1,2,b,1280.9,0.2399,0.1105,
miscaust,1,2,c,2224.2,0.4203,0.1974,
miscaust,1,3,a,1344.8,0.2955,0.1517,
miscaust,1,3,b,1005.4,0.1974,0.0952,
miscaust,1,3,c,951.4,0.1795,0.0867,
miscaust,1,3,d,734.6,0.1483,0.0746,
miscaust,1,4,a,1394.4,0.2684,0.1338,
miscaust,1,4,b,3040.3,0.5339,0.3143,
miscaust,1,4,c,2269.5,0.4377,0.2105,
miscaust,1,4,d,2681.2,0.5536,0.2739,
miscaust,2,1,a,1499,0.4089,0.2186,
miscaust,2,1,b,1875.1,0.4923,0.2618,
miscaust,2,2,a,2819.6,0.7199,0.3677,
miscaust,2,2,b,2462.8,0.5303,0.3245,
miscaust,2,3,a,2778.4,0.5943,0.3417,
miscaust,2,3,b,2745.8,0.7289,0.3634,
miscaust,2,4,a,1100.9,0.2654,0.1388,
miscaust,2,4,b,1363.4,0.3172,0.1646,
murrovat,1,1,a,287.1,0.0764,0.0312,
murrovat,1,1,b,223.7,0.059,0.0247,
murrovat,1,1,c,430.6,0.1193,0.049,
murrovat,1,1,d,305.2,0.0834,0.0345,
murrovat,1,2,a,302.5,0.0816,0.0329,
murrovat,1,2,b,497.1,0.13,0.0524,
murrovat,1,2,c,585.5,0.1514,0.0607,
murrovat,1,3,a,615.2,0.1701,0.074,
murrovat,1,3,b,913.6,0.2484,0.1065,
murrovat,1,3,c,621.6,0.1685,0.0722,
murrovat,1,4,a,447.7,0.1172,0.0498,
murrovat,1,4,b,350.2,0.0898,0.0378,
murrovat,1,4,c,159.7,0.0351,0.0147,
murrovat,1,4,d,95,0.023,0.0097,
murrovat,2,1,a,329.6,0.0674,0.0349,
murrovat,2,1,b,428.5,0.0881,0.0465,
murrovat,2,1,c,450.8,0.0928,0.0489,
murrovat,2,2,a,245.2,0.0506,0.026,
murrovat,2,2,b,314.3,0.0661,0.0345,
murrovat,2,2,c,262,0.054,0.0284,
murrovat,2,2,d,327.9,0.065,0.034,
murrovat,2,3,a,330.5,0.07,0.0367,
murrovat,2,3,b,434.8,0.0907,0.048,
murrovat,2,3,c,382.4,0.0831,0.045,
murrovat,2,4,a,244,0.0365,0.0176,
murrovat,2,4,b,384.7,0.056,0.0273,
murrovat,2,4,c,363.5,0.063,0.0316,
myrshowi,1,1,,1356.3,0.4201,0.1626,
myrshowi,1,2,,1195.2,0.3507,0.1399,
myrshowi,1,3,,1366.1,0.403,0.1579,
myrshowi,1,4,,1090.2,0.3877,0.1419,
myrshowi,2,1,,421.4,0.1378,0.0586,
myrshowi,2,2,,969.1,0.3229,0.1408,
myrshowi,2,3,,970.6,0.3098,0.1351,
myrshowi,2,4,,499.2,0.1604,0.0674,
myrshowi,3,1,,962,0.3459,0.1346,
myrshowi,3,2,,755.7,0.2507,0.1011,
myrshowi,3,3,,529.5,0.1848,0.0741,
myrshowi,3,4,,405.2,0.1414,0.055,
myrsvari,4,1,NA,716.5,0.2093,0.0832,
myrsvari,4,2,NA,746.8,0.1913,0.078,
myrsvari,4,3,NA,544,0.157,0.0684,
myrsvari,4,4,NA,781.7,0.2012,0.0814,
neoldeal,1,1,NA,5319.102,0.8872,0.4199,
neoldeal,1,2,NA,6662.972,1.1182,0.535,
neoldeal,1,3,NA,4876.133,0.7906,0.3552,
neoldeal,1,4,NA,3903.831,0.6232,0.2854,
neoldeal,2,1,NA,5915.315,1.0301,0.4614,
neoldeal,2,2,NA,3402.98,0.5834,0.2659,
neoldeal,2,3,NA,4415.098,0.7828,0.3558,
neoldeal,2,4,NA,5191.163,0.9179,0.4156,
neoldeal,3,1,NA,8633.975,1.5966,0.7916,
neoldeal,3,2,NA,6199.466,1.1455,0.5446,
neoldeal,3,3,NA,5033.998,0.9193,0.4551,
neoldeal,3,4,NA,6829.577,1.2089,0.5918,
neoldeal,4,1,NA,2033.368,0.4231,0.2139,
neoldeal,4,2,NA,2975.939,0.7136,0.359,
neoldeal,4,3,NA,5776.82,1.3617,0.6494,
neoldeal,4,4,NA,6364.533,1.4564,0.6883,
niemchar,1,1,,2965.1,0.5546,0.2541,
niemchar,1,2,,1962.8,0.342,0.1475,
niemchar,1,3,,2108.9,0.3637,0.155,
niemchar,1,4,,2163.9,0.3859,0.1678,
niemchar,2,1,,2887.2,0.5407,0.2203,
niemchar,2,2,,2447.8,0.4722,0.2194,
niemchar,2,3,,2616.8,0.5325,0.2528,
niemchar,2,4,,3002,0.5762,0.2643,
niemchar,3,1,,1539.9,0.3188,0.1518,
niemchar,3,2,,2217.7,0.4767,0.2196,
niemchar,3,3,,1748.9,0.3575,0.1647,
niemchar,3,4,,1581,0.3234,0.1445,
niemchar,4,1,,1978,0.3803,0.1834,
niemchar,4,2,,1307.3,0.2361,0.1086,
niemchar,4,3,,1158.5,0.2033,0.0901,
niemchar,4,4,,992.5,0.1782,0.0823,
notejohn,1,1,,1113.7,0.2215,0.1212,
notejohn,1,2,,930.8,0.1916,0.1057,
notejohn,1,3,,1624.4,0.3195,0.1735,
notejohn,1,4,,839.2,0.1732,0.0971,
notejohn,2,1,,1247.3,0.2905,0.1891,
notejohn,2,2,,1679.5,0.456,0.2973,
notejohn,2,3,,1663.9,0.4453,0.2906,
notejohn,2,4,,1803,0.5033,0.33,
notejohn,3,1,,1920.7,0.4626,0.259,
notejohn,3,2,,2182.9,0.4857,0.2604,
notejohn,3,3,,1268.1,0.2894,0.1619,
notejohn,3,4,,1577.4,0.3558,0.1955,
notejohn,4,1,,1437.2,0.3213,0.1698,
notejohn,4,2,,1340.6,0.3025,0.1614,
notejohn,4,3,,1439.6,0.2997,0.1554,
notejohn,4,4,,986.6,0.204,0.1092,
notelong,1,1,,2052.4,0.4632,0.2527,
notelong,1,2,,2704.3,0.6417,0.347,
notelong,1,3,,2554.3,0.571,0.2956,
notelong,1,4,,2012.5,0.4357,0.227,
notelong,2,1,,1333,0.3719,0.2124,
notelong,2,2,,2097.5,0.5518,0.3118,
notelong,2,3,,2170.2,0.5676,0.3159,
notelong,2,4,,1976.1,0.4452,0.2223,
notelong,3,1,,1072.5,0.2883,0.1457,
notelong,3,2,,1203.9,0.3565,0.1865,
notelong,3,3,,1105,0.3071,0.1623,
notelong,3,4,,1528.8,0.4654,0.2465,
notelong,4,1,,1472.2,0.4205,0.2157,
notelong,4,2,,1008.2,0.272,0.1339,
notelong,4,3,,1135.1,0.3208,0.1593,
notelong,4,4,,915.3,0.2537,0.1242,
oritexce,1,1,NA,4641.327,1.4727,0.6005,
oritexce,1,2,NA,1965.201,0.5609,0.2241,
oritexce,1,3,NA,2873.637,0.8593,0.3618,
oritexce,1,4,NA,1143.153,0.3138,0.1261,
oritexce,2,1,NA,2911.696,0.7734,0.3279,
oritexce,2,2,NA,3333.525,0.844,0.3412,
oritexce,2,3,NA,1927.823,0.4679,0.191,
oritexce,2,4,NA,2419.573,0.6213,0.2566,
oritexce,3,1,NA,2550.666,0.576,0.239,
oritexce,3,2,NA,2609.84,0.5983,0.2397,
oritexce,3,3,NA,2943.624,0.7153,0.3012,
oritexce,3,4,NA,4455.473,1.1957,0.5476,
oritexce,4,1,NA,1333.598,0.2673,0.105,
oritexce,4,2,NA,1834.917,0.395,0.1694,
oritexce,4,3,NA,2327.072,0.4937,0.1961,
oritexce,4,4,NA,1502.79,0.3172,0.1255,
owencepi,1,1,a,1797.053,0.3053,0.0775,
owencepi,1,1,b,1709.871,0.2741,0.068,
owencepi,1,1,c,1866.82,0.2878,0.0734,
owencepi,1,1,d,1613.679,0.2599,0.0674,
owencepi,1,1,e,1711.156,0.2803,0.074,
owencepi,1,1,f,1897.81,0.3029,0.0799,
owencepi,1,1,g,2177.075,0.346,0.0927,
owencepi,1,1,h,2117.835,0.3151,0.084,
owencepi,1,1,i,2154.146,0.324,0.0856,
owencepi,1,1,j,2335.931,0.3707,0.0971,
owencepi,1,1,k,1447.179,0.2321,0.0606,
owencepi,1,2,a,1717.157,0.2615,0.0686,
owencepi,1,2,b,1823.663,0.2778,0.073,
owencepi,1,2,c,1907.411,0.27865,0.0745,
owencepi,1,2,d,1952.897,0.2821,0.0742,
owencepi,1,2,e,2440.247,0.3609,0.0977,
owencepi,1,2,f,2369.713,0.3565,0.0966,
owencepi,1,3,a,2274.421,0.3905,0.0952,
owencepi,1,3,b,2620.957,0.4465,0.1092,
owencepi,1,3,c,2394.072,0.3978,0.0968,
owencepi,1,3,d,2264.936,0.3583,0.0868,
owencepi,1,3,e,2032.497,0.3289,0.0802,
owencepi,1,3,f,2109.069,0.3297,0.0794,
owencepi,1,3,g,2330.693,0.3445,0.0865,
owencepi,1,3,h,2308.019,0.3519,0.0877,
owencepi,1,3,i,2807.212,0.432,0.1083,
owencepi,1,4,a,1604.253,0.2597,0.0678,
owencepi,1,4,b,2066.942,0.3274,0.0843,
owencepi,1,4,c,2166.672,0.3341,0.0876,
owencepi,1,4,d,2571.517,0.3888,0.1015,
owencepi,1,4,e,2142.64,0.3182,0.0845,
owencepi,1,4,f,2391.63,0.3673,0.0971,
owencepi,2,1,a,1820.979,0.3322,0.0921,
owencepi,2,1,b,2131.224,0.3903,0.1144,
owencepi,2,1,c,2739.234,0.5229,0.1589,
owencepi,2,1,d,2852.412,0.5274,0.1614,
owencepi,2,1,e,3168.304,0.6112,0.1942,
owencepi,2,1,f,3763.855,0.7205,0.2296,
owencepi,2,1,g,3120.263,0.6031,0.1939,
owencepi,2,2,a,1093.317,0.1959,0.0538,
owencepi,2,2,b,2140.277,0.3946,0.1071,
owencepi,2,2,c,2252.597,0.4046,0.1073,
owencepi,2,2,d,2120.465,0.3775,0.1089,
owencepi,2,2,e,2721.796,0.4975,0.1495,
owencepi,2,3,a,1295.41,0.2617,0.0812,
owencepi,2,3,b,1390.643,0.27,0.0844,
owencepi,2,3,c,1507.565,0.3052,0.0965,
owencepi,2,3,d,1563.822,0.3325,0.1089,
owencepi,2,3,e,1265.867,0.2577,0.0798,
owencepi,2,4,a,3471.991,0.6013,0.1862,
owencepi,2,4,b,3826.198,0.6607,0.201,
owencepi,2,4,c,2643.546,0.4789,0.132,
owencepi,2,4,d,3555.622,0.6569,0.2028,
owencepi,2,4,e,2610.367,0.49,0.1443,
owencepi,2,4,f,1209.994,0.2207,0.0624,
owencepi,2,4,g,3330.447,0.6326,0.1899,
owencepi,3,1,a,2044.175,0.4104,0.1187,
owencepi,3,1,b,2325.896,0.4719,0.1387,
owencepi,3,1,c,1864.542,0.347,0.1009,
owencepi,3,1,d,2001.829,0.3717,0.1062,
owencepi,3,1,e,1915.566,0.349,0.1018,
owencepi,3,1,f,1841.896,0.3348,0.0952,
owencepi,3,1,g,1900.349,0.35,0.0999,
owencepi,3,2,a,2267.778,0.4503,0.141,
owencepi,3,2,b,2200.94,0.4185,0.1274,
owencepi,3,2,c,2022.242,0.3887,0.1194,
owencepi,3,2,d,1780.85,0.3532,0.1065,
owencepi,3,2,e,2052.91,0.4062,0.1236,
owencepi,3,2,f,2036.907,0.4136,0.1239,
owencepi,3,2,g,1465.732,0.2857,0.0855,
owencepi,3,3,a,1729.435,0.3079,0.0901,
owencepi,3,3,b,1950.031,0.3494,0.1035,
owencepi,3,3,c,2172.207,0.4017,0.1201,
owencepi,3,3,d,2015.006,0.375,0.1081,
owencepi,3,3,e,2322.788,0.4349,0.1311,
owencepi,3,3,f,2634.259,0.5029,0.1506,
owencepi,3,3,g,2359.039,0.4718,0.141,
owencepi,3,3,h,2138.903,0.4323,0.1285,
owencepi,3,3,i,2191.539,0.4269,0.1236,
owencepi,3,3,j,2188.875,0.4698,0.1388,
owencepi,3,4,a,2156.445,0.4296,0.1298,
owencepi,3,4,b,1659.801,0.3118,0.0942,
owencepi,3,4,c,2725.431,0.5548,0.1655,
owencepi,3,4,d,1838.742,0.3435,0.1083,
owencepi,3,4,e,1728.054,0.323,0.0958,
owencepi,3,4,f,2858.191,0.5895,0.1753,
owencepi,3,4,g,2585.721,0.512,0.1521,
owencepi,3,4,h,1714.612,0.3147,0.0942,
owencepi,3,4,i,1189.072,0.2138,0.0668,
owenveno,1,1,a,683.1,0.2226,0.0945,
owenveno,1,1,b,787,0.2828,0.1233,
owenveno,1,1,c,916.2,0.3263,0.1423,
owenveno,1,1,d,519.7,0.1753,0.074,
owenveno,1,2,a,809.4,0.2849,0.125,
owenveno,1,2,b,654.6,0.2433,0.1067,
owenveno,1,2,c,673.1,0.2647,0.117,
owenveno,1,2,d,480.2,0.1689,0.0747,
owenveno,1,3,a,1328.5,0.4548,0.1713,
owenveno,1,3,b,625.3,0.2101,0.0811,
owenveno,1,3,c,1192.7,0.4458,0.1801,
owenveno,1,4,a,1199.3,0.3775,0.1458,
owenveno,1,4,b,917,0.2817,0.112,
owenveno,1,4,c,661.7,0.205,0.0775,
owenveno,2,1,a,812.2,0.2439,0.0805,
owenveno,2,1,b,703.4,0.1926,0.0632,
owenveno,2,1,c,734.1,0.2159,0.07,
owenveno,2,1,d,505.4,0.13,0.0423,
owenveno,2,2,a,661.4,0.1889,0.0632,
owenveno,2,2,b,706.7,0.1967,0.0674,
owenveno,2,2,c,349.6,0.0913,0.031,
owenveno,2,3,a,954.6,0.2563,0.0817,
owenveno,2,3,b,510.9,0.1259,0.0402,
owenveno,2,3,c,764.4,0.2148,0.0691,
owenveno,2,4,a,999.8,0.2636,0.0875,
owenveno,2,4,b,855.9,0.2084,0.0671,
owenveno,2,4,c,964.5,0.2667,0.0862,
owenveno,2,4,d,439.8,0.0995,0.0321,
owenveno,3,1,a,1305.5,0.5072,0.2348,
owenveno,3,1,b,1225.7,0.4501,0.2086,
owenveno,3,1,c,1410.2,0.5397,0.2505,
owenveno,3,1,d,918.7,0.3368,0.1573,
owenveno,3,2,a,1053.2,0.3041,0.1908,
owenveno,3,2,b,1024.7,0.3429,0.1953,
owenveno,3,2,c,1079,0.3945,0.1854,
owenveno,3,3,a,1169.7,0.4152,0.1945,
owenveno,3,3,b,869.4,0.3013,0.1406,
owenveno,3,3,c,652.6,0.2243,0.1052,
owenveno,3,4,a,1388.4,0.5688,0.265,
owenveno,3,4,b,1063,0.3789,0.178,
owenveno,3,4,c,887,0.332,0.1548,
owenveno,4,1,a,1251.8,0.4941,0.2306,
owenveno,4,1,b,927.9,0.3623,0.1693,
owenveno,4,1,c,1144.7,0.458,0.2138,
owenveno,4,1,d,291.5,0.0992,0.0461,
owenveno,4,2,a,853.7,0.4197,0.1415,
owenveno,4,2,b,960.9,0.4224,0.1605,
owenveno,4,3,a,698,0.2423,0.1114,
owenveno,4,3,b,1354.8,0.514,0.2355,
owenveno,4,3,c,1233.1,0.41,0.1861,
owenveno,4,3,d,562,0.1706,0.0781,
owenveno,4,4,a,554.8,0.2146,0.1002,
owenveno,4,4,b,640,0.2336,0.1084,
owenveno,4,4,c,1010.8,0.3718,0.1763,
paraprui,1,1,a,1119.1,0.1649,0.0651,
paraprui,1,1,b,804.7,0.1043,0.0404,
paraprui,1,1,c,1198,0.154,0.0576,
paraprui,1,1,d,954.1,0.1157,0.0432,
paraprui,1,1,e,611.1,0.0731,0.0283,
paraprui,1,1,f,680,0.0874,0.0335,
paraprui,1,1,g,928,0.125,0.0501,
paraprui,1,1,h,729.8,0.0865,0.0325,
paraprui,1,1,i,810.7,0.0933,0.0358,
paraprui,1,1,j,686.3,0.0812,0.0312,
paraprui,1,1,k,426.3,0.0526,0.0207,
paraprui,1,1,l,323,0.0382,0.015,
paraprui,1,1,m,335.4,0.0384,0.015,
paraprui,1,1,n,383.3,0.0445,0.0177,
paraprui,1,2,a,1378.1,0.1698,0.0652,
paraprui,1,2,b,1079.8,0.1439,0.0554,
paraprui,1,2,c,1139.3,0.1643,0.0647,
paraprui,1,2,d,1098.6,0.1274,0.0485,
paraprui,1,2,e,776.3,0.0906,0.0341,
paraprui,1,2,f,837.8,0.0985,0.0369,
paraprui,1,2,g,941.9,0.1086,0.0401,
paraprui,1,2,h,643,0.0897,0.0355,
paraprui,1,2,i,453.5,0.0541,0.0212,
paraprui,1,2,j,301.7,0.0383,0.0154,
paraprui,1,2,k,472.9,0.0544,0.0208,
paraprui,1,2,l,395.8,0.0445,0.0176,
paveaust,1,1,NA,1454.189,0.1943,0.0477,
paveaust,1,2,NA,1673.003,0.2582,0.0602,
paveaust,1,3,NA,1803.359,0.2925,0.0703,
paveaust,1,4,NA,2405.252,0.349,0.0834,
paveaust,2,1,,2761.9,0.501,0.1191,
paveaust,2,2,,1072.7,0.1951,0.0455,
paveaust,2,3,,2103.5,0.3787,0.0835,
paveaust,2,4,,2037.9,0.3372,0.0842,
paveaust,3,1,,1812.7,0.316,0.0841,
paveaust,3,2,,3047.8,0.5297,0.1455,
paveaust,3,3,,1849.5,0.3228,0.0857,
paveaust,3,4,,2045.6,0.3621,0.0982,
paveaust,4,1,,2764.4,0.5704,0.1803,
paveaust,4,2,,2010,0.4112,0.1333,
paveaust,4,3,,1130.1,0.1993,0.0597,
