abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
syzyfran,3,3,4,0.01092,0.00884,0.00114,0.00108,0.00142
syzyfran,3,3,5,0.01008,0.00909,0.0012,0.00141,0.00113
malldisc,1,1,1,0.02932,0.02893,0.00217,0.00219,0.00224
malldisc,1,1,2,0.02865,0.0142,0.00185,0.00175,0.00224
malldisc,1,1,3,0.02223,0.01147,0.00173,0.00213,0.00171
malldisc,1,1,4,0.02527,0.01845,0.00209,0.00192,0.00198
malldisc,1,1,5,0.02212,0.01828,0.00188,0.00191,0.00198
malldisc,1,2,1,0.02615,0.02833,0.00199,0.00225,0.00215
malldisc,1,2,2,0.0262,0.02349,0.00171,0.00175,0.00188
malldisc,1,2,3,0.02566,0.02369,0.00212,0.002,0.00212
malldisc,1,2,4,0.02519,0.0225,0.00209,0.00173,0.00234
malldisc,1,2,5,0.02732,0.02275,0.00176,0.00213,0.00207
malldisc,1,3,1,0.02499,0.02123,0.00231,0.0019,0.00207
malldisc,1,3,2,0.03455,0.02575,0.00228,0.00167,0.0019
malldisc,1,3,3,0.02064,0.02126,0.00232,0.00188,0.00203
malldisc,1,3,4,0.01968,0.01917,0.00228,0.00221,0.00205
malldisc,1,3,5,0.02697,0.01772,0.00197,0.00225,0.00175
acrooblo,1,1,1,0.01985,0.01604,0.00173,0.0021,0.00167
acrooblo,1,1,2,0.01879,0.01509,0.00171,0.00225,0.00191
acrooblo,1,1,3,0.0209,0.01897,0.00158,0.00198,0.00178
acrooblo,1,1,4,0.02776,0.01404,0.00184,0.00183,0.0017
acrooblo,1,1,5,0.01885,0.01621,0.00193,0.00176,0.00183
acrooblo,1,2,1,0.01986,0.0196,0.00193,0.00143,0.00203
acrooblo,1,2,2,0.0215,0.01484,0.00193,0.00212,0.00197
acrooblo,1,2,3,0.02128,0.01513,0.00169,0.00222,0.00208
acrooblo,1,2,4,0.02417,0.01467,0.00207,0.0029,0.00231
acrooblo,1,2,5,0.01853,0.01178,0.00191,0.00184,0.00171
acrooblo,1,3,1,0.01262,0.01235,0.00215,0.00157,0.0021
acrooblo,1,3,2,0.01747,0.01319,0.00176,0.00172,0.00187
acrooblo,1,3,3,0.01905,0.01605,0.00218,0.00202,0.00174
acrooblo,1,3,4,0.02764,0.01372,0.00198,0.00206,0.00196
acrooblo,1,3,5,0.02079,0.0189,0.00153,0.00172,0.00206
atrabent,1,1,1,0.01486,0.01445,0.00203,0.00219,0.00222
atrabent,1,1,2,0.0167,0.01518,0.00223,0.00242,0.00236
atrabent,1,1,3,0.01469,0.01325,0.00195,0.00209,0.00202
atrabent,1,1,4,0.01184,0.00901,0.00217,0.00208,0.0022
atrabent,1,1,5,0.01776,0.00898,0.00207,0.00189,0.0025
atrabent,1,2,1,0.02048,0.01586,0.00235,0.00262,0.00198
atrabent,1,2,2,0.01785,0.01409,0.00232,0.00178,0.00229
atrabent,1,2,3,0.01287,0.01109,0.00192,0.00197,0.00283
atrabent,1,2,4,0.01756,0.01027,0.00203,0.00334,0.00224
atrabent,1,2,5,0.01875,0.01535,0.00183,0.00239,0.00242
atrabent,1,3,1,0.01705,0.01415,0.00191,0.00241,0.00176
atrabent,1,3,2,0.01062,0.00752,0.00178,0.00193,0.00203
atrabent,1,3,3,0.0126,0.00848,0.00201,0.00212,0.00207
atrabent,1,3,4,0.01487,0.01439,0.00188,0.0022,0.00189
atrabent,1,3,5,0.01661,0.01552,0.00223,0.00243,0.00228
acrobaeu,1,1,1,0.02362,0.02073,0.00229,0.00228,0.002
acrobaeu,1,1,2,0.01896,0.01958,0.00233,0.00186,0.00231
acrobaeu,1,1,3,0.0225,0.01685,0.00179,0.00221,0.00155
acrobaeu,1,1,4,0.02,0.01301,0.00216,0.00188,0.00186
acrobaeu,1,1,5,0.01957,0.01494,0.0021,0.00241,0.00124
acrobaeu,1,2,1,0.02673,0.01759,0.0027,0.00215,0.00194
acrobaeu,1,2,2,0.02371,0.0137,0.00159,0.00261,0.00178
acrobaeu,1,2,3,0.02497,0.01968,0.0017,0.0018,0.00205
acrobaeu,1,2,4,0.02142,0.01818,0.00217,0.00212,0.00205
acrobaeu,1,2,5,0.02342,0.01889,0.00176,0.00174,0.00181
acrobaeu,1,3,1,0.01926,0.01535,0.00176,0.00169,0.00182
acrobaeu,1,3,2,0.01462,0.01303,0.00177,0.00159,0.00163
acrobaeu,1,3,3,0.02011,0.01698,0.00193,0.00204,0.0021
acrobaeu,1,3,4,0.02181,0.01649,0.00209,0.00185,0.0019
acrobaeu,1,3,5,0.01784,0.01553,0.00178,0.00162,0.00166
atrabent,2,1,1,0.01395,0.01276,0.00175,0.00194,0.00189
atrabent,2,1,2,0.0088,0.00899,0.00183,0.00181,0.00151
atrabent,2,1,3,0.01021,0.0089,0.00188,0.00202,0.00164
atrabent,2,1,4,0.01663,0.01045,0.00166,0.0016,0.00206
atrabent,2,1,5,0.01254,0.01041,0.00234,0.00168,0.00172
atrabent,2,2,1,0.01357,0.00833,0.00181,0.00178,0.00207
atrabent,2,2,2,0.01411,0.01118,0.00198,0.00163,0.00195
atrabent,2,2,3,0.0137,0.01274,0.00171,0.00178,0.00227
atrabent,2,2,4,0.01427,0.01313,0.00158,0.00166,0.00149
atrabent,2,2,5,0.01704,0.01352,0.00164,0.00128,0.00188
atrabent,2,3,1,0.01582,0.01183,0.00161,0.00206,0.0019
atrabent,2,3,2,0.01344,0.01285,0.00186,0.00166,0.00172
atrabent,2,3,3,0.01146,0.01117,0.00195,0.00169,0.00189
atrabent,2,3,4,0.01118,0.0099,0.00192,0.00181,0.00193
atrabent,2,3,5,0.01649,0.01194,0.00156,0.00201,0.00162
atrabent,3,1,1,0.01954,0.01708,0.00197,0.00166,0.00267
atrabent,3,1,2,0.01456,0.01434,0.00186,0.00181,0.00193
atrabent,3,1,3,0.01859,0.01757,0.00252,0.00263,0.00254
atrabent,3,1,4,0.0188,0.01681,0.00204,0.00203,0.0024
atrabent,3,1,5,0.0124,0.00826,0.00197,0.00259,0.00189
atrabent,3,2,1,0.01221,0.01139,0.00194,0.00191,0.00186
atrabent,3,2,2,0.01788,0.0101,0.0019,0.00166,0.00189
atrabent,3,2,3,0.01306,0.01303,0.00193,0.00215,0.00197
atrabent,3,2,4,0.01898,0.01666,0.00221,0.00191,0.00214
atrabent,3,2,5,0.0128,0.01223,0.00201,0.00234,0.00199
atrabent,3,3,1,0.0118,0.01154,0.00236,0.00213,0.00234
atrabent,3,3,2,0.01437,0.01323,0.00196,0.0022,0.00187
atrabent,3,3,3,0.01658,0.01495,0.00241,0.00218,0.00253
atrabent,3,3,4,0.01474,0.0139,0.00231,0.00224,0.0023
atrabent,3,3,5,0.01917,0.01518,0.00238,0.00196,0.00242
backmyrt,1,1,1,0.01024,0.00643,0.00142,0.0014,0.00135
backmyrt,1,1,2,0.00907,0.00726,0.00161,0.00153,0.00141
backmyrt,1,1,3,0.00863,0.00738,0.00162,0.00153,0.0015
backmyrt,1,1,4,0.00888,0.00791,0.00142,0.00145,0.00132
backmyrt,1,1,5,0.0085,0.00557,0.00141,0.0015,0.00169
backmyrt,1,2,1,0.01157,0.00835,0.00136,0.0016,0.0015
backmyrt,1,2,2,0.00759,0.00787,0.00163,0.00139,0.00124
backmyrt,1,2,3,0.00956,0.00898,0.00158,0.00156,0.00152
backmyrt,1,2,4,0.00988,0.01024,0.00131,0.00158,0.0014
backmyrt,1,2,5,0.00986,0.00815,0.00176,0.00147,0.0013
backmyrt,1,3,1,0.00953,0.00935,0.00164,0.00135,0.00164
backmyrt,1,3,2,0.00871,0.00899,0.00151,0.00173,0.00179
backmyrt,1,3,3,0.00937,0.00936,0.00162,0.00147,0.00162
backmyrt,1,3,4,0.01024,0.01069,0.00161,0.0017,0.00164
backmyrt,1,3,5,0.01162,0.00862,0.00155,0.00164,0.00161
rhodspgl,1,1,1,0.01328,0.01218,0.00215,0.00179,0.00203
rhodspgl,1,1,2,0.00879,0.00759,0.00176,0.00197,0.00185
rhodspgl,1,1,3,0.01264,0.01113,0.0023,0.0023,0.00198
rhodspgl,1,1,4,0.00973,0.00936,0.00226,0.00211,0.00199
rhodspgl,1,1,5,0.00761,0.00825,0.00192,0.00178,0.00188
rhodspgl,1,2,1,0.00823,0.0084,0.0021,0.00207,0.00204
rhodspgl,1,2,2,0.01059,0.00863,0.00191,0.00193,0.00152
rhodspgl,1,2,3,0.01225,0.01073,0.00203,0.00234,0.00232
rhodspgl,1,2,4,0.01204,0.00824,0.00238,0.00178,0.0018
rhodspgl,1,2,5,0.00837,0.00682,0.00217,0.00155,0.00182
rhodspgl,1,3,1,0.00874,0.0078,0.00198,0.00206,0.00173
rhodspgl,1,3,2,0.01047,0.00892,0.00191,0.00198,0.0019
rhodspgl,1,3,3,0.01433,0.0115,0.00208,0.00203,0.002
rhodspgl,1,3,4,0.01161,0.01043,0.00246,0.00214,0.00201
rhodspgl,1,3,5,0.00634,0.00595,0.00233,0.00211,0.00189
alphexce,1,1,1,0.02038,0.01781,0.00405,0.00233,0.00314
alphexce,1,1,2,0.02124,0.02001,0.00332,0.00367,0.00205
alphexce,1,1,3,0.01774,0.01747,0.00337,0.00335,0.00235
alphexce,1,1,4,0.01619,0.01601,0.00187,0.00184,0.00187
alphexce,1,1,5,0.01607,0.01472,0.00186,0.00308,0.00228
alphexce,1,2,1,0.01764,0.01575,0.00199,0.00263,0.0022
alphexce,1,2,2,0.01822,0.01726,0.00201,0.00188,0.00182
alphexce,1,2,3,0.01748,0.01212,0.00234,0.00187,0.00228
alphexce,1,2,4,0.01531,0.01246,0.00221,0.00255,0.00234
alphexce,1,2,5,0.01677,0.01668,0.00172,0.00234,0.00202
alphexce,1,3,1,0.01852,0.0117,0.00297,0.00213,0.00435
alphexce,1,3,2,0.01623,0.01401,0.00223,0.00305,0.00179
alphexce,1,3,3,0.01838,0.0147,0.00256,0.00192,0.00279
alphexce,1,3,4,0.01567,0.01205,0.00157,0.00296,0.00199
alphexce,1,3,5,0.01277,0.01019,0.00201,0.00154,0.00147
balomarm,3,1,1,0.01344,0.0121,0.00174,0.00184,0.00204
balomarm,3,1,2,0.01714,0.01939,0.0018,0.00176,0.00221
balomarm,3,1,3,0.01186,0.00845,0.00141,0.00235,0.00145
balomarm,3,1,4,0.01083,0.01012,0.00158,0.00215,0.00187
balomarm,3,1,5,0.00969,0.00522,0.00177,0.00155,0.00211
balomarm,3,2,1,0.01223,0.01046,0.00156,0.00165,0.00136
balomarm,3,2,2,0.01031,0.01244,0.00127,0.00132,0.00143
balomarm,3,2,3,0.01262,0.01468,0.00129,0.00127,0.00134
balomarm,3,2,4,0.01652,0.01159,0.00216,0.00206,0.00263
balomarm,3,2,5,0.01947,0.01738,0.00242,0.00223,0.00177
balomarm,3,3,1,0.015,0.01154,0.00175,0.00126,0.0015
balomarm,3,3,2,0.01094,0.01163,0.00239,0.00229,0.00215
balomarm,3,3,3,0.01837,0.01556,0.00321,0.0023,0.0021
balomarm,3,3,4,0.01125,0.00945,0.0023,0.0025,0.00269
balomarm,3,3,5,0.01884,0.01355,0.00269,0.00262,0.00181
crypmicr,1,1,1,0.01232,0.01002,0.00178,0.00197,0.00213
crypmicr,1,1,2,0.01104,0.00658,0.00168,0.00188,0.00271
crypmicr,1,1,3,0.01002,0.01177,0.00171,0.00218,0.00149
crypmicr,1,1,4,0.00942,0.01055,0.00177,0.00254,0.00199
crypmicr,1,1,5,0.00804,0.00491,0.00154,0.00255,0.00171
crypmicr,1,2,1,0.01755,0.01408,0.00232,0.00263,0.00216
crypmicr,1,2,2,0.01802,0.01556,0.00229,0.00249,0.00188
crypmicr,1,2,3,0.01472,0.01558,0.00196,0.00262,0.00252
crypmicr,1,2,4,0.01975,0.01394,0.00229,0.00274,0.00263
crypmicr,1,2,5,0.01678,0.01159,0.00262,0.00171,0.00273
macatern,1,1,1,0.02891,0.01974,0.00196,0.00161,0.00195
macatern,1,1,2,0.01843,0.0135,0.00142,0.00141,0.00132
macatern,1,1,3,0.02259,0.01583,0.00194,0.00199,0.00152
macatern,1,1,4,0.01254,0.01067,0.00103,0.00095,0.00155
macatern,1,1,5,0.01441,0.01204,0.00124,0.00134,0.00121
macatern,1,2,1,0.00943,0.00705,0.00087,0.00115,0.00197
macatern,1,2,2,0.01152,0.01001,0.00172,0.00129,0.00168
macatern,1,2,3,0.0136,0.01168,0.00141,0.00168,0.0021
macatern,1,2,4,0.00896,0.00996,0.00154,0.00155,0.00207
macatern,1,2,5,0.01551,0.01392,0.00151,0.00188,0.00191
macatern,1,3,1,0.01427,0.01394,0.00138,0.00165,0.00169
macatern,1,3,2,0.01135,0.01135,0.00196,0.0016,0.00178
macatern,1,3,3,0.01478,0.00923,0.00156,0.00183,0.00112
macatern,1,3,4,0.01089,0.00922,0.00148,0.00183,0.00136
macatern,1,3,5,0.00922,0.00756,0.00196,0.00244,0.00171
macatern,2,1,1,0.02385,0.01742,0.00119,0.00132,0.00119
macatern,2,1,2,0.02251,0.01622,0.00147,0.00131,0.00123
macatern,2,1,3,0.02319,0.01471,0.00174,0.00213,0.00132
macatern,2,1,4,0.02806,0.01535,0.00139,0.00137,0.00154
macatern,2,1,5,0.03555,0.02237,0.00082,0.00134,0.00062
macatern,2,2,1,0.02456,0.02199,0.00134,0.00113,0.00106
macatern,2,2,2,0.01717,0.01759,0.00109,0.00145,0.00129
macatern,2,2,3,0.0209,0.01647,0.00099,0.00186,0.00165
macatern,2,2,4,0.01537,0.01676,0.0011,0.00144,0.00134
macatern,2,2,5,0.01765,0.01723,0.001,0.00181,0.00162
macatern,2,3,1,0.02857,0.02066,0.00146,0.00155,0.00166
macatern,2,3,2,0.0337,0.025,0.00128,0.00096,0.00176
macatern,2,3,3,0.02585,0.01882,0.00143,0.00165,0.00096
macatern,2,3,4,0.02677,0.01813,0.00172,0.00149,0.00167
macatern,2,3,5,0.03331,0.02919,0.00326,0.00218,0.00198
crypmicr,1,3,1,0.01744,0.01402,0.00191,0.00232,0.00187
crypmicr,1,3,2,0.01757,0.01509,0.00213,0.00203,0.00235
crypmicr,1,3,3,0.01526,0.01515,0.00183,0.00242,0.00202
crypmicr,1,3,4,0.01924,0.01312,0.00205,0.00164,0.00198
crypmicr,1,3,5,0.01562,0.01237,0.00256,0.00236,0.00224
endicras,2,1,1,0.01314,0.01146,0.00205,0.00218,0.00186
endicras,2,1,2,0.0129,0.01208,0.00138,0.00139,0.00185
endicras,2,1,3,0.012,0.01339,0.00193,0.00188,0.00167
endicras,2,1,4,0.01285,0.01079,0.00215,0.00206,0.00199
endicras,2,1,5,0.01364,0.01205,0.00235,0.00179,0.00218
endicras,2,2,1,0.01417,0.01248,0.00143,0.00155,0.00113
endicras,2,2,2,0.01147,0.00915,0.00155,0.00135,0.00167
endicras,2,2,3,0.01026,0.00627,0.00147,0.00205,0.0021
endicras,2,2,4,0.01186,0.01068,0.00147,0.0016,0.00156
endicras,2,2,5,0.01052,0.00912,0.00188,0.00155,0.00148
endicras,2,3,1,0.01191,0.00873,0.00156,0.00131,0.00159
endicras,2,3,2,0.01103,0.00896,0.00142,0.00122,0.00148
endicras,2,3,3,0.01269,0.00885,0.00175,0.00142,0.0014
endicras,2,3,4,0.01395,0.01234,0.00191,0.00165,0.00176
endicras,2,3,5,0.00918,0.00813,0.00154,0.00173,0.00153
endicras,3,1,1,0.01285,0.00967,0.00178,0.00231,0.00245
endicras,3,1,2,0.01252,0.00907,0.00282,0.00225,0.00175
endicras,3,1,3,0.01301,0.01056,0.00266,0.00246,0.00164
endicras,3,1,4,0.01332,0.01151,0.00249,0.00174,0.00201
endicras,3,1,5,0.01065,0.00989,0.00213,0.00217,0.00245
endicras,3,2,1,0.01525,0.0104,0.00223,0.00201,0.00178
endicras,3,2,2,0.01259,0.01032,0.00207,0.00241,0.00306
endicras,3,2,3,0.01141,0.01217,0.00194,0.00229,0.00166
endicras,3,2,4,0.01066,0.01086,0.00163,0.00177,0.00175
endicras,3,2,5,0.01426,0.01238,0.0019,0.00232,0.00298
endicras,3,3,1,0.0136,0.00944,0.00154,0.00109,0.00216
endicras,3,3,2,0.01017,0.00848,0.00179,0.00208,0.00131
endicras,3,3,3,0.01211,0.00931,0.00178,0.00205,0.00146
endicras,3,3,4,0.00981,0.00876,0.00145,0.00173,0.00174
endicras,3,3,5,0.01258,0.01207,0.00156,0.00155,0.00131
pleiquee,1,1,1,0.03377,0.03148,0.00253,0.00273,0.00288
pleiquee,1,1,2,0.03676,0.02054,0.00241,0.00232,0.00248
pleiquee,1,1,3,0.02715,0.01735,0.0023,0.00255,0.0021
pleiquee,1,1,4,0.04162,0.02479,0.00247,0.00285,0.00253
pleiquee,1,1,5,0.03484,0.02497,0.00267,0.00294,0.00265
pleiquee,1,2,1,0.01613,0.01486,0.00236,0.00211,0.00232
pleiquee,1,2,2,0.021,0.0163,0.00209,0.00234,0.00253
pleiquee,1,2,3,0.02401,0.0197,0.00232,0.00221,0.00241
pleiquee,1,2,4,0.01737,0.01486,0.00309,0.00327,0.00278
pleiquee,1,2,5,0.02111,0.0165,0.00345,0.00205,0.00244
pleiquee,1,3,1,0.0163,0.01494,0.00232,0.00256,0.00234
pleiquee,1,3,2,0.01933,0.01895,0.00313,0.00312,0.00328
pleiquee,1,3,3,0.01542,0.01509,0.00265,0.00217,0.00276
pleiquee,1,3,4,0.01868,0.01737,0.00283,0.00246,0.00249
pleiquee,1,3,5,0.02588,0.02018,0.00297,0.00291,0.00303
miscpyri,1,1,1,0.04794,0.0227,0.00192,0.00213,0.00176
miscpyri,1,1,2,0.03012,0.02023,0.00159,0.00162,0.00146
miscpyri,1,1,3,0.02864,0.01969,0.00201,0.00174,0.00155
miscpyri,1,1,4,0.02655,0.01492,0.00161,0.00142,0.0014
miscpyri,1,1,5,0.03426,0.02499,0.0016,0.00163,0.00206
miscpyri,1,2,1,0.03011,0.02364,0.002,0.00194,0.00203
miscpyri,1,2,2,0.02736,0.02233,0.00157,0.00189,0.00187
miscpyri,1,2,3,0.03011,0.01775,0.00199,0.00128,0.00147
miscpyri,1,2,4,0.03904,0.02189,0.00211,0.00209,0.00232
miscpyri,1,2,5,0.03205,0.01772,0.0023,0.00211,0.00185
miscpyri,1,3,1,0.03303,0.0253,0.00183,0.00187,0.00168
miscpyri,1,3,2,0.03883,0.02559,0.00211,0.00232,0.00185
miscpyri,1,3,3,0.04688,0.03042,0.00144,0.00175,0.00169
miscpyri,1,3,4,0.02435,0.0247,0.00198,0.00189,0.00176
miscpyri,1,3,5,0.03274,0.02434,0.00179,0.00154,0.00162
xantoppo,1,1,1,0.01293,0.01021,0.00191,0.00215,0.00151
xantoppo,1,1,2,0.01269,0.00974,0.00209,0.00186,0.00198
xantoppo,1,1,3,0.01366,0.00996,0.0016,0.00188,0.00176
xantoppo,1,1,4,0.01339,0.00948,0.00164,0.00144,0.00221
xantoppo,1,1,5,0.01189,0.01002,0.00201,0.00152,0.00268
xantoppo,1,2,1,0.01158,0.0073,0.0017,0.00333,0.00149
xantoppo,1,2,2,0.0115,0.00944,0.00159,0.00169,0.0019
xantoppo,1,2,3,0.01298,0.00881,0.00192,0.0019,0.00178
xantoppo,1,2,4,0.00715,0.00718,0.00162,0.00144,0.00183
xantoppo,1,2,5,0.00811,0.00769,0.00169,0.00179,0.00146
xantoppo,1,3,1,0.01088,0.00892,0.00182,0.00126,0.00135
xantoppo,1,3,2,0.01304,0.00873,0.00145,0.00157,0.00199
xantoppo,1,3,3,0.00888,0.00787,0.00173,0.00123,0.00177
xantoppo,1,3,4,0.00995,0.00877,0.00149,0.00174,0.00147
xantoppo,1,3,5,0.00908,0.00739,0.00154,0.0016,0.00149
cupasimu,1,1,1,0.03704,0.02673,0.00163,0.00183,0.00166
cupasimu,1,1,2,0.02825,0.02824,0.00196,0.00164,0.00234
cupasimu,1,1,3,0.02702,0.01943,0.00202,0.00166,0.00207
cupasimu,1,1,4,0.03642,0.02182,0.00189,0.00202,0.00191
cupasimu,1,1,5,0.04287,0.0197,0.00235,0.00207,0.00225
cupasimu,1,2,1,0.02663,0.02323,0.0022,0.00176,0.0019
cupasimu,1,2,2,0.02953,0.01953,0.00214,0.00193,0.00197
cupasimu,1,2,3,0.03989,0.0312,0.0024,0.00215,0.0024
cupasimu,1,2,4,0.0442,0.02793,0.00208,0.00277,0.00242
cupasimu,1,2,5,0.02915,0.01871,0.00196,0.0022,0.00225
cupasimu,1,3,1,0.0181,0.00959,0.00247,0.00183,0.00176
cupasimu,1,3,2,0.02002,0.01407,0.00237,0.002,0.00199
cupasimu,1,3,3,0.02108,0.01327,0.00186,0.00164,0.00198
cupasimu,1,3,4,0.01932,0.01683,0.00199,0.00211,0.00209
cupasimu,1,3,5,0.01739,0.01677,0.00228,0.00194,0.00176
misclaut,1,1,1,0.04312,0.02989,0.00204,0.00191,0.00181
misclaut,1,1,2,0.0457,0.03397,0.00271,0.00213,0.00203
misclaut,1,1,3,0.0438,0.03062,0.00202,0.00204,0.0022
misclaut,1,1,4,0.04037,0.03589,0.00238,0.00188,0.00228
misclaut,1,1,5,0.03877,0.03395,0.00207,0.00211,0.00213
misclaut,1,2,1,0.04581,0.03077,0.00205,0.00237,0.00237
misclaut,1,2,2,0.03691,0.02152,0.00178,0.00183,0.00173
misclaut,1,2,3,0.03964,0.03322,0.00227,0.00215,0.00163
misclaut,1,2,4,0.05066,0.03583,0.00249,0.00209,0.00216
misclaut,1,2,5,0.05792,0.033,0.00231,0.00259,0.0023
misclaut,1,3,1,0.04585,0.03172,0.00224,0.00205,0.00257
misclaut,1,3,2,0.03835,0.02382,0.00229,0.00189,0.00224
misclaut,1,3,3,0.0412,0.02733,0.00205,0.00196,0.00191
misclaut,1,3,4,0.03961,0.02536,0.00203,0.00219,0.00215
misclaut,1,3,5,0.04307,0.0319,0.00238,0.00221,0.0022
coryrupe,1,1,1,0.02428,0.01493,0.00192,0.00203,0.00156
coryrupe,1,1,2,0.02188,0.01936,0.00195,0.00156,0.00195
coryrupe,1,1,3,0.02635,0.01805,0.00167,0.00188,0.00177
coryrupe,1,1,4,0.02378,0.01158,0.00137,0.00182,0.00162
coryrupe,1,1,5,0.02799,0.01792,0.00176,0.0018,0.00191
coryrupe,1,2,1,0.02053,0.016,0.00165,0.00167,0.00162
coryrupe,1,2,2,0.02051,0.01191,0.00146,0.00167,0.00163
coryrupe,1,2,3,0.02474,0.0227,0.00182,0.00167,0.00193
coryrupe,1,2,4,0.02102,0.01654,0.0015,0.00157,0.0016
coryrupe,1,2,5,0.02454,0.02017,0.00176,0.002,0.00184
coryrupe,1,3,1,0.02211,0.02001,0.00206,0.00179,0.00198
coryrupe,1,3,2,0.02471,0.01394,0.00191,0.00181,0.00171
coryrupe,1,3,3,0.02153,0.01697,0.00153,0.00189,0.00183
coryrupe,1,3,4,0.02122,0.01567,0.00156,0.00166,0.00143
coryrupe,1,3,5,0.02716,0.0165,0.00165,0.00157,0.00185
amoranti,1,1,1,0.00793,0.00778,0.00189,0.00135,0.00151
amoranti,1,1,2,0.00712,0.00617,0.00194,0.00179,0.00177
amoranti,1,1,3,0.00697,0.00655,0.00201,0.00286,0.00196
amoranti,1,1,4,0.01404,0.0117,0.00298,0.00308,0.00239
amoranti,1,1,5,0.01316,0.01006,0.00246,0.00233,0.00244
amoranti,1,2,1,0.01308,0.01098,0.00197,0.00206,0.00197
amoranti,1,2,2,0.0104,0.00969,0.00228,0.00206,0.00252
amoranti,1,2,3,0.00874,0.00759,0.00234,0.00185,0.00216
amoranti,1,2,4,0.00865,0.00673,0.00234,0.00154,0.00179
amoranti,1,2,5,0.01046,0.00927,0.00225,0.00228,0.00225
amoranti,1,3,1,0.01172,0.008,0.00337,0.00179,0.00213
amoranti,1,3,2,0.01285,0.00844,0.00283,0.00185,0.00219
amoranti,1,3,3,0.00761,0.00814,0.00167,0.00188,0.00224
amoranti,1,3,4,0.01224,0.00981,0.00228,0.00207,0.00184
amoranti,1,3,5,0.01086,0.00947,0.00227,0.00217,0.00287
crypmacd,1,1,1,0.01136,0.00906,0.003,0.00249,0.00236
crypmacd,1,1,2,0.01452,0.01156,0.00281,0.00196,0.00208
crypmacd,1,1,3,0.00992,0.01093,0.00256,0.00198,0.00217
crypmacd,1,1,4,0.01611,0.01091,0.00213,0.00202,0.00252
crypmacd,1,1,5,0.01451,0.01303,0.00181,0.00216,0.0019
crypmacd,1,2,1,0.01135,0.00815,0.0018,0.00173,0.00213
crypmacd,1,2,2,0.0123,0.01199,0.00186,0.00199,0.00157
crypmacd,1,2,3,0.01308,0.01259,0.00231,0.00259,0.00212
crypmacd,1,2,4,0.01328,0.01075,0.00208,0.00189,0.00171
crypmacd,1,2,5,0.0182,0.01598,0.00259,0.00262,0.00234
crypmacd,1,3,1,0.02265,0.01561,0.00288,0.00266,0.00328
crypmacd,1,3,2,0.01896,0.01404,0.00202,0.00215,0.0018
crypmacd,1,3,3,0.01762,0.0173,0.00241,0.00241,0.00262
crypmacd,1,3,4,0.01461,0.01594,0.00263,0.00259,0.00179
crypmacd,1,3,5,0.0172,0.01439,0.00226,0.00165,0.00187
rhodglab,1,1,1,0.00885,0.00566,0.00205,0.00209,0.0021
rhodglab,1,1,2,0.00707,0.0055,0.00191,0.00192,0.00207
rhodglab,1,1,3,0.00855,0.00529,0.00229,0.0017,0.0019
rhodglab,1,1,4,0.00997,0.00782,0.0024,0.0017,0.00186
rhodglab,1,1,5,0.01238,0.00925,0.00213,0.00147,0.0016
rhodglab,1,2,1,0.01201,0.00771,0.00249,0.002,0.00182
rhodglab,1,2,2,0.0136,0.00803,0.00252,0.00135,0.00153
rhodglab,1,2,3,0.00641,0.00493,0.00204,0.00156,0.00159
rhodglab,1,2,4,0.00785,0.00468,0.00167,0.00254,0.00163
rhodglab,1,2,5,0.00906,0.00557,0.00152,0.00177,0.00226
rhodglab,1,3,1,0.00955,0.00623,0.00191,0.00246,0.00183
rhodglab,1,3,2,0.00807,0.00623,0.00185,0.00235,0.00245
rhodglab,1,3,3,0.01042,0.00683,0.00197,0.00184,0.00234
rhodglab,1,3,4,0.01162,0.00861,0.00183,0.00205,0.00255
rhodglab,1,3,5,0.00585,0.00505,0.00214,0.00201,0.00203
xyloterr,1,1,1,0.02172,0.00974,0.00367,0.00202,0.00238
xyloterr,1,1,2,0.01333,0.01093,0.00253,0.00204,0.0021
xyloterr,1,1,3,0.0112,0.01037,0.00231,0.00203,0.00215
xyloterr,1,1,4,0.01054,0.00852,0.00219,0.00342,0.00233
xyloterr,1,1,5,0.00929,0.00832,0.00239,0.00223,0.00195
xyloterr,1,2,1,0.01612,0.00868,0.00235,0.00189,0.00157
xyloterr,1,2,2,0.01259,0.00959,0.00242,0.00251,0.0019
xyloterr,1,2,3,0.00761,0.00646,0.00268,0.00218,0.00262
xyloterr,1,2,4,0.01034,0.00735,0.00319,0.00189,0.00204
xyloterr,1,2,5,0.00825,0.00726,0.00248,0.00203,0.0024
xyloterr,1,3,1,0.02074,0.01293,0.00279,0.00259,0.00244
xyloterr,1,3,2,0.01506,0.01104,0.00256,0.00253,0.00185
xyloterr,1,3,3,0.0096,0.00908,0.00241,0.00254,0.00187
xyloterr,1,3,4,0.01295,0.01008,0.00316,0.00212,0.0018
xyloterr,1,3,5,0.01277,0.0083,0.00196,0.00242,0.00355
vitemeli,1,1,1,0.02856,0.02461,0.0022,0.00259,0.0021
vitemeli,1,1,2,0.02771,0.01809,0.00245,0.00188,0.00201
vitemeli,1,1,3,0.02603,0.0161,0.00227,0.00171,0.00259
vitemeli,1,1,4,0.01503,0.01473,0.00144,0.00174,0.00166
vitemeli,1,1,5,0.02089,0.01743,0.00232,0.00153,0.00179
