dataset_id,region,taxon_name,trait_name,value,URL,Reliable,Notes
eFlora_NT,NT,Eriachne sp. woolly culms (P.K.Latz 10065),flowering_time,YYYYYYNYNNYN,http://eflora.nt.gov.au/factsheet?id=25072,1,
Flora_Aus,Aus,Acacia subcontorta,flowering_time,NNNNYYYNNNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20subcontorta,1,
eFlora_NT,NT,Acacia subcontorta,flowering_time,NNNNYYYYNNNY,http://eflora.nt.gov.au/factsheet?id=1050317,1,
HollisterThiele_2020,WA,Gompholobium oreophilum,flowering_time,NNNNNNYYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/41245,1,
FloraBase_WA,WA,Euryomyrtus leptospermoides,flowering_time,NNNNNNNYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/17027,1,
eFlora_NT,NT,Maireana tomentosa subsp. tomentosa,flowering_time,NNNNYNYYNYNN,http://eflora.nt.gov.au/factsheet?id=1223,1,
eFlora_SA,SA,Maireana tomentosa,flowering_time,NNNYYYYYYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Maireana_tomentosa,1,
eFlora_NT,NT,Medicago truncatula,flowering_time,NNNYNNNNYNNN,http://eflora.nt.gov.au/factsheet?id=2376,1,
eFlora_SA,SA,Medicago truncatula,flowering_time,NNNNNNNNYYYN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Medicago_truncatula,1,
FloraBase_WA,WA,Medicago truncatula,flowering_time,NNNNNNNNYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/4083,1,
VicFlora,VIC,Medicago truncatula,flowering_time,NNNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/512c9a82-7122-4b8b-a82d-572371297623,1,
FloraBase_WA,WA,Jacksonia furcellata,flowering_time,YYYNNNNNNYYY,https://florabase.dpaw.wa.gov.au/browse/profile/4012,1,
FloraBase_WA,WA,Maytenus sp. Mt Windell (S.van Leeuwen 846),flowering_time,NNNNNNNYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/19500,1,
FloraBase_WA,WA,Enekbatus stowardii,flowering_time,NNNNNNYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/19844,1,
eFlora_NT,NT,Euphorbia biconvexa,flowering_time,YYYYYYYYYYYY,http://eflora.nt.gov.au/factsheet?id=1982,1,
FloraBase_WA,WA,Calothamnus formosus,flowering_time,NNNNNNNYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5406,1,
FloraBase_WA,WA,Eucalyptus trivalva,flowering_time,YYYYYYYYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/29733,1,Jan to Aug
eFlora_NT,NT,Cyperus decompositus,flowering_time,YNYNYYYNYNYY,http://eflora.nt.gov.au/factsheet?id=1568,1,
Halford_Harris_2012,Aus,Euphorbia laciniloba,flowering_time,YYYYYYYNNYYY,https://www.jstor.org/stable/41965600,1,Species description
eFlora_NT,NT,Fimbristylis furva,flowering_time,YYYYYYYYYYNN,http://eflora.nt.gov.au/factsheet?id=1693,1,
FloraBase_WA,WA,Caesia sp. Wongan (K.F.Kenneally 8820),flowering_time,NNNNNNNYYNYN,https://florabase.dpaw.wa.gov.au/browse/profile/29439,1,
Obbens_2011,Aus,Calandrinia flava,flowering_time,NNNNNNNNYYNN,https://florabase.dpaw.wa.gov.au/science/nuytsia/592.pdf,1,Species description
Flora_Aus,Aus,Acacia solenota,flowering_time,NYNNNNNNNNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20solenota,1,
Flora_Aus,Aus,Acacia chrysocephala,flowering_time,NNNNYYYYYYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20chrysocephala,1,
FloraBase_WA,WA,Acacia chrysocephala,flowering_time,NNNNYYYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/3257,1,
FloraBase_WA,WA,Acacia mimica,flowering_time,NNNNNNYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/12264,1,
Craven_1988,Aus,Asteromyrtus brassii,flowering_time,NNNNYYYYYNNN,https://www.publish.csiro.au/sb/pdf/SB9880373,1,Species description
FloraBase_WA,WA,Eutaxia neurocalyx,flowering_time,NNNNYNNYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/20208,1,
HollisterThiele_2020,WA,Eutaxia neurocalyx subsp. papillosa,flowering_time,NNNNNNNNYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/37820,1,
FloraBase_WA,WA,Eucalyptus burracoppinensis,flowering_time,NNNNNNNYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/5572,1,
FloraBase_WA,WA,Eucalyptus horistes,flowering_time,YNNNNNNNNNYY,https://florabase.dpaw.wa.gov.au/browse/profile/5673,1,
FloraBase_WA,WA,Baeckea sp. Murchison River (M.E.Trudgen 12009),flowering_time,NNNNNNNNYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/18181,1,
Obbens_2014,Aus,Calandrinia baccata,flowering_time,NNNNNNNYYYNN,https://florabase.dpaw.wa.gov.au/science/nuytsia/699.pdf,1,Species description
Rye_2007,Aus,Cryptandra crispula,flowering_time,NNNNNNYYYNNN,https://florabase.dpaw.wa.gov.au/science/nuytsia/462.pdf,1,"""Flowering period. July to September"", from B.L. Rye, New species and keys for Cryptandra and Stenanthemum (Rhamnaceae)"
FloraBase_WA,WA,Melaleuca eleuterostachya,flowering_time,YNNNNNYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5908,1,
FloraBase_WA,WA,Dysphania rhadinostachya,flowering_time,NNNNNNNYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/2506,1,
eFlora_NT,NT,Dysphania rhadinostachya,flowering_time,NNNNYYYYYYNN,http://eflora.nt.gov.au/factsheet?id=1168,1,
eFlora_SA,SA,Dysphania rhadinostachya,flowering_time,NNNNNNNYYNNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Dysphania_rhadinostachya,1,
FloraBase_WA,WA,Acacia lasiocalyx,flowering_time,NNNNNNYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/3408,1,
FloraBase_WA,WA,Jacksonia cupulifera,flowering_time,NNNNNNNYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/4006,1,
HollisterThiele_2020,WA,Seringia cacaobrunnea,flowering_time,NNNNNNNNYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/46815,1,
Wilkins_Whitlock_2016,Aus,Seringia cacaobrunnea,flowering_time,YNNNYYYYYYYY,https://www.publish.csiro.au/sb/Fulltext/SB15028,1,
FloraBase_WA,WA,Acacia assimilis,flowering_time,YYYYYYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/3226,1,
Flora_Aus,Aus,Acacia assimilis subsp. assimilis,flowering_time,NNNNNNYYYYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20assimilis%20subsp.%20assimilis,1,
Flora_Aus,Aus,Acacia assimilis subsp. atroviridis,flowering_time,YYYYYYYYYYYY,https://profiles.ala.org.au/opus/foa/profile/Acacia%20assimilis%20subsp.%20atroviridis,1,
Flora_Aus,Aus,Acacia dentifera,flowering_time,NNNNNNNYYYYN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20dentifera,1,
FloraBase_WA,WA,Acacia dentifera,flowering_time,NNNNNNNYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/3294,1,
EUCLID,Aus,Eucalyptus tenera,flowering_time,NNNNNNNNNNYN,https://apps.lucidcentral.org/euclid/text/entities/eucalyptus_tenera.htm?zoom_highlight=Eucalyptus+tenera,0,Based on limited data?
FloraBase_WA,WA,Leptospermum incanum,flowering_time,NNNNNNYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5849,1,
FloraBase_WA,WA,Melaleuca platycalyx,flowering_time,YNNNNNNNYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5949,1,
FloraBase_WA,WA,Hypocalymma strictum,flowering_time,YYYYYNNYNYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5827,1,Jan to May or Aug or Oct to Nov
Hill_Johnson_1995,Aus,Corymbia novoguinensis,flowering_time,NNNNYYYYNNNN,doi:10.7751/telopea19953017,1,
eFlora_NT,NT,Eriocaulon depressum,flowering_time,NNNYYYYYYYYN,http://eflora.nt.gov.au/factsheet?id=1914,1,
eFlora_NT,NT,Synostemon hubbardii,flowering_time,NNYYYYNNNNNN,http://eflora.nt.gov.au/factsheet?id=24560,1,
HollisterThiele_2020,WA,Sida sp. dark green fruits (S.van Leeuwen 2260),flowering_time,NNNNNNNYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/19712,1,
FloraBase_WA,WA,Jacksonia sternbergiana,flowering_time,YYYYYYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/4029,1,
FloraBase_WA,WA,Baeckea elderiana,flowering_time,NNYNNYYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/5344,1,
Hislop_2014,Aus,Leucopogon decrescens,flowering_time,NNNNNNNYYNNN,https://florabase.dpaw.wa.gov.au/science/nuytsia/706.pdf,1,Species description
FloraBase_WA,WA,Acacia lasiocarpa,flowering_time,NNNNYYYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/3409,1,
FloraBase_WA,WA,Eucalyptus drummondii,flowering_time,YYNYYYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5628,1,Jan to Feb or Apr to Dec
Flora_Aus,Aus,Acacia fuscaneura,flowering_time,NNYYYNYYYYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20fuscaneura,1,
FloraBase_WA,WA,Kennedia coccinea,flowering_time,NNNNNNNYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/4037,1,
Pedley_1978,Aus,Acacia legnota,flowering_time,NNNNNYNNNNNN,https://www.jstor.org/stable/41738612,1,Limited window based on limited specimens?
FloraBase_WA,WA,Ptilotus holosericeus,flowering_time,NNNNNNNNYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/2732,1,
eFlora_NT,NT,Rhynchospora longisetis,flowering_time,YYYYYYYNNNNN,http://eflora.nt.gov.au/factsheet?id=1769,1,
FloraBase_WA,WA,Calothamnus quadrifidus,flowering_time,NNNNNYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5426,1,
eFlora_NT,NT,Scleria laxa,flowering_time,NYYYYYNYYNNN,http://eflora.nt.gov.au/factsheet?id=1796,1,
FloraBase_WA,WA,Rubus laudatus,flowering_time,YNNNNNNNNYYY,https://florabase.dpaw.wa.gov.au/browse/profile/20496,1,
FloraBase_WA,WA,Acacia acuaria,flowering_time,NNNNNYYYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/3199,1,
Flora_Aus,Aus,Acacia acuaria,flowering_time,NNNNNYYYYNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20acuaria,1,
eFlora_NT,NT,Rhynchospora leae,flowering_time,NNYYYYYNNNNN,http://eflora.nt.gov.au/factsheet?id=1768,1,
eFlora_NT,NT,Acacia galioides,flowering_time,YYYYYYYYYNYY,http://eflora.nt.gov.au/factsheet?id=3446,1,
Hislop_2008,Aus,Leucopogon interstans,flowering_time,NNNNNNNYYYNN,https://florabase.dpaw.wa.gov.au/science/nuytsia/538.pdf,1,Species description
eFlora_NT,NT,Dianella odorata,flowering_time,YYYYYYYYYYYN,http://eflora.nt.gov.au/factsheet?id=2991,1,
FloraBase_WA,WA,Leptosema aculeatum,flowering_time,NNNNNNNYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/4053,1,
FloraBase_WA,WA,Acacia sessilis,flowering_time,NNNNNNYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/3541,1,
FloraBase_WA,WA,Acacia stenoptera,flowering_time,NNYYYYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/3557,1,
FloraBase_WA,WA,Amphipogon turbinatus,flowering_time,NNNNNNYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/200,1,
FloraBase_WA,WA,Pultenaea reticulata,flowering_time,NNNNNNNYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/4181,1,
FloraBase_WA,WA,Eucalyptus albida,flowering_time,YNNNNNNNNNYY,https://florabase.dpaw.wa.gov.au/browse/profile/5548,1,
FloraBase_WA,WA,Sida sp. spiciform panicles (E.Leyland s.n. 14/8/1990),flowering_time,NNNNNNNYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/16617,1,
FloraBase_WA,WA,Hovea chorizemifolia,flowering_time,NNNNYYYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/3964,1,
FloraBase_WA,WA,Isotropis cuneifolia,flowering_time,NNNNNNYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/3992,1,
Craven_1996,Aus,Heliotropium peninsulare,flowering_time,YYYYNNNNNYYY,https://www.publish.csiro.au/sb/pdf/SB9960521,1,Species description
eFlora_NT,NT,Heliotropium consimile,flowering_time,NNNNNNNNNNNY,http://eflora.nt.gov.au/factsheet?id=22892,1,
Craven_1996,Aus,Heliotropium consimile,flowering_time,NYNNNNNNNNNN,https://www.publish.csiro.au/sb/pdf/SB9960521,1,
FloraBase_WA,WA,Chorizema racemosum,flowering_time,NNNNYYYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/13114,1,
Bean_2013,Aus,Solanum elatius,flowering_time,NNYYYYYYYYYN,https://florabase.dpaw.wa.gov.au/science/nuytsia/663.pdf,1,
FloraBase_WA,WA,Agrostocrinum scabrum subsp. littorale,flowering_time,NNNNNNNNNYYN,https://florabase.dpaw.wa.gov.au/browse/profile/23502,1,
FloraBase_WA,WA,Agrostocrinum scabrum subsp. scabrum,flowering_time,NNNNNNNNYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/23501,1,
FloraBase_WA,WA,Gomphrena affinis,flowering_time,NYYYYYYYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/2674,1,
eFlora_NT,NT,Gomphrena affinis subsp. affinis,flowering_time,YYYYYYYYNNNN,http://eflora.nt.gov.au/factsheet?id=20533,1,
FloraBase_WA,WA,Mirbelia multicaulis,flowering_time,NNNNNNNNYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/4095,1,
FloraBase_WA,WA,Acacia marramamba,flowering_time,NNNNYYYNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/3435,1,
Flora_Aus,Aus,Acacia marramamba,flowering_time,NNNNYYYNNNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20marramamba,1,
eFlora_NT,NT,Euphorbia trigonosperma,flowering_time,YYYYYYNYYYYY,http://eflora.nt.gov.au/factsheet?id=1049826,1,
FloraBase_WA,WA,Gomphrena leptoclada,flowering_time,YYYYYYYYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/2683,1,
eFlora_NT,NT,Gomphrena leptoclada subsp. saxosa,flowering_time,NYYYYYYNNNNN,http://eflora.nt.gov.au/factsheet?id=20539,1,
eFlora_NT,NT,Gomphrena leptoclada subsp. leptoclada,flowering_time,NNYYYYYNNNNN,http://eflora.nt.gov.au/factsheet?id=20553,1,
FloraBase_WA,WA,Acacia browniana,flowering_time,NNNNYNYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/3247,1,May or Jul to Nov
Flora_Aus,Aus,Acacia browniana var. browniana,flowering_time,NNNNNNYYYYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20browniana%20var.%20browniana,1,
Flora_Aus,Aus,Acacia browniana var. endlicheri,flowering_time,NNNNNNNYYYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20browniana%20var.%20endlicheri,1,
Flora_Aus,Aus,Acacia browniana var. glaucescens,flowering_time,NNNNNNNYNNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20browniana%20var.%20glaucescens,1,
Flora_Aus,Aus,Acacia browniana var. intermedia,flowering_time,NNNNNNYYNNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20browniana%20var.%20intermedia,1,
Flora_Aus,Aus,Acacia browniana var. obscura,flowering_time,NNNNNNNNYYNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20browniana%20var.%20obscura,1,
VicFlora,VIC,Trifolium subterraneum,flowering_time,YNNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/2b79d3c6-25c8-4317-a89c-5ae21cc09f78,1,
FloraBase_WA,WA,Trifolium subterraneum,flowering_time,NNNNNNNYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/4313,1,
eFlora_SA,SA,Trifolium subterraneum,flowering_time,NNNNNNNYYYYN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Trifolium_subterraneum,1,
FloraBase_WA,WA,Enekbatus cryptandroides,flowering_time,NNNNNNNNYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/20444,1,
FloraBase_WA,WA,Hovea trisperma,flowering_time,NNNNYYYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/3968,1,
Flora_Aus,Aus,Dischidia major,flowering_time,YYYYYYYYYYYY,https://profiles.ala.org.au/opus/foa/profile/Dischidia%20major,0,"Text says ""flowers throughout the year"", bit vague"
eFlora_NT,NT,Tricostularia undulata,flowering_time,YYYYYYYNYNYY,http://eflora.nt.gov.au/factsheet?id=1814,1,
FloraBase_WA,WA,Chamelaucium pauciflorum,flowering_time,NNNNNNNYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/5497,1,
FloraBase_WA,WA,Homalocalyx grandiflorus,flowering_time,NNNNNNNNNYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5811,1,
FloraBase_WA,WA,Verticordia pritzelii,flowering_time,YNNNNNNNNNYY,https://florabase.dpaw.wa.gov.au/browse/profile/6113,1,
FloraBase_WA,WA,Leucopogon sp. outer wheatbelt (M.Hislop 30),flowering_time,NYNNNNNNNYNN,https://florabase.dpaw.wa.gov.au/browse/profile/19517,1,
FloraBase_WA,WA,Verticordia helmsii,flowering_time,YNNNNNNNNYYY,https://florabase.dpaw.wa.gov.au/browse/profile/6087,1,
FloraBase_WA,WA,Bossiaea ornata,flowering_time,NNNNNNYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/3714,1,
FloraBase_WA,WA,Kunzea micrantha,flowering_time,NNNNNNNNYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5835,1,
eFlora_NT,NT,Eucalyptus intertexta,flowering_time,NYYNNNNYNNNN,http://eflora.nt.gov.au/factsheet?id=3827,1,"Odd flowering pattern, based on limited samples?"
eFlora_SA,SA,Eucalyptus intertexta,flowering_time,NNYYYYYYNNNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Eucalyptus_intertexta,0,Flowering time: probably in all months but mainly autumn and winter.
FloraBase_WA,WA,Eucalyptus intertexta,flowering_time,NNYYYYYYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/5677,1,"Fl. white, Mar to Sep. "
FloraBase_WA,WA,Salvia verbenaca,flowering_time,NNNYNNYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/6929,1,"""Fl...Apr or Jul to Oct."""
VicFlora,VIC,Salvia verbenaca var. verbenaca,flowering_time,NNNNNYYYYYYN,https://vicflora.rbg.vic.gov.au/flora/taxon/2b7661e8-43b5-42f8-888a-d6f987346cdb,1,Flowers Jun.-Nov
VicFlora,VIC,Salvia verbenaca var. vernalis,flowering_time,NNYYYYYYYYNN,https://vicflora.rbg.vic.gov.au/flora/taxon/e762d380-882f-40e1-ad79-a493809de6da,1,Flowers Mar.-Oct.
eFlora_NT,NT,Salvia verbenaca,flowering_time,NNYNNNNYYYYY,http://eflora.nt.gov.au/factsheet?id=2876,1,"Flowering: Mar, Aug, Sep, Oct, Nov, Dec"
eFlora_NT,NT,Brachyachne convergens,flowering_time,YNYYNNYNNNNY,http://eflora.nt.gov.au/factsheet?id=4290,1,"Flowering: Jan, Mar, Apr, Jul, Dec"
Flora_Aus,Aus,Brachyachne convergens,flowering_time,YYYYYYNNNNNN,https://profiles.ala.org.au/opus/foa/profile/Brachyachne%20convergens,1,"Flowers in response to rain or flooding in N.S.W.,flowering recorded Jan.-June in the Kimberley region of W.A."
FloraBase_WA,WA,Sonchus oleraceus,flowering_time,YYYYYYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/8231,1,"Fl. yellow, Jan to Dec."
eFlora_NT,NT,Sonchus oleraceus,flowering_time,YYYYYYYYYYYY,http://eflora.nt.gov.au/factsheet?id=695,1,"Flowering: Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec"
eFlora_SA,SA,Sonchus oleraceus,flowering_time,YYYYYYYYYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Sonchus_oleraceus,1,Flowering time: most of the year.
Flora_Aus,Aus,Sonchus oleraceus,flowering_time,YYYYYYYYYYYY,https://profiles.ala.org.au/opus/foa/profile/Sonchus%20oleraceus,1,"Flowers most of the year, particularly spring to autumn."
PlantNET,NSW,Sonchus oleraceus,flowering_time,YYYYYYYYYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Sonchus~oleraceus,1,Flowering: most of year.
VicFlora,VIC,Sonchus oleraceus,flowering_time,YYYYYYYYYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/05d32d07-7c25-46c1-be96-adc822095b01,1,Flowers most of the year.
eFlora_NT,NT,Atriplex holocarpa,flowering_time,NNNNYNNNNNNN,http://eflora.nt.gov.au/factsheet?id=1123,0,"""Flowering: May"", but fruits recorded in all other months. Fruits persistent on plant or flowers under-recorded?"
eFlora_SA,SA,Atriplex holocarpa,flowering_time,NNNNNYYYYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Atriplex_holocarpa,1,"""Flowering time: June-Oct."""
FloraBase_WA,WA,Lycium ferocissimum,flowering_time,NNNYYNNYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/6968,1,"""Fl...Apr to May or Aug to Dec"""
VicFlora,VIC,Lycium ferocissimum,flowering_time,YYNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/b3e0a7b4-1cfe-450b-b8de-2aa3cab20d4e,0,"""Flowers mainly spring and summer."""
eFlora_NT,NT,Lycium ferocissimum,flowering_time,NNNNNNNYNNNN,http://eflora.nt.gov.au/factsheet?id=5548,0,Limited window based on limited specimens?
eFlora_SA,SA,Lycium ferocissimum,flowering_time,YYYYYYYYYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Lycium_ferocissimum,0,"""Flowering time: throughout the year but chiefly spring and early summer."" vague"
PlantNET,NSW,Lycium ferocissimum,flowering_time,YYYYYYYYYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Lycium~ferocissimum,0,"""Flowering: throughout year."""
eFlora_SA,SA,Einadia polygonoides,flowering_time,YNNNNNNNNNNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Einadia_polygonoides,0,"""Flowering time: Jan. (1 record)."""
Flora_Aus,Aus,Schismus barbatus,flowering_time,YYYYYYYYYYYY,https://profiles.ala.org.au/opus/foa/profile/Schismus%20barbatus,1,"""Flowers Jan.-Dec."""
VicFlora,VIC,Schismus barbatus,flowering_time,NNNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/f26fa4b8-4206-4359-af64-b794c820149d,1,"""Flowers mostly Sep.-Dec."""
Florabase_WA,WA,Schismus barbatus,flowering_time,NNNNNNNYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/597,1,"""Fl...Aug to Nov"""
eFlora_NT,NT,Schismus barbatus,flowering_time,NNNNNNNNYYNN,http://eflora.nt.gov.au/factsheet?id=4745,0,"""Flowering: Sep, Oct"", limited window based on limited specimens?"
eFlora_SA,SA,Schismus barbatus,flowering_time,YYYYYYYYYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Schismus_barbatus,1,"""most of the year but especially Sept.-Oct."""
FloraBase_WA,WA,Crotalaria cunninghamii,flowering_time,YYYYYYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/3774,1,"""Fl...Jan to Dec"""
eFlora_NT,NT,Crotalaria cunninghamii,flowering_time,NYYYYYYYYYYY,http://eflora.nt.gov.au/factsheet?id=2182,1,"""Flowering: Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec"""
eFlora_SA,SA,Crotalaria cunninghamii,flowering_time,NNNNYYYYYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Crotalaria_cunninghamii,1,"""Flowering time: Flowers and/or fruits: May-Oct."""
Flora_Aus,Aus,Eragrostis barrelieri,flowering_time,NYYNYNYYNNYY,https://profiles.ala.org.au/opus/foa/profile/Eragrostis%20barrelieri,1,"""Flowers and fruits recorded Dec., Feb.-Mar., May, July-Aug., Nov."""
eFlora_NT,NT,Eragrostis barrelieri,flowering_time,NNNYYNNYYNYN,http://eflora.nt.gov.au/factsheet?id=4442,1,"""Flowering: Apr, May, Aug, Sep, Nov"""
VicFlora,VIC,Convolvulus graminetinus,flowering_time,YYYYYNNNNNNY,https://vicflora.rbg.vic.gov.au/flora/taxon/04685537-97ed-4391-ac4e-1847f209ac2c,0,"""Flowers mostly in summer and autumn."""
PlantNET,NSW,Convolvulus graminetinus,flowering_time,YYYYYYNNNNYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Convolvulus~graminetinus,0,"""Flowering: Late spring into early winter."""
eFlora_NT,NT,Neobassia proceriflora,flowering_time,NNNNNNNNNYNN,http://eflora.nt.gov.au/factsheet?id=1232,0,"""Flowering: Oct"", limited window based on limited specimens?"
eFlora_SA,SA,Neobassia proceriflora,flowering_time,NNNNYYYYYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Neobassia_proceriflora,1,"""Flowering time: Flowers and/or fruits: May-Oct."""
Flora_Aus,Aus,Senna pleurocarpa var. angustifolia,flowering_time,NNNNNNNYYYYY,https://profiles.ala.org.au/opus/foa/profile/Senna%20pleurocarpa%20var.%20angustifolia,1,"""Flowers Aug.-Dec."""
PlantNET,NSW,Senna pleurocarpa var. pleurocarpa,flowering_time,YYYYYYYYYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=in&name=Senna~pleurocarpa~var.+pleurocarpa,1,"""Flowering: all year."""
FloraBase_WA,WA,Senna pleurocarpa,flowering_time,YYNYNNYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/16378,1,"""Fl...Jul to Dec or Jan to Feb or Apr."""
eFlora_NT,NT,Senna pleurocarpa var. pleurocarpa,flowering_time,NNYNYYYYNYYN,http://eflora.nt.gov.au/factsheet?id=20605,1,"Flowering: Mar, May, Jun, Jul, Aug, Oct, Nov"
eFlora_NT,NT,Senna pleurocarpa,flowering_time,NNNNNNNYNNNN,http://eflora.nt.gov.au/factsheet?id=996,0,Flowering: Aug
eFlora_SA,SA,Senna pleurocarpa,flowering_time,YNNNNNYYNNNY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Cassia_pleurocarpa,0,"""Flowering time: in late winter and early summer."" Published under taxonomic synonym, ambiguous text"
