plot,unique,veg,diameter,height,sev,dead,alldead,rs,d.a,burnt,species
18P5,18P5T6,A,8.2,2.8,2,1,1,0,d,1,Leptospermum squarrosa
18P5,18P5T7,A,8.2,2.5,2,1,1,0,d,1,Leptospermum squarrosa
16P7,16P7T11,C,4.6,2,2,1,1,0,d,1,Leucopogon
16P7,16P7T6,C,3.3,1.4,2,1,1,0,d,1,Leucopogon
16P7,16P7T3,C,3.2,2,3,1,1,0,d,1,Leucopogon
16P7,16P7T4,C,5,1.5,3,1,1,0,d,1,Leucopogon
15P11,15P11T9,D,5.8,1.5,2,1,1,0,d,1,Leucopogon
14P12,14P12T17,E,4.2,1.4,3,1,1,0,d,1,Leucopogon
17P11,17P11T2,E,4.8,1,4,1,1,0,d,1,Leucopogon
17P11,17P11T3,E,3.2,1,4,1,1,0,d,1,Leucopogon
17P11,17P11T9,E,12,1.2,4,1,1,0,d,1,Leucopogon
17P15,17P15T8,E,9.1,3.2,4,1,1,0,d,1,Leucopogon
8P6,8P6T12,E,6,0.3,4,1,1,0,d,1,Leucopogon
8P6,8P6T3,E,7,0.25,4,1,1,0,d,1,Leucopogon
8P6,8P6T4,E,10,0.33,4,1,1,0,d,1,Leucopogon
8P6,8P6T5,E,7,0.3,4,1,1,0,d,1,Leucopogon
8P6,8P6T6,E,7,0.4,4,1,1,0,d,1,Leucopogon
11P1,11P1T3,E,18,1.2,5,1,1,0,d,1,Leucopogon
14P12,14P12T16,E,4.15,0.5,5,1,1,0,d,1,Leucopogon
17P11,17P11T7,E,7.4,0.3,5,1,1,0,d,1,Leucopogon
17P15,17P15T3,E,3.1,0.2,5,1,1,0,d,1,Leucopogon
15P11,15P11T1,D,4,1.2,2,1,1,0,d,1,Leucopogon
15P11,15P11T13,D,5.2,1.5,2,1,1,0,d,1,Leucopogon
15P11,15P11T2,D,5.1,1.2,2,1,1,0,d,1,Leucopogon
15P11,15P11T3,D,4,1.2,2,1,1,0,d,1,Leucopogon
15P11,15P11T4,D,6.1,1.2,2,1,1,0,d,1,Leucopogon
15P11,15P11T6,D,4.4,1.2,2,1,1,0,d,1,Leucopogon
15P11,15P11T7,D,7.9,1.6,2,1,1,0,d,1,Leucopogon
15P11,15P11T8,D,8.8,1.5,2,1,1,0,d,1,Leucopogon
2P2,2P2T14,D,7,1.5,4,1,1,0,d,1,Leucopogon parviflorus
1P2,1P2T4,E,45,0.5,2,1,1,0,d,1,Leucopogon parviflorus
1P3,1P3T2,E,28,1.5,2,1,1,0,d,1,Leucopogon parviflorus
1P3,1P3T9,E,19,1.3,2,1,1,0,d,1,Leucopogon parviflorus
4P2,4P2T3,E,7.5,3,2,1,1,0,d,1,Leucopogon parviflorus
4P2,4P2T4,E,11.2,3,2,1,1,0,d,1,Leucopogon parviflorus
4P2,4P2T7,E,3,3,2,1,1,0,d,1,Leucopogon parviflorus
4P10,4P10T13,E,5.5,1,3,1,1,0,d,1,Leucopogon parviflorus
4P10,4P10T5,E,11.9,2,3,1,1,0,d,1,Leucopogon parviflorus
4P1,4P1T3,E,10,1,3,1,1,0,d,1,Leucopogon parviflorus
4P1,4P1T6,E,3.6,1,3,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T1,E,20.8,2,3,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T13,E,22.4,2,3,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T2,E,13.1,2,3,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T3,E,19.5,2,3,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T4,E,5.8,2,3,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T8,E,16.5,2,3,1,1,0,d,1,Leucopogon parviflorus
1P2,1P2T12,E,10,0.2,4,1,1,0,d,1,Leucopogon parviflorus
1P2,1P2T13,E,10,0.4,4,1,1,0,d,1,Leucopogon parviflorus
1P3,1P3T5,E,14.7,1.5,4,1,1,0,d,1,Leucopogon parviflorus
4P10,4P10T10,E,6.6,1,4,1,1,0,d,1,Leucopogon parviflorus
4P10,4P10T12,E,4.4,0.5,4,1,1,0,d,1,Leucopogon parviflorus
4P10,4P10T4,E,11.6,1.5,4,1,1,0,d,1,Leucopogon parviflorus
4P10,4P10T6,E,8,1,4,1,1,0,d,1,Leucopogon parviflorus
4P10,4P10T8,E,9.8,2.5,4,1,1,0,d,1,Leucopogon parviflorus
4P1,4P1T7,E,7,1,4,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T10,E,4.4,0.7,4,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T12,E,17.5,2,4,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T5,E,5,0.8,4,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T9,E,11.8,2,4,1,1,0,d,1,Leucopogon parviflorus
9P5,9P5T2,E,3,0.38,4,1,1,0,d,1,Leucopogon parviflorus
9P5,9P5T3,E,11.7,0.6,4,1,1,0,d,1,Leucopogon parviflorus
9P5,9P5T5,E,4.3,0.34,4,1,1,0,d,1,Leucopogon parviflorus
1P2,1P2T11,E,4,0.3,5,1,1,0,d,1,Leucopogon parviflorus
4P10,4P10T9,E,5.1,0.18,5,1,1,0,d,1,Leucopogon parviflorus
4P1,4P1T8,E,5.8,0.44,5,1,1,0,d,1,Leucopogon parviflorus
4P2,4P2T10,E,7.5,0.28,5,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T14,E,6,0.48,5,1,1,0,d,1,Leucopogon parviflorus
4P9,4P9T6,E,5,0.46,5,1,1,0,d,1,Leucopogon parviflorus
18P12,18P12T10,A,3.3,1.2,3,1,1,0,d,1,Melaleuca
5P2,5P2T2,A,7.6,2,3,1,1,0,d,1,Melaleuca
18P12,18P12T7,A,5.3,1.2,4,1,1,0,d,1,Melaleuca
7P4,7P4T10,A,3.2,0.8,4,1,1,0,d,1,Melaleuca
7P4,7P4T12,A,3.5,0.8,4,1,1,0,d,1,Melaleuca
18P12,18P12T8,A,3,0.6,5,1,1,0,d,1,Melaleuca
4P5,4P5T3,C,3,3,2,1,1,0,d,1,Melaleuca
4P5,4P5T4,C,9.5,3,2,1,1,0,d,1,Melaleuca
4P8,4P8T1,C,7.2,3,3,1,1,0,d,1,Melaleuca
4P8,4P8T2,C,8.3,3,3,1,1,0,d,1,Melaleuca
4P4,4P4T4,D,5,6,2,1,1,0,d,1,Melaleuca
4P4,4P4T1,D,7,6,3,1,1,0,d,1,Melaleuca
4P4,4P4T2,D,4.5,6,3,1,1,0,d,1,Melaleuca
17P14,17P14T10,E,4.2,1,4,1,1,0,d,1,Melaleuca
11P4,11P4T1,A,7.3,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T10,A,8.3,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T11,A,9.6,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T2,A,7.8,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T3,A,12.3,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T4,A,8.2,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T5,A,7.4,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T6,A,9.6,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T7,A,8.3,8,3,1,1,0,d,1,Melaleuca
11P4,11P4T8,A,10,8,3,1,1,0,d,1,Melaleuca
18P12,18P12T3,A,3,1.6,3,1,1,0,d,1,Melaleuca
10P3,10P3T2,A,4,1.2,4,1,1,0,d,1,Melaleuca
11P4,11P4T9,A,7,1,5,1,1,0,d,1,Melaleuca
13P4,13P4T7,C,11.9,3,3,1,1,0,d,1,Melaleuca
15P7,15P7T2,E,4.7,,2,1,1,0,d,1,Melaleuca
14P12,14P12T5,E,6.7,1,4,1,1,0,d,1,Melaleuca
12P7,12P7T10,A,3.8,2,1,1,1,0,d,1,Melaleuca armillaris
12P7,12P7T3,A,4,2,2,1,1,0,d,1,Melaleuca armillaris
12P7,12P7T4,A,3.5,2,2,1,1,0,d,1,Melaleuca armillaris
12P7,12P7T5,A,7.8,2,2,1,1,0,d,1,Melaleuca armillaris
12P7,12P7T6,A,4.8,2.5,2,1,1,0,d,1,Melaleuca armillaris
12P7,12P7T7,A,3,1.8,2,1,1,0,d,1,Melaleuca armillaris
11P2,11P2T12,A,4.6,1.8,3,1,1,0,d,1,Melaleuca armillaris
11P2,11P2T13,A,4,1.2,3,1,1,0,d,1,Melaleuca armillaris
11P7,11P7T7,A,6,2,3,1,1,0,d,1,Melaleuca armillaris
20P4,20P4T10,C,4.4,3,3,1,1,0,d,1,Melaleuca armillaris
20P4,20P4T9,C,3.2,3,3,1,1,0,d,1,Melaleuca armillaris
14P8,14P8T8,C,3.6,3.5,4,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T10,D,5.6,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T11,D,14.2,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T12,D,7,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T13,D,7.3,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T14,D,14.1,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T15,D,7.3,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T2,D,10,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T3,D,9,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T4,D,7,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T5,D,5,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T6,D,6,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T8,D,6.3,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T9,D,6.1,7,2,1,1,0,d,1,Melaleuca armillaris
20P3,20P3T7,D,3.2,2,3,1,1,0,d,1,Melaleuca armillaris
15P3,15P3T10,E,3,0.8,3,1,1,0,d,1,Melaleuca armillaris
15P3,15P3T14,E,3.2,1.2,3,1,1,0,d,1,Melaleuca armillaris
15P3,15P3T15,E,3.4,1.2,3,1,1,0,d,1,Melaleuca armillaris
15P3,15P3T6,E,7.4,0.4,4,1,1,0,d,1,Melaleuca armillaris
15P3,15P3T8,E,3.5,0.8,4,1,1,0,d,1,Melaleuca armillaris
15P7,15P7T12,E,3,0.3,1,1,1,0,d,1,Melaleuca ericifolia
15P7,15P7T13,E,3.8,0.3,1,1,1,0,d,1,Melaleuca ericifolia
18P11,18P11T6,A,3,0.8,2,1,1,0,d,1,Melaleuca gibbosa
19P1,19P1T10,A,3.3,1.5,2,1,1,0,d,1,Melaleuca gibbosa
19P1,19P1T13,A,3.8,1.5,2,1,1,0,d,1,Melaleuca gibbosa
7P5,7P5T10,A,4,1,2,1,1,0,d,1,Melaleuca gibbosa
7P5,7P5T14,A,3.5,1,2,1,1,0,d,1,Melaleuca gibbosa
7P5,7P5T2,A,4,1,2,1,1,0,d,1,Melaleuca gibbosa
7P5,7P5T6,A,3.1,1,2,1,1,0,d,1,Melaleuca gibbosa
7P5,7P5T7,A,3.8,1,2,1,1,0,d,1,Melaleuca gibbosa
7P5,7P5T8,A,3.1,1,2,1,1,0,d,1,Melaleuca gibbosa
7P5,7P5T9,A,3.3,1,2,1,1,0,d,1,Melaleuca gibbosa
7P6,7P6T11,A,4,0.5,2,1,1,0,d,1,Melaleuca gibbosa
7P6,7P6T12,A,3.7,0.5,2,1,1,0,d,1,Melaleuca gibbosa
7P7,7P7T5,A,3.6,0.5,2,1,1,0,d,1,Melaleuca gibbosa
13P10,13P10T10,A,3.3,0.7,3,1,1,0,d,1,Melaleuca gibbosa
13P10,13P10T11,A,3.8,1,3,1,1,0,d,1,Melaleuca gibbosa
13P10,13P10T9,A,3.1,0.7,3,1,1,0,d,1,Melaleuca gibbosa
14P2,14P2T6,A,3.2,1.5,3,1,1,0,d,1,Melaleuca gibbosa
17P6,17P6T2,A,3,0.4,3,1,1,0,d,1,Melaleuca gibbosa
17P6,17P6T3,A,3,0.4,3,1,1,0,d,1,Melaleuca gibbosa
18P11,18P11T9,A,4.2,0.7,3,1,1,0,d,1,Melaleuca gibbosa
7P5,7P5T17,A,3.5,1,3,1,1,0,d,1,Melaleuca gibbosa
7P6,7P6T4,A,3,0.7,3,1,1,0,d,1,Melaleuca gibbosa
7P6,7P6T5,A,3.5,0.5,3,1,1,0,d,1,Melaleuca gibbosa
7P6,7P6T6,A,3.5,0.7,3,1,1,0,d,1,Melaleuca gibbosa
7P6,7P6T7,A,3.3,0.5,3,1,1,0,d,1,Melaleuca gibbosa
7P6,7P6T8,A,4,0.7,3,1,1,0,d,1,Melaleuca gibbosa
7P6,7P6T9,A,3.2,0.7,3,1,1,0,d,1,Melaleuca gibbosa
7P7,7P7T10,A,3.4,0.3,4,1,1,0,d,1,Melaleuca gibbosa
17P10,17P10T8,A,5,2,3,1,1,0,d,1,Melaleuca squarrosa
17P6,17P6T4,A,3.8,0.8,3,1,1,0,d,1,Melaleuca squarrosa
17P10,17P10T6,A,3,1,4,1,1,0,d,1,Melaleuca squarrosa
17P6,17P6T10,A,3.2,0.5,4,1,1,0,d,1,Melaleuca squarrosa
17P6,17P6T9,A,4,0.5,4,1,1,0,d,1,Melaleuca squarrosa
10P7,10P7T10,C,4.5,4,2,1,1,0,d,1,Melaleuca squarrosa
10P7,10P7T5,C,4.5,4,2,1,1,0,d,1,Melaleuca squarrosa
10P7,10P7T9,C,4,4,2,1,1,0,d,1,Melaleuca squarrosa
10P7,10P7T1,C,4,4,4,1,1,0,d,1,Melaleuca squarrosa
10P7,10P7T2,C,5,4,4,1,1,0,d,1,Melaleuca squarrosa
10P7,10P7T8,C,4.5,3,4,1,1,0,d,1,Melaleuca squarrosa
7P4,7P4T6,A,4,0.7,4,1,1,0,d,1,MYRTACEAE
7P4,7P4T8,A,3,0.8,4,1,1,0,d,1,MYRTACEAE
12P7,12P7T9,A,8,2,1,1,1,0,d,1,u
3P2,3P2T2,A,3.5,3,2,1,1,0,d,1,u
3P2,3P2T3,A,3,3,2,1,1,0,d,1,u
3P2,3P2T4,A,3.1,3,2,1,1,0,d,1,u
3P2,3P2T5,A,4,3,2,1,1,0,d,1,u
3P2,3P2T6,A,3.1,3,2,1,1,0,d,1,u
5P1,5P1T9,A,5,1.5,2,1,1,0,d,1,u
5P1,5P1T1,A,4.6,1,3,1,1,0,d,1,u
7P1,7P1T3,A,3.8,0.6,3,1,1,0,d,1,u
10P9,10P9T3,A,4,1.5,4,1,1,0,d,1,u
10P9,10P9T8,A,5,0.2,4,1,1,0,d,1,u
10P9,10P9T9,A,6.5,0.2,4,1,1,0,d,1,u
17P10,17P10T2,A,3,1.2,4,1,1,0,d,1,u
17P10,17P10T3,A,4.5,0.8,4,1,1,0,d,1,u
17P9,17P9T13,A,5,0.4,4,1,1,0,d,1,u
17P9,17P9T8,A,5.5,0.8,4,1,1,0,d,1,u
10P9,10P9T10,A,4,0.2,5,1,1,0,d,1,u
10P9,10P9T5,A,9,0.5,5,1,1,0,d,1,u
10P9,10P9T7,A,6,1.7,5,1,1,0,d,1,u
11P2,11P2T1,A,6,0.5,5,1,1,0,d,1,u
11P3,11P3T13,A,6.3,1,5,1,1,0,d,1,u
11P3,11P3T14,A,6.5,1.7,5,1,1,0,d,1,u
13P5,13P5T4,A,3.8,0.07,5,1,1,0,d,1,u
13P8,13P8T3,A,10.3,0.5,5,1,1,0,d,1,u
14P4,14P4T11,A,3.2,1,5,1,1,0,d,1,u
14P4,14P4T12,A,3.4,1,5,1,1,0,d,1,u
14P4,14P4T14,A,3.3,1.5,5,1,1,0,d,1,u
14P5,14P5T11,A,3.2,0.6,5,1,1,0,d,1,u
14P6,14P6T10,A,3.3,0.2,5,1,1,0,d,1,u
14P6,14P6T11,A,3.5,0.2,5,1,1,0,d,1,u
14P6,14P6T12,A,3,0.2,5,1,1,0,d,1,u
14P6,14P6T8,A,5.2,0.2,5,1,1,0,d,1,u
14P6,14P6T9,A,3.3,0.2,5,1,1,0,d,1,u
18P3,18P3T8,A,3,0.2,5,1,1,0,d,1,u
18P5,18P5T3,A,3.4,0.05,5,1,1,0,d,1,u
18P5,18P5T4,A,3.2,0.2,5,1,1,0,d,1,u
18P5,18P5T5,A,3.6,0.05,5,1,1,0,d,1,u
19P6,19P6T2,A,5.5,0.2,5,1,1,0,d,1,u
3P6,3P6T8,A,4,0.35,5,1,1,0,d,1,u
7P4,7P4T5,A,5.4,0.08,5,1,1,0,d,1,u
7P4,7P4T9,A,3.4,0.3,5,1,1,0,d,1,u
13P3,13P3T13,C,5.7,0.8,2,1,1,0,d,1,u
13P3,13P3T7,C,4.5,0.8,2,1,1,0,d,1,u
13P3,13P3T11,C,3.9,0.6,3,1,1,0,d,1,u
13P3,13P3T12,C,3.2,0.5,3,1,1,0,d,1,u
13P3,13P3T14,C,3,5,3,1,1,0,d,1,u
13P3,13P3T9,C,4,0.5,3,1,1,0,d,1,u
13P3,13P3T3,C,5.1,0.6,4,1,1,0,d,1,u
13P3,13P3T8,C,5.5,0.45,4,1,1,0,d,1,u
10P6,10P6T12,C,4,0.25,5,1,1,0,d,1,u
13P3,13P3T2,C,4,5,5,1,1,0,d,1,u
13P4,13P4T1,C,6.9,0.8,5,1,1,0,d,1,u
13P4,13P4T2,C,4.5,0.8,5,1,1,0,d,1,u
13P4,13P4T5,C,5.3,1.8,5,1,1,0,d,1,u
14P7,14P7T2,C,4.1,0.6,5,1,1,0,d,1,u
16P3,16P3T3,C,3.2,0.3,5,1,1,0,d,1,u
16P5,16P5T9,C,3.1,0.3,5,1,1,0,d,1,u
6P2,6P2T3,C,9.6,0.23,5,1,1,0,d,1,u
6P2,6P2T4,C,13.7,0.2,5,1,1,0,d,1,u
9P2,9P2T10,C,3.1,0.26,5,1,1,0,d,1,u
9P2,9P2T13,C,5.5,0.25,5,1,1,0,d,1,u
9P2,9P2T16,C,11.5,0.28,5,1,1,0,d,1,u
9P2,9P2T8,C,7.3,0.08,5,1,1,0,d,1,u
9P2,9P2T9,C,5,0.05,5,1,1,0,d,1,u
4P4,4P4T6,D,6.2,6,2,1,1,0,d,1,u
4P4,4P4T7,D,5.5,6,2,1,1,0,d,1,u
3P5,3P5T12,D,4.4,5,3,1,1,0,d,1,u
3P5,3P5T8,D,3.1,0.53,3,1,1,0,d,1,u
3P8,3P8T5,D,3.8,4,3,1,1,0,d,1,u
4P4,4P4T9,D,7.5,6,3,1,1,0,d,1,u
14P9,14P9T9,D,3.8,0.8,4,1,1,0,d,1,u
11P6,11P6T10,D,3.1,0.4,5,1,1,0,d,1,u
11P6,11P6T11,D,3.5,1,5,1,1,0,d,1,u
14P9,14P9T6,D,4.1,0.7,5,1,1,0,d,1,u
14P9,14P9T7,D,3,0.6,5,1,1,0,d,1,u
14P9,14P9T8,D,3,0.7,5,1,1,0,d,1,u
15P13,15P13T10,D,8.5,0.07,5,1,1,0,d,1,u
15P13,15P13T2,D,7.8,0.1,5,1,1,0,d,1,u
15P13,15P13T3,D,4.8,0.05,5,1,1,0,d,1,u
15P13,15P13T4,D,5.5,0.05,5,1,1,0,d,1,u
15P13,15P13T5,D,4,0.05,5,1,1,0,d,1,u
16P8,16P8T14,D,3,0.1,5,1,1,0,d,1,u
16P8,16P8T15,D,6.1,0.3,5,1,1,0,d,1,u
16P8,16P8T16,D,3,0.1,5,1,1,0,d,1,u
16P8,16P8T17,D,9,0.3,5,1,1,0,d,1,u
4P4,4P4T10,D,4,0.1,5,1,1,0,d,1,u
4P4,4P4T5,D,5,0.3,5,1,1,0,d,1,u
4P4,4P4T8,D,5.5,0.6,5,1,1,0,d,1,u
15P7,15P7T11,E,5,0.2,2,1,1,0,d,1,u
8P7,8P7T2,E,3.5,0.25,2,1,1,0,d,1,u
8P7,8P7T4,E,3,0.05,2,1,1,0,d,1,u
8P7,8P7T5,E,3,0.1,2,1,1,0,d,1,u
8P7,8P7T6,E,3,0.1,2,1,1,0,d,1,u
14P12,14P12T14,E,6.7,1.6,3,1,1,0,d,1,u
14P12,14P12T8,E,7.3,1.8,3,1,1,0,d,1,u
14P12,14P12T9,E,6.2,1.5,3,1,1,0,d,1,u
14P12,14P12T1,E,7.9,0.7,4,1,1,0,d,1,u
14P12,14P12T2,E,3.2,1,4,1,1,0,d,1,u
14P12,14P12T20,E,3.4,1.5,4,1,1,0,d,1,u
15P5,15P5T1,E,3.4,0.2,4,1,1,0,d,1,u
15P5,15P5T10,E,4.2,0.1,4,1,1,0,d,1,u
15P5,15P5T3,E,11,0.8,4,1,1,0,d,1,u
15P5,15P5T7,E,7,0.2,4,1,1,0,d,1,u
15P5,15P5T8,E,4.3,0.1,4,1,1,0,d,1,u
15P5,15P5T9,E,4.2,0.1,4,1,1,0,d,1,u
15P7,15P7T10,E,6.2,0.4,4,1,1,0,d,1,u
17P11,17P11T6,E,3.5,0.3,4,1,1,0,d,1,u
17P13,17P13T11,E,3,0.6,4,1,1,0,d,1,u
14P12,14P12T11,E,6.5,1.5,5,1,1,0,d,1,u
14P12,14P12T12,E,5,0.1,5,1,1,0,d,1,u
14P12,14P12T13,E,3.5,0.1,5,1,1,0,d,1,u
14P12,14P12T15,E,3,0.2,5,1,1,0,d,1,u
14P12,14P12T19,E,4,0.4,5,1,1,0,d,1,u
14P12,14P12T3,E,3,0.9,5,1,1,0,d,1,u
15P15,15P15T10,E,4.5,0.2,5,1,1,0,d,1,u
15P15,15P15T7,E,4,0.3,5,1,1,0,d,1,u
15P1,15P15T8,E,3,0.2,5,1,1,0,d,1,u
15P1,15P15T9,E,4.2,0.2,5,1,1,0,d,1,u
15P3,15P3T2,E,5.1,0.35,5,1,1,0,d,1,u
15P3,15P3T3,E,3.1,0.1,5,1,1,0,d,1,u
15P4,15P4T6,E,6.1,0.4,5,1,1,0,d,1,u
15P5,15P5T2,E,4.5,0.06,5,1,1,0,d,1,u
15P5,15P5T4,E,3.6,0.6,5,1,1,0,d,1,u
15P5,15P5T5,E,4.6,0.07,5,1,1,0,d,1,u
15P7,15P7T1,E,3.3,0.1,5,1,1,0,d,1,u
15P7,15P7T3,E,3.5,0.7,5,1,1,0,d,1,u
16P6,16P6T2,E,14.7,0.3,5,1,1,0,d,1,u
16P9,16P9T10,E,3,0.2,5,1,1,0,d,1,u
16P9,16P9T11,E,3,0.1,5,1,1,0,d,1,u
16P9,16P9T9,E,3.8,0.5,5,1,1,0,d,1,u
17P11,17P11T11,E,3.5,0.2,5,1,1,0,d,1,u
17P11,17P11T5,E,3,0.3,5,1,1,0,d,1,u
17P13,17P13T3,E,3.4,0.3,5,1,1,0,d,1,u
17P13,17P13T4,E,3,0.3,5,1,1,0,d,1,u
17P13,17P13T5,E,3.4,0.3,5,1,1,0,d,1,u
17P13,17P13T6,E,4.6,0.3,5,1,1,0,d,1,u
17P14,17P14T3,E,3,0.15,5,1,1,0,d,1,u
17P14,17P14T6,E,3.9,0.7,5,1,1,0,d,1,u
17P14,17P14T7,E,7.1,0.8,5,1,1,0,d,1,u
4P10,4P10T3,E,5.7,0.36,5,1,1,0,d,1,u
11P1,11P1T6,E,4.2,0.23,3,1,1,0,d,1,u1
11P1,11P1T14,E,3.7,0.9,4,1,1,0,d,1,u1
11P1,11P1T7,E,3.6,0.2,4,1,1,0,d,1,u1
11P1,11P1T12,E,3.9,0.3,5,1,1,0,d,1,u1
11P1,11P1T15,E,4.2,0.1,5,1,1,0,d,1,u1
11P1,11P1T16,E,4.7,0.3,5,1,1,0,d,1,u1
11P1,11P1T11,E,3.8,0.8,3,1,1,0,d,1,u2
11P1,11P1T10,E,3.7,1,4,1,1,0,d,1,u2
18P1,18P1T4,A,3,4,3,1,0,1,rs,1,Acacia mucronata
13P1,13P1T2,C,4.1,1,4,1,0,1,rs,1,Acacia mucronata
13P1,13P1T8,C,7,3,4,1,0,1,rs,1,Acacia mucronata
6P3,6P3T10,D,9,4,4,1,0,1,rs,1,Acacia mucronata
6P3,6P3T11,D,7,4,4,1,0,1,rs,1,Acacia mucronata
6P3,6P3T12,D,6.5,2,5,1,0,1,rs,1,Acacia mucronata
4P1,4P1T4,E,5.2,1,2,1,0,1,rs,1,Acacia sophorae
17P6,17P6T1,A,5.1,1,4,1,0,1,rs,1,Acacia verticillata
17P6,17P6T5,A,4,0.7,4,1,0,1,rs,1,Acacia verticillata
17P6,17P6T7,A,3.8,1.3,4,1,0,1,rs,1,Acacia verticillata
3P6,3P6T11,A,7,2,3,1,0,1,rs,1,Allocasuarina 
3P6,3P6T5,A,8.5,2,3,1,0,1,rs,1,Allocasuarina 
14P7,14P7T27,C,4.5,3,3,1,0,1,rs,1,Allocasuarina monilifera
10P5,10P5T10,C,5,4,4,1,0,1,rs,1,Allocasuarina monilifera
11P6,11P6T8,D,17.1,7,2,1,0,1,rs,1,Allocasuarina monilifera
3P5,3P5T14,D,8.2,5,3,1,0,1,rs,1,Allocasuarina monilifera
11P8,11P8T1,A,2.5,6,3,1,0,1,rs,1,Allocasuarina verticillata
11P8,11P8T3,A,6.5,5,3,1,0,1,rs,1,Allocasuarina verticillata
11P8,11P8T4,A,11.8,5,3,1,0,1,rs,1,Allocasuarina verticillata
11P8,11P8T5,A,11.3,5,3,1,0,1,rs,1,Allocasuarina verticillata
11P8,11P8T6,A,8.3,5,3,1,0,1,rs,1,Allocasuarina verticillata
11P8,11P8T7,A,6.5,5,3,1,0,1,rs,1,Allocasuarina verticillata
11P2,11P2T18,A,8,2,4,1,0,1,rs,1,Allocasuarina verticillata
11P8,11P8T8,A,11.5,5,4,1,0,1,rs,1,Allocasuarina verticillata
13P2,13P2T8,C,25,3,1,1,0,1,rs,1,Allocasuarina verticillata
16P3,16P3T1,C,21.5,6,2,1,0,1,rs,1,Allocasuarina verticillata
9P2,9P2T12,C,32,8,2,1,0,1,rs,1,Allocasuarina verticillata
10P5,10P5T1,C,16,9,3,1,0,1,rs,1,Allocasuarina verticillata
16P3,16P3T11,C,11.2,6,3,1,0,1,rs,1,Allocasuarina verticillata
16P4,16P4T12,C,6.8,6,3,1,0,1,rs,1,Allocasuarina verticillata
16P4,16P4T2,C,3.8,8,3,1,0,1,rs,1,Allocasuarina verticillata
20P2,20P2T1,C,7,6,3,1,0,1,rs,1,Allocasuarina verticillata
20P2,20P2T4,C,7.5,6,3,1,0,1,rs,1,Allocasuarina verticillata
20P2,20P2T5,C,4.2,6,3,1,0,1,rs,1,Allocasuarina verticillata
20P2,20P2T6,C,3,6,3,1,0,1,rs,1,Allocasuarina verticillata
2P5,2P5T1,C,13.5,4,3,1,0,1,rs,1,Allocasuarina verticillata
2P5,2P5T10,C,15,5,3,1,0,1,rs,1,Allocasuarina verticillata
2P5,2P5T12,C,13,4,3,1,0,1,rs,1,Allocasuarina verticillata
2P5,2P5T5,C,11.9,4,3,1,0,1,rs,1,Allocasuarina verticillata
4P7,4P7T8,C,31,8,3,1,0,1,rs,1,Allocasuarina verticillata
10P5,10P5T11,C,13,10,4,1,0,1,rs,1,Allocasuarina verticillata
10P5,10P5T8,C,8,10,4,1,0,1,rs,1,Allocasuarina verticillata
10P5,10P5T9,C,10,10,4,1,0,1,rs,1,Allocasuarina verticillata
10P7,10P7T11,C,4.5,4,4,1,0,1,rs,1,Allocasuarina verticillata
10P7,10P7T6,C,11.5,5,4,1,0,1,rs,1,Allocasuarina verticillata
14P8,14P8T10,C,5,5,4,1,0,1,rs,1,Allocasuarina verticillata
14P8,14P8T9,C,6.5,5,4,1,0,1,rs,1,Allocasuarina verticillata
20P2,20P2T2,C,6.3,6,4,1,0,1,rs,1,Allocasuarina verticillata
20P2,20P2T3,C,7.8,6,4,1,0,1,rs,1,Allocasuarina verticillata
2P1,2P1T1,C,24.3,3,4,1,0,1,rs,1,Allocasuarina verticillata
