site_tree_code,Genus,species,date,leaf_N_per_dry_mass (%DM),leaf_area (mm2),leaf_perimeter_mm,leaf_dry_mass (g),leaf_N_per_area (mg N/mm2),leaf_thickness (um),specific_leaf_area (mm2/mg),leaf_density (ug/mm3),soil_TOC,soil_pH,soil_conductivity,soil_N,soil_P,soil_K,soil_Sand,soil_Silt,soil_Clay,site_elevation,site_Longitude,site_Latitude,site_name,taxon
43.4,Eucalyptus,staigeriana,8/1/2006,1.0026051,1331.868304,194.4116,0.29168,0.002195712,NA,4.566196873,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
43.5,Eucalyptus,staigeriana,8/1/2006,0.7667185,1345.287632,190.05804,0.25932,0.00147794,NA,5.187751165,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
43.6,Eucalyptus,staigeriana,8/1/2006,0.7641308,1238.836232,167.68572,0.24558,0.00151477,NA,5.044532258,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
43.7,Eucalyptus,staigeriana,8/1/2006,0.84225,1091.352656,155.99664,0.24248,0.001871336,NA,4.500794523,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
43.8,Eucalyptus,staigeriana,8/1/2006,0.770108,963.22388,172.09516,0.19204,0.001535381,NA,5.015746095,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
43.9,Eucalyptus,staigeriana,8/1/2006,0.9318216,2271.60836,218.13012,0.51288,0.002103851,NA,4.429122524,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
43.1,Eucalyptus,staigeriana,8/1/2006,0.7583314,1394.19076,228.49332,0.30736,0.001671799,NA,4.53601887,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
44.1,Eucalyptus,cullenii,8/1/2006,0.8653147,906.062704,211.53628,0.1569,0.001498438,NA,5.774778228,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.2,Eucalyptus,cullenii,8/1/2006,0.7503641,1329.803792,233.553,0.25656,0.001447683,NA,5.183207795,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.3,Eucalyptus,cullenii,8/1/2006,0.9266895,1363.997272,264.80008,0.24782,0.00168367,NA,5.503983827,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.4,Eucalyptus,cullenii,8/1/2006,0.9712368,755.611392,192.18148,0.14036,0.001804139,NA,5.383381248,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.5,Eucalyptus,cullenii,8/1/2006,0.8337922,1355.997288,244.39372,0.2567,0.001578428,NA,5.282420288,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.6,Eucalyptus,cullenii,8/1/2006,0.9353779,766.579112,198.33336,0.15078,0.001839814,NA,5.084090145,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.7,Eucalyptus,cullenii,8/1/2006,0.9514374,566.708544,136.07288,0.1011,0.001697351,NA,5.605425757,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.8,Eucalyptus,cullenii,8/1/2006,0.9486633,794.062928,196.81444,0.13386,0.001599219,NA,5.9320404,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.9,Eucalyptus,cullenii,8/1/2006,0.7810661,936.643288,210.86064,0.18068,0.001506689,NA,5.183989861,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
44.1,Eucalyptus,cullenii,8/1/2006,0.9102122,862.449888,202.06716,0.15198,0.001603966,NA,5.6747591,NA,1.424587428,5.35,0.012084,0.101724313,0.008505301,1.183886886,61.1284857,27.76536736,11.10614694,269,144.31447,-16.96205,site_44,Eucalyptus cullenii
45.1,Eucalyptus,cullenii,8/1/2006,0.7692544,1038.320504,253.5174,0.19888,0.001473431,324.4,5.22083922,590.4441656,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.2,Eucalyptus,cullenii,8/1/2006,0.829137,853.159584,231.84612,0.15538,0.001510049,322.2,5.490794079,565.2483551,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.3,Eucalyptus,cullenii,8/1/2006,0.8052733,851.998296,215.4174,0.15552,0.00146991,328.2,5.478384105,556.1717743,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.4,Eucalyptus,cullenii,8/1/2006,0.730839,835.4822,206.49184,0.16392,0.001433892,339.8,5.096889946,577.3928069,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.5,Eucalyptus,cullenii,8/1/2006,0.7993274,832.772528,205.19136,0.13724,0.001317283,328.8,6.068001516,501.2132121,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.6,Eucalyptus,cullenii,8/1/2006,0.9448619,985.675448,221.05112,0.14668,0.001406065,301.6,6.719903518,493.407362,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.7,Eucalyptus,cullenii,8/1/2006,0.7185512,930.836848,243.47424,0.21758,0.001679589,388.8,4.278136079,601.2002455,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.8,Eucalyptus,cullenii,8/1/2006,0.7866268,960.514208,225.78568,0.17862,0.001462834,341,5.377416907,545.3457246,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.9,Eucalyptus,cullenii,8/1/2006,0.8612484,792.385512,204.23632,0.15206,0.001652749,318.8,5.211005603,601.9496235,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
45.1,Eucalyptus,cullenii,8/1/2006,0.7669486,918.836872,275.35632,0.19274,0.001608791,359.8,4.76723499,583.0050021,1.852723277,6.06,0.034662,0.078100887,0.024819774,0.141460633,67.37557442,13.75728789,18.86713768,422,144.54868,-17.19103,site_45,Eucalyptus cullenii
46.1,Eucalyptus,melanophloia,8/1/2006,0.8543765,737.804976,110.88624,0.14452,0.001673538,327.2,5.105210185,598.6501256,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.2,Eucalyptus,melanophloia,8/1/2006,0.783906,792.25648,132.0546,0.16752,0.001657543,350.2,4.729324737,603.7883408,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.3,Eucalyptus,melanophloia,8/1/2006,0.9701813,913.159464,135.12292,0.19424,0.002063692,349.8,4.701191639,608.0961303,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.4,Eucalyptus,melanophloia,8/1/2006,1.0078166,867.869232,122.57532,0.16336,0.001897025,323.2,5.312617728,582.3982761,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.5,Eucalyptus,melanophloia,8/1/2006,1.0806106,948.127136,133.89356,0.19742,0.002250058,305,4.802589079,682.6918711,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.6,Eucalyptus,melanophloia,8/1/2006,0.9294671,737.030784,120.40616,0.16022,0.002020529,360.8,4.600117239,602.5104321,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.7,Eucalyptus,melanophloia,8/1/2006,0.9115492,807.224192,123.571,0.1863,0.002103773,362.4,4.33292642,636.8402394,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.8,Eucalyptus,melanophloia,8/1/2006,0.866739,1321.28768,157.83052,0.26,0.001705549,346.8,5.081875692,567.4098538,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.9,Eucalyptus,melanophloia,8/1/2006,0.8877679,644.643872,112.38484,0.1259,0.001733825,330.2,5.120284925,591.4646626,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
46.1,Eucalyptus,melanophloia,8/1/2006,0.9215045,552.515024,100.26396,0.1177,0.001963043,341.6,4.694265285,623.6120651,2.215662986,5.45,0.012826,0.062760615,0.009920504,1.275079405,79.02895436,9.892002658,11.07904298,569,145.06569,-17.41847,site_46,Eucalyptus melanophloia
47.1,Eucalyptus,cullenii,8/1/2006,1.0313118,658.321264,182.87492,0.13482,0.002112061,312.1,4.882964427,656.1795192,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.2,Eucalyptus,cullenii,8/1/2006,1.0977085,719.611464,168.93032,0.1307,0.001993722,291.9,5.505826044,622.2192159,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.3,Eucalyptus,cullenii,8/1/2006,1.0611424,709.805032,185.10504,0.11976,0.001790385,292.3,5.926895725,577.2233595,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.4,Eucalyptus,cullenii,8/1/2006,1.0469325,479.870008,158.0388,0.09054,0.001975311,304.6,5.300088447,619.4225103,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.5,Eucalyptus,cullenii,8/1/2006,1.0240304,592.514944,207.69072,0.09832,0.001699243,279.3,6.02639284,594.1165164,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.6,Eucalyptus,cullenii,8/1/2006,1.0062659,972.385152,220.56852,0.22632,0.002342057,372.3,4.29650562,625.1605715,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.7,Eucalyptus,cullenii,8/1/2006,0.7747435,657.934168,221.19336,0.15358,0.001808465,355.2,4.283983383,657.1723239,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.8,Eucalyptus,cullenii,8/1/2006,0.9372631,690.708296,187.03544,0.12922,0.001753463,342.2,5.345212011,546.7075345,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.9,Eucalyptus,cullenii,8/1/2006,0.8433853,718.579208,175.44796,0.13232,0.001553019,295.9,5.430616747,622.308711,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
47.1,Eucalyptus,cullenii,8/1/2006,1.0238883,815.095144,201.90968,0.17516,0.002200286,354.5,4.653431971,606.192266,1.844269529,5.53,0.020246,0.082525478,0.012083853,1.465424995,79.05919511,9.877738156,11.06306673,569,145.06576,-17.41806,site_47,Eucalyptus cullenii
48.1,Eucalyptus,atrata,8/1/2006,0.9921988,2275.221256,234.42676,0.82478,0.003596774,545.1,2.758579568,665.0255068,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.2,Eucalyptus,atrata,8/1/2006,0.9068064,2533.027192,260.83768,0.77528,0.002775449,515.8,3.26724176,593.3861301,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.3,Eucalyptus,atrata,8/1/2006,0.9928869,1736.77072,242.14328,0.51862,0.002964876,495.8,3.348830975,602.2825072,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.4,Eucalyptus,atrata,8/1/2006,0.867539,1817.41572,207.7466,0.5249,0.002505597,459.6,3.462403734,628.4088209,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.5,Eucalyptus,atrata,8/1/2006,0.9274644,1472.25512,249.06224,0.42516,0.002678345,487.8,3.462826042,592.0079367,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.6,Eucalyptus,atrata,8/1/2006,1.0487797,1691.480488,217.8812,0.49498,0.003069057,428.3,3.417270371,683.2388996,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.7,Eucalyptus,atrata,8/1/2006,0.8318192,1340.900544,202.65644,0.35176,0.002182121,410,3.81197562,639.8321064,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.8,Eucalyptus,atrata,8/1/2006,0.9369424,1898.3833,244.8052,0.54435,0.002686626,452.3,3.487431432,633.9685805,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.9,Eucalyptus,atrata,8/1/2006,0.964166,2555.865856,300.4312,0.78376,0.002956629,448.4,3.261031254,683.8792628,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
48.1,Eucalyptus,atrata,8/1/2006,0.9336255,1076.255912,190.99784,0.31674,0.002747642,473.4,3.397915994,621.6688529,2.405302637,5.46,0.12084,0.699246252,0.015755846,0.82866307,77.1282204,13.80193596,9.069843634,762,145.22595,-17.39505,site_48,Eucalyptus atrata
49.1,Eucalyptus,crebra,8/1/2006,1.0864332,1650.190248,287.0962,0.2207,0.001453019,387.2,7.477074073,345.4084583,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.2,Eucalyptus,crebra,8/1/2006,1.0243304,1576.900072,252.66904,0.20026,0.001300859,338.6,7.874263817,375.0620172,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.3,Eucalyptus,crebra,8/1/2006,1.175009,1809.6738,266.36472,0.35626,0.002313172,395.2,5.079643519,498.138179,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.4,Eucalyptus,crebra,8/1/2006,1.0817395,2047.57655,381.28575,0.4364,0.002305511,443.4,4.691971929,480.6720903,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.5,Eucalyptus,crebra,8/1/2006,0.9510789,1336.255392,250.952,0.26512,0.00188699,380.6,5.040190827,521.2958127,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.6,Eucalyptus,crebra,8/1/2006,1.1459837,1778.70612,309.06212,0.3582,0.002307809,410.8,4.965678727,490.2199115,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.7,Eucalyptus,crebra,8/1/2006,1.0386965,1764.383568,300.56328,0.3215,0.001892678,401.6,5.487973773,453.7266291,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.8,Eucalyptus,crebra,8/1/2006,1.0858179,787.482296,231.48544,0.15676,0.002161481,357,5.023490023,557.6044613,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.9,Eucalyptus,crebra,8/1/2006,0.968033,1127.481616,240.64468,0.26,0.002232308,387.6,4.336467754,594.9495088,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
49.1,Eucalyptus,crebra,8/1/2006,1.0575238,1551.738832,215.04656,0.35184,0.002397821,394.2,4.410353661,575.1881944,2.860508875,5.59,0.39962,1.839290829,0.043080364,0.11503625,45.57683764,18.07762386,36.3455385,569,145.4332778,-17.10580556,site_49,Eucalyptus crebra
50.1,Eucalyptus,shirleyi,9/16/2006,1.0860133,4025.47582,271.57045,0.9499,0.002562688,425.2,4.237789051,554.9673196,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.2,Eucalyptus,shirleyi,9/16/2006,1.2117921,2359.866248,199.57288,0.61288,0.003147141,497.4,3.850454001,522.1343671,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.3,Eucalyptus,shirleyi,9/16/2006,0.9597366,2389.930704,196.75856,0.51958,0.002086504,442.6,4.599735756,491.1970018,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.4,Eucalyptus,shirleyi,9/16/2006,0.9846333,6310.438992,316.88532,1.6232,0.002532719,456,3.887653396,564.0889845,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.5,Eucalyptus,shirleyi,9/16/2006,1.043172,1741.028776,179.11572,0.45436,0.002722388,464.2,3.831826692,562.1976236,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.6,Eucalyptus,shirleyi,9/16/2006,1.0089362,2505.414344,213.03996,0.44506,0.001792267,421.4,5.629385575,421.5455148,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.7,Eucalyptus,shirleyi,9/16/2006,0.9904041,2311.221184,192.85712,0.60086,0.002574804,463,3.846521959,561.5013347,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.8,Eucalyptus,shirleyi,9/16/2006,0.9782643,2828.768536,210.24596,0.85766,0.002966019,545.2,3.298240021,556.1115252,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.9,Eucalyptus,shirleyi,9/16/2006,0.9842702,3026.316528,226.33432,0.71006,0.002309378,451.6,4.262057471,519.5493013,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
50.1,Eucalyptus,shirleyi,9/16/2006,1.0541093,3296.28373,229.1207,0.798175,0.002552461,503.2,4.129775713,481.2080696,3.414319312,4.2,0.01325,1.64824589,0.016496924,0.134291832,40.41063045,19.16056899,40.42880056,1034,143.9784167,-19.55706667,site_50,Eucalyptus shirleyi
51.1,Eucalyptus,exilipes,9/16/2006,1.1420424,445.031368,193.86296,0.0767,0.00196828,330.4,5.802234263,521.6325721,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.2,Eucalyptus,exilipes,9/16/2006,0.9212763,432.2572,169.68724,0.08988,0.001915626,377.2,4.809270138,551.250687,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.3,Eucalyptus,exilipes,9/16/2006,1.1103195,508.515112,176.05248,0.0857,0.00187122,349,5.933665251,482.8936908,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.4,Eucalyptus,exilipes,9/16/2006,1.0897294,568.54725,179.24145,0.109475,0.002098297,353.6,5.193398036,544.5479586,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.5,Eucalyptus,exilipes,9/16/2006,1.1330613,703.2244,205.14564,0.1404,0.002262177,379.4,5.008720798,526.230299,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.6,Eucalyptus,exilipes,9/16/2006,1.0831963,408.38628,140.61948,0.0711,0.001885843,318.2,5.743829536,547.1397683,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.7,Eucalyptus,exilipes,9/16/2006,0.9948021,504.67641,158.0642,0.098025,0.001932238,356.6,5.148445907,544.6813524,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.8,Eucalyptus,exilipes,9/16/2006,1.0364357,654.708368,168.11752,0.115,0.001820507,330.8,5.693116243,530.9876837,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.9,Eucalyptus,exilipes,9/16/2006,0.983836,675.611552,188.98616,0.1084,0.001578538,323.2,6.232578893,496.4332516,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
51.1,Eucalyptus,exilipes,9/16/2006,1.0796646,524.51508,190.40856,0.0863,0.001776404,321.4,6.077810892,511.9257137,2.819146659,4.24,0.014204,1.380371984,0.021893806,0.277513866,45.09750693,20.1565097,34.74598338,1034,143.9784167,-19.55706667,site_51,Eucalyptus exilipes
52.1,Eucalyptus,crebra,9/16/2006,1.2226429,1017.41732,204.40904,0.16956,0.002037623,332.4,6.000338051,501.3756825,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
52.2,Eucalyptus,crebra,9/16/2006,1.0364231,1193.158904,242.62588,0.20716,0.00179947,333.8,5.759600811,520.1412338,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
52.3,Eucalyptus,crebra,9/16/2006,0.8884811,1053.675312,222.6818,0.20262,0.001708534,362.2,5.200253243,530.9175243,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
52.4,Eucalyptus,crebra,9/16/2006,0.9932738,1134.83644,241.0714,0.2089,0.001828412,351.8,5.432438679,523.2501146,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
52.5,Eucalyptus,crebra,9/16/2006,1.1099328,915.223976,223.10344,0.17018,0.002063849,374.8,5.377976119,496.114075,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
52.6,Eucalyptus,crebra,9/16/2006,1.0436184,1459.6745,222.34525,0.212025,0.001515908,329.4,6.884445231,440.9683869,2.144264859,5.32,0.015794,0.727045522,0.011640846,0.061117942,72.15044382,15.80116662,12.04838955,1057,144.0269167,-19.59121667,site_52,Eucalyptus crebra
