Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment,location_name,location_name2,location_name3
vcsb-1184-trial,360,Brachyscome spathulata,Victorian Conservation Seed Bank,Alpine National Park. Beside walking track about 500 metres south of The Watchtower.,-37.3672,146.8381,NA,NA,NA,NA,NA,NA,NA,1/14/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/2008,76 days,NA,NA,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3672_lat_and_146.8381_long,location_at_-37.3672_lat_and_146.8381_long,location_at_-37.3672_lat_and_146.8381_long
vcsb-2291,677,Prostanthera spinosa,Victorian Conservation Seed Bank,Grampians National Park. Beside Sawmill Track about 1.2 km from Strachans camping ground.,-37.3675,142.2828,NA,7040,NA,NA,NA,NA,NA,NA,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3675_lat_and_142.2828_long,location_at_-37.3675_lat_and_142.2828_long,location_at_-37.3675_lat_and_142.2828_long
vcsb-1251-trial,677,Prostanthera spinosa,Victorian Conservation Seed Bank,Grampians National Park. Beside Sawmill Track about 1.2 km from Strachans camping ground.,-37.3675,142.2828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3675_lat_and_142.2828_long,location_at_-37.3675_lat_and_142.2828_long,location_at_-37.3675_lat_and_142.2828_long
vcsb-1598,128,Eucalyptus alligatrix subsp. alligatrix,Victorian Conservation Seed Bank,"Beside the Eildon-Jamieson Road near the bridge over Big River, about 30 km from the Eildon-Alexandra Road.",-37.3678,146.0553,NA,13000,NA,NA,NA,NA,15,NA,2/26/2007,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3678_lat_and_146.0553_long,location_at_-37.3678_lat_and_146.0553_long,location_at_-37.3678_lat_and_146.0553_long
vcsb-5294-trial,128,Eucalyptus alligatrix subsp. alligatrix,Victorian Conservation Seed Bank,"Beside the Eildon-Jamieson Road near the bridge over Big River, about 30 km from the Eildon-Alexandra Road.",-37.3678,146.0553,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/24/2015,7 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3678_lat_and_146.0553_long,location_at_-37.3678_lat_and_146.0553_long,location_at_-37.3678_lat_and_146.0553_long
vcsb-111-trial,128,Eucalyptus alligatrix subsp. alligatrix,Victorian Conservation Seed Bank,"Beside the Eildon-Jamieson Road near the bridge over Big River, about 30 km from the Eildon-Alexandra Road.",-37.3678,146.0553,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/25/2006,13 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3678_lat_and_146.0553_long,location_at_-37.3678_lat_and_146.0553_long,location_at_-37.3678_lat_and_146.0553_long
vcsb-4192,1153,Howittia trilocularis,Victorian Conservation Seed Bank,"Grampians National Park, Victoria Range, Sawmill Track, 1.2 km north from Strachans camping ground. MGA 54 613510 5863475.",-37.3683,142.2819,NA,500,NA,NA,NA,NA,NA,NA,6/29/2009,Victorian Conservation Seedbank,"Stajsic, V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3683_lat_and_142.2819_long,location_at_-37.3683_lat_and_142.2819_long,location_at_-37.3683_lat_and_142.2819_long
vcsb-2184,612,Eucalyptus aggregata,Victorian Conservation Seed Bank,Beside Ashbourne Road about 2 km SW of Woodend in Black Gum Reserve.,-37.3689,144.5142,NA,NA,NA,NA,NA,NA,15,7/17/2009,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3689_lat_and_144.5142_long,location_at_-37.3689_lat_and_144.5142_long,location_at_-37.3689_lat_and_144.5142_long
vcsb-6104-trial,2144,Coopernookia barbata,Victorian Conservation Seed Bank,Beside Ashbourne Road about 2 km SW of Woodend in Black Gum Reserve.,-37.3689,144.5142,NA,NA,NA,NA,NA,NA,NA,7/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/14/2022,218 days,NA,8,NA,NA,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3689_lat_and_144.5142_long,location_at_-37.3689_lat_and_144.5142_long,location_at_-37.3689_lat_and_144.5142_long
vcsb-1159-trial,612,Eucalyptus aggregata,Victorian Conservation Seed Bank,Beside Ashbourne Road about 2 km SW of Woodend in Black Gum Reserve.,-37.3689,144.5142,NA,NA,NA,NA,NA,NA,NA,7/17/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/25/2009,28 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3689_lat_and_144.5142_long,location_at_-37.3689_lat_and_144.5142_long,location_at_-37.3689_lat_and_144.5142_long
vcsb-1938,412,Billardiera macrantha,Victorian Conservation Seed Bank,Errinundra National Park. Beside BA Road about 6.9 km from Big River Road intersection.,-37.3708,148.8147,NA,17000,NA,NA,NA,NA,15,3/25/2008,NA,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_148.8147_long,location_at_-37.3708_lat_and_148.8147_long,location_at_-37.3708_lat_and_148.8147_long
vcsb-807-trial,412,Billardiera macrantha,Victorian Conservation Seed Bank,Errinundra National Park. Beside BA Road about 6.9 km from Big River Road intersection.,-37.3708,148.8147,NA,NA,NA,NA,NA,NA,NA,3/25/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/13/2008,283 days,NA,25,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_148.8147_long,location_at_-37.3708_lat_and_148.8147_long,location_at_-37.3708_lat_and_148.8147_long
vcsb-6010-trial,2057,Pomaderris halmaturina subsp. continentis,Victorian Conservation Seed Bank,Errinundra National Park. Beside BA Road about 6.9 km from Big River Road intersection.,-37.3708,148.8147,NA,NA,NA,NA,NA,NA,NA,3/25/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2021,565 days,NA,NA,NA,NA,23,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_148.8147_long,location_at_-37.3708_lat_and_148.8147_long,location_at_-37.3708_lat_and_148.8147_long
vcsb-1796,672,Brachyscome salkiniae,Victorian Conservation Seed Bank,Coopracambra National Park. In the vicinity of turntable at the end of Ivor Track.,-37.3708,149.4433,NA,1000,NA,NA,NA,NA,15,NA,6/29/2009,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long
vcsb-1796,672,Brachyscome salkiniae,Victorian Conservation Seed Bank,Coopracambra National Park. In the vicinity of turntable at the end of Ivor Track.,-37.3708,149.4433,NA,1000,NA,NA,NA,NA,15,NA,6/29/2009,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long
vcsb-5853-trial,672,Brachyscome salkiniae,Victorian Conservation Seed Bank,Coopracambra National Park. In the vicinity of turntable at the end of Ivor Track.,-37.3708,149.4433,NA,NA,NA,NA,NA,NA,NA,NA,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 days,NA,NA,NA,NA,75,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long
vcsb-1246-trial,672,Brachyscome salkiniae,Victorian Conservation Seed Bank,Coopracambra National Park. In the vicinity of turntable at the end of Ivor Track.,-37.3708,149.4433,NA,NA,NA,NA,NA,NA,NA,NA,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long
vcsb-5853-trial,672,Brachyscome salkiniae,Victorian Conservation Seed Bank,Coopracambra National Park. In the vicinity of turntable at the end of Ivor Track.,-37.3708,149.4433,NA,NA,NA,NA,NA,NA,NA,NA,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 days,NA,NA,NA,NA,75,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long
vcsb-1246-trial,672,Brachyscome salkiniae,Victorian Conservation Seed Bank,Coopracambra National Park. In the vicinity of turntable at the end of Ivor Track.,-37.3708,149.4433,NA,NA,NA,NA,NA,NA,NA,NA,6/29/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31 days,NA,0,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long,location_at_-37.3708_lat_and_149.4433_long
vcsb-1842,1192,Prasophyllum sylvestre,Victorian Conservation Seed Bank,Coopracambra National Park. Near turntable at the end of Ivor Track.,-37.3728,149.4417,NA,NA,NA,NA,NA,NA,NA,12/30/2007,2/26/2008,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3728_lat_and_149.4417_long,location_at_-37.3728_lat_and_149.4417_long,location_at_-37.3728_lat_and_149.4417_long
vcsb-2519,942,Schoenus turbinatus,Victorian Conservation Seed Bank,Grampians National Park. Beside Jimmys Creek Road about 2.3 km from the Halls Gap-Dunkeld Road.,-37.374722,142.530556,NA,2977,NA,NA,NA,NA,15,NA,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.374722_lat_and_142.530556_long,location_at_-37.374722_lat_and_142.530556_long,location_at_-37.374722_lat_and_142.530556_long
vcsb-2520,844,Tricostularia pauciflora,Victorian Conservation Seed Bank,Grampians National Park. Beside Jimmys Creek Road about 2.3 km from the Halls Gap-Dunkeld Road.,-37.374722,142.530556,NA,NA,NA,NA,NA,NA,NA,NA,9/23/2011,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.374722_lat_and_142.530556_long,location_at_-37.374722_lat_and_142.530556_long,location_at_-37.374722_lat_and_142.530556_long
vcsb-4443-trial,844,Tricostularia pauciflora,Victorian Conservation Seed Bank,Grampians National Park. Beside Jimmys Creek Road about 2.3 km from the Halls Gap-Dunkeld Road.,-37.374722,142.530556,NA,NA,NA,NA,NA,NA,NA,NA,9/23/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.374722_lat_and_142.530556_long,location_at_-37.374722_lat_and_142.530556_long,location_at_-37.374722_lat_and_142.530556_long
vcsb-JAJ1400,159,Pimelea pagophila,Victorian Conservation Seed Bank,Mafeking,-37.375,142.5833,NA,1200,NA,NA,NA,NA,15,11/29/2005,NA,Victorian Conservation Seedbank,"Kelly, S.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long
vcsb-189-trial,159,Pimelea pagophila,Victorian Conservation Seed Bank,Mafeking,-37.375,142.5833,NA,NA,NA,NA,NA,NA,NA,11/29/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/12/2006,54 days,NA,NA,NA,NA,24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long
vcsb-188-trial,159,Pimelea pagophila,Victorian Conservation Seed Bank,Mafeking,-37.375,142.5833,NA,NA,NA,NA,NA,NA,NA,11/29/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/12/2006,54 days,NA,NA,NA,NA,27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long
vcsb-187-trial,159,Pimelea pagophila,Victorian Conservation Seed Bank,Mafeking,-37.375,142.5833,NA,NA,NA,NA,NA,NA,NA,11/29/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/11/2006,55 days,NA,NA,NA,NA,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long
vcsb-1005-trial,159,Pimelea pagophila,Victorian Conservation Seed Bank,Mafeking,-37.375,142.5833,NA,NA,NA,NA,NA,NA,NA,11/29/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706 days,NA,13,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long,location_at_-37.375_lat_and_142.5833_long
vcsb-963,1595,Brachyscome barkerae,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, in fenced plot c. 2.9 km NE of Mt Reynard. At highest point in fenced plot in western corner.",-37.377778,146.748056,NA,7000,NA,NA,NA,NA,15,1/18/2016,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.377778_lat_and_146.748056_long,location_at_-37.377778_lat_and_146.748056_long,location_at_-37.377778_lat_and_146.748056_long
vcsb-963,1595,Brachyscome barkerae,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, in fenced plot c. 2.9 km NE of Mt Reynard. At highest point in fenced plot in western corner.",-37.377778,146.748056,NA,7000,NA,NA,NA,NA,15,1/18/2016,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.377778_lat_and_146.748056_long,location_at_-37.377778_lat_and_146.748056_long,location_at_-37.377778_lat_and_146.748056_long
vcsb-5341-trial,1595,Brachyscome barkerae,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, in fenced plot c. 2.9 km NE of Mt Reynard. At highest point in fenced plot in western corner.",-37.377778,146.748056,NA,NA,NA,NA,NA,NA,NA,1/18/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/11/2016,291 days,NA,8,NA,NA,25,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.377778_lat_and_146.748056_long,location_at_-37.377778_lat_and_146.748056_long,location_at_-37.377778_lat_and_146.748056_long
vcsb-5341-trial,1595,Brachyscome barkerae,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, in fenced plot c. 2.9 km NE of Mt Reynard. At highest point in fenced plot in western corner.",-37.377778,146.748056,NA,NA,NA,NA,NA,NA,NA,1/18/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/11/2016,291 days,NA,8,NA,NA,25,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.377778_lat_and_146.748056_long,location_at_-37.377778_lat_and_146.748056_long,location_at_-37.377778_lat_and_146.748056_long
vcsb-1616,212,Austrostipa muelleri,Victorian Conservation Seed Bank,Grampians National Park. At Strachans Camping Area in the Victoria Valley.,-37.3778,142.2806,NA,5400,NA,NA,NA,NA,15,NA,2/26/2007,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long
vcsb-1605,220,Hakea repullulans,Victorian Conservation Seed Bank,Grampians National Park. Victoria Valley. Beside the Glenelg River at Strachans Camping Ground. 54H 0613387 5862440,-37.3778,142.2806,NA,4600,NA,NA,NA,NA,15,NA,2/26/2007,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long_2
vcsb-300-trial,212,Austrostipa muelleri,Victorian Conservation Seed Bank,Grampians National Park. At Strachans Camping Area in the Victoria Valley.,-37.3778,142.2806,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/23/2007,18 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long
vcsb-269-trial,212,Austrostipa muelleri,Victorian Conservation Seed Bank,Grampians National Park. At Strachans Camping Area in the Victoria Valley.,-37.3778,142.2806,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/12/2007,32 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long
vcsb-368-trial,212,Austrostipa muelleri,Victorian Conservation Seed Bank,Grampians National Park. At Strachans Camping Area in the Victoria Valley.,-37.3778,142.2806,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/12/2007,139 days,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long
vcsb-299-trial,212,Austrostipa muelleri,Victorian Conservation Seed Bank,Grampians National Park. At Strachans Camping Area in the Victoria Valley.,-37.3778,142.2806,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/23/2007,87 days,NA,5,NA,NA,25,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long
vcsb-5276-trial,220,Hakea repullulans,Victorian Conservation Seed Bank,Grampians National Park. Victoria Valley. Beside the Glenelg River at Strachans Camping Ground. 54H 0613387 5862440,-37.3778,142.2806,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/13/2015,139 days,NA,1,NA,NA,25,NA,93,NA,NA,Agar 1%,20,15,NA,NA,none,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long_2
vcsb-280-trial,220,Hakea repullulans,Victorian Conservation Seed Bank,Grampians National Park. Victoria Valley. Beside the Glenelg River at Strachans Camping Ground. 54H 0613387 5862440,-37.3778,142.2806,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/14/2007,103 days,NA,NA,NA,NA,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long_2
vcsb-275-trial,220,Hakea repullulans,Victorian Conservation Seed Bank,Grampians National Park. Victoria Valley. Beside the Glenelg River at Strachans Camping Ground. 54H 0613387 5862440,-37.3778,142.2806,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/29/2007,119 days,NA,2,NA,NA,25,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long,location_at_-37.3778_lat_and_142.2806_long_2
vcsb-2893,1363,Bossiaea cinerea,Victorian Conservation Seed Bank,Grampians National Park beside Jimmys Creek Road about 2.9 km from the Halls Gap-Dunkeld Road.,-37.378056,142.535833,NA,500,NA,NA,NA,NA,15,12/13/2012,5/21/2013,Victorian Conservation Seedbank,"Jeanes, J.A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.378056_lat_and_142.535833_long,location_at_-37.378056_lat_and_142.535833_long,location_at_-37.378056_lat_and_142.535833_long
vcsb-4777-trial,1363,Bossiaea cinerea,Victorian Conservation Seed Bank,Grampians National Park beside Jimmys Creek Road about 2.9 km from the Halls Gap-Dunkeld Road.,-37.378056,142.535833,NA,NA,NA,NA,NA,NA,NA,12/13/2012,5/21/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/20/2013,35 days,NA,0,NA,NA,21,NA,81,NA,NA,Agar 1%,20,15,NA,NA,nic,location_at_-37.378056_lat_and_142.535833_long,location_at_-37.378056_lat_and_142.535833_long,location_at_-37.378056_lat_and_142.535833_long
vcsb-4778-trial,1363,Bossiaea cinerea,Victorian Conservation Seed Bank,Grampians National Park beside Jimmys Creek Road about 2.9 km from the Halls Gap-Dunkeld Road.,-37.378056,142.535833,NA,NA,NA,NA,NA,NA,NA,12/13/2012,5/21/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/20/2013,233 days,NA,8,NA,NA,25,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.378056_lat_and_142.535833_long,location_at_-37.378056_lat_and_142.535833_long,location_at_-37.378056_lat_and_142.535833_long
vcsb-810,1535,Brachyscome walshii,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, approx 4.5 km NE of Mt Reynard and 1 Km WNW of Howitt Rd.",-37.378333,146.75,NA,280,NA,NA,NA,NA,15,2/19/2015,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long
vcsb-810,1535,Brachyscome walshii,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, approx 4.5 km NE of Mt Reynard and 1 Km WNW of Howitt Rd.",-37.378333,146.75,NA,280,NA,NA,NA,NA,15,2/19/2015,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long
vcsb-1124,1644,Epacris breviflora,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, approx 4.5 km NE of Mt Reynard and 1 Km WNW of Howitt Rd.",-37.378333,146.75,NA,7543,NA,NA,NA,NA,NA,NA,NA,Victorian Conservation Seedbank,"Messina, A.",NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long
vcsb-6190-trial,1535,Brachyscome walshii,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, approx 4.5 km NE of Mt Reynard and 1 Km WNW of Howitt Rd.",-37.378333,146.75,NA,NA,NA,NA,NA,NA,NA,2/19/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/20/2023,21 days,NA,0,NA,NA,25,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long
vcsb-6188-trial,1535,Brachyscome walshii,Victorian Conservation Seed Bank,"Alpine National Park, Racecourse Plain, approx 4.5 km NE of Mt Reynard and 1 Km WNW of Howitt Rd.",-37.378333,146.75,NA,NA,NA,NA,NA,NA,NA,2/19/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/20/2023,14 days,NA,NA,NA,NA,25,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long,location_at_-37.378333_lat_and_146.75_long
