error,dataset_id,taxon_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name
Duplicate of Barlow_1981_3720,Kooyman_2011,Santalum lanceolatum,NA,NA,Kooyman_2011_1324,leaf_compoundness,simple,NA,NA,expert_mean,NA,Santalum lanceolatum
Duplicate of Barlow_1981_3720,Kooyman_2011,Santalum lanceolatum,NA,NA,Kooyman_2011_1324,leaf_length,20,mm,NA,expert_min,NA,Santalum lanceolatum
Duplicate of Barlow_1981_3720,Kooyman_2011,Santalum lanceolatum,NA,NA,Kooyman_2011_1324,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Santalum lanceolatum
Duplicate of Barlow_1981_3720,Kooyman_2011,Santalum lanceolatum,NA,NA,Kooyman_2011_1324,leaf_width,5,mm,NA,expert_min,NA,Santalum lanceolatum
Duplicate of Barlow_1981_3720,Kooyman_2011,Santalum lanceolatum,NA,NA,Kooyman_2011_1324,plant_height,7,m,NA,expert_max,NA,Santalum lanceolatum
Duplicate of Barlow_1981_3722,Kooyman_2011,Santalum obtusifolium,NA,NA,Kooyman_2011_1325,leaf_compoundness,simple,NA,NA,expert_mean,NA,Santalum obtusifolium
Duplicate of Barlow_1981_3722,Kooyman_2011,Santalum obtusifolium,NA,NA,Kooyman_2011_1325,leaf_length,65,mm,NA,expert_max,NA,Santalum obtusifolium
Duplicate of Barlow_1981_3722,Kooyman_2011,Santalum obtusifolium,NA,NA,Kooyman_2011_1325,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Santalum obtusifolium
Duplicate of Barlow_1981_3724,Kooyman_2011,Sarcopetalum harveyanum,NA,NA,Kooyman_2011_2470,leaf_compoundness,simple,NA,NA,expert_mean,NA,Sarcopetalum harveyanum
Duplicate of Barlow_1981_3724,Kooyman_2011,Sarcopetalum harveyanum,NA,NA,Kooyman_2011_2470,leaf_length,220,mm,NA,expert_max,NA,Sarcopetalum harveyanum
Duplicate of Barlow_1981_3724,Kooyman_2011,Sarcopetalum harveyanum,NA,NA,Kooyman_2011_2470,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcopetalum harveyanum
Duplicate of Barlow_1981_3724,Kooyman_2011,Sarcopetalum harveyanum,NA,NA,Kooyman_2011_2470,leaf_width,200,mm,NA,expert_max,NA,Sarcopetalum harveyanum
Duplicate of Barlow_1981_3724,Kooyman_2011,Sarcopetalum harveyanum,NA,NA,Kooyman_2011_2470,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Sarcopetalum harveyanum
Duplicate of Barlow_1981_3724,Kooyman_2011,Sarcopetalum harveyanum,NA,NA,Kooyman_2011_2470,seed_length,6,mm,NA,expert_max,NA,Sarcopetalum harveyanum
Duplicate of Barlow_1981_3725,Kooyman_2011,Sarcopteryx acuminata,NA,NA,Kooyman_2011_1797,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcopteryx acuminata
Duplicate of Barlow_1981_3725,Kooyman_2011,Sarcopteryx acuminata,NA,NA,Kooyman_2011_1797,leaf_length,35,mm,NA,expert_min,NA,Sarcopteryx acuminata
Duplicate of Barlow_1981_3725,Kooyman_2011,Sarcopteryx acuminata,NA,NA,Kooyman_2011_1797,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcopteryx acuminata
Duplicate of Barlow_1981_3725,Kooyman_2011,Sarcopteryx acuminata,NA,NA,Kooyman_2011_1797,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcopteryx acuminata
Duplicate of Barlow_1981_3725,Kooyman_2011,Sarcopteryx acuminata,NA,NA,Kooyman_2011_1797,plant_height,15,m,NA,expert_max,NA,Sarcopteryx acuminata
Duplicate of Barlow_1981_3726,Kooyman_2011,Sarcopteryx martyana,NA,NA,Kooyman_2011_1798,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcopteryx martyana
Duplicate of Barlow_1981_3726,Kooyman_2011,Sarcopteryx martyana,NA,NA,Kooyman_2011_1798,leaf_length,35,mm,NA,expert_min,NA,Sarcopteryx martyana
Duplicate of Barlow_1981_3726,Kooyman_2011,Sarcopteryx martyana,NA,NA,Kooyman_2011_1798,leaf_length,185,mm,NA,expert_max,NA,Sarcopteryx martyana
Duplicate of Barlow_1981_3726,Kooyman_2011,Sarcopteryx martyana,NA,NA,Kooyman_2011_1798,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcopteryx martyana
Duplicate of Barlow_1981_3726,Kooyman_2011,Sarcopteryx martyana,NA,NA,Kooyman_2011_1798,leaf_width,10,mm,NA,expert_min,NA,Sarcopteryx martyana
Duplicate of Barlow_1981_3726,Kooyman_2011,Sarcopteryx martyana,NA,NA,Kooyman_2011_1798,leaf_width,65,mm,NA,expert_max,NA,Sarcopteryx martyana
Duplicate of Barlow_1981_3726,Kooyman_2011,Sarcopteryx martyana,NA,NA,Kooyman_2011_1798,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcopteryx martyana
Duplicate of Barlow_1981_3726,Kooyman_2011,Sarcopteryx martyana,NA,NA,Kooyman_2011_1798,plant_height,20,m,NA,expert_max,NA,Sarcopteryx martyana
Duplicate of Barlow_1981_3727,Kooyman_2011,Sarcopteryx montana,NA,NA,Kooyman_2011_1800,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcopteryx montana
Duplicate of Barlow_1981_3727,Kooyman_2011,Sarcopteryx montana,NA,NA,Kooyman_2011_1800,leaf_length,35,mm,NA,expert_min,NA,Sarcopteryx montana
Duplicate of Barlow_1981_3727,Kooyman_2011,Sarcopteryx montana,NA,NA,Kooyman_2011_1800,leaf_length,90,mm,NA,expert_max,NA,Sarcopteryx montana
Duplicate of Barlow_1981_3727,Kooyman_2011,Sarcopteryx montana,NA,NA,Kooyman_2011_1800,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcopteryx montana
Duplicate of Barlow_1981_3727,Kooyman_2011,Sarcopteryx montana,NA,NA,Kooyman_2011_1800,leaf_width,15,mm,NA,expert_min,NA,Sarcopteryx montana
Duplicate of Barlow_1981_3727,Kooyman_2011,Sarcopteryx montana,NA,NA,Kooyman_2011_1800,leaf_width,40,mm,NA,expert_max,NA,Sarcopteryx montana
Duplicate of Barlow_1981_3727,Kooyman_2011,Sarcopteryx montana,NA,NA,Kooyman_2011_1800,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcopteryx montana
Duplicate of Barlow_1981_3727,Kooyman_2011,Sarcopteryx montana,NA,NA,Kooyman_2011_1800,plant_height,15,m,NA,expert_max,NA,Sarcopteryx montana
Duplicate of Barlow_1981_3728,Kooyman_2011,Sarcopteryx reticulata,NA,NA,Kooyman_2011_1801,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcopteryx reticulata
Duplicate of Barlow_1981_3728,Kooyman_2011,Sarcopteryx reticulata,NA,NA,Kooyman_2011_1801,leaf_length,60,mm,NA,expert_min,NA,Sarcopteryx reticulata
Duplicate of Barlow_1981_3728,Kooyman_2011,Sarcopteryx reticulata,NA,NA,Kooyman_2011_1801,leaf_length,125,mm,NA,expert_max,NA,Sarcopteryx reticulata
Duplicate of Barlow_1981_3728,Kooyman_2011,Sarcopteryx reticulata,NA,NA,Kooyman_2011_1801,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcopteryx reticulata
Duplicate of Barlow_1981_3728,Kooyman_2011,Sarcopteryx reticulata,NA,NA,Kooyman_2011_1801,leaf_width,20,mm,NA,expert_min,NA,Sarcopteryx reticulata
Duplicate of Barlow_1981_3728,Kooyman_2011,Sarcopteryx reticulata,NA,NA,Kooyman_2011_1801,leaf_width,45,mm,NA,expert_max,NA,Sarcopteryx reticulata
Duplicate of Barlow_1981_3728,Kooyman_2011,Sarcopteryx reticulata,NA,NA,Kooyman_2011_1801,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcopteryx reticulata
Duplicate of Barlow_1981_3728,Kooyman_2011,Sarcopteryx reticulata,NA,NA,Kooyman_2011_1801,plant_height,25,m,NA,expert_max,NA,Sarcopteryx reticulata
Duplicate of Barlow_1981_3729,Kooyman_2011,Sarcopteryx stipata,NA,NA,Kooyman_2011_1802,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcopteryx stipata
Duplicate of Barlow_1981_3729,Kooyman_2011,Sarcopteryx stipata,NA,NA,Kooyman_2011_1802,leaf_length,100,mm,NA,expert_max,NA,Sarcopteryx stipata
Duplicate of Barlow_1981_3729,Kooyman_2011,Sarcopteryx stipata,NA,NA,Kooyman_2011_1802,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcopteryx stipata
Duplicate of Barlow_1981_3729,Kooyman_2011,Sarcopteryx stipata,NA,NA,Kooyman_2011_1802,leaf_width,40,mm,NA,expert_max,NA,Sarcopteryx stipata
Duplicate of Barlow_1981_3729,Kooyman_2011,Sarcopteryx stipata,NA,NA,Kooyman_2011_1802,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcopteryx stipata
Duplicate of Barlow_1981_3730,Kooyman_2011,Sarcotoechia cuneata,NA,NA,Kooyman_2011_1803,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcotoechia cuneata
Duplicate of Barlow_1981_3730,Kooyman_2011,Sarcotoechia cuneata,NA,NA,Kooyman_2011_1803,leaf_length,35,mm,NA,expert_min,NA,Sarcotoechia cuneata
Duplicate of Barlow_1981_3730,Kooyman_2011,Sarcotoechia cuneata,NA,NA,Kooyman_2011_1803,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcotoechia cuneata
Duplicate of Barlow_1981_3730,Kooyman_2011,Sarcotoechia cuneata,NA,NA,Kooyman_2011_1803,leaf_width,10,mm,NA,expert_min,NA,Sarcotoechia cuneata
Duplicate of Barlow_1981_3730,Kooyman_2011,Sarcotoechia cuneata,NA,NA,Kooyman_2011_1803,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcotoechia cuneata
Duplicate of Barlow_1981_3730,Kooyman_2011,Sarcotoechia cuneata,NA,NA,Kooyman_2011_1803,plant_height,25,m,NA,expert_max,NA,Sarcotoechia cuneata
Duplicate of Barlow_1981_3731,Kooyman_2011,Sarcotoechia heterophylla,NA,NA,Kooyman_2011_1804,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcotoechia heterophylla
Duplicate of Barlow_1981_3731,Kooyman_2011,Sarcotoechia heterophylla,NA,NA,Kooyman_2011_1804,leaf_length,55,mm,NA,expert_min,NA,Sarcotoechia heterophylla
Duplicate of Barlow_1981_3731,Kooyman_2011,Sarcotoechia heterophylla,NA,NA,Kooyman_2011_1804,leaf_length,120,mm,NA,expert_max,NA,Sarcotoechia heterophylla
Duplicate of Barlow_1981_3731,Kooyman_2011,Sarcotoechia heterophylla,NA,NA,Kooyman_2011_1804,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcotoechia heterophylla
Duplicate of Barlow_1981_3731,Kooyman_2011,Sarcotoechia heterophylla,NA,NA,Kooyman_2011_1804,leaf_width,25,mm,NA,expert_min,NA,Sarcotoechia heterophylla
Duplicate of Barlow_1981_3731,Kooyman_2011,Sarcotoechia heterophylla,NA,NA,Kooyman_2011_1804,leaf_width,42,mm,NA,expert_max,NA,Sarcotoechia heterophylla
Duplicate of Barlow_1981_3731,Kooyman_2011,Sarcotoechia heterophylla,NA,NA,Kooyman_2011_1804,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcotoechia heterophylla
Duplicate of Barlow_1981_3731,Kooyman_2011,Sarcotoechia heterophylla,NA,NA,Kooyman_2011_1804,plant_height,12,m,NA,expert_max,NA,Sarcotoechia heterophylla
Duplicate of Barlow_1981_3732,Kooyman_2011,Sarcotoechia lanceolata,NA,NA,Kooyman_2011_1805,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcotoechia lanceolata
Duplicate of Barlow_1981_3732,Kooyman_2011,Sarcotoechia lanceolata,NA,NA,Kooyman_2011_1805,leaf_length,65,mm,NA,expert_min,NA,Sarcotoechia lanceolata
Duplicate of Barlow_1981_3732,Kooyman_2011,Sarcotoechia lanceolata,NA,NA,Kooyman_2011_1805,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcotoechia lanceolata
Duplicate of Barlow_1981_3732,Kooyman_2011,Sarcotoechia lanceolata,NA,NA,Kooyman_2011_1805,leaf_width,20,mm,NA,expert_min,NA,Sarcotoechia lanceolata
Duplicate of Barlow_1981_3732,Kooyman_2011,Sarcotoechia lanceolata,NA,NA,Kooyman_2011_1805,leaf_width,30,mm,NA,expert_max,NA,Sarcotoechia lanceolata
Duplicate of Barlow_1981_3732,Kooyman_2011,Sarcotoechia lanceolata,NA,NA,Kooyman_2011_1805,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcotoechia lanceolata
Duplicate of Barlow_1981_3732,Kooyman_2011,Sarcotoechia lanceolata,NA,NA,Kooyman_2011_1805,plant_height,30,m,NA,expert_max,NA,Sarcotoechia lanceolata
Duplicate of Barlow_1981_3733,Kooyman_2011,Sarcotoechia protracta,NA,NA,Kooyman_2011_1807,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcotoechia protracta
Duplicate of Barlow_1981_3733,Kooyman_2011,Sarcotoechia protracta,NA,NA,Kooyman_2011_1807,leaf_length,70,mm,NA,expert_min,NA,Sarcotoechia protracta
Duplicate of Barlow_1981_3733,Kooyman_2011,Sarcotoechia protracta,NA,NA,Kooyman_2011_1807,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcotoechia protracta
Duplicate of Barlow_1981_3733,Kooyman_2011,Sarcotoechia protracta,NA,NA,Kooyman_2011_1807,leaf_width,25,mm,NA,expert_min,NA,Sarcotoechia protracta
Duplicate of Barlow_1981_3733,Kooyman_2011,Sarcotoechia protracta,NA,NA,Kooyman_2011_1807,leaf_width,60,mm,NA,expert_max,NA,Sarcotoechia protracta
Duplicate of Barlow_1981_3733,Kooyman_2011,Sarcotoechia protracta,NA,NA,Kooyman_2011_1807,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcotoechia protracta
Duplicate of Barlow_1981_3733,Kooyman_2011,Sarcotoechia protracta,NA,NA,Kooyman_2011_1807,plant_height,13,m,NA,expert_max,NA,Sarcotoechia protracta
Duplicate of Barlow_1981_3734,Kooyman_2011,Sarcotoechia serrata,NA,NA,Kooyman_2011_1808,leaf_compoundness,compound,NA,NA,expert_mean,NA,Sarcotoechia serrata
Duplicate of Barlow_1981_3734,Kooyman_2011,Sarcotoechia serrata,NA,NA,Kooyman_2011_1808,leaf_length,20,mm,NA,expert_min,NA,Sarcotoechia serrata
Duplicate of Barlow_1981_3734,Kooyman_2011,Sarcotoechia serrata,NA,NA,Kooyman_2011_1808,leaf_length,55,mm,NA,expert_max,NA,Sarcotoechia serrata
Duplicate of Barlow_1981_3734,Kooyman_2011,Sarcotoechia serrata,NA,NA,Kooyman_2011_1808,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcotoechia serrata
Duplicate of Barlow_1981_3734,Kooyman_2011,Sarcotoechia serrata,NA,NA,Kooyman_2011_1808,leaf_width,25,mm,NA,expert_max,NA,Sarcotoechia serrata
Duplicate of Barlow_1981_3734,Kooyman_2011,Sarcotoechia serrata,NA,NA,Kooyman_2011_1808,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcotoechia serrata
Duplicate of Barlow_1981_3735,Kooyman_2011,Sarcotoechia villosa,NA,NA,Kooyman_2011_1809,leaf_length,35,mm,NA,expert_min,NA,Sarcotoechia villosa
Duplicate of Barlow_1981_3735,Kooyman_2011,Sarcotoechia villosa,NA,NA,Kooyman_2011_1809,leaf_length,125,mm,NA,expert_max,NA,Sarcotoechia villosa
Duplicate of Barlow_1981_3735,Kooyman_2011,Sarcotoechia villosa,NA,NA,Kooyman_2011_1809,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Sarcotoechia villosa
Duplicate of Barlow_1981_3735,Kooyman_2011,Sarcotoechia villosa,NA,NA,Kooyman_2011_1809,leaf_width,35,mm,NA,expert_max,NA,Sarcotoechia villosa
Duplicate of Barlow_1981_3735,Kooyman_2011,Sarcotoechia villosa,NA,NA,Kooyman_2011_1809,plant_growth_form,tree,NA,NA,expert_mean,NA,Sarcotoechia villosa
Duplicate of Barlow_1981_3735,Kooyman_2011,Sarcotoechia villosa,NA,NA,Kooyman_2011_1809,plant_height,10,m,NA,expert_max,NA,Sarcotoechia villosa
Duplicate of Barlow_1981_3764,Kooyman_2011,Scaevola enantophylla,NA,NA,Kooyman_2011_2443,leaf_compoundness,simple,NA,NA,expert_mean,NA,Scaevola enantophylla
Duplicate of Barlow_1981_3764,Kooyman_2011,Scaevola enantophylla,NA,NA,Kooyman_2011_2443,leaf_length,40,mm,NA,expert_min,NA,Scaevola enantophylla
Duplicate of Barlow_1981_3764,Kooyman_2011,Scaevola enantophylla,NA,NA,Kooyman_2011_2443,leaf_length,150,mm,NA,expert_max,NA,Scaevola enantophylla
Duplicate of Barlow_1981_3764,Kooyman_2011,Scaevola enantophylla,NA,NA,Kooyman_2011_2443,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Scaevola enantophylla
Duplicate of Barlow_1981_3764,Kooyman_2011,Scaevola enantophylla,NA,NA,Kooyman_2011_2443,leaf_width,20,mm,NA,expert_min,NA,Scaevola enantophylla
Duplicate of Barlow_1981_3764,Kooyman_2011,Scaevola enantophylla,NA,NA,Kooyman_2011_2443,leaf_width,60,mm,NA,expert_max,NA,Scaevola enantophylla
Duplicate of Barlow_1981_3764,Kooyman_2011,Scaevola enantophylla,NA,NA,Kooyman_2011_2443,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Scaevola enantophylla
Duplicate of Barlow_1981_3818,Kooyman_2011,Scaevola taccada,NA,NA,Kooyman_2011_0450,leaf_compoundness,simple,NA,NA,expert_mean,NA,Scaevola taccada
Duplicate of Barlow_1981_3818,Kooyman_2011,Scaevola taccada,NA,NA,Kooyman_2011_0450,leaf_length,40,mm,NA,expert_min,NA,Scaevola taccada
Duplicate of Barlow_1981_3818,Kooyman_2011,Scaevola taccada,NA,NA,Kooyman_2011_0450,leaf_length,230,mm,NA,expert_max,NA,Scaevola taccada
Duplicate of Barlow_1981_3818,Kooyman_2011,Scaevola taccada,NA,NA,Kooyman_2011_0450,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Scaevola taccada
Duplicate of Barlow_1981_3818,Kooyman_2011,Scaevola taccada,NA,NA,Kooyman_2011_0450,leaf_width,20,mm,NA,expert_min,NA,Scaevola taccada
Duplicate of Barlow_1981_3818,Kooyman_2011,Scaevola taccada,NA,NA,Kooyman_2011_0450,plant_height,4,m,NA,expert_max,NA,Scaevola taccada
Duplicate of Barlow_1981_3829,Kooyman_2011,Semecarpus australiensis,NA,NA,Kooyman_2011_0019,leaf_compoundness,simple,NA,NA,expert_mean,NA,Semecarpus australiensis
Duplicate of Barlow_1981_3829,Kooyman_2011,Semecarpus australiensis,NA,NA,Kooyman_2011_0019,leaf_length,100,mm,NA,expert_min,NA,Semecarpus australiensis
Duplicate of Barlow_1981_3829,Kooyman_2011,Semecarpus australiensis,NA,NA,Kooyman_2011_0019,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Semecarpus australiensis
Duplicate of Barlow_1981_3829,Kooyman_2011,Semecarpus australiensis,NA,NA,Kooyman_2011_0019,leaf_width,40,mm,NA,expert_min,NA,Semecarpus australiensis
Duplicate of Barlow_1981_3829,Kooyman_2011,Semecarpus australiensis,NA,NA,Kooyman_2011_0019,leaf_width,120,mm,NA,expert_max,NA,Semecarpus australiensis
Duplicate of Barlow_1981_3829,Kooyman_2011,Semecarpus australiensis,NA,NA,Kooyman_2011_0019,plant_growth_form,tree,NA,NA,expert_mean,NA,Semecarpus australiensis
Duplicate of Barlow_1981_3829,Kooyman_2011,Semecarpus australiensis,NA,NA,Kooyman_2011_0019,plant_height,40,m,NA,expert_max,NA,Semecarpus australiensis
Duplicate of Barlow_1981_3830,Kooyman_2011,Senna acclinis,NA,NA,Kooyman_2011_1552,leaf_compoundness,compound,NA,NA,expert_mean,NA,Senna acclinis
Duplicate of Barlow_1981_3830,Kooyman_2011,Senna acclinis,NA,NA,Kooyman_2011_1552,leaf_length,50,mm,NA,expert_max,NA,Senna acclinis
Duplicate of Barlow_1981_3830,Kooyman_2011,Senna acclinis,NA,NA,Kooyman_2011_1552,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Senna acclinis
Duplicate of Barlow_1981_3830,Kooyman_2011,Senna acclinis,NA,NA,Kooyman_2011_1552,plant_growth_form,shrub,NA,NA,expert_mean,NA,Senna acclinis
Duplicate of Barlow_1981_3834,Kooyman_2011,Senna barclayana,NA,NA,Kooyman_2011_1553,leaf_compoundness,compound,NA,NA,expert_mean,NA,Senna barclayana
Duplicate of Barlow_1981_3834,Kooyman_2011,Senna barclayana,NA,NA,Kooyman_2011_1553,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Senna barclayana
Duplicate of Barlow_1981_3834,Kooyman_2011,Senna barclayana,NA,NA,Kooyman_2011_1553,leaf_width,4,mm,NA,expert_min,NA,Senna barclayana
Duplicate of Barlow_1981_3834,Kooyman_2011,Senna barclayana,NA,NA,Kooyman_2011_1553,plant_growth_form,shrub,NA,NA,expert_mean,NA,Senna barclayana
Duplicate of Barlow_1981_3840,Kooyman_2011,Senna clavigera,NA,NA,Kooyman_2011_1554,leaf_compoundness,compound,NA,NA,expert_mean,NA,Senna clavigera
Duplicate of Barlow_1981_3840,Kooyman_2011,Senna clavigera,NA,NA,Kooyman_2011_1554,leaf_length,70,mm,NA,expert_max,NA,Senna clavigera
Duplicate of Barlow_1981_3840,Kooyman_2011,Senna clavigera,NA,NA,Kooyman_2011_1554,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Senna clavigera
Duplicate of Barlow_1981_3840,Kooyman_2011,Senna clavigera,NA,NA,Kooyman_2011_1554,leaf_width,20,mm,NA,expert_max,NA,Senna clavigera
Duplicate of Barlow_1981_3840,Kooyman_2011,Senna clavigera,NA,NA,Kooyman_2011_1554,plant_height,1.5,m,NA,expert_max,NA,Senna clavigera
Duplicate of Barlow_1981_3842,Kooyman_2011,Senna coronilloides,NA,NA,Kooyman_2011_1555,leaf_compoundness,compound,NA,NA,expert_mean,NA,Senna coronilloides
Duplicate of Barlow_1981_3842,Kooyman_2011,Senna coronilloides,NA,NA,Kooyman_2011_1555,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Senna coronilloides
Duplicate of Barlow_1981_3842,Kooyman_2011,Senna coronilloides,NA,NA,Kooyman_2011_1555,leaf_width,8,mm,NA,expert_max,NA,Senna coronilloides
Duplicate of Barlow_1981_3842,Kooyman_2011,Senna coronilloides,NA,NA,Kooyman_2011_1555,plant_growth_form,shrub,NA,NA,expert_mean,NA,Senna coronilloides
Duplicate of Barlow_1981_3842,Kooyman_2011,Senna coronilloides,NA,NA,Kooyman_2011_1555,plant_height,3,m,NA,expert_max,NA,Senna coronilloides
Duplicate of Barlow_1981_3849,Kooyman_2011,Senna gaudichaudii,NA,NA,Kooyman_2011_1556,leaf_compoundness,compound,NA,NA,expert_mean,NA,Senna gaudichaudii
Duplicate of Barlow_1981_3849,Kooyman_2011,Senna gaudichaudii,NA,NA,Kooyman_2011_1556,leaf_length,60,mm,NA,expert_max,NA,Senna gaudichaudii
Duplicate of Barlow_1981_3849,Kooyman_2011,Senna gaudichaudii,NA,NA,Kooyman_2011_1556,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Senna gaudichaudii
Duplicate of Barlow_1981_3849,Kooyman_2011,Senna gaudichaudii,NA,NA,Kooyman_2011_1556,leaf_width,7,mm,NA,expert_min,NA,Senna gaudichaudii
Duplicate of Barlow_1981_3880,Kooyman_2011,Senna surattensis,NA,NA,Kooyman_2011_1559,leaf_compoundness,compound,NA,NA,expert_mean,NA,Senna surattensis
Duplicate of Barlow_1981_3880,Kooyman_2011,Senna surattensis,NA,NA,Kooyman_2011_1559,leaf_length,25,mm,NA,expert_min,NA,Senna surattensis
Duplicate of Barlow_1981_3880,Kooyman_2011,Senna surattensis,NA,NA,Kooyman_2011_1559,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Senna surattensis
Duplicate of Barlow_1981_3880,Kooyman_2011,Senna surattensis,NA,NA,Kooyman_2011_1559,leaf_width,20,mm,NA,expert_max,NA,Senna surattensis
Duplicate of Barlow_1981_3880,Kooyman_2011,Senna surattensis,NA,NA,Kooyman_2011_1559,plant_growth_form,tree,NA,NA,expert_mean,NA,Senna surattensis
Duplicate of Barlow_1981_3881,Kooyman_2011,Senna surattensis subsp. sulfurea,NA,NA,Kooyman_2011_1558,leaf_compoundness,compound,NA,NA,expert_mean,NA,Senna sulfurea
Duplicate of Barlow_1981_3881,Kooyman_2011,Senna surattensis subsp. sulfurea,NA,NA,Kooyman_2011_1558,leaf_length,40,mm,NA,expert_min,NA,Senna sulfurea
Duplicate of Barlow_1981_3884,Kooyman_2011,Senna timoriensis,NA,NA,Kooyman_2011_1560,leaf_compoundness,compound,NA,NA,expert_mean,NA,Senna timorensis
Duplicate of Barlow_1981_3884,Kooyman_2011,Senna timoriensis,NA,NA,Kooyman_2011_1560,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Senna timorensis
Duplicate of Barlow_1981_3887,Kooyman_2011,Siphonodon australis,NA,NA,Kooyman_2011_0151,leaf_compoundness,simple,NA,NA,expert_mean,NA,Siphonodon australis
Duplicate of Barlow_1981_3887,Kooyman_2011,Siphonodon australis,NA,NA,Kooyman_2011_0151,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Siphonodon australis
Duplicate of Barlow_1981_3887,Kooyman_2011,Siphonodon australis,NA,NA,Kooyman_2011_0151,leaf_width,60,mm,NA,expert_max,NA,Siphonodon australis
Duplicate of Barlow_1981_3887,Kooyman_2011,Siphonodon australis,NA,NA,Kooyman_2011_0151,plant_growth_form,tree,NA,NA,expert_mean,NA,Siphonodon australis
Duplicate of Barlow_1981_3887,Kooyman_2011,Siphonodon australis,NA,NA,Kooyman_2011_0151,plant_height,30,m,NA,expert_max,NA,Siphonodon australis
Duplicate of Barlow_1981_3888,Kooyman_2011,Siphonodon membranaceus,NA,NA,Kooyman_2011_0152,leaf_compoundness,simple,NA,NA,expert_mean,NA,Siphonodon membranaceus
Duplicate of Barlow_1981_3888,Kooyman_2011,Siphonodon membranaceus,NA,NA,Kooyman_2011_0152,leaf_length,60,mm,NA,expert_min,NA,Siphonodon membranaceus
Duplicate of Barlow_1981_3888,Kooyman_2011,Siphonodon membranaceus,NA,NA,Kooyman_2011_0152,leaf_length,150,mm,NA,expert_max,NA,Siphonodon membranaceus
Duplicate of Barlow_1981_3888,Kooyman_2011,Siphonodon membranaceus,NA,NA,Kooyman_2011_0152,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Siphonodon membranaceus
Duplicate of Barlow_1981_3888,Kooyman_2011,Siphonodon membranaceus,NA,NA,Kooyman_2011_0152,leaf_width,20,mm,NA,expert_min,NA,Siphonodon membranaceus
Duplicate of Barlow_1981_3888,Kooyman_2011,Siphonodon membranaceus,NA,NA,Kooyman_2011_0152,leaf_width,50,mm,NA,expert_max,NA,Siphonodon membranaceus
