Block!,Column!,Row!,Species!,Mother,Elevation,Treatment,Replicate!,Abbrev!,T_LL,T_DL,T_LC,P_LL,LMR_D,LMR,RMR_D,RMR,Total_B,Total_Bln,Total_B_D,Total_BG,Total_LL,Total_LD,Total_LF,ABG,ABG_D,ABG_BG,ABG_BG_D,LMR_Comments,Was_Licored!,Photo,Cond,Ci,Trmmol,VpdL,Ci_Ca,WUEi,Photo_D,Cond_D,Ci_D,Trmmol_D,VpdL_D,Ci_Ca_D,WUEi_D,SLA_Licorred,fresh_weight_g,turgid_weight_g,water_uptake_g,water_content_g,dry_weight_g,dry_weight_mg,RWC,area_cm2,area_mm2,SLA_cm_g:4,SLA_mm_mg,LMA_gr,LMA_mm_mg,SLA_Done,%N:1,%C:1,d13C:2,complete,insufficient_sample,Average_PRI,species_name,population,water_treatment,context
1,10,c,oe,12,HiElev,LoWat,6,oe12HiElev6,7,4,11,0.636363636,0.218205667,0.234125303,0.701978816,0.753193099,7.0901,1.958699445,6.608,4.9771,1.5471,0.4821,2.0292,2.113,1.6309,0.424544413,0.327680778,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4142,0.4511,0.0369,0.2679,0.1832,18.32,0.862262038,11.49,1149,62.7183,6.271834061,0.015944299,0.159442994,Yes,NA,NA,NA,NA,No,0.057133333,Oreomyrrhis eriopoda,high elevation,low water,high elevation maternal lineage 12 grown under low water conditions
3,7,b,oe,12,HiElev,LoWat,7,oe12HiElev7,16,5,21,0.761904762,0.248328079,0.271329932,0.658368441,0.719351049,6.7886,1.915244735,6.2131,4.4694,1.6858,0.5755,2.2613,2.3192,1.7437,0.518906341,0.390141853,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2456,0.2475,0.0019,0.1757,0.0718,7.18,0.989186113,5.552,555.2,77.3259,7.732590529,0.012932277,0.129322767,Yes,NA,NA,NA,NA,No,0.0424,Oreomyrrhis eriopoda,high elevation,low water,high elevation maternal lineage 12 grown under low water conditions
1,10,g,oe,12,HiElev,HiWat,8,oe12HiElev8,20,9,29,0.689655172,0.254446435,0.28517909,0.623063146,0.698318219,19.2064,2.955243557,17.1366,11.9668,4.887,2.0698,6.9568,7.2396,5.1698,0.604973761,0.4320119,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3462,0.3723,0.0261,0.1833,0.189,18.9,0.857610475,12,1200,63.4921,6.349206349,0.01575,0.1575,Yes,NA,NA,NA,NA,No,0.034,Oreomyrrhis eriopoda,high elevation,high water,high elevation maternal lineage 12 grown under high water conditions
3,5,d,oe,12,HiElev,HiWat,9,oe12HiElev9,32,20,52,0.615384615,NA,NA,NA,NA,4.6932,1.546114653,NA,NA,NA,4.6932,4.6932,4.6932,0,NA,NA,No Root Weight,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5754,0.5855,0.0101,0.4543,0.1312,13.12,0.977767995,12.42,1242,94.6646,9.466463415,0.010563607,0.105636071,Yes,NA,NA,NA,NA,No,-0.034033333,Oreomyrrhis eriopoda,high elevation,high water,high elevation maternal lineage 12 grown under high water conditions
1,14,e,oe,12,HiElev,LoWat,10,oe12HiElev10,9,5,14,0.642857143,0.205065351,0.229159779,0.674672189,0.753943702,9.4643,2.247526825,8.4692,6.3853,1.9408,0.9951,2.9359,3.079,2.0839,0.482201306,0.326358981,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6609,0.6902,0.0293,0.4835,0.2067,20.67,0.939400207,16.3,1630,78.8582,7.885824867,0.012680982,0.126809816,Yes,NA,NA,NA,NA,No,-0.0568,Oreomyrrhis eriopoda,high elevation,low water,high elevation maternal lineage 12 grown under low water conditions
3,10,d,oe,12,HiElev,HiWat,11,oe12HiElev11,38,17,55,0.690909091,0.173424841,0.208434504,0.61790906,0.74264775,24.3039,3.190636831,20.2217,15.0176,4.2149,4.0822,8.2971,9.2863,5.2041,0.618361123,0.346533401,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4388,0.4462,0.0074,0.3331,0.1131,11.31,0.97778444900000006,9.075,907.5,80.2387,8.023872679,0.01246281,0.124628099,Yes,NA,NA,NA,NA,No,0.047566667,Oreomyrrhis eriopoda,high elevation,high water,high elevation maternal lineage 12 grown under high water conditions
3,13,b,oe,12,HiElev,LoWat,12,oe12HiElev12,10,8,18,0.555555556,NA,NA,NA,NA,0.9498,-0.051503843,NA,NA,NA,0.9498,0.9498,0.9498,0,NA,NA,No Root Weight,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3936,0.3955,0.0019,0.2765,0.119,11.9,0.993128391,10.49,1049,88.1513,8.81512605,0.011344137,0.113441373,Yes,NA,NA,NA,NA,No,0.001266667,Oreomyrrhis eriopoda,high elevation,low water,high elevation maternal lineage 12 grown under low water conditions
3,2,c,wc,1,LoElev,HiWat,1,wc1LoElev1,1076,520,1596,0.674185464,0.211760723,0.266407887,0.255128431,0.320967104,22.736,3.123949571,18.07225703,5.8006,4.814591804,4.663742975,9.478334779,16.9354,12.27165703,2.919594525,2.115584082,Okay,Yes,2.069464156,0.037932725,300.2759713,0.472226697,1.173469748,0.759829096,54.55616844,0.230577361,0.00345827,288.9781576,0.040640294,1.093546441,0.718720573,66.67418871,y,0.018833333,0.020066667,0.001233333,0.017233333,0.002833333,0.283333333,0.928433269,NA,NA,NA,NA,NA,NA,No,2.6,43.3,-28.93,WCM1L1,No,-0.036233333,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 1 grown under high water conditions
1,6,c,wc,1,LoElev,HiWat,2,wc1LoElev2,836,144,980,0.853061224,0.168951414,0.198607441,0.543397851,0.63878043,22.7638,3.125171555,19.36471349,12.3698,3.845976195,3.399086514,7.24506271,10.394,6.994913486,0.840272276,0.565483151,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04405,0.04715,0.0031,0.0326,0.01455,1.455,0.904907975,2.611,261.1,176.8823,17.68823358,0.005653476,0.056534758,Yes,NA,NA,NA,NA,No,0.047566667,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 1 grown under high water conditions
1,11,c,wc,1,LoElev,HiWat,3,wc1LoElev3,628,616,1244,0.504823151,0.061558355,0.077480639,0.352608248,0.443811608,16.2197,2.786226553,12.88654893,5.7192,0.998458043,3.333151065,4.331609109,10.5005,7.167348935,1.836008533,1.253208304,Okay,No,NA,NA,NA,NA,NA,NA,NA,0.679895334,0.023095623,336.3028906,0.375377738,1.537841435,0.843443957,29.43827655,NA,0.0126,0.0156,0.003,0.01305,0.00255,0.255,0.770114943,0.944,94.4,369.8154,36.98153846,0.002704052,0.027040519,Yes,NA,NA,NA,NA,No,0.0616,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 1 grown under high water conditions
1,8,e,wc,1,LoElev,LoWat,4,wc1LoElev4,1132,1040,2172,0.521178637,NA,NA,NA,NA,8.9929,2.196435377,NA,NA,1.96117428,4.359131332,6.320305612,8.9929,4.633768668,NA,NA,No Root Weight,Yes,0.567723148,0.05071482,371.7564153,0.741528136,1.382514976,0.931839633,11.19442292,0.309523221,0.018256244,363.9687583,0.271405178,1.392430523,0.909566737,16.95437592,y,0.040066667,0.051,0.010933333,0.047166667,0.003833333,0.383333333,0.76819788,0.915333333,91.53333333,234.8418,23.48417508,0.004258187,0.042581866,Yes,1.7,42.3,-28.93,WCM1L4,No,0.047566667,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 1 grown under low water conditions
1,11,b,wc,1,LoElev,LoWat,5,wc1LoElev5,832,360,1192,0.697986577,0.170950477,0.225009764,0.383851355,0.505235811,10.2795,2.330151621,7.809818535,3.9458,1.757285426,2.469681465,4.226966891,6.3337,3.864018535,1.605175123,0.979273794,Okay,Yes,0.559624034,0.019123362,341.1044438,0.285078842,1.40185871,0.859179854,29.26389367,1.155906844,0.012935913,245.3515294,0.196048605,1.420374392,0.61873572,89.35641497,y,0.0128,0.0172,0.0044,0.0134,0.0038,0.38,0.671641791,0.938,93.8,246.8421,24.68421053,0.004051173,0.040511727,Yes,NA,NA,NA,NA,No,-0.049533333,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 1 grown under low water conditions
2,5,g,wc,1,LoElev,HiWat,6,wc1LoElev6,616,1344,1960,0.314285714,0.03402992,0.061751208,0.314727595,0.571109468,23.9496,3.175951622,13.19817027,7.5376,0.815002964,10.75142973,11.56643269,16.412,5.66057027,2.177350881,0.750977801,Okay,Yes,1.43946681,0.021912876,282.4669641,0.284536325,1.21642335,0.714933725,65.69045495,0.324531503,0.025944856,370.8272255,0.34713510400000003,1.254542599,0.928803916,12.50851071,y,0.0123,0.0151,0.0028,0.01065,0.00445,0.445,0.737089202,0.836,83.6,187.9027,18.79027356,0.005321902,0.053219023,Yes,2.4,43,-25.89,WCM1L6,No,-0.012333333,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 1 grown under high water conditions
2,6,c,wc,1,LoElev,LoWat,7,wc1LoElev7,28,133,161,0.173913043,0.053130026,0.071223251,0.513371851,0.688198659,1.6789,0.518138817,1.2524,0.8619,0.0892,0.4265,0.5157,0.817,0.3905,0.94790579,0.453068801,Okay,Yes,-0.068982015,0.023206493,395.4337955,0.338062923,1.359713126,0.988707083,-2.972530809,3.90647308,0.089696072,319.6175239,0.856984786,0.910555587,0.807059978,43.55233169,y,0.00685,0.01145,0.0046,0.0095,0.00195,0.195,0.515789474,0.856,85.6,448.7857,44.87857143,0.002228235,0.022282349,Yes,4.6,42.2,-28.39,WCM1L7,Yes,-0.034033333,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 1 grown under low water conditions
2,6,d,wc,1,LoElev,HiWat,8,wc1LoElev8,1456,600,2056,0.708171206,0.181864559,0.210779908,0.400026892,0.463628713,35.6981,3.575097466,30.80093963,14.2802,6.492219223,4.897160372,11.3893796,21.4179,16.52073963,1.499831935,1.156898337,Okay,Yes,0.404463316,0.010488887,329.8743736,0.128803766,1.148011906,0.827500494,38.56112951,0.987903765,0.013460958,259.1627352,0.143564398,1.000121768,0.654385083,73.39029998,y,0.0124,0.01985,0.00745,0.014,0.00585,0.585,0.467857143,1.1105,111.05,189.0241,18.90240642,0.005290332,0.052903317,Yes,NA,NA,NA,NA,No,-0.036233333,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 1 grown under high water conditions
3,9,a,wc,1,LoElev,LoWat,9,wc1LoElev9,0,940,940,0,0,0,0.239444371,0.489780618,10.5394,2.355120615,5.15251096,2.5236,0,5.38688904,5.38688904,8.0158,2.62891096,3.176335394,1.041730449,Okay,Yes,2.089761095,0.021800252,243.8313943,0.239955834,1.026659316,0.618883143,95.85949102,0.162224601,0.003539785,321.2582973,0.042016266,1.10424406,0.799501471,45.82894162,y,0.00845,0.00965,0.0012,0.00665,0.003,0.3,0.819548872,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,0.040233333,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 1 grown under low water conditions
3,13,g,wc,1,LoElev,LoWat,10,wc1LoElev10,260,940,1200,0.216666667,0.050925575,0.080359064,0.404235689,0.637872072,9.538,2.25528382,6.044472187,3.8556,0.48572813,3.493527813,3.979255943,5.6824,2.188872187,1.473804337,0.567712467,Okay,Yes,-0.065697157,0.022071967,395.4285926,0.321964688,1.361244754,0.988694072,-2.976497601,0.334967747,0.008706882,450.4670411,0.152041839,1.627308673,1.124685363,38.47160904,y,0.00477,0.0087,0.00393,0.0064,0.0023,0.23,0.3859375,NA,NA,NA,NA,NA,NA,No,3.7,44,-29.24,WCM1L10,Yes,-0.015966667,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 1 grown under low water conditions
3,10,c,wc,1,LoElev,HiWat,11,wc1LoElev11,812,736,1548,0.524547804,0.194469749,0.295370105,0.181837098,0.276183022,18.7426,2.930799008,12.34000547,3.4081,3.644868716,6.40259453,10.04746325,15.3345,8.93190547,4.499427834,2.62078738,Okay,Yes,14.19388901,0.401022808,311.2483802,3.326860671,0.841149426,0.825875127,35.39421881,6.610335416,0.134108798,296.5026522,1.94590129,1.389099659,0.769398946,49.29084074,y,0.003,0.005,0.002,2.5e-4,0.00475,0.475,-7,1.198,119.8,256.9205,25.69204545,0.003892255,0.038922553,Yes,NA,NA,NA,NA,No,0.057133333,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 1 grown under high water conditions
1,10,h,wc,1,LoElev,HiWat,12,wc1LoElev12,1020,204,1224,0.833333333,0.162534978,0.172577902,0.55784782,0.592316852,27.9103,3.328995796,26.2861,15.5697,4.5364,1.6242,6.1606,12.3406,10.7164,0.792603583,0.68828558,Okay,Yes,3.674291216,0.035031089,224.5024785,0.379305532,1.012646812,0.572313507,104.8865814,4.385959126,0.06073688,267.2421616,0.836306841,1.302578571,0.682746633,72.2124537,y,0.02245,0.0248,0.00235,0.01785,0.00695,0.695,0.868347339,1.512,151.2,235.5431,23.55430839,0.004245508,0.042455078,Yes,2.1,40.8,-29.59,WCM1L12,No,-0.034033333,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 1 grown under high water conditions
2,15,b,wc,1,LoElev,LoWat,x1,wc1LoElevx1,808,256,1064,0.759398496,0.141305585,0.170587799,0.460604076,0.55605329,6.1085,1.809681244,5.059946681,2.8136,0.863165167,1.048553319,1.911718486,3.2949,2.246346681,1.171061985,0.798388784,Okay,Yes,6.313484194,0.089918379,271.5841362,1.317561715,1.386817139,0.690062338,70.21350114,0.108489817,0.013622462,403.8992707,0.196688018,1.34872472,1.009682549,7.964038647,y,0.01005,0.0158,0.00575,0.01235,0.00345,0.345,0.534412955,0.9425,94.25,278.8045,27.88045455,0.003586742,0.035867421,Yes,NA,NA,NA,NA,No,0.032833333,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 1 grown under low water conditions
1,7,d,wc,2,LoElev,LoWat,1,wc2LoElev1,276,780,1056,0.261363636,0.063626232,0.088646161,0.546409006,0.761275016,13.9822,2.637785092,10.03579501,7.64,0.889634699,3.946404994,4.836039693,6.3422,2.395795006,0.83013089,0.313585734,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0713,0.074,0.0027,0.05145,0.02255,2.255,0.947521866,4.42,442,198.2085,19.82085422,0.005045191,0.050451912,Yes,NA,NA,NA,NA,No,0.0039,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 2 grown under low water conditions
3,15,e,wc,2,LoElev,HiWat,2,wc2LoElev2,1212,196,1408,0.860795455,0.297953949,0.318766186,0.449184253,0.480560004,13.2823,2.586432322,12.41509894,5.9662,3.957513736,0.867201057,4.824714793,7.3161,6.448898943,1.22625792,1.080905592,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211,0.023,0.0019,0.0192,0.0038,0.38,0.901041667,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,-0.0321,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 2 grown under high water conditions
2,14,h,wc,2,LoElev,HiWat,3,wc2LoElev3,792,296,1088,0.727941176,0.153072479,0.210477804,0.436232942,0.599829261,17.807,2.879591638,12.95035189,7.768,2.725761631,4.856648109,7.58240974,10.039,5.182351891,1.292353244,0.667141078,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126,0.01345,8.5e-4,0.0102,0.00325,0.325,0.916666667,0.789,78.9,243.6667,24.36666667,0.004103967,0.041039672,Yes,NA,NA,NA,NA,No,0.057433333,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 2 grown under high water conditions
3,4,f,wc,2,LoElev,LoWat,4,wc2LoElev4,280,504,784,0.357142857,0.152313175,0.278193393,0.160915979,0.293906042,11.2972,2.424554907,6.185310071,1.8179,1.720712397,5.111889929,6.832602326,9.4793,4.367410071,5.214423236,2.402447919,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099,0.01175,0.00185,0.0098,0.00195,0.195,0.81122449,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,0.029233333,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 2 grown under low water conditions
3,5,b,wc,2,LoElev,LoWat,5,wc2LoElev5,84,640,724,0.116022099,0.03514124,0.078367613,0.225462562,0.502798504,6.3505,1.84853355,2.847661613,1.4318,0.223164442,3.502838387,3.726002829,4.9187,1.415861613,3.435326163,0.988868287,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00735,0.00965,0.0023,0.0079,0.00175,0.175,0.708860759,0.443,44.3,290.9565,29.09565217,0.00343694,0.034369396,Yes,NA,NA,NA,NA,No,0.009433333,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 2 grown under low water conditions
3,5,h,wc,2,LoElev,HiWat,6,wc2LoElev6,1320,96,1416,0.93220339,0.327147916,0.341503161,0.472835493,0.493583506,23.2859,3.147848027,22.30706633,11.0104,7.617933662,0.978833668,8.59676733,12.2755,11.29666633,1.114900458,1.025999631,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0333,0.0353,0.002,0.0248,0.0105,1.05,0.919354839,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,-0.034033333,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 2 grown under high water conditions
2,10,g,wc,2,LoElev,HiWat,7,wc2LoElev7,904,1304,2208,0.40942029,0.044906224,0.057955663,0.454329174,0.586354095,18.1582,2.899122249,14.0696553,8.2498,0.815416205,4.088544702,4.903960907,9.9084,5.819855298,1.201047298,0.705454108,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227,0.0244,0.0017,0.0182,0.0062,0.62,0.906593407,1.5465,154.65,249.3013,24.93013271,0.00401121,0.040112101,Yes,NA,NA,NA,NA,No,0.034,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 2 grown under high water conditions
1,5,c,wc,2,LoElev,LoWat,8,wc2LoElev8,308,884,1192,0.258389262,0.053508445,0.079949638,0.444785298,0.664575911,14.1475,2.64953793,9.468594781,6.2926,0.757010724,4.678905219,5.435915943,7.8549,3.175994781,1.248275752,0.504719,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00735,0.00865,0.0013,0.007,0.00165,0.165,0.814285714,0.443,44.3,290.9565,29.09565217,0.00343694,0.034369396,Yes,NA,NA,NA,NA,No,-0.001733333,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 2 grown under low water conditions
1,3,a,wc,2,LoElev,HiWat,9,wc2LoElev9,1256,280,1536,0.817708333,0.19606906,0.23824731,0.339251413,0.412230958,19.5221,2.971547157,16.06599377,6.6229,3.827679799,3.4561062319999998,7.283786031,12.8992,9.443093768,1.94766643,1.425824604,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159,0.02065,0.00475,0.01565,0.005,0.5,0.696485623,1.1495,114.95,233.1441,23.31441224,0.004289192,0.042891924,Yes,NA,NA,NA,NA,No,0.015833333,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 2 grown under high water conditions
2,13,h,wc,2,LoElev,LoWat,10,wc2LoElev10,852,572,1424,0.598314607,0.157529428,0.215283889,0.392179908,0.53596345,6.9769,1.942604692,5.105198872,2.7362,1.099067068,1.871701128,2.970768196,4.2407,2.368998872,1.549850157,0.865798871,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0033,0.0047,0.0014,0.0061,0.0108,1.08,1.229508197,0.489,48.9,45.2778,4.527777778,0.02208589,0.220858896,Yes,NA,NA,NA,NA,No,0.0039,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 2 grown under low water conditions
2,2,a,wc,2,LoElev,LoWat,11,wc2LoElev11,200,520,720,0.277777778,0.089216482,0.150227508,0.291591633,0.490997668,7.219,1.976716439,4.287189407,2.105,0.64405378,2.931810593,3.575864373,5.114,2.182189407,2.429453682,1.036669552,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01985,0.02235,0.0025,0.01765,0.0047,0.47,0.858356941,1.154,115.4,253.4992,25.34991708,0.003944786,0.039447861,Yes,NA,NA,NA,NA,No,-0.034033333,Wahlenbergia ceracea,low elevation,low water,low elevation maternal lineage 2 grown under low water conditions
2,13,a,wc,2,LoElev,HiWat,12,wc2LoElev12,884,144,1028,0.859922179,0.311022154,0.348923291,0.387841012,0.43510329,19.6694,2.979064129,17.53284837,7.6286,6.117619152,2.136551631,8.254170782,12.0408,9.904248369,1.578376111,1.298304849,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03405,0.03645,0.0024,0.02425,0.0122,1.22,0.901030928,1.817,181.7,148.9176,14.89175569,0.006715125,0.067151249,Yes,NA,NA,NA,NA,No,0.0039,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 2 grown under high water conditions
1,14,g,wc,2,LoElev,HiWat,x1,wc2LoElevx1,1420,136,1556,0.912596401,0.220220627,0.235722929,0.51176362500000006,0.547788924,17.9579,2.88803013,16.7769,9.1902,3.9547,1.181,5.1357,8.7677,7.5867000000000004,0.954027116,0.825520663,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03965,0.2532,0.21355,0.24025,0.01295,1.295,0.111134235,2.594,259.4,200.2687,20.02686665,0.004993292,0.049932923,Yes,NA,NA,NA,NA,No,0.047566667,Wahlenbergia ceracea,low elevation,high water,low elevation maternal lineage 2 grown under high water conditions
3,10,f,wc,3,HiElev,LoWat,1,wc3HiElev1,260,940,1200,0.216666667,0.065439512,0.136320587,0.218365982,0.454889991,9.1223,2.210721965,4.379080747,1.992,0.596958859,4.743219253,5.340178112,7.1303,2.387080747,3.579467871,1.198333708,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063,0.00735,0.00105,0.00655,8e-4,0.08,0.839694656,0.442,44.2,557.619,55.76190476,0.001793339,0.01793339,Yes,NA,NA,NA,NA,No,0.034466667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 3 grown under low water conditions
3,11,d,wc,3,HiElev,LoWat,2,wc3HiElev2,868,512,1380,0.628985507,0.186373424,0.272361965,0.326157086,0.47663869,13.4843,2.601526046,9.227114986,4.398,2.513115167,4.257185014,6.770300181,9.0863,4.8291149860000004,2.066007276,1.098025236,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01225,0.01285,6e-4,0.0089,0.00395,0.395,0.93258427,0.8725,87.25,221.1068,22.11068211,0.004522701,0.045227008,Yes,NA,NA,NA,NA,No,0.021533333,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 3 grown under low water conditions
2,2,d,wc,3,HiElev,LoWat,3,wc3HiElev3,368,264,632,0.582278481,0.192925234,0.240151001,0.401209,0.499420118,8.0397,2.084391769,6.458690557,3.2256,1.551061003,1.581009443,3.132070446,4.8141,3.233090557,1.492466518,1.002322221,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00735,0.0089,0.00155,0.007,0.0019,0.19,0.778571429,0.614,61.4,330.3869,33.03869048,0.003026754,0.030267543,Yes,NA,NA,NA,NA,No,0.047566667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 3 grown under low water conditions
3,15,b,wc,3,HiElev,HiWat,4,wc3HiElev4,964,1096,2060,0.467961165,0.165518614,0.190369107,0.551489729,0.634288823,25.508,3.238992128,22.17822463,14.0674,4.222048809,3.329775373,7.551824183,11.4406,8.110824627,0.813270398,0.576568849,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01225,0.01455,0.0023,0.0108,0.00375,0.375,0.787037037,2.0135,201.35,502.6943,50.26942815,0.001989281,0.019892806,Yes,NA,NA,NA,NA,No,0.006533333,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 3 grown under high water conditions
1,3,g,wc,3,HiElev,HiWat,5,wc3HiElev5,1072,284,1356,0.790560472,0.217386325,0.239505351,0.398926402,0.439517104,23.3607,3.151055123,21.20327039,9.3192,5.078296715,2.157429615,7.23572633,14.0415,11.88407039,1.506728045,1.27522431,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04405,0.0463,0.00225,0.0335,0.0128,1.28,0.932835821,2.892,289.2,225.8194,22.5819447,0.004428317,0.044283166,Yes,NA,NA,NA,NA,No,-0.024,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 3 grown under high water conditions
3,5,g,wc,3,HiElev,LoWat,6,wc3HiElev6,348,740,1088,0.319852941,0.181373311,0.228574638,0.312036065,0.393241597,11.0468,2.402140793,8.765603701,3.447,2.003594689,2.281196299,4.284790988,7.5998,5.318603701,2.20475776,1.542965971,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008833333,0.0101,0.001266667,0.0079,0.0022,0.22,0.839662447,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,0.034,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 3 grown under low water conditions
2,13,g,wc,3,HiElev,HiWat,7,wc3HiElev7,3160,520,3680,0.858695652,0.331041434,0.381293482,0.219393722,0.252697661,15.0492,2.711324834,13.06581146,3.3017,4.981908745,1.983388545,6.96529729,11.7475,9.764111455,3.558015568,2.957298196,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02955,0.0314,0.00185,0.02585,0.00555,0.555,0.928433269,1.8355,183.55,716.0658,71.60657895,0.00139652,0.013965197,Yes,NA,NA,NA,NA,No,0.0398,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 3 grown under high water conditions
1,4,a,wc,3,HiElev,LoWat,8,wc3HiElev8,1164,452,1616,0.72029703,0.315215189,0.359796666,0.403226682,0.46025579,9.2107,2.220365852,8.069425921,3.714,2.903352545,1.141274079,4.044626624,5.4967,4.355425921,1.479994615,1.172704879,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01365,0.01545,0.0018,0.01165,0.0038,0.38,0.845493562,1.0615,106.15,281.4975,28.14975335,0.003552429,0.03552429,Yes,NA,NA,NA,NA,No,0.015866667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 3 grown under low water conditions
