ID,Sp,Ht,Yrs,SDMASS,SLA,N,SDMASS_Int,SLA_Int,N_Int,VegType,Site
1297,Olesub,65,4,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1298,Olesub,85,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1299,Olesub,105,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1300,Olesub,80,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1301,Olesub,80,13,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1302,Olesub,80,13,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1303,Olesub,80,8,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1304,Phebalium,60,15,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1305,Phebalium,95,28,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1306,Phebalium,40,4,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1307,Phebalium,50,6,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1308,Phebalium,40,4,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1309,Phebalium,45,15,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1310,Phebalium,95,15,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1311,Phebalium,30,4,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1312,Phebalium,60,8,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1313,Phebalium,50,6,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1314,Phebalium,30,6,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1315,Phebalium,90,28,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1316,Phebalium,80,15,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1317,Phebalium,35,4,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1318,Phebalium,60,8,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1319,Phebalium,70,15,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1320,Phebalium,50,6,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1321,Phebalium,35,8,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1322,Phebalium,0.1,0,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1323,Phebalium,70,28,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1324,Phebalium,65,8,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1325,Phebalium,50,6,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1326,Phebalium,40,4,1.143,3.09,1.76,-1.000261961,-0.64008496,-0.085949886,2,MurraySunset
1327,Senart,180,33,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1328,Senart,160,13,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1329,Senart,70,6,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1330,Senart,160,15,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1331,Senart,200,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1332,Senart,190,33,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1333,Senart,95,8,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1334,Senart,75,8,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1335,Senart,115,6,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1336,Senart,150,33,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1337,Senart,60,15,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1338,Senart,170,33,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1339,Senart,160,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1340,Senart,50,15,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1341,Senart,90,4,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1342,Senart,250,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1343,Senart,145,15,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1344,Senart,100,13,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1345,Senart,95,6,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1346,Senart,145,4,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1347,Senart,200,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1348,Senart,100,6,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1349,Senart,80,4,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1350,Senart,130,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1351,Senart,190,36,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1352,Senart,95,8,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1353,Senart,75,8,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1354,Senart,160,33,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1355,Senart,0.1,0,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1356,Senart,180,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1357,Senart,240,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1358,Senart,240,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1359,Senart,130,6,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1360,Senart,165,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1361,Senart,170,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1362,Senart,170,36,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1363,Senart,150,41,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1364,Senart,110,13,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1365,Senart,180,36,12.15,1.68,1.59,0.587691321,-2.05365569,-0.348626036,2,MurraySunset
1366,Wesrig,30,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1367,Wesrig,70,28,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1368,Wesrig,60,41,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1369,Wesrig,55,15,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1370,Wesrig,25,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1371,Wesrig,35,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1372,Wesrig,70,8,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1373,Wesrig,60,28,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1374,Wesrig,50,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1375,Wesrig,30,8,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1376,Wesrig,30,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1377,Wesrig,50,41,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1378,Wesrig,60,15,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1379,Wesrig,55,41,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1380,Wesrig,0.1,0,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1381,Wesrig,80,8,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1382,Wesrig,55,41,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1383,Wesrig,40,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1384,Wesrig,80,8,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1385,Wesrig,40,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1386,Wesrig,85,41,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1387,Wesrig,110,36,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1388,Wesrig,50,28,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1389,Wesrig,75,28,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1390,Wesrig,53,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1391,Wesrig,30,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1392,Wesrig,25,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1393,Wesrig,115,13,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1394,Wesrig,45,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1395,Wesrig,25,13,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1396,Wesrig,70,33,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1397,Wesrig,41,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1398,Wesrig,25,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1399,Wesrig,30,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1400,Wesrig,20,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1401,Wesrig,60,33,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1402,Wesrig,40,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1403,Wesrig,35,8,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1404,Wesrig,48,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1405,Wesrig,60,28,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1406,Wesrig,100,33,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1407,Wesrig,55,13,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1408,Wesrig,75,41,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1409,Wesrig,50,41,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1410,Wesrig,65,33,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1411,Wesrig,55,36,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1412,Wesrig,100,36,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1413,Wesrig,90,36,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1414,Wesrig,65,15,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1415,Wesrig,55,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1416,Wesrig,35,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1417,Wesrig,55,6,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1418,Wesrig,90,33,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1419,Wesrig,65,28,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1420,Wesrig,80,33,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1421,Wesrig,45,33,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1422,Wesrig,55,33,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1423,Wesrig,80,41,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1424,Wesrig,40,13,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1425,Wesrig,25,2,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1426,Wesrig,40,4,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1427,Wesrig,50,4,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1428,Wesrig,37,4,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1429,Wesrig,45,13,1.25,3.01,1.68,-0.957615064,-0.70613992,-0.207484971,2,MurraySunset
1430,Acaoxy,45,6,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1431,Acaoxy,80,6,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1432,Acaoxy,45,6,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1433,Acaoxy,40,6,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1434,Acaoxy,40,6,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1435,Acaoxy,240,10,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1436,Acaoxy,180,10,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1437,Acaoxy,140,10,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1438,Acaoxy,80,10,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1439,Acaoxy,150,10,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1440,Acaoxy,400,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1441,Acaoxy,350,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1442,Acaoxy,250,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1443,Acaoxy,550,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1444,Acaoxy,300,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1445,Acaoxy,600,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1446,Acaoxy,550,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1447,Acaoxy,350,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1448,Acaoxy,450,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1449,Acaoxy,300,17,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1450,Acaoxy,750,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1451,Acaoxy,800,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1452,Acaoxy,450,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1453,Acaoxy,550,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1454,Acaoxy,500,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1455,Acaoxy,900,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1456,Acaoxy,800,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1457,Acaoxy,600,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1458,Acaoxy,550,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1459,Acaoxy,800,25,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1460,Acaoxy,500,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1461,Acaoxy,500,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1462,Acaoxy,550,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1463,Acaoxy,450,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1464,Acaoxy,500,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1465,Acaoxy,750,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1466,Acaoxy,650,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1467,Acaoxy,400,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1468,Acaoxy,550,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1469,Acaoxy,700,43,38.7,5.12,1.6121,1.4825469,-1.36110054,0.010066573,3,Foothills
1470,Acaver,90,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1471,Acaver,60,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1472,Acaver,35,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1473,Acaver,35,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1474,Acaver,60,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1475,Acaver,60,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1476,Acaver,50,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1477,Acaver,50,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1478,Acaver,35,5,11.49,9.4,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1479,Acaver,30,5,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1480,Acaver,240,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1481,Acaver,250,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1482,Acaver,180,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1483,Acaver,230,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1484,Acaver,190,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1485,Acaver,170,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1486,Acaver,200,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1487,Acaver,230,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1488,Acaver,240,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1489,Acaver,230,9,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1490,Acaver,310,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1491,Acaver,360,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1492,Acaver,360,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1493,Acaver,280,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1494,Acaver,350,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1495,Acaver,330,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1496,Acaver,330,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1497,Acaver,300,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1498,Acaver,470,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1499,Acaver,260,20,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1500,Acaver,360,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1501,Acaver,350,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1502,Acaver,460,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1503,Acaver,330,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1504,Acaver,370,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1505,Acaver,450,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1506,Acaver,430,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1507,Acaver,430,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1508,Acaver,420,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1509,Acaver,390,25,11.49,9.41,2.61,0.5438387,-0.27488002,1.48850225,3,Foothills
1510,Banspi,30,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1511,Banspi,45,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1512,Banspi,20,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1513,Banspi,25,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1514,Banspi,25,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1515,Banspi,50,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1516,Banspi,55,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1517,Banspi,45,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1518,Banspi,60,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1519,Banspi,30,6,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1520,Banspi,200,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1521,Banspi,170,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1522,Banspi,160,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1523,Banspi,170,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1524,Banspi,150,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1525,Banspi,130,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1526,Banspi,160,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1527,Banspi,170,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1528,Banspi,130,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1529,Banspi,200,10,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1530,Banspi,250,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1531,Banspi,200,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1532,Banspi,210,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1533,Banspi,250,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1534,Banspi,260,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1535,Banspi,280,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1536,Banspi,230,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1537,Banspi,230,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1538,Banspi,240,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1539,Banspi,240,17,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1540,Banspi,400,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1541,Banspi,400,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1542,Banspi,350,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1543,Banspi,450,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1544,Banspi,550,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1545,Banspi,350,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1546,Banspi,400,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1547,Banspi,500,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1548,Banspi,300,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1549,Banspi,300,25,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1550,Banspi,550,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1551,Banspi,500,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1552,Banspi,350,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1553,Banspi,450,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1554,Banspi,600,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1555,Banspi,350,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1556,Banspi,350,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1557,Banspi,400,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1558,Banspi,300,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1559,Banspi,500,43,13.45,11.4,1.02,0.662162,0.08543741,-1.164522725,3,Foothills
1560,Copqua,25,5,3.84,16.13,1.61,-0.2256966,0.74738905,0.006391544,3,Foothills
1561,Copqua,50,5,3.84,16.13,1.61,-0.2256966,0.74738905,0.006391544,3,Foothills
1562,Copqua,45,5,3.84,16.13,1.61,-0.2256966,0.74738905,0.006391544,3,Foothills
