taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Physalis viscosa,herb,NA,NA,perennial,rhizome,NA,NA,NA
Physalis peruviana,shrub,NA,NA,NA,NA,NA,NA,NA
Salpichroa,NA,scrambling,NA,perennial,NA,NA,NA,NA
Salpichroa origanifolia,NA,scrambling,NA,perennial,NA,NA,NA,NA
Solanum,tree shrub herb,NA,NA,NA,NA,NA,NA,NA
Solanum ellipticum,herb,sprawling,NA,perennial,NA,NA,NA,NA
Solanum aviculare,shrub,NA,NA,NA,NA,NA,NA,NA
Solanum capsiciforme,shrub,NA,NA,NA,NA,NA,NA,NA
Solanum simile,shrub,erect,NA,NA,NA,NA,NA,NA
Solanum centrale,subshrub herb,sprawling,NA,perennial,NA,NA,NA,NA
Solanum chenopodinum,shrub,erect,NA,NA,NA,NA,NA,NA
Solanum cinereum,shrub herb,erect bushy,NA,NA,NA,NA,NA,NA
Solanum cleistogamum,herb,sprawling,NA,annual perennial,NA,NA,NA,NA
Solanum coactiliferum,NA,NA,NA,NA,NA,NA,NA,NA
Solanum eardleyae,shrub,erect,NA,NA,NA,NA,NA,NA
Solanum petrophilum,shrub,sprawling,NA,NA,NA,NA,NA,NA
Solanum elaeagnifolium,herb,erect,NA,perennial,NA,NA,NA,NA
Solanum eremophilum,herb,NA,NA,perennial,NA,NA,NA,NA
Solanum esuriale,herb,NA,NA,perennial,NA,NA,NA,NA
Solanum ferocissimum,shrub,erect,NA,NA,NA,NA,NA,NA
Solanum hystrix,herb,sprawling,NA,perennial,NA,NA,NA,NA
Solanum laciniatum,shrub,NA,NA,NA,NA,NA,NA,NA
Solanum lacunarium,herb,erect sprawling,NA,perennial,NA,NA,NA,NA
Solanum lasiophyllum,shrub,erect,NA,NA,NA,NA,NA,NA
Solanum hermanni,shrub,NA,NA,NA,NA,NA,NA,NA
Lycopersicon esculentum,herb,NA,NA,annual,NA,NA,NA,NA
Solanum marginatum,shrub,NA,NA,NA,NA,NA,NA,NA
Solanum mauritianum,tree shrub,NA,NA,NA,NA,NA,NA,NA
Solanum nigrum,shrub herb,NA,NA,NA,NA,NA,NA,NA
Solanum oligacanthum,subshrub herb,erect,NA,perennial,NA,NA,NA,NA
Solanum opacum,herb,prostrate sprawling,NA,annual,NA,NA,NA,NA
Solanum orbiculatum,shrub,erect,NA,NA,NA,NA,NA,NA
Solanum sarrachoides,herb,sprawling,NA,annual,NA,NA,NA,NA
Solanum pseudocapsicum,shrub,NA,NA,NA,NA,NA,NA,NA
Solanum quadriloculatum,shrub,erect sprawling,NA,NA,NA,NA,NA,NA
Solanum retroflexum,herb,spreading,NA,annual,NA,NA,NA,NA
Solanum rostratum,herb,NA,NA,annual,NA,NA,NA,NA
Solanum sturtianum,shrub,erect,NA,NA,NA,NA,NA,NA
Solanum symonii,shrub,NA,NA,NA,NA,NA,NA,NA
Solanum triflorum,herb,sprawling,NA,annual,NA,NA,NA,NA
Solanum villosum,herb,bushy,NA,annual,NA,NA,NA,NA
Withania,shrub,NA,NA,NA,NA,NA,NA,NA
Withania somnifera,shrub,NA,NA,NA,NA,NA,NA,woody_root
Buddleja,tree shrub herb,NA,NA,NA,NA,NA,NA,NA
Buddleja madagascariensis,shrub,NA,NA,NA,NA,NA,NA,NA
Scrophulariaceae,shrub herb,erect,parasitic,annual perennial,NA,NA,NA,NA
Bellardia,herb,NA,NA,annual,NA,NA,NA,NA
Parentucellia latifolia,NA,NA,NA,annual,NA,NA,NA,NA
Bellardia trixago,herb,NA,NA,NA,NA,NA,NA,NA
Parentucellia viscosa,herb,NA,NA,NA,NA,NA,NA,NA
Cymbalaria,herb,NA,NA,perennial,NA,NA,NA,NA
Cymbalaria muralis,herb,procumbent,NA,NA,NA,NA,NA,NA
Mimulus prostratus,NA,prostrate mat_forming,NA,annual perennial,NA,NA,NA,NA
Mimulus moschatus,NA,spreading procumbent,NA,perennial,NA,NA,NA,NA
Euphrasia,subshrub herb,NA,parasitic,NA,NA,NA,NA,NA
Euphrasia collina,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Euphrasia collina collina,NA,NA,NA,NA,NA,NA,NA,NA
Euphrasia collina muelleri,NA,NA,NA,NA,NA,NA,NA,NA
Euphrasia collina osbornii,NA,NA,NA,NA,NA,NA,NA,NA
Euphrasia collina paludosa,NA,NA,NA,NA,NA,NA,NA,NA
Euphrasia collina tetragona,NA,NA,NA,NA,NA,NA,NA,NA
Euphrasia collina trichocalycina,NA,NA,NA,NA,NA,NA,NA,NA
Euphrasia scabra,herb,erect,NA,annual,NA,NA,NA,NA
Glossostigma,NA,NA,NA,short_lived_perennial ephemeral,NA,NA,NA,NA
Glossostigma diandrum,aquatic_herb,mat_forming,NA,annual,NA,terrestrial aquatic,NA,NA
Glossostigma drummondii,aquatic_herb,mat_forming,NA,annual,NA,terrestrial aquatic,NA,NA
Glossostigma elatinoides,NA,mat_forming,NA,short_lived_perennial,NA,NA,NA,NA
Gratiola,herb,NA,NA,perennial,NA,NA,NA,NA
Gratiola pedunculata,NA,erect decumbent,NA,perennial,NA,NA,NA,NA
Gratiola peruviana,NA,erect decumbent,NA,perennial,NA,NA,NA,NA
Gratiola pubescens,NA,erect procumbent,NA,perennial,NA,NA,NA,NA
Gratiola pumilo,NA,NA,NA,NA,NA,NA,NA,NA
Kickxia,herb,NA,NA,annual perennial,NA,NA,NA,NA
Kickxia commutata,NA,spreading procumbent,NA,perennial,NA,NA,NA,NA
Kickxia elatine,NA,prostrate,NA,perennial,NA,NA,NA,NA
Kickxia elatine crinita,NA,NA,NA,NA,NA,NA,NA,NA
Kickxia elatine elatine,NA,NA,NA,NA,NA,NA,NA,NA
Kickxia spuria,NA,prostrate,NA,perennial,NA,NA,NA,NA
Limosella,herb,stoloniferous,NA,short_lived_perennial annual,stolon,NA,NA,NA
Limosella australis,semiaquatic,stoloniferous,NA,perennial,stolon,semiaquatic,NA,NA
Limosella curdieana,semiaquatic,NA,NA,perennial,NA,semiaquatic,NA,NA
Limosella granitica,aquatic,stoloniferous,NA,perennial,stolon,aquatic,NA,NA
Mazus,herb,stoloniferous,NA,perennial,rhizome stolon,NA,NA,NA
Mazus pumilio,NA,NA,NA,perennial,NA,NA,NA,NA
Mimulus,herb,NA,NA,annual perennial,NA,NA,NA,NA
Mimulus gracilis,herb,stoloniferous erect,NA,annual perennial,stolon,NA,NA,NA
Misopates,herb,NA,NA,annual,NA,NA,NA,NA
Misopates orontium,herb,NA,NA,NA,NA,NA,NA,NA
Peplidium,aquatic_herb,prostrate stoloniferous,NA,annual perennial,stolon,terrestrial aquatic,NA,NA
Peplidium muelleri,aquatic,NA,NA,annual perennial,NA,aquatic,NA,NA
Polycarena heterophylla,NA,erect,NA,annual,NA,NA,NA,NA
Polycarena,herb,NA,NA,annual,NA,NA,NA,NA
Polycarena leipoldtii,NA,erect,NA,annual,NA,NA,NA,NA
Stemodia,subshrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Stemodia viscosa,NA,decumbent,NA,perennial,NA,NA,NA,NA
Mimulus repens,aquatic,prostrate,NA,annual perennial,NA,terrestrial aquatic,NA,NA
Verbascum,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Verbascum creticum,NA,NA,NA,biennial,NA,NA,NA,NA
Verbascum thapsus,NA,erect dense,NA,biennial,NA,NA,NA,NA
Verbascum virgatum,NA,NA,NA,biennial,NA,NA,NA,NA
Veronica,herb,erect procumbent,NA,annual perennial,NA,NA,NA,NA
Veronica anagallis-aquatica,semiaquatic aquatic,NA,NA,perennial,NA,aquatic semiaquatic,NA,NA
Veronica arvensis,NA,decumbent,NA,annual,NA,NA,NA,NA
Veronica calycina,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Parahebe decorosa,shrub,NA,NA,NA,NA,NA,NA,NA
Parahebe derwentiana,NA,NA,NA,perennial,NA,NA,NA,NA
Veronica gracilis,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Veronica hederifolia,NA,procumbent,NA,annual,NA,NA,NA,NA
Veronica hillebrandii,herb,NA,NA,perennial,NA,NA,NA,NA
Veronica parnkalliana,herb,NA,NA,perennial,NA,NA,NA,NA
Veronica peregrina,NA,NA,NA,annual,NA,NA,NA,NA
Veronica persica,NA,procumbent,NA,annual,NA,NA,NA,NA
Veronica plebeia,herb,scandent sprawling,NA,perennial,NA,NA,NA,NA
Zaluzianskya,subshrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Zaluzianskya divaricata,NA,erect decumbent,NA,annual,NA,NA,NA,NA
Bignoniaceae,tree climber_liana shrub,NA,NA,NA,NA,NA,NA,NA
Pandorea,climber_liana shrub,NA,NA,NA,NA,NA,NA,NA
Pandorea pandorana,shrub,twining,NA,NA,NA,NA,NA,NA
Acanthaceae,shrub herb,NA,NA,NA,NA,NA,NA,NA
Acanthus,shrub,NA,NA,NA,NA,NA,NA,NA
Acanthus mollis,NA,NA,NA,perennial,NA,NA,NA,NA
Dipteracanthus,shrub herb,NA,NA,NA,NA,NA,NA,NA
Dipteracanthus australasicus,NA,NA,NA,NA,NA,NA,NA,NA
Dipteracanthus australasicus glabratus,NA,NA,NA,NA,NA,NA,NA,NA
Rostellularia,subshrub herb,NA,NA,NA,NA,NA,NA,NA
Rostellularia adscendens,subshrub herb,NA,NA,NA,NA,NA,NA,NA
Rostellularia adscendens clementii,herb,erect decumbent,NA,NA,NA,NA,NA,NA
Pedaliaceae,herb,NA,NA,annual perennial,NA,NA,NA,NA
Josephinia,NA,NA,NA,NA,NA,NA,NA,NA
Josephinia eugeniae,NA,NA,NA,annual,NA,NA,NA,NA
Martyniaceae,herb,NA,NA,annual perennial,NA,NA,NA,NA
Proboscidea,NA,NA,NA,NA,NA,NA,NA,NA
Proboscidea louisianica,NA,procumbent,NA,annual,NA,NA,NA,NA
Orobanchaceae,herb,NA,parasitic,annual biennial perennial,NA,NA,NA,NA
Orobanche,NA,NA,NA,NA,NA,NA,NA,NA
Orobanche cernua,herb,NA,NA,NA,NA,NA,NA,NA
Lentibulariaceae,aquatic_herb,NA,NA,annual perennial,NA,aquatic,NA,NA
Utricularia,epiphyte aquatic_herb,NA,NA,NA,NA,terrestrial aquatic epiphyte,NA,NA
Utricularia australis,aquatic,stoloniferous,NA,NA,stolon,aquatic,NA,NA
Utricularia dichotoma,NA,NA,NA,NA,NA,NA,NA,NA
Utricularia lateriflora,NA,NA,NA,NA,NA,NA,NA,NA
Utricularia tenella,NA,NA,NA,NA,NA,NA,NA,NA
Utricularia violacea,NA,NA,NA,NA,NA,NA,NA,NA
Myoporaceae,tree shrub,prostrate erect,NA,NA,NA,NA,NA,NA
Eremophila,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila alternifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila arachnoides,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila barbata,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila battii,shrub,spreading,NA,NA,NA,NA,NA,NA
Eremophila behriana,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila bignoniiflora,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila clarkei,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila crassifolia,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Eremophila dalyana,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila decipiens,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila delisseri,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila deserti,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila divaricata,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila duttonii,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila elderi,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila forrestii,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila freelingii,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila gibbifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila gibsonii,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila gilesii,shrub,spreading,NA,NA,NA,NA,NA,NA
Eremophila glabra,shrub,prostrate erect,NA,NA,NA,NA,NA,NA
Eremophila hillii,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila interstans,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila latrobei,shrub,erect,NA,NA,NA,NA,NA,NA
Eremophila latrobei glabra,NA,NA,NA,NA,NA,NA,NA,NA
Eremophila latrobei latrobei,NA,NA,NA,NA,NA,NA,NA,NA
Eremophila longifolia,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila macdonnellii,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila macgillivrayi,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila maculata,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila maculata brevifolia,NA,NA,NA,NA,NA,NA,NA,NA
Eremophila maculata maculata,NA,NA,NA,NA,NA,NA,NA,NA
Eremophila neglecta,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila obovata,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila oppositifolia,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila oppositifolia angustifolia,tree,NA,NA,NA,NA,NA,NA,NA
Eremophila oppositifolia oppositifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila paisleyi,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila parvifolia,NA,NA,NA,NA,NA,NA,NA,NA
Eremophila platythamnos,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila polyclada,shrub,dense,NA,NA,NA,NA,NA,NA
Eremophila rotundifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila santalina,tree shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila scoparia,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila serrulata,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila sturtii,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila subfloccosa,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila verrucosa,shrub,NA,NA,NA,NA,NA,NA,NA
Eremophila verrucosa brevistellata,NA,NA,NA,NA,NA,NA,NA,NA
Eremophila verrucosa verrucosa,NA,NA,NA,NA,NA,NA,NA,NA
Eremophila weldii,shrub,open compact,NA,NA,NA,NA,NA,NA
Eremophila willsii,shrub,NA,NA,NA,NA,NA,NA,NA
Myoporum,tree shrub,NA,NA,NA,NA,NA,NA,NA
Myoporum brevipes,shrub,NA,NA,NA,NA,NA,NA,NA
Myoporum parvifolium,shrub,prostrate mat_forming,NA,NA,NA,NA,NA,NA
Myoporum insulare,shrub,spreading,NA,NA,NA,NA,NA,NA
Myoporum acuminatum,shrub,NA,NA,NA,NA,NA,NA,NA
Myoporum viscosum,shrub,NA,NA,NA,NA,NA,NA,NA
Myoporum platycarpum,tree shrub,NA,NA,NA,NA,NA,NA,NA
Plantaginaceae,herb,NA,NA,annual perennial,NA,NA,NA,NA
Plantago,herb,tufted erect,NA,annual perennial,NA,NA,NA,NA
Plantago albicans,NA,NA,NA,perennial,NA,NA,NA,NA
Plantago scabra,herb,erect,NA,annual,NA,NA,NA,NA
Plantago australis,herb,NA,NA,short_lived_perennial perennial,NA,NA,NA,NA
Plantago bellardii,NA,NA,NA,annual,NA,NA,NA,NA
Plantago coronopus,NA,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Plantago coronopus commutata,NA,NA,NA,NA,NA,NA,NA,NA
Plantago coronopus coronopus,NA,NA,NA,NA,NA,NA,NA,NA
Plantago cunninghamii,NA,NA,NA,annual,NA,NA,NA,NA
Plantago varia,herb,NA,NA,perennial,NA,NA,NA,NA
Plantago drummondii,NA,NA,NA,annual,NA,NA,NA,NA
Plantago gaudichaudii,herb,NA,NA,perennial,NA,NA,NA,NA
Plantago hispida,herb,NA,NA,perennial,NA,NA,NA,NA
Plantago lanceolata,NA,compact,NA,NA,NA,NA,NA,NA
Plantago lanceolata dubia,NA,NA,NA,NA,NA,NA,NA,NA
Plantago lanceolata lanceolata,NA,NA,NA,NA,NA,NA,NA,NA
Plantago major,herb,NA,NA,short_lived_perennial perennial,NA,NA,NA,NA
Plantago multiscapa,herb,NA,NA,annual,NA,NA,NA,NA
Plantago turrifera,herb,NA,NA,annual,NA,NA,NA,NA
Caprifoliaceae,NA,NA,NA,perennial,NA,NA,NA,NA
Lonicera,climber_woody shrub,scrambling,NA,NA,NA,NA,NA,NA
Lonicera japonica,shrub,NA,NA,NA,NA,NA,NA,NA
Sambucus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Sambucus gaudichaudiana,shrub herb,NA,NA,NA,NA,NA,NA,NA
Sambucus nigra,tree shrub,NA,NA,NA,NA,NA,NA,NA
Viburnum,tree shrub,NA,NA,NA,NA,NA,NA,NA
Viburnum tinus,tree shrub,NA,NA,NA,NA,NA,NA,NA
Valerianaceae,herb,NA,NA,annual perennial,NA,NA,NA,NA
Centranthus,herb,NA,NA,annual perennial,NA,NA,NA,NA
Centranthus macrosiphon,NA,NA,NA,annual,NA,NA,NA,NA
Centranthus ruber,herb,NA,NA,perennial,NA,NA,NA,NA
Fedia,NA,NA,NA,NA,NA,NA,NA,NA
Fedia graciliflora,NA,NA,NA,annual,NA,NA,NA,NA
Valerianella,herb,NA,NA,annual,NA,NA,NA,NA
Valerianella discoidea,herb,NA,NA,annual,NA,NA,NA,NA
Valerianella eriocarpa,herb,decumbent,NA,annual,NA,NA,NA,NA
Valerianella muricata,herb,decumbent,NA,annual,NA,NA,NA,NA
Dipsacaceae,herb,NA,NA,biennial perennial,NA,NA,NA,NA
Dipsacus,herb,NA,NA,biennial,NA,NA,NA,NA
Dipsacus sativus,herb,erect,NA,biennial,NA,NA,NA,NA
Scabiosa,herb,NA,NA,biennial perennial,NA,NA,NA,NA
Scabiosa atropurpurea,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Campanulaceae,herb,NA,NA,annual perennial,NA,NA,NA,NA
Isotoma,herb,NA,NA,annual perennial,NA,NA,NA,NA
Isotoma fluviatilis,herb,prostrate,NA,NA,NA,NA,NA,NA
Isotoma petraea,herb,NA,NA,perennial,NA,NA,NA,NA
Isotoma scapigera,herb,NA,NA,annual,NA,NA,NA,NA
Lobelia,NA,NA,NA,NA,NA,NA,NA,NA
Lobelia alata,herb,procumbent,NA,perennial,NA,NA,NA,NA
Lobelia gibbosa,herb,NA,NA,annual,NA,NA,NA,NA
Lobelia heterophylla,herb,NA,NA,annual,NA,NA,NA,NA
Pratia concolor,herb,prostrate,NA,NA,rhizome,NA,NA,NA
Lobelia erinus,herb,decumbent,NA,annual,NA,NA,NA,NA
Pratia platycalyx,herb,prostrate procumbent,NA,perennial,NA,NA,dioecious,NA
Pratia pedunculata,herb,prostrate,NA,perennial,NA,NA,dioecious,NA
Pratia puberula,herb,prostrate mat_forming,NA,NA,NA,NA,dioecious,NA
Lobelia pratioides,herb,prostrate decumbent,NA,perennial,NA,NA,NA,NA
Lobelia rhombifolia,herb,NA,NA,annual,NA,NA,NA,NA
Lobelia simplicicaulis,herb,NA,NA,annual perennial,NA,NA,NA,NA
Monopsis,herb,NA,NA,annual,NA,NA,NA,NA
Monopsis simplex,herb,procumbent,NA,NA,NA,NA,NA,NA
Wahlenbergia,herb,NA,NA,annual perennial,NA,NA,NA,NA
Wahlenbergia aridicola,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia gracilis,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia communis,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia fluminalis,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia gracilenta,herb,NA,NA,annual,NA,NA,NA,NA
Wahlenbergia gymnoclada,herb,NA,NA,perennial,NA,NA,NA,NA
Wahlenbergia litticola,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia luteola,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia multicaulis,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia preissii,herb,NA,NA,annual,NA,NA,NA,NA
Wahlenbergia queenslandica,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia stricta,herb,tufted,NA,perennial,NA,NA,NA,NA
Wahlenbergia tumidifructa,herb,tufted,NA,perennial,NA,NA,NA,NA
Goodeniaceae,subshrub shrub herb,NA,NA,NA,NA,NA,NA,NA
Brunonia,herb,NA,NA,perennial,NA,NA,NA,NA
Brunonia australis,NA,NA,NA,NA,NA,NA,NA,NA
Coopernookia,subshrub,NA,NA,perennial,NA,NA,NA,NA
Coopernookia strophiolata,subshrub,spreading,NA,NA,NA,NA,NA,NA
Dampiera,subshrub,NA,NA,NA,NA,NA,NA,NA
Dampiera dysantha,subshrub,NA,NA,NA,NA,NA,NA,NA
Dampiera rosmarinifolia,subshrub,prostrate,NA,NA,NA,NA,NA,NA
Dampiera lanceolata,subshrub,NA,NA,NA,NA,NA,NA,NA
Dampiera lanceolata insularis,NA,NA,NA,NA,NA,NA,NA,NA
Dampiera lanceolata intermedia,NA,NA,NA,NA,NA,NA,NA,NA
Dampiera lanceolata lanceolata,NA,NA,NA,NA,NA,NA,NA,NA
Dampiera marifolia,subshrub,NA,NA,NA,NA,NA,NA,NA
Goodenia,subshrub shrub herb,NA,NA,NA,NA,NA,NA,NA
Goodenia albiflora,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Goodenia amplexans,subshrub,NA,NA,NA,NA,NA,NA,NA
Goodenia anfracta,herb,decumbent,NA,perennial,NA,NA,NA,NA
Velleia arguta,herb,NA,NA,perennial,NA,NA,NA,NA
Velleia paradoxa,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia fascicularis,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia benthamiana,subshrub,NA,NA,NA,NA,NA,NA,NA
Goodenia berardiana,NA,NA,NA,NA,NA,NA,NA,NA
Goodenia glauca,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia blackiana,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Goodenia brunnea,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Goodenia calcarata,herb,NA,NA,annual,NA,NA,NA,NA
Goodenia centralis,herb,NA,NA,annual,NA,NA,NA,woody_root
Goodenia chambersii,shrub,NA,NA,NA,NA,NA,NA,NA
Scaevola collaris,subshrub,NA,NA,NA,NA,NA,NA,NA
Velleia connata,herb,NA,NA,annual,NA,NA,NA,NA
Goodenia cycloptera,herb,NA,NA,perennial,NA,NA,NA,NA
Velleia cycnopotamica,herb,NA,NA,annual,NA,NA,NA,NA
Goodenia elongata,NA,NA,NA,NA,NA,NA,NA,NA
Goodenia geniculata,herb,tufted erect,NA,perennial,rhizome,NA,NA,NA
Goodenia gibbosa,herb,prostrate stoloniferous decumbent,NA,NA,stolon,NA,NA,NA
Goodenia glabra,herb,stoloniferous,NA,annual perennial,stolon,NA,NA,NA
Velleia glabrata,herb,NA,NA,annual,NA,NA,NA,NA
Goodenia havilandii,herb,NA,NA,annual,NA,NA,NA,NA
Goodenia heterochila,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia hirsuta,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia heteromera,herb,stoloniferous dense mat_forming,NA,perennial,stolon,NA,NA,NA
Goodenia humilis,herb,compact,NA,perennial,NA,NA,NA,NA
Goodenia lobata,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia lunata,herb,compact,NA,perennial,NA,NA,NA,NA
Goodenia modesta,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia mueckeana,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia occidentalis,herb,NA,NA,annual,NA,NA,NA,NA
Goodenia ovata,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Goodenia pinnatifida,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia pusilliflora,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia quasilibera,herb,NA,NA,perennial,NA,NA,NA,NA
Selliera radicans,NA,prostrate,NA,perennial,NA,NA,NA,NA
Goodenia ramelii,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia robusta,herb,NA,NA,perennial,NA,NA,NA,NA
Goodenia saccata,shrub,NA,NA,NA,NA,NA,NA,NA
Goodenia triodiophila,herb,NA,NA,NA,NA,NA,NA,NA
Goodenia varia,subshrub,NA,NA,NA,NA,NA,NA,NA
Goodenia vernicosa,subshrub,NA,NA,NA,NA,NA,NA,NA
Goodenia vilmoriniae,herb,NA,NA,annual,NA,NA,NA,NA
Goodenia affinis,herb,tufted erect decumbent,NA,perennial,NA,NA,NA,NA
Lechenaultia,shrub,NA,NA,NA,NA,NA,NA,NA
Lechenaultia divaricata,shrub,NA,NA,NA,NA,NA,NA,NA
Lechenaultia striata,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Scaevola,NA,NA,NA,NA,NA,NA,NA,NA
Scaevola aemula,herb,NA,NA,perennial,NA,NA,NA,NA
Scaevola albida,subshrub,NA,NA,NA,NA,NA,NA,NA
Scaevola albida pallida,subshrub,prostrate,NA,NA,NA,NA,NA,NA
Scaevola angustata,shrub,NA,NA,NA,NA,NA,NA,NA
Scaevola basedowii,subshrub,NA,NA,NA,NA,NA,NA,NA
Scaevola bursariifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Scaevola calendulacea,subshrub shrub,prostrate spreading,NA,NA,NA,NA,NA,NA
Scaevola collina,shrub,NA,NA,NA,NA,NA,NA,NA
Scaevola crassifolia,shrub,spreading,NA,NA,NA,NA,NA,NA
Scaevola depauperata,subshrub,NA,NA,NA,NA,NA,NA,NA
Scaevola glabrata,shrub,NA,NA,NA,NA,NA,NA,NA
Scaevola humilis,herb,NA,NA,perennial,NA,NA,NA,NA
Scaevola linearis,shrub,NA,NA,NA,NA,NA,NA,NA
Scaevola linearis confertifolia,NA,prostrate,NA,NA,NA,NA,NA,NA
Scaevola linearis linearis,NA,NA,NA,NA,NA,NA,NA,NA
Scaevola myrtifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Scaevola parvibarbata,subshrub,NA,NA,annual perennial,NA,NA,NA,NA
Scaevola parvifolia,subshrub,NA,NA,NA,NA,NA,NA,NA
Scaevola spinescens,shrub,NA,NA,NA,NA,NA,NA,NA
Stylidiaceae,herb,NA,NA,annual perennial,NA,NA,NA,NA
Levenhookia,NA,NA,NA,annual,NA,NA,NA,NA
Levenhookia dubia,NA,erect,NA,annual,NA,NA,NA,NA
Levenhookia pusilla,NA,erect,NA,annual,NA,NA,NA,NA
Stylidium,herb,NA,NA,annual perennial,NA,NA,NA,NA
Stylidium graminifolium,NA,NA,NA,perennial,NA,NA,NA,NA
Stylidium beaugleholei,NA,erect rosette,NA,annual,NA,NA,NA,NA
Stylidium despectum,NA,erect,NA,annual,NA,NA,NA,NA
Stylidium calcaratum,NA,erect,NA,annual,NA,NA,NA,NA
Stylidium inundatum,NA,erect rosette,NA,annual,NA,NA,NA,NA
Stylidium perpusillum,NA,erect rosette,NA,annual,NA,NA,NA,NA
Compositae,subshrub shrub herb,NA,NA,NA,NA,NA,NA,NA
Acanthocladium,NA,NA,NA,NA,NA,NA,NA,NA
Acanthocladium dockeri,shrub,NA,NA,NA,NA,NA,NA,NA
Achillea,herb,NA,NA,perennial,rhizome,NA,NA,NA
Achillea millefolium,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Achillea tomentosa,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Achnophora,herb,NA,NA,perennial,NA,NA,NA,NA
Achnophora tatei,NA,NA,NA,NA,NA,NA,NA,NA
