NDat,Taxon,AuthTax,Family,Order,Character,Reference,Character_state,Value,Min,Max,Notes,User,Date,User_update,Date_update,FullRef,WeblinkRef,trait_value,taxa_to_keep
84633,Actinidia chinensis,Planch.,Actinidiaceae,Ericales,230. Perianth phyllotaxy (D1),"Schmid R. 1978. Reproductive anatomy of Actinidia chinensis (Actinidiaceae). Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 100: 149–195.",230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Jürg Schönenberger,27-Mar-13,Jürg Schönenberger,27-Mar-13,"Schmid R. 1978. Reproductive anatomy of Actinidia chinensis (Actinidiaceae). Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 100: 149–195.",NA,230. Perianth phyllotaxy (D1): (0) whorled,1
84707,Actinidia chinensis,Planch.,Actinidiaceae,Ericales,234. Perianth differentiation (D1),"Schmid R. 1978. Reproductive anatomy of Actinidia chinensis (Actinidiaceae). Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 100: 149–195.","234. Perianth differentiation (D1): (1) marked differentiation, outer sepaloid, inner petaloid",NA,NA,NA,NA,Jürg Schönenberger,27-Mar-13,NA,NA,"Schmid R. 1978. Reproductive anatomy of Actinidia chinensis (Actinidiaceae). Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 100: 149–195.",NA,"234. Perianth differentiation (D1): (1) marked differentiation, outer sepaloid, inner petaloid",1
84763,Actinidia chinensis,Planch.,Actinidiaceae,Ericales,330. Androecium structural phyllotaxy (D1),"van Heel WA. 1987. Androecium development in Actinidia chinensis and A. melanandra (Actinidiaceae). Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 109: 17–23.",330. Androecium structural phyllotaxy (D1): (0) whorled,NA,NA,NA,partly irregular,Jürg Schönenberger,27-Mar-13,Hervé Sauquet,18-Aug-14,"van Heel WA. 1987. Androecium development in Actinidia chinensis and A. melanandra (Actinidiaceae). Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 109: 17–23.",NA,330. Androecium structural phyllotaxy (D1): (0) whorled,1
157465,Actinidia chinensis,Planch.,Actinidiaceae,Ericales,330. Androecium structural phyllotaxy (D1),"Caris P. 2013. Bloemontogenetische patronen in de Ericales sensu lato. PhD thesis, KU Leuven.",330. Androecium structural phyllotaxy (D1): (0) whorled,NA,NA,NA,with centrifugal development of polystemony,Stefan Löfstrand,21-Jul-14,NA,NA,"Caris P. 2013. Bloemontogenetische patronen in de Ericales sensu lato. PhD thesis, KU Leuven.",NA,330. Androecium structural phyllotaxy (D1): (0) whorled,1
142486,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,100. Floral structural sex (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (2) unisexual,NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,Hervé Sauquet,7-Jan-20,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (2) unisexual,1
269248,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,100. Floral structural sex (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (1) incompletely unisexual,NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,Hervé Sauquet,7-Jan-20,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (1) incompletely unisexual,1
142491,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,311. Anther orientation (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 19th December 2012. http://delta-intkey.com. Accessed 2013. http://delta-intkey.com/angio/",311. Anther orientation (D1): (0) introrse,NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 19th December 2012. http://delta-intkey.com. Accessed 2013.",http://delta-intkey.com/angio/,311. Anther orientation (D1): (0) introrse,1
142480,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,404. Style differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,404. Style differentiation (D1): (1) present (length and shape unknown),NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,404. Style differentiation (D1): (1) present (length and shape unknown),1
142474,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,207. Symmetry of perianth (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),1
142478,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,102. Ovary position (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,102. Ovary position (D1): (0) superior,NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,102. Ovary position (D1): (0) superior,1
142479,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,412. Placentation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,412. Placentation (D1): (0) axile,NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,412. Placentation (D1): (0) axile,1
151041,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,5002. Aperture shape (D1),"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org. http://www.paldat.org/http://www.paldat.org/",5002. Aperture shape (D1): (2) colporus,NA,NA,NA,NA,Charlotte Prieu,26-May-14,NA,NA,"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org",http://www.paldat.org/,5002. Aperture shape (D1): (2) colporus,1
142475,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,230. Perianth phyllotaxy (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,230. Perianth phyllotaxy (D1): (0) whorled,1
142477,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,234. Perianth differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,234. Perianth differentiation (D1): (4) marked differentiation,NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,Elisabeth Reyes,26-Feb-14,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,234. Perianth differentiation (D1): (4) marked differentiation,1
142487,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Sapindales,330. Androecium structural phyllotaxy (D1),"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 19th December 2012. http://delta-intkey.com. Accessed 2013. http://delta-intkey.com/angio/",330. Androecium structural phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Elisabeth Reyes,18-Feb-14,Elisabeth Reyes,18-Feb-14,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 19th December 2012. http://delta-intkey.com. Accessed 2013.",http://delta-intkey.com/angio/,330. Androecium structural phyllotaxy (D1): (0) whorled,1
18650,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,100. Floral structural sex (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (1) incompletely unisexual,NA,NA,NA,NA,Laetitia Carrive,2-Jan-12,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,100. Floral structural sex (D1): (1) incompletely unisexual,1
18666,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,305. Filament (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,305. Filament (D1): (3) short and narrow,NA,NA,NA,Male flowers.,Laetitia Carrive,2-Jan-12,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,305. Filament (D1): (3) short and narrow,1
18668,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,311. Anther orientation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,311. Anther orientation (D1): (2) extrorse,NA,NA,NA,Male flowers.,Laetitia Carrive,2-Jan-12,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,311. Anther orientation (D1): (2) extrorse,1
18673,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,404. Style differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=5,404. Style differentiation (D1): (0) absent,NA,NA,NA,Illustration,Laetitia Carrive,2-Jan-12,Laetitia Carrive,6-Jan-12,NA,http://www.efloras.org/flora_page.aspx?flora_id=5,404. Style differentiation (D1): (0) absent,1
18656,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,207. Symmetry of perianth (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),NA,NA,NA,Both male and female flowers.,Laetitia Carrive,2-Jan-12,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),1
18651,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,102. Ovary position (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,102. Ovary position (D1): (0) superior,NA,NA,NA,NA,Laetitia Carrive,2-Jan-12,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,102. Ovary position (D1): (0) superior,1
311539,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,312. Anther attachment (D1),"Christenhusz MJM, Rix M 2012 739. Akebia quinata. Curtis's Botanical Magazine 29: 294-289. https://doi.org/10.1111/j.1467-8748.2012.01792.x",312. Anther attachment (D1): (0) basifixed,NA,NA,NA,NA,Maria von Balthazar,15-Dec-20,NA,NA,"Christenhusz MJM, Rix M 2012 739. Akebia quinata. Curtis's Botanical Magazine 29: 294-289.",https://doi.org/10.1111/j.1467-8748.2012.01792.x,312. Anther attachment (D1): (0) basifixed,1
18679,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,412. Placentation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,412. Placentation (D1): (6) laminar,NA,NA,NA,Female flowers.,Laetitia Carrive,2-Jan-12,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,412. Placentation (D1): (6) laminar,1
18669,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,313. Anther dehiscence (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,313. Anther dehiscence (D1): (0) longitudinal slit,NA,NA,NA,Male flowers.,Laetitia Carrive,2-Jan-12,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,313. Anther dehiscence (D1): (0) longitudinal slit,1
311540,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,314. Connective extension (apical) (D1),"Christenhusz MJM, Rix M 2012 739. Akebia quinata. Curtis's Botanical Magazine 29: 294-289. https://doi.org/10.1111/j.1467-8748.2012.01792.x",314. Connective extension (apical) (D1): (0) absent,NA,NA,NA,NA,Maria von Balthazar,15-Dec-20,NA,NA,"Christenhusz MJM, Rix M 2012 739. Akebia quinata. Curtis's Botanical Magazine 29: 294-289.",https://doi.org/10.1111/j.1467-8748.2012.01792.x,314. Connective extension (apical) (D1): (0) absent,1
32503,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,5002. Aperture shape (D1),"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org. http://www.paldat.org/http://www.paldat.org/",5002. Aperture shape (D1): (0) sulcus,NA,NA,NA,NA,Charlotte Prieu,4-Jun-12,NA,NA,"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org",http://www.paldat.org/,5002. Aperture shape (D1): (0) sulcus,1
151109,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,5002. Aperture shape (D1),NA,5002. Aperture shape (D1): (0) sulcus,NA,NA,NA,NA,Béatrice Albert,27-May-14,NA,NA,NA,NA,5002. Aperture shape (D1): (0) sulcus,1
48096,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,230. Perianth phyllotaxy (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Hervé Sauquet,13-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,230. Perianth phyllotaxy (D1): (0) whorled,1
48099,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,234. Perianth differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,234. Perianth differentiation (D1): (0) undifferentiated,NA,NA,NA,NA,Hervé Sauquet,13-Mar-13,Hervé Sauquet,30-Aug-14,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,234. Perianth differentiation (D1): (0) undifferentiated,1
206017,Akebia quinata,(Houttuyn) Decaisne,Lardizabalaceae,Ranunculales,330. Androecium structural phyllotaxy (D1),http://climbers.lsa.umich.edu/?p=117,330. Androecium structural phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Maria von Balthazar,17-May-17,NA,NA,NA,http://climbers.lsa.umich.edu/?p=117,330. Androecium structural phyllotaxy (D1): (0) whorled,1
260,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,100. Floral structural sex (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,100. Floral structural sex (D1): (0) bisexual,NA,NA,NA,NA,Hervé Sauquet,29-Jul-10,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,100. Floral structural sex (D1): (0) bisexual,1
276,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,305. Filament (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,305. Filament (D1): (2) long and narrow,NA,NA,NA,NA,Hervé Sauquet,29-Jul-10,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,305. Filament (D1): (2) long and narrow,1
282,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,400. Gynoecium phyllotaxy (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,400. Gynoecium phyllotaxy (D1): (0) one whorl,NA,NA,NA,NA,Hervé Sauquet,29-Jul-10,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,400. Gynoecium phyllotaxy (D1): (0) one whorl,1
286,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,404. Style differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,404. Style differentiation (D1): (1) present (length and shape unknown),NA,NA,NA,NA,Hervé Sauquet,29-Jul-10,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,404. Style differentiation (D1): (1) present (length and shape unknown),1
48121,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,207. Symmetry of perianth (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),NA,NA,NA,NA,Hervé Sauquet,13-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),1
262,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,102. Ovary position (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,102. Ovary position (D1): (0) superior,NA,NA,NA,NA,Hervé Sauquet,29-Jul-10,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,102. Ovary position (D1): (0) superior,1
291,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,412. Placentation (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,412. Placentation (D1): (2) basal,NA,NA,NA,NA,Hervé Sauquet,29-Jul-10,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,412. Placentation (D1): (2) basal,1
281,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,313. Anther dehiscence (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,313. Anther dehiscence (D1): (0) longitudinal slit,NA,NA,NA,NA,Hervé Sauquet,29-Jul-10,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,313. Anther dehiscence (D1): (0) longitudinal slit,1
25986,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,5002. Aperture shape (D1),"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org. http://www.paldat.org/http://www.paldat.org/",5002. Aperture shape (D1): (1) pore,NA,NA,NA,NA,Charlotte Prieu,13-Apr-12,NA,NA,"Buchner R. & Weber M. (2000 onwards). PalDat - a palynological database: Descriptions, illustrations, identification, and information retrieval.
Published on the Internet http://www.paldat.org",http://www.paldat.org/,5002. Aperture shape (D1): (1) pore,1
151112,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,5002. Aperture shape (D1),NA,5002. Aperture shape (D1): (1) pore,NA,NA,NA,NA,Béatrice Albert,27-May-14,NA,NA,NA,NA,5002. Aperture shape (D1): (1) pore,1
48101,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,230. Perianth phyllotaxy (D1),http://www.efloras.org/flora_page.aspx?flora_id=1,230. Perianth phyllotaxy (D1): (0) whorled,NA,NA,NA,NA,Hervé Sauquet,13-Mar-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,230. Perianth phyllotaxy (D1): (0) whorled,1
152282,Alisma plantago-aquatica,L.,Alismataceae,Alismatales,234. Perianth differentiation (D1),http://www.efloras.org/flora_page.aspx?flora_id=2,"234. Perianth differentiation (D1): (1) marked differentiation, outer sepaloid, inner petaloid",NA,NA,NA,NA,Elisabeth Reyes,6-Jun-14,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,"234. Perianth differentiation (D1): (1) marked differentiation, outer sepaloid, inner petaloid",1
