Material,Abbreviation,rep,MassLoss_3.5 (%),MassLoss_12 (%),MassLoss_24 (%),dry_massFlamm (g),Leaf FMC (%odw),TTI (s),FD (s),SD (s),TBT (s),Combustibility (mg/s),FD/mass (s/g),SD/mass (s/g),Leaf length (cm),Leaf width (cm),Leaf thickness (mm),Leaf area (cm2),Leaf mass (g),Leaf moisture (at time of measuring) (%odw),Leaf dry mass (g),Leaf volume (cm3),Leaf density (g/cm3),Leaf SLA (cm2/g),Leaf  SAperV (cm2/cm3),Leaf Energy (MJ/kg),Leaf C (wght %),Leaf N (wght %),Leaf Al (mg/kg),Leaf B (mg/kg),Leaf Ca (wght %),Leaf Cu (mg/kg),Leaf Fe (mg/kg),Leaf K (wght %),Leaf Mg (wght %),Leaf Mn (mg/kg),Leaf Na (mg/kg),Leaf P (mg/kg),Leaf S (wght %),Leaf Zn (mg/kg),Leaf Lignin (wght %),Leaf Cellulose (wght %),Leaf Ash (wght %),Leaf TotalTannins (wght %),Bark dry_massFlamm (g),Bark thicknFlam (mm),dry_massFlam (g),Bark thickness (mm),Bark area (cm2),Bark dry mass (g),Bark volume (cm3),Bark density (g/cm3),Bark MaxFlexLoad (Newton),Bark MFLperTHICKN (N/mm),BAM (cm2/g),Bark Energy (MJ/kg),Bark C (wght %),Bark N (wght %),Bark Al (mg/kg),Bark B (mg/kg),Bark Ca (wght %),Bark Cu (mg/kg),Bark Fe (mg/kg),Bark K (wght %),Bark Mg (wght %),Bark Mn (mg/kg),Bark Na (mg/kg),Bark P (mg/kg),Bark S (wght %),Bark Zn (mg/kg),Bark Lignin (wght %),Bark Cellulose (wght %),Bark Ash (wght %),Bark Free Tannins (wt%),Bark Bound Tannins (wt%),Bark Total Tannins (wt%),Bark FMC (%),Taxon,Site
BARK,Euc_pipe,7,NA,,45.07477007,NA,NA,5.1,4.2,60.7,64.9,7.00,10.69053401,154.50367005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,0.5,0.393,1.70000000,8.6,0.483,0.62700,0.77033493,23.462,41.16,17.80538302,19.32170000,47.21000000,0.10790000,42.09173307,15.58167331,0.03592111,0.41454183,19.66942231,0.01221184,0.00754970,8.42021912,174.10119522,6.00737052,0.03984313,0.61334661,30.26004728,50.56952504,0.06447453,14.58286208,22.81630425,37.39916633,,Eucalyptus piperita,Bobbin Head
BARK,Euc_pipe,8,NA,10.36697661,48.37750919,NA,NA,4.5,22.2,40.9,63.1,9.18,44.30781896,81.63017097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,0.7,0.501,0.80666667,10.6,0.288,0.33600,0.85714286,29.602,65.78,36.80555556,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus piperita,Bobbin Head
BARK,Euc_pipe,9,NA,17.03919974,45.25519732,NA,NA,8.9,11.4,54.5,65.9,7.48,26.72168831,127.74842216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,0.8,0.427,0.90000000,8.4,0.341,0.43400,0.78571429,23.609,44.55,24.63343109,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus piperita,Bobbin Head
BARK,Euc_punc,1,NA,9.09088112,33.61158139,NA,NA,19.4,61.3,261.7,323.0,5.22,42.12200477,179.82591597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,2.9,1.455,4.93333333,14.2,3.007,4.83300,0.62218084,84.777,42.39,4.72231460,17.94020000,44.67000000,0.03240000,29.00297984,16.41191937,1.10012110,2.01305872,19.00648554,0.03877885,0.14204283,22.66538124,288.07589833,44.57887818,0.03274137,40.09710780,30.93053735,47.26955002,0.02184360,11.14125261,2.84533045,13.98658306,13.41632089,Eucalyptus punctata,Bobbin Head
BARK,Euc_punc,2,NA,16.65322076,34.50422320,NA,NA,13.9,100.6,423.4,524.0,4.94,45.02584352,189.50240703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,4.6,2.234,4.61666667,12.7,2.703,3.64000,0.74258242,78.606,27.48,4.69848317,17.50360000,43.23000000,0.02240000,41.90535406,16.73229706,2.42322972,2.06329879,21.66623489,0.01452598,0.17658341,19.85500864,148.40466321,40.18031088,0.02957893,14.76303972,34.76129582,52.45098039,0.02131287,3.54925379,5.00104691,8.55030070,14.05299095,Eucalyptus punctata,Bobbin Head
BARK,Euc_punc,3,NA,24.82225115,41.68784783,NA,NA,12.6,41.7,289.1,330.8,5.10,28.67095280,198.77152169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,2.9,1.454,4.71666667,12.1,2.325,3.69100,0.62991059,52.753,22.64,5.20430108,17.37505000,42.80000000,0.02520000,35.75828524,18.68095631,1.69367025,3.93206925,26.20502885,0.04936817,0.17718783,42.50156636,268.89744435,49.61154163,0.03494509,12.01154163,33.43145500,45.07989907,0.06307822,4.38780042,2.87928691,7.26708733,,Eucalyptus punctata,Bobbin Head
BARK,Euc_punc,4,NA,28.39662563,35.67750277,NA,NA,6.0,85.5,489.5,575.0,5.22,33.03760079,189.14509459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,7.5,2.588,5.85333333,10.9,1.882,3.86800,0.48655636,67.334,17.09,5.79171095,18.81640000,46.17000000,0.03050000,30.78275276,9.82412914,0.35883435,3.10688190,26.24647409,0.01811462,0.12788089,42.11784197,101.83058624,30.34197111,0.02682778,8.78207307,32.30038453,53.96969012,0.06785795,2.36131797,3.34934841,5.71066638,,Eucalyptus punctata,Bobbin Head
BARK,Euc_punc,5,NA,12.76927308,44.07948157,NA,NA,8.7,110.6,830.2,940.8,3.88,35.09692728,263.44908705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,6.5,3.151,5.32000000,13.3,2.320,4.33100,0.53567305,67.016,10.17,5.73275862,19.35825000,45.09000000,0.09210000,41.33927492,17.14400806,0.27905253,6.17683787,32.89939577,0.04440659,0.17240644,49.46374622,177.65115811,84.60704935,0.03917845,7.92598187,55.40186024,31.33794419,0.07154782,2.07556440,3.18406336,5.25962776,,Eucalyptus punctata,Bobbin Head
BARK,Euc_punc,6,NA,18.79405134,81.25976797,NA,NA,6.7,102.6,759.6,862.2,5.78,23.85864852,176.63771357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,4.9,4.3,5.13666667,10.4,1.555,2.93200,0.53035471,61.067,14.20,6.68810289,18.64065000,43.69000000,0.07330000,23.03815900,12.70460251,0.46683585,6.73104603,27.92518828,0.03188383,0.18383775,71.29866109,105.40719665,45.66401674,0.03293389,19.71163180,30.42759272,46.98795181,0.04724781,0.54062321,2.15644079,2.69706401,,Eucalyptus punctata,Bobbin Head
BARK,Euc_punc,7,NA,20.35548275,29.24736156,NA,NA,23.4,155.1,882.1,1037.2,4.35,39.82150635,226.47679399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,4.9,3.895,4.17333333,9.7,1.404,1.98100,0.70873296,92.118,27.50,6.90883191,19.06645000,45.67000000,0.07470000,29.50170251,25.29749104,0.36785537,2.09883513,18.56541219,0.05235820,0.16800910,23.38987455,241.56146953,39.07311828,0.03286792,3.25618280,40.18139633,46.72010124,0.10546298,5.78128921,3.13744724,8.91873644,,Eucalyptus punctata,Bobbin Head
BARK,Euc_punc,8,NA,17.59744193,28.69595265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14333333,10.8,1.585,2.94100,0.53893234,126.812,34.84,6.81388013,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus punctata,Bobbin Head
BARK,Euc_punc,9,NA,,25.54852130,NA,NA,20.9,96.3,597.0,693.3,4.56,35.30433721,218.86489422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,6.5,2.728,4.70666667,12.3,3.008,4.47000,0.67293065,153.459,37.70,4.08909574,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus punctata,Bobbin Head
BARK,Syn_glo,1,NA,8.68824900,43.39769782,NA,NA,4.1,50.1,142.7,192.8,4.23,69.91534032,199.14010107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,6,0.717,5.87666667,14.1,1.210,4.33600,0.27905904,10.472,2.18,11.65289256,19.97410000,46.47000000,0.32340000,180.95633270,17.68431002,0.05355644,20.76795841,155.63941399,0.01384819,0.02370247,11.69272212,141.06200378,59.67826087,0.05269802,71.42835539,45.28673394,37.16465666,0.29534826,0.16996659,0.00436785,0.17433444,11.97077155,Syncarpia glomulifera,West Head
BARK,Syn_glo,2,NA,10.11018792,42.13277256,NA,NA,6.2,50.2,137.2,187.4,5.64,54.01583434,147.62893369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.5,0.929,5.74000000,15.3,1.163,5.73300,0.20286063,6.383,1.95,13.15563199,19.77700000,47.62000000,0.38400000,178.36694561,26.53765690,0.02862388,17.24110879,147.77667364,0.01225767,0.01372506,5.23880753,126.19309623,80.00983264,0.05968431,190.76495816,44.02948403,40.68796069,0.36855037,0.03454875,0.00390602,0.03845477,12.18114603,Syncarpia glomulifera,West Head
BARK,Syn_glo,3,NA,2.97176079,27.52555582,NA,NA,0.9,32.5,126.4,158.9,7.26,32.05873728,124.68382746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,4.1,1.014,3.05666667,11.6,0.574,3.34500,0.17159940,22.761,9.90,20.20905923,19.91155000,46.34000000,0.28510000,121.51172962,29.81510934,0.02187867,5.93926441,120.76491054,0.00924124,0.01025086,6.82733598,106.09204771,52.16023857,0.05583569,33.03349901,50.03307607,27.71775083,0.17640573,0.06215415,0.00626428,0.06841843,,Syncarpia glomulifera,West Head
BARK,Syn_glo,4,NA,9.47190674,25.47131409,NA,NA,2.0,49.9,205.3,255.2,7.43,29.91751887,123.08750748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,5.3,1.668,5.78000000,12.4,1.091,3.47500,0.31395683,6.914,3.03,11.36571952,19.90250000,48.06000000,0.30960000,130.74439208,23.77851084,0.02892097,5.08812441,126.85061263,0.01012003,0.01431365,9.55730443,102.65183789,48.96757776,0.04952780,28.56352498,47.62777905,35.64061426,0.36672015,0.06261791,0.04537759,0.10799550,,Syncarpia glomulifera,West Head
BARK,Syn_glo,5,NA,,31.19742462,NA,NA,1.6,30.2,144.4,174.6,6.62,29.73838075,142.19278743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,4.8,1.016,8.37333333,11.7,1.100,6.31400,0.17421603,9.953,3.86,10.63636364,19.28295000,46.18000000,0.35990000,45.33426184,7.88672238,0.01846502,2.33091922,51.96601671,0.00382504,0.00973433,5.23026927,100.43881151,31.88495822,0.03826982,82.44206128,43.87397900,36.33605601,0.04667445,0.02716351,0.01507271,0.04223622,,Syncarpia glomulifera,West Head
BARK,Syn_glo,6,NA,4.37565324,26.68675604,NA,NA,1.1,36.7,167.0,203.7,5.93,34.58208333,157.36261353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,4.5,1.061,6.26000000,11.9,1.049,5.69700,0.18413200,7.099,2.85,11.34413727,20.10120000,48.83000000,0.32770000,54.15023697,5.93364929,0.01118738,3.90407583,42.92037915,0.00577200,0.00529243,2.51914692,40.70312796,55.59791469,0.04237213,250.59364929,46.03550296,37.77514793,0.23668639,0.02508592,0.03383213,0.05891805,,Syncarpia glomulifera,West Head
BARK,Syn_glo,7,NA,4.41982908,29.28767638,NA,NA,0.4,44.1,148.8,192.9,7.55,34.44844109,116.23419577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,5.4,1.28,5.81000000,14.3,1.157,4.78600,0.24174676,7.307,2.28,12.35955056,20.08880000,46.01000000,0.24100000,89.28853119,10.14688129,0.02163896,3.35050302,82.53782696,0.00830091,0.01098001,6.86116700,93.90402414,68.21116700,0.04679909,14.92515091,42.46968026,37.57442117,0.24255788,0.06118201,0.01779175,0.07897376,,Syncarpia glomulifera,West Head
BARK,Syn_glo,8,NA,1.53407501,29.40236127,NA,NA,4.0,33.1,152.4,185.5,6.78,29.92538259,137.78333254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,4.2,1.106,7.04000000,9.3,0.770,3.73300,0.20626842,14.160,4.41,12.07792208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Syncarpia glomulifera,West Head
BARK,Syn_glo,9,NA,17.18508141,42.15578318,NA,NA,3.5,41.2,120.5,161.7,7.25,39.94768004,116.83726808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,7,1.031,4.94000000,9.7,0.574,2.79000,0.20573477,9.539,3.29,16.89895470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Syncarpia glomulifera,West Head
