Taxon,trait value,trait,units,primary_source_id,metadata_id
Echinopogon cheelii,1.7,maximum height,m,78,81
Austrostipa geoffreyi,1.8,maximum height,m,78,81
Echinochloa telmatophila,1.8,maximum height,m,78,81
Triodia molesta,1.8,maximum height,m,78,81
Hookerochloa hookeriana,1.85,maximum height,m,78,81
Austrostipa aristiglumis,2,maximum height,m,78,81
Austrostipa platychaeta,2,maximum height,m,78,81
Bothriochloa decipiens,2,maximum height,m,78,81
Bothriochloa decipiens var. cloncurrensis,2,maximum height,m,78,81
Bothriochloa decipiens var. decipiens,2,maximum height,m,78,81
Cymbopogon procerus,2,maximum height,m,78,81
Deschampsia cespitosa,2,maximum height,m,78,81
Echinochloa kimberleyensis,2,maximum height,m,78,81
Echinochloa macrandra,2,maximum height,m,78,81
Hygrochloa aquatica,2,maximum height,m,78,81
Hymenachne acutigluma,2,maximum height,m,78,81
Hyparrhenia filipendula,2,maximum height,m,78,81
Ischaemum triticeum,2,maximum height,m,78,81
Mnesithea annua,2,maximum height,m,78,81
Oryza meridionalis,2,maximum height,m,78,81
Ottochloa nodosa,2,maximum height,m,78,81
Sorghum nitidum,2,maximum height,m,78,81
Triodia angusta,2,maximum height,m,78,81
Triodia bitextura,2,maximum height,m,78,81
Triodia danthonioides,2,maximum height,m,78,81
Triodia epactia,2,maximum height,m,78,81
Triodia longiloba,2,maximum height,m,78,81
Triodia melvillei,2,maximum height,m,78,81
Triodia mitchellii,2,maximum height,m,78,81
Triodia stenostachya,2,maximum height,m,78,81
Triodia triticoides,2,maximum height,m,78,81
Whiteochloa cymbiformis,2,maximum height,m,78,81
Setaria australiensis,2.1,maximum height,m,78,81
Triodia schinzii,2.1,maximum height,m,78,81
Oryza australiensis,2.2,maximum height,m,78,81
Triodia pungens,2.3,maximum height,m,78,81
Austrostipa ramosissima,2.5,maximum height,m,78,81
Chrysopogon elongatus,2.5,maximum height,m,78,81
Eulalia mackinlayi,2.5,maximum height,m,78,81
Ophiuros exaltatus,2.5,maximum height,m,78,81
Triodia dielsii,2.5,maximum height,m,78,81
Triodia longiceps,2.5,maximum height,m,78,81
Triodia longipalea,2.5,maximum height,m,78,81
Triodia microstachya,2.5,maximum height,m,78,81
Austrostipa elegantissima,3,maximum height,m,78,81
Cenchrus caliculatus,3,maximum height,m,78,81
Dryopoa dives,3,maximum height,m,78,81
Eragrostis australasica,3,maximum height,m,78,81
Leptochloa digitata,3,maximum height,m,78,81
Mnesithea rottboellioides,3,maximum height,m,78,81
Themeda arguens,3,maximum height,m,78,81
Triodia plectrachnoides,3,maximum height,m,78,81
Triodia roscida,3,maximum height,m,78,81
Chionachne cyathopoda,4,maximum height,m,78,81
Tetrarrhena juncea,4,maximum height,m,78,81
Themeda intermedia,5,maximum height,m,78,81
Phragmites australis,6,maximum height,m,78,81
Neololeba atra,8,maximum height,m,78,81
Phragmites karka,10,maximum height,m,78,81
Triodia microstachya,0.6,maximum leaf length,mm,78,81
Austrostipa muelleri,1,maximum leaf length,mm,78,81
Eriachne humilis,5,maximum leaf length,mm,78,81
Lepturus minutus,6,maximum leaf length,mm,78,81
Eragrostis eriopoda,10,maximum leaf length,mm,78,81
Micraira viscidula,10,maximum leaf length,mm,78,81
Urochloa piligera,15,maximum leaf length,mm,78,81
Entolasia minutifolia,16,maximum leaf length,mm,78,81
Micraira adamsii,16,maximum leaf length,mm,78,81
Eriachne pauciflora,19,maximum leaf length,mm,78,81
Cynodon dactylon var. pulchellus,20,maximum leaf length,mm,78,81
Eragrostis olida,20,maximum leaf length,mm,78,81
Digitaria dolleryi,25,maximum leaf length,mm,78,81
Isachne confusa,25,maximum leaf length,mm,78,81
Brachyachne ciliaris,30,maximum leaf length,mm,78,81
Dactyloctenium buchananensis,30,maximum leaf length,mm,78,81
Perotis clarksonii,35,maximum leaf length,mm,78,81
Micraira lazaridis,37,maximum leaf length,mm,78,81
Calyptochloa gracillima,40,maximum leaf length,mm,78,81
Dimeria acinaciformis,40,maximum leaf length,mm,78,81
Paspalidium johnsonii,40,maximum leaf length,mm,78,81
Rytidosperma remotum,40,maximum leaf length,mm,78,81
Urochloa argentea,40,maximum leaf length,mm,78,81
Lepturus copeanus,45,maximum leaf length,mm,78,81
Panicum pygmaeum,45,maximum leaf length,mm,78,81
Tetrarrhena distichophylla,45,maximum leaf length,mm,78,81
Eriachne ciliata,50,maximum leaf length,mm,78,81
Ischaemum decumbens,50,maximum leaf length,mm,78,81
Perotis rara,50,maximum leaf length,mm,78,81
Psammagrostis wiseana,50,maximum leaf length,mm,78,81
Rytidosperma pumilum,50,maximum leaf length,mm,78,81
Isachne sharpii,55,maximum leaf length,mm,78,81
Schizachyrium crinizonatum,55,maximum leaf length,mm,78,81
Urochloa occidentalis,55,maximum leaf length,mm,78,81
Urochloa occidentalis var. ciliata,55,maximum leaf length,mm,78,81
Brachyachne convergens,60,maximum leaf length,mm,78,81
Cleistochloa subjuncea,60,maximum leaf length,mm,78,81
Deyeuxia affinis,60,maximum leaf length,mm,78,81
Digitaria veldkampiana,60,maximum leaf length,mm,78,81
Eragrostis kennedyae,60,maximum leaf length,mm,78,81
Lachnagrostis meionectes,60,maximum leaf length,mm,78,81
Mnesithea pilosa,60,maximum leaf length,mm,78,81
Paspalidium spartellum,60,maximum leaf length,mm,78,81
Pseudoraphis jagonis,60,maximum leaf length,mm,78,81
Sporobolus mitchellii,60,maximum leaf length,mm,78,81
Thyridolepis mitchelliana,60,maximum leaf length,mm,78,81
Tragus australianus,60,maximum leaf length,mm,78,81
Poa gunnii,65,maximum leaf length,mm,78,81
Walwhalleya pungens,65,maximum leaf length,mm,78,81
Cynochloris reynoldensis,70,maximum leaf length,mm,78,81
Cyperochloa hirsuta,70,maximum leaf length,mm,78,81
Cyrtococcum patens,70,maximum leaf length,mm,78,81
Dimeria ornithopoda,70,maximum leaf length,mm,78,81
Eragrostis lacunaria,70,maximum leaf length,mm,78,81
Lachnagrostis plebeia,70,maximum leaf length,mm,78,81
Pogonatherum crinitum,70,maximum leaf length,mm,78,81
Tetrarrhena turfosa,70,maximum leaf length,mm,78,81
Thuarea involuta,70,maximum leaf length,mm,78,81
Triodia concinna,70,maximum leaf length,mm,78,81
Digitaria breviglumis,75,maximum leaf length,mm,78,81
Triodia plurinervata,75,maximum leaf length,mm,78,81
Tripogon loliiformis,75,maximum leaf length,mm,78,81
Austrostipa mundula,80,maximum leaf length,mm,78,81
Dactyloctenium radulans,80,maximum leaf length,mm,78,81
Deyeuxia drummondii,80,maximum leaf length,mm,78,81
Deyeuxia innominata,80,maximum leaf length,mm,78,81
Digitaria coenicola,80,maximum leaf length,mm,78,81
Digitaria cowiei,80,maximum leaf length,mm,78,81
Distichlis distichophylla,80,maximum leaf length,mm,78,81
Eragrostis dielsii,80,maximum leaf length,mm,78,81
Eragrostis falcata,80,maximum leaf length,mm,78,81
Eragrostis fenshamii,80,maximum leaf length,mm,78,81
Eragrostis infecunda,80,maximum leaf length,mm,78,81
Eragrostis xerophila,80,maximum leaf length,mm,78,81
Heterachne baileyi,80,maximum leaf length,mm,78,81
Micraira pungens,80,maximum leaf length,mm,78,81
Microchloa indica,80,maximum leaf length,mm,78,81
Paspalidium tabulatum,80,maximum leaf length,mm,78,81
Pseudoraphis paradoxa,80,maximum leaf length,mm,78,81
Tetrarrhena oreophila,80,maximum leaf length,mm,78,81
Tetrarrhena oreophila var. minor,80,maximum leaf length,mm,78,81
Tetrarrhena oreophila var. oreophila,80,maximum leaf length,mm,78,81
Triodia rigidissima,80,maximum leaf length,mm,78,81
Urochloa holosericea,80,maximum leaf length,mm,78,81
Urochloa holosericea subsp. holosericea,80,maximum leaf length,mm,78,81
Urochloa holosericea subsp. velutina,80,maximum leaf length,mm,78,81
Urochloa kurzii,80,maximum leaf length,mm,78,81
Urochloa polyphylla,80,maximum leaf length,mm,78,81
Urochloa reptans,80,maximum leaf length,mm,78,81
Yakirra nulla,80,maximum leaf length,mm,78,81
Digitaria diminuta,90,maximum leaf length,mm,78,81
Eriachne tenuiculmis,90,maximum leaf length,mm,78,81
Paspalidium grandispiculatum,90,maximum leaf length,mm,78,81
Schizachyrium pseudeulalia,90,maximum leaf length,mm,78,81
Deyeuxia breviglumis,95,maximum leaf length,mm,78,81
Brachyachne tenella,100,maximum leaf length,mm,78,81
Chamaeraphis hordeacea,100,maximum leaf length,mm,78,81
Cleistochloa rigida,100,maximum leaf length,mm,78,81
Deyeuxia crassiuscula,100,maximum leaf length,mm,78,81
Deyeuxia nudiflora,100,maximum leaf length,mm,78,81
Digitaria basaltica,100,maximum leaf length,mm,78,81
Ectrosia nervilemma,100,maximum leaf length,mm,78,81
Entolasia stricta,100,maximum leaf length,mm,78,81
Eragrostis basedowii,100,maximum leaf length,mm,78,81
Eragrostis cumingii,100,maximum leaf length,mm,78,81
Eragrostis longipedicellata,100,maximum leaf length,mm,78,81
Eragrostis microcarpa,100,maximum leaf length,mm,78,81
Eragrostis unioloides,100,maximum leaf length,mm,78,81
Holcolemma dispar,100,maximum leaf length,mm,78,81
Neurachne munroi,100,maximum leaf length,mm,78,81
Oplismenus aemulus,100,maximum leaf length,mm,78,81
Oplismenus burmannii,100,maximum leaf length,mm,78,81
Oplismenus mollis,100,maximum leaf length,mm,78,81
Ottochloa gracillima,100,maximum leaf length,mm,78,81
Paspalidium retiglume,100,maximum leaf length,mm,78,81
Schizachyrium fragile,100,maximum leaf length,mm,78,81
Schizachyrium mitchelliana,100,maximum leaf length,mm,78,81
Sporobolus pulchellus,100,maximum leaf length,mm,78,81
Triodia desertorum,100,maximum leaf length,mm,78,81
Triodia spicata,100,maximum leaf length,mm,78,81
Urochloa gilesii,100,maximum leaf length,mm,78,81
Urochloa gilesii var. gilesii,100,maximum leaf length,mm,78,81
Urochloa gilesii var. nothochthona,100,maximum leaf length,mm,78,81
Whiteochloa biciliata,100,maximum leaf length,mm,78,81
Yakirra australiensis,100,maximum leaf length,mm,78,81
Yakirra australiensis var. intermedia,100,maximum leaf length,mm,78,81
Digitaria hubbardii,110,maximum leaf length,mm,78,81
Lepturus xerophilus,110,maximum leaf length,mm,78,81
Whiteochloa semitonsa,110,maximum leaf length,mm,78,81
Austrostipa pilata,120,maximum leaf length,mm,78,81
Centotheca lappacea,120,maximum leaf length,mm,78,81
Chloris pumilio,120,maximum leaf length,mm,78,81
Cleistochloa sclerachne,120,maximum leaf length,mm,78,81
Cynochloris macivorii,120,maximum leaf length,mm,78,81
Deyeuxia carinata,120,maximum leaf length,mm,78,81
Deyeuxia inaequalis,120,maximum leaf length,mm,78,81
Digitaria brownii,120,maximum leaf length,mm,78,81
Digitaria stenostachya,120,maximum leaf length,mm,78,81
Ectrosia gulliveri,120,maximum leaf length,mm,78,81
Ectrosia leporina,120,maximum leaf length,mm,78,81
Eragrostis confertiflora,120,maximum leaf length,mm,78,81
Eremochloa bimaculata,120,maximum leaf length,mm,78,81
Eriachne scleranthoides,120,maximum leaf length,mm,78,81
Lachnagrostis limitanea,120,maximum leaf length,mm,78,81
Lachnagrostis preissii,120,maximum leaf length,mm,78,81
Mnesithea formosa,120,maximum leaf length,mm,78,81
Paspalidium basicladum,120,maximum leaf length,mm,78,81
Paspalidium clementii,120,maximum leaf length,mm,78,81
Paspalidium criniforme,120,maximum leaf length,mm,78,81
Paspalidium distans,120,maximum leaf length,mm,78,81
Pseudoraphis spinescens,120,maximum leaf length,mm,78,81
Tetrarrhena acuminata,120,maximum leaf length,mm,78,81
Thaumastochloa major,120,maximum leaf length,mm,78,81
Triodia intermedia,120,maximum leaf length,mm,78,81
Urochloa distachya,120,maximum leaf length,mm,78,81
Yakirra muelleri,120,maximum leaf length,mm,78,81
Yakirra websteri,120,maximum leaf length,mm,78,81
Triodia secunda,125,maximum leaf length,mm,78,81
Austrostipa densiflora,130,maximum leaf length,mm,78,81
Digitaria longiflora,130,maximum leaf length,mm,78,81
Ectrosia schultzii var. annua,130,maximum leaf length,mm,78,81
Sporobolus virginicus,130,maximum leaf length,mm,78,81
Tetrarrhena juncea,130,maximum leaf length,mm,78,81
Triodia compacta,130,maximum leaf length,mm,78,81
Walwhalleya subxerophila,130,maximum leaf length,mm,78,81
Hierochloe fraseri,135,maximum leaf length,mm,78,81
Digitaria baileyi,140,maximum leaf length,mm,78,81
Echinopogon cheelii,140,maximum leaf length,mm,78,81
Isachne globosa,140,maximum leaf length,mm,78,81
Ischaemum polystachyum,140,maximum leaf length,mm,78,81
Paspalidium gracile,140,maximum leaf length,mm,78,81
Poa annua,140,maximum leaf length,mm,78,81
Sporobolus scabridus,140,maximum leaf length,mm,78,81
Festuca plebeia,145,maximum leaf length,mm,78,81
Austrostipa echinata,150,maximum leaf length,mm,78,81
Austrostipa platychaeta,150,maximum leaf length,mm,78,81
Bothriochloa ewartiana,150,maximum leaf length,mm,78,81
Chloris lobata,150,maximum leaf length,mm,78,81
Deyeuxia densa,150,maximum leaf length,mm,78,81
Deyeuxia gunniana,150,maximum leaf length,mm,78,81
Deyeuxia lawrencei,150,maximum leaf length,mm,78,81
Dichanthium sericeum subsp. humilius,150,maximum leaf length,mm,78,81
Dichanthium sericeum subsp. polystachyum,150,maximum leaf length,mm,78,81
Dichanthium tenue,150,maximum leaf length,mm,78,81
Digitaria gibbosa,150,maximum leaf length,mm,78,81
Ectrosia ovata,150,maximum leaf length,mm,78,81
Enteropogon minutus,150,maximum leaf length,mm,78,81
Eragrostis leptocarpa,150,maximum leaf length,mm,78,81
Eragrostis pubescens,150,maximum leaf length,mm,78,81
Eriachne melicacea,150,maximum leaf length,mm,78,81
Hemarthria uncinata,150,maximum leaf length,mm,78,81
Hemarthria uncinata var. spathacea,150,maximum leaf length,mm,78,81
Hemarthria uncinata var. uncinata,150,maximum leaf length,mm,78,81
Homopholis belsonii,150,maximum leaf length,mm,78,81
Ischaemum muticum,150,maximum leaf length,mm,78,81
Lachnagrostis collicola,150,maximum leaf length,mm,78,81
Lachnagrostis drummondiana,150,maximum leaf length,mm,78,81
Panicum simile,150,maximum leaf length,mm,78,81
Paspalidium albovillosum,150,maximum leaf length,mm,78,81
Paspalidium constrictum,150,maximum leaf length,mm,78,81
Pentapogon quadrifidus,150,maximum leaf length,mm,78,81
Pentapogon quadrifidus var. parviflorus,150,maximum leaf length,mm,78,81
Pentapogon quadrifidus var. quadrifidus,150,maximum leaf length,mm,78,81
Poa fax,150,maximum leaf length,mm,78,81
Poa hiemata,150,maximum leaf length,mm,78,81
Poa hookeri,150,maximum leaf length,mm,78,81
Rytidosperma australe,150,maximum leaf length,mm,78,81
Rytidosperma lepidopodum,150,maximum leaf length,mm,78,81
Rytidosperma popinensis,150,maximum leaf length,mm,78,81
Rytidosperma semiannulare,150,maximum leaf length,mm,78,81
Spathia neurosa,150,maximum leaf length,mm,78,81
Triodia roscida,150,maximum leaf length,mm,78,81
Trisetum spicatum,150,maximum leaf length,mm,78,81
Trisetum spicatum subsp. australiense,150,maximum leaf length,mm,78,81
Uranthoecium truncatum,150,maximum leaf length,mm,78,81
Urochloa atrisola,150,maximum leaf length,mm,78,81
Urochloa whiteana,150,maximum leaf length,mm,78,81
Centotheca philippinensis,155,maximum leaf length,mm,78,81
Deyeuxia ramosa,160,maximum leaf length,mm,78,81
Echinopogon ovatus,160,maximum leaf length,mm,78,81
Eragrostiella bifaria,160,maximum leaf length,mm,78,81
Eragrostiella bifaria var. bifaria,160,maximum leaf length,mm,78,81
Eriachne helmsii,160,maximum leaf length,mm,78,81
Eriachne obtusa,160,maximum leaf length,mm,78,81
Heterachne gulliveri,160,maximum leaf length,mm,78,81
Heterachne gulliveri var. gulliveri,160,maximum leaf length,mm,78,81
Heterachne gulliveri var. major,160,maximum leaf length,mm,78,81
Hygrochloa aquatica,160,maximum leaf length,mm,78,81
Monachather paradoxus,160,maximum leaf length,mm,78,81
Triodia lanata,160,maximum leaf length,mm,78,81
Zoysia macrantha,160,maximum leaf length,mm,78,81
Zoysia macrantha subsp. macrantha,160,maximum leaf length,mm,78,81
Zoysia macrantha subsp. walshii,160,maximum leaf length,mm,78,81
Chloris truncata,170,maximum leaf length,mm,78,81
Deyeuxia contracta,170,maximum leaf length,mm,78,81
Dichelachne rara,170,maximum leaf length,mm,78,81
Eremochloa muricata,170,maximum leaf length,mm,78,81
Eriochloa australiensis,170,maximum leaf length,mm,78,81
Lachnagrostis scabra,170,maximum leaf length,mm,78,81
Lachnagrostis scabra subsp. curviseta,170,maximum leaf length,mm,78,81
Poa tenera,170,maximum leaf length,mm,78,81
Sporobolus contiguus,170,maximum leaf length,mm,78,81
Sporobolus lenticularis,170,maximum leaf length,mm,78,81
Austrostipa vickeryana,180,maximum leaf length,mm,78,81
Digitaria fumida,180,maximum leaf length,mm,78,81
Digitaria hystrichoides,180,maximum leaf length,mm,78,81
Eriachne benthamii,180,maximum leaf length,mm,78,81
Eriachne pallescens,180,maximum leaf length,mm,78,81
Eriachne pallescens var. gracilis,180,maximum leaf length,mm,78,81
Eriachne pallescens var. pallescens,180,maximum leaf length,mm,78,81
Heterachne abortiva,180,maximum leaf length,mm,78,81
Panicum mindanaense,180,maximum leaf length,mm,78,81
Urochloa pubigera,180,maximum leaf length,mm,78,81
Whiteochloa multiciliata,180,maximum leaf length,mm,78,81
Poa ensiformis,185,maximum leaf length,mm,78,81
Eriachne aristidea,190,maximum leaf length,mm,78,81
Paractaenum novae-hollandiae,190,maximum leaf length,mm,78,81
Paractaenum novae-hollandiae subsp. novae-hollandiae,190,maximum leaf length,mm,78,81
Paractaenum novae-hollandiae subsp. reversum,190,maximum leaf length,mm,78,81
Paspalidium rarum,190,maximum leaf length,mm,78,81
Urochloa foliosa,190,maximum leaf length,mm,78,81
Poa clelandii,195,maximum leaf length,mm,78,81
Poa rodwayi,195,maximum leaf length,mm,78,81
Austrostipa blackii,200,maximum leaf length,mm,78,81
Austrostipa breviglumis,200,maximum leaf length,mm,78,81
Austrostipa lanata,200,maximum leaf length,mm,78,81
Austrostipa nivicola,200,maximum leaf length,mm,78,81
Austrostipa nullanulla,200,maximum leaf length,mm,78,81
Austrostipa oligostachya,200,maximum leaf length,mm,78,81
Cenchrus basedowii,200,maximum leaf length,mm,78,81
Cymbopogon gratus,200,maximum leaf length,mm,78,81
Cyrtococcum oxyphyllum,200,maximum leaf length,mm,78,81
Deyeuxia frigida,200,maximum leaf length,mm,78,81
Deyeuxia microseta,200,maximum leaf length,mm,78,81
Deyeuxia minor,200,maximum leaf length,mm,78,81
Deyeuxia monticola,200,maximum leaf length,mm,78,81
Deyeuxia scaberula,200,maximum leaf length,mm,78,81
Dichelachne crinita,200,maximum leaf length,mm,78,81
Dichelachne parva,200,maximum leaf length,mm,78,81
Digitaria ammophila,200,maximum leaf length,mm,78,81
Enteropogon acicularis,200,maximum leaf length,mm,78,81
Enteropogon ramosus,200,maximum leaf length,mm,78,81
Entolasia marginata,200,maximum leaf length,mm,78,81
Eragrostis australasica,200,maximum leaf length,mm,78,81
Eragrostis concinna,200,maximum leaf length,mm,78,81
Eriachne avenacea,200,maximum leaf length,mm,78,81
Eriachne basalis,200,maximum leaf length,mm,78,81
Eriachne pulchella,200,maximum leaf length,mm,78,81
Eriachne pulchella subsp. dominii,200,maximum leaf length,mm,78,81
Eriachne pulchella subsp. pulchella,200,maximum leaf length,mm,78,81
Festuca benthamiana,200,maximum leaf length,mm,78,81
Glyceria australis,200,maximum leaf length,mm,78,81
Ischaemum australe,200,maximum leaf length,mm,78,81
Ischaemum australe var. arundinaceum,200,maximum leaf length,mm,78,81
Ischaemum australe var. australe,200,maximum leaf length,mm,78,81
Ischaemum australe var. villosum,200,maximum leaf length,mm,78,81
Ischaemum barbatum,200,maximum leaf length,mm,78,81
Lachnagrostis aemula,200,maximum leaf length,mm,78,81
