SPECIES,SEED NUMBER,SEED WEIGHT mg,SEED WEIGHT multiplier,notes for edited & omitted values
Leptospermum squarrosum,16,120.7,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,86,120.9,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,15,121.6,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,57,121.8,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,10,122,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,21,122.4,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,24,122.9,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,53,123.6,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,72,123.7,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,84,124.6,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,78,124.9,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,37,127.9,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,9,128.2,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,62,128.8,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,61,129.2,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,3,129.3,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,38,132.9,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,74,133.1,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,11,136.8,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,30,136.9,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,29,139.2,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,87,140,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,42,144.2,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,1,145.1,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,20,145.1,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,47,145.1,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,32,148,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,23,148.7,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,46,151.7,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,35,151.9,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,41,158.6,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,7,162.7,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,54,163.2,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Leptospermum squarrosum,73,167.3,0.001,divide 1000 to fit within range of other AusTraits observations of species & other Leptospermum in this study
Linospadix monostachya,15,160,,
Linospadix monostachya,67,160.4,,
Linospadix monostachya,11,162.6,,
Linospadix monostachya,35,163.4,,
Linospadix monostachya,77,165.2,,
Linospadix monostachya,46,166.1,,
Linospadix monostachya,85,166.2,,
Linospadix monostachya,95,166.9,,
Linospadix monostachya,71,167.1,,
Linospadix monostachya,99,168.6,,
Linospadix monostachya,43,169.1,,
Linospadix monostachya,90,169.6,,
Linospadix monostachya,84,170,,
Linospadix monostachya,92,170.2,,
Linospadix monostachya,89,170.7,,
Linospadix monostachya,20,173.6,,
Linospadix monostachya,4,173.8,,
Linospadix monostachya,91,173.8,,
Linospadix monostachya,94,173.8,,
Linospadix monostachya,97,173.9,,
Linospadix monostachya,65,174.4,,
Linospadix monostachya,79,174.5,,
Linospadix monostachya,45,174.6,,
Linospadix monostachya,6,175,,
Linospadix monostachya,60,175,,
Linospadix monostachya,88,175.7,,
Linospadix monostachya,5,176.6,,
Linospadix monostachya,87,177.5,,
Linospadix monostachya,16,177.6,,
Linospadix monostachya,70,177.6,,
Linospadix monostachya,14,177.8,,
Linospadix monostachya,93,178.4,,
Linospadix monostachya,55,178.5,,
Linospadix monostachya,30,178.8,,
Linospadix monostachya,1,179,,
Linospadix monostachya,28,179.3,,
Linospadix monostachya,19,179.9,,
Linospadix monostachya,56,180,,
Linospadix monostachya,54,180.2,,
Linospadix monostachya,22,180.5,,
Linospadix monostachya,50,180.7,,
Linospadix monostachya,74,180.7,,
Linospadix monostachya,78,181.4,,
Linospadix monostachya,81,182,,
Linospadix monostachya,26,182.1,,
Linospadix monostachya,82,182.1,,
Linospadix monostachya,49,182.8,,
Linospadix monostachya,62,182.9,,
Linospadix monostachya,24,183.3,,
Linospadix monostachya,48,183.4,,
Linospadix monostachya,59,183.4,,
Linospadix monostachya,100,183.5,,
Linospadix monostachya,7,183.6,,
Linospadix monostachya,68,184.2,,
Linospadix monostachya,58,184.7,,
Linospadix monostachya,25,184.8,,
Linospadix monostachya,34,184.9,,
Linospadix monostachya,63,185.2,,
Linospadix monostachya,36,185.4,,
Linospadix monostachya,72,185.7,,
Linospadix monostachya,40,185.9,,
Linospadix monostachya,52,185.9,,
Linospadix monostachya,31,186.3,,
Linospadix monostachya,42,187.5,,
Linospadix monostachya,41,187.7,,
Linospadix monostachya,76,187.8,,
Linospadix monostachya,13,188,,
Linospadix monostachya,29,188.6,,
Linospadix monostachya,98,188.7,,
Linospadix monostachya,53,188.8,,
Linospadix monostachya,37,189.3,,
Linospadix monostachya,44,189.3,,
Linospadix monostachya,69,189.6,,
Linospadix monostachya,33,190,,
Linospadix monostachya,61,190.1,,
Linospadix monostachya,47,190.8,,
Linospadix monostachya,10,190.9,,
Linospadix monostachya,83,191,,
Linospadix monostachya,21,191.4,,
Linospadix monostachya,75,191.7,,
Linospadix monostachya,32,191.8,,
Linospadix monostachya,66,193,,
Linospadix monostachya,12,193.8,,
Linospadix monostachya,9,194.1,,
Linospadix monostachya,86,194.4,,
Linospadix monostachya,38,195.2,,
Linospadix monostachya,57,195.5,,
Linospadix monostachya,3,196,,
Linospadix monostachya,23,196.7,,
Linospadix monostachya,39,198.8,,
Linospadix monostachya,96,199,,
Linospadix monostachya,27,199.2,,
Linospadix monostachya,51,199.3,,
Linospadix monostachya,17,199.8,,
Linospadix monostachya,64,199.9,,
Linospadix monostachya,80,201.8,,
Linospadix monostachya,73,202.7,,
Linospadix monostachya,8,204.3,,
Linospadix monostachya,18,204.6,,
Linospadix monostachya,2,209.1,,
Lomandra longifolia,87,4.46,,
Lomandra longifolia,45,4.76,,
Lomandra longifolia,72,5.09,,
Lomandra longifolia,9,5.36,,
Lomandra longifolia,74,5.72,,
Lomandra longifolia,46,5.98,,
Lomandra longifolia,26,6.11,,
Lomandra longifolia,41,6.14,,
Lomandra longifolia,70,6.16,,
Lomandra longifolia,73,6.16,,
Lomandra longifolia,50,6.17,,
Lomandra longifolia,55,6.19,,
Lomandra longifolia,94,6.3,,
Lomandra longifolia,98,6.4,,
Lomandra longifolia,97,6.43,,
Lomandra longifolia,99,6.49,,
Lomandra longifolia,88,6.51,,
Lomandra longifolia,86,6.58,,
Lomandra longifolia,78,6.61,,
Lomandra longifolia,84,6.64,,
Lomandra longifolia,90,6.68,,
Lomandra longifolia,22,6.7,,
Lomandra longifolia,10,6.73,,
Lomandra longifolia,13,6.76,,
Lomandra longifolia,76,6.76,,
Lomandra longifolia,21,6.83,,
Lomandra longifolia,96,6.84,,
Lomandra longifolia,39,6.91,,
Lomandra longifolia,95,6.92,,
Lomandra longifolia,3,6.93,,
Lomandra longifolia,65,6.95,,
Lomandra longifolia,11,6.96,,
Lomandra longifolia,32,7.02,,
Lomandra longifolia,59,7.05,,
Lomandra longifolia,79,7.05,,
Lomandra longifolia,53,7.06,,
Lomandra longifolia,44,7.09,,
Lomandra longifolia,1,7.11,,
Lomandra longifolia,62,7.16,,
Lomandra longifolia,75,7.16,,
Lomandra longifolia,82,7.16,,
Lomandra longifolia,89,7.19,,
Lomandra longifolia,48,7.23,,
Lomandra longifolia,63,7.23,,
Lomandra longifolia,57,7.25,,
Lomandra longifolia,64,7.25,,
Lomandra longifolia,2,7.26,,
Lomandra longifolia,71,7.26,,
Lomandra longifolia,4,7.29,,
Lomandra longifolia,61,7.3,,
Lomandra longifolia,8,7.31,,
Lomandra longifolia,7,7.33,,
Lomandra longifolia,51,7.33,,
Lomandra longifolia,92,7.33,,
Lomandra longifolia,100,7.39,,
Lomandra longifolia,40,7.42,,
Lomandra longifolia,19,7.44,,
Lomandra longifolia,6,7.45,,
Lomandra longifolia,42,7.45,,
Lomandra longifolia,23,7.5,,
Lomandra longifolia,36,7.51,,
Lomandra longifolia,80,7.53,,
Lomandra longifolia,83,7.55,,
Lomandra longifolia,85,7.55,,
Lomandra longifolia,67,7.56,,
Lomandra longifolia,15,7.64,,
Lomandra longifolia,54,7.64,,
Lomandra longifolia,66,7.7,,
Lomandra longifolia,34,7.71,,
Lomandra longifolia,24,7.73,,
Lomandra longifolia,81,7.75,,
Lomandra longifolia,29,7.76,,
Lomandra longifolia,77,7.78,,
Lomandra longifolia,25,7.8,,
Lomandra longifolia,18,7.81,,
Lomandra longifolia,69,7.82,,
Lomandra longifolia,58,7.89,,
Lomandra longifolia,35,7.92,,
Lomandra longifolia,38,8.06,,
Lomandra longifolia,17,8.19,,
Lomandra longifolia,16,8.2,,
Lomandra longifolia,27,8.23,,
Lomandra longifolia,20,8.28,,
Lomandra longifolia,30,8.29,,
Lomandra longifolia,14,8.35,,
Lomandra longifolia,93,8.39,,
Lomandra longifolia,52,8.44,,
Lomandra longifolia,12,8.5,,
Lomandra longifolia,33,8.5,,
Lomandra longifolia,68,8.51,,
Lomandra longifolia,47,8.59,,
Lomandra longifolia,43,8.68,,
Lomandra longifolia,56,8.68,,
Lomandra longifolia,60,8.71,,
Lomandra longifolia,49,8.74,,
Lomandra longifolia,91,8.76,,
Lomandra longifolia,28,8.81,,
Lomandra longifolia,31,8.9,,
Lomandra longifolia,5,9.52,,
Lomandra longifolia,37,9.71,,
Lomatia myricoides,63,4.72,,
Lomatia myricoides,29,4.83,,
Lomatia myricoides,86,5.69,,
Lomatia myricoides,99,6.04,,
Lomatia myricoides,43,6.84,,
Lomatia myricoides,20,6.88,,
Lomatia myricoides,84,6.99,,
Lomatia myricoides,1,7.36,,
Lomatia myricoides,15,7.48,,
Lomatia myricoides,30,7.49,,
Lomatia myricoides,10,7.56,,
Lomatia myricoides,65,7.67,,
Lomatia myricoides,62,7.68,,
Lomatia myricoides,88,7.73,,
Lomatia myricoides,9,7.74,,
Lomatia myricoides,64,7.74,,
Lomatia myricoides,92,7.91,,
Lomatia myricoides,26,8.33,,
Lomatia myricoides,91,8.45,,
Lomatia myricoides,33,8.48,,
Lomatia myricoides,31,8.5,,
Lomatia myricoides,53,8.5,,
Lomatia myricoides,17,8.72,,
Lomatia myricoides,46,8.76,,
Lomatia myricoides,13,8.89,,
Lomatia myricoides,94,8.91,,
Lomatia myricoides,35,8.92,,
Lomatia myricoides,81,8.94,,
Lomatia myricoides,89,8.95,,
Lomatia myricoides,71,9.02,,
Lomatia myricoides,82,9.1,,
Lomatia myricoides,32,9.21,,
Lomatia myricoides,39,9.23,,
Lomatia myricoides,42,9.23,,
Lomatia myricoides,79,9.31,,
Lomatia myricoides,100,9.31,,
Lomatia myricoides,18,9.43,,
Lomatia myricoides,24,9.47,,
Lomatia myricoides,98,9.49,,
Lomatia myricoides,90,9.6,,
Lomatia myricoides,69,9.69,,
Lomatia myricoides,14,9.78,,
Lomatia myricoides,8,9.79,,
Lomatia myricoides,44,9.85,,
Lomatia myricoides,58,9.9,,
Lomatia myricoides,40,9.94,,
Lomatia myricoides,56,10.08,,
Lomatia myricoides,52,10.13,,
Lomatia myricoides,85,10.19,,
Lomatia myricoides,27,10.25,,
Lomatia myricoides,87,10.27,,
Lomatia myricoides,22,10.28,,
Lomatia myricoides,48,10.32,,
Lomatia myricoides,95,10.32,,
Lomatia myricoides,25,10.36,,
Lomatia myricoides,5,10.37,,
Lomatia myricoides,28,10.37,,
Lomatia myricoides,61,10.39,,
Lomatia myricoides,37,10.46,,
Lomatia myricoides,55,10.49,,
Lomatia myricoides,50,10.51,,
Lomatia myricoides,77,10.56,,
Lomatia myricoides,36,10.58,,
Lomatia myricoides,7,10.6,,
Lomatia myricoides,80,10.6,,
Lomatia myricoides,21,10.62,,
Lomatia myricoides,93,10.62,,
Lomatia myricoides,57,10.63,,
Lomatia myricoides,12,10.67,,
Lomatia myricoides,59,10.67,,
Lomatia myricoides,19,10.7,,
Lomatia myricoides,83,10.75,,
Lomatia myricoides,75,10.79,,
Lomatia myricoides,11,10.8,,
Lomatia myricoides,47,10.81,,
Lomatia myricoides,73,10.82,,
Lomatia myricoides,23,10.88,,
Lomatia myricoides,78,10.88,,
Lomatia myricoides,66,10.91,,
Lomatia myricoides,38,10.93,,
Lomatia myricoides,16,10.95,,
Lomatia myricoides,74,10.95,,
Lomatia myricoides,76,11.02,,
Lomatia myricoides,41,11.03,,
Lomatia myricoides,97,11.07,,
Lomatia myricoides,51,11.17,,
Lomatia myricoides,49,11.22,,
Lomatia myricoides,60,11.22,,
Lomatia myricoides,2,11.27,,
Lomatia myricoides,45,11.34,,
Lomatia myricoides,70,11.35,,
Lomatia myricoides,34,11.5,,
Lomatia myricoides,54,11.72,,
Lomatia myricoides,72,12.03,,
Lomatia myricoides,68,12.12,,
Lomatia myricoides,3,12.41,,
Lomatia myricoides,96,12.84,,
Lomatia myricoides,6,14.24,,
Lomatia myricoides,4,14.49,,
Melaleuca armillaris,9,0.0456,,
Melaleuca armillaris,14,0.0544,,
Melaleuca armillaris,87,0.0576,,
Melaleuca armillaris,34,0.0584,,
Melaleuca armillaris,70,0.0628,,
Melaleuca armillaris,51,0.066,,
Melaleuca armillaris,92,0.0684,,
Melaleuca armillaris,52,0.0686,,
Melaleuca armillaris,84,0.072,,
Melaleuca armillaris,16,0.0758,,
Melaleuca armillaris,13,0.0762,,
Melaleuca armillaris,45,0.08,,
Melaleuca armillaris,90,0.0804,,
Melaleuca armillaris,5,0.0808,,
Melaleuca armillaris,91,0.0808,,
Melaleuca armillaris,50,0.0834,,
Melaleuca armillaris,74,0.0834,,
Melaleuca armillaris,43,0.0844,,
Melaleuca armillaris,95,0.0858,,
Melaleuca armillaris,40,0.0862,,
Melaleuca armillaris,48,0.0866,,
Melaleuca armillaris,49,0.0872,,
Melaleuca armillaris,81,0.0872,,
Melaleuca armillaris,75,0.0878,,
Melaleuca armillaris,42,0.0888,,
Melaleuca armillaris,99,0.0894,,
Melaleuca armillaris,44,0.091,,
Melaleuca armillaris,19,0.0912,,
Melaleuca armillaris,27,0.0918,,
Melaleuca armillaris,98,0.0924,,
Melaleuca armillaris,47,0.0928,,
Melaleuca armillaris,1,0.093,,
Melaleuca armillaris,39,0.0932,,
Melaleuca armillaris,72,0.0936,,
Melaleuca armillaris,32,0.0942,,
Melaleuca armillaris,4,0.095,,
Melaleuca armillaris,33,0.0956,,
Melaleuca armillaris,67,0.096,,
Melaleuca armillaris,73,0.0974,,
Melaleuca armillaris,94,0.0996,,
Melaleuca armillaris,71,0.1006,,
Melaleuca armillaris,100,0.1006,,
Melaleuca armillaris,22,0.1012,,
Melaleuca armillaris,80,0.1016,,
Melaleuca armillaris,46,0.1042,,
Melaleuca armillaris,54,0.1064,,
Melaleuca armillaris,31,0.107,,
Melaleuca armillaris,83,0.108,,
Melaleuca armillaris,66,0.1082,,
Melaleuca armillaris,85,0.1092,,
Melaleuca armillaris,79,0.1094,,
Melaleuca armillaris,24,0.1104,,
Melaleuca armillaris,26,0.112,,
Melaleuca armillaris,96,0.1128,,
Melaleuca armillaris,82,0.1136,,
Melaleuca armillaris,17,0.1138,,
Melaleuca armillaris,89,0.1152,,
Melaleuca armillaris,41,0.1166,,
Melaleuca armillaris,78,0.117,,
Melaleuca armillaris,69,0.119,,
Melaleuca armillaris,25,0.1192,,
Melaleuca armillaris,86,0.1192,,
