species_name,trait,units,value
Acacia ingramii,dispersal,,
Acacia debilis,dispersal,,
Acacia cerastes,dispersal,,
Acacia disticha,dispersal,,
Acacia leptostachya,dispersal,,
Acacia distans,dispersal,,
Acacia dissona,dispersal,,
Acacia dissimilis,dispersal,,
Acacia diminuta,dispersal,,
Acacia disparrima,dispersal,,
Acacia grisea,dispersal,,
Acacia dimidiata,dispersal,,
Acacia cardiophylla,dispersal,,
Acacia anaticeps,dispersal,,
Acacia jonesii,dispersal,,
Acacia adenogonia,dispersal,,
Acacia anastema,dispersal,,
Acacia didyma,dispersal,,
Acacia amoena,dispersal,,
Acacia desmondii,dispersal,,
Acacia desertorum,dispersal,,
Acacia nuperrima,dispersal,,
Acacia notabilis,dispersal,,
Acacia nova-anglica,dispersal,,
Acacia nivea,dispersal,,
Acacia densiflora,dispersal,,
Acacia nitidula,dispersal,,
Acacia nilotica subsp indica,dispersal,,
Acacia nigripilosa,dispersal,,
Acacia nigricans,dispersal,,
Acacia deltoidea,dispersal,,
Acacia newbeyi,dispersal,,
Acacia infecunda,dispersal,,
Acacia brownii,dispersal,,
Acacia deficiens,dispersal,,
Acacia everistii,dispersal,,
Acacia deanei,dispersal,,
Acacia dealbata,dispersal,,
Acacia nana,dispersal,,
Acacia myrtifolia,dispersal,,
Acacia murrayana,dispersal,,
Acacia mutabilis,dispersal,,
Acacia multistipulosa,dispersal,,
Acacia multispicata,dispersal,,
Acacia adunca,dispersal,,
Acacia mountfordiae,dispersal,,
Acacia mucronata,dispersal,,
Acacia mooreana,dispersal,,
Acacia monticola,dispersal,,
Acacia anceps,dispersal,,
Acacia adoxa,dispersal,,
Acacia curvinervia,dispersal,,
Acacia anarthros,dispersal,,
Acacia dictyophleba,dispersal,,
Acacia flavescens,dispersal,,
Acacia filipes,dispersal,,
Acacia jackesiana,dispersal,,
Acacia ixodes,dispersal,,
Acacia hexaneura,dispersal,,
Acacia hilliana,dispersal,,
Acacia basedowii,dispersal,,
Acacia intricata,dispersal,,
Acacia insolita,dispersal,,
Acacia menzelii,dispersal,,
Acacia merinthophora,dispersal,,
Acacia cheelii,dispersal,,
Acacia affin trachycarpa,dispersal,,
Acacia excentrica,dispersal,,
Acacia abbatiana,dispersal,,
Acacia guinetii,dispersal,,
Acacia ancistrocarpa x trachycarpa,dispersal,,
Acacia caroleae,dispersal,,
Acacia grasbyi,dispersal,,
Acacia ancistrocarpa,dispersal,,
Acacia cuspidifolia,dispersal,,
Acacia longipedunculata,dispersal,,
Acacia longifolia,dispersal,,
Acacia flavipila,dispersal,,
Acacia flagelliformis,dispersal,,
Acacia ampliata,dispersal,,
Acacia ampliceps,dispersal,,
Acacia latifolia,dispersal,,
Acacia glaucoptera,dispersal,,
Acacia chrysopoda,dispersal,,
Acacia kulnurensis,dispersal,,
Acacia kochii,dispersal,,
Acacia leucoclada,dispersal,,
Acacia arbiana,dispersal,,
Acacia delibrata,dispersal,,
Acacia extensa,dispersal,,
Acacia exocarpoides,dispersal,,
Acacia exilis,dispersal,,
Acacia browniana,dispersal,,
Acacia cuthbertsonii,dispersal,,
Acacia glaucocarpa,dispersal,,
Acacia leucolobia,dispersal,,
Acacia kimberleyensis,dispersal,,
Acacia gladiiformis,dispersal,,
Acacia andrewsii,dispersal,,
Acacia gunnii,dispersal,,
Acacia cyperophylla,dispersal,,
Acacia adsurgens,dispersal,,
Acacia floydii,dispersal,,
Acacia adnata,dispersal,,
Acacia glaucocaesia,dispersal,,
Acacia excelsa,dispersal,,
Acacia alexandri,dispersal,,
Acacia glandulicarpa,dispersal,,
Acacia gittinsii,dispersal,,
Acacia amputata,dispersal,,
Acacia bulgaensis,dispersal,,
Acacia latzii,dispersal,,
Acacia latisepala,dispersal,,
Acacia latipes,dispersal,,
Acacia glutinosissima,dispersal,,
Acacia evenulosa,dispersal,,
Acacia cylindrica,dispersal,,
Acacia kingiana,dispersal,,
Acacia heteroclita,dispersal,,
Acacia kerryana,dispersal,,
Acacia gillii,dispersal,,
Acacia inophloia,dispersal,,
Acacia albizioides,dispersal,,
Acacia benthamii,dispersal,,
Acacia lycopodiifolia,dispersal,,
Acacia anceps x nematophylla,dispersal,,
Acacia baileyana,dispersal,,
Acacia hippuroides,dispersal,,
Acacia heteroneura,dispersal,,
Acacia inops,dispersal,,
Acacia forsythii,dispersal,,
Acacia yirrkallensis,dispersal,,
Acacia ancistrophylla,dispersal,,
Acacia aemula,dispersal,,
Acacia gregorii,dispersal,,
Acacia gloeotricha,dispersal,,
Acacia ammophila,dispersal,,
Acacia amentifera,dispersal,,
Acacia affin penninervis,dispersal,,
Acacia denticulosa,dispersal,,
Acacia galeata,dispersal,,
Acacia intorta,dispersal,,
Acacia ingrata,dispersal,,
Acacia fimbriata,dispersal,,
Acacia filifolia,dispersal,,
Acacia ammobia,dispersal,,
Acacia gonocarpa,dispersal,,
Acacia cyclops,dispersal,,
Acacia amanda,dispersal,,
Acacia galioides,dispersal,,
Acacia amblygona,dispersal,,
Acacia flexifolia,dispersal,,
Acacia chinchillensis,dispersal,,
Acacia dawsonii,dispersal,,
Acacia gardneri,dispersal,,
Acacia dangarensis,dispersal,,
Acacia affin jennerae,dispersal,,
Acacia amblyophylla,dispersal,,
Acacia aestivalis,dispersal,,
Acacia dermatophylla,dispersal,,
Acacia chisholmii,dispersal,,
Acacia affin baxteri,dispersal,,
Acacia dallachiana,dispersal,,
Acacia alaticaulis,dispersal,,
Acacia affin multispicata,dispersal,,
Acacia fagonioides,dispersal,,
Acacia demissa,dispersal,,
Acacia alpina,dispersal,,
Acacia chippendalei,dispersal,,
Acacia dempsteri,dispersal,,
Acacia gilesiana,dispersal,,
Acacia delphina,dispersal,,
Acacia alcockii,dispersal,,
Acacia daweana,dispersal,,
Acacia alleniana,dispersal,,
Acacia chrysochaeta,dispersal,,
Acacia delicatula,dispersal,,
Acacia retivenea,dispersal,,
Acacia affin microbotrya,dispersal,,
Acacia argyrophylla,dispersal,,
Acacia atkinsiana,lifeform,,S
Acacia craspedocarpa,lifeform,,S
Acacia cracentis,lifeform,,S
Acacia conjunctifolia,lifeform,,S
Acacia campylophylla,lifeform,,S
Acacia cambagei,lifeform,,TS
Acacia calyculata,lifeform,,S
Acacia calcarata,lifeform,,S
Acacia calcicola,lifeform,,TS
Acacia calamifolia,lifeform,,TS
Acacia calantha,lifeform,,S
Acacia caesiella,lifeform,,TS
Acacia caerulescens,lifeform,,TS
Acacia bynoeana,lifeform,,S
Acacia burkittii,lifeform,,TS
Acacia burbidgeae,lifeform,,S
Acacia betchei,lifeform,,S
Acacia baueri,lifeform,,SU
Acacia barakulensis,lifeform,,S
Acacia auricoma,lifeform,,S
Acacia cochlocarpa,lifeform,,S
Acacia clydonophora,lifeform,,TS
Acacia cochlearis,lifeform,,S
Acacia cognata,lifeform,,TS
Acacia aspera,lifeform,,TS
Acacia clelandii,lifeform,,S
Acacia chamaeleon,lifeform,,S
Acacia courtii,lifeform,,T
Acacia continua,lifeform,,TS
Acacia consobrina,lifeform,,S
Acacia consanguinea,lifeform,,S
Acacia congesta,lifeform,,S
Acacia complanata,lifeform,,TS
Acacia comans,lifeform,,S
Acacia cataractae,lifeform,,S
Acacia cassicula,lifeform,,S
Acacia brachybotrya,lifeform,,TS
Acacia boormanii,lifeform,,TS
Acacia colei,lifeform,,TS
Acacia chapmanii,lifeform,,S
Acacia ausfeldii,lifeform,,TS
Acacia binata,lifeform,,S
Acacia conferta,lifeform,,TS
Acacia assimilis,lifeform,,TS
Acacia arrecta,lifeform,,TS
Acacia clunies-rossiae,lifeform,,TS
Acacia citrinoviridis,lifeform,,TS
Acacia arafurica,lifeform,,TS
Acacia aprica,lifeform,,S
Acacia colletioides,lifeform,,TS
Acacia axillaris,lifeform,,S
Acacia beckleri,lifeform,,TS
Acacia chartacea,lifeform,,TS
Acacia cowaniana,lifeform,,TS
Acacia buxifolia,lifeform,,TS
Acacia concolorans,lifeform,,U
Acacia bivenosa,lifeform,,S
Acacia binervata,lifeform,,TS
Acacia ascendens,lifeform,,S
Acacia citriodora,lifeform,,S
Acacia chrysotricha,lifeform,,T
Acacia covenyi,lifeform,,TS
Acacia baeuerlenii,lifeform,,S
Acacia celsa,lifeform,,T
Acacia carens,lifeform,,S
Acacia biflora,lifeform,,S
Acacia bifaria,lifeform,,S
Acacia brunioides,lifeform,,S
Acacia costiniana,lifeform,,S
Acacia blakelyi,lifeform,,TS
Acacia bidentata,lifeform,,S
Acacia beauverdiana,lifeform,,TS
Acacia baxteri,lifeform,,S
Acacia coriacea,lifeform,,TS
Acacia costata,lifeform,,S
Acacia balsamea,lifeform,,S
Acacia ayersiana,lifeform,,T
Acacia awestoniana,lifeform,,S
Acacia coolgardiensis,lifeform,,TS
Acacia auronitens,lifeform,,U
Acacia caesariata,lifeform,,S
Acacia celastrifolia,lifeform,,S
Acacia aulacophylla,lifeform,,S
Acacia botrydion,lifeform,,S
Acacia confluens,lifeform,,S
Acacia arcuatilis,lifeform,,S
Acacia asepala,lifeform,,S
Acacia ashbyae,lifeform,,S
Acacia argutifolia,lifeform,,S
Acacia argyraea,lifeform,,TS
Acacia araneosa,lifeform,,T
Acacia catenulata,lifeform,,T
Acacia blaxellii,lifeform,,S
Acacia cedroides,lifeform,,S
Acacia armillata,lifeform,,T
Acacia aristulata,lifeform,,S
Acacia brachyclada,lifeform,,S
Acacia bancroftiorum,lifeform,,TS
Acacia cincinnata,lifeform,,TS
Acacia barringtonensis,lifeform,,TS
Acacia cavealis,lifeform,,S
Acacia cowleana,lifeform,,TS
Acacia chrysella,lifeform,,S
Acacia barattensis,lifeform,,S
Acacia chrysocephala,lifeform,,U
Acacia brachystachya,lifeform,,S
Acacia arida,lifeform,,S
Acacia bracteolata,lifeform,,S
Acacia brachyphylla,lifeform,,U
Acacia barbinervis,lifeform,,S
Acacia argyrotricha,lifeform,,S
Acacia brachypoda,lifeform,,S
Acacia unguicula,lifeform,,TS
Acacia carneorum,lifeform,,TS
Acacia camptoclada,lifeform,,S
Acacia asparagoides,lifeform,,S
Acacia bakeri,lifeform,,T
Acacia brachycarpa,lifeform,,S
Acacia argyrodendron,lifeform,,TS
Acacia sinuata,lifeform,,TSC
Acacia tysonii,lifeform,,TS
Acacia umbellata,lifeform,,TS
Acacia robinae,lifeform,,S
Acacia rossei,lifeform,,S
Acacia gibbosa,lifeform,,TS
Acacia georgensis,lifeform,,TS
Acacia tetanophylla,lifeform,,S
Acacia tessellata,lifeform,,TS
Acacia sessilispica,lifeform,,S
Acacia sericoflora,lifeform,,TS
Acacia sericata,lifeform,,TS
Acacia semitrullata,lifeform,,S
Acacia sedifolia,lifeform,,S
Acacia semiaurea,lifeform,,
Acacia scopulorum,lifeform,,TS
Acacia sclerosperma,lifeform,,TS
Acacia rubricola,lifeform,,S
Acacia rubida,lifeform,,TS
Acacia roycei,lifeform,,TS
Acacia rothii,lifeform,,TS
Acacia rostellata,lifeform,,S
Acacia rostellifera,lifeform,,TS
Acacia rivalis,lifeform,,TS
Acacia rigida,lifeform,,S
Acacia neriifolia,lifeform,,TS
Acacia nematophylla,lifeform,,S
Acacia moirii,lifeform,,U
Acacia mitodes,lifeform,,S
Acacia mitchellii,lifeform,,S
Acacia minyura,lifeform,,S
Acacia minutifolia,lifeform,,S
Acacia manipularis,lifeform,,S
Acacia kalgoorliensis,lifeform,,S
Acacia juncifolia,lifeform,,S
Acacia johannis,lifeform,,S
Acacia jibberdingensis,lifeform,,TS
Acacia genistifolia,lifeform,,TS
Acacia gemina,lifeform,,S
Acacia gelasina,lifeform,,S
Acacia frigescens,lifeform,,TS
Acacia enervia,lifeform,,TS
Acacia empelioclada,lifeform,,S
Acacia elsherana,lifeform,,S
Acacia elongata,lifeform,,TS
Acacia elata,lifeform,,T
Acacia echinula,lifeform,,S
Acacia cana,lifeform,,TS
Acacia hammondii,lifeform,,TS
Acacia halliana,lifeform,,S
Acacia pyrifolia,lifeform,,S
Acacia acradenia,lifeform,,S
Acacia acellerata,lifeform,,S
Acacia acanthoclada,lifeform,,TS
Acacia abbreviata,lifeform,,S
Acacia abrupta,lifeform,,S
Acacia quadrilateralis,lifeform,,S
Acacia perangusta,lifeform,,TS
Acacia oxycedrus,lifeform,,TS
Acacia williamsonii,lifeform,,TS
Acacia willdenowiana,lifeform,,S
Acacia wilcoxii,lifeform,,S
Acacia wilhelmiana,lifeform,,S
Acacia wattsiana,lifeform,,TS
Acacia websteri,lifeform,,TS
Acacia whibleyana,lifeform,,S
Acacia whitei,lifeform,,S
Acacia wickhamii,lifeform,,S
Acacia wardellii,lifeform,,TS
Acacia wanyu,lifeform,,TS
Acacia volubilis,lifeform,,
Acacia viscidula,lifeform,,TS
Acacia vestita,lifeform,,S
Acacia verticillata,lifeform,,TS
Acacia verricula,lifeform,,TS
Acacia veronica,lifeform,,TS
Acacia verniciflua,lifeform,,TS
Acacia vassalii,lifeform,,S
Acacia venulosa,lifeform,,S
Acacia varia,lifeform,,SU
Acacia validinervia,lifeform,,S
Acacia valida,lifeform,,TS
Acacia urophylla,lifeform,,S
Acacia unifissilis,lifeform,,S
Acacia undulifolia,lifeform,,S
Acacia undosa,lifeform,,S
Acacia undoolyana,lifeform,,TS
Acacia uncinella,lifeform,,S
Acacia uncinata,lifeform,,S
Acacia uliginosa,lifeform,,S
Acacia ulicina,lifeform,,S
Acacia ulicifolia,lifeform,,S
Acacia tumida,lifeform,,TS
Acacia trulliformis,lifeform,,S
Acacia truncata,lifeform,,S
Acacia trigonophylla,lifeform,,S
Acacia tetragonophylla,lifeform,,TS
Acacia tetragonocarpa,lifeform,,S
Acacia teretifolia,lifeform,,U
Acacia terminalis,lifeform,,TS
Acacia tephrina,lifeform,,T
Acacia tenuissima,lifeform,,S
Acacia tenuispica,lifeform,,TS
Acacia tenuior,lifeform,,S
Acacia telmica,lifeform,,S
Acacia tenuinervis,lifeform,,TS
Acacia tayloriana,lifeform,,S
Acacia synoria,lifeform,,TS
Acacia tabula,lifeform,,S
Acacia tarculensis,lifeform,,S
Acacia sulcata,lifeform,,S
Acacia subtilinervis,lifeform,,S
Acacia subtessarogona,lifeform,,T
Acacia subternata,lifeform,,S
Acacia subsessilis,lifeform,,S
Acacia subracemosa,lifeform,,S
Acacia subrigida,lifeform,,S
Acacia subporosa,lifeform,,T
Acacia sublanata,lifeform,,S
Acacia subflexuosa,lifeform,,S
Acacia suberosa,lifeform,,TS
Acacia subcaerulea,lifeform,,
Acacia suaveolens,lifeform,,TS
Acacia strongylophylla,lifeform,,S
Acacia striatifolia,lifeform,,TS
Acacia stenoptera,lifeform,,U
Acacia siculiformis,lifeform,,TS
Acacia setulifera,lifeform,,SU
Acacia sessilis,lifeform,,S
Acacia sertiformis,lifeform,,S
Acacia sericocarpa,lifeform,,S
Acacia imbricata,lifeform,,S
Acacia hystrix,lifeform,,S
Acacia semilunata,lifeform,,TS
Acacia semirigida,lifeform,,TS
Acacia semibinervia,lifeform,,
Acacia semicircinalis,lifeform,,S
Acacia seclusa,lifeform,,T
Acacia sclerophylla,lifeform,,TS
Acacia salicina,lifeform,,TS
Acacia saliciformis,lifeform,,TS
Acacia sabulosa,lifeform,,S
Acacia ryaniana,lifeform,,S
Acacia ruppii,lifeform,,S
Acacia rupicola,lifeform,,TS
Acacia harpophylla,lifeform,,TS
Acacia harveyi,lifeform,,S
Acacia handonis,lifeform,,S
Acacia anthochaera,lifeform,,TS
Acacia anomala,lifeform,,U
Acacia hamersleyensis,lifeform,,T
Acacia rigescens,lifeform,,S
Acacia rigens,lifeform,,TS
Acacia retinodes,lifeform,,TS
Acacia georginae,lifeform,,TS
Acacia pycnocephala,lifeform,,S
Acacia pulviniformis,lifeform,,S
Acacia ptychoclada,lifeform,,S
Acacia pterocaulon,lifeform,,S
Acacia porcata,lifeform,,S
Acacia polystachya,lifeform,,T
Acacia polyadenia,lifeform,,TS
Acacia poliochroa,lifeform,,S
Acacia pilligaensis,lifeform,,S
Acacia piligera,lifeform,,S
Acacia phlebopetala,lifeform,,S
Acacia phlebophylla,lifeform,,TS
Acacia pickardii,lifeform,,TS
Acacia pharangites,lifeform,,S
Acacia phasmoides,lifeform,,TS
Acacia phlebocarpa,lifeform,,S
Acacia phaeocalyx,lifeform,,S
Acacia petraea,lifeform,,TS
Acacia peuce,lifeform,,T
Acacia perryi,lifeform,,S
Acacia pentadenia,lifeform,,TS
Acacia pellita,lifeform,,TS
Acacia pedleyi,lifeform,,T
Acacia pedina,lifeform,,TS
Acacia elachantha,lifeform,,TS
Acacia effusa,lifeform,,S
Acacia parvipinnula,lifeform,,TS
Acacia palustris,lifeform,,TS
Acacia pallidifolia,lifeform,,T
Acacia pachypoda,lifeform,,S
Acacia pachyphylla,lifeform,,S
Acacia pachyphloia,lifeform,,TS
Acacia dolichophylla,lifeform,,S
Acacia donaldsonii,lifeform,,TS
Acacia oswaldii,lifeform,,TS
Acacia oshanesii,lifeform,,TS
Acacia ommatosperma,lifeform,,TS
Acacia nodiflora,lifeform,,S
Acacia neurophylla,lifeform,,TS
Acacia nervosa,lifeform,,U
Acacia nanopravissima,lifeform,,S
Acacia nanodealbata,lifeform,,T
Acacia montana,lifeform,,TS
Acacia mollifolia,lifeform,,TS
Acacia mimula,lifeform,,T
Acacia mimica,lifeform,,S
Acacia midgleyi,lifeform,,T
Acacia microneura,lifeform,,S
Acacia microsperma,lifeform,,T
Acacia microcephala,lifeform,,T
Acacia microcarpa,lifeform,,S
Acacia microcalyx,lifeform,,S
Acacia melleodora,lifeform,,S
Acacia meisneri,lifeform,,S
Acacia melanoxylon,lifeform,,TS
Acacia mearnsii,lifeform,,TS
Acacia megacephala,lifeform,,S
Acacia maxwellii,lifeform,,S
Acacia matthewii,lifeform,,TS
Acacia masliniana,lifeform,,TS
Acacia marramamba,lifeform,,T
Acacia maranoensis,lifeform,,T
Acacia maidenii,lifeform,,TS
Acacia maconochieana,lifeform,,T
Acacia mabellae,lifeform,,TS
Acacia lysiphloia,lifeform,,S
Acacia luteola,lifeform,,S
Acacia lunata,lifeform,,S
Acacia lullfitziorum,lifeform,,S
Acacia lucasii,lifeform,,TS
Acacia loxophylla,lifeform,,S
Acacia loroloba,lifeform,,TS
Acacia longispinea,lifeform,,S
Acacia longissima,lifeform,,TS
Acacia longispicata,lifeform,,T
Acacia linarioides,lifeform,,S
Acacia castanostegia,lifeform,,S
Acacia leprosa,lifeform,,TS
Acacia lentiginea,lifeform,,S
Acacia leiophylla,lifeform,,TS
Acacia leioderma,lifeform,,S
Acacia leichhardtii,lifeform,,S
Acacia legnota,lifeform,,TS
Acacia lauta,lifeform,,S
Acacia lazaridis,lifeform,,S
Acacia kettlewelliae,lifeform,,TS
Acacia kenneallyi,lifeform,,TS
Acacia kempeana,lifeform,,TS
Acacia kelleri,lifeform,,TS
Acacia blayana,lifeform,,T
Acacia jucunda,lifeform,,TS
Acacia julifera,lifeform,,TS
Acacia jennerae,lifeform,,TS
Acacia jensenii,lifeform,,TS
Acacia jasperensis,lifeform,,TS
Acacia jamesiana,lifeform,,TS
Acacia jacksonioides,lifeform,,S
Acacia incongesta,lifeform,,S
Acacia incrassata,lifeform,,U
Acacia incurva,lifeform,,U
Acacia inceana,lifeform,,S
Acacia inamabilis,lifeform,,S
Acacia imparilis,lifeform,,U
Acacia idiomorpha,lifeform,,TS
Acacia hylonoma,lifeform,,T
Acacia aphanoclada,lifeform,,S
Acacia dodonaeifolia,lifeform,,TS
Acacia anfractuosa,lifeform,,TS
Acacia guymeri,lifeform,,S
Acacia granitica,lifeform,,S
Acacia gonoclada,lifeform,,TS
Acacia gnidium,lifeform,,TS
Acacia glaucissima,lifeform,,S
Acacia gilbertii,lifeform,,S
Acacia pygmaea,lifeform,,SU
Acacia froggattii,lifeform,,S
Acacia fragilis,lifeform,,S
Acacia forrestiana,lifeform,,S
Acacia formidabilis,lifeform,,U
Acacia floribunda,lifeform,,TS
Acacia flocktoniae,lifeform,,TS
Acacia filicifolia,lifeform,,TS
Acacia ferocior,lifeform,,S
Acacia faucium,lifeform,,T
Acacia fauntleroyi,lifeform,,TS
Acacia fasciculifera,lifeform,,T
Acacia farnesiana,lifeform,,TS
Acacia falciformis,lifeform,,TS
Acacia erioclada,lifeform,,S
Acacia eremophila,lifeform,,S
Acacia epacantha,lifeform,,S
Acacia ensifolia,lifeform,,T
Acacia enterocarpa,lifeform,,TS
Acacia pelophila,lifeform,,S
Acacia pendula,lifeform,,TS
Acacia paula,lifeform,,U
Acacia patagiata,lifeform,,S
Acacia echinuliflora,lifeform,,TS
Acacia duriuscula,lifeform,,TS
Acacia durabilis,lifeform,,S
Acacia dura,lifeform,,S
Acacia dunnii,lifeform,,TS
Acacia drummondii,lifeform,,S
Acacia drewiana,lifeform,,U
Acacia drepanophylla,lifeform,,T
Acacia drepanocarpa,lifeform,,S
Acacia douglasica,lifeform,,T
Acacia dorsenna,lifeform,,S
Acacia dorothea,lifeform,,S
Acacia doratoxylon,lifeform,,TS
Acacia oxyclada,lifeform,,S
Acacia pachyacra,lifeform,,TS
Acacia dodonaeifolia x paradoxa,lifeform,,S
Acacia divergens,lifeform,,S
Acacia ditricha,lifeform,,TS
Acacia difformis,lifeform,,TS
Acacia difficilis,lifeform,,TS
Acacia dielsii,lifeform,,S
Acacia dietrichiana,lifeform,,TS
Acacia obovata,lifeform,,S
Acacia obliquinervia,lifeform,,TS
Acacia dentifera,lifeform,,S
Acacia depressa,lifeform,,S
Acacia daviesioides,lifeform,,S
Acacia xanthina,lifeform,,TS
Acacia wilsonii,lifeform,,S
Acacia wiseana,lifeform,,S
Acacia x grayana,lifeform,,TS
Acacia williamsiana,lifeform,,TS
Acacia crassiuscula,lifeform,,S
Acacia crassistipula,lifeform,,S
Acacia crassicarpa,lifeform,,TS
Acacia crassa,lifeform,,TS
Acacia convallium,lifeform,,T
Acacia constablei,lifeform,,S
Acacia torticarpa,lifeform,,S
Acacia leptophleba,lifeform,,S
Acacia leptopetala,lifeform,,S
Acacia carnosula,lifeform,,TS
Acacia cangaiensis,lifeform,,TS
Acacia caleyi,lifeform,,S
Acacia burrowii,lifeform,,TS
Acacia burdekensis,lifeform,,T
Acacia brassii,lifeform,,TS
Acacia brockii,lifeform,,T
Acacia stenophylla,lifeform,,T
Acacia stellaticeps,lifeform,,S
Acacia blakei,lifeform,,T
Acacia spongolitica,lifeform,,S
Acacia spondylophylla,lifeform,,S
Acacia bidwillii,lifeform,,TS
Acacia inaequilatera,lifeform,,T
Acacia inaequiloba,lifeform,,S
Acacia aureocrinita,lifeform,,S
Acacia humifusa,lifeform,,S
Acacia howittii,lifeform,,TS
Acacia hubbardiana,lifeform,,S
Acacia huegelii,lifeform,,S
Acacia parramattensis,lifeform,,TS
Acacia havilandiorum,lifeform,,TS
Acacia helicophylla,lifeform,,S
Acacia hastulata,lifeform,,S
Acacia aphylla,lifeform,,S
Acacia applanata,lifeform,,U
Acacia limbata,lifeform,,S
Acacia angustissima,lifeform,,S
Acacia hamiltoniana,lifeform,,S
Acacia olgana,lifeform,,TS
Acacia quadrimarginea,lifeform,,TS
Acacia affin quadrimarginea,lifeform,,T
Acacia affin resinosa,lifeform,,S
Acacia pycnostachya,lifeform,,TS
Acacia affin rigens,lifeform,,S
Acacia pycnantha,lifeform,,TS
Acacia pulchella,lifeform,,S
