site_code,plot,year,Taxon,block,Family,functional_group,trt.x,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA,site_name,continent,country,region,habitat,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,trt.y,first_nutrient_year,first_fenced_year,year_trt,pct_N,ppm_P,ppm_K
mtca.au,30,2011,Vulpia myuros,3,Poaceae,grass,PK,1.255194855,45.06456762,0.18062052,1.1058951,81673.46774,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,30,2011,Waitzia acuminata,3,Asteraceae,forbs,PK,2.400689443,45.99820391,0.3817834,2.432006256,,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,31,2011,Brachyscome iberidifolia,4,Asteraceae,forbs,K,,,,,58658.57143,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,31,2011,Pentaschistis airoides,4,Poaceae,grass,K,,,,,119535.8621,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,31,2011,Stipa nitida,4,Poaceae,grass,K,3.720974549,47.54951345,0.09000264,1.4905974,25985.68627,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,31,2011,Waitzia acuminata,4,Asteraceae,forbs,K,2.743845157,45.7379971,0.087487646,3.456329184,25634.92991,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,1,0,K,2009,2009,3,,,
mtca.au,32,2011,Pentaschistis airoides,4,Poaceae,grass,N,,,,,215142.6984,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,32,2011,Podolepis lessonii,4,Asteraceae,forbs,N,2.943562549,47.14196117,0.07914199,1.414825704,67580.78652,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,32,2011,Waitzia acuminata,4,Asteraceae,forbs,N,2.752019305,49.4796491,0.059158288,2.5887936,18831.73375,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,0,0,N,2009,2009,3,,,
mtca.au,33,2011,Pentaschistis airoides,4,Poaceae,grass,NK,,,,,89359.42308,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,33,2011,Stipa nitida,4,Poaceae,grass,NK,3.725798842,49.3640119,0.086031579,1.482302192,24046.10558,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,33,2011,Waitzia acuminata,4,Asteraceae,forbs,NK,2.954836604,47.77442007,0.062889694,3.7550364,41045.26718,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,0,1,0,NK,2009,2009,3,,,
mtca.au,34,2011,Actinobole uliginosum,4,Asteraceae,forbs,PK,,,,,69397.87234,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,34,2011,Erodium botrys,4,Geraniaceae,forbs,PK,1.131095624,46.99710605,0.282263982,1.304448732,1611.632382,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,34,2011,Pentaschistis airoides,4,Poaceae,grass,PK,,,,,251161.852,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,34,2011,Waitzia acuminata,4,Asteraceae,forbs,PK,1.975331841,46.84744926,0.432116728,3.335693788,44730.78591,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,1,0,PK,2009,2009,3,,,
mtca.au,35,2011,Erodium botrys,4,Geraniaceae,forbs,P,2.560333148,48.60529671,0.236084206,1.26100812,1313.819911,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,35,2011,Pentaschistis airoides,4,Poaceae,grass,P,,,,,384854.13,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,35,2011,Vulpia myuros,4,Poaceae,grass,P,1.356780607,42.88311512,0.374145598,1.044286816,51301.19048,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,35,2011,Waitzia acuminata,4,Asteraceae,forbs,P,2.016934937,46.55879604,0.87344684,2.577878712,39977.23529,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,1,0,0,P,2009,2009,3,,,
mtca.au,36,2011,Erodium botrys,4,Geraniaceae,forbs,NPK,2.545450446,46.11696879,0.231581127,1.515220152,57797.33192,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,36,2011,Pentaschistis airoides,4,Poaceae,grass,NPK,,,,,97283.15789,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,36,2011,Vulpia myuros,4,Poaceae,grass,NPK,1.889566427,45.92170821,0.71822008,1.750914016,66002.47423,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,36,2011,Waitzia acuminata,4,Asteraceae,forbs,NPK,2.715724122,46.30324577,0.547486672,3.79314176,41945.16667,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,0,NPK,2009,2009,3,,,
mtca.au,37,2011,Erodium botrys,4,Geraniaceae,forbs,NPK+Fence,2.945123541,47.07789319,0.347812264,2.665932984,81064.32219,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,37,2011,Pentaschistis airoides,4,Poaceae,grass,NPK+Fence,,,,,121389.7101,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,37,2011,Vulpia myuros,4,Poaceae,grass,NPK+Fence,1.946088463,47.28460201,0.202436542,1.44900154,38918.14947,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,37,2011,Waitzia acuminata,4,Asteraceae,forbs,NPK+Fence,2.134093995,44.63570226,1.101973568,4.545373152,50536.19048,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,1,1,NPK+Fence,2009,2009,3,,,
mtca.au,38,2011,Pentaschistis airoides,4,Poaceae,grass,Control,,,,,84848.88889,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.107,11,184
mtca.au,38,2011,Podolepis lessonii,4,Asteraceae,forbs,Control,2.599754405,44.96267761,0.111490255,1.648703284,60880.39604,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.107,11,184
mtca.au,38,2011,Stipa nitida,4,Poaceae,grass,Control,2.507975376,47.03666511,0.061392692,1.133779848,21743.1162,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.107,11,184
mtca.au,38,2011,Waitzia acuminata,4,Asteraceae,forbs,Control,2.804169773,48.0159877,0.068201926,2.660470528,46501.79601,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,0,Control,2009,2009,3,0.107,11,184
mtca.au,39,2011,Erodium botrys,4,Geraniaceae,forbs,NP,3.902532686,48.08931554,0.224075504,2.15631076,64863.93094,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,39,2011,Pentaschistis airoides,4,Poaceae,grass,NP,,,,,109142.069,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,39,2011,Stipa nitida,4,Poaceae,grass,NP,2.621042499,46.38521647,0.254356786,1.50157522,23492.17391,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,39,2011,Waitzia acuminata,4,Asteraceae,forbs,NP,3.41079335,46.02347021,0.179618564,1.796185644,47475.87112,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,1,1,0,0,NP,2009,2009,3,,,
mtca.au,40,2011,Brachyscome iberidifolia,4,Asteraceae,forbs,Fence,2.035027689,50.57619386,,,53541.66667,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.118,10,149
mtca.au,40,2011,Pentaschistis airoides,4,Poaceae,grass,Fence,,,,,91771.16279,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.118,10,149
mtca.au,40,2011,Podolepis lessonii,4,Asteraceae,forbs,Fence,1.975715355,47.33715264,0.054039919,1.056940536,65941.44054,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.118,10,149
mtca.au,40,2011,Waitzia acuminata,4,Asteraceae,forbs,Fence,3.023047107,48.92885243,0.068481028,2.42296408,52136.04651,Mt. Caroline,Australia,AU,Australia,SAVANNA,17.3,52.55,330,55,0,0,0,1,Fence,2009,2009,3,0.118,10,149
