dataset_id,species_name,site_name,observation_id,trait_name,value,unit,value_type,replicates,original_name
Kooyman_2011,Capparis arborea,NA,Kooyman_2011_0119,seed_length,10,mm,expert_max,NA,Capparis arborea
Kooyman_2011,Capparis canescens,NA,Kooyman_2011_0120,seed_length,7,mm,expert_mean,NA,Capparis canescens
Kooyman_2011,Capparis canescens,NA,Kooyman_2011_0120,seed_length,9,mm,expert_max,NA,Capparis canescens
Kooyman_2011,Capparis jacobsii,NA,Kooyman_2011_0121,seed_length,6,mm,expert_mean,NA,Capparis jacobsii
Kooyman_2011,Capparis jacobsii,NA,Kooyman_2011_0121,seed_length,8,mm,expert_max,NA,Capparis jacobsii
Kooyman_2011,Capparis lanceolaris,NA,Kooyman_2011_0122,seed_length,6,mm,expert_mean,NA,Capparis lanceolaris
Kooyman_2011,Capparis lanceolaris,NA,Kooyman_2011_0122,seed_length,12,mm,expert_max,NA,Capparis lanceolaris
Kooyman_2011,Capparis lasiantha,NA,Kooyman_2011_0123,seed_length,4,mm,expert_mean,NA,Capparis lasiantha
Kooyman_2011,Capparis lasiantha,NA,Kooyman_2011_0123,seed_length,6,mm,expert_max,NA,Capparis lasiantha
Kooyman_2011,Capparis lucida,NA,Kooyman_2011_0124,seed_length,6,mm,expert_mean,NA,Capparis lucida
Kooyman_2011,Capparis lucida,NA,Kooyman_2011_0124,seed_length,8,mm,expert_max,NA,Capparis lucida
Kooyman_2011,Capparis mitchellii,NA,Kooyman_2011_0125,seed_length,6,mm,expert_mean,NA,Capparis mitchellii
Kooyman_2011,Capparis mitchellii,NA,Kooyman_2011_0125,seed_length,10,mm,expert_max,NA,Capparis mitchellii
Kooyman_2011,Capparis ornans,NA,Kooyman_2011_0126,seed_length,9,mm,expert_mean,NA,Capparis ornans
Kooyman_2011,Capparis ornans,NA,Kooyman_2011_0126,seed_length,12,mm,expert_max,NA,Capparis ornans
Kooyman_2011,Capparis sepiaria,NA,Kooyman_2011_0127,seed_length,5,mm,expert_mean,NA,Capparis sepiaria
Kooyman_2011,Capparis sepiaria,NA,Kooyman_2011_0127,seed_length,5,mm,expert_max,NA,Capparis sepiaria
Kooyman_2011,Capparis velutina,NA,Kooyman_2011_0129,seed_length,6,mm,expert_mean,NA,Capparis velutina
Kooyman_2011,Capparis velutina,NA,Kooyman_2011_0129,seed_length,8,mm,expert_max,NA,Capparis velutina
Kooyman_2011,Citronella smythii,NA,Kooyman_2011_0130,seed_length,10,mm,expert_mean,NA,Citronella smythii
Kooyman_2011,Citronella smythii,NA,Kooyman_2011_0130,seed_length,14,mm,expert_max,NA,Citronella smythii
Kooyman_2011,Allocasuarina torulosa,NA,Kooyman_2011_0131,seed_length,2,mm,expert_mean,NA,Allocasuarina torulosa
Kooyman_2011,Allocasuarina torulosa,NA,Kooyman_2011_0131,seed_length,2,mm,expert_max,NA,Allocasuarina torulosa
Kooyman_2011,Casuarina cristata,NA,Kooyman_2011_0132,seed_length,3,mm,expert_mean,NA,Casuarina cristata
Kooyman_2011,Casuarina cristata,NA,Kooyman_2011_0132,seed_length,4,mm,expert_max,NA,Casuarina cristata
Kooyman_2011,Casuarina cunninghamiana,NA,Kooyman_2011_0133,seed_length,3,mm,expert_mean,NA,Casuarina cunninghamiana
Kooyman_2011,Casuarina cunninghamiana,NA,Kooyman_2011_0133,seed_length,4,mm,expert_max,NA,Casuarina cunninghamiana
Kooyman_2011,Casuarina equisetifolia,NA,Kooyman_2011_0134,seed_length,1,mm,expert_mean,NA,Casuarina equisetifolia
Kooyman_2011,Casuarina equisetifolia,NA,Kooyman_2011_0134,seed_length,2,mm,expert_max,NA,Casuarina equisetifolia
Kooyman_2011,Gymnostoma australianum,NA,Kooyman_2011_0135,seed_length,2,mm,expert_mean,NA,Gymnostoma australianum
Kooyman_2011,Gymnostoma australianum,NA,Kooyman_2011_0135,seed_length,3,mm,expert_max,NA,Gymnostoma australianum
Kooyman_2011,Denhamia celastroides,NA,Kooyman_2011_0136,seed_length,5,mm,expert_mean,NA,Denhamia celastroides
Kooyman_2011,Denhamia celastroides,NA,Kooyman_2011_0136,seed_length,6,mm,expert_max,NA,Denhamia celastroides
Kooyman_2011,Denhamia Jardine-River,NA,Kooyman_2011_0137,seed_length,4,mm,expert_mean,NA,Denhamia Jardine-River
Kooyman_2011,Denhamia Jardine-River,NA,Kooyman_2011_0137,seed_length,6,mm,expert_max,NA,Denhamia Jardine-River
Kooyman_2011,Denhamia moorei,NA,Kooyman_2011_0138,seed_length,4,mm,expert_mean,NA,Denhamia moorei
Kooyman_2011,Denhamia moorei,NA,Kooyman_2011_0138,seed_length,5,mm,expert_max,NA,Denhamia moorei
Kooyman_2011,Denhamia obscura,NA,Kooyman_2011_0139,seed_length,5,mm,expert_mean,NA,Denhamia obscura
Kooyman_2011,Denhamia obscura,NA,Kooyman_2011_0139,seed_length,9,mm,expert_max,NA,Denhamia obscura
Kooyman_2011,Denhamia oleaster,NA,Kooyman_2011_0140,seed_length,5,mm,expert_mean,NA,Denhamia oleaster
Kooyman_2011,Denhamia oleaster,NA,Kooyman_2011_0140,seed_length,9,mm,expert_max,NA,Denhamia oleaster
Kooyman_2011,Denhamia parvifolia,NA,Kooyman_2011_0141,seed_length,4,mm,expert_mean,NA,Denhamia parvifolia
Kooyman_2011,Denhamia parvifolia,NA,Kooyman_2011_0141,seed_length,6,mm,expert_max,NA,Denhamia parvifolia
Kooyman_2011,Denhamia pittosporoides subsp. angustifolia,NA,Kooyman_2011_0142,seed_length,5,mm,expert_mean,NA,Denhamia pittosporoides-angustifolia
Kooyman_2011,Denhamia pittosporoides subsp. angustifolia,NA,Kooyman_2011_0142,seed_length,7,mm,expert_max,NA,Denhamia pittosporoides-angustifolia
Kooyman_2011,Denhamia pittosporoides subsp. pittosporoides,NA,Kooyman_2011_0143,seed_length,5,mm,expert_mean,NA,Denhamia pittosporoides-pittosporoides
Kooyman_2011,Denhamia pittosporoides subsp. pittosporoides,NA,Kooyman_2011_0143,seed_length,5,mm,expert_max,NA,Denhamia pittosporoides-pittosporoides
Kooyman_2011,Denhamia viridissima,NA,Kooyman_2011_0144,seed_length,10,mm,expert_mean,NA,Denhamia viridissima
Kooyman_2011,Denhamia viridissima,NA,Kooyman_2011_0144,seed_length,10,mm,expert_max,NA,Denhamia viridissima
Kooyman_2011,Cassine australis,NA,Kooyman_2011_0145,seed_length,5,mm,expert_mean,NA,Elaeodendron australe_australe
Kooyman_2011,Cassine australis,NA,Kooyman_2011_0145,seed_length,6,mm,expert_max,NA,Elaeodendron australe_australe
Kooyman_2011,Cassine melanocarpa,NA,Kooyman_2011_0146,seed_length,13,mm,expert_mean,NA,Elaeodendron melanocarpum
Kooyman_2011,Cassine melanocarpa,NA,Kooyman_2011_0146,seed_length,23,mm,expert_max,NA,Elaeodendron melanocarpum
Kooyman_2011,Maytenus cunninghamii,NA,Kooyman_2011_0147,seed_length,3,mm,expert_mean,NA,Maytenus cunninghamii
Kooyman_2011,Maytenus cunninghamii,NA,Kooyman_2011_0147,seed_length,5,mm,expert_max,NA,Maytenus cunninghamii
Kooyman_2011,Maytenus fasciculiflora,NA,Kooyman_2011_0148,seed_length,3,mm,expert_mean,NA,Maytenus fasciculiflora
Kooyman_2011,Maytenus fasciculiflora,NA,Kooyman_2011_0148,seed_length,3,mm,expert_max,NA,Maytenus fasciculiflora
Kooyman_2011,Perrottetia alpestris,NA,Kooyman_2011_0149,seed_length,5,mm,expert_mean,NA,Perrottetia arborescens
Kooyman_2011,Perrottetia alpestris,NA,Kooyman_2011_0149,seed_length,6,mm,expert_max,NA,Perrottetia arborescens
Kooyman_2011,Pleurostylia opposita,NA,Kooyman_2011_0150,seed_length,5,mm,expert_mean,NA,Pleurostylia opposita
Kooyman_2011,Pleurostylia opposita,NA,Kooyman_2011_0150,seed_length,5,mm,expert_max,NA,Pleurostylia opposita
Kooyman_2011,Siphonodon australis,NA,Kooyman_2011_0151,seed_length,7,mm,expert_mean,NA,Siphonodon australis
Kooyman_2011,Siphonodon australis,NA,Kooyman_2011_0151,seed_length,8,mm,expert_max,NA,Siphonodon australis
Kooyman_2011,Siphonodon membranaceus,NA,Kooyman_2011_0152,seed_length,8,mm,expert_mean,NA,Siphonodon membranaceus
Kooyman_2011,Siphonodon membranaceus,NA,Kooyman_2011_0152,seed_length,9,mm,expert_max,NA,Siphonodon membranaceus
Kooyman_2011,Maranthes corymbosa,NA,Kooyman_2011_0154,seed_length,35,mm,expert_mean,NA,Maranthes corymbosa
Kooyman_2011,Maranthes corymbosa,NA,Kooyman_2011_0154,seed_length,42,mm,expert_max,NA,Maranthes corymbosa
Kooyman_2011,Parinari nonda,NA,Kooyman_2011_0155,seed_length,20,mm,expert_mean,NA,Parinari nonda
Kooyman_2011,Parinari nonda,NA,Kooyman_2011_0155,seed_length,25,mm,expert_max,NA,Parinari nonda
Kooyman_2011,Calophyllum calaba,NA,Kooyman_2011_0156,seed_length,5,mm,expert_mean,NA,Calophyllum australianum
Kooyman_2011,Calophyllum calaba,NA,Kooyman_2011_0156,seed_length,15,mm,expert_max,NA,Calophyllum australianum
Kooyman_2011,Calophyllum bicolor,NA,Kooyman_2011_0157,seed_length,5,mm,expert_mean,NA,Calophyllum bicolor
Kooyman_2011,Calophyllum bicolor,NA,Kooyman_2011_0157,seed_length,6,mm,expert_max,NA,Calophyllum bicolor
Kooyman_2011,Calophyllum costatum,NA,Kooyman_2011_0158,seed_length,20,mm,expert_mean,NA,Calophyllum costatum
Kooyman_2011,Calophyllum costatum,NA,Kooyman_2011_0158,seed_length,33,mm,expert_max,NA,Calophyllum costatum
Kooyman_2011,Calophyllum inophyllum,NA,Kooyman_2011_0159,seed_length,20,mm,expert_mean,NA,Calophyllum inophyllum
Kooyman_2011,Calophyllum inophyllum,NA,Kooyman_2011_0159,seed_length,45,mm,expert_max,NA,Calophyllum inophyllum
Kooyman_2011,Calophyllum sil,NA,Kooyman_2011_0160,seed_length,12,mm,expert_mean,NA,Calophyllum sil
Kooyman_2011,Calophyllum sil,NA,Kooyman_2011_0160,seed_length,13,mm,expert_max,NA,Calophyllum sil
Kooyman_2011,Calophyllum soulattri,NA,Kooyman_2011_0161,seed_length,5,mm,expert_mean,NA,Calophyllum soulattri
Kooyman_2011,Calophyllum soulattri,NA,Kooyman_2011_0161,seed_length,12,mm,expert_max,NA,Calophyllum soulattri
Kooyman_2011,Garcinia brassii,NA,Kooyman_2011_0162,seed_length,14,mm,expert_mean,NA,Garcinia brassii
Kooyman_2011,Garcinia brassii,NA,Kooyman_2011_0162,seed_length,20,mm,expert_max,NA,Garcinia brassii
Kooyman_2011,Garcinia Claudie-River,NA,Kooyman_2011_0163,seed_length,8,mm,expert_mean,NA,Garcinia Claudie-River
Kooyman_2011,Garcinia Claudie-River,NA,Kooyman_2011_0163,seed_length,13,mm,expert_max,NA,Garcinia Claudie-River
Kooyman_2011,Garcinia Davies-Creek,NA,Kooyman_2011_0164,seed_length,22,mm,expert_mean,NA,Garcinia Davies-Creek
Kooyman_2011,Garcinia Davies-Creek,NA,Kooyman_2011_0164,seed_length,32,mm,expert_max,NA,Garcinia Davies-Creek
Kooyman_2011,Garcinia dulcis,NA,Kooyman_2011_0165,seed_length,20,mm,expert_mean,NA,Garcinia dulcis
Kooyman_2011,Garcinia dulcis,NA,Kooyman_2011_0165,seed_length,30,mm,expert_max,NA,Garcinia dulcis
Kooyman_2011,Garcinia gibbsiae,NA,Kooyman_2011_0166,seed_length,5,mm,expert_mean,NA,Garcinia gibbsiae
Kooyman_2011,Garcinia gibbsiae,NA,Kooyman_2011_0166,seed_length,18,mm,expert_max,NA,Garcinia gibbsiae
Kooyman_2011,Garcinia mestoni,NA,Kooyman_2011_0167,seed_length,13,mm,expert_mean,NA,Garcinia mestonii
Kooyman_2011,Garcinia mestoni,NA,Kooyman_2011_0167,seed_length,25,mm,expert_max,NA,Garcinia mestonii
Kooyman_2011,Garcinia Mossman,NA,Kooyman_2011_0168,seed_length,18,mm,expert_mean,NA,Garcinia Mossman
Kooyman_2011,Garcinia Mossman,NA,Kooyman_2011_0168,seed_length,20,mm,expert_max,NA,Garcinia Mossman
Kooyman_2011,Garcinia riparia,NA,Kooyman_2011_0169,seed_length,9,mm,expert_mean,NA,Garcinia riparia
Kooyman_2011,Garcinia riparia,NA,Kooyman_2011_0169,seed_length,10,mm,expert_max,NA,Garcinia riparia
Kooyman_2011,Garcinia warrenii,NA,Kooyman_2011_0170,seed_length,32,mm,expert_mean,NA,Garcinia warrenii
Kooyman_2011,Garcinia warrenii,NA,Kooyman_2011_0170,seed_length,35,mm,expert_max,NA,Garcinia warrenii
Kooyman_2011,Mammea touriga,NA,Kooyman_2011_0171,seed_length,40,mm,expert_mean,NA,Mammea touriga
Kooyman_2011,Mammea touriga,NA,Kooyman_2011_0171,seed_length,45,mm,expert_max,NA,Mammea touriga
Kooyman_2011,Mesua Boonjee,NA,Kooyman_2011_0172,seed_length,20,mm,expert_mean,NA,Mesua Boonjee
Kooyman_2011,Mesua Boonjee,NA,Kooyman_2011_0172,seed_length,22,mm,expert_max,NA,Mesua Boonjee
Kooyman_2011,Mesua larnachiana,NA,Kooyman_2011_0173,seed_length,20,mm,expert_mean,NA,Mesua larnachiana
Kooyman_2011,Mesua larnachiana,NA,Kooyman_2011_0173,seed_length,26,mm,expert_max,NA,Mesua larnachiana
Kooyman_2011,Dansiea elliptica,NA,Kooyman_2011_0174,seed_length,3,mm,expert_mean,NA,Dansiea elliptica
Kooyman_2011,Dansiea elliptica,NA,Kooyman_2011_0174,seed_length,5,mm,expert_max,NA,Dansiea elliptica
Kooyman_2011,Dansiea grandiflora,NA,Kooyman_2011_0175,seed_length,3,mm,expert_mean,NA,Dansiea grandiflora
Kooyman_2011,Dansiea grandiflora,NA,Kooyman_2011_0175,seed_length,5,mm,expert_max,NA,Dansiea grandiflora
Kooyman_2011,Lumnitzera littorea,NA,Kooyman_2011_0176,seed_length,5,mm,expert_mean,NA,Lumnitzera littorea
Kooyman_2011,Lumnitzera littorea,NA,Kooyman_2011_0176,seed_length,7,mm,expert_max,NA,Lumnitzera littorea
Kooyman_2011,Lumnitzera racemosa,NA,Kooyman_2011_0177,seed_length,5,mm,expert_mean,NA,Lumnitzera racemosa
Kooyman_2011,Lumnitzera racemosa,NA,Kooyman_2011_0177,seed_length,7,mm,expert_max,NA,Lumnitzera racemosa
Kooyman_2011,Macropteranthes fitzalanii,NA,Kooyman_2011_0178,seed_length,5,mm,expert_mean,NA,Macropteranthes fitzalanii
Kooyman_2011,Macropteranthes fitzalanii,NA,Kooyman_2011_0178,seed_length,7,mm,expert_max,NA,Macropteranthes fitzalanii
Kooyman_2011,Macropteranthes leiocaulis,NA,Kooyman_2011_0179,seed_length,5,mm,expert_mean,NA,Macropteranthes leiocaulis
Kooyman_2011,Macropteranthes leiocaulis,NA,Kooyman_2011_0179,seed_length,7,mm,expert_max,NA,Macropteranthes leiocaulis
Kooyman_2011,Macropteranthes montana,NA,Kooyman_2011_0180,seed_length,5,mm,expert_mean,NA,Macropteranthes montana
Kooyman_2011,Macropteranthes montana,NA,Kooyman_2011_0180,seed_length,7,mm,expert_max,NA,Macropteranthes montana
Kooyman_2011,Terminalia arenicola,NA,Kooyman_2011_0181,seed_length,20,mm,expert_mean,NA,Terminalia arenicola
Kooyman_2011,Terminalia arenicola,NA,Kooyman_2011_0181,seed_length,28,mm,expert_max,NA,Terminalia arenicola
Kooyman_2011,Terminalia aridicola subsp. chillagoensis,NA,Kooyman_2011_0182,seed_length,10,mm,expert_mean,NA,Terminalia aridicola-chillagoensis
Kooyman_2011,Terminalia aridicola subsp. chillagoensis,NA,Kooyman_2011_0182,seed_length,20,mm,expert_max,NA,Terminalia aridicola-chillagoensis
Kooyman_2011,Terminalia catappa,NA,Kooyman_2011_0183,seed_length,40,mm,expert_mean,NA,Terminalia catappa
Kooyman_2011,Terminalia catappa,NA,Kooyman_2011_0183,seed_length,65,mm,expert_max,NA,Terminalia catappa
Kooyman_2011,Terminalia complanata,NA,Kooyman_2011_0184,seed_length,12,mm,expert_mean,NA,Terminalia complanata
Kooyman_2011,Terminalia complanata,NA,Kooyman_2011_0184,seed_length,20,mm,expert_max,NA,Terminalia complanata
Kooyman_2011,Terminalia erythrocarpa,NA,Kooyman_2011_0185,seed_length,10,mm,expert_mean,NA,Terminalia erythrocarpa
Kooyman_2011,Terminalia erythrocarpa,NA,Kooyman_2011_0185,seed_length,12,mm,expert_max,NA,Terminalia erythrocarpa
Kooyman_2011,Terminalia melanocarpa,NA,Kooyman_2011_0186,seed_length,22,mm,expert_mean,NA,Terminalia melanocarpa
Kooyman_2011,Terminalia melanocarpa,NA,Kooyman_2011_0186,seed_length,25,mm,expert_max,NA,Terminalia melanocarpa
Kooyman_2011,Terminalia muelleri,NA,Kooyman_2011_0187,seed_length,9,mm,expert_mean,NA,Terminalia muelleri
Kooyman_2011,Terminalia muelleri,NA,Kooyman_2011_0187,seed_length,15,mm,expert_max,NA,Terminalia muelleri
Kooyman_2011,Terminalia oblongata,NA,Kooyman_2011_0188,seed_length,10,mm,expert_mean,NA,Terminalia oblongata-oblongata
Kooyman_2011,Terminalia oblongata,NA,Kooyman_2011_0188,seed_length,12,mm,expert_max,NA,Terminalia oblongata-oblongata
Kooyman_2011,Terminalia petiolaris,NA,Kooyman_2011_0189,seed_length,8,mm,expert_mean,NA,Terminalia petiolaris
Kooyman_2011,Terminalia petiolaris,NA,Kooyman_2011_0189,seed_length,12,mm,expert_max,NA,Terminalia petiolaris
Kooyman_2011,Terminalia platyphylla,NA,Kooyman_2011_0190,seed_length,16,mm,expert_mean,NA,Terminalia platyphylla
Kooyman_2011,Terminalia platyphylla,NA,Kooyman_2011_0190,seed_length,28,mm,expert_max,NA,Terminalia platyphylla
Kooyman_2011,Terminalia platyptera,NA,Kooyman_2011_0191,seed_length,20,mm,expert_mean,NA,Terminalia platyptera
Kooyman_2011,Terminalia platyptera,NA,Kooyman_2011_0191,seed_length,25,mm,expert_max,NA,Terminalia platyptera
Kooyman_2011,Terminalia porphyrocarpa,NA,Kooyman_2011_0192,seed_length,7,mm,expert_mean,NA,Terminalia porphyrocarpa
Kooyman_2011,Terminalia porphyrocarpa,NA,Kooyman_2011_0192,seed_length,15,mm,expert_max,NA,Terminalia porphyrocarpa
Kooyman_2011,Terminalia sericocarpa,NA,Kooyman_2011_0193,seed_length,10,mm,expert_mean,NA,Terminalia sericocarpa
Kooyman_2011,Terminalia sericocarpa,NA,Kooyman_2011_0193,seed_length,14,mm,expert_max,NA,Terminalia sericocarpa
Kooyman_2011,Terminalia subacroptera,NA,Kooyman_2011_0194,seed_length,5,mm,expert_mean,NA,Terminalia subacroptera
Kooyman_2011,Terminalia subacroptera,NA,Kooyman_2011_0194,seed_length,11,mm,expert_max,NA,Terminalia subacroptera
Kooyman_2011,Alangium Claudie-River,NA,Kooyman_2011_0195,seed_length,12,mm,expert_mean,NA,Alangium Claudie-River
Kooyman_2011,Alangium Claudie-River,NA,Kooyman_2011_0195,seed_length,13,mm,expert_max,NA,Alangium Claudie-River
Kooyman_2011,Alangium villosum subsp. polyosmoides,NA,Kooyman_2011_0196,seed_length,10,mm,expert_mean,NA,Alangium villosum-polyosmoides
Kooyman_2011,Alangium villosum subsp. polyosmoides,NA,Kooyman_2011_0196,seed_length,17,mm,expert_max,NA,Alangium villosum-polyosmoides
Kooyman_2011,Corynocarpus cribbianus,NA,Kooyman_2011_0197,seed_length,23,mm,expert_mean,NA,Corynocarpus cribbianus
Kooyman_2011,Corynocarpus cribbianus,NA,Kooyman_2011_0197,seed_length,35,mm,expert_max,NA,Corynocarpus cribbianus
Kooyman_2011,Corynocarpus rupestris subsp. arborescens,NA,Kooyman_2011_0198,seed_length,20,mm,expert_mean,NA,Corynocarpus rupestris-arborescens
Kooyman_2011,Corynocarpus rupestris subsp. arborescens,NA,Kooyman_2011_0198,seed_length,35,mm,expert_max,NA,Corynocarpus rupestris-arborescens
Kooyman_2011,Corynocarpus rupestris,NA,Kooyman_2011_0199,seed_length,20,mm,expert_mean,NA,Corynocarpus rupestris-rupestris
Kooyman_2011,Corynocarpus rupestris,NA,Kooyman_2011_0199,seed_length,35,mm,expert_max,NA,Corynocarpus rupestris-rupestris
Kooyman_2011,Acsmithia davidsonii,NA,Kooyman_2011_0200,seed_length,2,mm,expert_mean,NA,Acsmithia davidsonii
Kooyman_2011,Acsmithia davidsonii,NA,Kooyman_2011_0200,seed_length,2,mm,expert_max,NA,Acsmithia davidsonii
Kooyman_2011,Anodopetalum biglandulosum,NA,Kooyman_2011_0201,seed_length,5,mm,expert_mean,NA,Anodopetalum biglandulosum
Kooyman_2011,Anodopetalum biglandulosum,NA,Kooyman_2011_0201,seed_length,6,mm,expert_max,NA,Anodopetalum biglandulosum
Kooyman_2011,Ceratopetalum apetalum,NA,Kooyman_2011_0202,seed_length,1,mm,expert_mean,NA,Ceratopetalum apetalum
Kooyman_2011,Ceratopetalum apetalum,NA,Kooyman_2011_0202,seed_length,2,mm,expert_max,NA,Ceratopetalum apetalum
Kooyman_2011,Ceratopetalum macrophyllum,NA,Kooyman_2011_0203,seed_length,2,mm,expert_mean,NA,Ceratopetalum macrophyllum
Kooyman_2011,Ceratopetalum macrophyllum,NA,Kooyman_2011_0203,seed_length,2,mm,expert_max,NA,Ceratopetalum macrophyllum
Kooyman_2011,Pullea stutzeri,NA,Kooyman_2011_0204,seed_length,1,mm,expert_mean,NA,Pullea stutzeri
Kooyman_2011,Pullea stutzeri,NA,Kooyman_2011_0204,seed_length,1,mm,expert_max,NA,Pullea stutzeri
Kooyman_2011,Schizomeria ovata,NA,Kooyman_2011_0205,seed_length,9,mm,expert_mean,NA,Schizomeria ovata
Kooyman_2011,Schizomeria ovata,NA,Kooyman_2011_0205,seed_length,11,mm,expert_max,NA,Schizomeria ovata
Kooyman_2011,Schizomeria whitei,NA,Kooyman_2011_0206,seed_length,9,mm,expert_mean,NA,Schizomeria whitei
Kooyman_2011,Schizomeria whitei,NA,Kooyman_2011_0206,seed_length,12,mm,expert_max,NA,Schizomeria whitei
Kooyman_2011,Athrotaxis cupressoides,NA,Kooyman_2011_0207,seed_length,2,mm,expert_mean,NA,Athrotaxis cuppressoides
Kooyman_2011,Athrotaxis cupressoides,NA,Kooyman_2011_0207,seed_length,2,mm,expert_max,NA,Athrotaxis cuppressoides
Kooyman_2011,Athrotaxis selaginoides,NA,Kooyman_2011_0208,seed_length,2,mm,expert_mean,NA,Athrotaxis selaginoides
Kooyman_2011,Athrotaxis selaginoides,NA,Kooyman_2011_0208,seed_length,2,mm,expert_max,NA,Athrotaxis selaginoides
Kooyman_2011,Athrotaxis laxifolia,NA,Kooyman_2011_0209,seed_length,2,mm,expert_mean,NA,Athrotaxis laxifolia
Kooyman_2011,Athrotaxis laxifolia,NA,Kooyman_2011_0209,seed_length,2,mm,expert_max,NA,Athrotaxis laxifolia
Kooyman_2011,Callitris baileyi,NA,Kooyman_2011_0210,seed_length,4,mm,expert_mean,NA,Callitris baileyi
Kooyman_2011,Callitris baileyi,NA,Kooyman_2011_0210,seed_length,6,mm,expert_max,NA,Callitris baileyi
Kooyman_2011,Callitris columellaris,NA,Kooyman_2011_0211,seed_length,4,mm,expert_mean,NA,Callitris glaucophylla
Kooyman_2011,Callitris columellaris,NA,Kooyman_2011_0211,seed_length,7,mm,expert_max,NA,Callitris glaucophylla
Kooyman_2011,Callitris columellaris,NA,Kooyman_2011_0212,seed_length,4,mm,expert_mean,NA,Callitris intratropica
Kooyman_2011,Callitris columellaris,NA,Kooyman_2011_0212,seed_length,5,mm,expert_max,NA,Callitris intratropica
Kooyman_2011,Dillenia alata,NA,Kooyman_2011_0213,seed_length,4,mm,expert_mean,NA,Dillenia alata
Kooyman_2011,Dillenia alata,NA,Kooyman_2011_0213,seed_length,4,mm,expert_max,NA,Dillenia alata
Kooyman_2011,Hibbertia banksii,NA,Kooyman_2011_0214,seed_length,3,mm,expert_mean,NA,Hibbertia banksii
Kooyman_2011,Hibbertia banksii,NA,Kooyman_2011_0214,seed_length,3,mm,expert_max,NA,Hibbertia banksii
Kooyman_2011,Hibbertia hexandra,NA,Kooyman_2011_0215,seed_length,1,mm,expert_mean,NA,Hibbertia hexandra
Kooyman_2011,Hibbertia hexandra,NA,Kooyman_2011_0215,seed_length,2,mm,expert_max,NA,Hibbertia hexandra
Kooyman_2011,Hibbertia melhanioides,NA,Kooyman_2011_0216,seed_length,2,mm,expert_mean,NA,Hibbertia melhanioides
Kooyman_2011,Hibbertia melhanioides,NA,Kooyman_2011_0216,seed_length,2,mm,expert_max,NA,Hibbertia melhanioides
Kooyman_2011,Diospyros australis,NA,Kooyman_2011_0217,seed_length,8,mm,expert_mean,NA,Diospyros australis
Kooyman_2011,Diospyros australis,NA,Kooyman_2011_0217,seed_length,10,mm,expert_max,NA,Diospyros australis
Kooyman_2011,Diospyros Baird,NA,Kooyman_2011_0218,seed_length,8,mm,expert_mean,NA,Diospyros Baird
Kooyman_2011,Diospyros Baird,NA,Kooyman_2011_0218,seed_length,9,mm,expert_max,NA,Diospyros Baird
Kooyman_2011,Diospyros Bamaga,NA,Kooyman_2011_0219,seed_length,8,mm,expert_mean,NA,Diospyros Bamaga
Kooyman_2011,Diospyros Bamaga,NA,Kooyman_2011_0219,seed_length,9,mm,expert_max,NA,Diospyros Bamaga
Kooyman_2011,Diospyros calycantha,NA,Kooyman_2011_0220,seed_length,10,mm,expert_mean,NA,Diospyros calycantha
Kooyman_2011,Diospyros calycantha,NA,Kooyman_2011_0220,seed_length,12,mm,expert_max,NA,Diospyros calycantha
Kooyman_2011,Diospyros vera,NA,Kooyman_2011_0221,seed_length,5,mm,expert_mean,NA,Diospyros compacta
Kooyman_2011,Diospyros vera,NA,Kooyman_2011_0221,seed_length,7,mm,expert_max,NA,Diospyros compacta
Kooyman_2011,Diospyros montana,NA,Kooyman_2011_0222,seed_length,12,mm,expert_mean,NA,Diospyros cordifolia
