Species,Date,Temp,CO2,Potnum,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
Wollemi,2009/12/16,Amb,640,7,12.8,0.0412,447,0.664,1.61,6,1,2.84,25.4,23.99,25.96,999.56,967.42,12.15,13.721,37.6,42.46,250,501
Wollemi,2009/12/23,Amb,640,7,10.5,0.0661,343,0.973,1.48,5.8,1,2.93,25.65,25.15,26.02,640.19,614.43,14.917,17.128,45.54,52.29,250.7,1501
Wollemi,2009/12/23,Amb,640,7,10.6,0.0639,331,1.03,1.63,5.8,1,2.93,25.34,24.52,26.03,641.27,615.08,12.149,14.509,37.78,45.12,249.9,1500
Wollemi,2009/12/23,Amb,640,7,10.7,0.0635,324,1.21,1.92,5.8,1,2.93,25.76,25.47,26.07,640.95,614.34,10.605,13.378,32.15,40.56,249.9,1500
Wollemi,2009/12/23,Amb,640,7,10.4,0.0627,328,1.34,2.15,5.8,1,2.93,26.36,26.79,26.07,640.21,614.22,10.686,13.753,31.27,40.24,249.9,1500
Wollemi,2009/12/23,Amb,640,7,9.95,0.0493,273,0.978,1.98,5.8,1,2.93,26.41,26.86,26.02,639.63,615.15,13.287,15.522,38.78,45.3,249.9,1200
Wollemi,2009/12/23,Amb,640,7,8.96,0.042,261,0.646,1.53,5.8,1,2.93,25.85,25.54,26.03,638.91,617.19,15.886,17.36,47.92,52.36,249.9,999
Wollemi,2009/12/23,Amb,640,7,8.7,0.0489,319,0.712,1.46,5.8,1,2.93,25.46,24.38,26.04,640.07,618.86,14.28,15.907,44.08,49.1,249.9,700
Wollemi,2009/12/23,Amb,640,7,7.85,0.044,319,0.727,1.65,5.8,1,2.93,25.23,24.2,26.04,640,620.73,11.989,13.655,37.5,42.7,249.9,600
Wollemi,2009/12/23,Amb,640,7,7.53,0.0393,300,0.692,1.76,5.8,1,2.93,25.09,23.85,26.04,641.38,622.91,10.397,11.984,32.79,37.79,249.9,501
Wollemi,2009/12/23,Amb,640,7,7.03,0.0366,297,0.768,2.09,5.8,1,2.93,25.77,25.4,26.06,640.49,623.06,9.781,11.544,29.62,34.96,249.9,399
Wollemi,2009/12/23,Amb,640,7,5.96,0.0323,310,0.745,2.3,5.8,1,2.93,26.37,26.69,26.07,640.23,625.33,10.374,12.082,30.32,35.31,250,299
Wollemi,2009/12/23,Amb,640,7,5.07,0.0198,201,0.409,2.05,5.8,1,2.93,26.32,26.58,26.02,639.3,626.94,13.366,14.302,39.17,41.91,249.9,200
Wollemi,2009/12/23,Amb,640,7,3.5,0.0167,282,0.274,1.61,5.8,1,2.93,25.85,25.46,26.04,638.96,630.43,15.78,16.405,47.56,49.45,249.9,101
Wollemi,2009/12/23,Amb,640,7,2.48,0.0259,467,0.389,1.49,5.8,1,2.93,25.5,24.29,26.05,641.22,634.89,14.543,15.433,44.73,47.46,250,60
Wollemi,2009/12/23,Amb,640,7,0.309,0.05,62.2,0.726,1.45,5.8,1,2.93,25.52,24.74,26.06,74.65,73.81,15.004,16.661,46.08,51.17,249.9,501
Wollemi,2009/12/23,Amb,640,7,0.287,0.0605,65.4,0.896,1.49,5.8,1,2.93,25.63,25,26.06,75.63,74.81,14.761,16.806,45.05,51.3,249.9,500
Wollemi,2009/12/23,Amb,640,7,0.366,0.0663,63.2,1.12,1.69,5.8,1,2.93,26.01,25.88,26.06,75.08,74.04,13.922,16.47,41.54,49.15,249.9,500
Wollemi,2009/12/23,Amb,640,7,0.298,0.0672,64.9,1.22,1.83,5.8,1,2.93,26.27,26.47,26.05,75.08,74.18,13.484,16.28,39.62,47.84,249.9,500
Wollemi,2009/12/23,Amb,640,7,0.108,0.0639,69.7,1.17,1.84,5.8,1,2.93,26.34,26.63,26.04,75.07,74.62,13.774,16.455,40.3,48.14,249.9,500
Wollemi,2009/12/23,Amb,640,7,0.519,0.0565,81.6,1.02,1.81,5.8,1,2.93,26.37,26.68,26.05,100.64,99.21,14.634,16.962,42.73,49.53,249.9,499
Wollemi,2009/12/23,Amb,640,7,1.74,0.0507,86.5,0.783,1.54,5.8,1,2.93,25.96,25.77,26.01,149.41,145.11,15.935,17.721,47.66,53,249.9,500
Wollemi,2009/12/23,Amb,640,7,3.85,0.0477,135,0.663,1.39,5.8,1,2.93,25.68,25.11,26.05,279.88,270.53,16.49,18.001,50.15,54.75,249.9,499
Wollemi,2009/12/23,Amb,640,7,4.32,0.0563,178,0.854,1.52,5.8,1,2.93,25.93,25.7,26.05,319.3,308.66,15.892,17.84,47.62,53.45,249.9,499
Wollemi,2009/12/23,Amb,640,7,5.13,0.0562,231,0.959,1.71,5.8,1,2.93,26.2,26.33,26.05,401.22,388.46,15.019,17.207,44.3,50.75,249.9,501
Wollemi,2009/12/23,Amb,640,7,6.55,0.0517,266,0.925,1.78,5.8,1,2.93,26.34,26.64,26.05,499,482.74,14.96,17.071,43.77,49.94,249.8,499
Wollemi,2009/12/23,Amb,640,7,8.43,0.0476,318,0.86,1.8,5.8,1,2.93,26.43,26.86,26.05,640.09,619.29,15.406,17.368,44.84,50.55,249.9,500
Wollemi,2009/12/23,Amb,640,7,9.2,0.0446,377,0.799,1.78,5.8,1,2.93,26.51,27.04,26.05,749.7,727,16.112,17.933,46.66,51.94,249.9,500
Wollemi,2009/12/23,Amb,640,7,11.9,0.0418,490,0.711,1.69,5.8,1,2.93,26.47,26.91,26.05,999.74,970.52,16.955,18.576,49.22,53.92,249.9,501
Wollemi,2009/12/16,Amb,640,8,7.83,0.0299,189,0.811,2.71,6,1,2.84,26.51,29.23,25.95,639.27,629.27,12.548,13.508,36.59,39.39,500.1,1492
Wollemi,2009/12/16,Amb,640,8,7.83,0.0299,189,0.811,2.71,6,1,2.84,26.51,29.23,25.95,639.27,629.27,12.548,13.508,36.59,39.39,500.1,1492
Wollemi,2009/12/16,Amb,640,8,6.34,0.0243,185,0.672,2.75,6,1,2.84,26.7,30.01,25.95,639.02,622.8,13.356,14.946,38.51,43.09,250,1499
Wollemi,2009/12/16,Amb,640,8,5.65,0.0188,125,0.489,2.58,6,1,2.84,26.65,29.56,25.95,639.64,625.34,14.342,15.497,41.47,44.81,249.9,1501
Wollemi,2009/12/16,Amb,640,8,5.25,0.0153,60.8,0.382,2.47,6,1,2.84,26.65,29.48,25.95,639.43,626.25,15.483,16.384,44.77,47.38,250,1499
Wollemi,2009/12/16,Amb,640,8,5.16,0.0123,-59.1,0.287,2.31,6,1,2.84,26.62,29.32,25.94,638.78,625.97,16.949,17.626,49.11,51.07,250,1501
Wollemi,2009/12/16,Amb,640,8,5.09,0.0119,-72.2,0.231,1.92,6,1,2.84,26.32,28.14,25.93,637.91,625.33,18.216,18.759,53.71,55.31,249.9,1502
Wollemi,2009/12/16,Amb,640,8,5.14,0.0175,145,0.297,1.68,6,1,2.84,26.06,27.01,25.95,640.59,627.81,18.024,18.723,53.94,56.04,250,1501
Wollemi,2009/12/16,Amb,640,8,5.13,0.0175,146,0.297,1.68,6,1,2.84,26.06,27,25.95,640.54,627.77,18.02,18.719,53.94,56.03,250,1501
Wollemi,2009/12/16,Amb,640,8,5.08,0.0237,271,0.44,1.84,6,1,2.84,26.18,27.42,25.96,641.46,628.61,16.976,18.013,50.47,53.55,250,1499
Wollemi,2009/12/16,Amb,640,8,5.52,0.0243,244,0.514,2.11,6,1,2.84,26.4,28.42,25.95,639.34,625.34,16.374,17.585,48.04,51.59,250.2,1499
Wollemi,2009/12/16,Amb,640,8,5.61,0.0237,228,0.527,2.21,6,1,2.84,26.49,28.8,25.95,639.32,625.06,16.157,17.399,47.15,50.77,250,1501
Wollemi,2009/12/16,Amb,640,8,5.79,0.0225,196,0.502,2.22,6,1,2.84,26.54,28.9,25.96,639.7,625.06,16.401,17.585,47.72,51.17,250,1499
Wollemi,2009/12/16,Amb,640,8,5.88,0.0204,148,0.455,2.21,6,1,2.84,26.62,29.2,25.94,639.17,624.38,17.306,18.378,50.11,53.22,250,1499
Wollemi,2009/12/16,Amb,640,8,6.18,0.0194,101,0.385,1.97,6,1,2.84,26.47,28.63,25.94,640,624.6,18.542,19.448,54.16,56.8,250,1502
Wollemi,2009/12/16,Amb,640,8,6.16,0.0194,102,0.384,1.96,6,1,2.84,26.47,28.62,25.94,639.93,624.56,18.557,19.46,54.22,56.86,250,1501
Wollemi,2009/12/16,Amb,640,8,6.84,0.0358,301,0.58,1.62,6,1,2.84,25.97,26.48,25.96,640.2,622.91,16.895,18.262,50.85,54.96,250,1500
Wollemi,2009/12/16,Amb,640,8,6.8,0.0342,286,0.728,2.12,6,1,2.84,26.45,28.35,25.94,640.98,623.56,15.564,17.28,45.52,50.54,250,1201
Wollemi,2009/12/16,Amb,640,8,6.85,0.0276,209,0.577,2.08,6,1,2.84,26.6,28.62,25.95,640.47,623.17,16.936,18.296,49.09,53.04,250,999
Wollemi,2009/12/16,Amb,640,8,6.86,0.0275,210,0.411,1.49,6,1,2.84,26.18,26.64,25.94,639.45,622.36,18.937,19.904,56.3,59.17,250,701
Wollemi,2009/12/16,Amb,640,8,6.72,0.0391,333,0.626,1.6,6,1,2.84,26.16,26.44,25.96,640.41,623.34,16.898,18.372,50.28,54.67,250.1,599
Wollemi,2009/12/16,Amb,640,8,6.47,0.0333,295,0.643,1.93,6,1,2.84,26.51,27.78,25.95,640.05,623.56,16.433,17.948,47.9,52.32,250,499
Wollemi,2009/12/16,Amb,640,8,6.04,0.0211,152,0.364,1.71,6,1,2.84,26.51,27.73,25.94,638.76,623.72,19.087,19.944,55.61,58.11,250,400
Wollemi,2009/12/16,Amb,640,8,5.84,0.0328,328,0.398,1.21,6,1,2.84,25.92,25.22,25.94,640.42,625.81,18.898,19.834,57.02,59.84,250,301
Wollemi,2009/12/16,Amb,640,8,5.08,0.0368,390,0.599,1.63,6,1,2.84,26.17,26.22,25.96,639.99,626.89,16.257,17.67,48.32,52.52,250,199
Wollemi,2009/12/16,Amb,640,8,3.27,0.0274,423,0.49,1.78,6,1,2.84,26.4,26.97,25.95,639.48,630.88,16.515,17.671,48.43,51.82,250,100
Wollemi,2009/12/16,Amb,640,8,2.05,0.0169,425,0.261,1.53,6,1,2.84,26.38,26.87,25.94,638.62,633.31,19.323,19.937,56.72,58.53,250,60
Wollemi,2009/12/16,Amb,640,8,-0.837,0.0225,134,0.314,1.39,6,1,2.84,26.18,26.38,25.94,74,75.95,19.644,20.383,58.38,60.57,250.1,501
Wollemi,2009/12/16,Amb,640,8,-0.576,0.0339,102,0.436,1.29,6,1,2.84,25.95,25.48,25.94,74.7,76.01,18.579,19.605,55.96,59.05,250,501
Wollemi,2009/12/16,Amb,640,8,-0.4,0.0402,89.7,0.56,1.4,6,1,2.84,25.97,25.49,25.96,74.65,75.51,17.222,18.541,51.81,55.78,250,499
Wollemi,2009/12/16,Amb,640,8,-0.299,0.0392,85.5,0.663,1.69,6,1,2.84,26.23,26.67,25.96,74.75,75.35,16.371,17.933,48.5,53.13,250,499
Wollemi,2009/12/16,Amb,640,8,-0.352,0.037,88.1,0.718,1.94,6,1,2.84,26.48,27.76,25.94,74.57,75.29,16.114,17.806,47.03,51.97,250,500
Wollemi,2009/12/16,Amb,640,8,-0.296,0.0353,86,0.685,1.93,6,1,2.84,26.5,27.77,25.95,74.39,74.98,16.253,17.867,47.37,52.08,250,501
Wollemi,2009/12/16,Amb,640,8,-0.162,0.0492,78.3,0.609,1.24,6,1,2.84,25.95,25.42,25.95,74.21,74.49,18.498,19.93,55.69,60.01,250.1,500
Wollemi,2009/12/16,Amb,640,8,-0.151,0.0518,79,0.789,1.53,6,1,2.84,26.15,26.3,25.96,75.93,76.15,16.948,18.806,50.41,55.94,250,500
Wollemi,2009/12/16,Amb,640,8,-0.113,0.0482,77.9,0.873,1.82,6,1,2.84,26.43,27.52,25.95,76.24,76.35,16.451,18.508,48.14,54.16,250,499
Wollemi,2009/12/16,Amb,640,8,-0.159,0.046,79.6,0.883,1.92,6,1,2.84,26.54,28.03,25.94,76.17,76.39,16.48,18.561,47.9,53.95,250,501
Wollemi,2009/12/16,Amb,640,8,-0.164,0.0424,80.1,0.8,1.89,6,1,2.84,26.58,28.07,25.94,76.03,76.28,17.123,19.007,49.66,55.13,250,501
Wollemi,2009/12/16,Amb,640,8,-0.244,0.0383,83.3,0.712,1.85,6,1,2.84,26.65,28.36,25.95,74.98,75.44,18.285,19.959,52.79,57.63,250.1,500
Wollemi,2009/12/16,Amb,640,8,-0.226,0.0381,82.6,0.709,1.85,6,1,2.84,26.66,28.36,25.95,74.99,75.41,18.308,19.975,52.85,57.67,250,500
Wollemi,2009/12/16,Amb,640,8,0.2,0.0369,88.5,0.522,1.41,6,1,2.84,26.4,27.36,25.93,100.06,99.46,20.968,22.193,61.45,65.04,250,501
Wollemi,2009/12/16,Amb,640,8,1.09,0.0562,114,0.679,1.21,6,1,2.84,25.97,25.61,25.94,150.65,147.8,18.974,20.57,57.04,61.84,250,500
Wollemi,2009/12/16,Amb,640,8,3.03,0.0554,178,0.898,1.63,6,1,2.84,26.24,26.74,25.95,281.1,273.23,16.611,18.726,49.15,55.41,250,499
Wollemi,2009/12/16,Amb,640,8,3.43,0.0483,189,0.965,2,6,1,2.84,26.61,28.33,25.94,320.84,311.9,16.224,18.497,46.97,53.54,250,501
Wollemi,2009/12/16,Amb,640,8,4.39,0.0354,180,0.696,1.95,6,1,2.84,26.74,28.71,25.94,400.53,389.35,18.116,19.752,52.03,56.73,250,500
Wollemi,2009/12/16,Amb,640,8,5.52,0.0291,171,0.458,1.56,6,1,2.84,26.55,27.96,25.93,499.46,485.69,20.892,21.968,60.66,63.79,250.1,500
Wollemi,2009/12/16,Amb,640,8,7.27,0.0456,353,0.6,1.32,6,1,2.84,26.11,26.17,25.93,640.19,621.84,19.244,20.655,57.36,61.56,250,501
Wollemi,2009/12/16,Amb,640,8,8.49,0.0471,421,0.769,1.63,6,1,2.84,26.23,26.62,25.96,750.59,728.86,16.617,18.429,49.18,54.55,249.9,499
Wollemi,2009/12/16,Amb,640,8,10.8,0.0395,505,0.841,2.12,6,1,2.84,26.68,28.63,25.94,1000.33,972.45,15.942,17.924,45.93,51.64,250,500
Wollemi,2009/12/16,Amb,640,8,10.3,0.0229,228,0.461,1.99,6,1,2.84,26.84,29.08,25.93,998.62,972.8,19.176,20.26,54.72,57.81,250,500
Wollemi,2009/12/22,Amb,640,10,6.38,0.0297,267,0.41,1.39,5.8,1,2.93,22.77,19.75,24.36,640.09,624.74,8.248,9.188,29.88,33.29,250.8,1501
Wollemi,2009/12/22,Amb,640,10,6.21,0.0302,283,0.417,1.38,5.8,1,2.93,22.76,19.72,24.34,639.78,624.81,8.215,9.171,29.79,33.25,250.8,1501
Wollemi,2009/12/22,Amb,640,10,6.17,0.0297,280,0.412,1.39,5.8,1,2.93,22.75,19.74,24.33,639.67,624.82,8.207,9.151,29.78,33.21,250.9,1501
Wollemi,2009/12/22,Amb,640,10,6.26,0.0293,270,0.406,1.39,5.8,1,2.93,22.73,19.73,24.31,639.9,624.85,8.198,9.128,29.78,33.16,250.8,1501
Wollemi,2009/12/22,Amb,640,10,6.18,0.0296,278,0.411,1.39,5.8,1,2.93,22.72,19.73,24.3,639.66,624.77,8.171,9.113,29.7,33.13,250.8,1501
Wollemi,2009/12/22,Amb,640,10,6.68,0.0312,267,0.437,1.41,5.8,1,2.93,22.11,19.18,23.7,639.66,623.58,7.173,8.176,27.05,30.84,250.8,1501
Wollemi,2009/12/22,Amb,640,10,7.19,0.0318,248,0.457,1.44,5.8,1,2.93,21.86,19.03,23.44,641.23,623.95,6.552,7.601,25.09,29.1,250.9,1500
Wollemi,2009/12/22,Amb,640,10,7.37,0.033,250,0.49,1.49,5.8,1,2.93,21.85,19.13,23.41,639.74,622,6.123,7.248,23.46,27.77,250.9,1501
Wollemi,2009/12/22,Amb,640,10,7.53,0.0343,257,0.521,1.53,5.8,1,2.93,21.85,19.19,23.4,640.56,622.4,5.786,6.983,22.16,26.75,250.8,1500
Wollemi,2009/12/22,Amb,640,10,7.75,0.0354,258,0.525,1.49,5.8,1,2.93,21.78,18.75,23.35,641.26,622.59,5.537,6.743,21.3,25.94,250.8,1201
Wollemi,2009/12/22,Amb,640,10,7.78,0.0356,257,0.521,1.47,5.8,1,2.93,21.7,18.46,23.28,639.98,621.24,5.357,6.553,20.71,25.33,250.9,1000
Wollemi,2009/12/22,Amb,640,10,7.41,0.0351,271,0.496,1.42,5.8,1,2.93,21.55,17.93,23.17,640.09,622.25,5.255,6.394,20.5,24.94,250.8,700
Wollemi,2009/12/22,Amb,640,10,7.74,0.0357,261,0.509,1.43,5.8,1,2.93,21.63,18.01,23.25,640.69,622.06,5.165,6.334,20.05,24.59,250.9,600
Wollemi,2009/12/22,Amb,640,10,7.64,0.0332,241,0.479,1.45,5.8,1,2.93,21.77,18.07,23.38,641.37,623.02,5.14,6.241,19.78,24.02,250.8,500
Wollemi,2009/12/22,Amb,640,10,7.07,0.0343,280,0.496,1.45,5.8,1,2.93,21.93,18.09,23.56,640.64,623.57,5.131,6.271,19.56,23.9,250.9,401
Wollemi,2009/12/22,Amb,640,10,6.74,0.0341,294,0.493,1.45,5.8,1,2.93,22.09,18.13,23.73,641.04,624.73,5.167,6.3,19.5,23.78,250.9,300
Wollemi,2009/12/22,Amb,640,10,5.96,0.0341,333,0.496,1.46,5.8,1,2.93,22.14,18.18,23.79,640.87,626.39,5.169,6.307,19.44,23.72,251,199
Wollemi,2009/12/22,Amb,640,10,4.11,0.0319,409,0.461,1.45,5.8,1,2.93,22.2,18.06,23.86,639.12,628.94,5.206,6.264,19.51,23.47,250.8,101
Wollemi,2009/12/22,Amb,640,10,2.94,0.0308,464,0.45,1.47,5.8,1,2.93,22.39,18.21,24.02,639.03,631.57,5.226,6.261,19.36,23.2,250.8,59
Wollemi,2009/12/22,Amb,640,10,-0.163,0.0221,83.4,0.695,3.1,5.8,1,2.93,27.38,30.5,26.14,75.28,75.53,11.13,12.717,30.62,34.98,250.8,499
Wollemi,2009/12/22,Amb,640,10,-0.129,0.0158,84.6,0.419,2.62,5.8,1,2.93,27.05,29.12,26.05,74.61,74.83,13.287,14.241,37.26,39.93,250.8,500
Wollemi,2009/12/22,Amb,640,10,-0.0224,0.0134,74.7,0.314,2.31,5.8,1,2.93,26.89,28.57,26.02,74.81,74.81,15.34,16.053,43.43,45.45,250.8,500
Wollemi,2009/12/22,Amb,640,10,-0.0496,0.013,78.3,0.232,1.76,5.8,1,2.93,26.35,26.61,26.03,74.3,74.38,16.696,17.223,48.78,50.32,251,500
Wollemi,2009/12/22,Amb,640,10,0.102,0.016,62.7,0.229,1.42,5.8,1,2.93,25.92,25.03,26.07,74.87,74.6,17.03,17.552,51.03,52.59,250.7,500
Wollemi,2009/12/22,Amb,640,10,0.267,0.0216,77.5,0.399,1.82,5.8,1,2.93,26.46,27.13,26.07,100.79,100.08,16.822,17.727,48.81,51.44,250.8,500
Wollemi,2009/12/22,Amb,640,10,0.673,0.0234,97.3,0.484,2.04,5.8,1,2.93,26.74,28.06,26.06,149.5,147.77,16.464,17.564,47.02,50.16,250.8,499
Wollemi,2009/12/22,Amb,640,10,2.12,0.0212,107,0.47,2.18,5.8,1,2.93,26.91,28.77,26.01,280.24,275.04,16.688,17.755,47.16,50.17,250.8,500
Wollemi,2009/12/22,Amb,640,10,0.237,0.0359,62.1,0.445,1.23,5.8,1,2.93,25.65,24.28,26.03,74.79,74.16,17.023,18.033,51.8,54.87,250.7,501
Wollemi,2009/12/22,Amb,640,10,0.126,0.0395,67.7,0.61,1.54,5.8,1,2.93,25.9,25.16,26.07,75.07,74.67,15.258,16.646,45.76,49.92,250.7,500
Wollemi,2009/12/22,Amb,640,10,0.179,0.0386,65.3,0.768,1.97,5.8,1,2.93,26.42,27.06,26.06,75.64,75.09,14.338,16.086,41.7,46.78,250.8,500
Wollemi,2009/12/22,Amb,640,10,0.112,0.0363,67.3,0.814,2.22,5.8,1,2.93,26.76,28.24,26.05,75.25,74.85,14.359,16.209,40.92,46.19,250.9,499
Wollemi,2009/12/22,Amb,640,10,0.183,0.0317,62.8,0.611,1.91,5.8,1,2.93,26.49,27.23,26.01,74.77,74.24,15.707,17.097,45.48,49.51,250.8,501
Wollemi,2009/12/22,Amb,640,10,0.609,0.033,67.5,0.479,1.44,5.8,1,2.93,25.96,25.32,26.02,100.8,99.28,16.842,17.93,50.3,53.55,250.8,500
Wollemi,2009/12/22,Amb,640,10,1.43,0.0437,90.7,0.55,1.25,5.8,1,2.93,25.55,23.97,26.04,149.47,145.99,16.012,17.262,48.99,52.82,250.7,499
Wollemi,2009/12/22,Amb,640,10,3.32,0.0488,157,0.633,1.3,5.8,1,2.93,25.3,23.23,26.04,280.2,272.12,14.085,15.527,43.75,48.23,250.8,501
Wollemi,2009/12/22,Amb,640,10,4.08,0.0496,171,0.748,1.51,5.8,1,2.93,25.43,23.66,26.07,320.2,310.24,12.485,14.191,38.47,43.73,250.8,499
Wollemi,2009/12/22,Amb,640,10,5.17,0.0465,198,0.922,1.98,5.8,1,2.93,26.14,26.14,26.07,400.36,387.58,12.07,14.173,35.67,41.89,250.7,500
Wollemi,2009/12/22,Amb,640,10,6.41,0.0409,217,0.94,2.28,5.8,1,2.93,26.64,27.89,26.04,499.75,483.88,12.644,14.787,36.27,42.41,250.9,501
Wollemi,2009/12/22,Amb,640,10,8.22,0.0363,240,0.708,1.93,5.8,1,2.93,26.38,26.85,26.02,639.85,619.83,14.435,16.046,42.06,46.75,250.8,500
Wollemi,2009/12/22,Amb,640,10,9.3,0.0322,249,0.468,1.44,5.8,1,2.93,25.82,24.86,26.02,749.89,727.57,15.921,16.987,47.95,51.16,250.7,501
Wollemi,2009/12/22,Amb,640,10,12.2,0.04,463,0.48,1.19,5.8,1,2.93,25.26,23.04,26.04,1000.65,971.28,15.159,16.25,47.2,50.6,250.8,500
Wollemi,2009/12/17,Amb,400,101,1.89,0.0113,117,0.259,2.27,5.8,1,2.93,26.54,28.29,26.01,399.97,395.37,15.122,15.712,43.81,45.52,250.8,1503
Wollemi,2009/12/17,Amb,400,101,1.95,0.0112,107,0.258,2.27,5.8,1,2.93,26.54,28.29,26.01,400.11,395.37,15.126,15.712,43.83,45.53,250.8,1503
Wollemi,2009/12/17,Amb,400,101,1.91,0.0133,156,0.268,1.99,5.8,1,2.93,26.16,26.97,26.02,400.38,395.71,15.077,15.687,44.68,46.49,250.8,1502
Wollemi,2009/12/17,Amb,400,101,2.46,0.0145,115,0.271,1.85,5.8,1,2.93,25.88,26.13,26.03,401.18,395.25,14.691,15.309,44.26,46.12,250.8,1501
Wollemi,2009/12/17,Amb,400,101,2.31,0.0181,181,0.319,1.74,5.8,1,2.93,25.67,25.26,26.03,399.66,394.02,13.995,14.722,42.68,44.9,250.8,1500
Wollemi,2009/12/17,Amb,400,101,2.93,0.02,149,0.374,1.86,5.8,1,2.93,25.7,25.56,26.06,400.5,393.39,13.29,14.143,40.45,43.05,250.7,1500
Wollemi,2009/12/17,Amb,400,101,2.97,0.0206,153,0.431,2.07,5.8,1,2.93,25.96,26.47,26.05,400.74,393.49,12.879,13.861,38.61,41.55,250.8,1500
Wollemi,2009/12/17,Amb,400,101,3.1,0.0218,153,0.501,2.28,5.8,1,2.93,26.25,27.5,26.05,399.5,391.88,12.794,13.936,37.7,41.07,250.8,1499
Wollemi,2009/12/17,Amb,400,101,3.43,0.0227,138,0.556,2.42,5.8,1,2.93,26.51,28.3,26.05,399.44,391.01,12.998,14.267,37.72,41.4,250.8,1500
Wollemi,2009/12/17,Amb,400,101,3.66,0.0238,131,0.62,2.58,5.8,1,2.93,26.71,29.21,26.04,398.95,389.92,13.395,14.808,38.41,42.46,250.7,1500
Wollemi,2009/12/17,Amb,400,101,3.76,0.024,128,0.624,2.57,5.8,1,2.93,26.83,29.45,26.01,399.78,390.53,14.043,15.463,40,44.04,250.8,1501
Wollemi,2009/12/17,Amb,400,101,3.76,0.0242,129,0.623,2.55,5.8,1,2.93,26.82,29.39,26.01,399.79,390.54,14.061,15.48,40.07,44.11,250.8,1499
Wollemi,2009/12/17,Amb,400,101,3.68,0.0245,138,0.616,2.49,5.8,1,2.93,26.72,29.17,25.99,399.78,390.72,14.19,15.592,40.67,44.69,250.7,1506
Wollemi,2009/12/17,Amb,400,101,4.2,0.0292,150,0.556,1.89,5.5,1,3.06,25.95,26.34,26.02,399.19,389.51,14.221,15.421,42.64,46.24,250.8,1502
Wollemi,2009/12/17,Amb,400,101,4.81,0.0353,161,0.645,1.82,5.5,1,3.06,25.69,25.53,26.05,400.21,389.1,13.08,14.475,39.84,44.08,250.8,1500
Wollemi,2009/12/17,Amb,400,101,4.95,0.0384,170,0.848,2.2,5.5,1,3.06,26.3,27.39,26.06,400.27,388.69,12.689,14.521,37.25,42.63,250.8,1200
Wollemi,2009/12/17,Amb,400,101,5.22,0.0378,153,0.939,2.47,5.5,1,3.06,26.87,29.15,26.05,399.71,387.45,13.732,15.759,38.98,44.74,250.8,999
Wollemi,2009/12/17,Amb,400,101,5.04,0.0348,146,0.676,1.93,5.5,1,3.06,26.36,27,26.02,400.18,388.55,14.911,16.37,43.63,47.89,250.7,701
Wollemi,2009/12/17,Amb,400,101,4.84,0.0372,171,0.614,1.64,5.5,1,3.06,25.86,25.27,26.03,400.22,389.08,14.407,15.734,43.43,47.43,250.7,601
Wollemi,2009/12/17,Amb,400,101,4.73,0.037,174,0.702,1.89,5.5,1,3.06,26.12,26.11,26.06,401.18,390.2,13.385,14.903,39.71,44.22,250.8,500
Wollemi,2009/12/17,Amb,400,101,4.2,0.0336,176,0.784,2.32,5.5,1,3.06,26.8,28.41,26.05,399.35,389.46,13.865,15.558,39.52,44.34,250.7,399
Wollemi,2009/12/17,Amb,400,101,4.02,0.0323,180,0.632,1.94,5.5,1,3.06,26.47,27.01,26.02,398.86,389.51,14.893,16.257,43.28,47.24,250.8,300
Wollemi,2009/12/17,Amb,400,101,3.92,0.0359,206,0.577,1.6,5.5,1,3.06,25.96,25.05,26.03,399.38,390.28,14.496,15.743,43.41,47.14,250.7,201
Wollemi,2009/12/17,Amb,400,101,3.06,0.0385,255,0.599,1.55,5.5,1,3.06,25.67,23.98,26.03,399.35,392.12,12.959,14.254,39.47,43.41,250.7,100
Wollemi,2009/12/17,Amb,400,101,2.17,0.0338,281,0.648,1.91,5.5,1,3.06,26.08,25.6,26.06,400.64,395.32,12.362,13.764,36.75,40.91,250.8,60
Wollemi,2009/12/17,Amb,400,101,1.77,0.0328,296,0.665,2.02,5.5,1,3.06,26.26,26.19,26.06,399.27,394.8,12.397,13.836,36.47,40.7,250.8,60
Wollemi,2009/12/17,Amb,400,101,1.8,0.0344,299,0.719,2.08,5.5,1,3.06,26.36,26.54,26.07,399.45,394.89,12.409,13.964,36.28,40.83,250.8,59
Wollemi,2009/12/17,Amb,400,101,0.113,0.0334,66.1,0.803,2.38,5.5,1,3.06,26.76,28.31,26.06,74.62,74.25,12.943,14.678,36.96,41.91,250.8,499
Wollemi,2009/12/17,Amb,400,101,0.143,0.0381,65.1,0.912,2.38,5.5,1,3.06,26.89,28.73,26,74.4,73.94,13.71,15.68,38.87,44.45,250.8,500
Wollemi,2009/12/17,Amb,400,101,0.234,0.0438,62.6,0.917,2.08,5.5,1,3.06,26.63,27.64,26.01,74.21,73.55,14.244,16.222,40.98,46.67,250.8,501
Wollemi,2009/12/17,Amb,400,101,0.0633,0.0483,69.3,0.896,1.85,5.5,1,3.06,26.37,26.69,26.02,73.91,73.63,14.58,16.512,42.62,48.26,250.8,500
