material,Abbreviation,replicate,length (mm),width (mm),thickness (mm),NEWthickness (mm),actual mass (g),dry mass (g),scanned area (cm2),SA (cm2),volume (cm3),SA:V (1/cm),density (dry mass) (g/cm3),density (actual mass) (g/cm3),FMC  (% odw),SLA* (cm2/g),N (%mass),P (%mass),lignin (%mass),tannin (%mass),ignition Y/N,TTI (s),FD (s),SD (s),TBT (s),Genus,Species,Family,Rainfall a,Soil P b,taxon,site_conditions,site_name,senesced_leaf_N_per_dry_mass,senesced_leaf_P_per_dry_mass,SLA
SENESCED,Hak_dac,9,NA,NA,NA,0.71,NA,NA,5.1,NA,0.36,28.17,NA,0.56,NA,25.12,NA,NA,22.85,9.18,1,8.9,3.3,28.3,31.6,Hakea,dactyloides,Proteaceae,high,low,Hakea dactyloides,high rainfall low soil P,Kuring-gai NP lowP,0.33,0.002,NA
SENESCED,Hak_dac,10,NA,NA,NA,0.66,NA,NA,12.1,NA,0.8,30.3,NA,0.44,NA,34.18,NA,NA,22.85,9.18,1,5.7,4.7,31.8,36.5,Hakea,dactyloides,Proteaceae,high,low,Hakea dactyloides,high rainfall low soil P,Kuring-gai NP lowP,0.33,0.002,NA
SENESCED,Hak_tep,1,NA,NA,NA,1.02,NA,NA,0.7,NA,0.05,48.83,NA,1.31,NA,18.64,NA,NA,22.62,4.16,1,11.6,3,17.5,20.5,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,2,NA,NA,NA,0.91,NA,NA,0.6,NA,0.03,57.83,NA,1.23,NA,23.56,NA,NA,22.62,4.16,1,10.6,2.3,14.3,16.6,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,3,NA,NA,NA,1.04,NA,NA,0.6,NA,0.04,44.89,NA,1.31,NA,17.14,NA,NA,22.62,4.16,1,12.4,2.6,16,18.6,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,4,NA,NA,NA,0.95,NA,NA,0.5,NA,0.03,46.14,NA,1.23,NA,18.7,NA,NA,22.62,4.16,1,14.4,2.1,21.3,23.4,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,5,NA,NA,NA,1.01,NA,NA,0.5,NA,0.04,43.98,NA,1.34,NA,16.36,NA,NA,22.62,4.16,1,13.4,2.2,13.5,15.7,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,6,NA,NA,NA,1.01,NA,NA,0.5,NA,0.03,47.52,NA,1.36,NA,17.45,NA,NA,22.62,4.16,1,13.4,5.3,12.5,17.8,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,7,NA,NA,NA,1.01,NA,NA,0.5,NA,0.03,50.74,NA,1.2,NA,21.23,NA,NA,22.62,4.16,1,16.1,2.4,14,16.4,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,8,NA,NA,NA,1.03,NA,NA,0.5,NA,0.03,48.44,NA,1.11,NA,21.82,NA,NA,22.62,4.16,1,9.8,3.4,9.9,13.3,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,9,NA,NA,NA,0.98,NA,NA,0.4,NA,0.02,51.88,NA,1.53,NA,16.98,NA,NA,22.62,4.16,1,11.6,4.1,14.2,18.3,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_tep,10,NA,NA,NA,0.92,NA,NA,0.5,NA,0.03,57.77,NA,1.21,NA,23.8,NA,NA,22.62,4.16,1,13.8,2.6,9.6,12.2,Hakea,tephrosperma,Proteaceae,low,high,Hakea tephrosperma,low rainfall high soil P,Round Hill woodland,0.45,0.011,NA
SENESCED,Hak_ter,1,NA,NA,NA,0.85,NA,NA,0.5,NA,0.03,55.59,NA,1.03,NA,27.08,NA,NA,19.41,7.1,1,9,2.8,10.7,13.5,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,2,NA,NA,NA,0.94,NA,NA,0.6,NA,0.04,50.04,NA,1.09,NA,22.99,NA,NA,19.41,7.1,1,8.2,4.3,8.4,12.7,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,3,NA,NA,NA,0.92,NA,NA,0.8,NA,0.05,52.63,NA,1.11,NA,23.71,NA,NA,19.41,7.1,1,9.1,3.6,12.3,15.9,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,4,NA,NA,NA,0.79,NA,NA,0.5,NA,0.03,61.12,NA,1.28,NA,23.8,NA,NA,19.41,7.1,1,7.5,3,6.9,9.9,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,5,NA,NA,NA,0.87,NA,NA,0.6,NA,0.03,56.39,NA,1.05,NA,26.93,NA,NA,19.41,7.1,1,9.8,3.4,5.2,8.6,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,6,NA,NA,NA,0.96,NA,NA,0.6,NA,0.04,49.32,NA,0.68,NA,36.25,NA,NA,19.41,7.1,1,5.2,2.9,4.4,7.3,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,7,NA,NA,NA,0.98,NA,NA,0.8,NA,0.05,49.55,NA,1.2,NA,20.6,NA,NA,19.41,7.1,1,8.5,6.4,7.1,13.5,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,8,NA,NA,NA,0.83,NA,NA,0.5,NA,0.03,57.71,NA,1.32,NA,21.82,NA,NA,19.41,7.1,1,13,3,9.7,12.7,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,9,NA,NA,NA,0.76,NA,NA,0.5,NA,0.02,63.81,NA,1.14,NA,28.05,NA,NA,19.41,7.1,1,10.5,3.1,8.2,11.3,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Hak_ter,10,NA,NA,NA,0.82,NA,NA,0.5,NA,0.03,57.66,NA,1.21,NA,23.8,NA,NA,19.41,7.1,1,8.8,4.2,6.5,10.7,Hakea,teretifolia,Proteaceae,high,low,Hakea teretifolia,high rainfall low soil P,Kuring-gai NP lowP,0.3,0.003,NA
SENESCED,Lam_for,1,NA,NA,NA,0.52,NA,NA,1.2,NA,0.06,38.46,NA,0.43,NA,44.44,NA,NA,26.2,8.46,1,8.9,3.3,8.8,12.1,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,2,NA,NA,NA,0.57,NA,NA,1.4,NA,0.08,35.09,NA,0.45,NA,38.89,NA,NA,26.2,8.46,1,3.7,5.2,8.7,13.9,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,3,NA,NA,NA,0.6,NA,NA,1.4,NA,0.08,33.33,NA,0.56,NA,29.79,NA,NA,26.2,8.46,1,6.9,3.4,10.1,13.5,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,4,NA,NA,NA,0.4,NA,NA,1.1,NA,0.04,50,NA,0.5,NA,50,NA,NA,26.2,8.46,1,5.9,2.2,9.3,11.5,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,5,NA,NA,NA,0.51,NA,NA,1.2,NA,0.06,39.22,NA,0.62,NA,31.58,NA,NA,26.2,8.46,1,7.2,3.6,15.8,19.4,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,6,NA,NA,NA,0.48,NA,NA,1.4,NA,0.07,41.67,NA,0.57,NA,36.84,NA,NA,26.2,8.46,1,5,4.9,8.5,13.4,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,7,NA,NA,NA,0.46,NA,NA,1.2,NA,0.06,43.48,NA,0.6,NA,36.36,NA,NA,26.2,8.46,1,5.7,1.4,11.4,12.8,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,8,NA,NA,NA,0.56,NA,NA,1.2,NA,0.07,35.71,NA,0.6,NA,30,NA,NA,26.2,8.46,1,5.6,2.3,12.3,14.6,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,9,NA,NA,NA,0.53,NA,NA,1.5,NA,0.08,37.74,NA,0.55,NA,34.09,NA,NA,26.2,8.46,1,5.7,6.5,8.6,15.1,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Lam_for,10,NA,NA,NA,0.51,NA,NA,1.3,NA,0.07,39.22,NA,0.47,NA,41.94,NA,NA,26.2,8.46,1,5.5,1.8,12,13.8,Lambertia,formosa,Proteaceae,high,low,Lambertia formosa,high rainfall low soil P,Kuring-gai NP lowP,0.37,0.006,NA
SENESCED,Las_fer,1,NA,NA,NA,0.68,NA,NA,32.9,NA,2.24,29.41,NA,0.23,NA,64.64,NA,NA,20.98,8.7,1,2.3,5,33.5,38.5,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,2,NA,NA,NA,0.65,NA,NA,19.2,NA,1.25,30.77,NA,0.26,NA,59.08,NA,NA,20.98,8.7,1,3.2,3.5,36.5,40,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,3,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.98,8.7,1,4.2,3.2,45.1,48.3,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,4,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.98,8.7,1,3.8,4.6,31.3,35.9,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,5,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.98,8.7,1,3.3,10,23.7,33.7,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,6,NA,NA,NA,0.75,NA,NA,31.2,NA,2.34,26.67,NA,0.26,NA,51.91,NA,NA,20.98,8.7,1,2.9,10.3,31.2,41.5,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,7,NA,NA,NA,0.78,NA,NA,19.6,NA,1.53,25.64,NA,0.21,NA,60.49,NA,NA,20.98,8.7,1,2.6,6.7,17.3,24,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,8,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.98,8.7,1,2.7,4.9,16.2,21.1,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,9,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.98,8.7,1,2.8,3.6,23.8,27.4,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Las_fer,10,NA,NA,NA,0.7,NA,NA,23,NA,1.61,28.57,NA,0.31,NA,46.18,NA,NA,20.98,8.7,1,3,9,30.1,39.1,Lasiopetalum,ferrugineum,Malvaceae,high,high,Lasiopetalum ferrugineum,high rainfall high soil P,Kuring-gai NP hiP,0.74,0.011,NA
SENESCED,Lom_sil,1,NA,NA,NA,0.38,NA,NA,21.3,NA,0.81,52.63,NA,0.55,NA,47.76,NA,NA,23.88,3.15,1,3.5,11.8,13.4,25.2,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,2,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.88,3.15,1,2.2,4.4,9,13.4,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,3,NA,NA,NA,0.57,NA,NA,7.2,NA,0.41,35.09,NA,0.32,NA,54.14,NA,NA,23.88,3.15,1,3.4,7.2,5.2,12.4,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,4,NA,NA,NA,0.51,NA,NA,17.6,NA,0.9,39.22,NA,0.33,NA,59.46,NA,NA,23.88,3.15,1,1.5,3.3,20.6,23.9,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,5,NA,NA,NA,0.35,NA,NA,7.5,NA,0.26,57.14,NA,0.51,NA,55.97,NA,NA,23.88,3.15,1,2.5,3.1,11,14.1,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,6,NA,NA,NA,0.42,NA,NA,27.5,NA,1.16,47.62,NA,0.49,NA,49.02,NA,NA,23.88,3.15,1,1.7,4.3,13.5,17.8,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,7,NA,NA,NA,0.61,NA,NA,16.9,NA,1.03,32.79,NA,0.32,NA,51.68,NA,NA,23.88,3.15,1,2.5,7.2,15.1,22.3,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,8,NA,NA,NA,0.46,NA,NA,12,NA,0.55,43.48,NA,0.48,NA,45.11,NA,NA,23.88,3.15,1,2.3,6.8,8.3,15.1,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,9,NA,NA,NA,0.56,NA,NA,11.5,NA,0.64,35.71,NA,0.28,NA,63.19,NA,NA,23.88,3.15,1,3.8,3,14.7,17.7,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Lom_sil,10,NA,NA,NA,0.4,NA,NA,18.3,NA,0.73,50,NA,0.6,NA,41.78,NA,NA,23.88,3.15,1,1.9,4.7,25.8,30.5,Lomatia,silaifolia,Proteaceae,high,high,Lomatia silaifolia,high rainfall high soil P,Kuring-gai NP hiP,0.41,0.009,NA
SENESCED,Mac_com,1,NA,NA,NA,0.63,NA,NA,8,NA,0.5,31.75,NA,0.51,NA,31.13,NA,NA,37.5,1.79,1,3.4,7.4,25.3,32.7,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,2,NA,NA,NA,0.54,NA,NA,8.3,NA,0.45,37.04,NA,0.7,NA,26.52,NA,NA,37.5,1.79,1,6.8,5.7,24,29.7,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,3,NA,NA,NA,0.61,NA,NA,12,NA,0.73,32.79,NA,0.64,NA,25.59,NA,NA,37.5,1.79,1,5.8,6,37.5,43.5,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,4,NA,NA,NA,0.57,NA,NA,8.6,NA,0.49,35.09,NA,0.61,NA,28.76,NA,NA,37.5,1.79,1,7.4,4,23.8,27.8,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,5,NA,NA,NA,0.63,NA,NA,9.5,NA,0.6,31.75,NA,0.54,NA,29.41,NA,NA,37.5,1.79,1,6.3,4.9,25.7,30.6,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,6,NA,NA,NA,0.65,NA,NA,8.7,NA,0.57,30.77,NA,0.44,NA,34.66,NA,NA,37.5,1.79,1,5.7,2,24.7,26.7,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,7,NA,NA,NA,0.64,NA,NA,9.5,NA,0.61,31.25,NA,0.58,NA,27.07,NA,NA,37.5,1.79,1,6,4.8,36.8,41.6,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,8,NA,NA,NA,0.72,NA,NA,9.1,NA,0.66,27.78,NA,0.47,NA,29.35,NA,NA,37.5,1.79,1,7.4,6.6,24.5,31.1,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,9,NA,NA,NA,0.55,NA,NA,10.8,NA,0.59,36.36,NA,0.54,NA,33.96,NA,NA,37.5,1.79,1,6.3,2.9,28.4,31.3,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Mac_com,10,NA,NA,NA,0.53,NA,NA,8.9,NA,0.47,37.74,NA,0.71,NA,26.41,NA,NA,37.5,1.79,1,9.1,5,30.3,35.3,Macrozamia,communis,Zamiaceae,high,high,Macrozamia communis,high rainfall high soil P,Kuring-gai NP hiP,1.07,0.038,NA
SENESCED,Per_lev,1,NA,NA,NA,0.69,NA,NA,16,NA,1.1,28.99,NA,0.34,NA,42.67,NA,NA,17.22,14.32,1,5.1,5,34.3,39.3,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,2,NA,NA,NA,0.64,NA,NA,22.6,NA,1.45,31.25,NA,0.32,NA,48.5,NA,NA,17.22,14.32,1,2.9,6.1,29,35.1,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,3,NA,NA,NA,0.65,NA,NA,19.2,NA,1.25,30.77,NA,0.34,NA,44.65,NA,NA,17.22,14.32,1,4.1,4.5,33.5,38,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,4,NA,NA,NA,0.53,NA,NA,17.1,NA,0.91,37.74,NA,0.32,NA,58.97,NA,NA,17.22,14.32,1,3.8,3.9,41.7,45.6,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,5,NA,NA,NA,0.59,NA,NA,15.5,NA,0.91,33.9,NA,0.36,NA,47.11,NA,NA,17.22,14.32,1,3.2,4.6,27.9,32.5,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,6,NA,NA,NA,0.43,NA,NA,17.8,NA,0.77,46.51,NA,0.53,NA,43.73,NA,NA,17.22,14.32,1,3.7,4.3,28.1,32.4,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,7,NA,NA,NA,0.43,NA,NA,16.6,NA,0.71,46.51,NA,0.5,NA,46.37,NA,NA,17.22,14.32,1,3.1,7.7,28,35.7,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,8,NA,NA,NA,0.6,NA,NA,27.7,NA,1.66,33.33,NA,0.38,NA,43.35,NA,NA,17.22,14.32,1,4.6,6.1,37,43.1,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,9,NA,NA,NA,0.7,NA,NA,11.4,NA,0.8,28.57,NA,0.39,NA,36.54,NA,NA,17.22,14.32,1,3.5,5.8,29.5,35.3,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Per_lev,10,NA,NA,NA,0.48,NA,NA,12.8,NA,0.61,41.67,NA,0.52,NA,40.25,NA,NA,17.22,14.32,1,4,5.1,33.2,38.3,Persoonia,levis,Proteaceae,high,low,Persoonia levis,high rainfall low soil P,Kuring-gai NP lowP,0.26,0.003,NA
SENESCED,Pul_dap,1,NA,NA,NA,0.27,NA,NA,2.3,NA,0.06,74.07,NA,0.42,NA,88.46,NA,NA,32.63,6.12,1,2.5,1.5,7,8.5,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,2,NA,NA,NA,0.3,NA,NA,1.2,NA,0.04,66.67,NA,0.42,NA,80,NA,NA,32.63,6.12,1,4.1,1.7,7.4,9.1,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,3,NA,NA,NA,0.29,NA,NA,1,NA,0.03,68.97,NA,0.52,NA,66.67,NA,NA,32.63,6.12,1,3.7,2,6.2,8.2,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,4,NA,NA,NA,0.4,NA,NA,2.4,NA,0.1,50,NA,0.34,NA,72.73,NA,NA,32.63,6.12,1,4.3,2.2,11.5,13.7,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,5,NA,NA,NA,0.29,NA,NA,1,NA,0.03,68.97,NA,0.52,NA,66.67,NA,NA,32.63,6.12,1,5,1.8,6.4,8.2,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,6,NA,NA,NA,0.38,NA,NA,1.7,NA,0.06,52.63,NA,0.39,NA,68,NA,NA,32.63,6.12,1,3.6,3,6.9,9.9,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,7,NA,NA,NA,0.31,NA,NA,1,NA,0.03,64.52,NA,0.45,NA,71.43,NA,NA,32.63,6.12,1,5.2,1.5,7.1,8.6,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,8,NA,NA,NA,0.34,NA,NA,1.4,NA,0.05,58.82,NA,0.38,NA,77.78,NA,NA,32.63,6.12,1,3.9,3.6,7.4,11,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,9,NA,NA,NA,0.27,NA,NA,1.5,NA,0.04,74.07,NA,0.44,NA,83.33,NA,NA,32.63,6.12,1,3.5,1.7,7.5,9.2,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,Pul_dap,10,NA,NA,NA,0.19,NA,NA,0.8,NA,0.02,105.26,NA,0.53,NA,100,NA,NA,32.63,6.12,1,3.5,1.2,6.8,8,Pultenaea,daphnoides,Fabaceae,high,high,Pultenaea daphnoides,high rainfall high soil P,Kuring-gai NP hiP,1.22,0.005,NA
SENESCED,San_acu,1,NA,NA,NA,0.8,NA,NA,5.6,NA,0.45,25,NA,0.64,NA,19.44,NA,NA,8.72,18.5,1,11.3,4,29.6,33.6,Santalum,acuminatum,Santalaceae,low,low,Santalum acuminatum,low rainfall low soil P,Round Hill mallee,0.62,0.034,NA
SENESCED,San_acu,2,NA,NA,NA,0.8,NA,NA,4.8,NA,0.38,25,NA,0.67,NA,18.53,NA,NA,8.72,18.5,1,15.5,4.3,56.3,60.6,Santalum,acuminatum,Santalaceae,low,low,Santalum acuminatum,low rainfall low soil P,Round Hill mallee,0.62,0.034,NA
SENESCED,San_acu,3,NA,NA,NA,1.27,NA,NA,3.7,NA,0.47,15.75,NA,0.6,NA,13.12,NA,NA,8.72,18.5,1,12.4,7.4,60.7,68.1,Santalum,acuminatum,Santalaceae,low,low,Santalum acuminatum,low rainfall low soil P,Round Hill mallee,0.62,0.034,NA
SENESCED,San_acu,4,NA,NA,NA,0.77,NA,NA,5.3,NA,0.41,25.97,NA,0.74,NA,17.49,NA,NA,8.72,18.5,1,18.2,2.3,77,79.3,Santalum,acuminatum,Santalaceae,low,low,Santalum acuminatum,low rainfall low soil P,Round Hill mallee,0.62,0.034,NA
