site_code,plot,year,Taxon,block,Family,functional_group,trt,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA_v2,site_name,continent,country,region,habitat,latitude,longitude,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,soil_pctN,soil_ppmP,Soil_ppmK,max_cover
mtca.au,18,2011,ARCTOTHECA CALENDULA,2,Asteraceae,forbs,NPK+Fence,4.151563949,38.09394347,0.7662424,2.853862,NA,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,15
mtca.au,18,2011,ERODIUM BOTRYS,2,Geraniaceae,forbs,NPK+Fence,5.70904895,44.9852398,NA,NA,NA,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,20
mtca.au,18,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,NPK+Fence,NA,NA,NA,NA,11164.92958,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,15
mtca.au,18,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,NPK+Fence,2.891028916,47.20942306,0.244240482,3.403013556,3161.27476,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,NA
mtca.au,19,2011,ACTINOBOLE ULIGINOSUM,2,Asteraceae,forbs,NPK,NA,NA,NA,NA,7253.220339,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,19,2011,HORDEUM MURINUM SSP. LEPORINUM,2,Poaceae,grass,NPK,NA,NA,NA,NA,11782.48214,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,10
mtca.au,19,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,NPK,NA,NA,NA,NA,8830.071429,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,10
mtca.au,19,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,NPK,3.099528477,44.20990929,0.48595632,3.5120424,3852.512894,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,20,2011,ERYMOPHYLLUM TENELLUM,2,Asteraceae,forbs,Fence,NA,NA,NA,NA,1876.196078,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.089,9,233,20
mtca.au,20,2011,PENTASCHISTIS AIROIDES,2,Poaceae,grass,Fence,NA,NA,NA,NA,8810.362319,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.089,9,233,10
mtca.au,20,2011,STIPA NITIDA,2,Poaceae,grass,Fence,1.766087875,45.47898695,0.052137126,1.267226856,3319.576424,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.089,9,233,NA
mtca.au,20,2011,WAITZIA ACUMINATA,2,Asteraceae,forbs,Fence,3.218630461,46.37078938,0.077402473,2.0125014,3672.234076,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.089,9,233,1
mtca.au,21,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,K,NA,NA,NA,NA,11683.47222,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,15
mtca.au,21,2011,STIPA NITIDA,3,Poaceae,grass,K,2.622102466,47.42380311,0.091888742,1.100426496,3299.665511,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,21,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,K,3.908519261,41.35691438,0.077139076,5.20932772,6154.27845,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,22,2011,AVENA BARBATA,3,Poaceae,grass,NPK+Fence,3.320575674,44.88988795,0.56687092,4.6488084,12875.03694,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,30
mtca.au,22,2011,ERODIUM BOTRYS,3,Geraniaceae,forbs,NPK+Fence,5.414201315,43.86595831,NA,NA,26518.77297,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,50
mtca.au,22,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,NPK+Fence,2.796157102,49.11486117,NA,NA,14675.775,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,5
mtca.au,22,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,NPK+Fence,2.521004635,45.10619354,0.939648192,4.07577816,5666.298561,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,NA
mtca.au,23,2011,ACTINOBOLE ULIGINOSUM,3,Asteraceae,forbs,P,NA,NA,NA,NA,8325.6,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,35
mtca.au,23,2011,ERODIUM BOTRYS,3,Geraniaceae,forbs,P,3.482034593,44.86901747,0.57073368,2.594864008,10878.80477,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,5
mtca.au,23,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,P,NA,NA,NA,NA,11867.26087,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,25
mtca.au,23,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,P,2.391633459,47.44532225,0.48754482,2.3020314,4475.863333,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,1
mtca.au,24,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,Fence,NA,NA,NA,NA,11874.14815,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.08,7,182,15
mtca.au,24,2011,VULPIA MYUROS,3,Poaceae,grass,Fence,1.216239179,44.7306134,NA,NA,6334.761062,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.08,7,182,20
mtca.au,24,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,Fence,3.649189439,49.17727469,0.072604923,3.642442036,7020.526749,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.08,7,182,20
mtca.au,25,2011,ERYMOPHYLLUM TENELLUM,3,Asteraceae,forbs,NK,NA,NA,NA,NA,12100,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,25
mtca.au,25,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,NK,NA,NA,NA,NA,9206.350877,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,10
mtca.au,25,2011,STIPA NITIDA,3,Poaceae,grass,NK,3.516703635,45.82132509,0.086271779,1.581924204,3579.348697,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,25,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,NK,5.655255389,44.75141549,0.113772294,6.08516172,9760.137363,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,10
mtca.au,26,2011,BRACHYSCOME IBERIDIFOLIA,3,Asteraceae,forbs,N,NA,NA,NA,NA,18751,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,15
mtca.au,26,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,N,NA,NA,NA,NA,11462.91176,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,26,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,N,4.486893469,46.94157139,0.086636155,3.15825776,7505.472325,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,27,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,Control,NA,NA,NA,NA,7433.40625,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.095,7,198,15
mtca.au,27,2011,STIPA NITIDA,3,Poaceae,grass,Control,2.395576867,46.6717366,0.067263686,1.244088832,3515.435577,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.095,7,198,NA
mtca.au,27,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,Control,4.273435282,44.23917587,0.084372621,4.06821844,7556.179825,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.095,7,198,20
mtca.au,28,2011,BROMUS RUBENS,3,Poaceae,grass,NP,3.615786524,45.92565655,0.525209736,3.194796264,12631.03074,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,2
mtca.au,28,2011,ERYMOPHYLLUM TENELLUM,3,Asteraceae,forbs,NP,NA,NA,NA,NA,6879.863636,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,NA
mtca.au,28,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,NP,NA,NA,NA,NA,10271.57143,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,30
mtca.au,28,2011,VULPIA MYUROS,3,Poaceae,grass,NP,2.101236814,46.85662456,NA,NA,10515.89063,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,50
mtca.au,28,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,NP,2.037643904,47.39594422,0.388268032,3.043391952,3918.040486,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,NA
mtca.au,29,2011,BROMUS RUBENS,3,Poaceae,grass,NPK,2.623466854,44.06969747,0.50310312,4.07876664,15373.75564,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,29,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,NPK,NA,NA,NA,NA,15586.11364,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,40
mtca.au,29,2011,VULPIA MYUROS,3,Poaceae,grass,NPK,2.304663528,47.68104182,0.414080876,2.485324444,7547.025641,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,29,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,NPK,2.161508005,43.81654515,0.462970422,3.772468432,848.9324324,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,0.5
mtca.au,30,2011,ERODIUM BOTRYS,3,Geraniaceae,forbs,PK,5.667023174,35.26995924,1.0496352,4.1181252,19022.80314,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,30,2011,PENTASCHISTIS AIROIDES,3,Poaceae,grass,PK,NA,NA,NA,NA,7965.482143,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,30,2011,STIPA NITIDA,3,Poaceae,grass,PK,2.975639404,46.67552343,0.1843702,1.128252272,5260.883171,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,30,2011,VULPIA MYUROS,3,Poaceae,grass,PK,1.255194855,45.06456762,0.18062052,1.1058951,8167.346774,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,28
mtca.au,30,2011,WAITZIA ACUMINATA,3,Asteraceae,forbs,PK,2.400689443,45.99820391,0.3817834,2.432006256,NA,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,0.5
mtca.au,31,2011,BRACHYSCOME IBERIDIFOLIA,4,Asteraceae,forbs,K,NA,NA,NA,NA,5865.857143,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,31,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,K,NA,NA,NA,NA,11953.58621,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,15
mtca.au,31,2011,STIPA NITIDA,4,Poaceae,grass,K,3.720974549,47.54951345,0.09000264,1.4905974,2598.568627,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,31,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,K,2.743845157,45.7379971,0.087487646,3.456329184,2563.492991,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,32,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,N,NA,NA,NA,NA,21514.26984,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,32,2011,PODOLEPIS LESSONII,4,Asteraceae,forbs,N,2.943562549,47.14196117,0.07914199,1.414825704,6758.078652,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,32,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,N,2.752019305,49.4796491,0.059158288,2.5887936,1883.173375,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,0,0,2009,2009,3,NA,NA,NA,30
mtca.au,33,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,NK,NA,NA,NA,NA,8935.942308,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,0.5
mtca.au,33,2011,STIPA NITIDA,4,Poaceae,grass,NK,3.725798842,49.3640119,0.086031579,1.482302192,2404.610558,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,33,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,NK,2.954836604,47.77442007,0.062889694,3.7550364,4104.526718,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,0,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,34,2011,ACTINOBOLE ULIGINOSUM,4,Asteraceae,forbs,PK,NA,NA,NA,NA,6939.787234,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,12
mtca.au,34,2011,ERODIUM BOTRYS,4,Geraniaceae,forbs,PK,1.131095624,46.99710605,0.282263982,1.304448732,161.1632382,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,25
mtca.au,34,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,PK,NA,NA,NA,NA,25116.1852,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,20
mtca.au,34,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,PK,1.975331841,46.84744926,0.432116728,3.335693788,4473.078591,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,35,2011,ERODIUM BOTRYS,4,Geraniaceae,forbs,P,2.560333148,48.60529671,0.236084206,1.26100812,131.3819911,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,35,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,P,NA,NA,NA,NA,38485.413,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,35,2011,VULPIA MYUROS,4,Poaceae,grass,P,1.356780607,42.88311512,0.374145598,1.044286816,5130.119048,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,20
mtca.au,35,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,P,2.016934937,46.55879604,0.87344684,2.577878712,3997.723529,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,1,0,0,2009,2009,3,NA,NA,NA,0.5
mtca.au,36,2011,ERODIUM BOTRYS,4,Geraniaceae,forbs,NPK,2.545450446,46.11696879,0.231581127,1.515220152,5779.733192,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,36,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,NPK,NA,NA,NA,NA,9728.315789,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,36,2011,VULPIA MYUROS,4,Poaceae,grass,NPK,1.889566427,45.92170821,0.71822008,1.750914016,6600.247423,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,30
mtca.au,36,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,NPK,2.715724122,46.30324577,0.547486672,3.79314176,4194.516667,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,0,2009,2009,3,NA,NA,NA,NA
mtca.au,37,2011,ERODIUM BOTRYS,4,Geraniaceae,forbs,NPK+Fence,2.945123541,47.07789319,0.347812264,2.665932984,8106.432219,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,50
mtca.au,37,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,NPK+Fence,NA,NA,NA,NA,12138.97101,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,25
mtca.au,37,2011,VULPIA MYUROS,4,Poaceae,grass,NPK+Fence,1.946088463,47.28460201,0.202436542,1.44900154,3891.814947,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,30
mtca.au,37,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,NPK+Fence,2.134093995,44.63570226,1.101973568,4.545373152,5053.619048,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,1,1,2009,2009,3,NA,NA,NA,NA
mtca.au,38,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,Control,NA,NA,NA,NA,8484.888889,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.107,11,184,5
mtca.au,38,2011,PODOLEPIS LESSONII,4,Asteraceae,forbs,Control,2.599754405,44.96267761,0.111490255,1.648703284,6088.039604,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.107,11,184,25
mtca.au,38,2011,STIPA NITIDA,4,Poaceae,grass,Control,2.507975376,47.03666511,0.061392692,1.133779848,2174.31162,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.107,11,184,NA
mtca.au,38,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,Control,2.804169773,48.0159877,0.068201926,2.660470528,4650.179601,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,0,2009,2009,3,0.107,11,184,20
mtca.au,39,2011,ERODIUM BOTRYS,4,Geraniaceae,forbs,NP,3.902532686,48.08931554,0.224075504,2.15631076,6486.393094,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,30
mtca.au,39,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,NP,NA,NA,NA,NA,10914.2069,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,30
mtca.au,39,2011,STIPA NITIDA,4,Poaceae,grass,NP,2.621042499,46.38521647,0.254356786,1.50157522,2349.217391,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,NA
mtca.au,39,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,NP,3.41079335,46.02347021,0.179618564,1.796185644,4747.587112,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,1,1,0,0,2009,2009,3,NA,NA,NA,NA
mtca.au,40,2011,BRACHYSCOME IBERIDIFOLIA,4,Asteraceae,forbs,Fence,2.035027689,50.57619386,NA,NA,5354.166667,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.118,10,149,15
mtca.au,40,2011,PENTASCHISTIS AIROIDES,4,Poaceae,grass,Fence,NA,NA,NA,NA,9177.116279,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.118,10,149,10
mtca.au,40,2011,PODOLEPIS LESSONII,4,Asteraceae,forbs,Fence,1.975715355,47.33715264,0.054039919,1.056940536,6594.144054,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.118,10,149,15
mtca.au,40,2011,WAITZIA ACUMINATA,4,Asteraceae,forbs,Fence,3.023047107,48.92885243,0.068481028,2.42296408,5213.604651,Mt. Caroline,Australia,AU,Australia,SAVANNA,-31.782138,117.610853,17.3,52.55,330,55,0,0,0,1,2009,2009,3,0.118,10,149,20
