taxon_name,page,notes,advanced_seedlings,fire intensity,trait_name,value
Grevillea linearifolia,27,NA,just germinated seedlings,NA,primary_juvenile_period_min,2
Grevillea linearifolia,27,NA,just germinated seedlings,NA,primary_juvenile_period_max,3
Grevillea linearifolia,27,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_min,2
Grevillea linearifolia,27,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_max,3
Grevillea linearifolia,27,NA,just germinated seedlings,NA,peak_flowering_seed_min,5
Grevillea linearifolia,27,NA,just germinated seedlings,NA,peak_flowering_seed_max,6
*Grevillea robusta,27,NA,just germinated seedlings,NA,seedlings_first_observed,28
Grevillea sericea,27,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Grevillea sericea,27,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Grevillea sericea,27,NA,just germinated seedlings,NA,seedlings_first_observed,10
Grevillea sericea,27,NA,just germinated seedlings,NA,first_flowering_seed,56
Grevillea sericea,27,NA,just germinated seedlings,NA,first_fruiting_seed,114
Grevillea sericea,27,NA,just germinated seedlings,NA,primary_juvenile_period_min,2
Grevillea sericea,27,NA,just germinated seedlings,NA,primary_juvenile_period_max,3
Grevillea sericea,27,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_min,2
Grevillea sericea,27,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_max,3
Grevillea sericea,27,NA,just germinated seedlings,NA,peak_flowering_seed_min,4
Grevillea sericea,27,NA,just germinated seedlings,NA,peak_flowering_seed_max,6
Grevillea sericea,27,NA,just germinated seedlings,NA,large_prop_flowering_seed,2
Grevillea speciosa,28,NA,NA,NA,fire_response_LCR,fire_killed
Grevillea speciosa,28,NA,NA,NA,fire_response_NL,fire_killed
Grevillea speciosa,28,NA,NA,NA,first_flowering_seed,136
Grevillea speciosa,28,NA,NA,NA,peak_flowering_seed,5
Hakea dactyloides (s.str.),28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Hakea dactyloides (s.str.),28,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Hakea dactyloides (s.str.),28,NA,just germinated seedlings,NA,seedlings_first_observed,32
Hakea dactyloides (s.str.),28,NA,just germinated seedlings,NA,first_fruiting_seed,6.5
Hakea dactyloides (s.str.),28,NA,just germinated seedlings,NA,primary_juvenile_period,6.5
Hakea dactyloides (s.str.),28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering,6.5
Hakea gibbosa,28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Hakea gibbosa,28,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Hakea gibbosa,28,NA,just germinated seedlings,NA,seedlings_first_observed,30
Hakea gibbosa,28,NA,just germinated seedlings,NA,first_flowering_seed,129
Hakea gibbosa,28,NA,just germinated seedlings,NA,first_fruiting_seed,159
Hakea gibbosa,28,NA,just germinated seedlings,NA,primary_juvenile_period_min,3
Hakea gibbosa,28,NA,just germinated seedlings,NA,primary_juvenile_period_max,4
Hakea gibbosa,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_min,3
Hakea gibbosa,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_max,4
Hakea laevipes subsp. laevipes,28,NA,NA,NA,fire_response_LCR,resprouts
Hakea laevipes subsp. laevipes,28,NA,NA,NA,fire_response_NL,resprouts
Hakea laevipes subsp. laevipes,28,NA,NA,NA,first_flowering_resp,97
Hakea laevipes subsp. laevipes,28,NA,NA,NA,first_fruiting_resp,200
Hakea laevipes subsp. laevipes,28,NA,NA,NA,secondary_juvenile_period,4
Hakea propinqua,28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Hakea propinqua,28,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Hakea propinqua,28,NA,just germinated seedlings,NA,seedlings_first_observed,21
Hakea propinqua,28,NA,just germinated seedlings,NA,first_flowering_seed,124
Hakea propinqua,28,NA,just germinated seedlings,NA,first_fruiting_seed,177
Hakea propinqua,28,NA,just germinated seedlings,NA,primary_juvenile_period_min,3
Hakea propinqua,28,NA,just germinated seedlings,NA,primary_juvenile_period_max,5
Hakea propinqua,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_min,3
Hakea propinqua,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_max,5
Hakea salicifolia,28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Hakea salicifolia,28,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Hakea salicifolia,28,NA,just germinated seedlings,NA,seedlings_first_observed,41
Hakea salicifolia,28,NA,just germinated seedlings,NA,first_flowering_seed,295
Hakea salicifolia,28,NA,just germinated seedlings,NA,first_fruiting_seed,6.5
Hakea salicifolia,28,NA,just germinated seedlings,NA,primary_juvenile_period,6.5
Hakea salicifolia,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering,6.5
Hakea sericea,28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Hakea sericea,28,NA,just germinated seedlings,NA,seedlings_first_observed,24
Hakea sericea,28,NA,just germinated seedlings,NA,first_flowering_seed,129
Hakea sericea,28,NA,just germinated seedlings,NA,first_fruiting_seed,163
Hakea sericea,28,NA,just germinated seedlings,NA,primary_juvenile_period_min,3
Hakea sericea,28,NA,just germinated seedlings,NA,primary_juvenile_period_max,4
Hakea sericea,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_min,3
Hakea sericea,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_max,4
Hakea teretifolia,28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Hakea teretifolia,28,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Hakea teretifolia,28,NA,just germinated seedlings,NA,seedlings_first_observed,22
Hakea teretifolia,28,NA,just germinated seedlings,NA,first_flowering_seed,153
Hakea teretifolia,28,NA,just germinated seedlings,NA,first_fruiting_seed,184
Hakea teretifolia,28,NA,just germinated seedlings,NA,primary_juvenile_period_min,3
Hakea teretifolia,28,NA,just germinated seedlings,NA,primary_juvenile_period_max,5
Hakea teretifolia,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_min,3
Hakea teretifolia,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_max,5
Isopogon anemonifolius,28,NA,NA,NA,fire_response_LCR,resprouts
Isopogon anemonifolius,28,NA,NA,NA,first_flowering_resp,90
Isopogon anemonifolius,28,NA,NA,NA,first_fruiting_resp,196
Isopogon anemonifolius,28,NA,NA,NA,secondary_juvenile_period_min,3
Isopogon anemonifolius,28,NA,NA,NA,secondary_juvenile_period_max,4
Isopogon anethifolius,28,NA,advanced seedlings,NA,fire_response_LCR,resprouts fire_killed
Isopogon anethifolius,28,NA,advanced seedlings,NA,fire_response_NL,resprouts fire_killed
Isopogon anethifolius,28,NA,advanced seedlings,NA,seedlings_first_observed,124
Isopogon anethifolius,28,NA,advanced seedlings,NA,first_flowering_resp,142
Isopogon anethifolius,28,NA,advanced seedlings,NA,first_flowering_seed,198
Isopogon anethifolius,28,NA,advanced seedlings,NA,first_fruiting_seed,242
Isopogon anethifolius,28,NA,advanced seedlings,NA,primary_juvenile_period_min,4
Isopogon anethifolius,28,NA,advanced seedlings,NA,primary_juvenile_period_max,5
Isopogon anethifolius,28,NA,advanced seedlings,NA,fire_time_from_fire_to_flowering_min,4
Isopogon anethifolius,28,NA,advanced seedlings,NA,fire_time_from_fire_to_flowering_max,5
Lambertia formosa,28,NA,NA,NA,fire_response_LCR,resprouts
Lambertia formosa,28,NA,NA,NA,first_flowering_resp,71
Lambertia formosa,28,NA,NA,NA,first_fruiting_resp,195
Lambertia formosa,28,NA,NA,NA,secondary_juvenile_period_min,3
Lambertia formosa,28,NA,NA,NA,secondary_juvenile_period_max,4
Lambertia formosa,28,NA,NA,NA,large_prop_flowering_resp,94
Lomatia myricoides,28,NA,NA,NA,fire_response_LCR,resprouts
Lomatia myricoides,28,NA,NA,NA,fire_response_NL,resprouts
Lomatia myricoides,28,NA,NA,NA,first_flowering_resp,163
Lomatia myricoides,28,NA,NA,NA,first_fruiting_resp,184
Lomatia myricoides,28,NA,NA,NA,secondary_juvenile_period_min,3
Lomatia myricoides,28,NA,NA,NA,secondary_juvenile_period_max,4
Lomatia silaifolia,28,NA,just germinated seedlings,NA,fire_response_LCR,resprouts
Lomatia silaifolia,28,NA,just germinated seedlings,NA,seedlings_first_observed,104
Lomatia silaifolia,28,NA,just germinated seedlings,NA,first_flowering_resp,49
Lomatia silaifolia,28,NA,just germinated seedlings,NA,first_fruiting_resp,63
Lomatia silaifolia,28,NA,just germinated seedlings,NA,secondary_juvenile_period_min,1
Lomatia silaifolia,28,NA,just germinated seedlings,NA,secondary_juvenile_period_max,2
Lomatia silaifolia,28,NA,just germinated seedlings,NA,peak_flowering_resp,1
Persoonia lanceolata,28,NA,NA,NA,fire_response_LCR,fire_killed
Persoonia lanceolata,28,NA,NA,NA,fire_response_NL,fire_killed
Persoonia lanceolata,28,NA,NA,NA,first_flowering_seed,108
Persoonia lanceolata,28,NA,NA,NA,first_fruiting_seed,196
Persoonia lanceolata,28,NA,NA,NA,primary_juvenile_period_min,3
Persoonia lanceolata,28,NA,NA,NA,primary_juvenile_period_max,4
Persoonia lanceolata,28,NA,NA,NA,fire_time_from_fire_to_flowering_min,3
Persoonia lanceolata,28,NA,NA,NA,fire_time_from_fire_to_flowering_max,4
Persoonia lanceolata,28,NA,NA,NA,peak_fruiting_seed_min,4
Persoonia lanceolata,28,NA,NA,NA,peak_fruiting_seed_max,6
Persoonia laurina,28,NA,NA,NA,fire_response_LCR,resprouts
Persoonia laurina,28,NA,NA,NA,first_flowering_resp,101
Persoonia laurina,28,NA,NA,NA,first_fruiting_resp,131
Persoonia laurina,28,NA,NA,NA,secondary_juvenile_period_min,2
Persoonia laurina,28,NA,NA,NA,secondary_juvenile_period_max,3
Persoonia levis,28,NA,just germinated seedlings,NA,fire_response_LCR,resprouts
Persoonia levis,28,NA,just germinated seedlings,NA,fire_response_NL,resprouts
Persoonia levis,28,NA,just germinated seedlings,NA,seedlings_first_observed,64
Persoonia levis,28,NA,just germinated seedlings,NA,first_flowering_resp,50
Persoonia levis,28,NA,just germinated seedlings,NA,first_fruiting_resp,100
Persoonia levis,28,NA,just germinated seedlings,NA,secondary_juvenile_period,2
Persoonia linearis,28,NA,advanced seedlings,NA,fire_response_LCR,resprouts
Persoonia linearis,28,NA,advanced seedlings,NA,fire_response_NL,resprouts
Persoonia linearis,28,NA,advanced seedlings,NA,seedlings_first_observed,140
Persoonia linearis,28,NA,advanced seedlings,NA,first_flowering_resp,108
Persoonia linearis,28,NA,advanced seedlings,NA,first_fruiting_resp,133
Persoonia linearis,28,NA,advanced seedlings,NA,secondary_juvenile_period_min,2
Persoonia linearis,28,NA,advanced seedlings,NA,secondary_juvenile_period_max,3
Persoonia pinifolia,28,NA,advanced seedlings,NA,fire_response_LCR,fire_killed
Persoonia pinifolia,28,NA,advanced seedlings,NA,fire_response_NL,fire_killed
Persoonia pinifolia,28,NA,advanced seedlings,NA,seedlings_first_observed,124
Persoonia pinifolia,28,NA,advanced seedlings,NA,first_flowering_seed,270
Persoonia pinifolia,28,NA,advanced seedlings,NA,first_fruiting_seed,295
Persoonia pinifolia,28,NA,advanced seedlings,NA,primary_juvenile_period_min,5
Persoonia pinifolia,28,NA,advanced seedlings,NA,primary_juvenile_period_max,6
Persoonia pinifolia,28,NA,advanced seedlings,NA,fire_time_from_fire_to_flowering_min,5
Persoonia pinifolia,28,NA,advanced seedlings,NA,fire_time_from_fire_to_flowering_max,6
Petrophile pulchella,28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Petrophile pulchella,28,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Petrophile pulchella,28,NA,just germinated seedlings,NA,seedlings_first_observed,24
Petrophile pulchella,28,NA,just germinated seedlings,NA,first_fruiting_seed,191
Petrophile pulchella,28,NA,just germinated seedlings,NA,primary_juvenile_period_min,3
Petrophile pulchella,28,NA,just germinated seedlings,NA,primary_juvenile_period_max,5
Petrophile pulchella,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_min,3
Petrophile pulchella,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering_max,5
Stenocarpus salignus,28,NA,NA,NA,fire_response_LCR,resprouts
Stenocarpus salignus,28,NA,NA,NA,fire_response_NL,resprouts
Stenocarpus salignus,28,NA,NA,NA,first_flowering_resp,154
Stenocarpus salignus,28,NA,NA,NA,first_fruiting_resp,163
Stenocarpus salignus,28,NA,NA,NA,secondary_juvenile_period_min,3
Stenocarpus salignus,28,NA,NA,NA,secondary_juvenile_period_max,4
Telopea speciosissima,28,NA,NA,NA,fire_response_LCR,resprouts
Telopea speciosissima,28,NA,NA,NA,first_flowering_resp_min,1
Telopea speciosissima,28,NA,NA,NA,first_flowering_resp_max,2
Telopea speciosissima,28,NA,NA,NA,first_fruiting_resp_min,2
Telopea speciosissima,28,NA,NA,NA,first_fruiting_resp_max,3
Telopea speciosissima,28,NA,NA,NA,secondary_juvenile_period_min,2
Telopea speciosissima,28,NA,NA,NA,secondary_juvenile_period_max,3
Xylomelum pyriforme,28,NA,advanced seedlings,NA,fire_response_LCR,resprouts
Xylomelum pyriforme,28,NA,advanced seedlings,NA,fire_response_NL,resprouts
Xylomelum pyriforme,28,NA,advanced seedlings,NA,seedlings_first_observed,133
Xylomelum pyriforme,28,NA,advanced seedlings,NA,first_flowering_resp,39
Xylomelum pyriforme,28,NA,advanced seedlings,NA,first_fruiting_resp,133
Xylomelum pyriforme,28,NA,advanced seedlings,NA,secondary_juvenile_period_min,2
Xylomelum pyriforme,28,NA,advanced seedlings,NA,secondary_juvenile_period_max,3
Clematis aristata,28,NA,NA,NA,fire_response_LCR,resprouts
Clematis aristata,28,NA,NA,NA,first_flowering_resp,38
Ranunculus plebeius,28,NA,NA,NA,fire_response_LCR,fire_killed
Ranunculus plebeius,28,NA,NA,NA,first_flowering_unknown,41
*Ranunculus repens,28,NA,NA,NA,fire_response_LCR,resprouts
*Ranunculus repens,28,NA,NA,NA,first_flowering_resp,39
*Ranunculus repens,28,NA,NA,NA,first_fruiting_resp,44
*Ranunculus repens,28,NA,NA,NA,secondary_juvenile_period,1
Cryptandra amara,28,NA,NA,NA,fire_response_LCR,fire_killed
Cryptandra amara,28,NA,NA,NA,first_flowering_seed,71
Cryptandra amara,28,NA,NA,NA,first_fruiting_seed,75
Cryptandra amara,28,NA,NA,NA,peak_flowering_seed_min,3
Cryptandra amara,28,NA,NA,NA,peak_flowering_seed_max,5
Cryptandra ericoides,28,NA,NA,NA,fire_response_NL,fire_killed
Cryptandra ericoides,28,NA,NA,NA,first_flowering_seed,64
Pomaderris discolor,28,NA,NA,NA,fire_response_LCR,fire_killed
Pomaderris discolor,28,NA,NA,NA,first_flowering_seed,140
Pomaderris discolor,28,NA,NA,NA,first_fruiting_seed,249
Pomaderris discolor,28,NA,NA,NA,peak_flowering_seed_min,4
Pomaderris discolor,28,NA,NA,NA,peak_flowering_seed_max,6
Pomaderris elliptica,28,NA,NA,NA,fire_response_NL,fire_killed
Pomaderris elliptica,28,NA,NA,NA,first_flowering_seed,195
Pomaderris ferruginea,28,NA,advanced seedlings,NA,fire_response_LCR,fire_killed
Pomaderris ferruginea,28,NA,advanced seedlings,NA,seedlings_first_observed,63
Pomaderris ferruginea,28,NA,advanced seedlings,NA,first_flowering_seed,140
Pomaderris ferruginea,28,NA,advanced seedlings,NA,first_fruiting_seed,149
Pomaderris ferruginea,28,NA,advanced seedlings,NA,primary_juvenile_period_min,2
Pomaderris ferruginea,28,NA,advanced seedlings,NA,primary_juvenile_period_max,3
Pomaderris ferruginea,28,NA,advanced seedlings,NA,fire_time_from_fire_to_flowering_min,2
Pomaderris ferruginea,28,NA,advanced seedlings,NA,fire_time_from_fire_to_flowering_max,3
Pomaderris ferruginea,28,NA,advanced seedlings,NA,peak_flowering_seed_min,4
Pomaderris ferruginea,28,NA,advanced seedlings,NA,peak_flowering_seed_max,6
Pomaderris intermedia,28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Pomaderris intermedia,28,NA,just germinated seedlings,NA,seedlings_first_observed,50
Pomaderris intermedia,28,NA,just germinated seedlings,NA,first_flowering_seed,89
Pomaderris intermedia,28,NA,just germinated seedlings,NA,first_fruiting_seed,143
Pomaderris intermedia,28,NA,just germinated seedlings,NA,peak_flowering_seed_min,4
Pomaderris intermedia,28,NA,just germinated seedlings,NA,peak_flowering_seed_max,6
*Potentilla indica,28,NA,NA,NA,fire_response_LCR,resprouts
*Potentilla indica,28,NA,NA,NA,first_fruiting_resp,23
*Rubus ?discolor,28,NA,NA,NA,fire_response_LCR,resprouts
*Rubus ?discolor,28,NA,NA,NA,first_flowering_resp,38
*Rubus ?discolor,28,NA,NA,NA,first_fruiting_resp,49
*Rubus ?discolor,28,NA,NA,NA,secondary_juvenile_period,1
*Galium aparine,28,NA,NA,NA,fire_response_LCR,fire_killed
*Galium aparine,28,NA,NA,NA,first_flowering_seed,44
*Galium aparine,28,NA,NA,NA,first_fruiting_seed,44
*Galium aparine,28,NA,NA,NA,primary_juvenile_period,1
*Galium aparine,28,NA,NA,NA,fire_time_from_fire_to_flowering,1
Galium binifolium,28,NA,just germinated seedlings,NA,seedlings_first_observed,36
Morinda jasminoides,28,NA,NA,NA,fire_response_LCR,resprouts
Morinda jasminoides,28,NA,NA,NA,first_flowering_resp,101
Morinda jasminoides,28,NA,NA,NA,secondary_juvenile_period,2
Morinda jasminoides,28,NA,NA,NA,peak_fruiting_resp,5
Opercularia aspera,28,NA,just germinated seedlings,NA,fire_response_LCR,resprouts
Opercularia aspera,28,NA,just germinated seedlings,NA,fire_response_NL,resprouts
Opercularia aspera,28,NA,just germinated seedlings,NA,seedlings_first_observed,21
Opercularia aspera,28,NA,just germinated seedlings,NA,first_fruiting_resp,23
Opercularia varia,28,NA,NA,NA,fire_response_LCR,resprouts
Opercularia varia,28,NA,NA,NA,first_flowering_unknown,33
Opercularia varia,28,NA,NA,NA,first_fruiting_unknown,33
Pomax umbellata,28,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Pomax umbellata,28,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Pomax umbellata,28,NA,just germinated seedlings,NA,seedlings_first_observed,15
Pomax umbellata,28,NA,just germinated seedlings,NA,first_flowering_seed,38
Pomax umbellata,28,NA,just germinated seedlings,NA,first_fruiting_seed,49
Pomax umbellata,28,NA,just germinated seedlings,NA,primary_juvenile_period,1
Pomax umbellata,28,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering,1
*Richardia stellaris,28,NA,NA,NA,fire_response_LCR,resprouts
*Richardia stellaris,28,NA,NA,NA,first_fruiting_unknown,25
Asterolasia correifolia,28,NA,NA,NA,fire_response_NL,fire_killed
Boronia ledifolia,29,NA,just germinated seedlings,NA,fire_response_LCR,fire_killed
Boronia ledifolia,29,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Boronia ledifolia,29,NA,just germinated seedlings,NA,seedlings_first_observed,23
Boronia ledifolia,29,NA,just germinated seedlings,NA,first_flowering_seed,85
Boronia ledifolia,29,NA,just germinated seedlings,NA,first_fruiting_seed,2
Boronia ledifolia,29,NA,just germinated seedlings,NA,primary_juvenile_period,97
Boronia ledifolia,29,NA,just germinated seedlings,NA,fire_time_from_fire_to_flowering,97
Boronia ledifolia,29,NA,just germinated seedlings,NA,peak_flowering_seed_min,4
Boronia ledifolia,29,NA,just germinated seedlings,NA,peak_flowering_seed_max,5
Boronia mollis,29,NA,just germinated seedlings,NA,fire_response_NL,fire_killed
Boronia mollis,29,NA,just germinated seedlings,NA,seedlings_first_observed,35
Boronia pinnata,29,NA,NA,NA,fire_response_LCR,resprouts
Boronia pinnata,29,NA,NA,NA,fire_response_NL,resprouts
Boronia pinnata,29,NA,NA,NA,first_flowering_resp,37
Boronia pinnata,29,NA,NA,NA,first_fruiting_resp,97
Boronia pinnata,29,NA,NA,NA,secondary_juvenile_period,2
Boronia pinnata,29,NA,NA,NA,peak_flowering_resp,3
Boronia pinnata,29,NA,NA,NA,large_prop_flowering_resp,89
Boronia polygalifolia,29,NA,NA,NA,fire_response_LCR,resprouts
Boronia rigens,29,NA,NA,NA,fire_response_LCR,fire_killed
