aligned_name,taxon_name,taxon_rank,taxonomic_status,taxonomic_dataset,taxon_name_alternatives,genus,family,binomial,trinomial,taxon_distribution,establishment_means,scientific_name,taxon_id,taxon_id_genus,taxon_id_family,scientific_name_id,aligned_name_taxon_id,aligned_name_taxonomic_status
Clematis gentianoides,Clematis gentianoides,species,accepted,APC,,Clematis,Ranunculaceae,Clematis gentianoides,,Tas,native,Clematis gentianoides DC.,https://id.biodiversity.org.au/node/apni/2915948,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71790,https://id.biodiversity.org.au/node/apni/2915948,accepted
Clematis glycinoides var. glycinoides,Clematis glycinoides,species,accepted,APC,,Clematis,Ranunculaceae,Clematis glycinoides,,"Qld, NSW, LHI, Vic",native,Clematis glycinoides DC.,https://id.biodiversity.org.au/node/apni/2886122,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71823,https://id.biodiversity.org.au/instance/apni/851004,nomenclatural synonym
Clematis glycinoides,Clematis glycinoides ,species,accepted,APC, Clematis pickeringii (pro parte misapplied) | Clematis dubia (misapplied),Clematis,Ranunculaceae,Clematis glycinoides,,"Qld, NSW, LHI, Vic",native,Clematis glycinoides DC.,https://id.biodiversity.org.au/node/apni/2886122,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71823,https://id.biodiversity.org.au/node/apni/2886122,accepted
Clematis leptophylla,Clematis leptophylla,species,accepted,APC,,Clematis,Ranunculaceae,Clematis leptophylla,,"SA, NSW, ACT, Vic",native,Clematis leptophylla (F.Muell. ex Benth.) H.Eichler,https://id.biodiversity.org.au/node/apni/2901722,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/125732,https://id.biodiversity.org.au/node/apni/2901722,accepted
Clematis microphylla var. leptophylla,Clematis leptophylla,species,accepted,APC,,Clematis,Ranunculaceae,Clematis leptophylla,,"SA, NSW, ACT, Vic",native,Clematis leptophylla (F.Muell. ex Benth.) H.Eichler,https://id.biodiversity.org.au/node/apni/2901722,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/125732,https://id.biodiversity.org.au/instance/apni/851005,nomenclatural synonym
Clematis linearifolia,Clematis linearifolia,species,accepted,APC,,Clematis,Ranunculaceae,Clematis linearifolia,,WA,native,Clematis linearifolia Steud.,https://id.biodiversity.org.au/node/apni/2901148,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71917,https://id.biodiversity.org.au/node/apni/2901148,accepted
Clematis microphylla,Clematis microphylla,species,accepted,APC,,Clematis,Ranunculaceae,Clematis microphylla,,"SA, Qld, NSW, Vic, Tas",native,Clematis microphylla DC.,https://id.biodiversity.org.au/taxon/apni/51446139,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71923,https://id.biodiversity.org.au/taxon/apni/51446139,accepted
Clematis microphylla f. microphylla,Clematis microphylla,species,accepted,APC,,Clematis,Ranunculaceae,Clematis microphylla,,"SA, Qld, NSW, Vic, Tas",native,Clematis microphylla DC.,https://id.biodiversity.org.au/taxon/apni/51446139,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71923,https://id.biodiversity.org.au/instance/apni/851018,nomenclatural synonym
Clematis microphylla var. microphylla,Clematis microphylla,species,accepted,APC,,Clematis,Ranunculaceae,Clematis microphylla,,"SA, Qld, NSW, Vic, Tas",native,Clematis microphylla DC.,https://id.biodiversity.org.au/taxon/apni/51446139,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71923,https://id.biodiversity.org.au/instance/apni/851017,nomenclatural synonym
Clematis montana,Clematis montana,species,accepted,APC,,Clematis,Ranunculaceae,Clematis montana,,NSW (doubtfully naturalised),naturalised,Clematis montana Buch.-Ham. ex DC.,https://id.biodiversity.org.au/node/apni/2894200,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/149823,https://id.biodiversity.org.au/node/apni/2894200,accepted
Clematis glycinoides var. submutica,Clematis pickeringii,species,accepted,APC,,Clematis,Ranunculaceae,Clematis pickeringii,,"WA, NT, NSW",native,Clematis pickeringii A.Gray,https://id.biodiversity.org.au/node/apni/2894049,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71979,https://id.biodiversity.org.au/instance/apni/851022,taxonomic synonym
Clematis pickeringii,Clematis pickeringii,species,accepted,APC,,Clematis,Ranunculaceae,Clematis pickeringii,,"WA, NT, NSW",native,Clematis pickeringii A.Gray,https://id.biodiversity.org.au/node/apni/2894049,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71979,https://id.biodiversity.org.au/node/apni/2894049,accepted
Clematis aristata f. oblongisepala,Clematis pubescens,species,accepted,APC,,Clematis,Ranunculaceae,Clematis pubescens,,WA,native,Clematis pubescens Hügel ex Endl.,https://id.biodiversity.org.au/node/apni/2887834,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71985,https://id.biodiversity.org.au/instance/apni/851037,taxonomic synonym
Clematis aristata var. occidentalis,Clematis pubescens,species,accepted,APC,,Clematis,Ranunculaceae,Clematis pubescens,,WA,native,Clematis pubescens Hügel ex Endl.,https://id.biodiversity.org.au/node/apni/2887834,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71985,https://id.biodiversity.org.au/instance/apni/851034,taxonomic synonym
Clematis pubescens,Clematis pubescens,species,accepted,APC,,Clematis,Ranunculaceae,Clematis pubescens,,WA,native,Clematis pubescens Hügel ex Endl.,https://id.biodiversity.org.au/node/apni/2887834,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/71985,https://id.biodiversity.org.au/node/apni/2887834,accepted
Clematis sp. Pikedale (R.J.Henderson H3121),Clematis sp. Pikedale (R.J.Henderson H3121),species,accepted,APC,,Clematis,Ranunculaceae,Clematis sp. Pikedale (R.J.Henderson H3121),,Qld,native,Clematis sp. Pikedale (R.J.Henderson H3121) Qld Herbarium,https://id.biodiversity.org.au/node/apni/2900711,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/202864,https://id.biodiversity.org.au/node/apni/2900711,accepted
Clematis sp. [ACT_Government_2003],Clematis sp. [ACT_Government_2003],genus,genus accepted,APC,,Clematis,Ranunculaceae,,,,,,,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,,,
Clematis sp. [Fonseca_2000],Clematis sp. [Fonseca_2000],genus,genus accepted,APC,,Clematis,Ranunculaceae,,,,,,,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,,,
Clematis sp. [White_2020],Clematis sp. [White_2020],genus,genus accepted,APC,,Clematis,Ranunculaceae,,,,,,,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,,,
Clematis vitalba,Clematis vitalba,species,accepted,APC,,Clematis,Ranunculaceae,Clematis vitalba,,"SA (naturalised), Vic (naturalised), Tas (naturalised)",naturalised,Clematis vitalba L.,https://id.biodiversity.org.au/node/apni/2916792,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/72007,https://id.biodiversity.org.au/node/apni/2916792,accepted
Clematis vitalba var. vitalba,Clematis vitalba var. vitalba,variety,accepted,APC,,Clematis,Ranunculaceae,Clematis vitalba,Clematis vitalba var. vitalba,"SA (naturalised), Vic (naturalised), Tas (naturalised)",naturalised,Clematis vitalba L. var. vitalba,https://id.biodiversity.org.au/node/apni/2912920,https://id.biodiversity.org.au/taxon/apni/51446140,https://id.biodiversity.org.au/taxon/apni/51458182,https://id.biodiversity.org.au/name/apni/202865,https://id.biodiversity.org.au/node/apni/2912920,accepted
Cleome aculeata,Cleome aculeata,species,accepted,APC,,Cleome,Cleomaceae,Cleome aculeata,,"NT (doubtfully naturalised), Qld (naturalised)",naturalised,Cleome aculeata L.,https://id.biodiversity.org.au/node/apni/2912646,https://id.biodiversity.org.au/taxon/apni/51459014,https://id.biodiversity.org.au/taxon/apni/51459015,https://id.biodiversity.org.au/name/apni/72063,https://id.biodiversity.org.au/node/apni/2912646,accepted
Cleome sp. Flying Fox Creek (D.J.Dixon 1089 & I.D.Cowie),Cleome sp. Flying Fox Creek (D.J.Dixon 1089 & I.D.Cowie),species,accepted,APC,,Cleome,Cleomaceae,Cleome sp. Flying Fox Creek (D.J.Dixon 1089 & I.D.Cowie),,NT,native,Cleome sp. Flying Fox Creek (D.J.Dixon 1089 & I.D.Cowie) P.S.Short,https://id.biodiversity.org.au/node/apni/2909976,https://id.biodiversity.org.au/taxon/apni/51459014,https://id.biodiversity.org.au/taxon/apni/51459015,https://id.biodiversity.org.au/name/apni/233759,https://id.biodiversity.org.au/node/apni/2909976,accepted
Cleome sp. large coastal (M.J.Barritt 1797),Cleome sp. large coastal (M.J.Barritt 1797),species,accepted,APC,,Cleome,Cleomaceae,Cleome sp. large coastal (M.J.Barritt 1797),,NT,native,Cleome sp. large coastal (M.J.Barritt 1797) P.S.Short,https://id.biodiversity.org.au/node/apni/2893160,https://id.biodiversity.org.au/taxon/apni/51459014,https://id.biodiversity.org.au/taxon/apni/51459015,https://id.biodiversity.org.au/name/apni/233760,https://id.biodiversity.org.au/node/apni/2893160,accepted
Cleretum bellidiforme,Cleretum bellidiforme,species,accepted,APC,,Cleretum,Aizoaceae,Cleretum bellidiforme,,"WA (naturalised), SA (naturalised)",naturalised,Cleretum bellidiforme (Burm.f.) G.D.Rowley,https://id.biodiversity.org.au/node/apni/2898483,https://id.biodiversity.org.au/node/apni/2905436,https://id.biodiversity.org.au/taxon/apni/51733707,https://id.biodiversity.org.au/name/apni/245469,https://id.biodiversity.org.au/node/apni/2898483,accepted
Dorotheanthus bellidiformis,Cleretum bellidiforme,species,accepted,APC,,Cleretum,Aizoaceae,Cleretum bellidiforme,,"WA (naturalised), SA (naturalised)",naturalised,Cleretum bellidiforme (Burm.f.) G.D.Rowley,https://id.biodiversity.org.au/node/apni/2898483,https://id.biodiversity.org.au/node/apni/2905436,https://id.biodiversity.org.au/taxon/apni/51733707,https://id.biodiversity.org.au/name/apni/245469,https://id.biodiversity.org.au/instance/apni/952668,nomenclatural synonym
Cleretum papulosum,Cleretum papulosum,species,accepted,APC,,Cleretum,Aizoaceae,Cleretum papulosum,,"WA (naturalised), SA (naturalised), NSW (naturalised), Vic (naturalised)",naturalised,Cleretum papulosum (L.f.) L.Bolus,https://id.biodiversity.org.au/node/apni/2903519,https://id.biodiversity.org.au/node/apni/2905436,https://id.biodiversity.org.au/taxon/apni/51733707,https://id.biodiversity.org.au/name/apni/198493,https://id.biodiversity.org.au/node/apni/2903519,accepted
Micropterum papulosum,Cleretum papulosum,species,accepted,APC,,Cleretum,Aizoaceae,Cleretum papulosum,,"WA (naturalised), SA (naturalised), NSW (naturalised), Vic (naturalised)",naturalised,Cleretum papulosum (L.f.) L.Bolus,https://id.biodiversity.org.au/node/apni/2903519,https://id.biodiversity.org.au/node/apni/2905436,https://id.biodiversity.org.au/taxon/apni/51733707,https://id.biodiversity.org.au/name/apni/198493,https://id.biodiversity.org.au/instance/apni/839809,nomenclatural synonym
Cleretum papulosum subsp. papulosum,Cleretum papulosum subsp. papulosum,subspecies,accepted,APC,,Cleretum,Aizoaceae,Cleretum papulosum,Cleretum papulosum subsp. papulosum,"WA (naturalised), SA (naturalised), NSW (naturalised), Vic (naturalised)",naturalised,Cleretum papulosum (L.f.) L.Bolus subsp. papulosum,https://id.biodiversity.org.au/node/apni/2909840,https://id.biodiversity.org.au/node/apni/2905436,https://id.biodiversity.org.au/taxon/apni/51733707,https://id.biodiversity.org.au/name/apni/198495,https://id.biodiversity.org.au/node/apni/2909840,accepted
Clerodendrum calamitosum,Clerodendrum calamitosum,species,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum calamitosum,,ChI (naturalised),naturalised,Clerodendrum calamitosum L.,https://id.biodiversity.org.au/node/apni/2913628,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/207868,https://id.biodiversity.org.au/node/apni/2913628,accepted
Clerodendrum chinense,Clerodendrum chinense,species,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum chinense,,Qld (doubtfully naturalised),naturalised,Clerodendrum chinense (Osbeck) Mabb.,https://id.biodiversity.org.au/node/apni/2917507,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/179212,https://id.biodiversity.org.au/node/apni/2917507,accepted
Clerodendrum costatum,Clerodendrum costatum,species,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum costatum,,"NT, Qld",native,Clerodendrum costatum R.Br.,https://id.biodiversity.org.au/node/apni/2893088,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72206,https://id.biodiversity.org.au/node/apni/2893088,accepted
Clerodendrum floribundum,Clerodendrum floribundum ,species,accepted,APC, Clerodendrum longiflorum var. glabrum (pro parte misapplied),Clerodendrum,Lamiaceae,Clerodendrum floribundum,,"WA, NT, Qld, NSW",native,Clerodendrum floribundum R.Br.,https://id.biodiversity.org.au/node/apni/2918076,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72217,https://id.biodiversity.org.au/node/apni/2918076,accepted
Clerodendrum floribundum var. angustifolium,Clerodendrum floribundum var. angustifolium,variety,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum floribundum,Clerodendrum floribundum var. angustifolium,"WA, NT",native,Clerodendrum floribundum var. angustifolium Moldenke,https://id.biodiversity.org.au/node/apni/2919235,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72223,https://id.biodiversity.org.au/node/apni/2919235,accepted
Clerodendrum floribundum var. attenuatum,Clerodendrum floribundum var. attenuatum,variety,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum floribundum,Clerodendrum floribundum var. attenuatum,NT,native,Clerodendrum floribundum var. attenuatum (R.Br.) Moldenke,https://id.biodiversity.org.au/node/apni/2921001,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72231,https://id.biodiversity.org.au/node/apni/2921001,accepted
Clerodendrum floribundum var. coriaceum,Clerodendrum floribundum var. coriaceum,variety,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum floribundum,Clerodendrum floribundum var. coriaceum,"WA, NT",native,Clerodendrum floribundum var. coriaceum (R.Br.) Moldenke,https://id.biodiversity.org.au/node/apni/2904307,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72238,https://id.biodiversity.org.au/node/apni/2904307,accepted
Clerodendrum floribundum var. floribundum,Clerodendrum floribundum var. floribundum,variety,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum floribundum,Clerodendrum floribundum var. floribundum,WA,native,Clerodendrum floribundum R.Br. var. floribundum,https://id.biodiversity.org.au/node/apni/2908123,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72243,https://id.biodiversity.org.au/node/apni/2908123,accepted
Clerodendrum floribundum var. ovatum,Clerodendrum floribundum var. ovatum,variety,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum floribundum,Clerodendrum floribundum var. ovatum,"WA, NT",native,Clerodendrum floribundum var. ovatum (R.Br.) Domin,https://id.biodiversity.org.au/node/apni/2891157,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72254,https://id.biodiversity.org.au/node/apni/2891157,accepted
Clerodendrum grayi,Clerodendrum grayi,species,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum grayi,,Qld,native,Clerodendrum grayi Munir,https://id.biodiversity.org.au/node/apni/2900864,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72260,https://id.biodiversity.org.au/node/apni/2900864,accepted
Clerodendrum heterophyllum,Clerodendrum heterophyllum,species,accepted,APC,,Clerodendrum,Lamiaceae,Clerodendrum heterophyllum,,Qld (naturalised),naturalised,Clerodendrum heterophyllum (Vent.) R.Br.,https://id.biodiversity.org.au/taxon/apni/51774819,https://id.biodiversity.org.au/taxon/apni/51774820,https://id.biodiversity.org.au/taxon/apni/51776061,https://id.biodiversity.org.au/name/apni/72270,https://id.biodiversity.org.au/taxon/apni/51774819,accepted
