dataset_id,taxon_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name,seed_mass_Wells
Metcalfe_2009,Glochidion harveyanum var. harveyanum,Siam,NA,Metcalfe_2009_129,seed_mass,11,mg,NA,multisite_mean,unknown,Glochidion harveyanum var. harveyanum,18.114
Metcalfe_2009,Glochidion harveyanum var. harveyanum,Siam,NA,Metcalfe_2009_129,seed_mass,11,mg,NA,multisite_mean,unknown,Glochidion harveyanum var. harveyanum,13
Metcalfe_2009,Glochidion sumatranum,Shane's,NA,Metcalfe_2009_132,seed_mass,4.3,mg,NA,multisite_mean,unknown,Glochidion sumatranum,12.257
Metcalfe_2009,Harpullia rhyticarpa,McDonald's,NA,Metcalfe_2009_140,seed_mass,320,mg,NA,multisite_mean,unknown,Harpullia rhyticarpa,309.142
Metcalfe_2009,Helicia nortoniana,McDonald's,NA,Metcalfe_2009_142,seed_mass,23,mg,NA,multisite_mean,unknown,Helicia nortoniana,24.89
Metcalfe_2009,Hoya pottsii,McDonald's,NA,Metcalfe_2009_149,seed_mass,4.8,mg,NA,multisite_mean,unknown,Hoya pottsii,0.896
Metcalfe_2009,Hypserpa decumbens,Mackay's,NA,Metcalfe_2009_151,seed_mass,190,mg,NA,multisite_mean,unknown,Hypserpa decumbens,19.738
Metcalfe_2009,Ichnocarpus frutescens,Weiss,NA,Metcalfe_2009_154,seed_mass,27,mg,NA,multisite_mean,unknown,Ichnocarpus frutescens,33.86
Metcalfe_2009,Lygodium reticulatum,Harney's,NA,Metcalfe_2009_166,seed_mass,0.001,mg,NA,multisite_mean,unknown,Lygodium reticulatum,0.03
Metcalfe_2009,Macaranga tanarius,Harney's,NA,Metcalfe_2009_170,seed_mass,18,mg,NA,multisite_mean,unknown,Macaranga tanarius,16.5362
Metcalfe_2009,Macaranga tanarius,Harney's,NA,Metcalfe_2009_170,seed_mass,18,mg,NA,multisite_mean,unknown,Macaranga tanarius,44.3079
Metcalfe_2009,Melicope xanthoxyloides,Shane's,NA,Metcalfe_2009_177,seed_mass,26,mg,NA,multisite_mean,unknown,Melicope xanthoxyloides,1.524
Metcalfe_2009,Melodinus australis,Henry's,NA,Metcalfe_2009_178,seed_mass,48,mg,NA,multisite_mean,unknown,Melodinus australis,38
Metcalfe_2009,Myristica globosa subsp. muelleri,Siam,NA,Metcalfe_2009_188,seed_mass,840,mg,NA,multisite_mean,unknown,Myristica globosa ssp. muelleri,1365.825
Metcalfe_2009,Myristica globosa subsp. muelleri,Siam,NA,Metcalfe_2009_188,seed_mass,840,mg,NA,multisite_mean,unknown,Myristica globosa ssp. muelleri,1612
Metcalfe_2009,Neolitsea dealbata,Zonta,NA,Metcalfe_2009_190,seed_mass,190,mg,NA,multisite_mean,unknown,Neolitsea dealbata,189.886
Metcalfe_2009,Pilidiostigma tetramerum,Henry's,NA,Metcalfe_2009_201,seed_mass,32,mg,NA,multisite_mean,unknown,Pilidiostigma tetramerum,58.549
Metcalfe_2009,Pilidiostigma tropicum,Siam,NA,Metcalfe_2009_202,seed_mass,32,mg,NA,multisite_mean,unknown,Pilidiostigma tropicum,50.686
Metcalfe_2009,Planchonella myrsinodendron,Weiss,NA,Metcalfe_2009_216,seed_mass,680,mg,NA,multisite_mean,unknown,Pouteria myrsinodendron,535.92
Metcalfe_2009,Pleioluma xerocarpa,McDonald's,NA,Metcalfe_2009_217,seed_mass,82,mg,NA,multisite_mean,unknown,Pouteria xerocarpa,63.761
Metcalfe_2009,Pleioluma xerocarpa,McDonald's,NA,Metcalfe_2009_217,seed_mass,82,mg,NA,multisite_mean,unknown,Pouteria xerocarpa,166.551
Metcalfe_2009,Psidium guajava,Weiss,NA,Metcalfe_2009_222,seed_mass,1.7,mg,NA,multisite_mean,unknown,Psidium guajava,12.62
Metcalfe_2009,Rhodamnia sessiliflora,Henry's,NA,Metcalfe_2009_231,seed_mass,30,mg,NA,multisite_mean,unknown,Rhodamnia sessiliflora,8.813
Metcalfe_2009,Rourea brachyandra,Mackay's,NA,Metcalfe_2009_235,seed_mass,40,mg,NA,multisite_mean,unknown,Rourea brachyandra,71.674
Metcalfe_2009,Sageretia hamosa,Mackay's,NA,Metcalfe_2009_236,seed_mass,19,mg,NA,multisite_mean,unknown,Sageretia hamosa,24.54
Metcalfe_2009,Salacia disepala,Weiss,NA,Metcalfe_2009_237,seed_mass,3600,mg,NA,multisite_mean,unknown,Salacia disepala,1020.024
Metcalfe_2009,Sarcopteryx martyana,Mackay's,NA,Metcalfe_2009_238,seed_mass,40,mg,NA,multisite_mean,unknown,Sarcopteryx martyana,56.566
Metcalfe_2009,Sloanea langii,McDonald's,NA,Metcalfe_2009_244,seed_mass,94,mg,NA,multisite_mean,unknown,Sloanea langii,36.811
Metcalfe_2009,Symplocos puberula,McDonald's,NA,Metcalfe_2009_252,seed_mass,60,mg,NA,multisite_mean,unknown,Symplocos cochinchinensis var. pilosiuscula,35.053
Metcalfe_2009,Syzygium sayeri,Harney's,NA,Metcalfe_2009_259,seed_mass,920,mg,NA,multisite_mean,unknown,Syzygium sayeri,1349.9819
Metcalfe_2009,Syzygium sayeri,Harney's,NA,Metcalfe_2009_259,seed_mass,920,mg,NA,multisite_mean,unknown,Syzygium sayeri,1177
Metcalfe_2009,Tabernaemontana pandacaqui,McDonald's,NA,Metcalfe_2009_262,seed_mass,44,mg,NA,multisite_mean,unknown,Tabernaemontana pandacaqui,8.414
Metcalfe_2009,Steganthera laxiflora,Mackay's,NA,Metcalfe_2009_266,seed_mass,130,mg,NA,multisite_mean,unknown,Tetrasynandra laxiflora,185.972
Metcalfe_2009,Tetrastigma nitens,Henry's,NA,Metcalfe_2009_268,seed_mass,68,mg,NA,multisite_mean,unknown,Tetrastigma nitens,58.83
Metcalfe_2009,Xanthophyllum octandrum,Weiss,NA,Metcalfe_2009_284,seed_mass,220,mg,NA,multisite_mean,unknown,Xanthophyllum octandrum,0.6888
Metcalfe_2009,Xanthophyllum octandrum,Weiss,NA,Metcalfe_2009_284,seed_mass,220,mg,NA,multisite_mean,unknown,Xanthophyllum octandrum,256.6345
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10858,seed_mass,11,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10859,seed_mass,11.6,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10860,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10861,seed_mass,10.1,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10862,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10863,seed_mass,7.6,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10864,seed_mass,10.3,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10865,seed_mass,11.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10866,seed_mass,10.6,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10867,seed_mass,12.1,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10868,seed_mass,9.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10869,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10870,seed_mass,11.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10871,seed_mass,12.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10872,seed_mass,10.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10873,seed_mass,10.3,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10874,seed_mass,12.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10875,seed_mass,9.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10876,seed_mass,11.3,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10877,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10878,seed_mass,10.7,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10879,seed_mass,8.6,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10880,seed_mass,11.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10881,seed_mass,9.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10882,seed_mass,10.1,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10883,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10884,seed_mass,11.1,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10885,seed_mass,10.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10886,seed_mass,11.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10887,seed_mass,12.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10888,seed_mass,12.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10889,seed_mass,9.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10890,seed_mass,10.1,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10891,seed_mass,9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10892,seed_mass,11.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10893,seed_mass,12.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10894,seed_mass,9.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10895,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10896,seed_mass,9.3,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10897,seed_mass,10.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10898,seed_mass,13.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10899,seed_mass,9.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10900,seed_mass,9.7,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10901,seed_mass,7.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10902,seed_mass,10.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10903,seed_mass,9.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10904,seed_mass,10.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10905,seed_mass,8.5,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10906,seed_mass,9.6,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10907,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10908,seed_mass,11.3,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10909,seed_mass,10.7,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10910,seed_mass,9.5,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10911,seed_mass,9.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10912,seed_mass,8.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10913,seed_mass,9.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10914,seed_mass,9.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10915,seed_mass,13.6,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10916,seed_mass,11.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10917,seed_mass,9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10918,seed_mass,11.5,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10919,seed_mass,9.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10920,seed_mass,12,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10921,seed_mass,12,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10922,seed_mass,11.1,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10923,seed_mass,11.7,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10924,seed_mass,10.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10925,seed_mass,12.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10926,seed_mass,10.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10927,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10928,seed_mass,12,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10929,seed_mass,10.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10930,seed_mass,10.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10931,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10932,seed_mass,6.5,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10933,seed_mass,11.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10934,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10935,seed_mass,11,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10936,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10937,seed_mass,8.1,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10938,seed_mass,9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10939,seed_mass,10.1,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10940,seed_mass,10.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10941,seed_mass,8.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10942,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10943,seed_mass,9.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10944,seed_mass,9.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10945,seed_mass,4.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10946,seed_mass,9.9,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10947,seed_mass,11.8,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10948,seed_mass,10.3,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10949,seed_mass,8.3,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10950,seed_mass,10.2,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10951,seed_mass,10.7,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10952,seed_mass,11,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10953,seed_mass,11.6,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10954,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10955,seed_mass,10,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10956,seed_mass,6.7,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Celastrus subspicatus,Mt Keira,NA,Ooi_2007_10957,seed_mass,12.4,mg,1980-03-03,raw_value,1,Celastrus subspicatus,29.156
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12181,seed_mass,9.35,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12182,seed_mass,7.56,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12183,seed_mass,9.06,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12184,seed_mass,9.1,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12185,seed_mass,8.16,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12186,seed_mass,7.91,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12187,seed_mass,8.94,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12188,seed_mass,9.54,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12189,seed_mass,7.77,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12190,seed_mass,8.37,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12191,seed_mass,8.46,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12192,seed_mass,8.47,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12193,seed_mass,9.12,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12194,seed_mass,11.02,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12195,seed_mass,8.47,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12196,seed_mass,7.66,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12197,seed_mass,7.37,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12198,seed_mass,5.46,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12199,seed_mass,9.13,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12200,seed_mass,8.69,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12201,seed_mass,8.08,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12202,seed_mass,8.89,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12203,seed_mass,9.43,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12204,seed_mass,7.25,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12205,seed_mass,9.21,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12206,seed_mass,9.62,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12207,seed_mass,9.88,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12208,seed_mass,7.43,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12209,seed_mass,9.85,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12210,seed_mass,7.7,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12211,seed_mass,5.78,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12212,seed_mass,5.56,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12213,seed_mass,4.16,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
Ooi_2007,Hibbertia scandens,Royal National Park,NA,Ooi_2007_12214,seed_mass,8.72,mg,1976-01-20,raw_value,1,Hibbertia scandens,9.726
