sort,Species,StrataBinary,Site,Lat_decimal,Long_decimal,SeedDM,seed_mass_to_use,study_with_seed_mass_duplicate,StemDensity,StemDensity_to_use,study_duplicated_for_wood_density,LA,LtLeaf,LMA,LDM,LSleaf,LSS,LSD,HeightM,HeightPlant,L1Lflt2,nLsample,LVleaf,LFrLeaf,LDrLeaf,LH20Leaf,LDV,LLV,LFV,LLA,LFA,SLA,LWC,Lasample,LVsample,LFrWtSample,LDryWtSample,LH20WtSample,LSg,Stem water displacement,Stem dry wt,Diam,UniqueID,LeafID,PlantID,SpTrees,SpID,AngioNon,Notes,Location,LF,HeightMax,ReproAge,ReproCLE,Pollination_syndrome,Fruit_type,FruitFG,DispClass,DispSimple,DispC3,cotsExp,cotsEH,cotsFR,LEE,omit,description
1934,Polyscias elegans,Stratum_1_seedling,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,0.2632,0.2632,NA,6.522,0.1825,35.30001483,0.2205,0.9514,5.2133,2.36430839,NA,0.18,2,4,0.1190265,0.104428301,0.023022677,0.081405624,0.193424739,0.683928571,0.877353367,124.8169643,160.1169896,28.3286,0.7795,26.0878,0.47610235,0.41771,0.09209,0.32562,12.2,0.2916,0.07689,0.25,938,polele11,polele11,Polyscias_elegans,Pel,0,NA,BrValley,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1935,Polyscias elegans,Stratum_2_adult_plant,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,19.1793,0.19,75.66070712,0.3589,1.5753,8.2911,2.310142101,26,NA,2,10,0.3644067,0.404321664,0.145111911,0.259209752,0.398214248,0.711319941,1.109534111,135.1507888,210.811481,13.2169,0.6411,171.7933,3.2640727,3.6216,1.2998,2.3218,20.2,NA,NA,NA,2202,poleleA1,polele21,Polyscias_elegans,Pel,0,NA,BrValley,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1936,Polyscias elegans,Stratum_2_adult_plant,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,52.072,0.275,126.4814136,0.376,2.4488,8.9046,2.368244681,25,NA,2,6,1.43198,1.751585015,0.658617299,1.092967716,0.459932413,0.763256272,1.223190977,209.8954748,336.3775187,7.9063,0.624,312.4317,8.59187175,10.5095,3.9517,6.5578,31.4,NA,NA,NA,2203,poleleA2,polele22,Polyscias_elegans,Pel,0,NA,BrValley,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1937,Polyscias elegans,Stratum_2_adult_plant,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,55.0536,0.2225,80.76957249,0.3431,1.6845,7.5708,2.206587001,27,NA,2,6,1.2249426,1.295882941,0.444666532,0.851216409,0.363009315,0.694903099,1.057913196,154.6159396,235.3856861,12.3809,0.6569,330.3217,7.349657825,7.7753,2.668,5.1073,21.6,NA,NA,NA,2204,poleleA3,polele23,Polyscias_elegans,Pel,0,NA,BrValley,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1944,Polyscias elegans,Stratum_1_seedling,Lake Eacham,-17.285,145.621,NA,NA,NA,0.2633,0.2633,NA,2.941,0.125,33.70930444,0.2467,0.5771,4.6168,1.871422781,NA,0.24,2,10,0.0367625,0.04017959,0.009913899,0.030265691,0.269674436,0.823276199,1.092950429,102.9095249,136.6188036,29.6654,0.7533,29.4103,0.36762875,0.4018,0.09914,0.30266,7.4,0.4908,0.12948,0.3,940,polele12,polele12,Polyscias_elegans,Pel,0,NA,Lake Eacham N.P.,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1945,Polyscias elegans,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,0.3047,0.3047,NA,11.4579,0.165,39.58499095,0.2447,1.0294,6.2389,2.54961177,NA,0.16,2,5,0.18905535,0.185342647,0.045356158,0.139986489,0.239909036,0.740452406,0.98036182,122.1746469,161.7597003,25.2621,0.7553,57.2893,0.94527345,0.92671,0.22678,0.69993,13.2,0.3412,0.10417,0.3,943,polele15,polele15,Polyscias_elegans,Pel,0,NA,R Crk,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1946,Polyscias elegans,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,0.2948,0.2948,NA,6.4446,0.13,34.24575438,0.2436,0.6395,4.9191,2.019334975,NA,0.12,2,4,0.0837798,0.09061,0.02207,0.06854,0.26342888,0.818096964,1.081525618,106.3526053,140.5983304,29.2007,0.7564,25.7784,0.3351192,0.36244,0.08828,0.27416,8.2,0.1413,0.04174,0.2,944,polele16,polele16,Polyscias_elegans,Pel,0,NA,R Crk,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1947,Polyscias elegans,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,0.3179,0.3179,NA,9.9529,0.1525,39.2481622,0.2453,0.7019,4.6024,1.876233184,NA,0.13,2,3,0.151781725,0.15924,0.039063333,0.120176667,0.257364998,0.791772967,1.049138162,120.7453774,159.9935697,25.4789,0.7547,29.8587,0.455345175,0.47772,0.11719,0.36053,9,0.1224,0.03899,0.25,945,polele17,polele17,Polyscias_elegans,Pel,0,NA,R Crk,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1948,Polyscias elegans,Stratum_2_adult_plant,Malanda Falls Conservation Park,-17.356,145.587,NA,NA,NA,NA,NA,NA,50.2601,0.2475,111.0247585,0.3876,2.1056,8.5075,2.194917441,26,NA,2,5,1.243937475,1.439824883,0.558011683,0.881813199,0.448584883,0.708888684,1.157473677,175.4499492,286.474735,9.007,0.6124,248.8003,6.157807425,7.1275,2.7623,4.3652,27,NA,NA,NA,2205,poleleA4,polele24,Polyscias_elegans,Pel,0,NA,"Rigel Jensen's, Malanda",T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1949,Polyscias elegans,Stratum_1_seedling,Topaz Basalt Westcott Rd,-17.412,145.7,NA,NA,NA,0.2826,0.2826,NA,4.4793,0.15,37.61038648,0.2096,0.7799,5.199,2.480438931,NA,0.07,2,6,0.0671895,0.080367265,0.016846792,0.063520473,0.25073591,0.945392847,1.196128334,141.8089271,179.4192502,26.5884,0.7904,26.8756,0.403134,0.4822,0.10108,0.38112,10,0.0714,0.02022,0.2,941,polele13,polele13,Polyscias_elegans,Pel,0,"V young, VGL",Topaz basalt - Coopers Westcott Rd,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1950,Polyscias elegans,Stratum_1_seedling,Topaz Basalt Westcott Rd,-17.412,145.7,NA,NA,NA,0.2568,0.2568,NA,19.4005,0.185,46.65005925,0.2542,1.0138,5.4801,2.155822187,NA,0.2,2,6,0.35890925,0.356050612,0.090503489,0.265547123,0.252162482,0.739872608,0.992035206,136.8764325,183.5265131,21.4362,0.7458,116.4028,2.1534518,2.1363,0.54302,1.59328,13,0.4572,0.11764,0.4,942,polele14,polele14,Polyscias_elegans,Pel,0,NA,Topaz basalt - Coopers Westcott Rd,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1951,Polyscias elegans,Stratum_1_seedling,QRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939,polele110,NA,Polyscias_elegans,Pel,0,NA,NA,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1952,Polyscias elegans,Stratum_1_seedling,QRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946,polele18,NA,Polyscias_elegans,Pel,0,NA,NA,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1953,Polyscias elegans,Stratum_1_seedling,QRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,polele19,NA,Polyscias_elegans,Pel,0,NA,NA,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1954,Polyscias elegans,Stratum_2_adult_plant,Lit,NA,NA,NA,NA,NA,0.41328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2206,poleleA5,NA,Polyscias_elegans,Pel,0,NA,NA,T,26,1,6.5,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,4.18,NA,NA
1955,Polyscias mollis,Stratum_1_seedling,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,44.5831,0.1175,19.13245783,0.1643,0.6707,5.7079,3.47407182,NA,0.6,2,6,0.523851425,0.519016861,0.085298365,0.433718495,0.162829428,0.827941807,0.990771115,97.28316234,116.4156061,52.2672,0.8357,267.4985,3.143107375,3.1141,0.51179,2.60231,8.6,NA,NA,0.5,950,polmol13,polmol13,Polyscias_mollis,Pml,0,"Leaf only, VGL",BrValley,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1956,Polyscias mollis,Stratum_2_adult_plant,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,81.6846,0.13,33.12728164,0.1872,0.6083,4.6791,2.499519231,7,NA,2,3,1.0618998,1.445664972,0.270598645,1.175066326,0.254825243,1.106569872,1.3613949,143.8540834,176.981337,30.1866,0.8128,195.0539,2.5357007,3.45209,0.64616,2.80593,7.8,NA,NA,NA,2213,polmolA1,polmol21,Polyscias_mollis,Pml,0,NA,BrValley,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1957,Polyscias mollis,Stratum_2_adult_plant,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,64.986,0.185,50.42864347,0.2343,1.201,6.4918,2.770721297,7.6,NA,2,5,1.202241,1.398458771,0.327715733,1.070743037,0.272587262,0.890622627,1.163210014,164.7651859,215.1938526,19.83,0.7657,314.93,5.826205,6.7771,1.58815,5.18895,15.4,NA,NA,NA,2214,polmolA2,polmol22,Polyscias_mollis,Pml,0,NA,BrValley,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1958,Polyscias mollis,Stratum_2_adult_plant,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,65.8268,0.1425,39.08677655,0.2333,1.1386,7.9901,3.424817831,6.4,NA,2,5,0.9380319,1.10303933,0.257295844,0.845743486,0.274293169,0.901614845,1.175908122,128.4801154,167.5669074,25.5841,0.7667,329.1342,4.69016235,5.5152,1.28648,4.22872,14.6,NA,NA,NA,2215,polmolA3,polmol23,Polyscias_mollis,Pml,0,NA,BrValley,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1959,Polyscias mollis,Stratum_2_adult_plant,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,125.4102,0.14,37.4371991,0.2442,0.9046,6.4617,2.646068796,7,NA,2,3,1.7557428,1.922333333,0.4695,1.452833333,0.267408565,0.827475034,1.094883222,115.8465048,153.283651,26.7114,0.7558,376.2306,5.2672284,5.767,1.4085,4.3585,11.6,NA,NA,NA,2216,polmolA4,polmol24,Polyscias_mollis,Pml,0,NA,BrValley,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1960,Polyscias mollis,Stratum_1_seedling,Mount Fisher Ravenshoe basalt 5A rhyolite,-17.574,145.538,NA,NA,NA,0.2195,0.2195,NA,42.8763,0.135,20.00288041,0.1442,0.7019,5.199,3.605409154,NA,0.2,2,2,0.57883005,0.5947,0.085765,0.508935,0.148169485,0.879247717,1.027417288,118.6984418,138.7013338,49.9928,0.8558,85.7526,1.1576601,1.1894,0.17153,1.01787,9,0.3252,0.07151,0.3,948,polmol11,polmol11,Polyscias_mollis,Pml,0,Seedling !,Mt Fisher basalt 5A rhyolite,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1961,Polyscias mollis,Stratum_1_seedling,Mount Fisher Ravenshoe basalt 5A rhyolite,-17.574,145.538,NA,NA,NA,0.1897,0.1897,NA,37.0052,0.1375,19.3099027,0.1139,0.6707,4.8777,4.282440737,NA,0.23,2,3,0.5088215,0.627466667,0.071456667,0.55601,0.140435656,1.092740775,1.233176402,150.2518565,169.5617553,51.7869,0.8861,111.0156,1.5264645,1.8824,0.21437,1.66803,8.6,0.7511,0.14276,0.4,949,polmol12,polmol12,Polyscias_mollis,Pml,0,Seedling !,Mt Fisher basalt 5A rhyolite,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1962,Polyscias mollis,Stratum_2_adult_plant,Mount Fisher Ravenshoe basalt 5A rhyolite,-17.574,145.538,NA,NA,NA,NA,NA,NA,64.5616,0.175,36.02266546,0.1773,0.9826,5.615,3.166948675,NA,NA,2,4,1.129828,1.311526016,0.23256768,1.078958336,0.205843803,0.954975745,1.160819183,167.1207553,203.143357,27.7603,0.8227,258.2462,4.5193085,5.2461,0.93027,4.31583,12.6,NA,NA,NA,2217,polmolA5,polmol25,Polyscias_mollis,Pml,0,NA,Mt Fisher basalt 5A rhyolite,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1963,Polyscias mollis,Stratum_1_seedling,QRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,polmol14,NA,Polyscias_mollis,Pml,0,NA,NA,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1964,Polyscias mollis,Stratum_2_adult_plant,Lit,NA,NA,NA,NA,NA,0.446337714,0.446337714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2218,polmolA6,NA,Polyscias_mollis,Pml,0,NA,NA,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1965,Polyscias mollis,Stratum_2_adult_plant,Lit,NA,NA,NA,NA,NA,0.37556871,0.37556871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2219,polmolA7,NA,Polyscias_mollis,Pml,0,NA,NA,S,7,1,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,1,1,1,3.56,NA,NA
1966,Pothos longipes,Stratum_1_seedling,QRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952,potlon11,NA,Pothos_longipes,Plo,0,NA,NA,V,22,2,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,0,0,0,1.95,NA,NA
1967,Pothos longipes,Stratum_1_seedling,QRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,potlon12,NA,Pothos_longipes,Plo,0,NA,NA,V,22,2,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,0,0,0,1.95,NA,NA
1968,Pothos longipes,Stratum_1_seedling,QRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,potlon13,NA,Pothos_longipes,Plo,0,NA,NA,V,22,2,6,Bees,"Fleshy (berry, pome, pepo, etc.)",DrS,DivLs,Flying,DivLs,0,0,0,1.95,NA,NA
1969,Pouteria xerocarpa,Stratum_2_adult_plant,"Bridle Creek, Lamb Range",-16.972,145.587,NA,NA,NA,NA,NA,NA,34.2507,0.2075,93.83767958,0.4309,6.1141,29.4655,6.838129496,21,NA,1,3,0.710702025,0.745800726,0.321400313,0.424400413,0.452229781,0.597156611,1.049385959,123.9099969,217.7475864,10.6567,0.5691,102.752,2.132104,2.2374,0.9642,1.2732,78.4,NA,NA,NA,2225,pouxerA1,pouxer21,Pouteria_xerocarpa,Pxe,0,NA,"Bridle Creek, Lamb Range",T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1970,Pouteria xerocarpa,Stratum_1_seedling,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,26.3446,0.1475,55.22573519,0.3588,1.9964,13.5352,3.772352285,NA,NA,1,2,0.38858285,0.4055,0.14549,0.26001,0.374411764,0.669123715,1.043535503,98.6957479,153.9214868,18.1075,0.6412,52.6892,0.7771657,0.811,0.29098,0.52002,25.6,NA,NA,NA,963,pouxer11,pouxer11,Pouteria_xerocarpa,Pxe,0,Leaf Only,BrValley,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1971,Pouteria xerocarpa,Stratum_1_seedling,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,NA,NA,NA,22.5155,0.1525,52.95684547,0.3418,2.324,15.2392,4.458513751,NA,NA,1,2,0.343361375,0.348850775,0.119235265,0.22961551,0.347258003,0.66872842,1.015987237,101.9810841,154.9380536,18.8833,0.6582,45.0309,0.686721225,0.6977,0.23847,0.45923,29.8,NA,NA,NA,966,pouxer12,pouxer12,Pouteria_xerocarpa,Pxe,0,NA,BrValley,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1972,Pouteria xerocarpa,Stratum_1_seedling,Brooks Valley Mungalli,-17.535,145.704,NA,NA,NA,0.4537,0.4537,NA,41.0034,0.1525,56.42576626,0.3244,2.1368,14.0119,4.31932799,NA,0.2,1,2,0.62530185,0.71315587,0.231365282,0.481790588,0.370005025,0.770492823,1.140498576,117.5001555,173.9260329,17.7224,0.6756,82.0067,1.250602175,1.42631,0.46273,0.96358,27.4,0.3193,0.14515,0.2,967,pouxer13,pouxer13,Pouteria_xerocarpa,Pxe,0,NA,BrValley,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1973,Pouteria xerocarpa,Stratum_1_seedling,Mount Fisher Ravenshoe basalt 5A rhyolite,-17.574,145.538,NA,NA,NA,0.4658,0.4658,NA,23.1515,0.145,53.58855777,0.3074,2.3396,16.135,5.248861418,NA,0.16,1,2,0.33569675,0.403600872,0.124065268,0.279535604,0.36957626,0.832702741,1.202278162,120.7418974,174.3303335,18.6607,0.6926,46.3029,0.67139205,0.8072,0.24813,0.55907,30,0.3564,0.16633,0.3,972,pouxer18,pouxer18,Pouteria_xerocarpa,Pxe,0,VG seedling,Mt Fisher basalt 5A rhyolite,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1974,Pouteria xerocarpa,Stratum_1_seedling,Mount Fisher Ravenshoe basalt 5A rhyolite,-17.574,145.538,NA,NA,NA,0.4286,0.4286,NA,16.8619,0.1425,54.67647927,0.3064,2.1524,15.1046,4.929699739,NA,0.12,1,2,0.240282075,0.3009,0.092195,0.208705,0.383694591,0.86858331,1.252278182,123.7731217,178.4496409,18.2894,0.6936,33.7238,0.48056415,0.6018,0.18439,0.41741,27.6,0.2074,0.08907,0.25,973,pouxer19,pouxer19,Pouteria_xerocarpa,Pxe,0,seedling,Mt Fisher basalt 5A rhyolite,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1975,Pouteria xerocarpa,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,NA,NA,NA,28.523,0.17,55.12557606,0.3148,3.0102,17.7074,5.624968234,NA,NA,1,2,0.484891,0.49945,0.157235,0.342215,0.324268094,0.705756551,1.030025305,119.9786138,175.1043018,18.1404,0.6852,57.046,0.969782,0.9989,0.31447,0.68443,38.6,NA,NA,NA,968,pouxer14,pouxer14,Pouteria_xerocarpa,Pxe,0,Leaf Only,R Crk,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1976,Pouteria xerocarpa,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,NA,NA,NA,33.8886,0.175,59.16284573,0.3302,3.1818,18.1818,5.506299213,NA,NA,1,2,0.5930505,0.60715,0.200495,0.406655,0.338073404,0.685700459,1.023774535,119.9975803,179.1605437,16.9025,0.6698,67.7772,1.186101,1.2143,0.40099,0.81331,40.8,NA,NA,NA,969,pouxer15,pouxer15,Pouteria_xerocarpa,Pxe,0,Leaf Only,R Crk,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1977,Pouteria xerocarpa,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,0.5175,0.5175,NA,29.3137,0.165,57.25311028,0.3215,2.9947,18.1494,5.645225505,NA,0.22,1,2,0.48367605,0.522100891,0.167830286,0.354270604,0.346988547,0.732454303,1.079443339,120.8549601,178.108151,17.4663,0.6785,58.6273,0.96735045,1.0442,0.33566,0.70854,38.4,0.9378,0.48632,0.4,970,pouxer16,pouxer16,Pouteria_xerocarpa,Pxe,0,NA,R Crk,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1978,Pouteria xerocarpa,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,NA,NA,NA,20.3863,0.1625,52.45681493,0.3413,2.4955,15.3572,4.499619103,NA,NA,1,1,0.331277375,0.31332,0.10694,0.20638,0.322811169,0.622982478,0.945793536,101.2346527,153.6914497,19.0633,0.6587,20.3863,0.331277375,0.31332,0.10694,0.20638,32,NA,NA,NA,971,pouxer17,pouxer17,Pouteria_xerocarpa,Pxe,0,Leaf Only,R Crk,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1979,Pouteria xerocarpa,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,0.4583,0.4583,NA,NA,NA,50.22021565,0.3311,NA,NA,NA,NA,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,101.4491147,151.6691983,19.9123,0.6689,18.0386,NA,0.27359,0.09059,0.183,NA,0.6981,0.3206,0.3,974,pouxer1RC2,pouxer1RC2,Pouteria_xerocarpa,Pxe,0,Tag-6507 -,R Crk,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1980,Pouteria xerocarpa,Stratum_1_seedling,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,0.4566,0.4566,NA,NA,NA,52.89270186,0.3658,NA,NA,NA,NA,0.23,1,NA,NA,NA,NA,NA,NA,NA,NA,91.70408076,144.5966427,18.9062,0.6342,52.4535,NA,0.75846,0.27744,0.48102,NA,0.5339,0.24425,0.2,975,pouxer1RC5,pouxer1RC5,Pouteria_xerocarpa,Pxe,0,NA,R Crk,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1981,Pouteria xerocarpa,Stratum_2_adult_plant,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,NA,NA,NA,38.2275,0.1775,66.2023674,0.3284,5.5682,31.37,9.552375152,22,NA,1,4,0.678538125,0.770624496,0.253074834,0.517549662,0.372971084,0.762742199,1.135712892,135.3867403,201.5890383,15.1052,0.6716,152.9101,2.714154275,3.0825,1.0123,2.0702,71.4,NA,NA,NA,2226,pouxerA2,pouxer22,Pouteria_xerocarpa,Pxe,0,NA,R Crk,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
1982,Pouteria xerocarpa,Stratum_2_adult_plant,Robson Creek secondary SNVF 2000mm metamorphic,-17.139,145.631,NA,NA,NA,NA,NA,NA,32.9061,0.17,64.77019535,0.3663,5.1939,30.5521,8.340731641,20,NA,1,3,0.5594037,0.581832744,0.213133117,0.368699627,0.381001149,0.659094008,1.040094558,112.0459813,176.8160748,15.4392,0.6337,98.7184,1.6782128,1.7455,0.6394,1.1061,66.6,NA,NA,NA,2227,pouxerA3,pouxer23,Pouteria_xerocarpa,Pxe,0,NA,R Crk,T,21,3,6.5,Beetles,"Fleshy (berry, pome, pepo, etc.)",DrM,DivLs,Flying,DivLs,1,1,1,1.49,NA,NA
