running #,date_sampled,Site#,S deg,S min,S sec,E deg,E min,E sec,Site Description,Sample#,Genus,species,working title,leaf type,DN#,Field Remarks,# of leafs for LA,LA (cm),dry weight (g),Lab remarks,species_name,latitude (deg),longitude (deg),leaf_area_cm2,physical_defence,leaf_compoundness,Date,Latitude,Longitude,Life-form,Deciduous,habitat,vegetation,soil,surface/groundwater access,fire,N2 fixing,category,Specific Leaf Area (m2 kg-1),Delta vs. PDB-corr. 13/12 C,Delta vs. air-corr 29/28 N,C (g/kg),N (g/kg),P (mg/kg),Rainfall,site_name,Date_to_use,Date_to_use_edited
167,NA,38,NA,NA,NA,NA,NA,NA,Road to Mt. Sheila,38.5,Eucalyptus,leucophloia subsp. leucophloia,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus leucophloia subsp. leucophloia,NA,NA,NA,NA,NA,7/28/2010,-22.25416667,117.6697222,woody,evergreen,plain,open woodland,sandy loam,no,?,non-N2 fixing,2,3.196,-26.27,0.68,508.507,9.368,NA,400,site_38,7/28/2010,7/28/2010
168,NA,38,NA,NA,NA,NA,NA,NA,Road to Mt. Sheila,38.6,Acacia,pyrifolia,NA,NA,NA,NA,NA,NA,NA,NA,Acacia pyrifolia,NA,NA,NA,NA,NA,7/28/2010,-22.25416667,117.6697222,woody,evergreen,plain,open woodland,sandy loam,no,?,N2 fixing,1,2.927346939,-25.39,0.73,492.337,16.804,NA,400,site_38,7/28/2010,7/28/2010
169,NA,38,NA,NA,NA,NA,NA,NA,Road to Mt. Sheila,38.7,Acacia,pruinocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia pruinocarpa,NA,NA,NA,NA,NA,7/28/2010,-22.25416667,117.6697222,woody,evergreen,plain,open woodland,sandy loam,no,?,N2 fixing,1,2.456590472,-25,8.9,489.921,17.653,NA,400,site_38,7/28/2010,7/28/2010
170,NA,38,NA,NA,NA,NA,NA,NA,Road to Mt. Sheila,38.8,Acacia,bivenosa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia bivenosa,NA,NA,NA,NA,NA,7/28/2010,-22.25416667,117.6697222,woody,evergreen,plain,open woodland,sandy loam,no,?,N2 fixing,1,2.798489823,-26.28,1.71,397.872,16.309,NA,400,site_38,7/28/2010,7/28/2010
171,NA,38,NA,NA,NA,NA,NA,NA,Road to Mt. Sheila,38.9,Acacia,aff. holosericea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia aff. holosericea,NA,NA,NA,NA,NA,7/28/2010,-22.25416667,117.6697222,woody,evergreen,plain,open woodland,sandy loam,no,?,N2 fixing,1,3.471570865,-27.92,-1.91,530.015,15.912,NA,400,site_38,7/28/2010,7/28/2010
172,NA,38,NA,NA,NA,NA,NA,NA,Road to Mt. Sheila,38.1,Acacia,aff. bivenosa (?sp. nov.),NA,NA,NA,NA,NA,NA,NA,NA,Acacia aff. bivenosa (?sp. nov.),NA,NA,NA,NA,NA,7/28/2010,-22.25416667,117.6697222,woody,evergreen,plain,open woodland,sandy loam,no,?,N2 fixing,1,2.30243261,-24.75,1.87,510.472,17.988,NA,400,site_38,7/28/2010,7/28/2010
173,7/29/2010,39,22,19,17,118,32,37,North Hamersly Range,39.1,Corymbia,opaca,NA,NA,NA,NA,10,161.789,NA,NA,Corymbia opaca,-22.321,117.456,16.1789,NA,NA,7/29/2010,-22.32138889,118.5436111,woody,evergreen,plain,shrubland,loam,no,?,non-N2 fixing,2,2.787543074,-27.82,-1.7,494.919,11.591,NA,400,site_39,7/29/2010,7/29/2010
174,7/29/2010,39,22,19,17,118,32,37,North Hamersly Range,39.2,Acacia,NA,"oval leaf, friendly?",phylloid,5780,NA,20,30.075,NA,NA,"Acacia  oval leaf, friendly?",-22.321,117.456,1.50375,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_39,7/29/2010,7/29/2010
175,7/29/2010,39,22,19,17,118,32,37,North Hamersly Range,39.3,Senna,NA,big leaf,leaflet,5783,NA,30,20.925,NA,NA,Senna  big leaf,-22.321,117.456,0.6975,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_39,7/29/2010,7/29/2010
176,7/29/2010,39,22,19,17,118,32,37,North Hamersly Range,39.4,Acacia,NA,blue leaf,phylloid,5781,NA,6,73.635,NA,NA,Acacia  blue leaf,-22.321,117.456,12.2725,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_39,7/29/2010,7/29/2010
177,7/29/2010,39,22,19,17,118,32,37,North Hamersly Range,39.5,Acacia,NA,green gidgee,phylloid,NA,NA,10,64.329,NA,NA,Acacia  green gidgee,-22.321,117.456,6.4329,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_39,7/29/2010,7/29/2010
178,7/29/2010,39,22,19,17,118,32,37,North Hamersly Range,39.6,Acacia,NA,long & narrow leaf,lanceolat,5782,NA,20,45.192,NA,NA,Acacia  long & narrow leaf,-22.321,117.456,2.2596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_39,7/29/2010,7/29/2010
179,7/29/2010,39,22,19,17,118,32,37,North Hamersly Range,39.7,Cassia,NA,NA,leaflet,NA,NA,30,60.528,NA,NA,Cassia,-22.321,117.456,2.0176,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_39,7/29/2010,7/29/2010
174,NA,39,NA,NA,NA,NA,NA,NA,North Hamersly Range,39.2,Acacia,bivenosa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia bivenosa,NA,NA,NA,NA,NA,7/29/2010,-22.32138889,118.5436111,woody,evergreen,plain,shrubland,loam,no,?,N2 fixing,1,2.875239006,-26.95,3.42,456.921,15.743,NA,400,site_39,7/29/2010,7/29/2010
175,NA,39,NA,NA,NA,NA,NA,NA,North Hamersly Range,39.3,Senna,artemisioides subsp. oligophylla,NA,NA,NA,NA,NA,NA,NA,NA,Senna artemisioides subsp. oligophylla,NA,NA,NA,NA,NA,7/29/2010,-22.32138889,118.5436111,woody,evergreen,plain,shrubland,loam,no,?,N2 fixing,1,2.161673554,-25.11,3.79,459.7,23,777,400,site_39,7/29/2010,7/29/2010
176,NA,39,NA,NA,NA,NA,NA,NA,North Hamersly Range,39.4,Acacia,pyrifolia,NA,NA,NA,NA,NA,NA,NA,NA,Acacia pyrifolia,NA,NA,NA,NA,NA,7/29/2010,-22.32138889,118.5436111,woody,evergreen,plain,shrubland,loam,no,?,N2 fixing,1,4.383035714,-28.03,3.81,488.293,18.464,NA,400,site_39,7/29/2010,7/29/2010
177,NA,39,NA,NA,NA,NA,NA,NA,North Hamersly Range,39.5,Acacia,pruinocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia pruinocarpa,NA,NA,NA,NA,NA,7/29/2010,-22.32138889,118.5436111,woody,evergreen,plain,shrubland,loam,no,?,N2 fixing,1,3.561960133,-26.5,6.33,475.356,22.257,NA,400,site_39,7/29/2010,7/29/2010
178,NA,39,NA,NA,NA,NA,NA,NA,North Hamersly Range,39.6,Acacia,ancistrocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia ancistrocarpa,NA,NA,NA,NA,NA,7/29/2010,-22.32138889,118.5436111,woody,evergreen,plain,shrubland,loam,no,?,N2 fixing,1,3.105979381,-25.73,1.38,501.477,21.925,NA,400,site_39,7/29/2010,7/29/2010
179,NA,39,NA,NA,NA,NA,NA,NA,North Hamersly Range,39.7,Senna,venusta,NA,NA,NA,NA,NA,NA,NA,NA,Senna venusta,NA,NA,NA,NA,NA,7/29/2010,-22.32138889,118.5436111,woody,evergreen,plain,shrubland,loam,no,?,N2 fixing,1,9.143202417,-27.03,4.25,476.976,33.176,NA,400,site_39,7/29/2010,7/29/2010
11,7/20/2010,4,31,12,49,119,20,44,Southern Cross,4.1,Eucalyptus,salubris,NA,NA,NA,NA,20,80.72,NA,NA,Eucalyptus salubris,-31.214,118.654,4.036,NA,NA,7/20/2010,-31.21361111,119.3455556,woody,evergreen,plain,woodland,loam,unlikely,?,non-N2 fixing,2,3.224930084,-25.7,-0.67,527.827,8.9,430,300,site_4,7/20/2010,7/20/2010
12,7/20/2010,4,31,12,49,119,20,44,Southern Cross,4.2,Acacia,NA,NA,thorny scale,5661,NA,40,26.767,NA,NA,Acacia,-31.214,118.654,0.669175,spines_or_thorns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_4,7/20/2010,7/20/2010
13,7/20/2010,4,31,12,49,119,20,44,Southern Cross,4.3,Acacia,NA,NA,lanceolat,5662,NA,10,27.93,NA,NA,Acacia,-31.214,118.654,2.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_4,7/20/2010,7/20/2010
14,7/20/2010,4,31,12,49,119,20,44,Southern Cross,4.4,Eucalyptus,myriadena,NA,NA,NA,NA,10,41.708,NA,NA,Eucalyptus myriadena,-31.214,118.654,4.1708,NA,NA,7/20/2010,-31.21361111,119.3455556,woody,evergreen,plain,woodland,loam,no,?,non-N2 fixing,2,3.833455882,-25.83,-0.79,536.676,13.966,NA,300,site_4,7/20/2010,7/20/2010
13,NA,4,NA,NA,NA,NA,NA,NA,Southern Cross,4.3,Acacia,merrallii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia merrallii,NA,NA,NA,NA,NA,7/20/2010,-31.21361111,119.3455556,woody,evergreen,plain,woodland,loam,no,?,N2 fixing,1,1.37857848,-24.31,-6.78,497.099,11.848,NA,300,site_4,7/20/2010,7/20/2010
180,7/29/2010,40,20,39,49,120,4,23,NA,40.1,Acacia,NA,pindanica,phylloid,NA,NA,10,141.468,NA,NA,Acacia  pindanica,-20.664,119.927,14.1468,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_40,7/29/2010,7/29/2010
180,NA,40,NA,NA,NA,NA,NA,NA,NA,40.1,Acacia,holosericea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia holosericea,NA,NA,NA,NA,NA,7/29/2010,-20.66361111,120.0730556,woody,evergreen,plain,shrubland,loam,no,?,N2 fixing,1,4.261084337,-29.34,-1.79,511.277,21.179,NA,500,site_40,7/29/2010,7/29/2010
181,7/29/2010,41,19,58,22,120,13,14,short before Coastal Highway,41.1,Acacia,NA,pindanica,phylloid,5784,NA,8,137.147,NA,NA,Acacia  pindanica,-19.973,119.779,17.143375,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,7/29/2010,7/29/2010
182,7/29/2010,41,19,58,22,120,13,14,short before Coastal Highway,41.2,Acacia,NA,shrub linear,needle like,5785,NA,50,13.64,NA,NA,Acacia  shrub linear,-19.973,119.779,0.2728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,7/29/2010,7/29/2010
183,7/29/2010,41,19,58,22,120,13,14,short before Coastal Highway,41.3,Acacia,NA,shrub oval,leaf scales,5786,NA,50,23.575,NA,NA,Acacia  shrub oval,-19.973,119.779,0.4715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,7/29/2010,7/29/2010
184,7/29/2010,41,19,58,22,120,13,14,short before Coastal Highway,41.4,Acacia,NA,minniritchi bark,phylloid,5787,NA,50,30.815,NA,NA,Acacia  minniritchi bark,-19.973,119.779,0.6163,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,7/29/2010,7/29/2010
185,7/29/2010,41,19,58,22,120,13,14,short before Coastal Highway,41.5,Acacia,NA,long leaf,lanceolat,5788,NA,10,37.13,NA,NA,Acacia  long leaf,-19.973,119.779,3.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,7/29/2010,7/29/2010
186,7/29/2010,41,19,58,22,120,13,14,short before Coastal Highway,41.6,Acacia,NA,falcate leaf,lanceolat,5789,NA,6,75.281,NA,NA,Acacia  falcate leaf,-19.973,119.779,12.54683333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,7/29/2010,7/29/2010
181,NA,41,NA,NA,NA,NA,NA,NA,short before Coastal Highway,41.1,Acacia,holosericea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia holosericea,NA,NA,NA,NA,NA,7/29/2010,-19.97277778,120.2205556,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,3.772957359,-30.19,0.48,533.974,21.715,NA,500,site_41,7/29/2010,7/29/2010
182,NA,41,NA,NA,NA,NA,NA,NA,short before Coastal Highway,41.2,Acacia,citriodora ms,NA,NA,NA,NA,NA,NA,NA,NA,Acacia citriodora ms,NA,NA,NA,NA,NA,7/29/2010,-19.97277778,120.2205556,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,2.706349206,-27.35,3.11,505.157,15.664,NA,500,site_41,7/29/2010,7/29/2010
183,NA,41,NA,NA,NA,NA,NA,NA,short before Coastal Highway,41.3,Acacia,stellaticeps,NA,NA,NA,NA,NA,NA,NA,NA,Acacia stellaticeps,NA,NA,NA,NA,NA,7/29/2010,-19.97277778,120.2205556,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,3.026315789,-29.45,1.1,507.078,17.53,NA,500,site_41,7/29/2010,7/29/2010
184,NA,41,NA,NA,NA,NA,NA,NA,short before Coastal Highway,41.4,Acacia,monticola,NA,NA,NA,NA,NA,NA,NA,NA,Acacia monticola,NA,NA,NA,NA,NA,7/29/2010,-19.97277778,120.2205556,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,4.238651994,-25.75,3.33,493.714,19.512,NA,500,site_41,7/29/2010,7/29/2010
185,NA,41,NA,NA,NA,NA,NA,NA,short before Coastal Highway,41.5,Acacia,ancistrocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia ancistrocarpa,NA,NA,NA,NA,NA,7/29/2010,-19.97277778,120.2205556,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,3.941613588,-30.18,0.13,496.023,20.407,NA,500,site_41,7/29/2010,7/29/2010
186,NA,41,NA,NA,NA,NA,NA,NA,short before Coastal Highway,41.6,Acacia,elachantha,NA,NA,NA,NA,NA,NA,NA,NA,Acacia elachantha,NA,NA,NA,NA,NA,7/29/2010,-19.97277778,120.2205556,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,3.631500241,-29.38,1.19,501.712,17.001,359,500,site_41,7/29/2010,7/29/2010
187,7/29/2010,42,19,27,20,121,28,29,270km South of Broome,42.1,Acacia,NA,pindanica,phylloid,NA,NA,10,161.974,NA,NA,Acacia  pindanica,-19.456,120.525,16.1974,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_42,7/29/2010,7/29/2010
188,7/29/2010,42,19,27,20,121,28,29,270km South of Broome,42.2,Acacia,NA,minniritchi bark,small phylloids,NA,NA,30,25.971,NA,NA,Acacia  minniritchi bark,-19.456,120.525,0.8657,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_42,7/29/2010,7/29/2010
189,7/29/2010,42,19,27,20,121,28,29,270km South of Broome,42.3,NA,NA,Bauhinia?,leaflet,5790,NA,20,73.847,NA,NA,NA  Bauhinia?,-19.456,120.525,3.69235,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_42,7/29/2010,7/29/2010
187,NA,42,NA,NA,NA,NA,NA,NA,270km South of Broome,42.1,Acacia,holosericea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia holosericea,NA,NA,NA,NA,NA,7/29/2010,-19.45555556,121.4747222,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,4.02820194,-29.77,1.46,516.655,19.663,NA,500,site_42,7/29/2010,7/29/2010
188,NA,42,NA,NA,NA,NA,NA,NA,270km South of Broome,42.2,Acacia,monticola,NA,NA,NA,NA,NA,NA,NA,NA,Acacia monticola,NA,NA,NA,NA,NA,7/29/2010,-19.45555556,121.4747222,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,4.386993243,-28.9,2.42,482.439,23.317,NA,500,site_42,7/29/2010,7/29/2010
189,NA,42,NA,NA,NA,NA,NA,NA,270km South of Broome,42.3,Bauhinia,cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA,Bauhinia cunninghamii,NA,NA,NA,NA,NA,7/29/2010,-19.45555556,121.4747222,woody,evergreen,plain,shrubland,sand,no,?,N2 fixing,1,5.510970149,-28.85,5.86,461.177,22.578,NA,500,site_42,7/29/2010,7/29/2010
190,7/30/2010,43,17,38,46,123,9,16,Halfway Broome - Derby,43.1,Acacia,NA,big falcate,phylloid,5791,NA,5,99.69,NA,NA,Acacia  big falcate,-17.646,122.846,19.938,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_43,7/30/2010,7/30/2010
191,7/30/2010,43,17,38,46,123,9,16,Halfway Broome - Derby,43.2,Corymbia,dampieri,NA,NA,NA,NA,5,207.26,NA,NA,Corymbia dampieri,-17.646,122.846,41.452,NA,NA,7/30/2010,-17.64611111,123.1544444,woody,evergreen,plain,open woodland,loam,unlikely,?,non-N2 fixing,2,5.369430052,-30.26,2.76,477.042,11.396,NA,1200,site_43,7/30/2010,7/30/2010
192,7/30/2010,43,17,38,46,123,9,16,Halfway Broome - Derby,43.3,Corymbia,zygophylla,NA,NA,NA,NA,10,116.512,NA,NA,Corymbia zygophylla,-17.646,122.846,11.6512,NA,NA,7/30/2010,-17.64611111,123.1544444,woody,evergreen,plain,open woodland,loam,unlikely,?,non-N2 fixing,2,3.954921928,-28.09,2.52,471.881,12.896,NA,1200,site_43,7/30/2010,7/30/2010
193,7/30/2010,43,17,38,46,123,9,16,Halfway Broome - Derby,43.4,Lysiphyllum,NA,cunninghamii?,leaflet,5792,NA,20,52.204,NA,NA,Lysiphyllum  cunninghamii?,-17.646,122.846,2.6102,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_43,7/30/2010,7/30/2010
194,7/30/2010,43,17,38,46,123,9,16,Halfway Broome - Derby,43.5,Corymbia,flavescens,NA,NA,NA,NA,5,128.582,NA,NA,Corymbia flavescens,-17.646,122.846,25.7164,NA,NA,7/30/2010,-17.64611111,123.1544444,woody,evergreen,plain,open woodland,loam,unlikely,?,non-N2 fixing,2,3.765212299,-29.96,2.98,484.206,12.849,NA,1200,site_43,7/30/2010,7/30/2010
190,NA,43,NA,NA,NA,NA,NA,NA,Halfway Broome - Derby,43.1,Acacia,tumida subsp. tumida,NA,NA,NA,NA,NA,NA,NA,NA,Acacia tumida subsp. tumida,NA,NA,NA,NA,NA,7/30/2010,-17.64611111,123.1544444,woody,evergreen,plain,open woodland,loam,unlikely,?,N2 fixing,1,5.012066365,-31.63,3.02,510.852,26.365,NA,1200,site_43,7/30/2010,7/30/2010
193,NA,43,NA,NA,NA,NA,NA,NA,Halfway Broome - Derby,43.4,Bauhinia,cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA,Bauhinia cunninghamii,NA,NA,NA,NA,NA,7/30/2010,-17.64611111,123.1544444,woody,evergreen,plain,open woodland,loam,unlikely,?,N2 fixing,1,5.000383142,-28.91,4.16,461.078,16.726,NA,1200,site_43,7/30/2010,7/30/2010
195,7/31/2010,44,17,21,15,123,44,40,Plain East of Derby,44.1,Eucalyptus,miniata,NA,NA,NA,NA,10,234.76,NA,NA,Eucalyptus miniata,-17.354,122.256,23.476,NA,NA,7/31/2010,-17.35416667,123.7444444,woody,evergreen,plain,open woodland,gravelly loam,unlikely,?,non-N2 fixing,2,4.826480263,-27.97,0.43,498.872,12.343,595,1600,site_44,7/31/2010,7/31/2010
196,7/31/2010,44,17,21,15,123,44,40,Plain East of Derby,44.2,Acacia,NA,big falcate,phylloid,NA,NA,5,237.783,NA,NA,Acacia  big falcate,-17.354,122.256,47.5566,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_44,7/31/2010,7/31/2010
197,7/31/2010,44,17,21,15,123,44,40,Plain East of Derby,44.3,Corymbia,polycarpa,NA,NA,NA,NA,10,159.464,NA,NA,Corymbia polycarpa,-17.354,122.256,15.9464,NA,NA,7/31/2010,-17.35416667,123.7444444,woody,evergreen,plain,open woodland,gravelly loam,unlikely,?,non-N2 fixing,2,4.890033732,-28.56,1.01,513.786,12.095,NA,1600,site_44,7/31/2010,7/31/2010
198,7/31/2010,44,17,21,15,123,44,40,Plain East of Derby,44.4,Corymbia,cadophora,NA,NA,NA,NA,2,243.718,NA,NA,Corymbia cadophora,-17.354,122.256,121.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_44,7/31/2010,7/31/2010
199,7/31/2010,44,17,21,15,123,44,40,Plain East of Derby,44.5,Acacia,NA,minniritchi bark,small phylloids,NA,NA,20,22.382,NA,NA,Acacia  minniritchi bark,-17.354,122.256,1.1191,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_44,7/31/2010,7/31/2010
196,NA,44,NA,NA,NA,NA,NA,NA,Plain East of Derby,44.2,Acacia,tumida subsp. tumida,NA,NA,NA,NA,NA,NA,NA,NA,Acacia tumida subsp. tumida,NA,NA,NA,NA,NA,7/31/2010,-17.35416667,123.7444444,woody,evergreen,plain,open woodland,gravelly loam,unlikely,?,N2 fixing,1,4.660584085,-31.31,-0.59,502.024,19.504,NA,1600,site_44,7/31/2010,7/31/2010
198,NA,44,NA,NA,NA,NA,NA,NA,Plain East of Derby,44.4,Corymbia,cadophora subsp. cadophora,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia cadophora subsp. cadophora,NA,NA,NA,NA,NA,7/31/2010,-17.35416667,123.7444444,woody,evergreen,plain,open woodland,gravelly loam,unlikely,?,non-N2 fixing,2,3.664381296,-28.59,0.1,490.487,13.04,NA,1600,site_44,7/31/2010,7/31/2010
199,NA,44,NA,NA,NA,NA,NA,NA,Plain East of Derby,44.5,Acacia,monticola,NA,NA,NA,NA,NA,NA,NA,NA,Acacia monticola,NA,NA,NA,NA,NA,7/31/2010,-17.35416667,123.7444444,woody,evergreen,plain,open woodland,gravelly loam,unlikely,?,N2 fixing,1,5.278773585,-28.71,-0.54,504.944,19.6,NA,1600,site_44,7/31/2010,7/31/2010
200,7/31/2010,45,17,14,37,124,52,34,Napier Range,45.1,Acacia,suberosa,larix-like,needle like,5797,NA,60,6.16,NA,60 pinnate leaflets; folded,Acacia suberosa larix-like,-17.244,123.124,0.102666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_45,7/31/2010,7/31/2010
200,NA,45,NA,NA,NA,NA,NA,NA,Napier Range,45.1,Vachellia (Acacia),suberosa,NA,NA,NA,NA,NA,NA,NA,NA,Vachellia (Acacia) suberosa,NA,NA,NA,NA,NA,7/31/2010,-17.24361111,124.8761111,woody,evergreen,plain,open woodland,clay,unlikely,?,N2 fixing,1,2.387596899,-27.15,1.38,NA,NA,NA,1600,site_45,7/31/2010,7/31/2010
201,8/1/2010,46,16,54,20,125,45,40,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.1,Corymbia,grandifolia,NA,NA,NA,wood sample,4,317.82,NA,NA,Corymbia grandifolia,-16.906,124.239,79.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_46,8/1/2010,8/1/2010
202,8/1/2010,46,16,54,20,125,45,40,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.2,Corymbia,collina,NA,NA,NA,wood sample,10,119.338,NA,NA,Corymbia collina,-16.906,124.239,11.9338,NA,NA,8/1/2010,-16.90555556,125.7611111,woody,evergreen,tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,2,3.898660568,-28.16,0.13,507.583,11.236,NA,1600,site_46,8/1/2010,8/1/2010
203,8/1/2010,46,16,54,20,125,45,40,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.3,Acacia,NA,waxy falcate,NA,5799,NA,5,154.98,NA,NA,Acacia  waxy falcate,-16.906,124.239,30.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_46,8/1/2010,8/1/2010
204,8/1/2010,46,16,54,20,125,45,40,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.4,Acacia,NA,boring,phylloid,5800,NA,20,65.691,NA,NA,Acacia  boring,-16.906,124.239,3.28455,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_46,8/1/2010,8/1/2010
205,8/1/2010,46,16,54,20,125,45,40,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.5,Corymbia,ferruginea,NA,NA,NA,NA,10,276.35,NA,NA,Corymbia ferruginea,-16.906,124.239,27.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_46,8/1/2010,8/1/2010
206,8/1/2010,46,16,54,20,125,45,40,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.6,Acacia,NA,small,phylloid,5801,NA,20,45.21,NA,NA,Acacia  small,-16.906,124.239,2.2605,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_46,8/1/2010,8/1/2010
207,8/1/2010,46,16,54,20,125,45,40,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.7,Erythrophleum,chlorostachys,NA,NA,5802,NA,30,174.323,NA,NA,Erythrophleum chlorostachys,-16.906,124.239,5.810766667,NA,NA,8/1/2010,-16.90555556,125.7611111,woody,semi dry season deciduous,tableland,open woodland,rocky (sandstone),no,?,N2 fixing,3,9.38734518,-30.36,-1.28,518.271,22.087,NA,1600,site_46,8/1/2010,8/1/2010
208,8/1/2010,46,16,54,20,125,45,40,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.8,Acacia,NA,phylloclade,phylloclad,5803,NA,5,90.572,NA,NA,Acacia  phylloclade,-16.906,124.239,18.1144,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_46,8/1/2010,8/1/2010
