dataset_id,taxon_name,trait_name,value_type,value,unit,original_name,value_new
NHNSW_2014_2,Manihot grahamii,leaf_width,minimum,10,mm,Manihot grahamii,NA
NHNSW_2014_2,Manihot grahamii,leaf_width,maximum,20,mm,Manihot grahamii,NA
NHNSW_2014_2,Matricaria chamomilla,leaf_width,minimum,0.266666681,mm,Matricaria recutita,NA
NHNSW_2014_2,Matricaria chamomilla,leaf_width,maximum,0.8,mm,Matricaria recutita,NA
NHNSW_2014_2,Maundia triglochinoides,leaf_length,minimum,266.7,mm,Maundia triglochinoides,NA
NHNSW_2014_2,Melaleuca alternifolia,leaf_width,minimum,0.3,mm,Melaleuca alternifolia,NA
NHNSW_2014_2,Melaleuca armillaris,leaf_width,minimum,0.3,mm,Melaleuca armillaris,NA
NHNSW_2014_2,Melaleuca densispicata,leaf_width,minimum,0.5,mm,Melaleuca densispicata,NA
NHNSW_2014_2,Melaleuca ericifolia,leaf_width,minimum,0.3,mm,Melaleuca ericifolia,NA
NHNSW_2014_2,Melaleuca diosmatifolia,leaf_width,minimum,0.17,mm,Melaleuca erubescens,NA
NHNSW_2014_2,Melaleuca parvistaminea,leaf_width,minimum,0.3,mm,Melaleuca parvistaminea,NA
NHNSW_2014_2,Melaleuca uncinata,leaf_width,minimum,0.3,mm,Melaleuca uncinata,NA
NHNSW_2014_2,Melinis minutiflora,leaf_width,minimum,4.3,mm,Melinis minutiflora,NA
NHNSW_2014_2,Melinis minutiflora,leaf_width,maximum,13,mm,Melinis minutiflora,NA
NHNSW_2014_2,Micromyrtus blakelyi,leaf_width,minimum,0.3,mm,Micromyrtus blakelyi,NA
NHNSW_2014_2,Micromyrtus hexamera,leaf_width,minimum,0.3,mm,Micromyrtus hexamera,NA
NHNSW_2014_2,Micromyrtus hexamera,plant_height,maximum,2.5,m,Micromyrtus hexamera,NA
NHNSW_2014_2,Millotia greevesii,leaf_width,minimum,0.3,mm,Millotia greevesii,NA
NHNSW_2014_2,Millotia macrocarpa,leaf_width,minimum,0.266666681,mm,Millotia macrocarpa,NA
NHNSW_2014_2,Millotia perpusilla,leaf_width,minimum,0.3,mm,Millotia perpusilla,NA
NHNSW_2014_2,Millotia tenuifolia,leaf_width,minimum,0.3,mm,Millotia tenuifolia,NA
NHNSW_2014_2,Thyridia repens,plant_height,maximum,0.2,m,Mimulus repens,NA
NHNSW_2014_2,Minuria annua,leaf_length,minimum,11,mm,Minuria annua,NA
NHNSW_2014_2,Minuria annua,leaf_width,minimum,0.3,mm,Minuria annua,NA
NHNSW_2014_2,Minuria cunninghamii,leaf_length,minimum,13.3,mm,Minuria cunninghamii,NA
NHNSW_2014_2,Minuria denticulata,leaf_length,minimum,15,mm,Minuria denticulata,NA
NHNSW_2014_2,Minuria integerrima,leaf_length,minimum,16.7,mm,Minuria integerrima,NA
NHNSW_2014_2,Minuria leptophylla,leaf_length,minimum,13.3,mm,Minuria leptophylla,NA
NHNSW_2014_2,Minuria leptophylla,leaf_width,minimum,0.3,mm,Minuria leptophylla,NA
NHNSW_2014_2,Mirbelia baueri,leaf_width,minimum,0.3,mm,Mirbelia baueri,NA
NHNSW_2014_2,Mirbelia pungens,leaf_width,minimum,0.3,mm,Mirbelia pungens,NA
NHNSW_2014_2,Mirbelia speciosa,leaf_width,minimum,0.3,mm,Mirbelia speciosa,NA
NHNSW_2014_2,Monachather paradoxus,leaf_width,minimum,1.3,mm,Monachather paradoxus,NA
NHNSW_2014_2,Monachather paradoxus,leaf_width,maximum,4,mm,Monachather paradoxus,NA
NHNSW_2014_2,Muehlenbeckia diclina,leaf_width,minimum,0.7,mm,Muehlenbeckia diclina,NA
NHNSW_2014_2,Duma horrida,leaf_width,minimum,0.7,mm,Muehlenbeckia horrida,NA
NHNSW_2014_2,Murdannia graminea,plant_height,maximum,0.6,m,Murdannia graminea,NA
NHNSW_2014_2,Myoporum bateae,leaf_width,minimum,3,mm,Myoporum bateae,NA
NHNSW_2014_2,Myriocephalus rhizocephalus,leaf_width,minimum,0.3,mm,Myriocephalus rhizocephalus,NA
NHNSW_2014_2,Myriophyllum caput-medusae,leaf_width,minimum,1,mm,Myriophyllum caput-medusae,NA
NHNSW_2014_2,Myriophyllum papillosum,leaf_width,minimum,1,mm,Myriophyllum papillosum,NA
NHNSW_2014_2,Myriophyllum simulans,leaf_width,minimum,0.7,mm,Myriophyllum simulans,NA
NHNSW_2014_2,Myriophyllum variifolium,leaf_width,minimum,0.3,mm,Myriophyllum variifolium,NA
NHNSW_2014_2,Myriophyllum verrucosum,leaf_width,minimum,1,mm,Myriophyllum verrucosum,NA
NHNSW_2014_2,Najas browniana,leaf_length,minimum,16.7,mm,Najas browniana,NA
NHNSW_2014_2,Najas marina,leaf_length,minimum,16.7,mm,Najas marina,NA
NHNSW_2014_2,Najas marina,leaf_width,minimum,1.7,mm,Najas marina,NA
NHNSW_2014_2,Najas tenuifolia,leaf_length,minimum,16.7,mm,Najas tenuifolia,NA
NHNSW_2014_2,Navarretia squarrosa,leaf_length,minimum,20,mm,Navarretia squarrosa,NA
NHNSW_2014_2,Navarretia squarrosa,leaf_width,minimum,6.7,mm,Navarretia squarrosa,NA
NHNSW_2014_2,Montia australasica,leaf_width,minimum,1.3,mm,Neopaxia australasica,NA
NHNSW_2014_2,Nicotiana forsteri,leaf_length,minimum,83.3,mm,Nicotiana forsteri,NA
NHNSW_2014_2,Nicotiana forsteri,leaf_width,minimum,46.7,mm,Nicotiana forsteri,NA
NHNSW_2014_2,Nicotiana glauca,leaf_length,minimum,43.3,mm,Nicotiana glauca,NA
NHNSW_2014_2,Nicotiana glauca,leaf_width,minimum,16.7,mm,Nicotiana glauca,NA
NHNSW_2014_2,Nicotiana goodspeedii,leaf_length,minimum,66.7,mm,Nicotiana goodspeedii,NA
NHNSW_2014_2,Nicotiana goodspeedii,leaf_width,minimum,16.7,mm,Nicotiana goodspeedii,NA
NHNSW_2014_2,Nicotiana megalosiphon,leaf_length,minimum,56.7,mm,Nicotiana megalosiphon,NA
NHNSW_2014_2,Nicotiana megalosiphon,leaf_width,minimum,16.7,mm,Nicotiana megalosiphon,NA
NHNSW_2014_2,Nicotiana occidentalis,leaf_length,minimum,66.7,mm,Nicotiana occidentalis,NA
NHNSW_2014_2,Nicotiana occidentalis,leaf_width,minimum,26.7,mm,Nicotiana occidentalis,NA
NHNSW_2014_2,Nicotiana simulans,leaf_length,minimum,76.7,mm,Nicotiana simulans,NA
NHNSW_2014_2,Nicotiana simulans,leaf_width,minimum,40,mm,Nicotiana simulans,NA
NHNSW_2014_2,Nicotiana velutina,leaf_length,minimum,66.7,mm,Nicotiana velutina,NA
NHNSW_2014_2,Nicotiana velutina,leaf_width,minimum,26.7,mm,Nicotiana velutina,NA
NHNSW_2014_2,Nierembergia hippomanica,plant_height,maximum,0.45,m,Nierembergia hippomanica,NA
NHNSW_2014_2,Notothixos incanus,plant_height,maximum,0.5,m,Notothixos incanus,NA
NHNSW_2014_2,Onopordum acaulon,leaf_length,minimum,166.7,mm,Onopordum acaulon,NA
NHNSW_2014_2,Onopordum acaulon,leaf_width,minimum,40,mm,Onopordum acaulon,NA
NHNSW_2014_2,Onopordum illyricum,leaf_length,minimum,183.3,mm,Onopordum illyricum,NA
NHNSW_2014_2,Onopordum illyricum,leaf_width,minimum,50,mm,Onopordum illyricum,NA
NHNSW_2014_2,Opercularia varia,leaf_width,minimum,1,mm,Opercularia varia,NA
NHNSW_2014_2,Ophioglossum pendulum,leaf_length,minimum,666.7,mm,Ophioglossum pendulum,NA
NHNSW_2014_2,Cylindropuntia imbricata,plant_height,maximum,3,m,Opuntia imbricata,NA
NHNSW_2014_2,Opuntia ficus-indica,plant_height,maximum,2,m,Opuntia paraguayensis,NA
NHNSW_2014_2,Orthoceras strictum,leaf_length,minimum,100,mm,Orthoceras strictum,NA
NHNSW_2014_2,Orthoceras strictum,leaf_width,minimum,1,mm,Orthoceras strictum,NA
NHNSW_2014_2,Ottelia ovalifolia,leaf_length,minimum,53.3,mm,Ottelia ovalifolia,NA
NHNSW_2014_2,Oxalis articulata,leaf_length,minimum,9,mm,Oxalis articulata,NA
NHNSW_2014_2,Oxalis articulata,leaf_length,maximum,15,mm,Oxalis articulata,NA
NHNSW_2014_2,Oxalis articulata,leaf_width,minimum,6,mm,Oxalis articulata,NA
NHNSW_2014_2,Oxalis articulata,leaf_width,maximum,14,mm,Oxalis articulata,NA
NHNSW_2014_2,Oxalis bifurca,leaf_length,minimum,5,mm,Oxalis bifurca,NA
NHNSW_2014_2,Oxalis bifurca,leaf_length,maximum,8,mm,Oxalis bifurca,NA
NHNSW_2014_2,Oxalis bifurca,leaf_width,minimum,0.17,mm,Oxalis bifurca,NA
NHNSW_2014_2,Oxalis bifurca,leaf_width,maximum,0.5,mm,Oxalis bifurca,NA
NHNSW_2014_2,Oxalis chnoodes,leaf_length,minimum,7,mm,Oxalis chnoodes,NA
NHNSW_2014_2,Oxalis chnoodes,leaf_length,maximum,14,mm,Oxalis chnoodes,NA
NHNSW_2014_2,Oxalis chnoodes,leaf_width,minimum,2,mm,Oxalis chnoodes,NA
NHNSW_2014_2,Oxalis chnoodes,leaf_width,maximum,5,mm,Oxalis chnoodes,NA
NHNSW_2014_2,Oxalis corniculata,leaf_length,minimum,4,mm,Oxalis corniculata,NA
NHNSW_2014_2,Oxalis corniculata,leaf_length,maximum,13,mm,Oxalis corniculata,NA
NHNSW_2014_2,Oxalis corniculata,leaf_width,minimum,2,mm,Oxalis corniculata,NA
NHNSW_2014_2,Oxalis corniculata,leaf_width,maximum,11,mm,Oxalis corniculata,NA
NHNSW_2014_2,Oxalis exilis,leaf_length,minimum,2.5,mm,Oxalis exilis,NA
NHNSW_2014_2,Oxalis exilis,leaf_length,maximum,3.5,mm,Oxalis exilis,NA
NHNSW_2014_2,Oxalis exilis,leaf_width,minimum,1.5,mm,Oxalis exilis,NA
NHNSW_2014_2,Oxalis exilis,leaf_width,maximum,3,mm,Oxalis exilis,NA
NHNSW_2014_2,Oxalis incarnata,leaf_length,minimum,7,mm,Oxalis incarnata,NA
NHNSW_2014_2,Oxalis incarnata,leaf_length,maximum,10,mm,Oxalis incarnata,NA
NHNSW_2014_2,Oxalis incarnata,leaf_width,minimum,5,mm,Oxalis incarnata,NA
NHNSW_2014_2,Oxalis incarnata,leaf_width,maximum,9,mm,Oxalis incarnata,NA
NHNSW_2014_2,Oxalis latifolia,leaf_length,minimum,10,mm,Oxalis latifolia,NA
NHNSW_2014_2,Oxalis latifolia,leaf_length,maximum,40,mm,Oxalis latifolia,NA
NHNSW_2014_2,Oxalis latifolia,leaf_width,minimum,6,mm,Oxalis latifolia,NA
NHNSW_2014_2,Oxalis latifolia,leaf_width,maximum,22,mm,Oxalis latifolia,NA
NHNSW_2014_2,Oxalis perennans,leaf_length,minimum,4,mm,Oxalis perennans,NA
NHNSW_2014_2,Oxalis perennans,leaf_length,maximum,10,mm,Oxalis perennans,NA
NHNSW_2014_2,Oxalis perennans,leaf_width,minimum,2,mm,Oxalis perennans,NA
NHNSW_2014_2,Oxalis perennans,leaf_width,maximum,6,mm,Oxalis perennans,NA
NHNSW_2014_2,Oxalis pes-caprae,leaf_length,minimum,5,mm,Oxalis pes-caprae,NA
NHNSW_2014_2,Oxalis pes-caprae,leaf_length,maximum,30,mm,Oxalis pes-caprae,NA
NHNSW_2014_2,Oxalis pes-caprae,leaf_width,minimum,3.5,mm,Oxalis pes-caprae,NA
NHNSW_2014_2,Oxalis pes-caprae,leaf_width,maximum,22,mm,Oxalis pes-caprae,NA
NHNSW_2014_2,Oxalis radicosa,leaf_length,minimum,2,mm,Oxalis radicosa,NA
NHNSW_2014_2,Oxalis radicosa,leaf_length,maximum,6,mm,Oxalis radicosa,NA
NHNSW_2014_2,Oxalis radicosa,leaf_width,minimum,1.5,mm,Oxalis radicosa,NA
NHNSW_2014_2,Oxalis radicosa,leaf_width,maximum,4,mm,Oxalis radicosa,NA
NHNSW_2014_2,Oxalis rubens,leaf_length,minimum,2.5,mm,Oxalis rubens,NA
NHNSW_2014_2,Oxalis rubens,leaf_length,maximum,6,mm,Oxalis rubens,NA
NHNSW_2014_2,Oxalis rubens,leaf_width,minimum,1.5,mm,Oxalis rubens,NA
NHNSW_2014_2,Oxalis rubens,leaf_width,maximum,5,mm,Oxalis rubens,NA
NHNSW_2014_2,Oxalis thompsoniae,leaf_length,minimum,4,mm,Oxalis thompsoniae,NA
NHNSW_2014_2,Oxalis thompsoniae,leaf_length,maximum,5,mm,Oxalis thompsoniae,NA
NHNSW_2014_2,Oxalis thompsoniae,leaf_width,minimum,3,mm,Oxalis thompsoniae,NA
NHNSW_2014_2,Oxalis thompsoniae,leaf_width,maximum,4,mm,Oxalis thompsoniae,NA
NHNSW_2014_2,Ozothamnus diotophyllus,leaf_width,minimum,0.3,mm,Ozothamnus diotophyllus,NA
NHNSW_2014_2,Ozothamnus obovatus,plant_height,maximum,1.5,m,Ozothamnus obovatus,NA
NHNSW_2014_2,Pandanus tectorius,leaf_length,minimum,333.3,mm,Pandanus tectorius,NA
NHNSW_2014_2,Panicum lachnophyllum,leaf_width,minimum,3,mm,Panicum lachnophyllum,NA
NHNSW_2014_2,Panicum lachnophyllum,leaf_width,maximum,9,mm,Panicum lachnophyllum,NA
NHNSW_2014_2,Papaver aculeatum,leaf_length,minimum,50,mm,Papaver aculeatum,NA
NHNSW_2014_2,Papaver aculeatum,leaf_width,minimum,2,mm,Papaver aculeatum,NA
NHNSW_2014_2,Papaver aculeatum,leaf_width,maximum,4,mm,Papaver aculeatum,NA
NHNSW_2014_2,Paractaenum novae-hollandiae,leaf_width,minimum,2,mm,Paractaenum novae-hollandiae,NA
NHNSW_2014_2,Paractaenum novae-hollandiae,leaf_width,maximum,6,mm,Paractaenum novae-hollandiae,NA
NHNSW_2014_2,Parapholis incurva,leaf_width,minimum,0.7,mm,Parapholis incurva,NA
NHNSW_2014_2,Parapholis incurva,leaf_width,maximum,2,mm,Parapholis incurva,NA
NHNSW_2014_2,Paspalum urvillei,leaf_width,minimum,5,mm,Paspalum urvillei,NA
NHNSW_2014_2,Paspalum urvillei,leaf_width,maximum,15,mm,Paspalum urvillei,NA
NHNSW_2014_2,Passiflora subpeltata,leaf_width,minimum,3.3,mm,Passiflora subpeltata,NA
NHNSW_2014_2,Passiflora subpeltata,leaf_width,maximum,10,mm,Passiflora subpeltata,NA
NHNSW_2014_2,Pelargonium x asperum,leaf_length,minimum,23.3,mm,Pelargonium asperum,NA
NHNSW_2014_2,Pelargonium x asperum,leaf_width,minimum,20,mm,Pelargonium asperum,NA
NHNSW_2014_2,Pellaea paradoxa,plant_height,maximum,0.65,m,Pellaea paradoxa,NA
NHNSW_2014_2,Persoonia acerosa,leaf_width,minimum,0.17,mm,Persoonia acerosa,NA
NHNSW_2014_2,Persoonia isophylla,leaf_width,minimum,0.17,mm,Persoonia isophylla,NA
NHNSW_2014_2,Persoonia pinifolia,leaf_width,minimum,0.17,mm,Persoonia pinifolia,NA
NHNSW_2014_2,Phacelia tanacetifolia,leaf_length,minimum,33.3,mm,Phacelia tanacetifolia,NA
NHNSW_2014_2,Phacelia tanacetifolia,leaf_width,minimum,16.7,mm,Phacelia tanacetifolia,NA
NHNSW_2014_2,Philotheca brevifolia,leaf_width,minimum,0.3,mm,Philotheca brevifolia,NA
NHNSW_2014_2,Philotheca ericifolia,leaf_width,minimum,0.17,mm,Philotheca ericifolia,NA
NHNSW_2014_2,Philydrum lanuginosum,leaf_length,minimum,200,mm,Philydrum lanuginosum,NA
NHNSW_2014_2,Philydrum lanuginosum,leaf_width,minimum,6.7,mm,Philydrum lanuginosum,NA
NHNSW_2014_2,Phleum pratense,leaf_width,minimum,0.266666681,mm,Phleum pratense,NA
NHNSW_2014_2,Phleum pratense,leaf_width,maximum,0.8,mm,Phleum pratense,NA
NHNSW_2014_2,Phragmites australis,leaf_width,minimum,11.7,mm,Phragmites australis,NA
NHNSW_2014_2,Phragmites australis,leaf_width,maximum,35,mm,Phragmites australis,NA
NHNSW_2014_2,Phyllanthus lacerosus,leaf_length,minimum,8.3,mm,Phyllanthus lacerosus,NA
NHNSW_2014_2,Phyllanthus lacerosus,leaf_width,minimum,1.7,mm,Phyllanthus lacerosus,NA
NHNSW_2014_2,Phyllanthus maderaspatensis,leaf_width,minimum,1.7,mm,Phyllanthus maderaspatensis,NA
NHNSW_2014_2,Phyllostachys aurea,plant_height,maximum,5,m,Phyllostachys aurea,NA
NHNSW_2014_2,Phyllostachys nigra,plant_height,maximum,6,m,Phyllostachys nigra,NA
NHNSW_2014_2,Phyllota humifusa,leaf_width,minimum,0.5,mm,Phyllota humifusa,NA
NHNSW_2014_2,Phyllota phylicoides,leaf_width,minimum,0.416666657,mm,Phyllota phylicoides,NA
NHNSW_2014_2,Physalis ixocarpa,leaf_length,minimum,20,mm,Physalis ixocarpa,NA
NHNSW_2014_2,Physalis ixocarpa,leaf_length,maximum,60,mm,Physalis ixocarpa,NA
NHNSW_2014_2,Physalis ixocarpa,leaf_width,minimum,10,mm,Physalis ixocarpa,NA
NHNSW_2014_2,Physalis ixocarpa,leaf_width,maximum,30,mm,Physalis ixocarpa,NA
NHNSW_2014_2,Physalis peruviana,leaf_length,minimum,20,mm,Physalis peruviana,NA
NHNSW_2014_2,Physalis peruviana,leaf_width,minimum,13.3,mm,Physalis peruviana,NA
NHNSW_2014_2,Physalis philadelphica,leaf_length,minimum,20,mm,Physalis philadelphica,NA
NHNSW_2014_2,Physalis philadelphica,leaf_width,minimum,10,mm,Physalis philadelphica,NA
NHNSW_2014_2,Physalis longifolia,leaf_length,minimum,20,mm,Physalis virginiana,NA
NHNSW_2014_2,Physalis longifolia,leaf_width,minimum,6.7,mm,Physalis virginiana,NA
NHNSW_2014_2,Picris angustifolia subsp. merxmuelleri,leaf_length,minimum,60,mm,Picris hieracioides,NA
NHNSW_2014_2,Picris angustifolia subsp. merxmuelleri,leaf_width,minimum,10,mm,Picris hieracioides,NA
NHNSW_2014_2,Plagiobothrys canescens,leaf_width,minimum,2,mm,Plagiobothrys canescens,NA
NHNSW_2014_2,Plagiobothrys elachanthus,leaf_width,minimum,0.7,mm,Plagiobothrys elachanthus,NA
NHNSW_2014_2,Plagiobothrys plurisepaleus,leaf_width,minimum,1,mm,Plagiobothrys plurisepaleus,NA
NHNSW_2014_2,Poa affinis,leaf_width,minimum,1,mm,Poa affinis,NA
NHNSW_2014_2,Poa affinis,leaf_width,maximum,5,mm,Poa affinis,NA
NHNSW_2014_2,Poa affinis,plant_height,maximum,1.2,m,Poa affinis,NA
NHNSW_2014_2,Poa fawcettiae,leaf_width,minimum,0.3,mm,Poa fawcettiae,NA
NHNSW_2014_2,Poa fawcettiae,leaf_width,maximum,1,mm,Poa fawcettiae,NA
NHNSW_2014_2,Poa fordeana,plant_height,maximum,1,m,Poa fordeana,NA
NHNSW_2014_2,Poa helmsii,leaf_width,minimum,3,mm,Poa helmsii,NA
NHNSW_2014_2,Poa helmsii,leaf_width,maximum,8,mm,Poa helmsii,NA
NHNSW_2014_2,Poa helmsii,plant_height,maximum,1.5,m,Poa helmsii,NA
NHNSW_2014_2,Poa hookeri,leaf_width,minimum,0.17,mm,Poa hookeri,NA
NHNSW_2014_2,Poa hookeri,leaf_width,maximum,0.5,mm,Poa hookeri,NA
NHNSW_2014_2,Poa hookeri,plant_height,maximum,0.5,m,Poa hookeri,NA
NHNSW_2014_2,Poa induta,plant_height,maximum,0.19,m,Poa induta,NA
NHNSW_2014_2,Poa labillardierei,plant_height,maximum,1.2,m,Poa labillardierei,NA
NHNSW_2014_2,Poa petrophila,plant_height,maximum,0.7,m,Poa petrophila,NA
NHNSW_2014_2,Podocarpus spinulosus,leaf_width,minimum,1,mm,Podocarpus spinulosus,NA
NHNSW_2014_2,Pollia crispata,plant_height,maximum,1,m,Pollia crispata,NA
NHNSW_2014_2,Polycarpaea corymbosa,leaf_width,minimum,0.17,mm,Polycarpaea corymbosa,NA
NHNSW_2014_2,Polygala linariifolia,plant_height,maximum,0.2,m,Polygala linariifolia,NA
NHNSW_2014_2,Polypogon lutosus,leaf_width,minimum,3.3,mm,Polypogon littoralis,NA
NHNSW_2014_2,Polypogon monspeliensis,leaf_width,minimum,2,mm,Polypogon monspeliensis,NA
NHNSW_2014_2,Pomaderris angustifolia,leaf_width,minimum,0.7,mm,Pomaderris angustifolia,NA
NHNSW_2014_2,Pontederia cordata,leaf_length,minimum,66.7,mm,Pontederia cordata,NA
NHNSW_2014_2,Pontederia cordata,leaf_width,minimum,33.3,mm,Pontederia cordata,NA
NHNSW_2014_2,Potamogeton crispus,leaf_length,minimum,33.3,mm,Potamogeton crispus,NA
NHNSW_2014_2,Stuckenia pectinata,leaf_length,minimum,50,mm,Potamogeton pectinatus,NA
NHNSW_2014_2,Stuckenia pectinata,leaf_width,minimum,0.7,mm,Potamogeton pectinatus,NA
NHNSW_2014_2,Potamogeton perfoliatus,leaf_length,minimum,20,mm,Potamogeton perfoliatus,NA
NHNSW_2014_2,Potamogeton perfoliatus,leaf_width,minimum,13.3,mm,Potamogeton perfoliatus,NA
NHNSW_2014_2,Potamogeton tricarinatus,leaf_length,minimum,66.7,mm,Potamogeton tricarinatus,NA
NHNSW_2014_2,Potamogeton tricarinatus,leaf_length,maximum,200,mm,Potamogeton tricarinatus,NA
NHNSW_2014_2,Potamogeton tricarinatus,leaf_width,minimum,3.3,mm,Potamogeton tricarinatus,NA
NHNSW_2014_2,Potamogeton tricarinatus,leaf_width,maximum,10,mm,Potamogeton tricarinatus,NA
NHNSW_2014_2,Prasophyllum appendiculatum,leaf_length,minimum,100,mm,Prasophyllum appendiculatum,NA
NHNSW_2014_2,Pseudognaphalium luteoalbum,leaf_length,minimum,16.7,mm,Pseudognaphalium luteo-album,NA
NHNSW_2014_2,Pseudognaphalium luteoalbum,leaf_width,minimum,1.7,mm,Pseudognaphalium luteo-album,NA
NHNSW_2014_2,Pteridium esculentum,leaf_length,minimum,500,mm,Pteridium esculentum,NA
NHNSW_2014_2,Pteridium esculentum,leaf_length,maximum,3000,mm,Pteridium esculentum,NA
NHNSW_2014_2,Pteridium esculentum,leaf_width,minimum,200,mm,Pteridium esculentum,NA
NHNSW_2014_2,Pteridium esculentum,leaf_width,maximum,1000,mm,Pteridium esculentum,NA
NHNSW_2014_2,Pteridium esculentum,plant_height,maximum,3,m,Pteridium esculentum,NA
NHNSW_2014_2,Ptilothrix deusta,leaf_length,minimum,100,mm,Ptilothrix deusta,NA
NHNSW_2014_2,Ptilothrix deusta,plant_height,maximum,0.55,m,Ptilothrix deusta,NA
NHNSW_2014_2,Puccinellia stricta,leaf_width,minimum,1,mm,Puccinellia stricta,NA
NHNSW_2014_2,Puccinellia stricta,leaf_width,maximum,3,mm,Puccinellia stricta,NA
NHNSW_2014_2,Pultenaea baeuerlenii,leaf_width,minimum,0.17,mm,Pultenaea baeuerlenii,NA
NHNSW_2014_2,Pultenaea divaricata,leaf_width,minimum,0.17,mm,Pultenaea divaricata,NA
NHNSW_2014_2,Pultenaea fasciculata,leaf_width,minimum,0.17,mm,Pultenaea fasciculata,NA
NHNSW_2014_2,Pultenaea largiflorens,leaf_width,minimum,0.17,mm,Pultenaea largiflorens,NA
NHNSW_2014_2,Pultenaea laxiflora,leaf_width,minimum,0.17,mm,Pultenaea laxiflora,NA
NHNSW_2014_2,Pultenaea lapidosa,leaf_length,minimum,6,mm,Pultenaea sp. F sensu Weston (1991),NA
NHNSW_2014_2,Pultenaea lapidosa,leaf_length,maximum,15,mm,Pultenaea sp. F sensu Weston (1991),NA
NHNSW_2014_2,Pultenaea lapidosa,leaf_width,minimum,0.5,mm,Pultenaea sp. F sensu Weston (1991),NA
NHNSW_2014_2,Pultenaea lapidosa,leaf_width,maximum,2,mm,Pultenaea sp. F sensu Weston (1991),NA
NHNSW_2014_2,Pycnosorus chrysanthus,plant_height,maximum,0.6,m,Pycnosorus chrysanthes,NA
NHNSW_2014_2,Pycnosorus thompsonianus,plant_height,maximum,0.35,m,Pycnosorus thompsonianus,NA
NHNSW_2014_2,Pyrorchis nigricans,leaf_length,minimum,40,mm,Pyrorchis nigricans,NA
NHNSW_2014_2,Pyrorchis nigricans,leaf_width,minimum,26.7,mm,Pyrorchis nigricans,NA
NHNSW_2014_2,Samadera sp. Mt Nardi (B.L.Walker AQ330746),plant_height,maximum,2,m,Quassia sp. 'Mt. Nardi' (Floyd 1198),NA
NHNSW_2014_2,Ranunculus pimpinellifolius,plant_height,maximum,0.25,m,Ranunculus pimpinellifolius,NA
NHNSW_2014_2,Myrsine variabilis,plant_height,maximum,15,m,Rapanea variabilis,NA
NHNSW_2014_2,Rhodanthe anthemoides,plant_height,maximum,0.3,m,Rhodanthe anthemoides,NA
NHNSW_2014_2,Rhodanthe pygmaea,leaf_width,minimum,0.1,mm,Rhodanthe pygmaea,NA
NHNSW_2014_2,Rhynchospora brownii,plant_height,maximum,0.9,m,Rhynchospora brownii,NA
NHNSW_2014_2,Rhynchospora corymbosa,plant_height,maximum,1.2,m,Rhynchospora corymbosa,NA
NHNSW_2014_2,Rhynchospora rubra,leaf_length,minimum,25,mm,Rhynchospora rubra,NA
NHNSW_2014_2,Rhynchospora rubra,leaf_length,maximum,75,mm,Rhynchospora rubra,NA
NHNSW_2014_2,Rhynchospora rubra,plant_height,maximum,1,m,Rhynchospora rubra,NA
NHNSW_2014_2,Rimacola elliptica,leaf_length,minimum,33.3,mm,Rimacola elliptica,NA
NHNSW_2014_2,Rimacola elliptica,leaf_width,minimum,10,mm,Rimacola elliptica,NA
NHNSW_2014_2,Rorippa gigantea,leaf_length,minimum,40,mm,Rorippa gigantea,NA
NHNSW_2014_2,Rostraria cristata,leaf_width,minimum,1,mm,Rostraria cristata,NA
NHNSW_2014_2,Rostraria cristata,leaf_width,maximum,3,mm,Rostraria cristata,NA
NHNSW_2014_2,Rostraria pumila,leaf_width,minimum,1.166666627,mm,Rostraria pumila,NA
NHNSW_2014_2,Rostraria pumila,leaf_width,maximum,3.5,mm,Rostraria pumila,NA
NHNSW_2014_2,Rottboellia cochinchinensis,leaf_length,minimum,0.7,mm,Rottboellia cochinchinensis,NA
NHNSW_2014_2,Rottboellia cochinchinensis,leaf_length,maximum,2,mm,Rottboellia cochinchinensis,NA
NHNSW_2014_2,Rottboellia cochinchinensis,leaf_width,minimum,2,mm,Rottboellia cochinchinensis,NA
NHNSW_2014_2,Rottboellia cochinchinensis,leaf_width,maximum,6,mm,Rottboellia cochinchinensis,NA
NHNSW_2014_2,Rottboellia cochinchinensis,plant_height,maximum,3,m,Rottboellia cochinchinensis,NA
NHNSW_2014_2,Commersonia prostrata,plant_height,maximum,0.05,m,Rulingia prostrata,NA
NHNSW_2014_2,Rumex brownii,leaf_length,minimum,40,mm,Rumex brownii,NA
NHNSW_2014_2,Rumex brownii,leaf_width,minimum,13.3,mm,Rumex brownii,NA
NHNSW_2014_2,Rumex conglomeratus,leaf_length,minimum,20,mm,Rumex conglomeratus,NA
NHNSW_2014_2,Rumex conglomeratus,leaf_width,minimum,1,mm,Rumex conglomeratus,NA
NHNSW_2014_2,Rumex crispus,leaf_length,minimum,100,mm,Rumex crispus,NA
NHNSW_2014_2,Rumex crispus,leaf_width,minimum,20,mm,Rumex crispus,NA
NHNSW_2014_2,Rumex crystallinus,leaf_length,minimum,33.3,mm,Rumex crystallinus,NA
NHNSW_2014_2,Rumex obtusifolius,leaf_length,minimum,76.7,mm,Rumex obtusifolius,NA
NHNSW_2014_2,Rumex obtusifolius,leaf_width,minimum,33.3,mm,Rumex obtusifolius,NA
NHNSW_2014_2,Ruppia maritima,leaf_length,minimum,50,mm,Ruppia maritima,NA
