species,Accepted_name_rank,orig.species,ps.type,little.d13.org,big.D13.org,big.D13.merged,latitude,longitude,collection.year,collection.month,author,year
Alphitonia excelsa,species,Alphitonia excelsa,C3,-27.62,NA,19.8174417800787,-27.03,152.83,1993,NA,Stewart_etal,1995
Alphitonia excelsa,species,Alphitonia excelsa,C3,-28.64,NA,20.8601048996961,-27.13,153.02,1992,NA,Stewart_etal,1995
Alphitonia excelsa,species,Alphitonia excelsa,C3,-30.24,NA,22.4249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Alphitonia incana,species,Alphitonia incana,C3,-27.91,NA,20.3986875265301,-5.67,145.02,1981,NA,Korner_etal,1988
Alphitonia,genus,Alphitonia sp,C3,-27.25,NA,19.7386875265301,-5.67,145.02,1981,NA,Korner_etal,1988
Alpinia chinensis,species,Alpinia chinensis,C3,-33.2,NA,25.658051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Alpinia pumila,species,Alpinia pumila,C3,-28.2,NA,20.658051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Alpinia zerumbet,species,Alpinia zerumbert,C3,-34.6,NA,27.058051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Alsophila bryophila,species,Alsophila bryophyla,C3,-28.9,NA,21.1641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Alsophila cuspidata,species,Alsophila cuspidata,C3,-31,NA,22.9732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Alstonia actinophylla,species,Alstonia actinophylla,C3,-28.54,NA,20.7249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Alstonia actinophylla,species,Alstonia actinophylla,C3,-28.74,NA,20.9249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Alstroemeria graminea,species,Alstroemeria graminea,C3,-27.1,NA,19.4345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Alstroemeria paupercula,species,Alstroemeria paupercula,C3,-26.9,NA,19.2345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Alternanthera philoxeroides,species,Alternanthera philoxeroides,C3,-29.3,NA,21.758051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Alysicarpus heterophyllus,species,Alysicarpus vaginalis,C3,-29.54,NA,21.7249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Alysicarpus heterophyllus,species,Alysicarpus vaginalis,C3,-27.27,NA,20.0095891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Alysicarpus schomburgkii,species,Alysicarpus schomburgkii,C3,-31.24,NA,23.4249006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Alyssum simplex,species,Alyssum minus,C3,NA,19.54,19.54,40.77,-111.8,1988,NA,Smedley_etal,1991
Alyxia oblongata,species,Alyxia ruscifolia,C3,-28.5,NA,20.6849006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Amanoa congesta,species,Amanoa congesta,C3,-28.4,NA,20.5214788261983,5.3,-53.5,1998,NA,Bonal_etal,2000
Amaranthus blitum,species,Amaranthus ascendens,C4,-13.2,NA,5.65805177988598,23.13,112.58,1985,NA,Ehleringer_etal,1987
Amaranthus blitum,species,Amaranthus blitum,C4,-14.6,NA,7.33958916733188,26.583,71.95,1973,NA,Sankhla_etal,1975
Amaranthus retroflexus,species,Amaranthus retroflexus,C4,-11.92,NA,4.00535024777175,44.77,123.78,2004,NA,Wang,2007
Ambrosia dumosa,species,Ambrosia dumosa,C3,-25.9,NA,18.3672894084753,34.95,-114.42,1986,NA,Ehleringer_etal,1987
Ambrosia dumosa,species,Ambrosia dumosa,C3,NA,19.3,19.3,36,-116.45,1991,September,Sandquist_etal,1993
Ambrosia dumosa,species,Ambrosia dumosa,C3,-28.4,NA,20.5998897838909,36.77,-115.964,1998,NA,Ellsworth_etal_2004,2004
Ambrosia dumosa,species,Ambrosia dumosa,C3,-26.26,17.95,17.95,34.95,-114.42,2004,NA,EhleringerandCooper,1988
Ambrosia eriocentra,species,Ambrosia eriocentra,C3,-29.29,18.9,18.9,34.95,-114.42,2004,NA,EhleringerandCooper,1988
Ambrosia eriocentra,species,Ambrosia eriocentra,C3,-26.5,NA,18.9672894084753,34.95,-114.42,1986,NA,Ehleringer_etal,1987
Ambrosia monogyra,species,Hymenoclea monogyra,C3,NA,17,17,34.95,-114.42,1990,NA,Ehleringer_etal,1992
Ambrosia psilostachya,species,Ambrosia psilostachya,C3,NA,18.67,18.67,40.77,-111.8,1988,NA,Smedley_etal,1991
Amelanchier alnifolia,species,Amelanchier alnifolia,C3,-25.74,NA,18.1965172716908,39.3,-119.63,1987,NA,Delucia_Schlesinger,1991
Amelanchier alnifolia,species,Amelanchier alnifolia,C3,NA,20.6,20.6,47.16,-116.448,1991,NA,Marshall_etal,1994
Malacomeles denticulata,species,Amelanchier denticulata,C3,-26.51758489,NA,18.5319009537351,18.25,-97.43,2004,NA,Bhaskar_etal,2007
Amelanchier utahensis,species,Amelanchier utahensis,C3,-25,NA,17.2704723476225,37.675,-110.125,1995,NA,van_de_Water_etal,2002
Calamagrostis arenaria subsp. australis,subspecies,Ammophila littoralis,C3,NA,18.2,18.2,41.9,12.5,2001,NA,Alessio_etal,2004
Amorpha fruticosa,species,Amorpha fruticosa,C3,-24.22,NA,16.2639519126677,37.85,110.167,2005,June,Zheng_Shangguan,2007
Ampelocissus acetosa,species,Ampelocissus acetosa,C3,-28.27,NA,20.4549006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Ampelocissus acetosa,species,Ampelocissus acetosa,C3,-29.17,NA,21.3549006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Ampelocissus acetosa,species,Ampelocissus acetosa,C3,-30.63,NA,22.8149006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Amphiasma merenskyanum,species,Amphiasma merenskyanum,C3,-24.57,NA,17.1780622685194,-22.7,15.8,1975,February,Schulze_etal,1996
Amphirrhox longifolia,species,Amphirrhox latifolia,C3,-31.61,NA,23.6636236648218,-8.45,-63.23,2000,NA,unpub,NA
Amphirrhox longifolia,species,Amphirrhox longifolia,C3,-32.92,NA,24.9865406809557,0.14,-66.46,2000,NA,unpub,NA
Amphirrhox longifolia,species,Amphirrhox surinamensis,C3,-33.6,NA,25.6616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Amyema maidenii,species,Amyema maidenii,C3,-29.57,NA,21.7914266303874,-24.08,145,1992,NA,Stewart_etal,1995
Amyema miquelii,species,Amyema miquelii,C3,-31,NA,22.9917197034707,-32.55,119.283,2002,Feb,Cernusak_etal,2004
Amyema preissii,species,Amyema preissii,C3,-29.8,NA,21.7916583840905,-32.983,116.85,2002,Feb,Cernusak_etal,2004
Amyema quandang,species,Amyema quandang,C3,-27.67,NA,19.8914266303874,-24.08,145,1992,NA,Stewart_etal,1995
Amyxa pluricornis,species,Amyxa pluricornis,C3,-33.4,NA,25.542922845872,4.658,114.516,1997,NA,Turner_etal,2000
Anacampseros depauperata,species,Anacampseros filamentosa,CAM,-15.4,NA,8.00451785086929,-33.3,26.517,1975,NA,Mooney_etal,1977
Anacampseros papyracea,species,Anacampseros papyracea,CAM,NA,9.2,9.2,-28.48,16.67,1995,NA,Rundel_etal,1999
Anacardium excelsum,species,Anacardium excelsum,C3,-25.73,NA,17.9498176752456,8.97,-79.38,1994,NA,ParqueNaturalMetropolitano,2002
Anacardium humile,species,Anacardium humilis,C3,-26.785,NA,18.8312035476905,-15.15,-47.51,2000,NA,unpub,NA
Anacardium humile,species,Anacardium humilis,C3,-27.745,NA,19.7912035476905,-15.15,-47.51,2000,NA,unpub,NA
Anacardium humile,species,Anacardium humilis,C3,-27.21,NA,19.2562035476905,-15.15,-47.51,2000,NA,unpub,NA
Anacardium occidentale,species,Anacardium occidentale,C3,-30.5,NA,22.6756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Anaphalis hellwigii,species,Anaphalis hellwigii,C3,-27.375,NA,19.8636875265301,-5.67,145.02,1981,NA,Korner_etal,1988
Anaphalioides mariae,species,Anaphalis marinae,C3,-28.98,NA,21.4686875265301,-5.67,145.02,1981,NA,Korner_etal,1988
Andira coriacea,species,Andira coriacea,C3,-30.8,NA,22.9215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Andira humilis,species,Andira humilis,C3,-29.185,NA,21.2312035476905,-15.15,-47.51,2000,NA,unpub,NA
Andira humilis,species,Andira humilis,C3,-29.5575,NA,21.6037035476905,-15.15,-47.51,2000,NA,unpub,NA
Andira humilis,species,Andira humilis,C3,-30.06,NA,22.1062035476905,-15.15,-47.51,2000,NA,unpub,NA
Andira humilis,species,Andira humilis,C3,-29.035,NA,21.0812035476905,-15.15,-47.51,2000,NA,unpub,NA
Andira legalis,species,Andira legalis,C3,-26.2,19.3,19.3,-22.867,-42.525,1997,October,Scarano_etal,2001
Andira legalis,species,Andira legalis,C3,-27,19.6,19.6,-22.933,-42.217,1997,October,Scarano_etal,2001
Andira micrantha,species,Andira micrantha,C3,-30.59,NA,22.6521680413351,-2.5,-60,2000,NA,unpub,NA
Andira micrantha,species,Andira micrantha,C3,-32.29,NA,24.3521680413351,-2.5,-60,2000,NA,unpub,NA
Andira parviflora,species,Andira parviflora,C3,-28.5,NA,20.5621680413351,-2.5,-60,2000,NA,unpub,NA
Andira parviflora,species,Andira parviflora,C3,-33.2,NA,25.2536236648218,-8.45,-63.23,2000,NA,unpub,NA
Andira parviflora,species,Andira parviflora,C3,-31.835,NA,23.8971680413351,-2.5,-60,2000,NA,unpub,NA
Andira unifoliolata,species,Andira unifoliolata,C3,-30.77,NA,22.8321680413351,-2.5,-60,2000,NA,unpub,NA
Anemone cylindrica,species,Anemone cylindrica,C3,-27.2,NA,19.4006455810543,45.45,-93.201,1999,NA,unpub,NA
Anetium citrifolium,species,Anetium citrifolium,C3,-32.9,NA,24.8732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Angelica sylvestris,species,Angelica sylvestris,C3,-29.98248023,NA,22.2335656606896,68.33,18.85,1999,July/Aug.,unpub,NA
Angiopteris fokiensis,species,Angiopteris fokiensis,C3,-30.74,NA,23.198051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Aniba canelilla,species,Aniba canelilla,C3,-29.51,NA,21.5721680413351,-2.5,-60,2000,NA,unpub,NA
Aniba ferrea,species,Aniba ferrea,C3,-33.65,NA,25.7121680413351,-2.5,-60,2000,NA,unpub,NA
Aniba terminalis,species,Aniba terminalis,C3,-34.46,NA,26.5221680413351,-2.5,-60,2000,NA,unpub,NA
Anisomeles,genus,Epimeredi sp,C3,-29.63,NA,21.8149006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Annona spraguei,species,Annona spraguei,C3,-27.6,NA,19.8198176752456,8.97,-79.38,1994,NA,ParqueNaturalMetropolitano,2002
Anthoxanthum amarum,species,Anthoxanthum odoratum,C3,-29,NA,20.9914648625381,-34.95,117.283,2002,Feb,Cernusak_etal,2004
Anthriscus fumarioides,species,Anthriscus sylvestris,C3,-30.27409741,NA,22.5251828406896,68.33,18.85,1999,July/Aug.,unpub,NA
Anthurium,genus,Anthurium sp.,C3,-29.2,NA,21.4641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Antigonon leptopus,species,Antigonum leptopus,C3,-27.74,NA,19.7364642789098,28.8,-110.57,2006,NA,Castellanos_etal,1999
Antimima,genus,Antimima sp.,CAM,NA,11.9,11.9,-28.38,16.97,1995,NA,Rundel_etal,1999
Scoliosorus ensiformis,species,Polyaenium ensiforme,C3,-32.5,NA,24.4732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Aparisthmium cordatum,species,Aparisthmium cordatum,C3,-32.16,NA,24.2216148633588,-2.85,-54.95,2000,NA,unpub,NA
Aphananthe cuspidata,species,Celtis reticulata,C3,-27.56,NA,19.7229396374924,31.58,-110.13,1999,NA,Williams_etal,2006
Aphananthe cuspidata,species,Celtis reticulata,C3,-27.46,NA,19.6169926329465,29.4,-103.18,1999,NA,Williams_etal,2006
Aphananthe cuspidata,species,Celtis reticulata,C3,-26.61,NA,18.7733502664442,31.73,-110.15,1999,NA,unpub,NA
Aphananthe cuspidata,species,Celtis reticulata,C3,-27.4,NA,19.5643089618127,32.08,-104.43,1999,NA,Williams_etal,2006
Aphananthe cuspidata,species,Celtis reticulata,C3,-26.9,NA,19.017758620858,31.66,-110.18,2001,NA,Yepez_etal,2003
Aphananthe cuspidata,species,Celtis reticulata,C3,-25.24,NA,17.4033502664442,31.73,-110.1,1999,NA,unpub,NA
Aphananthe cuspidata,species,Celtis reticulata,C3,-25.8,NA,18.1827521244718,37.23,-110.85,1990,NA,Flanagan_etal,1997
Aphananthe cuspidata,species,Celtis reticulata,C3,-26.56,NA,18.7317221467142,34.78,-111.93,1999,NA,Williams_etal,2006
Aphelandra pulcherrima,species,Aphelandra pulcherrima,C3,-31.633,NA,23.9471912200731,10.617,-61.267,1990,NA,Broadmeadow_etal,2002
Apocynum androsaemifolium,species,Apocynum androsaemifolium,C3,-29.5,NA,21.8397119975736,55.75,-97.867,1994,NA,Brooks_etal,1998
Apocynum venetum subsp. lancifolium,subspecies,Apocynum lancifolium,C3,-26.96,NA,19.0453502477718,44.77,123.78,2004,NA,Wang,2007
Apocynum,genus,Apocynum sp,C3,-29.5256,NA,21.8610315729878,53.916,-104.69,1994,NA,Brooks_Curd,1998
Capparis anomala,species,Apophyllum anomalum,C3,-27,NA,19.2214266303874,-24.08,145,1992,NA,Stewart_etal,1995
Apoplanesia paniculata,species,Apoplanesia paniculata,C3,-26.616,NA,18.6376298109044,21.15,-89.82,2004,NA,unpub,NA
Apoplanesia paniculata,species,Apoplanesia paniculata,C3,-27.3,NA,19.7028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Aporosa yunnanensis,species,Aporosa yunnanensis,C3,-30.82,NA,23.278051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Aptosimum spinescens,species,Aptosimum spinescens,C3,NA,18.1,18.1,-28.23,17.08,1995,NA,Rundel_etal,1999
Apuleia leiocarpa,species,Apuleia molaris,C3,-27.78,NA,19.8336236648218,-8.45,-63.23,2000,NA,unpub,NA
Aquilegia micrantha,species,Aquilegia micrantha,C3,-28.4,NA,20.7828892785047,37.28,-110.85,1990,NA,Flanagan_etal,1997
Arabis alpina,species,Arabis alpina,C3,-27.27,19.4,19.4,47,12.6,1985,NA,Korner_etal,1991
Arabis caerulea,species,Arabis caerulea,C3,-26.93,19.1,19.1,47,12.6,1985,NA,Korner_etal,1991
Aralia nudicaulis,species,Aralia nudicaulis,C3,-31.7,NA,24.0397119975736,55.75,-97.867,1994,NA,Brooks_etal,1998
Aralia nudicaulis,species,Aralia nudicaulis,C3,-31.6852,NA,24.0199494130604,53.629,-106.197,1994,NA,Brooks_Curd,1998
Aralia nudicaulis,species,Aralia nudicaulis,C3,-28.768,NA,21.1034315729878,53.916,-104.69,1994,NA,Brooks_Curd,1998
Araucaria,genus,Araucaria,C3,-30.7,NA,22.670499415125,-26.876,151.96,2003,NA,unpub,NA
Araucaria cunninghamii,species,Araucaria cunninghamii,C3,-31.57,NA,23.5405312824238,-26.792,152.001,2003,NA,unpub,NA
Araucaria cunninghamii,species,Araucaria cunninghamii,C3,-30.33,NA,22.3004447490271,-27.022,151.878,2003,NA,unpub,NA
Araucaria cunninghamii,species,Araucaria cunninghamii,C3,-30.92,NA,22.8904745896051,-26.942,151.922,2003,NA,unpub,NA
Arbutus menziesii,species,Arbutus menziesii,C3,-27.05,NA,18.9781485092124,37.01,-122.06,2010,NA,Deifendorf_etal,2010
Archidendron kanisii,species,Archidendron kanisii,C3,-32.8163,NA,24.861609127071,-16.133,145.433,2000,NA,unpub,NA
Archidendron whitei,species,Archidendron whitei,C3,-33.7595,NA,25.8038246708228,-17.283,145.633,2000,NA,unpub,NA
Heliodendron basalticum,species,Archidendropsis basaltica,C3,-25.64,NA,17.8614266303874,-24.08,145,1992,NA,Stewart_etal,1995
Arctagrostis latifolia,species,Arctagrostis latifolia,C3,-27.8,NA,19.9499096005737,62.54,-142.49,2003,7,Woollers_etal,2007
Dupontia fulva,species,Arctophila fulva,C3,-29.3,NA,21.6049241700903,60.61,-154.28,1996,7,Woollers_etal,2007
Arctostaphylos uva-ursi,species,Arctostaphylos alpina,C3,-30.09063441,NA,22.3417198406896,68.33,18.85,1999,July/Aug.,unpub,NA
Arctostaphylos densiflora,species,Arctostaphylos uva-ursi,C3,-28.9748,NA,21.3149176327342,55.927,-98.62,1994,NA,Brooks_Curd,1998
Arctostaphylos densiflora,species,Arctostaphylos uva-ursi,C3,-29.0355,NA,21.3709315729878,53.916,-104.69,1994,NA,Brooks_Curd,1998
Arctostaphylos densiflora,species,Arctostaphylos uva-ursi,C3,-29,NA,21.3397119975736,55.75,-97.867,1994,NA,Brooks_etal,1998
Arctostaphylos densiflora,species,Arctostaphylos uva-ursi,C3,-30.4,NA,22.7344417507071,53.5,-105.75,1994,NA,Brooks_etal,1998
Arctostaphylos densiflora,species,Arctostaphylos uva-ursi,C3,-32.231,NA,24.5710100537831,55.88,-98.67,1994,NA,Brooks_Curd,1998
Arctostaphylos densiflora,species,Arctostaphylos uva-ursi,C3,-27.525,NA,19.622317754776,40.77,-1.96,2003,july,unpub,NA
Arctostaphylos glandulosa,species,Arctostaphylos glandulosa,C3,-27.34394372,NA,19.4013962855558,34.5,-119.82,2004,NA,Bhaskar_etal,2007
Arctostaphylos glauca,species,Arctostaphylos glauca,C3,-25.84570305,NA,17.9031556155558,34.5,-119.82,2004,NA,Bhaskar_etal,2007
Arctostaphylos patula,species,Arctostaphylos patula,C3,-26.5,NA,18.9565172716908,39.3,-119.63,1987,NA,Delucia_Schlesinger,1991
Arcytophyllum nitidum,species,Arcythophyllum caracasanum,C3,-26.74,NA,19.2539189853574,8.5,-71,1981,NA,Korner_etal,1988
Ardisia luquillensis,species,Ardisia laquillensis,C3,-30.7,NA,22.9641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Ardisia quinquegona,species,Ardisia quequegona,C3,-31.35,NA,23.808051779886,23.13,112.58,1985,NA,Ehleringer_etal,1986
Argylia radiata,species,Argylia radiata,C3,-25.4,NA,17.7345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Heritiera trifoliolata,species,Argyrodendron trifoliolatum,C3,-31.8,NA,23.9970921211604,-28.03,152.83,1993,NA,Stewart_etal,1995
Aristida,genus,Aristida sp.,C4,-12.5,NA,4.47229486979921,-23,31.483,2003,NA,Codron_etal,2005
Aristotelia serrata,species,Aristotelia serrata,C3,-28.7865794,NA,20.7558671477125,-43.2,170.3,2003,NA,unpub,NA
Arnebia hispidissima,species,Arnebia hispidissima,C3,-25.96,NA,18.6995891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Arnica angustifolia,species,Arnica angustifolia,C3,-28.64,20.8,20.8,78.1,15.5,1965,NA,Korner_etal,1991
Artemisia anethifolia,species,Artemisia anethifolia,C3,-27.57,NA,19.6553502477718,44.77,123.78,2004,NA,Wang,2007
Artemisia anethoides,species,Artemisia anethoides,C3,-27.6,NA,19.6853502477718,44.77,123.78,2004,NA,Wang,2007
Artemisia freyniana,species,Artemisia sacrorum,C3,-28.29,NA,20.326264268899,35.05,109.133,2005,June,Zheng_Shangguan,2007
Artemisia freyniana,species,Artemisia sacrorum,C3,-27.58,NA,19.6239519126677,37.85,110.167,2005,June,Zheng_Shangguan,2007
Artemisia freyniana,species,Artemisia sacrorum,C3,-29,NA,21.0318209601744,33.433,108.433,2005,June,Zheng_Shangguan,2007
Artemisia freyniana,species,Artemisia sacrorum,C3,-27.97,NA,20.0090591192426,36.067,108.533,2005,June,Zheng_Shangguan,2007
Artemisia freyniana,species,Artemisia sacrorum,C3,-28.31,NA,20.350981548384,36.767,109.25,2005,June,Zheng_Shangguan,2007
Artemisia freyniana,species,Artemisia sacrorum,C3,-28.46,NA,20.4956238443651,34.817,108.033,2005,June,Zheng_Shangguan,2007
Artemisia genipi,species,Artemisia genipi,C3,-26.91,19.1,19.1,47,12.6,1985,NA,Korner_etal,1991
Artemisia longifolia,species,Artemisia ludoviciana,C3,NA,19.2,19.2,40.77,-111.8,1988,NA,Smedley_etal,1991
Artemisia mongolica,species,Artemisia mongolica,C3,-24.54,NA,16.6253502477717,44.77,123.78,2004,NA,Wang,2007
Artemisia rothrockii,species,Artemisia tridentata,C3,-24.05,NA,16.5065172716908,39.3,-119.63,1987,NA,Delucia_Schlesinger,1991
Artemisia rothrockii,species,Artemisia tridentata,C3,-24.81,NA,17.2665172716908,39.3,-119.63,1987,NA,Delucia_Schlesinger,1991
Artemisia rothrockii,species,Artemisia tridentata,C3,-25.9,NA,18.3565172716908,39.3,-119.63,1987,NA,Delucia_Schlesinger,1991
Artemisia rothrockii,species,Artemisia tridentata,C3,-25.4,NA,17.8565172716908,39.3,-119.63,1987,NA,Delucia_Schlesinger,1991
Artemisia dubia var. subdigitata,variety,Artemisia subdigitata,C3,-24.57,NA,16.6056238443651,34.817,108.033,2005,June,Zheng_Shangguan,2007
Artemisia dubia var. subdigitata,variety,Artemisia subdigitata,C3,-30.1,NA,22.1318209601744,33.433,108.433,2005,June,Zheng_Shangguan,2007
Artemisia dubia var. subdigitata,variety,Artemisia subdigitata,C3,-29.22,NA,21.2590591192426,36.067,108.533,2005,June,Zheng_Shangguan,2007
Artemisia dubia var. subdigitata,variety,Artemisia subdigitata,C3,-30.7,NA,22.7341122171941,34.267,108.067,2005,June,Zheng_Shangguan,2007
Artemisia dubia var. subdigitata,variety,Artemisia subdigitata,C3,-27.92,NA,19.960981548384,36.767,109.25,2005,June,Zheng_Shangguan,2007
Artemisia dubia var. subdigitata,variety,Artemisia subdigitata,C3,-28.74,NA,20.7839519126677,37.85,110.167,2005,June,Zheng_Shangguan,2007
Arthraerua leubnitziae,species,Arthraerua leubnitziae,C3,-22.015,NA,14.6231761959089,-22.5,14.6,1975,February,Schulze_etal,1996
Arthraerua leubnitziae,species,Arthraerua leubnitziae,C3,-26,NA,18.6086201233998,-21.75,13.98,1975,NA,Mooney_etal,1977
Arthraerua leubnitziae,species,Arthraerua leubnitziae,CAM,-20.5,NA,13.1088363741482,-21.4,14.42,1975,NA,Mooney_etal,1977
Arundina graminifolia subsp. graminifolia,subspecies,Arundina chinensis,C3,-29.86,NA,22.318051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Arundinella hirta,species,Arundinella hirta,C4,-11.1,NA,3.18535024777175,44.77,123.78,2004,NA,Wang,2007
Arundinella setosa,species,Arundinella setosa,C4,-11.93,NA,4.38805177988599,23.13,112.58,1985,NA,Ehleringer_etal,1987
Aspidosperma desmanthum,species,Aspidosperma cruenta,C3,-27.6,NA,19.6615815669992,9.28,-79.97,2001,NA,Santiago_etal,2004
Aspidosperma excelsum,species,Aspidosperma marcgravianum,C3,-30.35666667,NA,22.4188347113351,-2.5,-60,2000,NA,unpub,NA
Aspidosperma,genus,Aspidosperma sp,C3,-31.28,NA,23.3336236648218,-8.45,-63.23,2000,NA,unpub,NA
Aspidosperma tomentosum,species,Aspidosperma tomentosum,C3,-28.083,NA,20.1292035476905,-15.15,-47.51,2000,NA,unpub,NA
Aspidosperma tomentosum,species,Aspidosperma tomentosum,C3,-28.255,NA,20.3012035476905,-15.15,-47.51,2000,NA,unpub,NA
Aspidosperma tomentosum,species,Aspidosperma tomentosum,C3,-29.27,NA,21.3162035476905,-15.15,-47.51,2000,NA,unpub,NA
Aspidosperma tomentosum,species,Aspidosperma tomentosum,C3,-26.585,NA,18.6312035476905,-15.15,-47.51,2000,NA,unpub,NA
Asplenium bipartitum,species,Asplenium auritum,C3,-32.1,NA,24.0732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Asplenium serra,species,Asplenium serra,C3,-29.2,NA,21.1732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Asplenium serratum,species,Asplenium serratum,C3,-31,NA,22.9732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Astragalus varius subsp. varius,subspecies,Astragalus adsurgens,C3,-26.38,NA,18.4239519126677,37.85,110.167,2005,June,Zheng_Shangguan,2007
Astragalus varius subsp. varius,subspecies,Astragalus adsurgens,C3,-28.37,NA,20.4553502477718,44.77,123.78,2004,NA,Wang,2007
Astragalus varius subsp. varius,subspecies,Astragalus adsurgens,C3,-27.93,NA,19.9765052781732,38.783,110.35,2005,June,Zheng_Shangguan,2007
Astragalus alpinus,species,Astragalus alpinus,C3,-29.56762682,NA,21.8187122506896,68.33,18.85,1999,July/Aug.,unpub,NA
Astragalus cibarius,species,Astragalus cibarius,C3,NA,18.66,18.66,40.77,-111.8,1988,NA,Smedley_etal,1991
Astragalus coquimbensis,species,Astragalus coquimbensis,C3,-20.9,NA,13.2339972196714,-26.12,-70.6,1987,December,Ehleringer_etal,1997
Astragalus frigidus,species,Astragalus frigidus,C3,-27.40666667,NA,19.6577521006896,68.33,18.85,1999,July/Aug.,unpub,NA
